
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.501"
File Name,FCR BV 2017-12-11,,Exported,"Aqua4Plus 2.1.4"
# Records,  3348 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-14.88,13.650,
,Maximum,24.56,14.127,
,Mean,0.91,13.930,
,Variance,61.411,0.0120,
,Std Deviation,7.837,0.1096,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,11-Dec-17 15:00:00,19.00,13.849
2,11-Dec-17 15:15:00,18.56,13.847
3,11-Dec-17 15:30:00,16.38,13.845
4,11-Dec-17 15:45:00,14.06,13.841
5,11-Dec-17 16:00:00,12.75,13.844
6,11-Dec-17 16:15:00,11.69,13.841
7,11-Dec-17 16:30:00,10.81,13.838
8,11-Dec-17 16:45:00,10.13,13.839
9,11-Dec-17 17:00:00,9.31,13.838
10,11-Dec-17 17:15:00,8.19,13.840
11,11-Dec-17 17:30:00,7.13,13.835
12,11-Dec-17 17:45:00,6.38,13.831
13,11-Dec-17 18:00:00,5.88,13.831
14,11-Dec-17 18:15:00,5.25,13.828
15,11-Dec-17 18:30:00,4.75,13.829
16,11-Dec-17 18:45:00,4.31,13.828
17,11-Dec-17 19:00:00,3.81,13.827
18,11-Dec-17 19:15:00,3.63,13.829
19,11-Dec-17 19:30:00,3.25,13.827
20,11-Dec-17 19:45:00,3.00,13.826
21,11-Dec-17 20:00:00,3.19,13.823
22,11-Dec-17 20:15:00,3.19,13.821
23,11-Dec-17 20:30:00,3.13,13.817
24,11-Dec-17 20:45:00,3.06,13.814
25,11-Dec-17 21:00:00,2.81,13.812
26,11-Dec-17 21:15:00,2.44,13.809
27,11-Dec-17 21:30:00,2.25,13.803
28,11-Dec-17 21:45:00,2.31,13.800
29,11-Dec-17 22:00:00,2.31,13.797
30,11-Dec-17 22:15:00,2.56,13.794
31,11-Dec-17 22:30:00,2.69,13.795
32,11-Dec-17 22:45:00,2.75,13.791
33,11-Dec-17 23:00:00,2.69,13.788
34,11-Dec-17 23:15:00,2.56,13.785
35,11-Dec-17 23:30:00,2.50,13.782
36,11-Dec-17 23:45:00,2.50,13.777
37,12-Dec-17 00:00:00,2.50,13.775
38,12-Dec-17 00:15:00,2.50,13.773
39,12-Dec-17 00:30:00,2.50,13.766
40,12-Dec-17 00:45:00,2.44,13.763
41,12-Dec-17 01:00:00,2.31,13.762
42,12-Dec-17 01:15:00,2.25,13.756
43,12-Dec-17 01:30:00,2.25,13.751
44,12-Dec-17 01:45:00,2.19,13.745
45,12-Dec-17 02:00:00,2.19,13.745
46,12-Dec-17 02:15:00,2.13,13.745
47,12-Dec-17 02:30:00,2.06,13.741
48,12-Dec-17 02:45:00,2.00,13.738
49,12-Dec-17 03:00:00,2.06,13.730
50,12-Dec-17 03:15:00,2.69,13.727
51,12-Dec-17 03:30:00,3.56,13.726
52,12-Dec-17 03:45:00,4.13,13.723
53,12-Dec-17 04:00:00,4.50,13.717
54,12-Dec-17 04:15:00,4.81,13.718
55,12-Dec-17 04:30:00,4.88,13.716
56,12-Dec-17 04:45:00,4.88,13.715
57,12-Dec-17 05:00:00,4.94,13.710
58,12-Dec-17 05:15:00,5.19,13.707
59,12-Dec-17 05:30:00,5.25,13.706
60,12-Dec-17 05:45:00,5.31,13.703
61,12-Dec-17 06:00:00,5.50,13.701
62,12-Dec-17 06:15:00,5.63,13.698
63,12-Dec-17 06:30:00,5.63,13.701
64,12-Dec-17 06:45:00,5.25,13.702
65,12-Dec-17 07:00:00,5.13,13.701
66,12-Dec-17 07:15:00,5.19,13.702
67,12-Dec-17 07:30:00,5.31,13.703
68,12-Dec-17 07:45:00,5.19,13.708
69,12-Dec-17 08:00:00,5.31,13.705
70,12-Dec-17 08:15:00,5.56,13.703
71,12-Dec-17 08:30:00,5.75,13.703
72,12-Dec-17 08:45:00,5.81,13.704
73,12-Dec-17 09:00:00,6.00,13.706
74,12-Dec-17 09:15:00,6.13,13.706
75,12-Dec-17 09:30:00,6.19,13.708
76,12-Dec-17 09:45:00,6.25,13.709
77,12-Dec-17 10:00:00,6.31,13.707
78,12-Dec-17 10:15:00,6.31,13.707
79,12-Dec-17 10:30:00,6.31,13.708
80,12-Dec-17 10:45:00,6.31,13.705
81,12-Dec-17 11:00:00,6.19,13.703
82,12-Dec-17 11:15:00,6.19,13.696
83,12-Dec-17 11:30:00,6.19,13.694
84,12-Dec-17 11:45:00,6.25,13.691
85,12-Dec-17 12:00:00,6.38,13.688
86,12-Dec-17 12:15:00,6.50,13.687
87,12-Dec-17 12:30:00,6.94,13.685
88,12-Dec-17 12:45:00,6.56,13.684
89,12-Dec-17 13:00:00,6.38,13.679
90,12-Dec-17 13:15:00,6.50,13.677
91,12-Dec-17 13:30:00,7.50,13.675
92,12-Dec-17 13:45:00,8.25,13.674
93,12-Dec-17 14:00:00,8.19,13.676
94,12-Dec-17 14:15:00,7.63,13.682
95,12-Dec-17 14:30:00,6.69,13.683
96,12-Dec-17 14:45:00,5.81,13.687
97,12-Dec-17 15:00:00,4.88,13.688
98,12-Dec-17 15:15:00,4.25,13.681
99,12-Dec-17 15:30:00,4.00,13.691
100,12-Dec-17 15:45:00,3.63,13.691
101,12-Dec-17 16:00:00,3.13,13.703
102,12-Dec-17 16:15:00,2.31,13.705
103,12-Dec-17 16:30:00,1.88,13.711
104,12-Dec-17 16:45:00,1.63,13.716
105,12-Dec-17 17:00:00,1.13,13.717
106,12-Dec-17 17:15:00,0.69,13.720
107,12-Dec-17 17:30:00,0.19,13.723
108,12-Dec-17 17:45:00,-0.13,13.728
109,12-Dec-17 18:00:00,-0.56,13.725
110,12-Dec-17 18:15:00,-0.88,13.731
111,12-Dec-17 18:30:00,-1.25,13.730
112,12-Dec-17 18:45:00,-1.88,13.732
113,12-Dec-17 19:00:00,-2.25,13.737
114,12-Dec-17 19:15:00,-2.44,13.739
115,12-Dec-17 19:30:00,-2.50,13.742
116,12-Dec-17 19:45:00,-2.56,13.743
117,12-Dec-17 20:00:00,-2.75,13.745
118,12-Dec-17 20:15:00,-2.94,13.743
119,12-Dec-17 20:30:00,-3.19,13.740
120,12-Dec-17 20:45:00,-3.38,13.741
121,12-Dec-17 21:00:00,-3.50,13.743
122,12-Dec-17 21:15:00,-3.50,13.743
123,12-Dec-17 21:30:00,-3.69,13.745
124,12-Dec-17 21:45:00,-3.88,13.746
125,12-Dec-17 22:00:00,-4.13,13.742
126,12-Dec-17 22:15:00,-4.25,13.742
127,12-Dec-17 22:30:00,-4.25,13.747
128,12-Dec-17 22:45:00,-4.38,13.743
129,12-Dec-17 23:00:00,-4.63,13.743
130,12-Dec-17 23:15:00,-5.00,13.745
131,12-Dec-17 23:30:00,-5.19,13.741
132,12-Dec-17 23:45:00,-5.25,13.743
133,13-Dec-17 00:00:00,-5.25,13.743
134,13-Dec-17 00:15:00,-5.31,13.740
135,13-Dec-17 00:30:00,-5.38,13.740
136,13-Dec-17 00:45:00,-5.38,13.735
137,13-Dec-17 01:00:00,-5.38,13.741
138,13-Dec-17 01:15:00,-5.31,13.742
139,13-Dec-17 01:30:00,-5.38,13.746
140,13-Dec-17 01:45:00,-5.38,13.744
141,13-Dec-17 02:00:00,-5.50,13.749
142,13-Dec-17 02:15:00,-5.56,13.749
143,13-Dec-17 02:30:00,-5.69,13.751
144,13-Dec-17 02:45:00,-5.69,13.750
145,13-Dec-17 03:00:00,-5.69,13.751
146,13-Dec-17 03:15:00,-5.69,13.754
147,13-Dec-17 03:30:00,-5.75,13.753
148,13-Dec-17 03:45:00,-5.88,13.753
149,13-Dec-17 04:00:00,-6.00,13.755
150,13-Dec-17 04:15:00,-6.13,13.756
151,13-Dec-17 04:30:00,-6.19,13.757
152,13-Dec-17 04:45:00,-6.31,13.760
153,13-Dec-17 05:00:00,-6.38,13.762
154,13-Dec-17 05:15:00,-6.50,13.764
155,13-Dec-17 05:30:00,-6.63,13.767
156,13-Dec-17 05:45:00,-6.75,13.771
157,13-Dec-17 06:00:00,-6.81,13.773
158,13-Dec-17 06:15:00,-6.88,13.776
159,13-Dec-17 06:30:00,-7.00,13.780
160,13-Dec-17 06:45:00,-7.06,13.781
161,13-Dec-17 07:00:00,-7.06,13.783
162,13-Dec-17 07:15:00,-7.13,13.784
163,13-Dec-17 07:30:00,-7.25,13.786
164,13-Dec-17 07:45:00,-7.25,13.790
165,13-Dec-17 08:00:00,-7.13,13.787
166,13-Dec-17 08:15:00,-7.00,13.789
167,13-Dec-17 08:30:00,-6.88,13.792
168,13-Dec-17 08:45:00,-6.63,13.794
169,13-Dec-17 09:00:00,-6.00,13.793
170,13-Dec-17 09:15:00,-3.81,13.795
171,13-Dec-17 09:30:00,-2.19,13.798
172,13-Dec-17 09:45:00,-0.94,13.800
173,13-Dec-17 10:00:00,-0.25,13.802
174,13-Dec-17 10:15:00,0.56,13.804
175,13-Dec-17 10:30:00,1.44,13.799
176,13-Dec-17 10:45:00,1.88,13.793
177,13-Dec-17 11:00:00,2.13,13.796
178,13-Dec-17 11:15:00,2.94,13.794
179,13-Dec-17 11:30:00,4.06,13.790
180,13-Dec-17 11:45:00,4.88,13.788
181,13-Dec-17 12:00:00,5.44,13.783
182,13-Dec-17 12:15:00,6.13,13.777
183,13-Dec-17 12:30:00,6.38,13.779
184,13-Dec-17 12:45:00,6.44,13.773
185,13-Dec-17 13:00:00,6.94,13.774
186,13-Dec-17 13:15:00,7.63,13.770
187,13-Dec-17 13:30:00,8.06,13.771
188,13-Dec-17 13:45:00,8.44,13.764
189,13-Dec-17 14:00:00,9.13,13.762
190,13-Dec-17 14:15:00,9.81,13.762
191,13-Dec-17 14:30:00,9.75,13.756
192,13-Dec-17 14:45:00,9.75,13.752
193,13-Dec-17 15:00:00,8.81,13.750
194,13-Dec-17 15:15:00,9.31,13.743
