
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.501"
File Name,FCRBV,,Exported,"Aqua4Plus 2.1.4"
# Records,  8530 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,0.13,13.711,
,Maximum,36.06,14.106,
,Mean,19.52,13.918,
,Variance,45.990,0.0052,
,Std Deviation,6.782,0.0718,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,3-Aug-15 15:00:00,33.25,13.842
2,3-Aug-15 15:15:00,33.06,13.842
3,3-Aug-15 15:30:00,33.06,13.840
4,3-Aug-15 15:45:00,33.00,13.839
5,3-Aug-15 16:00:00,33.00,13.838
6,3-Aug-15 16:15:00,32.94,13.838
7,3-Aug-15 16:30:00,32.94,13.836
8,3-Aug-15 16:45:00,32.94,13.836
9,3-Aug-15 17:00:00,32.44,13.834
10,3-Aug-15 17:15:00,31.94,13.834
11,3-Aug-15 17:30:00,31.75,13.836
12,3-Aug-15 17:45:00,31.25,13.834
13,3-Aug-15 18:00:00,30.94,13.835
14,3-Aug-15 18:15:00,30.63,13.834
15,3-Aug-15 18:30:00,29.50,13.836
16,3-Aug-15 18:45:00,28.94,13.839
17,3-Aug-15 19:00:00,27.94,13.842
18,3-Aug-15 19:15:00,27.13,13.843
19,3-Aug-15 19:30:00,26.44,13.846
20,3-Aug-15 19:45:00,25.81,13.848
21,3-Aug-15 20:00:00,25.19,13.850
22,3-Aug-15 20:15:00,24.50,13.853
23,3-Aug-15 20:30:00,23.94,13.851
24,3-Aug-15 20:45:00,23.38,13.851
25,3-Aug-15 21:00:00,22.94,13.852
26,3-Aug-15 21:15:00,22.50,13.854
27,3-Aug-15 21:30:00,22.06,13.855
28,3-Aug-15 21:45:00,21.75,13.857
29,3-Aug-15 22:00:00,21.44,13.860
30,3-Aug-15 22:15:00,21.19,13.862
31,3-Aug-15 22:30:00,21.00,13.862
32,3-Aug-15 22:45:00,20.81,13.865
33,3-Aug-15 23:00:00,20.69,13.866
34,3-Aug-15 23:15:00,20.56,13.863
35,3-Aug-15 23:30:00,20.44,13.865
36,3-Aug-15 23:45:00,20.38,13.864
37,4-Aug-15 00:00:00,20.38,13.866
38,4-Aug-15 00:15:00,20.38,13.865
39,4-Aug-15 00:30:00,20.56,13.868
40,4-Aug-15 00:45:00,21.06,13.870
41,4-Aug-15 01:00:00,22.25,13.868
42,4-Aug-15 01:15:00,22.63,13.866
43,4-Aug-15 01:30:00,22.63,13.867
44,4-Aug-15 01:45:00,23.19,13.865
45,4-Aug-15 02:00:00,23.50,13.861
46,4-Aug-15 02:15:00,23.63,13.860
47,4-Aug-15 02:30:00,23.50,13.861
48,4-Aug-15 02:45:00,23.75,13.857
49,4-Aug-15 03:00:00,23.50,13.859
50,4-Aug-15 03:15:00,23.31,13.860
51,4-Aug-15 03:30:00,22.94,13.860
52,4-Aug-15 03:45:00,23.19,13.858
53,4-Aug-15 04:00:00,23.06,13.862
54,4-Aug-15 04:15:00,23.50,13.861
55,4-Aug-15 04:30:00,23.63,13.860
56,4-Aug-15 04:45:00,23.13,13.855
57,4-Aug-15 05:00:00,22.75,13.862
58,4-Aug-15 05:15:00,22.81,13.863
59,4-Aug-15 05:30:00,23.06,13.870
60,4-Aug-15 05:45:00,23.25,13.872
61,4-Aug-15 06:00:00,23.13,13.876
62,4-Aug-15 06:15:00,22.81,13.874
63,4-Aug-15 06:30:00,22.38,13.875
64,4-Aug-15 06:45:00,21.94,13.879
65,4-Aug-15 07:00:00,21.75,13.881
66,4-Aug-15 07:15:00,21.56,13.882
67,4-Aug-15 07:30:00,21.56,13.886
68,4-Aug-15 07:45:00,21.69,13.887
69,4-Aug-15 08:00:00,21.94,13.888
70,4-Aug-15 08:15:00,22.69,13.890
71,4-Aug-15 08:30:00,24.75,13.887
72,4-Aug-15 08:45:00,25.75,13.887
73,4-Aug-15 09:00:00,27.56,13.886
74,4-Aug-15 09:15:00,28.75,13.885
75,4-Aug-15 09:30:00,29.88,13.887
76,4-Aug-15 09:45:00,30.75,13.886
77,4-Aug-15 10:00:00,31.38,13.887
78,4-Aug-15 10:15:00,32.00,13.888
79,4-Aug-15 10:30:00,32.88,13.887
80,4-Aug-15 10:45:00,33.31,13.886
81,4-Aug-15 11:00:00,33.69,13.886
82,4-Aug-15 11:15:00,34.56,13.887
83,4-Aug-15 11:30:00,34.81,13.884
84,4-Aug-15 11:45:00,35.00,13.884
85,4-Aug-15 12:00:00,34.44,13.883
86,4-Aug-15 12:15:00,33.63,13.882
87,4-Aug-15 12:30:00,33.31,13.881
88,4-Aug-15 12:45:00,33.50,13.881
89,4-Aug-15 13:00:00,33.94,13.882
90,4-Aug-15 13:15:00,34.31,13.880
91,4-Aug-15 13:30:00,34.88,13.875
92,4-Aug-15 13:45:00,35.25,13.874
93,4-Aug-15 14:00:00,35.00,13.869
94,4-Aug-15 14:15:00,34.31,13.869
95,4-Aug-15 14:30:00,33.50,13.865
96,4-Aug-15 14:45:00,32.94,13.864
97,4-Aug-15 15:00:00,33.31,13.865
98,4-Aug-15 15:15:00,33.31,13.865
99,4-Aug-15 15:30:00,32.81,13.863
100,4-Aug-15 15:45:00,32.69,13.862
101,4-Aug-15 16:00:00,32.38,13.863
102,4-Aug-15 16:15:00,32.00,13.864
103,4-Aug-15 16:30:00,32.31,13.863
104,4-Aug-15 16:45:00,32.75,13.865
105,4-Aug-15 17:00:00,32.63,13.867
106,4-Aug-15 17:15:00,32.19,13.865
107,4-Aug-15 17:30:00,31.31,13.866
108,4-Aug-15 17:45:00,31.13,13.866
109,4-Aug-15 18:00:00,30.94,13.868
110,4-Aug-15 18:15:00,30.63,13.867
111,4-Aug-15 18:30:00,30.00,13.866
112,4-Aug-15 18:45:00,29.75,13.867
113,4-Aug-15 19:00:00,29.63,13.865
114,4-Aug-15 19:15:00,29.25,13.866
115,4-Aug-15 19:30:00,28.88,13.868
116,4-Aug-15 19:45:00,28.63,13.872
117,4-Aug-15 20:00:00,28.38,13.873
118,4-Aug-15 20:15:00,27.56,13.873
119,4-Aug-15 20:30:00,26.81,13.875
120,4-Aug-15 20:45:00,26.13,13.879
121,4-Aug-15 21:00:00,26.00,13.881
122,4-Aug-15 21:15:00,25.75,13.884
123,4-Aug-15 21:30:00,25.44,13.887
124,4-Aug-15 21:45:00,24.81,13.890
125,4-Aug-15 22:00:00,24.50,13.892
126,4-Aug-15 22:15:00,24.25,13.891
127,4-Aug-15 22:30:00,23.88,13.889
128,4-Aug-15 22:45:00,23.50,13.890
129,4-Aug-15 23:00:00,23.19,13.890
130,4-Aug-15 23:15:00,23.13,13.890
131,4-Aug-15 23:30:00,23.56,13.890
132,4-Aug-15 23:45:00,23.63,13.891
133,5-Aug-15 00:00:00,23.50,13.890
134,5-Aug-15 00:15:00,23.25,13.890
135,5-Aug-15 00:30:00,22.94,13.894
136,5-Aug-15 00:45:00,22.75,13.894
137,5-Aug-15 01:00:00,22.69,13.893
138,5-Aug-15 01:15:00,22.50,13.896
139,5-Aug-15 01:30:00,22.38,13.893
140,5-Aug-15 01:45:00,22.31,13.890
141,5-Aug-15 02:00:00,22.31,13.888
142,5-Aug-15 02:15:00,22.19,13.887
143,5-Aug-15 02:30:00,22.06,13.887
144,5-Aug-15 02:45:00,21.94,13.882
145,5-Aug-15 03:00:00,21.81,13.882
146,5-Aug-15 03:15:00,21.63,13.882
147,5-Aug-15 03:30:00,21.56,13.884
148,5-Aug-15 03:45:00,21.50,13.885
149,5-Aug-15 04:00:00,21.56,13.882
150,5-Aug-15 04:15:00,21.63,13.888
151,5-Aug-15 04:30:00,22.00,13.889
152,5-Aug-15 04:45:00,22.25,13.887
153,5-Aug-15 05:00:00,22.25,13.890
154,5-Aug-15 05:15:00,22.06,13.893
155,5-Aug-15 05:30:00,22.19,13.894
156,5-Aug-15 05:45:00,22.31,13.896
157,5-Aug-15 06:00:00,22.25,13.898
158,5-Aug-15 06:15:00,22.00,13.897
159,5-Aug-15 06:30:00,21.94,13.903
160,5-Aug-15 06:45:00,22.06,13.905
161,5-Aug-15 07:00:00,22.25,13.908
162,5-Aug-15 07:15:00,22.31,13.909
163,5-Aug-15 07:30:00,22.38,13.911
164,5-Aug-15 07:45:00,22.69,13.911
165,5-Aug-15 08:00:00,23.13,13.911
166,5-Aug-15 08:15:00,23.44,13.913
167,5-Aug-15 08:30:00,23.88,13.914
168,5-Aug-15 08:45:00,24.00,13.915
169,5-Aug-15 09:00:00,24.31,13.913
170,5-Aug-15 09:15:00,25.81,13.913
171,5-Aug-15 09:30:00,27.25,13.913
172,5-Aug-15 09:45:00,27.81,13.914
173,5-Aug-15 10:00:00,28.19,13.913
174,5-Aug-15 10:15:00,29.00,13.913
175,5-Aug-15 10:30:00,29.56,13.913
176,5-Aug-15 10:45:00,28.88,13.914
177,5-Aug-15 11:00:00,29.50,13.914
178,5-Aug-15 11:15:00,30.75,13.913
179,5-Aug-15 11:30:00,31.38,13.911
180,5-Aug-15 11:45:00,31.69,13.906
181,5-Aug-15 12:00:00,31.31,13.905
182,5-Aug-15 12:15:00,31.38,13.902
183,5-Aug-15 12:30:00,32.00,13.901
184,5-Aug-15 12:45:00,32.31,13.897
185,5-Aug-15 13:00:00,32.50,13.895
186,5-Aug-15 13:15:00,32.63,13.894
187,5-Aug-15 13:30:00,33.50,13.890
188,5-Aug-15 13:45:00,33.69,13.890
189,5-Aug-15 14:00:00,33.88,13.887
190,5-Aug-15 14:15:00,34.13,13.886
191,5-Aug-15 14:30:00,34.31,13.885
192,5-Aug-15 14:45:00,33.88,13.883
193,5-Aug-15 15:00:00,34.00,13.881
194,5-Aug-15 15:15:00,34.13,13.879
195,5-Aug-15 15:30:00,34.19,13.878
196,5-Aug-15 15:45:00,34.00,13.876
197,5-Aug-15 16:00:00,33.94,13.875
198,5-Aug-15 16:15:00,33.63,13.873
199,5-Aug-15 16:30:00,33.38,13.873
200,5-Aug-15 16:45:00,33.25,13.871
201,5-Aug-15 17:00:00,32.69,13.870
202,5-Aug-15 17:15:00,32.69,13.869
203,5-Aug-15 17:30:00,32.56,13.869
204,5-Aug-15 17:45:00,32.31,13.869
205,5-Aug-15 18:00:00,32.06,13.870
206,5-Aug-15 18:15:00,31.50,13.869
207,5-Aug-15 18:30:00,30.63,13.870
208,5-Aug-15 18:45:00,30.13,13.872
209,5-Aug-15 19:00:00,29.19,13.875
210,5-Aug-15 19:15:00,28.38,13.878
211,5-Aug-15 19:30:00,27.63,13.878
212,5-Aug-15 19:45:00,26.88,13.880
213,5-Aug-15 20:00:00,26.31,13.880
214,5-Aug-15 20:15:00,25.69,13.882
215,5-Aug-15 20:30:00,25.13,13.883
216,5-Aug-15 20:45:00,24.63,13.882
217,5-Aug-15 21:00:00,24.31,13.885
218,5-Aug-15 21:15:00,23.88,13.886
219,5-Aug-15 21:30:00,23.63,13.890
220,5-Aug-15 21:45:00,23.31,13.891
221,5-Aug-15 22:00:00,23.13,13.893
222,5-Aug-15 22:15:00,22.88,13.891
223,5-Aug-15 22:30:00,22.75,13.891
224,5-Aug-15 22:45:00,22.75,13.892
225,5-Aug-15 23:00:00,22.88,13.900
226,5-Aug-15 23:15:00,23.56,13.902
227,5-Aug-15 23:30:00,23.88,13.899
228,5-Aug-15 23:45:00,24.00,13.900
229,6-Aug-15 00:00:00,23.81,13.895
230,6-Aug-15 00:15:00,23.38,13.892
231,6-Aug-15 00:30:00,23.19,13.889
232,6-Aug-15 00:45:00,23.06,13.885
233,6-Aug-15 01:00:00,22.88,13.887
234,6-Aug-15 01:15:00,22.88,13.886
235,6-Aug-15 01:30:00,22.81,13.883
236,6-Aug-15 01:45:00,22.69,13.881
237,6-Aug-15 02:00:00,22.50,13.878
238,6-Aug-15 02:15:00,22.31,13.878
239,6-Aug-15 02:30:00,22.06,13.874
240,6-Aug-15 02:45:00,21.94,13.871
241,6-Aug-15 03:00:00,21.75,13.870
242,6-Aug-15 03:15:00,21.63,13.871
243,6-Aug-15 03:30:00,21.56,13.870
244,6-Aug-15 03:45:00,21.63,13.870
245,6-Aug-15 04:00:00,21.56,13.870
246,6-Aug-15 04:15:00,21.44,13.870
247,6-Aug-15 04:30:00,21.38,13.871
248,6-Aug-15 04:45:00,21.31,13.872
249,6-Aug-15 05:00:00,21.31,13.873
250,6-Aug-15 05:15:00,21.25,13.874
251,6-Aug-15 05:30:00,21.13,13.877
252,6-Aug-15 05:45:00,21.00,13.879
253,6-Aug-15 06:00:00,21.00,13.882
254,6-Aug-15 06:15:00,21.13,13.881
255,6-Aug-15 06:30:00,21.19,13.883
256,6-Aug-15 06:45:00,21.25,13.885
257,6-Aug-15 07:00:00,21.31,13.886
258,6-Aug-15 07:15:00,21.38,13.884
259,6-Aug-15 07:30:00,21.75,13.885
260,6-Aug-15 07:45:00,22.00,13.884
261,6-Aug-15 08:00:00,22.25,13.883
262,6-Aug-15 08:15:00,22.88,13.884
263,6-Aug-15 08:30:00,23.75,13.884
264,6-Aug-15 08:45:00,25.13,13.884
265,6-Aug-15 09:00:00,26.56,13.886
266,6-Aug-15 09:15:00,27.88,13.884
267,6-Aug-15 09:30:00,28.44,13.884
268,6-Aug-15 09:45:00,28.00,13.884
269,6-Aug-15 10:00:00,27.44,13.880
270,6-Aug-15 10:15:00,27.13,13.881
271,6-Aug-15 10:30:00,26.94,13.881
272,6-Aug-15 10:45:00,26.56,13.879
273,6-Aug-15 11:00:00,26.44,13.880
274,6-Aug-15 11:15:00,26.44,13.879
275,6-Aug-15 11:30:00,27.06,13.875
276,6-Aug-15 11:45:00,26.94,13.873
277,6-Aug-15 12:00:00,26.31,13.874
278,6-Aug-15 12:15:00,26.81,13.874
279,6-Aug-15 12:30:00,28.25,13.873
280,6-Aug-15 12:45:00,28.88,13.874
281,6-Aug-15 13:00:00,28.69,13.872
282,6-Aug-15 13:15:00,28.94,13.871
283,6-Aug-15 13:30:00,28.69,13.869
284,6-Aug-15 13:45:00,28.31,13.863
285,6-Aug-15 14:00:00,28.38,13.861
286,6-Aug-15 14:15:00,28.50,13.856
287,6-Aug-15 14:30:00,29.13,13.852
288,6-Aug-15 14:45:00,29.38,13.846
289,6-Aug-15 15:00:00,29.75,13.842
290,6-Aug-15 15:15:00,30.19,13.840
291,6-Aug-15 15:30:00,29.94,13.836
292,6-Aug-15 15:45:00,29.63,13.831
293,6-Aug-15 16:00:00,29.81,13.828
294,6-Aug-15 16:15:00,29.44,13.827
295,6-Aug-15 16:30:00,28.94,13.826
296,6-Aug-15 16:45:00,28.75,13.831
297,6-Aug-15 17:00:00,27.94,13.832
298,6-Aug-15 17:15:00,27.50,13.834
299,6-Aug-15 17:30:00,27.06,13.831
300,6-Aug-15 17:45:00,26.63,13.826
301,6-Aug-15 18:00:00,26.31,13.826
302,6-Aug-15 18:15:00,26.00,13.826
303,6-Aug-15 18:30:00,25.63,13.824
304,6-Aug-15 18:45:00,25.13,13.826
305,6-Aug-15 19:00:00,24.81,13.826
306,6-Aug-15 19:15:00,24.44,13.827
307,6-Aug-15 19:30:00,23.94,13.827
308,6-Aug-15 19:45:00,23.06,13.827
309,6-Aug-15 20:00:00,22.38,13.829
310,6-Aug-15 20:15:00,22.06,13.831
311,6-Aug-15 20:30:00,21.88,13.834
312,6-Aug-15 20:45:00,21.63,13.835
313,6-Aug-15 21:00:00,21.25,13.837
314,6-Aug-15 21:15:00,20.94,13.839
315,6-Aug-15 21:30:00,20.69,13.842
316,6-Aug-15 21:45:00,20.50,13.842
317,6-Aug-15 22:00:00,20.31,13.840
318,6-Aug-15 22:15:00,20.13,13.839
319,6-Aug-15 22:30:00,20.06,13.837
320,6-Aug-15 22:45:00,19.94,13.836
321,6-Aug-15 23:00:00,19.94,13.836
322,6-Aug-15 23:15:00,19.94,13.833
323,6-Aug-15 23:30:00,19.88,13.831
324,6-Aug-15 23:45:00,19.88,13.827
325,7-Aug-15 00:00:00,19.81,13.826
326,7-Aug-15 00:15:00,19.81,13.824
327,7-Aug-15 00:30:00,19.88,13.823
328,7-Aug-15 00:45:00,19.94,13.821
329,7-Aug-15 01:00:00,19.94,13.819
330,7-Aug-15 01:15:00,19.94,13.815
331,7-Aug-15 01:30:00,19.88,13.811
332,7-Aug-15 01:45:00,19.81,13.807
333,7-Aug-15 02:00:00,19.75,13.805
334,7-Aug-15 02:15:00,19.75,13.806
335,7-Aug-15 02:30:00,19.75,13.806
336,7-Aug-15 02:45:00,19.69,13.806
337,7-Aug-15 03:00:00,19.69,13.806
338,7-Aug-15 03:15:00,19.63,13.808
339,7-Aug-15 03:30:00,19.56,13.810
340,7-Aug-15 03:45:00,19.56,13.811
341,7-Aug-15 04:00:00,19.56,13.810
342,7-Aug-15 04:15:00,19.50,13.810
343,7-Aug-15 04:30:00,19.50,13.810
344,7-Aug-15 04:45:00,19.50,13.810
345,7-Aug-15 05:00:00,19.44,13.809
346,7-Aug-15 05:15:00,19.44,13.811
347,7-Aug-15 05:30:00,19.44,13.812
348,7-Aug-15 05:45:00,19.38,13.814
349,7-Aug-15 06:00:00,19.38,13.819
350,7-Aug-15 06:15:00,19.31,13.822
351,7-Aug-15 06:30:00,19.31,13.822
352,7-Aug-15 06:45:00,19.38,13.822
353,7-Aug-15 07:00:00,19.31,13.819
354,7-Aug-15 07:15:00,19.25,13.823
355,7-Aug-15 07:30:00,19.25,13.824
356,7-Aug-15 07:45:00,19.44,13.823
357,7-Aug-15 08:00:00,19.63,13.823
358,7-Aug-15 08:15:00,19.69,13.824
359,7-Aug-15 08:30:00,19.63,13.825
360,7-Aug-15 08:45:00,19.81,13.825
361,7-Aug-15 09:00:00,20.00,13.825
362,7-Aug-15 09:15:00,20.31,13.824
363,7-Aug-15 09:30:00,20.56,13.820
364,7-Aug-15 09:45:00,22.00,13.821
365,7-Aug-15 10:00:00,22.00,13.823
366,7-Aug-15 10:15:00,21.81,13.824
367,7-Aug-15 10:30:00,21.56,13.826
368,7-Aug-15 10:45:00,21.63,13.827
369,7-Aug-15 11:00:00,22.00,13.829
370,7-Aug-15 11:15:00,22.19,13.831
371,7-Aug-15 11:30:00,22.38,13.833
372,7-Aug-15 11:45:00,22.38,13.833
373,7-Aug-15 12:00:00,22.38,13.833
374,7-Aug-15 12:15:00,22.75,13.831
375,7-Aug-15 12:30:00,22.94,13.831
376,7-Aug-15 12:45:00,23.19,13.831
377,7-Aug-15 13:00:00,23.69,13.829
378,7-Aug-15 13:15:00,24.06,13.828
379,7-Aug-15 13:30:00,24.50,13.825
380,7-Aug-15 13:45:00,25.13,13.824
381,7-Aug-15 14:00:00,25.31,13.823
382,7-Aug-15 14:15:00,25.13,13.824
383,7-Aug-15 14:30:00,24.63,13.827
384,7-Aug-15 14:45:00,24.25,13.829
385,7-Aug-15 15:00:00,24.19,13.831
386,7-Aug-15 15:15:00,23.94,13.831
387,7-Aug-15 15:30:00,23.75,13.831
388,7-Aug-15 15:45:00,23.56,13.832
389,7-Aug-15 16:00:00,23.38,13.833
390,7-Aug-15 16:15:00,23.06,13.832
391,7-Aug-15 16:30:00,22.94,13.832
392,7-Aug-15 16:45:00,22.94,13.831
393,7-Aug-15 17:00:00,22.69,13.831
394,7-Aug-15 17:15:00,22.56,13.832
395,7-Aug-15 17:30:00,22.44,13.831
396,7-Aug-15 17:45:00,22.38,13.830
397,7-Aug-15 18:00:00,22.25,13.830
398,7-Aug-15 18:15:00,22.06,13.832
399,7-Aug-15 18:30:00,21.81,13.830
400,7-Aug-15 18:45:00,21.56,13.831
401,7-Aug-15 19:00:00,21.38,13.832
402,7-Aug-15 19:15:00,21.25,13.834
403,7-Aug-15 19:30:00,21.06,13.837
404,7-Aug-15 19:45:00,21.00,13.837
405,7-Aug-15 20:00:00,20.81,13.837
406,7-Aug-15 20:15:00,20.69,13.842
407,7-Aug-15 20:30:00,20.56,13.845
408,7-Aug-15 20:45:00,20.50,13.844
409,7-Aug-15 21:00:00,20.44,13.846
410,7-Aug-15 21:15:00,20.38,13.849
411,7-Aug-15 21:30:00,20.25,13.850
412,7-Aug-15 21:45:00,20.25,13.852
