
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.501"
File Name,FCRBV,,Exported,"Aqua4Plus 2.1.4"
# Records,  5859 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,9.44,13.739,
,Maximum,35.69,14.076,
,Mean,21.17,13.920,
,Variance,24.787,0.0029,
,Std Deviation,4.979,0.0541,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,4-Aug-14 11:00:00,26.69,13.950
2,4-Aug-14 11:15:00,26.13,13.949
3,4-Aug-14 11:30:00,26.38,13.949
4,4-Aug-14 11:45:00,25.81,13.948
5,4-Aug-14 12:00:00,25.75,13.946
6,4-Aug-14 12:15:00,26.44,13.945
7,4-Aug-14 12:30:00,26.88,13.943
8,4-Aug-14 12:45:00,26.94,13.944
9,4-Aug-14 13:00:00,26.81,13.942
10,4-Aug-14 13:15:00,27.00,13.940
11,4-Aug-14 13:30:00,27.63,13.938
12,4-Aug-14 13:45:00,28.38,13.938
13,4-Aug-14 14:00:00,28.50,13.935
14,4-Aug-14 14:15:00,29.44,13.933
15,4-Aug-14 14:30:00,29.94,13.930
16,4-Aug-14 14:45:00,29.75,13.929
17,4-Aug-14 15:00:00,30.00,13.928
18,4-Aug-14 15:15:00,30.38,13.925
19,4-Aug-14 15:30:00,30.06,13.923
20,4-Aug-14 15:45:00,30.00,13.921
21,4-Aug-14 16:00:00,29.81,13.920
22,4-Aug-14 16:15:00,29.50,13.921
23,4-Aug-14 16:30:00,29.63,13.920
24,4-Aug-14 16:45:00,29.56,13.920
25,4-Aug-14 17:00:00,29.31,13.920
26,4-Aug-14 17:15:00,29.06,13.920
27,4-Aug-14 17:30:00,28.88,13.921
28,4-Aug-14 17:45:00,28.81,13.920
29,4-Aug-14 18:00:00,28.56,13.919
30,4-Aug-14 18:15:00,28.31,13.919
31,4-Aug-14 18:30:00,27.44,13.918
32,4-Aug-14 18:45:00,26.38,13.918
33,4-Aug-14 19:00:00,25.69,13.918
34,4-Aug-14 19:15:00,24.81,13.918
35,4-Aug-14 19:30:00,24.06,13.919
36,4-Aug-14 19:45:00,23.44,13.917
37,4-Aug-14 20:00:00,22.81,13.917
38,4-Aug-14 20:15:00,22.25,13.919
39,4-Aug-14 20:30:00,21.69,13.923
40,4-Aug-14 20:45:00,21.31,13.926
41,4-Aug-14 21:00:00,20.94,13.926
42,4-Aug-14 21:15:00,20.69,13.929
43,4-Aug-14 21:30:00,20.38,13.933
44,4-Aug-14 21:45:00,20.19,13.937
45,4-Aug-14 22:00:00,20.00,13.938
46,4-Aug-14 22:15:00,19.81,13.939
47,4-Aug-14 22:30:00,19.63,13.941
48,4-Aug-14 22:45:00,19.50,13.941
49,4-Aug-14 23:00:00,19.38,13.941
50,4-Aug-14 23:15:00,19.19,13.939
51,4-Aug-14 23:30:00,19.13,13.937
52,4-Aug-14 23:45:00,19.00,13.937
53,5-Aug-14 00:00:00,18.88,13.937
54,5-Aug-14 00:15:00,18.81,13.936
55,5-Aug-14 00:30:00,18.69,13.934
56,5-Aug-14 00:45:00,18.56,13.932
57,5-Aug-14 01:00:00,18.50,13.933
58,5-Aug-14 01:15:00,18.38,13.932
59,5-Aug-14 01:30:00,18.25,13.931
60,5-Aug-14 01:45:00,18.19,13.929
61,5-Aug-14 02:00:00,18.13,13.927
62,5-Aug-14 02:15:00,18.06,13.927
63,5-Aug-14 02:30:00,17.94,13.927
64,5-Aug-14 02:45:00,17.88,13.926
65,5-Aug-14 03:00:00,17.81,13.924
66,5-Aug-14 03:15:00,17.75,13.923
67,5-Aug-14 03:30:00,17.69,13.922
68,5-Aug-14 03:45:00,17.56,13.922
69,5-Aug-14 04:00:00,17.56,13.921
70,5-Aug-14 04:15:00,17.44,13.920
71,5-Aug-14 04:30:00,17.38,13.921
72,5-Aug-14 04:45:00,17.31,13.920
73,5-Aug-14 05:00:00,17.31,13.920
74,5-Aug-14 05:15:00,17.25,13.919
75,5-Aug-14 05:30:00,17.25,13.919
76,5-Aug-14 05:45:00,17.25,13.919
77,5-Aug-14 06:00:00,17.25,13.921
78,5-Aug-14 06:15:00,17.25,13.924
79,5-Aug-14 06:30:00,17.25,13.926
80,5-Aug-14 06:45:00,17.38,13.926
81,5-Aug-14 07:00:00,17.50,13.928
82,5-Aug-14 07:15:00,17.69,13.927
83,5-Aug-14 07:30:00,17.88,13.929
84,5-Aug-14 07:45:00,18.13,13.931
85,5-Aug-14 08:00:00,18.38,13.933
86,5-Aug-14 08:15:00,18.75,13.934
87,5-Aug-14 08:30:00,20.13,13.934
88,5-Aug-14 08:45:00,21.88,13.934
89,5-Aug-14 09:00:00,23.56,13.933
90,5-Aug-14 09:15:00,25.00,13.931
91,5-Aug-14 09:30:00,26.06,13.931
92,5-Aug-14 09:45:00,27.06,13.930
93,5-Aug-14 10:00:00,27.75,13.930
94,5-Aug-14 10:15:00,28.56,13.930
95,5-Aug-14 10:30:00,28.94,13.929
