
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20180912,,Exported,"Aqua4Plus 1.9.10"
# Records,  2478 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,14.63,13.819,
,Maximum,32.31,14.057,
,Mean,21.77,13.952,
,Variance,15.453,0.0026,
,Std Deviation,3.931,0.0511,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,12-Sep-18 16:00:00,26.50,13.969
2,12-Sep-18 16:15:00,26.31,13.966
3,12-Sep-18 16:30:00,26.63,13.966
4,12-Sep-18 16:45:00,26.56,13.965
5,12-Sep-18 17:00:00,26.63,13.964
6,12-Sep-18 17:15:00,26.50,13.964
7,12-Sep-18 17:30:00,26.19,13.964
8,12-Sep-18 17:45:00,25.81,13.965
9,12-Sep-18 18:00:00,25.38,13.965
10,12-Sep-18 18:15:00,25.31,13.964
11,12-Sep-18 18:30:00,24.81,13.963
12,12-Sep-18 18:45:00,24.50,13.966
13,12-Sep-18 19:00:00,24.19,13.969
14,12-Sep-18 19:15:00,23.88,13.969
15,12-Sep-18 19:30:00,23.56,13.969
16,12-Sep-18 19:45:00,23.38,13.967
17,12-Sep-18 20:00:00,23.06,13.969
18,12-Sep-18 20:15:00,23.00,13.972
19,12-Sep-18 20:30:00,23.06,13.974
20,12-Sep-18 20:45:00,23.06,13.976
21,12-Sep-18 21:00:00,23.06,13.979
22,12-Sep-18 21:15:00,23.00,13.981
23,12-Sep-18 21:30:00,22.94,13.980
24,12-Sep-18 21:45:00,22.88,13.980
25,12-Sep-18 22:00:00,22.75,13.981
26,12-Sep-18 22:15:00,22.75,13.980
27,12-Sep-18 22:30:00,22.69,13.981
28,12-Sep-18 22:45:00,22.69,13.982
29,12-Sep-18 23:00:00,22.63,13.982
30,12-Sep-18 23:15:00,22.44,13.981
31,12-Sep-18 23:30:00,22.31,13.982
32,12-Sep-18 23:45:00,22.25,13.981
33,13-Sep-18 00:00:00,22.31,13.982
34,13-Sep-18 00:15:00,22.31,13.981
35,13-Sep-18 00:30:00,22.31,13.981
36,13-Sep-18 00:45:00,22.25,13.981
37,13-Sep-18 01:00:00,22.13,13.981
38,13-Sep-18 01:15:00,22.13,13.981
39,13-Sep-18 01:30:00,22.13,13.980
40,13-Sep-18 01:45:00,22.13,13.980
41,13-Sep-18 02:00:00,22.13,13.980
42,13-Sep-18 02:15:00,22.31,13.978
43,13-Sep-18 02:30:00,22.44,13.977
44,13-Sep-18 02:45:00,22.50,13.975
45,13-Sep-18 03:00:00,22.50,13.973
46,13-Sep-18 03:15:00,22.50,13.972
47,13-Sep-18 03:30:00,22.50,13.970
48,13-Sep-18 03:45:00,22.44,13.968
49,13-Sep-18 04:00:00,22.31,13.969
50,13-Sep-18 04:15:00,22.19,13.970
51,13-Sep-18 04:30:00,22.13,13.970
52,13-Sep-18 04:45:00,22.13,13.969
53,13-Sep-18 05:00:00,22.06,13.968
54,13-Sep-18 05:15:00,21.88,13.969
55,13-Sep-18 05:30:00,21.56,13.971
56,13-Sep-18 05:45:00,21.25,13.974
57,13-Sep-18 06:00:00,21.13,13.977
58,13-Sep-18 06:15:00,20.94,13.979
59,13-Sep-18 06:30:00,20.94,13.981
60,13-Sep-18 06:45:00,21.06,13.980
61,13-Sep-18 07:00:00,21.13,13.982
62,13-Sep-18 07:15:00,21.19,13.981
63,13-Sep-18 07:30:00,21.00,13.979
64,13-Sep-18 07:45:00,20.81,13.978
65,13-Sep-18 08:00:00,20.75,13.979
66,13-Sep-18 08:15:00,20.94,13.981
67,13-Sep-18 08:30:00,21.13,13.980
68,13-Sep-18 08:45:00,21.38,13.976
69,13-Sep-18 09:00:00,22.00,13.979
70,13-Sep-18 09:15:00,23.88,13.979
71,13-Sep-18 09:30:00,25.19,13.978
72,13-Sep-18 09:45:00,25.44,13.980
73,13-Sep-18 10:00:00,26.19,13.984
74,13-Sep-18 10:15:00,27.81,13.984
75,13-Sep-18 10:30:00,27.50,13.983
76,13-Sep-18 10:45:00,27.69,13.981
77,13-Sep-18 11:00:00,27.94,13.979
78,13-Sep-18 11:15:00,28.50,13.975
79,13-Sep-18 11:30:00,28.69,13.974
80,13-Sep-18 11:45:00,29.00,13.975
81,13-Sep-18 12:00:00,29.31,13.971
82,13-Sep-18 12:15:00,29.31,13.971
83,13-Sep-18 12:30:00,28.94,13.969
84,13-Sep-18 12:45:00,28.50,13.969
85,13-Sep-18 13:00:00,28.38,13.968
86,13-Sep-18 13:15:00,28.19,13.969
87,13-Sep-18 13:30:00,28.13,13.967
88,13-Sep-18 13:45:00,28.19,13.965
89,13-Sep-18 14:00:00,27.25,13.966
90,13-Sep-18 14:15:00,26.50,13.965
91,13-Sep-18 14:30:00,25.81,13.959
92,13-Sep-18 14:45:00,25.44,13.956
93,13-Sep-18 15:00:00,25.88,13.955
94,13-Sep-18 15:15:00,26.38,13.953
95,13-Sep-18 15:30:00,27.13,13.953
96,13-Sep-18 15:45:00,27.50,13.954
97,13-Sep-18 16:00:00,27.50,13.952
98,13-Sep-18 16:15:00,27.38,13.950
99,13-Sep-18 16:30:00,27.19,13.951
