
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.501"
File Name,FCRBV_060916,,Exported,"Aqua4Plus 2.1.4"
# Records,  3373 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,11.56,13.732,
,Maximum,34.75,14.080,
,Mean,23.87,13.902,
,Variance,24.134,0.0031,
,Std Deviation,4.913,0.0554,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,9-Jun-16 10:00:00,23.50,13.906
2,9-Jun-16 10:15:00,24.38,13.904
3,9-Jun-16 10:30:00,24.69,13.904
4,9-Jun-16 10:45:00,25.25,13.905
5,9-Jun-16 11:00:00,25.81,13.903
6,9-Jun-16 11:15:00,26.25,13.904
7,9-Jun-16 11:30:00,26.31,13.905
8,9-Jun-16 11:45:00,26.81,13.904
9,9-Jun-16 12:00:00,26.50,13.902
10,9-Jun-16 12:15:00,26.19,13.901
11,9-Jun-16 12:30:00,25.88,13.898
12,9-Jun-16 12:45:00,25.88,13.897
13,9-Jun-16 13:00:00,26.00,13.894
14,9-Jun-16 13:15:00,26.06,13.893
15,9-Jun-16 13:30:00,26.25,13.891
16,9-Jun-16 13:45:00,26.44,13.888
17,9-Jun-16 14:00:00,26.56,13.887
18,9-Jun-16 14:15:00,26.88,13.886
19,9-Jun-16 14:30:00,27.19,13.885
20,9-Jun-16 14:45:00,27.38,13.879
21,9-Jun-16 15:00:00,27.38,13.880
22,9-Jun-16 15:15:00,27.13,13.879
23,9-Jun-16 15:30:00,27.13,13.878
24,9-Jun-16 15:45:00,27.19,13.875
25,9-Jun-16 16:00:00,27.25,13.873
26,9-Jun-16 16:15:00,27.13,13.874
27,9-Jun-16 16:30:00,27.25,13.872
28,9-Jun-16 16:45:00,27.44,13.872
29,9-Jun-16 17:00:00,27.31,13.870
30,9-Jun-16 17:15:00,27.44,13.870
31,9-Jun-16 17:30:00,27.50,13.869
32,9-Jun-16 17:45:00,27.63,13.867
33,9-Jun-16 18:00:00,27.69,13.867
34,9-Jun-16 18:15:00,28.00,13.867
35,9-Jun-16 18:30:00,28.31,13.867
36,9-Jun-16 18:45:00,28.50,13.869
37,9-Jun-16 19:00:00,28.56,13.872
38,9-Jun-16 19:15:00,27.56,13.874
39,9-Jun-16 19:30:00,25.50,13.876
40,9-Jun-16 19:45:00,24.25,13.877
41,9-Jun-16 20:00:00,23.25,13.879
42,9-Jun-16 20:15:00,22.50,13.880
43,9-Jun-16 20:30:00,21.81,13.882
44,9-Jun-16 20:45:00,21.31,13.885
45,9-Jun-16 21:00:00,20.75,13.889
46,9-Jun-16 21:15:00,20.25,13.892
47,9-Jun-16 21:30:00,19.69,13.895
48,9-Jun-16 21:45:00,19.06,13.899
49,9-Jun-16 22:00:00,18.56,13.900
50,9-Jun-16 22:15:00,18.13,13.901
51,9-Jun-16 22:30:00,17.63,13.903
52,9-Jun-16 22:45:00,17.38,13.907
53,9-Jun-16 23:00:00,17.13,13.908
54,9-Jun-16 23:15:00,16.94,13.909
55,9-Jun-16 23:30:00,16.75,13.910
56,9-Jun-16 23:45:00,16.69,13.910
57,10-Jun-16 00:00:00,16.69,13.911
58,10-Jun-16 00:15:00,16.50,13.912
59,10-Jun-16 00:30:00,16.31,13.912
60,10-Jun-16 00:45:00,16.13,13.911
61,10-Jun-16 01:00:00,16.25,13.911
62,10-Jun-16 01:15:00,16.44,13.910
63,10-Jun-16 01:30:00,16.69,13.911
64,10-Jun-16 01:45:00,16.94,13.909
65,10-Jun-16 02:00:00,17.19,13.910
66,10-Jun-16 02:15:00,17.44,13.910
67,10-Jun-16 02:30:00,17.81,13.911
68,10-Jun-16 02:45:00,18.06,13.911
69,10-Jun-16 03:00:00,18.25,13.911
70,10-Jun-16 03:15:00,18.25,13.915
71,10-Jun-16 03:30:00,18.06,13.917
72,10-Jun-16 03:45:00,18.00,13.916
73,10-Jun-16 04:00:00,18.00,13.917
74,10-Jun-16 04:15:00,17.81,13.918
75,10-Jun-16 04:30:00,17.50,13.920
76,10-Jun-16 04:45:00,17.19,13.922
77,10-Jun-16 05:00:00,16.94,13.927
78,10-Jun-16 05:15:00,16.75,13.933
79,10-Jun-16 05:30:00,16.56,13.937
80,10-Jun-16 05:45:00,16.31,13.939
81,10-Jun-16 06:00:00,16.19,13.940
82,10-Jun-16 06:15:00,16.19,13.942
83,10-Jun-16 06:30:00,16.25,13.942
84,10-Jun-16 06:45:00,16.44,13.946
85,10-Jun-16 07:00:00,16.63,13.945
86,10-Jun-16 07:15:00,16.56,13.946
87,10-Jun-16 07:30:00,16.63,13.949
88,10-Jun-16 07:45:00,17.06,13.949
89,10-Jun-16 08:00:00,19.13,13.948
90,10-Jun-16 08:15:00,20.81,13.948
91,10-Jun-16 08:30:00,22.13,13.950
92,10-Jun-16 08:45:00,23.56,13.951
93,10-Jun-16 09:00:00,24.38,13.953
94,10-Jun-16 09:15:00,25.00,13.952
95,10-Jun-16 09:30:00,25.75,13.954
96,10-Jun-16 09:45:00,26.50,13.952
97,10-Jun-16 10:00:00,27.25,13.951
98,10-Jun-16 10:15:00,27.50,13.953
99,10-Jun-16 10:30:00,28.19,13.951
100,10-Jun-16 10:45:00,29.00,13.950
101,10-Jun-16 11:00:00,29.25,13.951
102,10-Jun-16 11:15:00,29.44,13.952
103,10-Jun-16 11:30:00,29.44,13.952
104,10-Jun-16 11:45:00,30.00,13.951
105,10-Jun-16 12:00:00,30.25,13.949
106,10-Jun-16 12:15:00,30.25,13.950
107,10-Jun-16 12:30:00,29.94,13.947
108,10-Jun-16 12:45:00,30.06,13.946
109,10-Jun-16 13:00:00,30.13,13.943
110,10-Jun-16 13:15:00,30.13,13.941
111,10-Jun-16 13:30:00,30.13,13.941
112,10-Jun-16 13:45:00,30.19,13.936
113,10-Jun-16 14:00:00,30.19,13.934
114,10-Jun-16 14:15:00,30.44,13.931
115,10-Jun-16 14:30:00,30.81,13.928
116,10-Jun-16 14:45:00,31.00,13.926
117,10-Jun-16 15:00:00,30.63,13.924
118,10-Jun-16 15:15:00,30.75,13.923
119,10-Jun-16 15:30:00,30.81,13.920
120,10-Jun-16 15:45:00,31.00,13.918
121,10-Jun-16 16:00:00,31.38,13.914
122,10-Jun-16 16:15:00,31.00,13.913
123,10-Jun-16 16:30:00,31.38,13.913
124,10-Jun-16 16:45:00,31.56,13.914
125,10-Jun-16 17:00:00,31.31,13.914
126,10-Jun-16 17:15:00,31.38,13.911
127,10-Jun-16 17:30:00,31.38,13.910
128,10-Jun-16 17:45:00,31.31,13.908
129,10-Jun-16 18:00:00,31.06,13.908
130,10-Jun-16 18:15:00,30.31,13.909
131,10-Jun-16 18:30:00,29.38,13.910
132,10-Jun-16 18:45:00,28.13,13.912
133,10-Jun-16 19:00:00,27.31,13.912
134,10-Jun-16 19:15:00,26.69,13.913
