
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.501"
File Name,FCRBV,,Exported,"Aqua4Plus 2.1.4"
# Records,  6618 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,0.31,13.674,
,Maximum,33.13,14.094,
,Mean,17.92,13.917,
,Variance,43.143,0.0069,
,Std Deviation,6.568,0.0830,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,31-Mar-15 14:00:00,22.81,13.764
2,31-Mar-15 14:15:00,23.25,13.753
3,31-Mar-15 14:30:00,23.31,13.747
4,31-Mar-15 14:45:00,23.13,13.742
5,31-Mar-15 15:00:00,23.31,13.739
6,31-Mar-15 15:15:00,23.31,13.732
7,31-Mar-15 15:30:00,23.25,13.729
8,31-Mar-15 15:45:00,23.13,13.730
9,31-Mar-15 16:00:00,23.06,13.723
10,31-Mar-15 16:15:00,22.81,13.718
11,31-Mar-15 16:30:00,22.75,13.718
12,31-Mar-15 16:45:00,22.56,13.712
13,31-Mar-15 17:00:00,22.56,13.711
14,31-Mar-15 17:15:00,22.50,13.713
15,31-Mar-15 17:30:00,22.50,13.704
16,31-Mar-15 17:45:00,22.25,13.706
17,31-Mar-15 18:00:00,21.94,13.714
18,31-Mar-15 18:15:00,21.75,13.713
19,31-Mar-15 18:30:00,21.56,13.718
20,31-Mar-15 18:45:00,21.38,13.718
21,31-Mar-15 19:00:00,21.13,13.716
22,31-Mar-15 19:15:00,20.88,13.721
23,31-Mar-15 19:30:00,20.63,13.726
24,31-Mar-15 19:45:00,20.38,13.727
25,31-Mar-15 20:00:00,20.25,13.736
26,31-Mar-15 20:15:00,20.00,13.738
27,31-Mar-15 20:30:00,19.69,13.743
28,31-Mar-15 20:45:00,19.31,13.746
29,31-Mar-15 21:00:00,19.19,13.748
30,31-Mar-15 21:15:00,18.81,13.757
31,31-Mar-15 21:30:00,18.25,13.766
32,31-Mar-15 21:45:00,17.81,13.773
33,31-Mar-15 22:00:00,17.38,13.779
34,31-Mar-15 22:15:00,16.88,13.785
35,31-Mar-15 22:30:00,16.56,13.788
36,31-Mar-15 22:45:00,16.19,13.789
37,31-Mar-15 23:00:00,15.81,13.791
38,31-Mar-15 23:15:00,15.25,13.793
39,31-Mar-15 23:30:00,14.75,13.797
40,31-Mar-15 23:45:00,14.38,13.800
41,1-Apr-15 00:00:00,14.00,13.802
42,1-Apr-15 00:15:00,13.75,13.802
43,1-Apr-15 00:30:00,13.50,13.805
44,1-Apr-15 00:45:00,13.19,13.806
45,1-Apr-15 01:00:00,12.81,13.808
46,1-Apr-15 01:15:00,12.44,13.811
47,1-Apr-15 01:30:00,12.00,13.816
48,1-Apr-15 01:45:00,11.69,13.820
49,1-Apr-15 02:00:00,11.44,13.823
50,1-Apr-15 02:15:00,11.00,13.826
51,1-Apr-15 02:30:00,10.69,13.826
52,1-Apr-15 02:45:00,10.13,13.828
53,1-Apr-15 03:00:00,9.81,13.829
54,1-Apr-15 03:15:00,9.56,13.831
55,1-Apr-15 03:30:00,9.44,13.833
56,1-Apr-15 03:45:00,9.13,13.837
57,1-Apr-15 04:00:00,8.88,13.839
58,1-Apr-15 04:15:00,8.44,13.844
59,1-Apr-15 04:30:00,8.06,13.851
60,1-Apr-15 04:45:00,7.44,13.853
61,1-Apr-15 05:00:00,6.69,13.857
62,1-Apr-15 05:15:00,6.06,13.858
63,1-Apr-15 05:30:00,5.69,13.864
64,1-Apr-15 05:45:00,5.63,13.867
65,1-Apr-15 06:00:00,5.38,13.873
66,1-Apr-15 06:15:00,5.06,13.876
67,1-Apr-15 06:30:00,4.94,13.877
68,1-Apr-15 06:45:00,4.94,13.882
69,1-Apr-15 07:00:00,4.69,13.886
70,1-Apr-15 07:15:00,4.50,13.890
71,1-Apr-15 07:30:00,4.31,13.896
72,1-Apr-15 07:45:00,4.44,13.898
73,1-Apr-15 08:00:00,4.69,13.899
74,1-Apr-15 08:15:00,4.88,13.902
75,1-Apr-15 08:30:00,5.19,13.904
76,1-Apr-15 08:45:00,5.69,13.907
77,1-Apr-15 09:00:00,8.50,13.911
78,1-Apr-15 09:15:00,10.63,13.911
79,1-Apr-15 09:30:00,11.81,13.916
80,1-Apr-15 09:45:00,12.63,13.919
81,1-Apr-15 10:00:00,13.44,13.922
