Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-04-30T16:25:24Z,-0.054,-0.004,15.4945,0.263,1.094,34.702,28.115555,9.4449,94.695,7.208,318.3597,1484.4,2.267263287773029
2018-04-30T16:25:24Z,-0.053,-0.001,15.4947,0.2733,1.0743,34.736,28.144314,9.4419,94.67,7.21,318.2629,1503.8,2.2696083721445803
2018-04-30T16:25:24Z,-0.053,0.004,15.4978,0.2773,1.0799,34.774,28.174543,9.4448,94.698,7.212,318.1607,1507.5,2.272066026726724
2018-04-30T16:25:24Z,-0.053,0.009,15.5018,0.2654,1.1017,34.763,28.163552,9.4527,94.772,7.214,318.1564,1504.5,2.2710763244663816
2018-04-30T16:25:24Z,-0.052,0.014,15.5064,0.2579,1.1852,34.737,28.138412,9.4622,94.855,7.214,318.2114,1497.7,2.269013362111178
2018-04-30T16:25:24Z,-0.049,0.019,15.508,0.2606,1.2645,34.726,28.124582,9.4702,94.919,7.213,318.2236,1491.5,2.268160334999612
2018-04-30T16:25:24Z,-0.042,0.021,15.5076,0.2608,1.298,34.729,28.123326,9.4734,94.942,7.212,318.2177,1483.2,2.2683907412718813
2018-04-30T16:25:24Z,-0.032,0.021,15.5058,0.2791,1.2854,34.728,28.123213,9.472,94.93,7.212,318.3122,1473.7,2.2684231810983344
2018-04-30T16:25:24Z,-0.022,0.019,15.4992,0.307,1.2634,34.724,28.123221,9.4692,94.912,7.212,318.3341,1468.9,2.2685202133542863
2018-04-30T16:25:24Z,-0.018,0.015,15.4891,0.3225,1.2765,34.719,28.123428,9.4671,94.902,7.213,318.3105,1476,2.2687469641634435
2018-04-30T16:25:24Z,-0.018,0.01,15.4841,0.3285,1.2915,34.721,28.125727,9.4651,94.886,7.215,318.3711,1483.2,2.2691695380171413
2018-04-30T16:25:24Z,-0.018,0.007,15.4857,0.3064,1.2925,34.753,28.151021,9.4639,94.871,7.218,318.2918,1481.3,2.2712971134936075
2018-04-30T16:25:24Z,-0.018,0.007,15.4915,0.2759,1.288,34.783,28.175241,9.4633,94.866,7.22,318.1266,1474.5,2.273047097768742
2018-04-30T16:25:24Z,-0.018,0.012,15.4991,0.2722,1.2981,34.768,28.164574000000002,9.4608,94.844,7.222,318.0085,1465.6,2.2715752337139268
2018-04-30T16:25:24Z,-0.016,0.021,15.5003,0.2708,1.3232,34.748,28.14904,9.4573,94.812,7.222,317.9822,1459.5,2.270120931041071
2018-04-30T16:25:24Z,-0.011,0.031,15.4977,0.259,1.3169,34.708,28.114428,9.4554,94.786,7.219,317.8952,1441.4,2.2674963718902506
2018-04-30T16:25:24Z,-0.001,0.04,15.4971,0.2583,1.2838,34.654,28.063578,9.4545,94.754,7.212,317.6444,1320.8,2.2637880055180184
2018-04-30T16:25:24Z,0.013,0.045,15.4997,0.2713,1.2884,34.642,28.042206,9.4538,94.715,7.204,317.6174,956.73,2.2628089026881346
2018-04-30T16:25:24Z,0.03,0.047,15.5031,0.278,1.3115,34.659,28.04651,9.4514,94.664,7.199,317.7401,508.95,2.2637937613684356
2018-04-30T16:25:24Z,0.046,0.046,15.5013,0.2751,1.2882,34.675,28.052101,9.4482,94.609,7.198,317.6658,296.84,2.2650036647589187
2018-04-30T16:25:24Z,0.057,0.043,15.4889,0.2815,1.2512,34.678,28.046303,9.4486,94.588,7.199,317.4926,265.81,2.2659141495934203
2018-04-30T16:25:24Z,0.063,0.039,15.4693,0.3003,1.2607,34.683,28.039895,9.4531,94.604,7.201,317.3662,258.64,2.2673725848563584
2018-04-30T16:25:24Z,0.07,0.035,15.4563,0.3196,1.3122,34.693,28.038117,9.4588,94.632,7.203,317.1705,259.38,2.268804101878453
2018-04-30T16:25:24Z,0.079,0.034,15.4468,0.3307,1.3542,34.689,28.024785,9.464,94.655,7.206,316.8477,307.48,2.2690660885927625
2018-04-30T16:25:24Z,0.089,0.035,15.4353,0.3336,1.342,34.684,28.00569,9.4689,94.66,7.208,316.6471,441.58,2.2693723054443122
2018-04-30T16:25:24Z,0.099,0.037,15.4202,0.3366,1.2861,34.694,27.997724,9.4722,94.645,7.209,316.6378,670.68,2.270924826941888
2018-04-30T16:25:24Z,0.108,0.037,15.4039,0.3393,1.2581,34.697,27.991943,9.473,94.63,7.209,316.6492,942.77,2.272060608756465
2018-04-30T16:25:24Z,0.117,0.036,15.394,0.3391,1.2788,34.703,27.99928,9.4715,94.622,7.21,316.6126,1039.6,2.273041021000929
2018-04-30T16:25:24Z,0.127,0.035,15.3727,0.3332,1.2924,34.726,28.02294,9.4684,94.605,7.211,316.5394,966.14,2.275853651522225
2018-04-30T16:25:24Z,0.136,0.033,15.3388,0.3237,1.2695,34.727,28.024031,9.4687,94.611,7.212,316.4523,959.43,2.2778585960898545
2018-04-30T16:25:24Z,0.145,0.032,15.3285,0.3246,1.2465,34.722,28.012473,9.4749,94.651,7.213,316.4195,978.99,2.2780990374199637
2018-04-30T16:25:24Z,0.152,0.032,15.3368,0.3356,1.2584,34.733,28.010175,9.4819,94.685,7.214,316.4007,953.66,2.278389945547846
2018-04-30T16:25:24Z,0.158,0.033,15.3458,0.3464,1.2912,34.733,27.996227,9.4878,94.704,7.215,316.3967,999.62,2.2778754833380024
2018-04-30T16:25:24Z,0.166,0.035,15.3526,0.3453,1.3066,34.718,27.970811,9.4921,94.708,7.217,316.4587,1191.8,2.2764434201986488
2018-04-30T16:25:24Z,0.175,0.039,15.3366,0.331,1.262,34.72,27.956853,9.4922,94.665,7.217,316.4615,1128.1,2.277496072536562
2018-04-30T16:25:24Z,0.185,0.043,15.3188,0.3293,1.2101,34.736,27.954451,9.4896,94.592,7.218,316.4308,645.72,2.279627064763865
2018-04-30T16:25:24Z,0.197,0.048,15.2975,0.3438,1.2278,34.729,27.941742,9.4861,94.536,7.218,316.5169,484.37,2.2803581085009053
2018-04-30T16:25:24Z,0.21,0.052,15.2793,0.3497,1.2625,34.718,27.930177,9.4819,94.487,7.217,316.6428,686.75,2.2806333212010523
2018-04-30T16:25:24Z,0.224,0.054,15.2607,0.336,1.2639,34.741,27.941617,9.4777,94.426,7.216,316.7485,725.98,2.283302045988185
2018-04-30T16:25:24Z,0.239,0.055,15.2256,0.3253,1.2453,34.771,27.953059,9.4734,94.345,7.214,316.8493,815.13,2.2874097146190757
2018-04-30T16:25:24Z,0.255,0.054,15.2221,0.3403,1.2513,34.774,27.941506,9.4669,94.24,7.213,316.8289,1017.2,2.2878198035454345
2018-04-30T16:25:24Z,0.27,0.053,15.2241,0.3693,1.2746,34.766,27.928911,9.4598,94.152,7.213,316.8457,1053.7,2.2871459986241582
2018-04-30T16:25:24Z,0.282,0.052,15.2143,0.3914,1.2528,34.765,27.927766,9.4566,94.121,7.213,317.0528,932.21,2.287639333748367
2018-04-30T16:25:24Z,0.293,0.051,15.1941,0.3968,1.231,34.767,27.927662,9.458,94.129,7.212,317.268,649.96,2.288940760552871
2018-04-30T16:25:24Z,0.306,0.049,15.1656,0.3878,1.255,34.781,27.927654,9.4639,94.155,7.21,317.4682,359.85,2.291560237296594
2018-04-30T16:25:24Z,0.319,0.049,15.1602,0.3843,1.2688,34.799,27.927654,9.4706,94.181,7.209,317.666,263.38,2.2931294608237276
2018-04-30T16:25:24Z,0.332,0.049,15.1642,0.3916,1.2454,34.804,27.927643,9.4755,94.216,7.21,317.8525,277.68,2.293247841730641
2018-04-30T16:25:24Z,0.344,0.048,15.1669,0.3935,1.2168,34.801,27.927519,9.4819,94.286,7.211,318.089,362.62,2.292881994436704
2018-04-30T16:25:24Z,0.356,0.047,15.1488,0.3979,1.2278,34.807,27.926154,9.4932,94.381,7.211,318.3741,493.89,2.294345656596184
2018-04-30T16:25:24Z,0.368,0.046,15.1151,0.4076,1.287,34.81,27.911137,9.5069,94.466,7.211,318.7182,584.13,2.2965023087640626
2018-04-30T16:25:24Z,0.379,0.044,15.1131,0.4092,1.3221,34.792,27.872927,9.5156,94.482,7.212,319.0667,686.66,2.295357780828139
2018-04-30T16:25:24Z,0.391,0.043,15.1282,0.3996,1.2853,34.787,27.845126,9.5167,94.424,7.214,319.4044,814.97,2.294135205663318
2018-04-30T16:25:24Z,0.401,0.042,15.1197,0.393,1.239,34.79,27.828965,9.5124,94.326,7.214,319.7038,833.22,2.2948357603953053
2018-04-30T16:25:24Z,0.412,0.04,15.09,0.4113,1.1898,34.775,27.804503,9.5051,94.216,7.212,319.8475,697.45,2.2955020022549437
