Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-07T11:15:24Z,-0.065,0.015,19.1799,0.6403,0.7785,34.877,30.820392,8.2628,89.41,7.238,315.1047,1284,2.0842178802141986
2018-05-07T11:15:24Z,-0.059,0.026,19.18,0.6401,0.8353,34.889,30.830993,8.2735,89.526,7.236,315.0021,1319.7,2.084973026776375
2018-05-07T11:15:24Z,-0.051,0.037,19.18,0.6418,0.8798,34.878,30.821641,8.2845,89.644,7.234,314.7616,1132.5,2.084275974052829
2018-05-07T11:15:24Z,-0.041,0.048,19.18,0.6508,0.86,34.892,30.834333,8.2927,89.733,7.231,314.6066,684.93,2.085162723635069
2018-05-07T11:15:24Z,-0.028,0.058,19.18,0.6669,0.8396,34.919,30.857435,8.2967,89.776,7.227,314.4192,434.41,2.086873040831609
2018-05-07T11:15:24Z,-0.012,0.064,19.18,0.6895,0.8472,34.908,30.846939,8.2982,89.791,7.224,313.7857,379.44,2.086175721038279
2018-05-07T11:15:24Z,0.008,0.069,19.1799,0.7026,0.8605,34.894,30.834438,8.2988,89.797,7.224,313.0555,386.04,2.085293141529522
2018-05-07T11:15:24Z,0.031,0.07,19.1799,0.7066,0.8785,34.893,30.833302,8.3039,89.852,7.225,312.6457,691.87,2.0852291670581904
2018-05-07T11:15:24Z,0.051,0.068,19.1799,0.7002,0.8812,34.893,30.833199,8.3164,89.987,7.226,312.4442,1340,2.0852286726051283
2018-05-07T11:15:24Z,0.066,0.065,19.1795,0.6894,0.8635,34.893,30.833189,8.3349,90.187,7.226,312.2547,1762.2,2.085248043080747
2018-05-07T11:15:24Z,0.08,0.06,19.179,0.6963,0.8472,34.893,30.833188,8.3577,90.432,7.226,311.9896,1738,2.0852722565947843
2018-05-07T11:15:24Z,0.094,0.057,19.1785,0.7101,0.8367,34.893,30.833189,8.3808,90.682,7.226,311.8205,1591.5,2.085296520023611
2018-05-07T11:15:24Z,0.107,0.055,19.1782,0.7177,0.8284,34.893,30.833199,8.4006,90.896,7.223,311.8447,1183.6,2.0853109497374507
2018-05-07T11:15:24Z,0.121,0.052,19.178,0.734,0.8381,34.893,30.833304,8.4184,91.089,7.219,311.8512,619.11,2.085320413047217
2018-05-07T11:15:24Z,0.136,0.048,19.1778,0.76,0.8626,34.895,30.834459,8.4367,91.286,7.217,311.7273,350.88,2.085456669680251
2018-05-07T11:15:24Z,0.151,0.044,19.1778,0.7739,0.8799,34.91,30.847159,8.4538,91.471,7.218,311.7233,309.28,2.0864066594381394
2018-05-07T11:15:24Z,0.161,0.042,19.1776,0.7744,0.8644,34.925,30.859842,8.4712,91.657,7.22,311.8884,304.86,2.087366671650501
