Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,TURB_ntu
FCR,2015,2015-04-01 12:00:00,2.703,7.7333,5.7844,7.627,11.08571
FCR,2015,2015-04-01 12:00:00,2.718,7.7209,5.8122,7.7815,11.0796
FCR,2015,2015-04-01 12:00:00,2.738,7.7078,5.8558,7.9703,11.07222
FCR,2015,2015-04-01 12:00:00,2.773,7.6944,5.84,7.9531,11.07963
FCR,2015,2015-04-01 12:00:00,2.816,7.6809,5.8598,8.0733,11.07453
FCR,2015,2015-04-01 12:00:00,2.863,7.6674,5.8677,7.9703,11.05377
FCR,2015,2015-04-01 12:00:00,2.899,7.6538,6.1613,7.9703,11.04132
FCR,2015,2015-04-01 12:00:00,2.918,7.6398,6.1693,8.039,11.05253
FCR,2015,2015-04-01 12:00:00,2.927,7.6255,6.1653,8.0046,11.03051
FCR,2015,2015-04-01 12:00:00,2.944,7.6109,6.1891,8.0218,11.00981
FCR,2015,2015-04-01 12:00:00,2.969,7.5963,6.1653,8.0046,11.00929
FCR,2015,2015-04-01 12:00:00,3.004,7.582,6.5263,8.039,10.99749
FCR,2015,2015-04-01 12:00:00,3.051,7.568,6.5501,8.0046,11.00116
FCR,2015,2015-04-01 12:00:00,3.096,7.5543,6.5422,7.9875,10.99082
FCR,2015,2015-04-01 12:00:00,3.13,7.5411,6.5223,7.9016,10.98149
FCR,2015,2015-04-01 12:00:00,3.151,7.5282,7.046,8.0046,10.96724
FCR,2015,2015-04-01 12:00:00,3.167,7.5157,7.046,7.9703,10.96142
FCR,2015,2015-04-01 12:00:00,3.189,7.5036,7.0183,7.9016,10.9524
FCR,2015,2015-04-01 12:00:00,3.219,7.492,7.0222,8.0046,10.94208
FCR,2015,2015-04-01 12:00:00,3.251,7.4809,7.4864,7.9703,10.93388
FCR,2015,2015-04-01 12:00:00,3.297,7.4703,7.4626,7.936,10.93497
FCR,2015,2015-04-01 12:00:00,3.338,7.46,7.4547,8.0218,10.92452
FCR,2015,2015-04-01 12:00:00,3.368,7.4499,7.4666,8.0561,10.91762
FCR,2015,2015-04-01 12:00:00,3.389,7.4397,7.4745,7.9875,10.91044
FCR,2015,2015-04-01 12:00:00,3.407,7.4296,7.4547,7.9875,10.90487
FCR,2015,2015-04-01 12:00:00,3.431,7.4195,7.4626,8.039,10.90165
FCR,2015,2015-04-01 12:00:00,3.465,7.4095,7.4745,7.9875,10.8977
FCR,2015,2015-04-01 12:00:00,3.509,7.3998,7.4626,7.936,10.89213
FCR,2015,2015-04-01 12:00:00,3.546,7.3904,7.3357,7.9875,10.891
FCR,2015,2015-04-01 12:00:00,3.572,7.3813,7.3476,7.9703,10.89073
FCR,2015,2015-04-01 12:00:00,3.591,7.3723,7.3555,7.9703,10.89255
FCR,2015,2015-04-01 12:00:00,3.608,7.3634,7.3396,7.9703,10.88109
FCR,2015,2015-04-01 12:00:00,3.622,7.3544,7.169,8.0561,10.87356
FCR,2015,2015-04-01 12:00:00,3.642,7.3454,7.169,7.9531,10.86143
FCR,2015,2015-04-01 12:00:00,3.672,7.3365,7.1452,8.039,10.85722
FCR,2015,2015-04-01 12:00:00,3.705,7.3279,7.1452,8.0218,10.84766
FCR,2015,2015-04-01 12:00:00,3.741,7.3199,7.0976,8.0218,10.84226
FCR,2015,2015-04-01 12:00:00,3.779,7.3123,7.0817,7.9531,10.82696
FCR,2015,2015-04-01 12:00:00,3.811,7.305,7.0817,8.0733,10.81877
FCR,2015,2015-04-01 12:00:00,3.829,7.2978,7.1055,8.0046,10.80381
FCR,2015,2015-04-01 12:00:00,3.842,7.2903,6.7326,7.9531,10.78761
FCR,2015,2015-04-01 12:00:00,3.856,7.2825,6.7088,8.0046,10.77412
FCR,2015,2015-04-01 12:00:00,3.88,7.2745,6.7048,8.039,10.76295
FCR,2015,2015-04-01 12:00:00,3.909,7.2661,6.7247,7.9703,10.75117
FCR,2015,2015-04-01 12:00:00,3.943,7.2576,6.7167,7.936,10.7424
FCR,2015,2015-04-01 12:00:00,3.977,7.249,6.5343,8.039,10.73357
FCR,2015,2015-04-01 12:00:00,4.007,7.2402,6.5382,8.0733,10.7255
FCR,2015,2015-04-01 12:00:00,4.036,7.2313,6.5541,7.9875,10.72192
FCR,2015,2015-04-01 12:00:00,4.061,7.2222,6.5382,7.9531,10.71181
FCR,2015,2015-04-01 12:00:00,4.076,7.2131,6.7048,7.9531,10.70115
FCR,2015,2015-04-01 12:00:00,4.096,7.204,6.7326,7.9703,10.69755
FCR,2015,2015-04-01 12:00:00,4.123,7.1949,6.7287,7.9531,10.69615
FCR,2015,2015-04-01 12:00:00,4.149,7.1862,6.7128,7.9875,10.68521
FCR,2015,2015-04-01 12:00:00,4.179,7.1778,6.4668,7.9875,10.67756
FCR,2015,2015-04-01 12:00:00,4.213,7.1699,6.4708,7.9188,10.67244
FCR,2015,2015-04-01 12:00:00,4.253,7.1625,6.4866,8.0046,10.66544
FCR,2015,2015-04-01 12:00:00,4.287,7.1555,6.4668,8.039,10.66007
FCR,2015,2015-04-01 12:00:00,4.307,7.1487,6.7326,8.245,10.66023
FCR,2015,2015-04-01 12:00:00,4.326,7.1423,6.7128,8.2965,10.6572
FCR,2015,2015-04-01 12:00:00,4.346,7.136,6.7009,8.3308,10.65376
FCR,2015,2015-04-01 12:00:00,4.371,7.13,6.7406,8.3823,10.64881
FCR,2015,2015-04-01 12:00:00,4.408,7.1242,6.7128,8.245,10.64624
FCR,2015,2015-04-01 12:00:00,4.445,7.1187,6.7128,7.9875,10.64612
FCR,2015,2015-04-01 12:00:00,4.48,7.1134,6.7247,8.039,10.64208
FCR,2015,2015-04-01 12:00:00,4.51,7.1084,6.7167,7.9875,10.64056
FCR,2015,2015-04-01 12:00:00,4.534,7.1033,6.7167,7.9188,10.63739
FCR,2015,2015-04-01 12:00:00,4.555,7.0981,6.5343,8.039,10.63362
FCR,2015,2015-04-01 12:00:00,4.579,7.0926,6.5382,8.0046,10.62306
FCR,2015,2015-04-01 12:00:00,4.601,7.087,6.5382,7.9016,10.61395
FCR,2015,2015-04-01 12:00:00,4.623,7.0815,6.5343,7.9875,10.59834
FCR,2015,2015-04-01 12:00:00,4.653,7.0762,6.4152,7.9703,10.58629
FCR,2015,2015-04-01 12:00:00,4.7,7.0711,6.4073,7.9531,10.57071
FCR,2015,2015-04-01 12:00:00,4.738,7.0661,6.4073,7.9188,10.56702
FCR,2015,2015-04-01 12:00:00,4.755,7.0608,6.4232,7.9875,10.55283
FCR,2015,2015-04-01 12:00:00,4.767,7.0547,6.3438,7.9703,10.53751
FCR,2015,2015-04-01 12:00:00,4.785,7.0477,6.3438,8.0046,10.51863
FCR,2015,2015-04-01 12:00:00,4.804,7.0398,6.3557,8.0046,10.50219
FCR,2015,2015-04-01 12:00:00,4.832,7.0314,6.3557,8.0046,10.48797
FCR,2015,2015-04-01 12:00:00,4.872,7.023,6.3557,8.0046,10.47406
FCR,2015,2015-04-01 12:00:00,4.919,7.0147,6.4113,8.0218,10.46482
FCR,2015,2015-04-01 12:00:00,4.963,7.0067,6.4232,8.039,10.45542
FCR,2015,2015-04-01 12:00:00,4.986,6.9989,6.4192,8.039,10.45508
FCR,2015,2015-04-01 12:00:00,5,6.9913,6.4073,8.039,10.45185
FCR,2015,2015-04-01 12:00:00,5.021,6.9838,6.6612,8.0046,10.45903
FCR,2015,2015-04-01 12:00:00,5.048,6.9764,6.6731,8.0218,10.45389
FCR,2015,2015-04-01 12:00:00,5.076,6.969,6.681,7.9875,10.44887
FCR,2015,2015-04-01 12:00:00,5.108,6.9616,6.6612,7.9875,10.43807
FCR,2015,2015-04-01 12:00:00,5.144,6.9543,6.7247,7.9703,10.42357
FCR,2015,2015-04-01 12:00:00,5.182,6.9468,6.7287,8.0046,10.40506
FCR,2015,2015-04-01 12:00:00,5.206,6.9392,6.7128,7.9531,10.38844
FCR,2015,2015-04-01 12:00:00,5.221,6.9312,6.7247,8.0046,10.37639
FCR,2015,2015-04-01 12:00:00,5.243,6.923,6.5422,8.0561,10.35467
FCR,2015,2015-04-01 12:00:00,5.277,6.9146,6.5343,7.9531,10.3528
FCR,2015,2015-04-01 12:00:00,5.321,6.906,6.5422,7.9875,10.33071
FCR,2015,2015-04-01 12:00:00,5.374,6.8972,6.5343,8.0218,10.31581
FCR,2015,2015-04-01 12:00:00,5.41,6.8881,6.5462,7.9875,10.30291
FCR,2015,2015-04-01 12:00:00,5.428,6.8786,6.7921,8.0046,10.29086
FCR,2015,2015-04-01 12:00:00,5.445,6.8688,6.7842,8.0733,10.25623
FCR,2015,2015-04-01 12:00:00,5.468,6.8586,6.7961,8.0561,10.23793
FCR,2015,2015-04-01 12:00:00,5.498,6.8484,6.808,7.936,10.21998
FCR,2015,2015-04-01 12:00:00,5.536,6.8383,6.7207,8.3136,10.21168
FCR,2015,2015-04-01 12:00:00,5.585,6.8284,6.7287,8.3136,10.20478
FCR,2015,2015-04-01 12:00:00,5.624,6.8188,6.7287,8.2621,10.19396
FCR,2015,2015-04-01 12:00:00,5.647,6.8096,6.7128,8.245,10.18192
FCR,2015,2015-04-01 12:00:00,5.661,6.8008,6.4113,7.9531,10.17494
FCR,2015,2015-04-01 12:00:00,5.683,6.7926,6.4192,8.0218,10.16254
FCR,2015,2015-04-01 12:00:00,5.731,6.7849,6.4033,7.936,10.1512
FCR,2015,2015-04-01 12:00:00,5.776,6.7774,6.4232,8.039,10.13008
FCR,2015,2015-04-01 12:00:00,5.81,6.7698,6.0978,8.3651,10.10973
FCR,2015,2015-04-01 12:00:00,5.839,6.7616,6.1018,8.245,10.08393
FCR,2015,2015-04-01 12:00:00,5.86,6.7526,6.0859,8.2278,10.05414
FCR,2015,2015-04-01 12:00:00,5.872,6.7424,6.0939,8.3308,10.01719
FCR,2015,2015-04-01 12:00:00,5.899,6.7309,6.1058,8.245,9.98409
FCR,2015,2015-04-01 12:00:00,5.933,6.718,6.1058,8.0218,9.94348
FCR,2015,2015-04-01 12:00:00,5.975,6.7038,6.0859,8.0218,9.90858
FCR,2015,2015-04-01 12:00:00,6.028,6.6887,6.1097,8.0218,9.86638
FCR,2015,2015-04-01 12:00:00,6.061,6.6728,6.1097,7.936,9.82176
FCR,2015,2015-04-01 12:00:00,6.076,6.6564,6.2288,8.0218,9.77982
FCR,2015,2015-04-01 12:00:00,6.099,6.6398,6.2248,7.9875,9.7443
FCR,2015,2015-04-01 12:00:00,6.129,6.623,6.2446,8.0733,9.70908
FCR,2015,2015-04-01 12:00:00,6.167,6.6064,6.2129,7.9531,9.66651
FCR,2015,2015-04-01 12:00:00,6.208,6.5898,6.6612,8.0733,9.64172
FCR,2015,2015-04-01 12:00:00,6.252,6.5734,6.6691,7.9703,9.60066
FCR,2015,2015-04-01 12:00:00,6.284,6.5571,6.6612,7.9875,9.56944
FCR,2015,2015-04-01 12:00:00,6.306,6.541,6.6453,8.0218,9.54109
FCR,2015,2015-04-01 12:00:00,6.318,6.5254,7.4626,8.039,9.52163
FCR,2015,2015-04-01 12:00:00,6.341,6.5105,7.4864,7.8673,9.49912
FCR,2015,2015-04-01 12:00:00,6.375,6.4966,7.4666,7.9875,9.47215
FCR,2015,2015-04-01 12:00:00,6.415,6.484,7.4745,8.0561,9.45573
FCR,2015,2015-04-01 12:00:00,6.453,6.4727,7.4864,8.039,9.45193
FCR,2015,2015-04-01 12:00:00,6.484,6.4625,6.3399,8.0046,9.42537
FCR,2015,2015-04-01 12:00:00,6.51,6.4531,6.3438,8.039,9.4125
FCR,2015,2015-04-01 12:00:00,6.531,6.4443,6.3637,8.039,9.39857
FCR,2015,2015-04-01 12:00:00,6.547,6.4357,6.3597,7.9703,9.38453
FCR,2015,2015-04-01 12:00:00,6.576,6.4273,6.0939,7.9531,9.38915
FCR,2015,2015-04-01 12:00:00,6.616,6.419,6.1018,7.9875,9.37932
FCR,2015,2015-04-01 12:00:00,6.66,6.4107,6.1296,8.039,9.37727
FCR,2015,2015-04-01 12:00:00,6.694,6.4024,6.0859,7.936,9.36628
FCR,2015,2015-04-01 12:00:00,6.727,6.394,5.9153,8.0046,9.34803
FCR,2015,2015-04-01 12:00:00,6.754,6.3854,5.9153,7.9875,9.33825
FCR,2015,2015-04-01 12:00:00,6.773,6.3766,5.9272,7.9703,9.32545
FCR,2015,2015-04-01 12:00:00,6.797,6.3673,5.9034,7.9531,9.30684
FCR,2015,2015-04-01 12:00:00,6.833,6.3576,5.832,8.0218,9.29471
FCR,2015,2015-04-01 12:00:00,6.87,6.3474,5.8043,8.0561,9.27135
FCR,2015,2015-04-01 12:00:00,6.909,6.3365,5.7844,7.9703,9.25426
FCR,2015,2015-04-01 12:00:00,6.951,6.325,5.7884,8.0046,9.24104
FCR,2015,2015-04-01 12:00:00,6.988,6.313,5.8082,8.0218,9.2289
FCR,2015,2015-04-01 12:00:00,7.015,6.3008,6.3478,8.245,9.21137
FCR,2015,2015-04-01 12:00:00,7.042,6.2885,6.3399,8.3136,9.19526
FCR,2015,2015-04-01 12:00:00,7.072,6.2763,6.3557,8.245,9.18709
FCR,2015,2015-04-01 12:00:00,7.098,6.2644,6.3676,8.1591,9.16633
FCR,2015,2015-04-01 12:00:00,7.118,6.2532,5.8677,7.9875,9.1528
FCR,2015,2015-04-01 12:00:00,7.157,6.2429,5.84,8.0046,9.12998
FCR,2015,2015-04-01 12:00:00,7.213,6.2335,5.8717,8.039,9.10621
FCR,2015,2015-04-01 12:00:00,7.255,6.225,5.8598,7.9016,9.08646
FCR,2015,2015-04-01 12:00:00,7.279,6.2173,5.7924,8.0046,9.06833
FCR,2015,2015-04-01 12:00:00,7.293,6.2101,5.8043,7.9875,9.04785
FCR,2015,2015-04-01 12:00:00,7.312,6.2034,5.7844,7.8845,9.02814
FCR,2015,2015-04-01 12:00:00,7.35,6.197,5.7924,7.936,9.00903
FCR,2015,2015-04-01 12:00:00,7.397,6.1905,5.5623,8.2278,8.99606
FCR,2015,2015-04-01 12:00:00,7.439,6.1838,5.1814,8.245,8.97411
FCR,2015,2015-04-01 12:00:00,7.465,6.1767,5.1695,8.2278,8.95859
FCR,2015,2015-04-01 12:00:00,7.48,6.1693,5.1735,8.2621,8.94339
FCR,2015,2015-04-01 12:00:00,7.491,6.1618,5.1774,8.2793,8.93378
FCR,2015,2015-04-01 12:00:00,7.511,6.1542,5.5067,8.245,8.9236
FCR,2015,2015-04-01 12:00:00,7.553,6.1465,5.475,8.2793,8.91471
FCR,2015,2015-04-01 12:00:00,7.6,6.1386,5.4908,8.348,8.90022
FCR,2015,2015-04-01 12:00:00,7.642,6.1304,5.4908,8.3136,8.89255
FCR,2015,2015-04-01 12:00:00,7.672,6.1218,5.3758,8.2278,8.87226
FCR,2015,2015-04-01 12:00:00,7.688,6.1128,5.3599,8.2106,8.85775
FCR,2015,2015-04-01 12:00:00,7.708,6.1037,5.3639,8.3136,8.83429
FCR,2015,2015-04-01 12:00:00,7.742,6.0947,5.3758,8.2621,8.82393
FCR,2015,2015-04-01 12:00:00,7.786,6.086,4.7886,8.5539,8.79971
FCR,2015,2015-04-01 12:00:00,7.832,6.0776,4.8164,8.5539,8.77918
FCR,2015,2015-04-01 12:00:00,7.873,6.0695,4.8005,8.5196,8.76386
FCR,2015,2015-04-01 12:00:00,7.902,6.0615,4.8124,8.5196,8.75747
FCR,2015,2015-04-01 12:00:00,7.92,6.0534,4.8243,8.3136,8.73802
FCR,2015,2015-04-01 12:00:00,7.938,6.0451,5.4353,8.3136,8.72237
FCR,2015,2015-04-01 12:00:00,7.969,6.0367,5.4313,8.2621,8.69704
FCR,2015,2015-04-01 12:00:00,8.01,6.0283,5.4115,8.2621,8.69347
FCR,2015,2015-04-01 12:00:00,8.057,6.0199,5.4155,8.2621,8.68142
FCR,2015,2015-04-01 12:00:00,8.104,6.0117,6.7247,8.2965,8.66729
FCR,2015,2015-04-01 12:00:00,8.136,6.0037,6.7247,8.2793,8.66036
FCR,2015,2015-04-01 12:00:00,8.151,5.9961,6.7088,8.3136,8.64043
FCR,2015,2015-04-01 12:00:00,8.168,5.989,6.7287,8.3136,8.62948
FCR,2015,2015-04-01 12:00:00,8.201,5.9825,5.2409,8.5196,8.61126
FCR,2015,2015-04-01 12:00:00,8.24,5.9764,5.2211,8.5539,8.59796
FCR,2015,2015-04-01 12:00:00,8.284,5.9708,5.229,8.5883,8.58345
FCR,2015,2015-04-01 12:00:00,8.324,5.9654,5.2369,8.5368,8.56095
FCR,2015,2015-04-01 12:00:00,8.349,5.9602,4.3879,8.5368,8.54444
FCR,2015,2015-04-01 12:00:00,8.365,5.9551,4.3919,8.6054,8.52484
FCR,2015,2015-04-01 12:00:00,8.389,5.95,4.3879,8.5883,8.50876
FCR,2015,2015-04-01 12:00:00,8.417,5.945,4.3879,8.4853,8.48341
FCR,2015,2015-04-01 12:00:00,8.448,5.94,4.3879,8.6054,8.45704
FCR,2015,2015-04-01 12:00:00,8.489,5.9348,3.9436,8.5539,8.43161
FCR,2015,2015-04-01 12:00:00,8.535,5.9291,3.9436,8.4853,8.39682
FCR,2015,2015-04-01 12:00:00,8.565,5.9229,3.9396,8.5024,8.35335
FCR,2015,2015-04-01 12:00:00,8.581,5.916,3.9515,8.5539,8.31048
FCR,2015,2015-04-01 12:00:00,8.599,5.9085,4.0785,8.8114,8.27448
FCR,2015,2015-04-01 12:00:00,8.622,5.9007,4.0745,8.7256,8.23134
FCR,2015,2015-04-01 12:00:00,8.65,5.8927,4.0586,8.7771,8.19728
FCR,2015,2015-04-01 12:00:00,8.692,5.8848,4.0705,8.8286,8.16129
FCR,2015,2015-04-01 12:00:00,8.75,5.8771,4.4593,8.8114,8.13389
FCR,2015,2015-04-01 12:00:00,8.785,5.8695,4.4435,8.8114,8.10975
FCR,2015,2015-04-01 12:00:00,8.803,5.862,4.4633,8.8114,8.0848
FCR,2015,2015-04-01 12:00:00,8.817,5.8547,4.4831,8.7943,8.06592
FCR,2015,2015-04-01 12:00:00,8.835,5.8478,4.13,8.7428,8.05541
FCR,2015,2015-04-01 12:00:00,8.861,5.8413,4.13,8.8973,8.05364
FCR,2015,2015-04-01 12:00:00,8.896,5.8354,4.138,8.7943,8.03796
FCR,2015,2015-04-01 12:00:00,8.939,5.8302,4.1419,8.7771,8.0299
FCR,2015,2015-04-01 12:00:00,8.98,5.8257,4.134,8.8114,8.01897
FCR,2015,2015-04-01 12:00:00,9.002,5.8218,4.0943,8.8801,8.01064
FCR,2015,2015-04-01 12:00:00,9.015,5.8184,4.0824,8.8458,8.00396
FCR,2015,2015-04-01 12:00:00,9.034,5.8156,4.0745,8.8286,7.99265
FCR,2015,2015-04-01 12:00:00,9.056,5.8133,4.0586,8.7771,7.98775
FCR,2015,2015-04-01 12:00:00,9.081,5.8115,3.892,8.7599,7.97939
FCR,2015,2015-04-01 12:00:00,9.113,5.81,3.892,8.7256,7.97405
FCR,2015,2015-04-01 12:00:00,9.151,5.8087,3.8801,8.8114,7.96122
FCR,2015,2015-04-01 12:00:00,9.187,5.8075,3.8841,8.7771,7.95382
FCR,2015,2015-04-01 12:00:00,9.209,5.806,3.5944,9.0518,7.93995
FCR,2015,2015-04-01 12:00:00,9.221,5.8044,3.5508,9.1033,7.92089
FCR,2015,2015-04-01 12:00:00,9.236,5.8025,3.5429,9.0861,7.90299
FCR,2015,2015-04-01 12:00:00,9.263,5.8005,3.5865,9.1204,7.88593
FCR,2015,2015-04-01 12:00:00,9.301,5.7982,3.4913,9.2578,7.86652
FCR,2015,2015-04-01 12:00:00,9.356,5.796,3.4953,9.3436,7.83115
FCR,2015,2015-04-01 12:00:00,9.406,5.7937,3.5072,9.3436,7.81172
FCR,2015,2015-04-01 12:00:00,9.442,5.7916,3.5072,9.2749,7.79612
FCR,2015,2015-04-01 12:00:00,9.46,5.7898,3.4913,9.3436,7.77222
FCR,2015,2015-04-01 12:00:00,9.47,5.7881,3.4477,9.3951,7.73718
FCR,2015,2015-04-01 12:00:00,9.484,5.7866,3.4477,9.3951,7.71726
FCR,2015,2015-04-01 12:00:00,9.505,5.7853,3.4437,9.3436,7.69005
FCR,2015,2015-04-01 12:00:00,9.531,5.7839,3.4358,9.3093,7.63974
FCR,2015,2015-04-01 12:00:00,9.562,5.7826,3.5191,9.0346,7.6
FCR,2015,2015-04-01 12:00:00,9.588,5.7813,3.531,9.0689,7.55842
FCR,2015,2015-04-01 12:00:00,9.608,5.78,3.4953,9.0346,7.52479
FCR,2015,2015-04-01 12:00:00,9.618,5.7789,3.5072,9.1204,7.51252
FCR,2015,2015-04-01 12:00:00,9.628,5.7779,3.4516,9.3608,7.48393
FCR,2015,2015-04-08 12:00:00,0.307,13.7576,0.3968,6.9575,9.82653
