
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR DO_1m 2018-03-19,,Exported,"Aqua4Plus 1.9.10"
# Records,  13446 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,6.125,-55.224,12.460,6.340,5.550,
,Maximum,31.813,15.405,13.950,12.190,29.520,
,Mean,20.912,7.809,13.367,9.396,20.109,
,Variance,47.9620,192.4657,0.2297,1.3616,46.2859,
,Std Deviation,6.9255,13.8732,0.4793,1.1669,6.8034,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1,19-Mar-18 13:00:00,8.625,15.029,13.861,12.090,6.660
2,19-Mar-18 13:15:00,8.500,15.027,13.861,12.090,6.770
3,19-Mar-18 13:30:00,8.500,15.027,13.861,12.110,6.840
4,19-Mar-18 13:45:00,8.313,15.023,13.891,12.150,6.810
5,19-Mar-18 14:00:00,8.313,15.023,13.861,12.150,6.820
6,19-Mar-18 14:15:00,8.250,15.019,13.861,12.140,6.800
7,19-Mar-18 14:30:00,8.125,15.020,13.891,12.160,6.820
8,19-Mar-18 14:45:00,8.063,15.025,13.861,12.160,6.770
9,19-Mar-18 15:00:00,8.000,15.012,13.891,12.190,6.760
10,19-Mar-18 15:15:00,7.938,15.015,13.891,12.170,6.770
11,19-Mar-18 15:30:00,8.000,15.006,13.861,12.170,6.790
12,19-Mar-18 15:45:00,8.063,15.011,13.861,12.140,6.860
13,19-Mar-18 16:00:00,8.125,15.003,13.801,12.110,6.950
14,19-Mar-18 16:15:00,8.125,15.005,13.861,12.120,6.930
15,19-Mar-18 16:30:00,8.125,15.008,13.891,12.110,6.950
16,19-Mar-18 16:45:00,8.125,15.007,13.861,12.140,6.970
17,19-Mar-18 17:00:00,8.125,15.000,13.861,12.170,6.950
18,19-Mar-18 17:15:00,8.125,15.000,13.831,12.130,6.960
19,19-Mar-18 17:30:00,8.000,14.991,13.861,12.130,6.940
20,19-Mar-18 17:45:00,7.875,14.999,13.861,12.090,7.130
21,19-Mar-18 18:00:00,7.813,15.000,13.563,12.050,7.240
22,19-Mar-18 18:15:00,7.938,14.997,13.503,12.020,7.420
23,19-Mar-18 18:30:00,8.250,14.993,13.473,11.960,7.460
24,19-Mar-18 18:45:00,8.625,15.002,13.265,12.000,7.390
25,19-Mar-18 19:00:00,8.938,14.999,13.145,11.960,7.630
26,19-Mar-18 19:15:00,9.188,15.004,13.086,11.950,7.630
27,19-Mar-18 19:30:00,9.313,15.000,13.026,11.970,7.660
28,19-Mar-18 19:45:00,9.375,14.998,13.026,11.930,8.010
29,19-Mar-18 20:00:00,9.375,14.995,12.966,11.760,8.680
30,19-Mar-18 20:15:00,9.313,14.999,12.996,11.820,8.570
31,19-Mar-18 20:30:00,9.250,15.001,12.966,11.870,8.340
32,19-Mar-18 20:45:00,9.250,15.003,12.937,11.860,8.200
33,19-Mar-18 21:00:00,9.313,14.993,12.937,11.860,8.250
34,19-Mar-18 21:15:00,9.313,14.998,12.937,11.790,8.540
35,19-Mar-18 21:30:00,9.250,14.991,12.966,11.790,8.590
36,19-Mar-18 21:45:00,9.250,14.989,12.966,11.770,8.630
37,19-Mar-18 22:00:00,9.313,14.898,12.907,11.720,8.800
38,19-Mar-18 22:15:00,9.313,14.899,12.907,11.700,8.900
39,19-Mar-18 22:30:00,9.375,14.905,12.907,11.690,8.930
40,19-Mar-18 22:45:00,9.375,14.986,12.907,11.690,8.940
41,19-Mar-18 23:00:00,9.375,14.981,12.877,11.680,8.980
42,19-Mar-18 23:15:00,9.438,14.974,12.877,11.680,8.980
43,19-Mar-18 23:30:00,9.438,14.978,12.877,11.680,8.950
44,19-Mar-18 23:45:00,9.438,14.978,12.907,11.680,8.930
45,20-Mar-18 00:00:00,9.375,14.979,12.847,11.670,8.930
46,20-Mar-18 00:15:00,9.375,14.980,12.877,11.670,8.910
47,20-Mar-18 00:30:00,9.313,14.980,12.877,11.660,8.900
48,20-Mar-18 00:45:00,9.313,14.980,12.877,11.670,8.900
49,20-Mar-18 01:00:00,9.313,14.976,12.817,11.660,8.880
50,20-Mar-18 01:15:00,9.313,14.977,12.847,11.660,8.870
51,20-Mar-18 01:30:00,9.313,14.978,12.847,11.650,8.870
52,20-Mar-18 01:45:00,9.313,14.982,12.847,11.650,8.840
53,20-Mar-18 02:00:00,9.313,14.980,12.788,11.620,8.840
54,20-Mar-18 02:15:00,9.313,14.973,12.817,11.590,8.840
55,20-Mar-18 02:30:00,9.250,14.973,12.817,11.590,8.830
56,20-Mar-18 02:45:00,9.250,14.973,12.847,11.600,8.820
57,20-Mar-18 03:00:00,9.250,14.968,12.758,11.600,8.820
58,20-Mar-18 03:15:00,9.250,14.964,12.788,11.600,8.810
59,20-Mar-18 03:30:00,9.250,14.964,12.817,11.600,8.800
60,20-Mar-18 03:45:00,9.250,14.958,12.817,11.580,8.800
61,20-Mar-18 04:00:00,9.250,14.951,12.758,11.600,8.780
62,20-Mar-18 04:15:00,9.250,14.948,12.788,11.610,8.780
63,20-Mar-18 04:30:00,9.250,14.948,12.788,11.570,8.770
64,20-Mar-18 04:45:00,9.188,14.958,12.788,11.590,8.750
65,20-Mar-18 05:00:00,9.188,14.959,12.758,11.560,8.740
66,20-Mar-18 05:15:00,9.188,14.957,12.788,11.560,8.730
67,20-Mar-18 05:30:00,9.188,14.953,12.758,11.540,8.710
68,20-Mar-18 05:45:00,9.125,14.959,12.788,11.550,8.690
69,20-Mar-18 06:00:00,9.125,14.959,12.728,11.570,8.680
70,20-Mar-18 06:15:00,9.125,14.963,12.728,11.540,8.650
71,20-Mar-18 06:30:00,9.125,14.962,12.758,11.540,8.640
72,20-Mar-18 06:45:00,9.063,14.964,12.758,11.550,8.620
73,20-Mar-18 07:00:00,9.063,14.966,12.698,11.540,8.610
74,20-Mar-18 07:15:00,9.063,14.968,12.728,11.540,8.600
75,20-Mar-18 07:30:00,9.063,14.970,12.728,11.540,8.590
76,20-Mar-18 07:45:00,9.063,14.972,12.758,11.540,8.590
77,20-Mar-18 08:00:00,9.063,14.980,12.698,11.530,8.580
78,20-Mar-18 08:15:00,9.063,14.985,12.728,11.500,8.580
79,20-Mar-18 08:30:00,9.000,14.983,12.758,11.470,8.580
80,20-Mar-18 08:45:00,9.063,14.982,12.877,11.490,8.580
81,20-Mar-18 09:00:00,9.063,14.988,12.877,11.500,8.570
82,20-Mar-18 09:15:00,9.063,14.990,12.937,11.530,8.570
83,20-Mar-18 09:30:00,9.063,14.992,13.145,11.490,8.560
84,20-Mar-18 09:45:00,9.063,14.991,13.443,11.520,8.550
85,20-Mar-18 10:00:00,9.063,14.989,13.831,11.520,8.550
86,20-Mar-18 10:15:00,9.063,14.995,13.831,11.550,8.560
87,20-Mar-18 10:30:00,9.063,14.996,13.831,11.570,8.560
88,20-Mar-18 10:45:00,9.125,14.999,13.831,11.530,8.550
89,20-Mar-18 11:00:00,9.125,14.993,13.801,11.530,8.560
90,20-Mar-18 11:15:00,9.063,14.992,13.801,11.570,8.550
91,20-Mar-18 11:30:00,9.063,14.995,13.801,11.570,8.540
92,20-Mar-18 11:45:00,9.063,14.998,13.801,11.570,8.530
93,20-Mar-18 12:00:00,9.000,14.999,13.771,11.610,8.540
94,20-Mar-18 12:15:00,9.000,15.004,13.771,11.560,8.530
95,20-Mar-18 12:30:00,9.063,15.003,13.801,11.560,8.520
96,20-Mar-18 12:45:00,9.063,15.001,13.771,11.560,8.540
97,20-Mar-18 13:00:00,9.063,15.003,13.801,11.570,8.530
98,20-Mar-18 13:15:00,9.000,15.004,13.771,11.580,8.520
99,20-Mar-18 13:30:00,9.063,15.007,13.741,11.570,8.520
100,20-Mar-18 13:45:00,9.063,15.006,13.712,11.570,8.530
101,20-Mar-18 14:00:00,9.000,14.998,13.712,11.580,8.530
102,20-Mar-18 14:15:00,9.000,15.007,13.741,11.590,8.510
103,20-Mar-18 14:30:00,9.063,15.005,13.682,11.610,8.520
104,20-Mar-18 14:45:00,9.063,14.992,13.682,11.620,8.530
105,20-Mar-18 15:00:00,9.063,14.993,13.741,11.640,8.520
106,20-Mar-18 15:15:00,9.063,15.001,13.682,11.640,8.530
107,20-Mar-18 15:30:00,9.063,15.005,13.622,11.630,8.520
108,20-Mar-18 15:45:00,9.000,14.998,13.592,11.650,8.510
109,20-Mar-18 16:00:00,9.000,14.998,13.414,11.600,8.500
110,20-Mar-18 16:15:00,9.000,15.000,13.443,11.610,8.490
111,20-Mar-18 16:30:00,9.000,14.998,13.354,11.620,8.490
112,20-Mar-18 16:45:00,9.000,14.999,13.354,11.640,8.480
113,20-Mar-18 17:00:00,8.938,14.997,13.265,11.640,8.470
114,20-Mar-18 17:15:00,8.938,14.994,13.294,11.590,8.450
115,20-Mar-18 17:30:00,8.938,14.996,13.235,11.600,8.430
116,20-Mar-18 17:45:00,8.875,14.997,13.235,11.590,8.420
117,20-Mar-18 18:00:00,8.875,14.987,13.145,11.590,8.410
118,20-Mar-18 18:15:00,8.875,14.990,13.056,11.590,8.370
119,20-Mar-18 18:30:00,8.813,14.999,12.996,11.610,8.360
120,20-Mar-18 18:45:00,8.813,14.997,12.966,11.620,8.370
121,20-Mar-18 19:00:00,8.813,14.987,12.877,11.610,8.360
122,20-Mar-18 19:15:00,8.813,14.999,12.937,11.610,8.350
123,20-Mar-18 19:30:00,8.750,14.996,12.937,11.620,8.340
124,20-Mar-18 19:45:00,8.813,14.989,12.907,11.610,8.330
125,20-Mar-18 20:00:00,8.750,14.981,12.847,11.590,8.290
126,20-Mar-18 20:15:00,8.750,14.985,12.877,11.580,8.290
127,20-Mar-18 20:30:00,8.750,14.985,12.847,11.600,8.270
128,20-Mar-18 20:45:00,8.750,14.981,12.877,11.590,8.260
129,20-Mar-18 21:00:00,8.750,14.987,12.788,11.580,8.250
130,20-Mar-18 21:15:00,8.688,14.997,12.817,11.560,8.240
131,20-Mar-18 21:30:00,8.688,15.001,12.817,11.600,8.220
132,20-Mar-18 21:45:00,8.688,15.013,12.817,11.580,8.180
133,20-Mar-18 22:00:00,8.625,15.005,12.788,11.530,8.140
134,20-Mar-18 22:15:00,8.563,15.016,12.817,11.540,8.130
135,20-Mar-18 22:30:00,8.563,15.015,12.788,11.560,8.050
136,20-Mar-18 22:45:00,8.500,15.019,12.788,11.560,7.980
137,20-Mar-18 23:00:00,8.438,15.005,12.698,11.570,7.990
138,20-Mar-18 23:15:00,8.438,15.008,12.758,11.500,7.990
139,20-Mar-18 23:30:00,8.438,15.005,12.728,11.550,7.970
140,20-Mar-18 23:45:00,8.438,15.007,12.758,11.530,7.950
141,21-Mar-18 00:00:00,8.438,15.003,12.728,11.510,7.920
142,21-Mar-18 00:15:00,8.375,15.003,12.758,11.480,7.910
143,21-Mar-18 00:30:00,8.375,15.001,12.728,11.500,7.890
144,21-Mar-18 00:45:00,8.375,15.003,12.728,11.530,7.870
145,21-Mar-18 01:00:00,8.313,15.003,12.639,11.530,7.860
146,21-Mar-18 01:15:00,8.313,15.002,12.668,11.510,7.840
147,21-Mar-18 01:30:00,8.313,15.002,12.698,11.530,7.820
148,21-Mar-18 01:45:00,8.313,15.002,12.698,11.500,7.790
149,21-Mar-18 02:00:00,8.313,15.003,12.698,11.510,7.780
150,21-Mar-18 02:15:00,8.250,15.000,12.698,11.480,7.760
151,21-Mar-18 02:30:00,8.250,14.993,12.698,11.490,7.740
152,21-Mar-18 02:45:00,8.188,14.999,12.698,11.490,7.720
153,21-Mar-18 03:00:00,8.188,14.992,12.639,11.490,7.710
154,21-Mar-18 03:15:00,8.188,14.995,12.698,11.510,7.690
155,21-Mar-18 03:30:00,8.188,14.987,12.639,11.520,7.660
156,21-Mar-18 03:45:00,8.125,14.986,12.698,11.480,7.610
157,21-Mar-18 04:00:00,8.063,14.980,12.639,11.500,7.610
158,21-Mar-18 04:15:00,8.063,14.979,12.668,11.500,7.580
159,21-Mar-18 04:30:00,8.000,14.981,12.698,11.500,7.530
160,21-Mar-18 04:45:00,8.000,14.982,12.639,11.500,7.510
161,21-Mar-18 05:00:00,7.938,14.983,12.639,11.470,7.480
162,21-Mar-18 05:15:00,7.938,14.984,12.639,11.500,7.430
163,21-Mar-18 05:30:00,7.938,14.983,12.668,11.620,7.400
164,21-Mar-18 05:45:00,7.875,14.985,12.639,11.500,7.400
165,21-Mar-18 06:00:00,7.875,14.986,12.579,11.470,7.380
166,21-Mar-18 06:15:00,7.875,14.983,12.609,11.510,7.360
167,21-Mar-18 06:30:00,7.813,14.987,12.668,11.500,7.340
168,21-Mar-18 06:45:00,7.813,14.990,12.698,11.510,7.330
169,21-Mar-18 07:00:00,7.813,14.993,12.609,11.480,7.310
170,21-Mar-18 07:15:00,7.750,14.991,12.668,11.450,7.280
171,21-Mar-18 07:30:00,7.750,14.992,12.609,11.450,7.250
172,21-Mar-18 07:45:00,7.688,14.988,12.609,11.420,7.200
173,21-Mar-18 08:00:00,7.688,14.999,12.609,11.470,7.180
174,21-Mar-18 08:15:00,7.688,15.002,12.579,11.480,7.170
175,21-Mar-18 08:30:00,7.625,15.001,12.609,11.470,7.160
176,21-Mar-18 08:45:00,7.625,14.999,12.609,11.490,7.140
177,21-Mar-18 09:00:00,7.625,15.000,12.579,11.500,7.150
178,21-Mar-18 09:15:00,7.625,15.005,12.609,11.480,7.130
179,21-Mar-18 09:30:00,7.625,15.004,12.609,11.490,7.100
180,21-Mar-18 09:45:00,7.625,15.005,12.579,11.520,7.100
181,21-Mar-18 10:00:00,7.625,15.006,12.639,11.520,7.100
182,21-Mar-18 10:15:00,7.625,15.009,12.639,11.500,7.100
183,21-Mar-18 10:30:00,7.625,15.014,12.698,11.550,7.100
184,21-Mar-18 10:45:00,7.625,15.013,12.728,11.550,7.090
185,21-Mar-18 11:00:00,7.625,15.015,12.728,11.530,7.100
186,21-Mar-18 11:15:00,7.625,15.012,12.728,11.550,7.090
187,21-Mar-18 11:30:00,7.688,15.008,12.788,11.560,7.110
188,21-Mar-18 11:45:00,7.688,15.014,12.847,11.580,7.110
189,21-Mar-18 12:00:00,7.750,15.010,12.996,11.550,7.120
190,21-Mar-18 12:15:00,7.750,15.009,13.235,11.620,7.160
191,21-Mar-18 12:30:00,7.813,15.006,13.354,11.640,7.190
192,21-Mar-18 12:45:00,7.813,15.005,13.563,11.620,7.220
193,21-Mar-18 13:00:00,7.875,15.006,13.831,11.660,7.250
194,21-Mar-18 13:15:00,7.938,15.004,13.801,11.650,7.290
195,21-Mar-18 13:30:00,8.000,15.004,13.831,11.640,7.270
196,21-Mar-18 13:45:00,8.000,15.009,13.950,11.600,7.320
197,21-Mar-18 14:00:00,8.063,15.000,13.891,11.600,7.380
198,21-Mar-18 14:15:00,8.063,15.001,13.831,11.620,7.420
199,21-Mar-18 14:30:00,8.063,15.006,13.831,11.620,7.430
200,21-Mar-18 14:45:00,8.000,15.003,13.861,11.620,7.430
201,21-Mar-18 15:00:00,8.000,14.999,13.861,11.600,7.430
202,21-Mar-18 15:15:00,8.063,15.005,13.831,11.640,7.440
203,21-Mar-18 15:30:00,8.063,15.005,13.801,11.640,7.460
204,21-Mar-18 15:45:00,8.063,15.009,13.801,11.650,7.470
205,21-Mar-18 16:00:00,8.063,15.012,13.831,11.640,7.470
206,21-Mar-18 16:15:00,8.063,15.016,13.831,11.640,7.470
207,21-Mar-18 16:30:00,8.063,15.018,13.801,11.650,7.460
208,21-Mar-18 16:45:00,8.063,15.020,13.771,11.650,7.470
209,21-Mar-18 17:00:00,8.063,15.026,13.771,11.620,7.460
210,21-Mar-18 17:15:00,8.063,15.031,13.741,11.650,7.460
211,21-Mar-18 17:30:00,8.000,15.037,13.741,11.670,7.430
212,21-Mar-18 17:45:00,7.938,15.032,13.741,11.670,7.420
213,21-Mar-18 18:00:00,7.938,15.037,13.652,11.660,7.400
214,21-Mar-18 18:15:00,7.938,15.037,13.622,11.670,7.390
215,21-Mar-18 18:30:00,7.875,15.045,13.443,11.630,7.380
216,21-Mar-18 18:45:00,7.875,15.051,13.324,11.670,7.340
217,21-Mar-18 19:00:00,7.875,15.052,13.116,11.670,7.340
218,21-Mar-18 19:15:00,7.813,15.057,13.056,11.650,7.330
219,21-Mar-18 19:30:00,7.813,15.062,12.937,11.680,7.300
220,21-Mar-18 19:45:00,7.750,15.065,12.966,11.680,7.290
221,21-Mar-18 20:00:00,7.750,15.073,12.937,11.680,7.240
222,21-Mar-18 20:15:00,7.750,15.072,12.907,11.670,7.220
223,21-Mar-18 20:30:00,7.688,15.079,12.907,11.680,7.190
224,21-Mar-18 20:45:00,7.625,15.083,12.877,11.660,7.180
225,21-Mar-18 21:00:00,7.625,15.083,12.817,11.670,7.160
226,21-Mar-18 21:15:00,7.625,15.090,12.877,11.660,7.140
227,21-Mar-18 21:30:00,7.625,15.083,12.817,11.650,7.090
228,21-Mar-18 21:45:00,7.563,15.100,12.847,11.670,7.040
229,21-Mar-18 22:00:00,7.500,15.102,12.758,11.630,6.980
230,21-Mar-18 22:15:00,7.438,15.105,12.758,11.660,6.890
231,21-Mar-18 22:30:00,7.375,15.101,12.788,11.620,6.870
232,21-Mar-18 22:45:00,7.313,15.107,12.847,11.610,6.850
233,21-Mar-18 23:00:00,7.313,15.113,12.758,11.610,6.840
234,21-Mar-18 23:15:00,7.313,15.109,12.788,11.600,6.840
235,21-Mar-18 23:30:00,7.313,15.112,12.788,11.560,6.820
236,21-Mar-18 23:45:00,7.250,15.110,12.788,11.570,6.790
237,22-Mar-18 00:00:00,7.250,15.111,12.698,11.560,6.740
238,22-Mar-18 00:15:00,7.250,15.121,12.728,11.550,6.720
239,22-Mar-18 00:30:00,7.250,15.122,12.758,11.550,6.700
240,22-Mar-18 00:45:00,7.188,15.119,12.698,11.560,6.680
241,22-Mar-18 01:00:00,7.188,15.119,12.668,11.610,6.710
242,22-Mar-18 01:15:00,7.188,15.124,12.698,11.580,6.710
243,22-Mar-18 01:30:00,7.188,15.125,12.728,11.570,6.690
244,22-Mar-18 01:45:00,7.188,15.120,12.698,11.530,6.660
245,22-Mar-18 02:00:00,7.125,15.122,12.639,11.520,6.630
246,22-Mar-18 02:15:00,7.125,15.126,12.698,11.550,6.610
247,22-Mar-18 02:30:00,7.063,15.123,12.698,11.530,6.590
248,22-Mar-18 02:45:00,7.063,15.125,12.668,11.530,6.540
249,22-Mar-18 03:00:00,7.000,15.122,12.639,11.510,6.500
250,22-Mar-18 03:15:00,7.000,15.137,12.698,11.520,6.470
251,22-Mar-18 03:30:00,6.938,15.134,12.698,11.540,6.460
252,22-Mar-18 03:45:00,6.938,15.128,12.668,11.540,6.430
253,22-Mar-18 04:00:00,6.875,15.124,12.609,11.530,6.410
254,22-Mar-18 04:15:00,6.875,15.127,12.639,11.520,6.390
255,22-Mar-18 04:30:00,6.875,15.124,12.639,11.520,6.390
256,22-Mar-18 04:45:00,6.875,15.126,12.639,11.520,6.390
257,22-Mar-18 05:00:00,6.875,15.127,12.549,11.510,6.380
258,22-Mar-18 05:15:00,6.813,15.124,12.668,11.520,6.350
259,22-Mar-18 05:30:00,6.813,15.122,12.668,11.480,6.320
260,22-Mar-18 05:45:00,6.813,15.135,12.668,11.550,6.320
261,22-Mar-18 06:00:00,6.813,15.144,12.668,11.520,6.300
262,22-Mar-18 06:15:00,6.750,15.133,12.639,11.510,6.260
263,22-Mar-18 06:30:00,6.750,15.133,12.639,11.530,6.240
264,22-Mar-18 06:45:00,6.750,15.138,12.639,11.520,6.220
265,22-Mar-18 07:00:00,6.688,15.149,12.609,11.490,6.210
266,22-Mar-18 07:15:00,6.688,15.145,12.609,11.500,6.190
267,22-Mar-18 07:30:00,6.688,15.150,12.609,11.510,6.170
268,22-Mar-18 07:45:00,6.625,15.154,12.579,11.500,6.170
269,22-Mar-18 08:00:00,6.625,15.163,12.639,11.500,6.150
270,22-Mar-18 08:15:00,6.625,15.169,12.966,11.490,6.130
271,22-Mar-18 08:30:00,6.625,15.164,13.652,11.500,6.090
272,22-Mar-18 08:45:00,6.625,15.172,13.801,11.490,6.100
273,22-Mar-18 09:00:00,6.625,15.178,13.801,11.480,6.090
274,22-Mar-18 09:15:00,6.625,15.172,13.801,11.500,6.090
275,22-Mar-18 09:30:00,6.688,15.175,13.861,11.510,6.090
276,22-Mar-18 09:45:00,6.625,15.181,13.891,11.510,6.100
277,22-Mar-18 10:00:00,6.688,15.178,13.891,11.510,6.090
278,22-Mar-18 10:15:00,6.688,15.182,13.831,11.520,6.110
279,22-Mar-18 10:30:00,6.688,15.181,13.861,11.510,6.120
280,22-Mar-18 10:45:00,6.688,15.183,13.861,11.550,6.150
281,22-Mar-18 11:00:00,6.750,15.187,13.861,11.540,6.160
282,22-Mar-18 11:15:00,6.750,15.183,13.861,11.500,6.190
283,22-Mar-18 11:30:00,6.813,15.177,13.891,11.550,6.240
284,22-Mar-18 11:45:00,6.813,15.186,13.831,11.550,6.260
285,22-Mar-18 12:00:00,6.813,15.178,13.831,11.540,6.270
286,22-Mar-18 12:15:00,6.813,15.179,13.861,11.570,6.280
287,22-Mar-18 12:30:00,6.875,15.177,13.891,11.550,6.330
288,22-Mar-18 12:45:00,6.938,15.180,13.891,11.530,6.360
289,22-Mar-18 13:00:00,7.000,15.175,13.891,11.590,6.400
290,22-Mar-18 13:15:00,7.063,15.179,13.831,11.560,6.410
291,22-Mar-18 13:30:00,7.063,15.180,13.891,11.580,6.500
292,22-Mar-18 13:45:00,7.188,15.171,13.891,11.590,6.530
293,22-Mar-18 14:00:00,7.313,15.166,13.861,11.580,6.570
294,22-Mar-18 14:15:00,7.375,15.162,13.891,11.580,6.700
295,22-Mar-18 14:30:00,7.500,15.162,13.891,11.560,6.710
296,22-Mar-18 14:45:00,7.563,15.168,13.831,11.550,6.820
297,22-Mar-18 15:00:00,7.563,15.166,13.861,11.590,6.840
298,22-Mar-18 15:15:00,7.625,15.162,13.891,11.590,6.890
299,22-Mar-18 15:30:00,7.625,15.159,13.861,11.580,6.920
300,22-Mar-18 15:45:00,7.688,15.166,13.801,11.610,6.940
301,22-Mar-18 16:00:00,7.688,15.163,13.831,11.590,6.990
302,22-Mar-18 16:15:00,7.688,15.171,13.831,11.610,6.990
303,22-Mar-18 16:30:00,7.625,15.163,13.891,11.630,7.030
304,22-Mar-18 16:45:00,7.688,15.156,13.861,11.620,7.040
305,22-Mar-18 17:00:00,7.750,15.160,13.861,11.650,7.080
306,22-Mar-18 17:15:00,7.813,15.167,13.861,11.630,7.090
307,22-Mar-18 17:30:00,7.813,15.167,13.861,11.660,7.080
308,22-Mar-18 17:45:00,7.813,15.158,13.861,11.620,7.050
309,22-Mar-18 18:00:00,7.750,15.161,13.861,11.640,7.020
310,22-Mar-18 18:15:00,7.625,15.175,13.443,11.630,7.010
311,22-Mar-18 18:30:00,7.563,15.175,13.324,11.640,7.010
312,22-Mar-18 18:45:00,7.563,15.165,13.265,11.600,6.990
313,22-Mar-18 19:00:00,7.563,15.169,13.145,11.620,6.930
314,22-Mar-18 19:15:00,7.625,15.174,13.026,11.620,6.910
315,22-Mar-18 19:30:00,7.563,15.181,12.996,11.620,6.830
316,22-Mar-18 19:45:00,7.563,15.182,12.966,11.630,6.810
317,22-Mar-18 20:00:00,7.438,15.179,12.877,11.610,6.800
318,22-Mar-18 20:15:00,7.313,15.180,12.966,11.590,6.700
319,22-Mar-18 20:30:00,7.250,15.184,12.937,11.610,6.720
320,22-Mar-18 20:45:00,7.250,15.190,12.966,11.600,6.730
321,22-Mar-18 21:00:00,7.188,15.200,12.877,11.640,6.720
322,22-Mar-18 21:15:00,7.188,15.187,12.877,11.610,6.670
323,22-Mar-18 21:30:00,7.188,15.188,12.877,11.630,6.640
324,22-Mar-18 21:45:00,7.125,15.198,12.907,11.620,6.610
325,22-Mar-18 22:00:00,7.063,15.204,12.907,11.620,6.500
326,22-Mar-18 22:15:00,7.000,15.200,12.847,11.590,6.460
327,22-Mar-18 22:30:00,6.938,15.208,12.847,11.620,6.410
328,22-Mar-18 22:45:00,6.938,15.204,12.847,11.620,6.440
329,22-Mar-18 23:00:00,6.875,15.199,12.758,11.610,6.400
330,22-Mar-18 23:15:00,6.875,15.199,12.788,11.600,6.380
331,22-Mar-18 23:30:00,6.875,15.205,12.817,11.600,6.360
332,22-Mar-18 23:45:00,6.875,15.210,12.788,11.610,6.360
333,23-Mar-18 00:00:00,6.813,15.212,12.817,11.620,6.340
334,23-Mar-18 00:15:00,6.813,15.211,12.817,11.600,6.320
335,23-Mar-18 00:30:00,6.813,15.209,12.817,11.600,6.300
336,23-Mar-18 00:45:00,6.813,15.213,12.847,11.600,6.280
337,23-Mar-18 01:00:00,6.750,15.212,12.758,11.580,6.260
338,23-Mar-18 01:15:00,6.750,15.219,12.877,11.610,6.240
339,23-Mar-18 01:30:00,6.750,15.211,12.758,11.570,6.200
340,23-Mar-18 01:45:00,6.688,15.216,12.817,11.610,6.180
341,23-Mar-18 02:00:00,6.688,15.214,12.698,11.580,6.160
342,23-Mar-18 02:15:00,6.688,15.215,12.788,11.550,6.190
343,23-Mar-18 02:30:00,6.625,15.210,12.728,11.580,6.150
344,23-Mar-18 02:45:00,6.625,15.212,12.817,11.560,6.150
345,23-Mar-18 03:00:00,6.625,15.208,12.728,11.550,6.160
346,23-Mar-18 03:15:00,6.625,15.213,12.817,11.540,6.140
347,23-Mar-18 03:30:00,6.625,15.211,12.817,11.540,6.130
348,23-Mar-18 03:45:00,6.625,15.206,12.698,11.520,6.110
349,23-Mar-18 04:00:00,6.625,15.207,12.668,11.530,6.090
350,23-Mar-18 04:15:00,6.563,15.205,12.668,11.530,6.090
351,23-Mar-18 04:30:00,6.563,15.209,12.728,11.510,6.080
352,23-Mar-18 04:45:00,6.563,15.207,12.788,11.510,6.050
353,23-Mar-18 05:00:00,6.563,15.210,12.728,11.500,6.050
354,23-Mar-18 05:15:00,6.500,15.215,12.788,11.510,6.050
355,23-Mar-18 05:30:00,6.563,15.216,12.639,11.520,6.030
356,23-Mar-18 05:45:00,6.500,15.214,12.668,11.540,6.040
357,23-Mar-18 06:00:00,6.500,15.213,12.639,11.500,6.040
358,23-Mar-18 06:15:00,6.500,15.209,12.698,11.510,6.020
359,23-Mar-18 06:30:00,6.563,15.215,12.698,11.490,6.020
