
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20181029,,Exported,"Aqua4Plus 1.9.10"
# Records,  2009 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,7.750,26.140,12.609,5.290,7.820,
,Maximum,13.063,26.581,14.010,9.950,11.970,
,Mean,10.449,26.412,13.184,7.872,10.534,
,Variance,2.0802,0.0100,0.1918,1.4146,2.1724,
,Std Deviation,1.4423,0.0998,0.4380,1.1894,1.4739,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
62,30-Oct-18 05:15:00,11.813,26.390,12.788,7.270,11.940
63,30-Oct-18 05:30:00,11.813,26.386,12.817,7.230,11.950
64,30-Oct-18 05:45:00,11.813,26.388,12.817,7.170,11.950
65,30-Oct-18 06:00:00,11.813,26.385,12.817,7.270,11.950
66,30-Oct-18 06:15:00,11.813,26.388,12.758,7.370,11.960
67,30-Oct-18 06:30:00,11.813,26.394,12.788,7.450,11.960
68,30-Oct-18 06:45:00,11.813,26.394,12.788,7.360,11.960
69,30-Oct-18 07:00:00,11.813,26.395,12.758,7.270,11.950
70,30-Oct-18 07:15:00,11.813,26.391,12.758,7.330,11.970
71,30-Oct-18 07:30:00,11.813,26.390,12.788,7.580,11.960
72,30-Oct-18 07:45:00,11.813,26.391,12.728,7.380,11.950
73,30-Oct-18 08:00:00,11.813,26.400,12.728,7.250,11.940
74,30-Oct-18 08:15:00,11.750,26.402,12.728,7.580,11.920
75,30-Oct-18 08:30:00,11.750,26.403,12.728,7.780,11.920
76,30-Oct-18 08:45:00,11.750,26.408,12.788,7.830,11.920
77,30-Oct-18 09:00:00,11.750,26.404,12.847,7.800,11.900
78,30-Oct-18 09:15:00,11.750,26.409,12.937,7.810,11.900
79,30-Oct-18 09:30:00,11.750,26.404,13.026,7.810,11.890
80,30-Oct-18 09:45:00,11.750,26.414,13.145,7.830,11.870
81,30-Oct-18 10:00:00,11.750,26.408,13.235,7.850,11.880
82,30-Oct-18 10:15:00,11.750,26.400,13.265,7.850,11.880
83,30-Oct-18 10:30:00,11.750,26.409,13.384,7.830,11.890
84,30-Oct-18 10:45:00,11.750,26.407,13.414,7.830,11.900
85,30-Oct-18 11:00:00,11.750,26.407,13.443,7.830,11.920
86,30-Oct-18 11:15:00,11.750,26.401,13.443,7.810,11.890
87,30-Oct-18 11:30:00,11.750,26.403,13.503,7.820,11.880
88,30-Oct-18 11:45:00,11.750,26.405,13.592,7.790,11.900
89,30-Oct-18 12:00:00,11.750,26.403,13.920,7.810,11.910
90,30-Oct-18 12:15:00,11.750,26.403,13.920,7.790,11.900
91,30-Oct-18 12:30:00,11.750,26.399,13.920,7.770,11.880
92,30-Oct-18 12:45:00,11.750,26.398,13.920,7.770,11.880
93,30-Oct-18 13:00:00,11.688,26.401,13.920,7.760,11.840
94,30-Oct-18 13:15:00,11.688,26.392,13.920,7.690,11.830
95,30-Oct-18 13:30:00,11.688,26.390,13.920,7.710,11.790
96,30-Oct-18 13:45:00,11.625,26.391,13.920,7.810,11.650
97,30-Oct-18 14:00:00,11.563,26.382,13.920,7.830,11.580
98,30-Oct-18 14:15:00,11.500,26.381,13.920,7.870,11.580
99,30-Oct-18 14:30:00,11.500,26.379,13.920,7.910,11.550
100,30-Oct-18 14:45:00,11.500,26.376,13.920,7.910,11.500
101,30-Oct-18 15:00:00,11.438,26.374,13.891,7.940,11.460
102,30-Oct-18 15:15:00,11.438,26.381,13.920,7.940,11.470
103,30-Oct-18 15:30:00,11.375,26.372,13.920,7.960,11.430
104,30-Oct-18 15:45:00,11.313,26.378,13.920,7.960,11.430
105,30-Oct-18 16:00:00,11.313,26.363,13.920,7.970,11.410
106,30-Oct-18 16:15:00,11.313,26.368,13.920,7.950,11.420
107,30-Oct-18 16:30:00,11.313,26.373,13.682,7.950,11.440
108,30-Oct-18 16:45:00,11.313,26.366,13.891,7.940,11.440
109,30-Oct-18 17:00:00,11.313,26.373,13.652,7.940,11.430
110,30-Oct-18 17:15:00,11.313,26.365,13.443,7.940,11.420
111,30-Oct-18 17:30:00,11.313,26.372,13.473,7.960,11.410
112,30-Oct-18 17:45:00,11.313,26.374,13.443,7.950,11.420
113,30-Oct-18 18:00:00,11.313,26.378,13.443,7.950,11.420
114,30-Oct-18 18:15:00,11.313,26.376,13.205,7.910,11.420
115,30-Oct-18 18:30:00,11.313,26.377,13.116,7.890,11.420
116,30-Oct-18 18:45:00,11.313,26.379,13.086,7.880,11.410
117,30-Oct-18 19:00:00,11.250,26.371,13.056,7.920,11.420
118,30-Oct-18 19:15:00,11.313,26.364,12.996,7.930,11.420
119,30-Oct-18 19:30:00,11.313,26.381,12.996,7.940,11.420
120,30-Oct-18 19:45:00,11.313,26.379,12.966,7.920,11.420
121,30-Oct-18 20:00:00,11.313,26.372,12.937,7.910,11.420
122,30-Oct-18 20:15:00,11.313,26.368,12.937,7.920,11.420
123,30-Oct-18 20:30:00,11.313,26.369,12.937,7.900,11.430
124,30-Oct-18 20:45:00,11.375,26.372,12.907,7.910,11.420
125,30-Oct-18 21:00:00,11.375,26.376,12.966,7.890,11.430
126,30-Oct-18 21:15:00,11.375,26.369,12.907,7.910,11.430
127,30-Oct-18 21:30:00,11.313,26.376,12.937,7.910,11.420
128,30-Oct-18 21:45:00,11.313,26.381,12.937,7.890,11.410
129,30-Oct-18 22:00:00,11.313,26.374,12.937,7.870,11.420
130,30-Oct-18 22:15:00,11.313,26.382,12.847,7.880,11.430
131,30-Oct-18 22:30:00,11.313,26.377,12.877,7.870,11.440
132,30-Oct-18 22:45:00,11.313,26.382,12.907,7.890,11.430
133,30-Oct-18 23:00:00,11.313,26.383,12.937,7.900,11.430
134,30-Oct-18 23:15:00,11.313,26.378,12.907,7.900,11.440
135,30-Oct-18 23:30:00,11.313,26.375,12.817,7.910,11.420
136,30-Oct-18 23:45:00,11.313,26.376,12.817,7.840,11.430
137,31-Oct-18 00:00:00,11.313,26.378,12.877,7.830,11.420
138,31-Oct-18 00:15:00,11.313,26.374,12.877,7.810,11.430
139,31-Oct-18 00:30:00,11.313,26.373,12.907,7.790,11.420
140,31-Oct-18 00:45:00,11.250,26.375,12.907,7.830,11.420
141,31-Oct-18 01:00:00,11.250,26.368,12.907,7.820,11.420
142,31-Oct-18 01:15:00,11.250,26.378,12.847,7.820,11.430
143,31-Oct-18 01:30:00,11.313,26.374,12.847,7.820,11.420
144,31-Oct-18 01:45:00,11.313,26.368,12.847,7.820,11.430
145,31-Oct-18 02:00:00,11.313,26.372,12.788,7.850,11.420
146,31-Oct-18 02:15:00,11.313,26.375,12.877,7.860,11.430
147,31-Oct-18 02:30:00,11.313,26.364,12.877,7.820,11.430
148,31-Oct-18 02:45:00,11.313,26.371,12.907,7.800,11.430
149,31-Oct-18 03:00:00,11.313,26.371,12.907,7.800,11.430
150,31-Oct-18 03:15:00,11.313,26.371,12.847,7.820,11.430
151,31-Oct-18 03:30:00,11.313,26.375,12.877,7.830,11.430
152,31-Oct-18 03:45:00,11.250,26.369,12.877,7.860,11.440
153,31-Oct-18 04:00:00,11.313,26.369,12.817,7.880,11.440
154,31-Oct-18 04:15:00,11.313,26.366,12.847,7.890,11.450
155,31-Oct-18 04:30:00,11.313,26.365,12.788,7.850,11.450
156,31-Oct-18 04:45:00,11.313,26.360,12.877,7.790,11.430
157,31-Oct-18 05:00:00,11.313,26.366,12.817,7.770,11.450
158,31-Oct-18 05:15:00,11.313,26.360,12.788,7.760,11.450
159,31-Oct-18 05:30:00,11.313,26.360,12.847,7.780,11.460
160,31-Oct-18 05:45:00,11.313,26.357,12.817,7.840,11.460
161,31-Oct-18 06:00:00,11.313,26.365,12.847,7.860,11.470
162,31-Oct-18 06:15:00,11.313,26.358,12.817,7.860,11.450
163,31-Oct-18 06:30:00,11.313,26.356,12.847,7.850,11.450
164,31-Oct-18 06:45:00,11.313,26.363,12.847,7.860,11.460
165,31-Oct-18 07:00:00,11.313,26.364,12.847,7.890,11.440
166,31-Oct-18 07:15:00,12.625,26.368,12.698,8.100,11.550
167,31-Oct-18 07:30:00,11.375,26.366,12.788,7.890,11.470
168,31-Oct-18 07:45:00,11.313,26.360,12.728,7.800,11.460
169,31-Oct-18 08:00:00,11.375,26.361,12.728,7.820,11.460
170,31-Oct-18 08:15:00,11.313,26.367,12.758,7.840,11.460
171,31-Oct-18 08:30:00,11.375,26.369,12.728,7.840,11.460
172,31-Oct-18 08:45:00,11.375,26.359,12.847,7.800,11.450
173,31-Oct-18 09:00:00,11.313,26.362,12.937,7.790,11.460
174,31-Oct-18 09:15:00,11.375,26.365,12.996,7.820,11.460
175,31-Oct-18 09:30:00,11.375,26.368,13.086,7.780,11.460
176,31-Oct-18 09:45:00,11.375,26.361,13.205,7.840,11.500
177,31-Oct-18 10:00:00,11.375,26.365,13.354,7.840,11.490
178,31-Oct-18 10:15:00,11.375,26.357,13.443,7.830,11.530
179,31-Oct-18 10:30:00,11.375,26.357,13.414,7.840,11.510
180,31-Oct-18 10:45:00,11.375,26.362,13.443,7.870,11.500
181,31-Oct-18 11:00:00,11.375,26.354,13.443,7.860,11.460
182,31-Oct-18 11:15:00,11.375,26.356,13.503,7.740,11.470
183,31-Oct-18 11:30:00,11.375,26.355,13.503,7.810,11.500
184,31-Oct-18 11:45:00,11.375,26.355,13.712,7.830,11.450
185,31-Oct-18 12:00:00,11.313,26.352,13.891,7.850,11.470
186,31-Oct-18 12:15:00,11.313,26.348,13.920,7.850,11.480
187,31-Oct-18 12:30:00,11.375,26.353,13.920,7.820,11.470
188,31-Oct-18 12:45:00,11.313,26.345,13.920,7.800,11.470
189,31-Oct-18 13:00:00,11.313,26.336,13.861,7.780,11.480
190,31-Oct-18 13:15:00,11.313,26.338,13.920,7.770,11.470
191,31-Oct-18 13:30:00,11.313,26.337,13.920,7.760,11.450
192,31-Oct-18 13:45:00,11.313,26.334,13.891,7.780,11.450
193,31-Oct-18 14:00:00,11.313,26.327,13.891,7.740,11.450
194,31-Oct-18 14:15:00,11.313,26.327,13.950,7.720,11.450
195,31-Oct-18 14:30:00,11.313,26.321,13.891,7.710,11.450
196,31-Oct-18 14:45:00,11.313,26.318,13.771,7.710,11.460
197,31-Oct-18 15:00:00,11.313,26.314,13.950,7.690,11.460
198,31-Oct-18 15:15:00,11.313,26.316,13.771,7.680,11.460
199,31-Oct-18 15:30:00,11.313,26.306,13.861,7.660,11.460
200,31-Oct-18 15:45:00,11.313,26.308,13.950,7.630,11.450
201,31-Oct-18 16:00:00,11.313,26.307,13.891,7.590,11.470
202,31-Oct-18 16:15:00,11.313,26.309,13.950,7.600,11.460
203,31-Oct-18 16:30:00,11.375,26.300,13.891,7.650,11.470
204,31-Oct-18 16:45:00,11.313,26.302,13.831,7.640,11.460
205,31-Oct-18 17:00:00,11.313,26.299,13.533,7.610,11.470
206,31-Oct-18 17:15:00,11.375,26.303,13.592,7.780,11.470
207,31-Oct-18 17:30:00,11.375,26.304,13.384,7.690,11.490
208,31-Oct-18 17:45:00,11.375,26.305,13.384,7.760,11.490
209,31-Oct-18 18:00:00,11.313,26.314,13.265,7.830,11.490
210,31-Oct-18 18:15:00,11.375,26.315,13.145,7.830,11.510
211,31-Oct-18 18:30:00,11.375,26.314,13.056,7.810,11.490
212,31-Oct-18 18:45:00,11.375,26.312,13.026,7.750,11.470
213,31-Oct-18 19:00:00,11.375,26.317,12.966,7.590,11.470
214,31-Oct-18 19:15:00,11.375,26.319,12.996,7.510,11.480
215,31-Oct-18 19:30:00,11.375,26.320,12.966,7.690,11.470
216,31-Oct-18 19:45:00,11.375,26.321,12.907,7.710,11.470
217,31-Oct-18 20:00:00,11.375,26.322,12.937,7.620,11.470
218,31-Oct-18 20:15:00,11.313,26.322,12.907,7.590,11.470
219,31-Oct-18 20:30:00,11.313,26.324,12.907,7.600,11.470
220,31-Oct-18 20:45:00,11.313,26.326,12.877,7.580,11.470
221,31-Oct-18 21:00:00,11.313,26.326,12.966,7.630,11.470
222,31-Oct-18 21:15:00,11.313,26.332,12.817,7.660,11.470
223,31-Oct-18 21:30:00,11.375,26.328,12.907,7.600,11.480
224,31-Oct-18 21:45:00,11.313,26.325,12.877,7.570,11.470
225,31-Oct-18 22:00:00,11.313,26.328,12.877,7.550,11.470
226,31-Oct-18 22:15:00,11.313,26.328,12.847,7.540,11.470
227,31-Oct-18 22:30:00,11.313,26.330,12.877,7.510,11.470
228,31-Oct-18 22:45:00,11.375,26.328,12.966,7.560,11.480
229,31-Oct-18 23:00:00,11.375,26.327,12.877,7.700,11.490
230,31-Oct-18 23:15:00,11.313,26.328,12.847,7.600,11.490
231,31-Oct-18 23:30:00,11.375,26.325,12.907,7.740,11.490
232,31-Oct-18 23:45:00,11.375,26.323,12.847,7.740,11.500
233,1-Nov-18 00:00:00,11.375,26.322,12.937,7.620,11.480
234,1-Nov-18 00:15:00,11.375,26.321,12.877,7.640,11.480
235,1-Nov-18 00:30:00,11.375,26.313,12.877,7.540,11.480
236,1-Nov-18 00:45:00,11.375,26.316,12.877,7.510,11.470
237,1-Nov-18 01:00:00,11.313,26.310,12.877,7.530,11.470
238,1-Nov-18 01:15:00,11.313,26.317,12.817,7.500,11.480
239,1-Nov-18 01:30:00,11.313,26.312,12.877,7.530,11.480
240,1-Nov-18 01:45:00,11.375,26.306,12.847,7.500,11.480
241,1-Nov-18 02:00:00,11.313,26.307,12.817,7.490,11.480
242,1-Nov-18 02:15:00,11.313,26.307,12.847,7.520,11.470
243,1-Nov-18 02:30:00,11.313,26.304,12.847,7.490,11.470
244,1-Nov-18 02:45:00,11.375,26.293,12.817,7.470,11.480
245,1-Nov-18 03:00:00,11.313,26.299,12.817,7.460,11.490
246,1-Nov-18 03:15:00,11.313,26.299,12.877,7.460,11.480
247,1-Nov-18 03:30:00,11.313,26.295,12.907,7.470,11.480
248,1-Nov-18 03:45:00,11.375,26.295,12.788,7.490,11.480
249,1-Nov-18 04:00:00,11.375,26.294,12.758,7.500,11.480
250,1-Nov-18 04:15:00,11.313,26.296,12.817,7.480,11.480
251,1-Nov-18 04:30:00,11.375,26.293,12.877,7.480,11.480
252,1-Nov-18 04:45:00,11.313,26.289,12.758,7.440,11.480
253,1-Nov-18 05:00:00,11.313,26.292,12.847,7.420,11.480
254,1-Nov-18 05:15:00,11.313,26.296,12.788,7.470,11.480
255,1-Nov-18 05:30:00,11.375,26.296,12.758,7.460,11.480
256,1-Nov-18 05:45:00,11.375,26.289,12.728,7.460,11.490
257,1-Nov-18 06:00:00,11.375,26.291,12.817,7.430,11.490
258,1-Nov-18 06:15:00,11.375,26.287,12.728,7.440,11.500
259,1-Nov-18 06:30:00,11.375,26.290,12.817,7.440,11.510
260,1-Nov-18 06:45:00,11.375,26.295,12.788,7.500,11.500
261,1-Nov-18 07:00:00,11.375,26.287,12.788,7.480,11.500
262,1-Nov-18 07:15:00,11.375,26.289,12.817,7.520,11.510
263,1-Nov-18 07:30:00,11.375,26.288,12.728,7.440,11.500
264,1-Nov-18 07:45:00,11.375,26.291,12.668,7.450,11.510
265,1-Nov-18 08:00:00,11.375,26.287,12.728,7.450,11.490
266,1-Nov-18 08:15:00,11.375,26.283,12.817,7.440,11.490
267,1-Nov-18 08:30:00,11.375,26.282,12.996,7.370,11.510
268,1-Nov-18 08:45:00,11.375,26.287,13.265,7.540,11.500
269,1-Nov-18 09:00:00,11.375,26.287,13.503,7.510,11.490
270,1-Nov-18 09:15:00,11.375,26.295,13.712,7.430,11.500
271,1-Nov-18 09:30:00,11.375,26.289,13.741,7.480,11.510
272,1-Nov-18 09:45:00,11.375,26.286,13.831,7.450,11.500
273,1-Nov-18 10:00:00,11.375,26.285,13.861,7.480,11.520
274,1-Nov-18 10:15:00,11.375,26.286,13.801,7.510,11.520
275,1-Nov-18 10:30:00,11.438,26.287,13.891,7.560,11.500
276,1-Nov-18 10:45:00,11.438,26.283,13.950,7.500,11.520
277,1-Nov-18 11:00:00,11.375,26.280,13.831,7.540,11.540
278,1-Nov-18 11:15:00,11.438,26.284,13.831,7.570,11.530
279,1-Nov-18 11:30:00,11.438,26.284,13.891,7.500,11.510
280,1-Nov-18 11:45:00,11.438,26.281,13.861,7.540,11.520
281,1-Nov-18 12:00:00,11.375,26.280,13.861,7.550,11.510
282,1-Nov-18 12:15:00,11.375,26.273,13.891,7.460,11.490
283,1-Nov-18 12:30:00,11.375,26.273,13.920,7.470,11.510
284,1-Nov-18 12:45:00,11.375,26.268,13.831,7.510,11.510
285,1-Nov-18 13:00:00,11.438,26.270,13.891,7.430,11.510
286,1-Nov-18 13:15:00,11.438,26.269,13.891,7.450,11.510
287,1-Nov-18 13:30:00,11.438,26.264,13.861,7.470,11.510
288,1-Nov-18 13:45:00,11.438,26.262,13.771,7.510,11.520
289,1-Nov-18 14:00:00,11.438,26.259,13.652,7.590,11.510
290,1-Nov-18 14:15:00,11.375,26.258,13.652,7.290,11.510
291,1-Nov-18 14:30:00,11.375,26.258,13.861,7.300,11.500
292,1-Nov-18 14:45:00,11.375,26.246,13.891,7.420,11.500
293,1-Nov-18 15:00:00,11.375,26.244,13.861,7.410,11.490
294,1-Nov-18 15:15:00,11.375,26.239,13.891,7.390,11.480
295,1-Nov-18 15:30:00,11.375,26.231,13.831,7.450,11.490
296,1-Nov-18 15:45:00,11.375,26.236,13.891,7.460,11.510
297,1-Nov-18 16:00:00,11.375,26.228,13.891,7.450,11.500
298,1-Nov-18 16:15:00,11.375,26.226,13.831,7.390,11.500
299,1-Nov-18 16:30:00,11.375,26.229,13.622,7.400,11.510
300,1-Nov-18 16:45:00,11.375,26.230,13.473,7.340,11.500
301,1-Nov-18 17:00:00,11.438,26.231,13.443,7.310,11.510
302,1-Nov-18 17:15:00,11.375,26.226,13.473,7.320,11.490
303,1-Nov-18 17:30:00,11.375,26.228,13.414,7.300,11.490
304,1-Nov-18 17:45:00,11.375,26.218,13.235,7.280,11.490
305,1-Nov-18 18:00:00,11.375,26.224,13.116,7.330,11.500
306,1-Nov-18 18:15:00,11.375,26.219,13.026,7.320,11.490
307,1-Nov-18 18:30:00,11.375,26.223,13.026,7.330,11.500
308,1-Nov-18 18:45:00,11.375,26.221,12.966,7.310,11.510
309,1-Nov-18 19:00:00,11.375,26.222,12.966,7.300,11.500
310,1-Nov-18 19:15:00,11.375,26.226,12.966,7.240,11.510
311,1-Nov-18 19:30:00,11.375,26.222,12.937,7.180,11.510
312,1-Nov-18 19:45:00,11.375,26.219,12.937,7.180,11.500
313,1-Nov-18 20:00:00,11.375,26.218,12.966,7.290,11.510
314,1-Nov-18 20:15:00,11.438,26.219,12.877,7.380,11.520
315,1-Nov-18 20:30:00,11.375,26.218,12.966,7.650,11.520
316,1-Nov-18 20:45:00,11.375,26.208,12.907,7.660,11.530
317,1-Nov-18 21:00:00,11.438,26.188,12.847,7.720,11.520
318,1-Nov-18 21:15:00,11.438,26.187,12.877,7.530,11.510
319,1-Nov-18 21:30:00,11.438,26.186,12.907,7.570,11.510
320,1-Nov-18 21:45:00,11.438,26.184,12.877,7.510,11.520
321,1-Nov-18 22:00:00,11.438,26.178,12.877,7.320,11.510
322,1-Nov-18 22:15:00,11.438,26.184,12.877,7.400,11.520
323,1-Nov-18 22:30:00,11.438,26.180,12.907,7.360,11.520
324,1-Nov-18 22:45:00,11.375,26.184,12.907,7.420,11.520
325,1-Nov-18 23:00:00,11.438,26.187,12.907,7.580,11.520
326,1-Nov-18 23:15:00,11.375,26.191,12.847,7.330,11.510
327,1-Nov-18 23:30:00,11.375,26.181,12.907,7.310,11.500
328,1-Nov-18 23:45:00,11.375,26.184,12.877,7.400,11.500
329,2-Nov-18 00:00:00,11.375,26.182,12.907,7.440,11.500
