
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20180912,,Exported,"Aqua4Plus 1.9.10"
# Records,  2479 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,19.938,14.339,12.609,4.810,20.430,
,Maximum,26.500,15.124,13.950,8.580,25.510,
,Mean,22.952,14.801,13.247,6.995,22.531,
,Variance,1.8888,0.0312,0.2001,0.6212,1.3527,
,Std Deviation,1.3743,0.1766,0.4474,0.7881,1.1631,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
30,12-Sep-18 23:15:00,24.125,14.773,12.877,7.710,23.900
31,12-Sep-18 23:30:00,24.125,14.774,12.877,7.690,23.870
32,12-Sep-18 23:45:00,24.125,14.775,12.907,7.690,23.860
33,13-Sep-18 00:00:00,24.063,14.763,12.877,7.660,23.840
34,13-Sep-18 00:15:00,24.063,14.764,12.847,7.680,23.820
35,13-Sep-18 00:30:00,24.063,14.757,12.847,7.700,23.820
36,13-Sep-18 00:45:00,24.063,14.752,12.817,7.650,23.830
37,13-Sep-18 01:00:00,24.063,14.756,12.877,7.610,23.840
38,13-Sep-18 01:15:00,24.125,14.763,12.847,7.550,23.850
39,13-Sep-18 01:30:00,24.063,14.754,12.847,7.530,23.850
40,13-Sep-18 01:45:00,24.063,14.752,12.728,7.530,23.850
41,13-Sep-18 02:00:00,24.063,14.758,12.817,7.570,23.840
42,13-Sep-18 02:15:00,24.063,14.757,12.847,7.600,23.840
43,13-Sep-18 02:30:00,24.063,14.747,12.817,7.550,23.830
44,13-Sep-18 02:45:00,24.063,14.748,12.847,7.530,23.800
45,13-Sep-18 03:00:00,24.063,14.749,12.817,7.530,23.810
46,13-Sep-18 03:15:00,24.063,14.741,12.817,7.520,23.800
47,13-Sep-18 03:30:00,24.000,14.745,12.817,7.500,23.780
48,13-Sep-18 03:45:00,24.000,14.743,12.817,7.530,23.780
49,13-Sep-18 04:00:00,24.000,14.741,12.817,7.500,23.770
50,13-Sep-18 04:15:00,24.000,14.742,12.817,7.460,23.760
51,13-Sep-18 04:30:00,24.000,14.741,12.817,7.400,23.750
52,13-Sep-18 04:45:00,24.000,14.737,12.817,7.410,23.750
53,13-Sep-18 05:00:00,23.938,14.730,12.758,7.390,23.740
54,13-Sep-18 05:15:00,23.938,14.736,12.698,7.410,23.730
55,13-Sep-18 05:30:00,23.938,14.736,12.758,7.390,23.720
56,13-Sep-18 05:45:00,23.938,14.740,12.758,7.390,23.710
57,13-Sep-18 06:00:00,23.875,14.742,12.788,7.380,23.700
58,13-Sep-18 06:15:00,23.875,14.739,12.758,7.330,23.680
59,13-Sep-18 06:30:00,23.875,14.745,12.788,7.280,23.670
60,13-Sep-18 06:45:00,23.875,14.745,12.788,7.310,23.660
61,13-Sep-18 07:00:00,23.813,14.743,12.758,7.280,23.650
62,13-Sep-18 07:15:00,23.875,14.744,12.758,7.270,23.630
63,13-Sep-18 07:30:00,23.813,14.730,12.728,7.260,23.630
64,13-Sep-18 07:45:00,23.813,14.740,12.728,7.260,23.610
65,13-Sep-18 08:00:00,23.813,14.741,12.758,7.240,23.590
66,13-Sep-18 08:15:00,23.813,14.734,12.758,7.270,23.580
67,13-Sep-18 08:30:00,23.813,14.737,12.847,7.250,23.570
68,13-Sep-18 08:45:00,23.813,14.737,12.996,7.230,23.540
69,13-Sep-18 09:00:00,23.813,14.735,13.145,7.300,23.550
70,13-Sep-18 09:15:00,23.875,14.737,13.294,7.310,23.560
71,13-Sep-18 09:30:00,23.938,14.735,13.414,7.350,23.580
72,13-Sep-18 09:45:00,23.938,14.731,13.384,7.400,23.610
73,13-Sep-18 10:00:00,23.938,14.735,13.473,7.460,23.640
74,13-Sep-18 10:15:00,24.000,14.738,13.533,7.460,23.690
75,13-Sep-18 10:30:00,24.125,14.726,13.563,7.530,23.780
76,13-Sep-18 10:45:00,24.125,14.724,13.652,7.520,23.840
77,13-Sep-18 11:00:00,24.188,14.723,13.741,7.600,23.900
78,13-Sep-18 11:15:00,24.250,14.713,13.771,7.610,23.980
79,13-Sep-18 11:30:00,24.375,14.708,13.831,7.570,24.050
80,13-Sep-18 11:45:00,24.500,14.702,13.801,7.620,24.140
81,13-Sep-18 12:00:00,24.625,14.706,13.771,7.660,24.280
82,13-Sep-18 12:15:00,24.688,14.709,13.831,7.670,24.410
83,13-Sep-18 12:30:00,24.813,14.696,13.831,7.650,24.500
84,13-Sep-18 12:45:00,24.875,14.698,13.861,7.660,24.560
85,13-Sep-18 13:00:00,24.938,14.693,13.831,7.680,24.620
86,13-Sep-18 13:15:00,25.000,14.696,13.831,7.710,24.620
87,13-Sep-18 13:30:00,25.063,14.689,13.831,7.740,24.660
88,13-Sep-18 13:45:00,25.250,14.682,13.592,7.740,24.730
89,13-Sep-18 14:00:00,25.188,14.680,13.563,7.750,24.750
90,13-Sep-18 14:15:00,25.188,14.675,13.652,7.750,24.760
91,13-Sep-18 14:30:00,25.188,14.672,13.801,7.800,24.780
92,13-Sep-18 14:45:00,25.375,14.658,13.861,7.790,24.840
93,13-Sep-18 15:00:00,25.375,14.670,13.831,7.850,24.870
94,13-Sep-18 15:15:00,25.438,14.665,13.861,7.910,24.970
95,13-Sep-18 15:30:00,25.688,14.653,13.831,7.910,25.020
96,13-Sep-18 15:45:00,25.750,14.662,13.861,7.890,25.140
97,13-Sep-18 16:00:00,25.813,14.645,13.831,7.890,25.270
98,13-Sep-18 16:15:00,25.813,14.652,13.861,7.950,25.320
99,13-Sep-18 16:30:00,25.938,14.650,13.831,7.900,25.390
100,13-Sep-18 16:45:00,26.000,14.643,13.861,7.940,25.510
101,13-Sep-18 17:00:00,26.063,14.639,13.861,7.980,25.450
102,13-Sep-18 17:15:00,26.063,14.640,13.861,8.060,25.330
103,13-Sep-18 17:30:00,26.063,14.639,13.503,8.100,25.280
104,13-Sep-18 17:45:00,25.938,14.643,13.741,8.090,25.370
105,13-Sep-18 18:00:00,25.938,14.635,13.533,8.050,25.280
106,13-Sep-18 18:15:00,25.938,14.641,13.533,8.050,25.230
107,13-Sep-18 18:30:00,25.938,14.638,13.682,8.020,25.190
108,13-Sep-18 18:45:00,25.875,14.623,13.473,8.040,25.190
109,13-Sep-18 19:00:00,25.750,14.625,13.473,8.020,25.170
110,13-Sep-18 19:15:00,25.750,14.623,13.294,8.050,25.170
111,13-Sep-18 19:30:00,25.625,14.620,13.145,8.010,25.260
112,13-Sep-18 19:45:00,25.500,14.622,13.116,7.930,25.260
113,13-Sep-18 20:00:00,25.500,14.617,13.026,7.940,25.230
114,13-Sep-18 20:15:00,25.438,14.615,12.907,7.860,25.230
115,13-Sep-18 20:30:00,25.375,14.615,12.907,7.880,25.190
116,13-Sep-18 20:45:00,25.375,14.620,12.937,7.860,25.140
117,13-Sep-18 21:00:00,25.313,14.626,12.907,7.880,25.080
118,13-Sep-18 21:15:00,25.188,14.615,12.877,7.840,25.060
119,13-Sep-18 21:30:00,25.188,14.621,12.847,7.860,25.060
120,13-Sep-18 21:45:00,25.125,14.624,12.877,7.800,25.040
121,13-Sep-18 22:00:00,25.188,14.621,12.877,7.800,25.010
122,13-Sep-18 22:15:00,25.000,14.618,12.847,7.800,24.980
123,13-Sep-18 22:30:00,24.938,14.617,12.877,7.790,24.950
124,13-Sep-18 22:45:00,24.813,14.617,12.847,7.780,24.950
125,13-Sep-18 23:00:00,24.750,14.611,12.877,7.780,24.930
126,13-Sep-18 23:15:00,24.875,14.618,12.877,7.780,24.900
127,13-Sep-18 23:30:00,24.938,14.610,12.847,7.770,24.860
128,13-Sep-18 23:45:00,25.000,14.611,12.877,7.760,24.840
129,14-Sep-18 00:00:00,24.875,14.616,12.877,7.740,24.780
130,14-Sep-18 00:15:00,24.875,14.616,12.788,7.740,24.740
131,14-Sep-18 00:30:00,24.813,14.609,12.758,7.730,24.730
132,14-Sep-18 00:45:00,24.813,14.609,12.817,7.710,24.710
133,14-Sep-18 01:00:00,24.750,14.598,12.847,7.690,24.680
134,14-Sep-18 01:15:00,24.688,14.595,12.788,7.670,24.660
135,14-Sep-18 01:30:00,24.563,14.599,12.817,7.660,24.640
136,14-Sep-18 01:45:00,24.563,14.593,12.817,7.650,24.630
137,14-Sep-18 02:00:00,24.563,14.594,12.817,7.640,24.620
138,14-Sep-18 02:15:00,24.500,14.599,12.817,7.660,24.590
139,14-Sep-18 02:30:00,24.500,14.602,12.817,7.610,24.580
140,14-Sep-18 02:45:00,24.438,14.592,12.817,7.580,24.560
141,14-Sep-18 03:00:00,24.438,14.591,12.817,7.600,24.530
142,14-Sep-18 03:15:00,24.438,14.597,12.817,7.590,24.520
143,14-Sep-18 03:30:00,24.375,14.590,12.817,7.560,24.520
144,14-Sep-18 03:45:00,24.375,14.585,12.817,7.530,24.490
145,14-Sep-18 04:00:00,24.375,14.580,12.817,7.540,24.470
146,14-Sep-18 04:15:00,24.313,14.581,12.788,7.540,24.450
147,14-Sep-18 04:30:00,24.313,14.586,12.817,7.520,24.430
148,14-Sep-18 04:45:00,24.313,14.579,12.817,7.510,24.410
149,14-Sep-18 05:00:00,24.313,14.580,12.817,7.490,24.400
150,14-Sep-18 05:15:00,24.250,14.577,12.817,7.490,24.370
151,14-Sep-18 05:30:00,24.250,14.575,12.817,7.490,24.350
152,14-Sep-18 05:45:00,24.250,14.567,12.817,7.490,24.310
153,14-Sep-18 06:00:00,24.250,14.566,12.817,7.450,24.310
154,14-Sep-18 06:15:00,24.188,14.572,12.758,7.430,24.270
155,14-Sep-18 06:30:00,24.125,14.573,12.817,7.430,24.230
156,14-Sep-18 06:45:00,24.063,14.575,12.788,7.420,24.220
157,14-Sep-18 07:00:00,24.063,14.572,12.817,7.420,24.230
158,14-Sep-18 07:15:00,24.063,14.579,12.788,7.390,24.210
159,14-Sep-18 07:30:00,24.063,14.574,12.728,7.400,24.200
160,14-Sep-18 07:45:00,24.063,14.577,12.817,7.360,24.190
161,14-Sep-18 08:00:00,24.063,14.578,12.937,7.360,24.180
162,14-Sep-18 08:15:00,24.063,14.579,13.026,7.360,24.170
163,14-Sep-18 08:30:00,24.063,14.580,13.116,7.360,24.170
164,14-Sep-18 08:45:00,24.000,14.574,13.354,7.350,24.170
165,14-Sep-18 09:00:00,24.063,14.565,13.503,7.370,24.150
166,14-Sep-18 09:15:00,24.063,14.571,13.503,7.350,24.140
167,14-Sep-18 09:30:00,24.063,14.570,13.622,7.370,24.140
168,14-Sep-18 09:45:00,24.063,14.567,13.503,7.360,24.140
169,14-Sep-18 10:00:00,24.063,14.563,13.801,7.340,24.140
170,14-Sep-18 10:15:00,24.188,14.569,13.801,7.340,24.150
171,14-Sep-18 10:30:00,24.188,14.561,13.801,7.360,24.180
172,14-Sep-18 10:45:00,24.250,14.562,13.831,7.410,24.190
173,14-Sep-18 11:00:00,24.313,14.562,13.831,7.430,24.210
174,14-Sep-18 11:15:00,24.313,14.556,13.771,7.430,24.210
175,14-Sep-18 11:30:00,24.250,14.559,13.861,7.480,24.230
176,14-Sep-18 11:45:00,24.313,14.554,13.652,7.490,24.240
177,14-Sep-18 12:00:00,24.250,14.567,13.771,7.530,24.250
178,14-Sep-18 12:15:00,24.313,14.551,13.801,7.510,24.270
179,14-Sep-18 12:30:00,24.313,14.555,13.712,7.560,24.280
180,14-Sep-18 12:45:00,24.375,14.546,13.831,7.560,24.290
181,14-Sep-18 13:00:00,24.500,14.550,13.801,7.610,24.330
182,14-Sep-18 13:15:00,24.688,14.546,13.801,7.640,24.390
183,14-Sep-18 13:30:00,24.688,14.538,13.652,7.670,24.430
184,14-Sep-18 13:45:00,24.563,14.536,13.712,7.700,24.420
185,14-Sep-18 14:00:00,24.500,14.537,13.741,7.710,24.410
186,14-Sep-18 14:15:00,24.500,14.538,13.622,7.700,24.410
187,14-Sep-18 14:30:00,24.500,14.524,13.652,7.720,24.420
188,14-Sep-18 14:45:00,24.563,14.529,13.712,7.740,24.450
189,14-Sep-18 15:00:00,24.563,14.494,13.831,7.760,24.450
190,14-Sep-18 15:15:00,24.563,14.512,13.682,7.780,24.450
191,14-Sep-18 15:30:00,24.500,14.519,13.831,7.800,24.470
192,14-Sep-18 15:45:00,24.563,14.515,13.831,7.790,24.480
193,14-Sep-18 16:00:00,24.625,14.512,13.712,7.860,24.500
194,14-Sep-18 16:15:00,24.500,14.518,13.592,7.830,24.510
195,14-Sep-18 16:30:00,24.500,14.515,13.712,7.850,24.510
196,14-Sep-18 16:45:00,24.563,14.504,13.652,7.880,24.510
197,14-Sep-18 17:00:00,24.563,14.507,13.622,7.890,24.520
198,14-Sep-18 17:15:00,24.563,14.512,13.741,7.890,24.530
199,14-Sep-18 17:30:00,24.500,14.510,13.533,7.880,24.520
200,14-Sep-18 17:45:00,24.375,14.508,13.533,7.870,24.510
201,14-Sep-18 18:00:00,24.375,14.504,13.592,7.890,24.500
202,14-Sep-18 18:15:00,24.250,14.498,13.473,7.900,24.480
203,14-Sep-18 18:30:00,24.125,14.498,13.324,7.900,24.470
204,14-Sep-18 18:45:00,24.063,14.498,13.294,7.860,24.460
205,14-Sep-18 19:00:00,24.000,14.493,13.175,7.860,24.440
206,14-Sep-18 19:15:00,24.000,14.491,13.026,7.860,24.420
207,14-Sep-18 19:30:00,23.750,14.496,12.996,7.840,24.410
208,14-Sep-18 19:45:00,23.750,14.502,12.937,7.820,24.380
209,14-Sep-18 20:00:00,23.688,14.502,12.907,7.790,24.370
210,14-Sep-18 20:15:00,23.688,14.503,12.817,7.770,24.370
211,14-Sep-18 20:30:00,23.625,14.499,12.877,7.750,24.350
212,14-Sep-18 20:45:00,23.625,14.492,12.847,7.760,24.330
213,14-Sep-18 21:00:00,23.625,14.502,12.847,7.730,24.320
214,14-Sep-18 21:15:00,23.563,14.499,12.817,7.720,24.310
215,14-Sep-18 21:30:00,23.625,14.502,12.817,7.670,24.310
216,14-Sep-18 21:45:00,23.563,14.502,12.847,7.690,24.290
217,14-Sep-18 22:00:00,23.500,14.502,12.847,7.660,24.250
218,14-Sep-18 22:15:00,23.438,14.503,12.847,7.640,24.240
219,14-Sep-18 22:30:00,23.438,14.498,12.788,7.620,24.230
220,14-Sep-18 22:45:00,23.375,14.495,12.817,7.610,24.230
221,14-Sep-18 23:00:00,23.375,14.493,12.817,7.590,24.210
222,14-Sep-18 23:15:00,23.250,14.493,12.788,7.570,24.180
223,14-Sep-18 23:30:00,23.250,14.501,12.817,7.560,24.160
224,14-Sep-18 23:45:00,23.250,14.501,12.817,7.550,24.150
225,15-Sep-18 00:00:00,23.188,14.493,12.817,7.540,24.140
226,15-Sep-18 00:15:00,23.125,14.491,12.788,7.500,24.120
227,15-Sep-18 00:30:00,23.188,14.503,12.788,7.480,24.100
228,15-Sep-18 00:45:00,23.125,14.485,12.817,7.480,24.080
229,15-Sep-18 01:00:00,23.063,14.499,12.817,7.490,24.040
230,15-Sep-18 01:15:00,23.000,14.493,12.788,7.450,24.030
231,15-Sep-18 01:30:00,22.813,14.489,12.817,7.440,24.010
232,15-Sep-18 01:45:00,22.750,14.489,12.817,7.410,24.000
233,15-Sep-18 02:00:00,22.625,14.490,12.758,7.410,23.970
234,15-Sep-18 02:15:00,22.625,14.484,12.788,7.370,23.950
235,15-Sep-18 02:30:00,22.625,14.480,12.788,7.370,23.930
236,15-Sep-18 02:45:00,22.563,14.483,12.788,7.330,23.910
237,15-Sep-18 03:00:00,22.438,14.480,12.788,7.350,23.910
238,15-Sep-18 03:15:00,22.375,14.482,12.788,7.330,23.900
239,15-Sep-18 03:30:00,22.438,14.479,12.788,7.310,23.890
240,15-Sep-18 03:45:00,22.500,14.470,12.758,7.310,23.860
241,15-Sep-18 04:00:00,22.438,14.469,12.788,7.310,23.850
242,15-Sep-18 04:15:00,22.375,14.473,12.728,7.290,23.840
243,15-Sep-18 04:30:00,22.438,14.471,12.788,7.280,23.830
244,15-Sep-18 04:45:00,22.375,14.467,12.758,7.260,23.820
245,15-Sep-18 05:00:00,22.438,14.470,12.788,7.220,23.800
246,15-Sep-18 05:15:00,22.375,14.460,12.788,7.180,23.780
247,15-Sep-18 05:30:00,22.375,14.464,12.788,7.180,23.760
248,15-Sep-18 05:45:00,22.438,14.452,12.758,7.180,23.750
249,15-Sep-18 06:00:00,22.375,14.466,12.758,7.170,23.740
250,15-Sep-18 06:15:00,22.313,14.463,12.728,7.150,23.740
251,15-Sep-18 06:30:00,22.250,14.467,12.758,7.110,23.730
252,15-Sep-18 06:45:00,22.250,14.463,12.728,7.140,23.730
253,15-Sep-18 07:00:00,22.125,14.459,12.728,7.130,23.710
254,15-Sep-18 07:15:00,22.125,14.473,12.847,7.110,23.690
255,15-Sep-18 07:30:00,22.125,14.464,12.698,7.090,23.670
256,15-Sep-18 07:45:00,22.063,14.461,12.728,7.100,23.650
257,15-Sep-18 08:00:00,22.063,14.471,12.758,7.100,23.640
258,15-Sep-18 08:15:00,21.938,14.476,12.728,7.060,23.630
259,15-Sep-18 08:30:00,22.000,14.469,12.788,7.050,23.620
260,15-Sep-18 08:45:00,22.000,14.470,12.817,7.050,23.610
261,15-Sep-18 09:00:00,22.000,14.464,12.877,7.070,23.590
262,15-Sep-18 09:15:00,22.063,14.468,13.175,7.060,23.590
263,15-Sep-18 09:30:00,22.063,14.469,13.563,7.040,23.580
264,15-Sep-18 09:45:00,22.250,14.476,13.592,7.070,23.570
265,15-Sep-18 10:00:00,22.188,14.481,13.741,7.100,23.560
266,15-Sep-18 10:15:00,22.250,14.480,13.831,7.050,23.570
267,15-Sep-18 10:30:00,22.313,14.474,13.801,7.090,23.590
268,15-Sep-18 10:45:00,22.375,14.482,13.831,7.110,23.590
269,15-Sep-18 11:00:00,22.438,14.480,13.801,7.100,23.590
270,15-Sep-18 11:15:00,22.438,14.468,13.771,7.130,23.590
271,15-Sep-18 11:30:00,22.438,14.478,13.741,7.140,23.600
272,15-Sep-18 11:45:00,22.250,14.490,13.682,7.150,23.580
273,15-Sep-18 12:00:00,22.250,14.478,13.771,7.160,23.580
274,15-Sep-18 12:15:00,22.375,14.474,13.801,7.190,23.590
275,15-Sep-18 12:30:00,22.438,14.469,13.771,7.230,23.600
276,15-Sep-18 12:45:00,22.625,14.473,13.831,7.230,23.610
277,15-Sep-18 13:00:00,23.000,14.469,13.861,7.270,23.630
278,15-Sep-18 13:15:00,23.188,14.467,13.801,7.290,23.650
279,15-Sep-18 13:30:00,23.250,14.462,13.831,7.320,23.660
280,15-Sep-18 13:45:00,23.313,14.458,13.891,7.330,23.680
281,15-Sep-18 14:00:00,23.500,14.461,13.861,7.380,23.710
282,15-Sep-18 14:15:00,23.875,14.458,13.831,7.410,23.740
283,15-Sep-18 14:30:00,24.063,14.456,13.831,7.440,23.780
284,15-Sep-18 14:45:00,23.875,14.452,13.801,7.450,23.790
285,15-Sep-18 15:00:00,23.875,14.452,13.771,7.500,23.810
286,15-Sep-18 15:15:00,23.750,14.443,13.801,7.520,23.800
287,15-Sep-18 15:30:00,23.625,14.446,13.801,7.550,23.830
288,15-Sep-18 15:45:00,23.625,14.442,13.771,7.610,23.820
289,15-Sep-18 16:00:00,23.625,14.438,13.891,7.600,23.840
290,15-Sep-18 16:15:00,23.875,14.431,13.801,7.620,23.860
291,15-Sep-18 16:30:00,23.938,14.429,13.861,7.650,23.880
292,15-Sep-18 16:45:00,23.875,14.430,13.891,7.620,23.880
293,15-Sep-18 17:00:00,23.625,14.437,13.771,7.670,23.870
294,15-Sep-18 17:15:00,23.438,14.432,13.801,7.720,23.880
295,15-Sep-18 17:30:00,23.250,14.426,13.831,7.680,23.880
296,15-Sep-18 17:45:00,23.000,14.426,13.682,7.670,23.860
297,15-Sep-18 18:00:00,22.625,14.419,13.533,7.680,23.860
298,15-Sep-18 18:15:00,22.563,14.434,13.414,7.670,23.850
299,15-Sep-18 18:30:00,21.875,14.431,13.265,7.670,23.820
300,15-Sep-18 18:45:00,21.250,14.427,13.056,7.670,23.830
301,15-Sep-18 19:00:00,21.375,14.426,12.907,7.600,23.820
302,15-Sep-18 19:15:00,21.375,14.415,12.966,7.590,23.800
303,15-Sep-18 19:30:00,21.438,14.428,12.907,7.560,23.790
304,15-Sep-18 19:45:00,21.500,14.431,12.966,7.580,23.770
305,15-Sep-18 20:00:00,21.500,14.430,12.966,7.530,23.760
306,15-Sep-18 20:15:00,21.500,14.429,12.817,7.530,23.740
307,15-Sep-18 20:30:00,21.500,14.428,12.907,7.490,23.740
308,15-Sep-18 20:45:00,21.500,14.420,12.907,7.470,23.720
309,15-Sep-18 21:00:00,21.625,14.422,12.937,7.480,23.700
310,15-Sep-18 21:15:00,21.625,14.426,12.817,7.430,23.690
311,15-Sep-18 21:30:00,21.688,14.428,12.847,7.420,23.670
312,15-Sep-18 21:45:00,21.563,14.411,12.907,7.400,23.650
313,15-Sep-18 22:00:00,21.500,14.426,12.877,7.400,23.630
314,15-Sep-18 22:15:00,21.375,14.423,12.877,7.380,23.620
315,15-Sep-18 22:30:00,21.313,14.416,12.847,7.320,23.600
316,15-Sep-18 22:45:00,21.313,14.420,12.847,7.350,23.580
317,15-Sep-18 23:00:00,21.250,14.426,12.877,7.330,23.560
318,15-Sep-18 23:15:00,21.188,14.421,12.847,7.320,23.540
319,15-Sep-18 23:30:00,21.188,14.420,12.847,7.310,23.520
320,15-Sep-18 23:45:00,21.125,14.410,12.847,7.290,23.520
321,16-Sep-18 00:00:00,21.125,14.419,12.817,7.290,23.500
322,16-Sep-18 00:15:00,21.125,14.415,12.788,7.240,23.480
323,16-Sep-18 00:30:00,21.125,14.418,12.847,7.210,23.470
324,16-Sep-18 00:45:00,21.000,14.411,12.907,7.210,23.470
325,16-Sep-18 01:00:00,20.875,14.413,12.907,7.190,23.450
326,16-Sep-18 01:15:00,20.938,14.402,12.788,7.190,23.440
327,16-Sep-18 01:30:00,20.875,14.400,12.877,7.160,23.430
328,16-Sep-18 01:45:00,20.688,14.389,12.877,7.140,23.410
329,16-Sep-18 02:00:00,20.625,14.407,12.817,7.150,23.400
