
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR DO_8m 2018-02-19,,Exported,"Aqua4Plus 1.9.10"
# Records,  13445 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,5.625,25.990,12.609,1.620,5.570,
,Maximum,13.188,26.638,14.010,11.850,11.960,
,Mean,9.263,26.295,13.397,8.439,9.296,
,Variance,3.7700,0.0118,0.2334,4.1729,4.0090,
,Std Deviation,1.9417,0.1088,0.4831,2.0428,2.0023,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1,19-Mar-18 13:00:00,5.750,26.244,13.920,11.510,5.660
2,19-Mar-18 13:15:00,5.688,26.253,13.920,11.480,5.650
3,19-Mar-18 13:30:00,5.750,26.252,13.920,11.350,5.630
4,19-Mar-18 13:45:00,5.750,26.241,13.920,11.290,5.590
5,19-Mar-18 14:00:00,5.688,26.231,13.891,11.260,5.600
6,19-Mar-18 14:15:00,5.750,26.222,13.920,11.270,5.590
7,19-Mar-18 14:30:00,5.750,26.244,13.920,11.290,5.590
8,19-Mar-18 14:45:00,5.750,26.241,13.920,11.460,5.670
9,19-Mar-18 15:00:00,5.750,26.238,13.920,11.460,5.660
10,19-Mar-18 15:15:00,5.750,26.204,13.920,11.430,5.610
11,19-Mar-18 15:30:00,5.750,26.218,13.920,11.370,5.610
12,19-Mar-18 15:45:00,5.750,26.235,13.891,11.370,5.580
13,19-Mar-18 16:00:00,5.750,26.216,13.861,11.400,5.570
14,19-Mar-18 16:15:00,5.688,26.230,13.920,11.390,5.580
15,19-Mar-18 16:30:00,5.688,26.226,13.920,11.400,5.600
16,19-Mar-18 16:45:00,5.688,26.209,13.891,11.430,5.590
17,19-Mar-18 17:00:00,5.688,26.208,13.920,11.410,5.580
18,19-Mar-18 17:15:00,5.688,26.218,13.891,11.380,5.580
19,19-Mar-18 17:30:00,5.688,26.217,13.920,11.430,5.600
20,19-Mar-18 17:45:00,5.688,26.222,13.920,11.210,5.590
21,19-Mar-18 18:00:00,5.688,26.208,13.622,11.110,5.600
22,19-Mar-18 18:15:00,5.688,26.224,13.533,11.290,5.600
23,19-Mar-18 18:30:00,5.688,26.223,13.503,11.440,5.610
24,19-Mar-18 18:45:00,5.688,26.233,13.294,11.310,5.610
25,19-Mar-18 19:00:00,5.625,26.231,13.175,11.230,5.590
26,19-Mar-18 19:15:00,5.688,26.231,13.116,11.440,5.610
27,19-Mar-18 19:30:00,5.688,26.225,13.056,11.520,5.630
28,19-Mar-18 19:45:00,5.688,26.220,13.086,11.550,5.640
29,19-Mar-18 20:00:00,5.688,26.219,13.026,11.560,5.640
30,19-Mar-18 20:15:00,5.688,26.215,13.026,11.360,5.600
31,19-Mar-18 20:30:00,5.688,26.229,13.026,11.230,5.600
32,19-Mar-18 20:45:00,5.688,26.190,12.996,11.310,5.600
33,19-Mar-18 21:00:00,5.688,26.226,12.937,11.330,5.610
34,19-Mar-18 21:15:00,5.688,26.218,12.966,11.330,5.610
35,19-Mar-18 21:30:00,5.688,26.225,12.996,11.360,5.620
36,19-Mar-18 21:45:00,5.688,26.223,12.996,11.380,5.620
37,19-Mar-18 22:00:00,5.688,26.220,12.966,11.430,5.630
38,19-Mar-18 22:15:00,5.688,26.214,12.966,11.530,5.640
39,19-Mar-18 22:30:00,5.688,26.221,12.996,11.490,5.660
40,19-Mar-18 22:45:00,5.750,26.212,12.966,11.510,5.660
41,19-Mar-18 23:00:00,5.750,26.211,12.937,11.520,5.650
42,19-Mar-18 23:15:00,5.688,26.210,12.966,11.540,5.650
43,19-Mar-18 23:30:00,5.688,26.209,12.937,11.580,5.660
44,19-Mar-18 23:45:00,5.688,26.207,12.966,11.570,5.660
45,20-Mar-18 00:00:00,5.688,26.203,12.907,11.560,5.660
46,20-Mar-18 00:15:00,5.688,26.209,12.937,11.490,5.650
47,20-Mar-18 00:30:00,5.750,26.207,12.937,11.300,5.610
48,20-Mar-18 00:45:00,5.688,26.219,12.937,11.370,5.620
49,20-Mar-18 01:00:00,5.688,26.211,12.877,11.380,5.610
50,20-Mar-18 01:15:00,5.688,26.217,12.847,11.300,5.610
51,20-Mar-18 01:30:00,5.625,26.207,12.907,11.120,5.590
52,20-Mar-18 01:45:00,5.688,26.222,12.907,11.200,5.600
53,20-Mar-18 02:00:00,5.688,26.201,12.847,11.240,5.600
54,20-Mar-18 02:15:00,5.688,26.203,12.877,11.310,5.600
55,20-Mar-18 02:30:00,5.688,26.207,12.877,11.310,5.600
56,20-Mar-18 02:45:00,5.688,26.209,12.907,11.200,5.610
57,20-Mar-18 03:00:00,5.625,26.181,12.847,11.130,5.600
58,20-Mar-18 03:15:00,6.375,26.214,12.847,11.150,5.610
59,20-Mar-18 03:30:00,5.688,26.196,12.877,11.160,5.610
60,20-Mar-18 03:45:00,5.625,26.192,12.877,11.150,5.600
61,20-Mar-18 04:00:00,5.688,26.182,12.847,11.130,5.610
62,20-Mar-18 04:15:00,5.688,26.166,12.817,11.140,5.620
63,20-Mar-18 04:30:00,5.688,26.177,12.847,11.180,5.630
64,20-Mar-18 04:45:00,6.375,26.212,12.817,11.210,5.640
65,20-Mar-18 05:00:00,5.688,26.193,12.817,11.280,5.640
66,20-Mar-18 05:15:00,5.688,26.190,12.817,11.450,5.650
67,20-Mar-18 05:30:00,5.750,26.187,12.847,11.540,5.670
68,20-Mar-18 05:45:00,5.750,26.178,12.847,11.520,5.670
69,20-Mar-18 06:00:00,5.750,26.188,12.758,11.490,5.700
70,20-Mar-18 06:15:00,5.750,26.174,12.817,11.450,5.720
71,20-Mar-18 06:30:00,5.750,26.175,12.817,11.490,5.710
72,20-Mar-18 06:45:00,5.750,26.189,12.817,11.450,5.710
73,20-Mar-18 07:00:00,5.750,26.176,12.788,11.430,5.710
74,20-Mar-18 07:15:00,5.750,26.184,12.758,11.430,5.730
75,20-Mar-18 07:30:00,5.750,26.149,12.758,11.450,5.720
76,20-Mar-18 07:45:00,5.750,26.203,12.847,11.440,5.720
77,20-Mar-18 08:00:00,5.750,26.181,12.728,11.420,5.730
78,20-Mar-18 08:15:00,5.750,26.213,12.788,11.410,5.720
79,20-Mar-18 08:30:00,5.750,26.219,12.817,11.420,5.720
80,20-Mar-18 08:45:00,5.750,26.208,12.907,11.410,5.720
81,20-Mar-18 09:00:00,5.750,26.205,12.966,11.400,5.720
82,20-Mar-18 09:15:00,5.750,26.217,12.996,11.420,5.710
83,20-Mar-18 09:30:00,5.750,26.204,13.205,11.380,5.710
84,20-Mar-18 09:45:00,5.750,26.217,13.533,11.400,5.700
85,20-Mar-18 10:00:00,5.750,26.223,13.861,11.400,5.710
86,20-Mar-18 10:15:00,5.750,26.214,13.831,11.390,5.700
87,20-Mar-18 10:30:00,5.750,26.221,13.891,11.420,5.690
88,20-Mar-18 10:45:00,5.750,26.228,13.801,11.390,5.680
89,20-Mar-18 11:00:00,5.750,26.205,13.801,11.370,5.670
90,20-Mar-18 11:15:00,5.750,26.201,13.861,11.370,5.670
91,20-Mar-18 11:30:00,5.750,26.223,13.891,11.370,5.670
92,20-Mar-18 11:45:00,5.750,26.231,13.891,11.350,5.670
93,20-Mar-18 12:00:00,5.750,26.232,13.831,11.340,5.670
94,20-Mar-18 12:15:00,5.750,26.206,13.861,11.240,5.670
95,20-Mar-18 12:30:00,5.750,26.227,13.831,11.190,5.670
96,20-Mar-18 12:45:00,5.750,26.204,13.861,11.230,5.670
97,20-Mar-18 13:00:00,5.750,26.193,13.861,11.210,5.680
98,20-Mar-18 13:15:00,5.750,26.215,13.861,11.190,5.680
99,20-Mar-18 13:30:00,5.750,26.230,13.801,11.180,5.680
100,20-Mar-18 13:45:00,5.750,26.230,13.801,11.180,5.690
101,20-Mar-18 14:00:00,5.750,26.201,13.801,11.240,5.690
102,20-Mar-18 14:15:00,5.750,26.232,13.801,11.300,5.690
103,20-Mar-18 14:30:00,5.750,26.229,13.771,11.200,5.690
104,20-Mar-18 14:45:00,5.750,26.219,13.771,11.210,5.690
105,20-Mar-18 15:00:00,5.750,26.232,13.741,11.220,5.670
106,20-Mar-18 15:15:00,5.750,26.232,13.741,11.200,5.660
107,20-Mar-18 15:30:00,5.750,26.230,13.622,11.180,5.660
108,20-Mar-18 15:45:00,5.750,26.210,13.622,11.170,5.660
109,20-Mar-18 16:00:00,5.750,26.222,13.414,11.170,5.670
110,20-Mar-18 16:15:00,5.750,26.216,13.503,11.170,5.660
111,20-Mar-18 16:30:00,5.750,26.207,13.384,11.170,5.660
112,20-Mar-18 16:45:00,5.750,26.229,13.384,11.200,5.670
113,20-Mar-18 17:00:00,5.750,26.235,13.324,11.210,5.660
114,20-Mar-18 17:15:00,5.750,26.224,13.294,11.130,5.660
115,20-Mar-18 17:30:00,5.750,26.220,13.265,11.230,5.660
116,20-Mar-18 17:45:00,5.750,26.221,13.265,11.280,5.670
117,20-Mar-18 18:00:00,5.750,26.219,13.145,11.230,5.660
118,20-Mar-18 18:15:00,5.750,26.219,13.056,11.260,5.660
119,20-Mar-18 18:30:00,5.750,26.217,13.086,11.260,5.660
120,20-Mar-18 18:45:00,5.750,26.220,13.026,11.250,5.670
121,20-Mar-18 19:00:00,5.750,26.204,12.996,11.240,5.670
122,20-Mar-18 19:15:00,5.688,26.216,12.937,11.230,5.670
123,20-Mar-18 19:30:00,5.750,26.227,12.966,11.180,5.660
124,20-Mar-18 19:45:00,6.438,26.237,12.937,11.160,5.670
125,20-Mar-18 20:00:00,5.750,26.206,12.937,11.120,5.680
126,20-Mar-18 20:15:00,5.750,26.208,12.907,11.170,5.680
127,20-Mar-18 20:30:00,5.750,26.186,12.907,11.210,5.660
128,20-Mar-18 20:45:00,5.750,26.196,12.966,11.230,5.670
129,20-Mar-18 21:00:00,5.750,26.183,12.877,11.230,5.680
130,20-Mar-18 21:15:00,5.750,26.199,12.907,11.180,5.670
131,20-Mar-18 21:30:00,5.750,26.210,12.847,11.170,5.670
132,20-Mar-18 21:45:00,5.750,26.242,12.877,11.160,5.680
133,20-Mar-18 22:00:00,5.750,26.239,12.758,11.110,5.680
134,20-Mar-18 22:15:00,5.750,26.245,12.817,11.090,5.680
135,20-Mar-18 22:30:00,5.750,26.236,12.847,11.190,5.690
136,20-Mar-18 22:45:00,5.750,26.241,12.847,11.240,5.670
137,20-Mar-18 23:00:00,5.750,26.219,12.817,11.230,5.670
138,20-Mar-18 23:15:00,5.750,26.227,12.788,11.240,5.660
139,20-Mar-18 23:30:00,5.750,26.230,12.788,11.230,5.660
140,20-Mar-18 23:45:00,5.688,26.237,12.788,11.210,5.660
141,21-Mar-18 00:00:00,5.750,26.241,12.728,11.180,5.660
142,21-Mar-18 00:15:00,5.750,26.234,12.847,11.200,5.660
143,21-Mar-18 00:30:00,5.750,26.227,12.758,11.250,5.660
144,21-Mar-18 00:45:00,5.750,26.223,12.817,11.210,5.660
145,21-Mar-18 01:00:00,5.750,26.209,12.728,11.250,5.670
146,21-Mar-18 01:15:00,5.750,26.215,12.728,11.070,5.670
147,21-Mar-18 01:30:00,5.750,26.218,12.788,11.090,5.670
148,21-Mar-18 01:45:00,5.750,26.237,12.758,11.050,5.670
149,21-Mar-18 02:00:00,5.750,26.238,12.698,11.090,5.680
150,21-Mar-18 02:15:00,5.750,26.236,12.788,11.080,5.670
151,21-Mar-18 02:30:00,5.750,26.224,12.728,11.070,5.690
152,21-Mar-18 02:45:00,5.750,26.223,12.728,11.090,5.680
153,21-Mar-18 03:00:00,5.750,26.209,12.728,11.060,5.690
154,21-Mar-18 03:15:00,5.750,26.225,12.698,11.060,5.690
155,21-Mar-18 03:30:00,5.750,26.207,12.728,11.050,5.690
156,21-Mar-18 03:45:00,5.750,26.220,12.728,11.150,5.700
157,21-Mar-18 04:00:00,5.750,26.209,12.668,11.280,5.690
158,21-Mar-18 04:15:00,5.750,26.206,12.668,11.070,5.680
159,21-Mar-18 04:30:00,5.750,26.214,12.788,11.030,5.700
160,21-Mar-18 04:45:00,5.750,26.191,12.668,11.110,5.680
161,21-Mar-18 05:00:00,5.750,26.214,12.728,11.060,5.690
162,21-Mar-18 05:15:00,5.750,26.199,12.728,11.030,5.690
163,21-Mar-18 05:30:00,5.750,26.198,12.668,11.060,5.690
164,21-Mar-18 05:45:00,5.750,26.186,12.698,11.080,5.690
165,21-Mar-18 06:00:00,5.750,26.198,12.668,11.130,5.690
166,21-Mar-18 06:15:00,5.750,26.198,12.668,11.200,5.690
167,21-Mar-18 06:30:00,5.750,26.217,12.698,11.210,5.690
168,21-Mar-18 06:45:00,5.750,26.224,12.758,11.180,5.690
169,21-Mar-18 07:00:00,5.750,26.220,12.639,11.190,5.690
170,21-Mar-18 07:15:00,5.750,26.218,12.668,11.170,5.710
171,21-Mar-18 07:30:00,5.813,26.211,12.758,11.160,5.710
172,21-Mar-18 07:45:00,5.750,26.198,12.668,11.230,5.710
173,21-Mar-18 08:00:00,5.750,26.227,12.639,11.190,5.710
174,21-Mar-18 08:15:00,5.750,26.209,12.668,11.180,5.700
175,21-Mar-18 08:30:00,5.750,26.220,12.639,11.160,5.690
176,21-Mar-18 08:45:00,5.750,26.229,12.609,11.200,5.690
177,21-Mar-18 09:00:00,5.750,26.228,12.609,11.270,5.710
178,21-Mar-18 09:15:00,5.750,26.216,12.698,11.240,5.700
179,21-Mar-18 09:30:00,5.750,26.223,12.639,11.180,5.680
180,21-Mar-18 09:45:00,5.750,26.209,12.639,11.160,5.700
181,21-Mar-18 10:00:00,5.750,26.232,12.698,11.130,5.700
182,21-Mar-18 10:15:00,5.750,26.218,12.668,11.120,5.720
183,21-Mar-18 10:30:00,5.750,26.242,12.758,11.070,5.710
184,21-Mar-18 10:45:00,5.750,26.245,12.758,11.130,5.700
185,21-Mar-18 11:00:00,5.750,26.244,12.758,11.170,5.720
186,21-Mar-18 11:15:00,5.813,26.236,12.847,11.180,5.720
187,21-Mar-18 11:30:00,5.750,26.240,12.847,11.130,5.710
188,21-Mar-18 11:45:00,5.813,26.229,12.907,11.030,5.700
189,21-Mar-18 12:00:00,5.750,26.239,13.056,11.070,5.710
190,21-Mar-18 12:15:00,5.813,26.233,13.265,11.090,5.720
191,21-Mar-18 12:30:00,5.813,26.234,13.443,11.100,5.720
192,21-Mar-18 12:45:00,5.813,26.231,13.592,11.120,5.720
193,21-Mar-18 13:00:00,5.813,26.232,13.891,11.120,5.690
194,21-Mar-18 13:15:00,5.813,26.213,13.861,11.070,5.690
195,21-Mar-18 13:30:00,5.813,26.209,13.891,11.070,5.690
196,21-Mar-18 13:45:00,5.750,26.233,13.980,11.160,5.690
197,21-Mar-18 14:00:00,5.750,26.227,13.950,11.130,5.680
198,21-Mar-18 14:15:00,5.750,26.231,13.891,11.150,5.680
199,21-Mar-18 14:30:00,5.750,26.236,13.861,11.160,5.690
200,21-Mar-18 14:45:00,5.750,26.236,13.950,11.140,5.690
201,21-Mar-18 15:00:00,5.750,26.231,13.861,11.140,5.680
202,21-Mar-18 15:15:00,5.750,26.231,13.861,11.120,5.690
203,21-Mar-18 15:30:00,5.813,26.222,13.861,11.120,5.690
204,21-Mar-18 15:45:00,5.750,26.238,13.861,11.100,5.690
205,21-Mar-18 16:00:00,5.750,26.224,13.891,11.060,5.690
206,21-Mar-18 16:15:00,5.750,26.246,13.891,11.050,5.690
207,21-Mar-18 16:30:00,5.750,26.250,13.861,11.060,5.690
208,21-Mar-18 16:45:00,5.750,26.254,13.891,11.120,5.690
209,21-Mar-18 17:00:00,5.750,26.248,13.801,11.240,5.700
210,21-Mar-18 17:15:00,5.813,26.247,13.801,11.280,5.700
211,21-Mar-18 17:30:00,5.750,26.264,13.741,11.240,5.700
212,21-Mar-18 17:45:00,5.813,26.249,13.771,11.230,5.690
213,21-Mar-18 18:00:00,5.750,26.267,13.622,11.140,5.690
214,21-Mar-18 18:15:00,5.750,26.227,13.682,11.220,5.700
215,21-Mar-18 18:30:00,5.750,26.261,13.473,11.290,5.700
216,21-Mar-18 18:45:00,5.750,26.279,13.384,11.180,5.690
217,21-Mar-18 19:00:00,5.750,26.275,13.175,11.120,5.690
218,21-Mar-18 19:15:00,5.750,26.278,13.086,11.090,5.680
219,21-Mar-18 19:30:00,5.750,26.282,13.056,11.110,5.680
220,21-Mar-18 19:45:00,5.750,26.295,12.996,11.120,5.690
221,21-Mar-18 20:00:00,5.750,26.304,12.996,11.120,5.700
222,21-Mar-18 20:15:00,5.750,26.298,12.996,11.120,5.690
223,21-Mar-18 20:30:00,5.750,26.306,12.966,11.110,5.690
224,21-Mar-18 20:45:00,5.750,26.306,12.937,11.100,5.700
225,21-Mar-18 21:00:00,5.750,26.313,12.877,11.070,5.690
226,21-Mar-18 21:15:00,5.750,26.320,12.907,11.100,5.680
227,21-Mar-18 21:30:00,5.750,26.310,12.877,11.090,5.680
228,21-Mar-18 21:45:00,5.750,26.319,12.877,11.090,5.680
229,21-Mar-18 22:00:00,5.750,26.316,12.847,11.130,5.680
230,21-Mar-18 22:15:00,5.750,26.325,12.847,11.090,5.690
231,21-Mar-18 22:30:00,5.750,26.322,12.847,10.990,5.700
232,21-Mar-18 22:45:00,5.813,26.331,12.937,11.070,5.700
233,21-Mar-18 23:00:00,5.813,26.315,12.788,11.150,5.690
234,21-Mar-18 23:15:00,5.750,26.335,12.817,11.180,5.690
235,21-Mar-18 23:30:00,5.750,26.334,12.817,11.250,5.700
236,21-Mar-18 23:45:00,5.750,26.337,12.817,11.300,5.710
237,22-Mar-18 00:00:00,5.750,26.328,12.758,11.140,5.710
238,22-Mar-18 00:15:00,5.813,26.350,12.817,11.070,5.700
239,22-Mar-18 00:30:00,5.750,26.350,12.788,11.090,5.700
240,22-Mar-18 00:45:00,5.813,26.327,12.788,11.130,5.700
241,22-Mar-18 01:00:00,5.813,26.343,12.728,11.220,5.720
242,22-Mar-18 01:15:00,5.875,26.323,12.758,11.260,5.730
243,22-Mar-18 01:30:00,5.875,26.353,12.758,11.300,5.740
244,22-Mar-18 01:45:00,5.875,26.330,12.758,11.220,5.720
245,22-Mar-18 02:00:00,5.813,26.349,12.728,11.160,5.710
246,22-Mar-18 02:15:00,5.813,26.358,12.758,11.110,5.710
247,22-Mar-18 02:30:00,5.750,26.356,12.788,11.150,5.710
248,22-Mar-18 02:45:00,5.813,26.343,12.728,11.170,5.720
249,22-Mar-18 03:00:00,5.813,26.339,12.698,11.220,5.750
250,22-Mar-18 03:15:00,5.813,26.323,12.668,11.250,5.730
251,22-Mar-18 03:30:00,5.938,26.365,12.758,11.250,5.780
252,22-Mar-18 03:45:00,6.125,26.339,12.728,11.280,5.770
253,22-Mar-18 04:00:00,6.250,26.341,12.698,11.270,5.750
254,22-Mar-18 04:15:00,6.313,26.346,12.728,11.260,5.730
255,22-Mar-18 04:30:00,6.125,26.351,12.758,11.210,5.710
256,22-Mar-18 04:45:00,5.938,26.340,12.698,11.250,5.710
257,22-Mar-18 05:00:00,5.813,26.335,12.668,11.240,5.700
258,22-Mar-18 05:15:00,5.813,26.312,12.668,11.280,5.700
259,22-Mar-18 05:30:00,5.750,26.354,12.728,11.080,5.720
260,22-Mar-18 05:45:00,5.813,26.346,12.668,10.960,5.710
261,22-Mar-18 06:00:00,6.500,26.386,12.668,11.080,5.740
262,22-Mar-18 06:15:00,5.938,26.346,12.668,11.180,5.800
263,22-Mar-18 06:30:00,6.063,26.343,12.698,11.240,5.780
264,22-Mar-18 06:45:00,6.375,26.365,12.698,11.370,6.230
265,22-Mar-18 07:00:00,6.500,26.379,12.698,11.440,6.390
266,22-Mar-18 07:15:00,6.500,26.375,12.728,11.500,6.300
267,22-Mar-18 07:30:00,6.375,26.366,12.668,11.390,6.000
268,22-Mar-18 07:45:00,6.313,26.376,12.639,11.330,6.020
269,22-Mar-18 08:00:00,6.188,26.369,12.639,11.230,5.770
270,22-Mar-18 08:15:00,6.250,26.385,13.056,11.210,6.010
271,22-Mar-18 08:30:00,6.375,26.385,13.741,11.260,6.020
272,22-Mar-18 08:45:00,6.375,26.381,13.861,11.390,6.290
273,22-Mar-18 09:00:00,6.438,26.398,13.861,11.490,6.340
274,22-Mar-18 09:15:00,6.375,26.393,13.920,11.500,6.260
275,22-Mar-18 09:30:00,6.438,26.408,13.950,11.520,6.360
276,22-Mar-18 09:45:00,6.438,26.411,13.920,11.500,6.260
277,22-Mar-18 10:00:00,6.375,26.401,13.950,11.470,6.260
278,22-Mar-18 10:15:00,6.375,26.400,13.920,11.450,6.280
279,22-Mar-18 10:30:00,6.438,26.400,13.950,11.480,6.320
280,22-Mar-18 10:45:00,6.438,26.408,14.010,11.480,6.290
281,22-Mar-18 11:00:00,6.375,26.396,13.950,11.430,6.320
282,22-Mar-18 11:15:00,6.375,26.417,13.980,11.470,6.220
283,22-Mar-18 11:30:00,6.375,26.362,13.920,11.380,6.190
284,22-Mar-18 11:45:00,6.375,26.397,13.861,11.400,6.250
285,22-Mar-18 12:00:00,6.375,26.404,13.950,11.400,6.260
286,22-Mar-18 12:15:00,6.375,26.402,13.980,11.450,6.310
287,22-Mar-18 12:30:00,6.438,26.384,13.920,11.480,6.360
288,22-Mar-18 12:45:00,6.500,26.394,13.920,11.500,6.360
289,22-Mar-18 13:00:00,6.500,26.394,13.950,11.470,6.240
290,22-Mar-18 13:15:00,6.438,26.398,13.891,11.280,6.000
291,22-Mar-18 13:30:00,6.500,26.414,13.950,11.230,6.010
292,22-Mar-18 13:45:00,6.313,26.377,13.950,11.220,6.000
293,22-Mar-18 14:00:00,6.250,26.393,13.980,11.260,6.190
294,22-Mar-18 14:15:00,6.250,26.387,13.950,11.320,6.100
295,22-Mar-18 14:30:00,6.313,26.391,13.980,11.290,6.120
296,22-Mar-18 14:45:00,6.313,26.385,13.950,11.360,6.230
297,22-Mar-18 15:00:00,6.313,26.383,13.950,11.380,6.180
298,22-Mar-18 15:15:00,6.375,26.395,13.950,11.390,6.230
299,22-Mar-18 15:30:00,6.375,26.396,13.920,11.400,6.240
300,22-Mar-18 15:45:00,6.375,26.389,13.950,11.380,6.260
301,22-Mar-18 16:00:00,6.375,26.389,13.920,11.390,6.280
302,22-Mar-18 16:15:00,6.375,26.401,13.950,11.400,6.270
303,22-Mar-18 16:30:00,6.375,26.395,13.980,11.380,6.240
304,22-Mar-18 16:45:00,6.375,26.392,13.950,11.380,6.250
305,22-Mar-18 17:00:00,6.375,26.379,13.950,11.350,6.240
306,22-Mar-18 17:15:00,6.375,26.386,13.920,11.400,6.280
307,22-Mar-18 17:30:00,6.375,26.396,13.980,11.410,6.300
308,22-Mar-18 17:45:00,6.375,26.386,13.950,11.400,6.310
309,22-Mar-18 18:00:00,6.375,26.362,13.741,11.440,6.320
310,22-Mar-18 18:15:00,6.375,26.373,13.384,11.440,6.320
311,22-Mar-18 18:30:00,6.375,26.385,13.324,11.440,6.310
312,22-Mar-18 18:45:00,6.375,26.391,13.354,11.410,6.300
313,22-Mar-18 19:00:00,6.375,26.384,13.235,11.310,6.080
314,22-Mar-18 19:15:00,6.375,26.406,13.145,11.200,6.110
315,22-Mar-18 19:30:00,6.375,26.403,13.056,11.220,6.110
316,22-Mar-18 19:45:00,6.375,26.410,13.056,11.220,6.120
317,22-Mar-18 20:00:00,6.375,26.405,12.996,11.280,6.210
318,22-Mar-18 20:15:00,6.375,26.391,12.966,11.320,6.240
319,22-Mar-18 20:30:00,6.438,26.406,12.996,11.330,6.220
320,22-Mar-18 20:45:00,6.375,26.402,12.937,11.320,6.230
321,22-Mar-18 21:00:00,6.375,26.413,12.907,11.360,6.230
322,22-Mar-18 21:15:00,6.375,26.403,12.907,11.350,6.220
323,22-Mar-18 21:30:00,6.438,26.418,12.966,11.300,6.170
324,22-Mar-18 21:45:00,6.375,26.409,12.937,11.240,6.130
325,22-Mar-18 22:00:00,6.438,26.386,12.847,11.300,6.210
326,22-Mar-18 22:15:00,6.438,26.436,12.937,11.340,6.260
327,22-Mar-18 22:30:00,6.438,26.422,12.907,11.400,6.310
328,22-Mar-18 22:45:00,6.500,26.434,12.937,11.450,6.370
329,22-Mar-18 23:00:00,6.500,26.439,12.847,11.420,6.280
330,22-Mar-18 23:15:00,6.438,26.428,12.907,11.330,6.190
331,22-Mar-18 23:30:00,6.375,26.426,12.907,11.300,6.190
332,22-Mar-18 23:45:00,6.375,26.438,12.907,11.210,6.130
333,23-Mar-18 00:00:00,6.313,26.425,12.788,11.180,6.130
334,23-Mar-18 00:15:00,6.375,26.432,12.907,11.230,6.190
335,23-Mar-18 00:30:00,6.500,26.430,12.907,11.250,6.280
336,23-Mar-18 00:45:00,6.563,26.422,12.877,11.370,6.480
337,23-Mar-18 01:00:00,6.563,26.434,12.817,11.530,6.500
338,23-Mar-18 01:15:00,6.563,26.409,12.817,11.600,6.520
339,23-Mar-18 01:30:00,6.563,26.443,12.847,11.610,6.500
340,23-Mar-18 01:45:00,6.563,26.422,12.847,11.510,6.450
341,23-Mar-18 02:00:00,6.500,26.442,12.817,11.510,6.390
342,23-Mar-18 02:15:00,7.125,26.454,12.817,11.510,6.380
343,23-Mar-18 02:30:00,6.500,26.432,12.788,11.500,6.440
344,23-Mar-18 02:45:00,6.500,26.428,12.817,11.610,6.450
345,23-Mar-18 03:00:00,6.500,26.427,12.788,11.620,6.460
346,23-Mar-18 03:15:00,6.500,26.411,12.788,11.630,6.420
347,23-Mar-18 03:30:00,6.438,26.420,12.817,11.560,6.380
348,23-Mar-18 03:45:00,6.438,26.412,12.788,11.560,6.410
349,23-Mar-18 04:00:00,6.438,26.435,12.728,11.620,6.370
350,23-Mar-18 04:15:00,6.438,26.434,12.817,11.600,6.330
351,23-Mar-18 04:30:00,6.438,26.425,12.788,11.590,6.360
352,23-Mar-18 04:45:00,6.438,26.418,12.788,11.600,6.350
353,23-Mar-18 05:00:00,6.375,26.426,12.728,11.600,6.350
354,23-Mar-18 05:15:00,6.438,26.409,12.698,11.570,6.330
355,23-Mar-18 05:30:00,6.438,26.443,12.788,11.570,6.340
356,23-Mar-18 05:45:00,6.438,26.444,12.788,11.600,6.330
357,23-Mar-18 06:00:00,6.375,26.437,12.728,11.590,6.340
358,23-Mar-18 06:15:00,6.375,26.438,12.728,11.610,6.300
359,23-Mar-18 06:30:00,6.375,26.433,12.728,11.620,6.300
