
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20181008,,Exported,"Aqua4Plus 1.9.10"
# Records,  2023 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,11.813,26.173,12.639,1.590,11.940,
,Maximum,16.000,26.566,14.010,7.720,13.950,
,Mean,13.682,26.370,13.218,3.201,13.293,
,Variance,0.5606,0.0086,0.2074,5.5048,0.2022,
,Std Deviation,0.7487,0.0926,0.4554,2.3462,0.4497,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
30,8-Oct-18 19:15:00,14.063,26.385,12.996,1.610,13.510
31,8-Oct-18 19:30:00,14.000,26.378,12.996,1.600,13.490
32,8-Oct-18 19:45:00,14.063,26.377,12.966,1.610,13.500
33,8-Oct-18 20:00:00,14.125,26.385,12.966,1.610,13.560
34,8-Oct-18 20:15:00,14.125,26.372,12.937,1.620,13.500
35,8-Oct-18 20:30:00,14.125,26.378,12.937,1.600,13.530
36,8-Oct-18 20:45:00,14.125,26.373,12.907,1.600,13.530
37,8-Oct-18 21:00:00,14.125,26.384,12.937,1.610,13.480
38,8-Oct-18 21:15:00,14.125,26.377,12.937,1.610,13.470
39,8-Oct-18 21:30:00,14.125,26.382,12.907,1.610,13.430
40,8-Oct-18 21:45:00,14.125,26.390,12.907,1.620,13.410
41,8-Oct-18 22:00:00,14.125,26.380,12.907,1.610,13.430
42,8-Oct-18 22:15:00,14.125,26.388,12.907,1.610,13.460
43,8-Oct-18 22:30:00,14.063,26.392,12.937,1.610,13.440
44,8-Oct-18 22:45:00,14.125,26.388,12.907,1.610,13.480
45,8-Oct-18 23:00:00,14.125,26.391,12.907,1.600,13.530
46,8-Oct-18 23:15:00,14.063,26.395,12.907,1.600,13.520
47,8-Oct-18 23:30:00,14.063,26.391,12.907,1.610,13.520
48,8-Oct-18 23:45:00,14.063,26.394,12.937,1.610,13.520
49,9-Oct-18 00:00:00,14.063,26.390,12.937,1.610,13.540
50,9-Oct-18 00:15:00,14.063,26.381,12.907,1.610,13.560
51,9-Oct-18 00:30:00,14.063,26.363,12.907,1.610,13.530
52,9-Oct-18 00:45:00,14.063,26.380,12.877,1.610,13.530
53,9-Oct-18 01:00:00,14.000,26.394,12.877,1.610,13.520
54,9-Oct-18 01:15:00,14.000,26.362,12.877,1.600,13.520
55,9-Oct-18 01:30:00,14.000,26.381,12.877,1.610,13.520
56,9-Oct-18 01:45:00,14.000,26.388,12.907,1.610,13.520
57,9-Oct-18 02:00:00,14.000,26.379,12.907,1.620,13.520
58,9-Oct-18 02:15:00,13.938,26.381,12.877,1.610,13.500
59,9-Oct-18 02:30:00,14.000,26.384,12.907,1.610,13.480
60,9-Oct-18 02:45:00,14.000,26.376,12.877,1.610,13.490
61,9-Oct-18 03:00:00,14.000,26.384,12.877,1.610,13.490
62,9-Oct-18 03:15:00,14.063,26.374,12.847,1.610,13.490
63,9-Oct-18 03:30:00,14.063,26.377,12.877,1.610,13.490
64,9-Oct-18 03:45:00,14.063,26.374,12.877,1.600,13.470
65,9-Oct-18 04:00:00,14.063,26.371,12.877,1.620,13.460
66,9-Oct-18 04:15:00,14.063,26.370,12.877,1.610,13.500
67,9-Oct-18 04:30:00,14.063,26.371,12.847,1.610,13.490
68,9-Oct-18 04:45:00,14.125,26.381,12.877,1.610,13.490
69,9-Oct-18 05:00:00,14.125,26.365,12.877,1.600,13.480
70,9-Oct-18 05:15:00,14.125,26.363,12.847,1.610,13.480
71,9-Oct-18 05:30:00,14.125,26.368,12.847,1.610,13.480
72,9-Oct-18 05:45:00,14.125,26.374,12.847,1.620,13.450
73,9-Oct-18 06:00:00,14.125,26.378,12.877,1.610,13.430
74,9-Oct-18 06:15:00,14.125,26.369,12.847,1.610,13.440
75,9-Oct-18 06:30:00,14.188,26.375,12.817,1.610,13.430
76,9-Oct-18 06:45:00,14.125,26.381,12.847,1.610,13.440
77,9-Oct-18 07:00:00,14.125,26.380,12.817,1.620,13.450
78,9-Oct-18 07:15:00,14.125,26.384,12.817,1.610,13.460
79,9-Oct-18 07:30:00,14.125,26.376,12.788,1.610,13.470
80,9-Oct-18 07:45:00,14.125,26.388,12.817,1.610,13.470
81,9-Oct-18 08:00:00,14.063,26.385,12.817,1.620,13.470
82,9-Oct-18 08:15:00,14.063,26.382,12.877,1.610,13.500
83,9-Oct-18 08:30:00,14.125,26.383,12.996,1.610,13.520
84,9-Oct-18 08:45:00,14.125,26.379,13.086,1.610,13.550
85,9-Oct-18 09:00:00,14.125,26.382,13.324,1.600,13.560
86,9-Oct-18 09:15:00,14.063,26.389,13.533,1.600,13.570
87,9-Oct-18 09:30:00,14.000,26.387,13.503,1.600,13.580
88,9-Oct-18 09:45:00,14.000,26.388,13.563,1.600,13.590
89,9-Oct-18 10:00:00,14.000,26.383,13.861,1.610,13.560
90,9-Oct-18 10:15:00,14.000,26.386,13.891,1.610,13.550
91,9-Oct-18 10:30:00,14.000,26.385,13.891,1.600,13.540
92,9-Oct-18 10:45:00,14.000,26.385,13.861,1.610,13.560
93,9-Oct-18 11:00:00,14.063,26.379,13.891,1.610,13.500
94,9-Oct-18 11:15:00,15.500,26.396,13.891,1.600,13.570
95,9-Oct-18 11:30:00,14.063,26.385,13.891,1.610,13.480
96,9-Oct-18 11:45:00,14.000,26.380,13.801,1.610,13.500
97,9-Oct-18 12:00:00,14.000,26.381,13.831,1.610,13.470
98,9-Oct-18 12:15:00,14.000,26.375,13.891,1.620,13.460
99,9-Oct-18 12:30:00,14.063,26.375,13.920,1.620,13.450
100,9-Oct-18 12:45:00,14.000,26.381,13.920,1.620,13.430
101,9-Oct-18 13:00:00,14.063,26.377,13.920,1.610,13.460
102,9-Oct-18 13:15:00,14.063,26.372,13.831,1.610,13.450
103,9-Oct-18 13:30:00,14.125,26.369,13.920,1.610,13.470
104,9-Oct-18 13:45:00,14.125,26.372,13.831,1.610,13.460
105,9-Oct-18 14:00:00,14.125,26.370,13.920,1.610,13.460
106,9-Oct-18 14:15:00,14.125,26.354,13.891,1.610,13.450
107,9-Oct-18 14:30:00,14.063,26.351,13.920,1.610,13.450
108,9-Oct-18 14:45:00,14.063,26.349,13.920,1.610,13.470
109,9-Oct-18 15:00:00,14.063,26.352,13.920,1.610,13.440
110,9-Oct-18 15:15:00,14.063,26.351,13.891,1.610,13.450
111,9-Oct-18 15:30:00,14.063,26.347,13.891,1.610,13.480
112,9-Oct-18 15:45:00,14.063,26.338,13.920,1.610,13.540
113,9-Oct-18 16:00:00,14.125,26.330,13.622,1.610,13.580
114,9-Oct-18 16:15:00,14.188,26.330,13.592,1.610,13.570
115,9-Oct-18 16:30:00,14.250,26.338,13.533,1.610,13.530
116,9-Oct-18 16:45:00,14.250,26.333,13.503,1.620,13.470
117,9-Oct-18 17:00:00,14.188,26.318,13.473,1.610,13.420
118,9-Oct-18 17:15:00,14.188,26.311,13.324,1.610,13.410
119,9-Oct-18 17:30:00,14.250,26.309,13.235,1.610,13.420
120,9-Oct-18 17:45:00,14.313,26.318,13.175,1.620,13.450
121,9-Oct-18 18:00:00,14.250,26.309,13.145,1.610,13.430
122,9-Oct-18 18:15:00,14.188,26.322,13.056,1.610,13.410
123,9-Oct-18 18:30:00,14.000,26.336,12.996,1.610,13.440
124,9-Oct-18 18:45:00,13.875,26.334,12.966,1.610,13.530
125,9-Oct-18 19:00:00,13.875,26.334,12.966,1.600,13.600
126,9-Oct-18 19:15:00,13.938,26.327,12.937,1.610,13.610
127,9-Oct-18 19:30:00,14.000,26.339,12.966,1.600,13.640
128,9-Oct-18 19:45:00,14.000,26.339,12.966,1.600,13.590
129,9-Oct-18 20:00:00,14.000,26.338,12.937,1.600,13.630
130,9-Oct-18 20:15:00,14.000,26.335,12.937,1.610,13.620
131,9-Oct-18 20:30:00,14.000,26.336,12.937,1.600,13.620
132,9-Oct-18 20:45:00,14.000,26.345,12.907,1.600,13.580
133,9-Oct-18 21:00:00,14.063,26.346,12.966,1.600,13.530
134,9-Oct-18 21:15:00,14.125,26.340,12.937,1.610,13.570
135,9-Oct-18 21:30:00,14.125,26.339,12.937,1.600,13.530
136,9-Oct-18 21:45:00,14.125,26.342,12.937,1.610,13.510
137,9-Oct-18 22:00:00,14.125,26.342,12.937,1.610,13.450
138,9-Oct-18 22:15:00,14.125,26.340,12.907,1.610,13.390
139,9-Oct-18 22:30:00,14.188,26.338,12.877,1.620,13.370
140,9-Oct-18 22:45:00,14.188,26.334,12.937,1.610,13.350
141,9-Oct-18 23:00:00,14.250,26.338,12.907,1.620,13.340
142,9-Oct-18 23:15:00,14.250,26.336,12.877,1.620,13.380
143,9-Oct-18 23:30:00,14.188,26.339,12.907,1.610,13.410
144,9-Oct-18 23:45:00,14.125,26.324,12.907,1.610,13.430
145,10-Oct-18 00:00:00,14.063,26.332,12.907,1.610,13.460
146,10-Oct-18 00:15:00,14.000,26.329,12.877,1.610,13.490
147,10-Oct-18 00:30:00,14.000,26.333,12.907,1.610,13.530
148,10-Oct-18 00:45:00,13.938,26.328,12.817,1.610,13.540
149,10-Oct-18 01:00:00,13.938,26.317,12.877,1.610,13.570
150,10-Oct-18 01:15:00,13.938,26.332,12.877,1.610,13.610
151,10-Oct-18 01:30:00,13.938,26.329,12.847,1.610,13.620
152,10-Oct-18 01:45:00,14.000,26.322,12.877,1.600,13.620
153,10-Oct-18 02:00:00,14.063,26.321,12.877,1.600,13.590
154,10-Oct-18 02:15:00,14.063,26.314,12.877,1.600,13.590
155,10-Oct-18 02:30:00,14.063,26.318,12.907,1.610,13.570
156,10-Oct-18 02:45:00,14.063,26.306,12.877,1.600,13.510
157,10-Oct-18 03:00:00,14.063,26.311,12.877,1.610,13.460
158,10-Oct-18 03:15:00,14.063,26.314,12.847,1.600,13.450
159,10-Oct-18 03:30:00,14.063,26.310,12.788,1.610,13.470
160,10-Oct-18 03:45:00,14.063,26.307,12.877,1.610,13.500
161,10-Oct-18 04:00:00,14.063,26.306,12.877,1.610,13.510
162,10-Oct-18 04:15:00,14.063,26.294,12.847,1.610,13.460
163,10-Oct-18 04:30:00,14.063,26.297,12.817,1.610,13.460
164,10-Oct-18 04:45:00,14.125,26.296,12.877,1.610,13.480
165,10-Oct-18 05:00:00,14.188,26.302,12.877,1.610,13.470
166,10-Oct-18 05:15:00,14.125,26.303,12.847,1.610,13.430
167,10-Oct-18 05:30:00,14.125,26.281,12.817,1.610,13.430
168,10-Oct-18 05:45:00,14.063,26.286,12.847,1.610,13.410
169,10-Oct-18 06:00:00,14.188,26.287,12.788,1.610,13.410
170,10-Oct-18 06:15:00,14.188,26.297,12.847,1.620,13.410
171,10-Oct-18 06:30:00,14.250,26.299,12.847,1.610,13.420
172,10-Oct-18 06:45:00,14.188,26.295,12.817,1.610,13.430
173,10-Oct-18 07:00:00,14.250,26.293,12.728,1.610,13.440
174,10-Oct-18 07:15:00,14.188,26.296,12.788,1.610,13.470
175,10-Oct-18 07:30:00,14.063,26.296,12.847,1.610,13.500
176,10-Oct-18 07:45:00,14.000,26.299,12.847,1.600,13.530
177,10-Oct-18 08:00:00,13.938,26.299,12.817,1.610,13.570
178,10-Oct-18 08:15:00,13.938,26.304,12.758,1.600,13.560
179,10-Oct-18 08:30:00,13.938,26.304,12.817,1.600,13.540
180,10-Oct-18 08:45:00,13.938,26.301,12.847,1.600,13.590
181,10-Oct-18 09:00:00,13.938,26.299,12.907,1.610,13.600
182,10-Oct-18 09:15:00,14.000,26.297,13.116,1.600,13.600
183,10-Oct-18 09:30:00,14.000,26.295,13.205,1.610,13.620
184,10-Oct-18 09:45:00,14.000,26.298,13.205,1.600,13.580
185,10-Oct-18 10:00:00,14.000,26.295,13.235,1.610,13.520
186,10-Oct-18 10:15:00,14.063,26.297,13.265,1.610,13.490
187,10-Oct-18 10:30:00,14.063,26.304,13.443,1.600,13.490
188,10-Oct-18 10:45:00,14.063,26.298,13.384,1.610,13.450
189,10-Oct-18 11:00:00,14.063,26.297,13.503,1.610,13.450
190,10-Oct-18 11:15:00,14.125,26.295,13.622,1.610,13.480
191,10-Oct-18 11:30:00,14.125,26.295,13.592,1.610,13.510
192,10-Oct-18 11:45:00,14.188,26.299,13.503,1.610,13.550
193,10-Oct-18 12:00:00,14.188,26.293,13.652,1.610,13.490
194,10-Oct-18 12:15:00,14.188,26.292,13.652,1.610,13.400
195,10-Oct-18 12:30:00,14.188,26.286,13.741,1.620,13.360
196,10-Oct-18 12:45:00,14.250,26.289,13.682,1.620,13.360
197,10-Oct-18 13:00:00,14.188,26.287,13.801,1.610,13.390
198,10-Oct-18 13:15:00,14.188,26.281,13.801,1.610,13.410
199,10-Oct-18 13:30:00,14.188,26.273,13.801,1.610,13.430
200,10-Oct-18 13:45:00,14.188,26.270,13.801,1.610,13.430
201,10-Oct-18 14:00:00,14.188,26.263,13.712,1.620,13.440
202,10-Oct-18 14:15:00,14.125,26.262,13.771,1.610,13.460
203,10-Oct-18 14:30:00,14.000,26.256,13.682,1.610,13.510
204,10-Oct-18 14:45:00,13.938,26.249,13.563,1.610,13.560
205,10-Oct-18 15:00:00,13.938,26.255,13.563,1.600,13.610
206,10-Oct-18 15:15:00,13.938,26.249,13.592,1.610,13.640
207,10-Oct-18 15:30:00,13.938,26.253,13.622,1.600,13.660
208,10-Oct-18 15:45:00,14.000,26.246,13.533,1.600,13.660
209,10-Oct-18 16:00:00,14.000,26.246,13.563,1.600,13.670
210,10-Oct-18 16:15:00,14.000,26.241,13.592,1.600,13.650
211,10-Oct-18 16:30:00,14.063,26.240,13.503,1.600,13.590
212,10-Oct-18 16:45:00,14.000,26.241,13.384,1.600,13.530
213,10-Oct-18 17:00:00,14.063,26.233,13.265,1.610,13.520
214,10-Oct-18 17:15:00,14.063,26.239,13.205,1.610,13.500
215,10-Oct-18 17:30:00,14.125,26.248,13.145,1.610,13.480
216,10-Oct-18 17:45:00,14.125,26.240,12.996,1.610,13.430
217,10-Oct-18 18:00:00,14.125,26.241,12.966,1.610,13.390
218,10-Oct-18 18:15:00,14.125,26.238,12.907,1.610,13.410
219,10-Oct-18 18:30:00,14.125,26.236,12.937,1.620,13.390
220,10-Oct-18 18:45:00,14.125,26.235,12.937,1.610,13.370
221,10-Oct-18 19:00:00,14.125,26.234,12.966,1.610,13.430
222,10-Oct-18 19:15:00,14.125,26.231,12.937,1.610,13.400
223,10-Oct-18 19:30:00,14.125,26.234,12.966,1.610,13.400
224,10-Oct-18 19:45:00,14.063,26.234,12.907,1.610,13.410
225,10-Oct-18 20:00:00,14.063,26.235,12.937,1.610,13.430
226,10-Oct-18 20:15:00,14.000,26.234,12.966,1.620,13.460
227,10-Oct-18 20:30:00,14.000,26.233,12.907,1.610,13.500
228,10-Oct-18 20:45:00,14.000,26.231,12.877,1.600,13.560
229,10-Oct-18 21:00:00,14.000,26.229,12.937,1.610,13.570
230,10-Oct-18 21:15:00,14.000,26.221,12.877,1.610,13.560
231,10-Oct-18 21:30:00,14.000,26.233,12.877,1.600,13.610
232,10-Oct-18 21:45:00,14.063,26.231,12.937,1.600,13.580
233,10-Oct-18 22:00:00,14.063,26.229,12.907,1.610,13.600
234,10-Oct-18 22:15:00,14.063,26.225,12.877,1.610,13.570
235,10-Oct-18 22:30:00,14.063,26.224,12.937,1.610,13.540
236,10-Oct-18 22:45:00,14.063,26.223,12.937,1.600,13.530
237,10-Oct-18 23:00:00,14.125,26.221,12.847,1.610,13.490
238,10-Oct-18 23:15:00,14.063,26.220,12.847,1.610,13.480
239,10-Oct-18 23:30:00,14.125,26.216,12.847,1.610,13.470
240,10-Oct-18 23:45:00,14.125,26.219,12.937,1.610,13.420
241,11-Oct-18 00:00:00,14.188,26.215,12.937,1.610,13.400
242,11-Oct-18 00:15:00,14.188,26.209,12.817,1.610,13.380
243,11-Oct-18 00:30:00,14.188,26.210,12.907,1.610,13.380
244,11-Oct-18 00:45:00,14.125,26.206,12.877,1.610,13.390
245,11-Oct-18 01:00:00,14.125,26.204,12.817,1.610,13.390
246,11-Oct-18 01:15:00,14.000,26.197,12.817,1.610,13.450
247,11-Oct-18 01:30:00,13.938,26.203,12.907,1.600,13.510
248,11-Oct-18 01:45:00,13.938,26.217,12.847,1.600,13.570
249,11-Oct-18 02:00:00,14.000,26.223,12.877,1.610,13.600
250,11-Oct-18 02:15:00,14.000,26.225,12.847,1.600,13.570
251,11-Oct-18 02:30:00,14.000,26.225,12.877,1.610,13.540
252,11-Oct-18 02:45:00,14.000,26.226,12.817,1.610,13.540
253,11-Oct-18 03:00:00,14.000,26.230,12.877,1.610,13.540
254,11-Oct-18 03:15:00,14.063,26.227,12.817,1.610,13.520
255,11-Oct-18 03:30:00,14.000,26.229,12.817,1.610,13.520
256,11-Oct-18 03:45:00,14.000,26.237,12.907,1.610,13.540
257,11-Oct-18 04:00:00,14.000,26.234,12.877,1.600,13.550
258,11-Oct-18 04:15:00,14.063,26.232,12.817,1.610,13.520
259,11-Oct-18 04:30:00,14.125,26.229,12.817,1.610,13.470
260,11-Oct-18 04:45:00,14.063,26.231,12.788,1.610,13.430
261,11-Oct-18 05:00:00,14.125,26.234,12.847,1.620,13.420
262,11-Oct-18 05:15:00,14.063,26.228,12.788,1.620,13.460
263,11-Oct-18 05:30:00,14.125,26.231,12.758,1.610,13.520
264,11-Oct-18 05:45:00,14.125,26.229,12.817,1.610,13.490
265,11-Oct-18 06:00:00,14.125,26.225,12.788,1.610,13.490
266,11-Oct-18 06:15:00,14.063,26.233,12.877,1.610,13.450
267,11-Oct-18 06:30:00,14.063,26.232,12.817,1.610,13.420
268,11-Oct-18 06:45:00,14.063,26.228,12.758,1.610,13.410
269,11-Oct-18 07:00:00,14.063,26.228,12.788,1.610,13.410
270,11-Oct-18 07:15:00,14.063,26.228,12.758,1.610,13.430
271,11-Oct-18 07:30:00,14.125,26.225,12.788,1.610,13.480
272,11-Oct-18 07:45:00,14.063,26.226,12.817,1.610,13.510
273,11-Oct-18 08:00:00,14.063,26.223,12.758,1.610,13.490
274,11-Oct-18 08:15:00,14.000,26.223,12.817,1.610,13.510
275,11-Oct-18 08:30:00,14.000,26.223,12.817,1.610,13.520
276,11-Oct-18 08:45:00,14.000,26.219,12.937,1.610,13.560
277,11-Oct-18 09:00:00,14.063,26.222,13.145,1.600,13.580
278,11-Oct-18 09:15:00,14.063,26.219,13.235,1.600,13.600
279,11-Oct-18 09:30:00,14.125,26.212,13.026,1.600,13.620
280,11-Oct-18 09:45:00,14.125,26.217,12.996,1.600,13.560
281,11-Oct-18 10:00:00,14.125,26.219,12.847,1.610,13.480
282,11-Oct-18 10:15:00,14.125,26.212,12.788,1.610,13.410
283,11-Oct-18 10:30:00,14.125,26.219,12.758,1.610,13.420
284,11-Oct-18 10:45:00,14.125,26.211,12.817,1.610,13.390
285,11-Oct-18 11:00:00,14.063,26.221,12.817,1.620,13.400
286,11-Oct-18 11:15:00,14.063,26.217,12.758,1.610,13.410
287,11-Oct-18 11:30:00,14.063,26.228,12.788,1.610,13.430
288,11-Oct-18 11:45:00,14.000,26.224,12.758,1.610,13.460
289,11-Oct-18 12:00:00,14.000,26.224,12.996,1.600,13.500
290,11-Oct-18 12:15:00,14.000,26.225,13.175,1.610,13.530
291,11-Oct-18 12:30:00,14.063,26.225,13.324,1.610,13.550
292,11-Oct-18 12:45:00,14.063,26.241,13.145,1.610,13.560
293,11-Oct-18 13:00:00,14.000,26.253,12.996,1.600,13.560
294,11-Oct-18 13:15:00,14.000,26.279,13.026,1.600,13.600
295,11-Oct-18 13:30:00,14.000,26.285,12.966,1.600,13.570
296,11-Oct-18 13:45:00,14.063,26.311,13.026,1.600,13.650
297,11-Oct-18 14:00:00,14.063,26.337,12.996,1.610,13.440
298,11-Oct-18 14:15:00,14.063,26.357,12.996,1.630,13.360
299,11-Oct-18 14:30:00,14.000,26.365,13.145,1.620,13.320
300,11-Oct-18 14:45:00,14.000,26.396,13.026,1.610,13.410
301,11-Oct-18 15:00:00,14.000,26.406,12.937,1.610,13.590
302,11-Oct-18 15:15:00,14.063,26.409,12.877,1.600,13.630
303,11-Oct-18 15:30:00,14.063,26.421,12.847,1.610,13.580
304,11-Oct-18 15:45:00,14.125,26.417,12.817,1.600,13.520
305,11-Oct-18 16:00:00,14.188,26.436,12.788,1.610,13.650
306,11-Oct-18 16:15:00,14.313,26.446,12.758,1.610,13.560
307,11-Oct-18 16:30:00,14.313,26.446,12.758,1.610,13.440
308,11-Oct-18 16:45:00,14.375,26.468,12.758,1.610,13.280
309,11-Oct-18 17:00:00,14.125,26.464,12.758,1.620,13.310
310,11-Oct-18 17:15:00,13.938,26.461,12.758,1.620,13.380
311,11-Oct-18 17:30:00,13.938,26.471,12.847,1.610,13.510
312,11-Oct-18 17:45:00,15.313,26.472,12.639,1.600,13.580
313,11-Oct-18 18:00:00,14.000,26.473,12.758,1.600,13.570
314,11-Oct-18 18:15:00,14.000,26.484,12.698,1.610,13.520
315,11-Oct-18 18:30:00,14.188,26.483,12.728,1.610,13.530
316,11-Oct-18 18:45:00,14.188,26.480,12.788,1.610,13.580
317,11-Oct-18 19:00:00,14.063,26.486,12.788,1.610,13.640
318,11-Oct-18 19:15:00,14.000,26.482,12.788,1.610,13.620
319,11-Oct-18 19:30:00,14.063,26.477,12.788,1.600,13.660
320,11-Oct-18 19:45:00,14.125,26.483,12.758,1.600,13.620
321,11-Oct-18 20:00:00,14.188,26.486,12.788,1.610,13.630
322,11-Oct-18 20:15:00,14.125,26.486,12.788,1.610,13.560
323,11-Oct-18 20:30:00,14.188,26.483,12.847,1.610,13.590
324,11-Oct-18 20:45:00,14.250,26.497,12.758,1.610,13.570
325,11-Oct-18 21:00:00,14.188,26.505,12.788,1.620,13.410
326,11-Oct-18 21:15:00,14.188,26.502,12.728,1.610,13.320
327,11-Oct-18 21:30:00,14.250,26.509,12.698,1.610,13.320
328,11-Oct-18 21:45:00,14.250,26.509,12.788,1.620,13.380
329,11-Oct-18 22:00:00,14.250,26.515,12.788,1.610,13.410
