
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20181029,,Exported,"Aqua4Plus 1.9.10"
# Records,  2010 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,8.000,11.278,12.490,6.890,7.570,
,Maximum,13.625,15.176,13.950,8.930,12.960,
,Mean,11.190,14.954,13.156,7.776,10.750,
,Variance,3.0181,0.1013,0.1930,0.1963,3.0338,
,Std Deviation,1.7373,0.3182,0.4394,0.4430,1.7418,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1556,14-Nov-18 18:45:00,9.375,15.135,13.026,7.930,8.980
1557,14-Nov-18 19:00:00,9.375,15.141,13.026,7.950,8.970
1558,14-Nov-18 19:15:00,9.375,15.144,12.817,7.960,8.970
1559,14-Nov-18 19:30:00,9.375,15.154,12.966,7.950,8.960
1560,14-Nov-18 19:45:00,9.375,15.156,12.966,7.970,8.950
1561,14-Nov-18 20:00:00,9.375,15.155,12.996,7.910,8.950
1562,14-Nov-18 20:15:00,9.375,15.155,12.937,7.900,8.950
1563,14-Nov-18 20:30:00,9.313,15.163,12.966,7.890,8.950
1564,14-Nov-18 20:45:00,9.313,15.139,12.966,7.880,8.940
1565,14-Nov-18 21:00:00,9.313,15.136,12.966,7.900,8.940
1566,14-Nov-18 21:15:00,9.313,15.154,12.937,7.910,8.920
1567,14-Nov-18 21:30:00,9.313,15.162,12.966,7.900,8.920
1568,14-Nov-18 21:45:00,9.250,15.165,12.966,7.920,8.900
1569,14-Nov-18 22:00:00,9.250,15.158,12.937,7.910,8.890
1570,14-Nov-18 22:15:00,9.250,15.147,12.907,7.900,8.880
1571,14-Nov-18 22:30:00,9.250,15.151,12.937,7.890,8.870
1572,14-Nov-18 22:45:00,9.250,15.141,12.937,7.900,8.860
1573,14-Nov-18 23:00:00,9.250,15.153,12.937,7.910,8.850
1574,14-Nov-18 23:15:00,9.250,15.153,12.937,7.920,8.850
1575,14-Nov-18 23:30:00,9.250,15.147,12.907,7.930,8.840
1576,14-Nov-18 23:45:00,9.250,15.142,12.907,7.930,8.840
1577,15-Nov-18 00:00:00,9.250,15.148,12.907,7.940,8.830
1578,15-Nov-18 00:15:00,9.250,15.138,12.907,7.940,8.820
1579,15-Nov-18 00:30:00,9.250,15.143,12.907,7.930,8.820
1580,15-Nov-18 00:45:00,9.188,15.133,12.907,7.920,8.810
1581,15-Nov-18 01:00:00,9.188,15.138,12.937,7.910,8.810
1582,15-Nov-18 01:15:00,9.188,15.151,12.907,7.930,8.790
1583,15-Nov-18 01:30:00,9.188,15.129,12.877,7.940,8.780
1584,15-Nov-18 01:45:00,9.125,15.139,12.877,7.900,8.770
1585,15-Nov-18 02:00:00,9.125,15.149,12.907,7.930,8.740
1586,15-Nov-18 02:15:00,9.125,15.135,12.877,7.930,8.730
1587,15-Nov-18 02:30:00,9.063,15.134,12.877,7.940,8.730
1588,15-Nov-18 02:45:00,9.125,15.139,12.907,7.970,8.720
1589,15-Nov-18 03:00:00,9.125,15.137,12.877,7.970,8.710
1590,15-Nov-18 03:15:00,9.063,15.135,12.698,8.000,8.690
1591,15-Nov-18 03:30:00,9.063,15.133,12.847,8.000,8.700
1592,15-Nov-18 03:45:00,9.063,15.135,12.847,7.980,8.700
1593,15-Nov-18 04:00:00,9.063,15.142,12.877,7.980,8.700
1594,15-Nov-18 04:15:00,9.063,15.127,12.847,8.030,8.680
1595,15-Nov-18 04:30:00,9.063,15.132,12.847,8.010,8.670
1596,15-Nov-18 04:45:00,9.063,15.127,12.847,8.040,8.650
1597,15-Nov-18 05:00:00,9.000,15.116,12.817,8.040,8.670
1598,15-Nov-18 05:15:00,9.000,15.113,12.788,8.040,8.650
1599,15-Nov-18 05:30:00,9.000,15.126,12.817,8.020,8.650
1600,15-Nov-18 05:45:00,9.000,15.118,12.788,8.050,8.640
1601,15-Nov-18 06:00:00,9.000,15.106,12.788,8.010,8.640
1602,15-Nov-18 06:15:00,9.000,15.106,12.788,8.030,8.620
1603,15-Nov-18 06:30:00,9.000,15.090,12.758,8.040,8.610
1604,15-Nov-18 06:45:00,9.000,15.079,12.758,8.040,8.610
1605,15-Nov-18 07:00:00,9.000,15.058,12.758,8.030,8.600
1606,15-Nov-18 07:15:00,8.938,15.058,12.728,8.050,8.580
1607,15-Nov-18 07:30:00,8.938,15.076,12.758,8.050,8.570
1608,15-Nov-18 07:45:00,8.938,15.068,12.728,8.050,8.580
1609,15-Nov-18 08:00:00,8.938,15.067,12.728,8.040,8.580
1610,15-Nov-18 08:15:00,8.938,15.073,12.698,8.050,8.560
1611,15-Nov-18 08:30:00,8.938,15.071,12.698,8.080,8.580
1612,15-Nov-18 08:45:00,8.938,15.070,12.698,8.060,8.570
1613,15-Nov-18 09:00:00,8.938,15.058,12.668,8.090,8.550
1614,15-Nov-18 09:15:00,8.938,15.065,12.639,8.090,8.550
1615,15-Nov-18 09:30:00,8.938,15.070,12.668,8.070,8.540
1616,15-Nov-18 09:45:00,8.938,15.051,12.668,8.110,8.530
1617,15-Nov-18 10:00:00,8.938,15.060,12.698,8.090,8.530
1618,15-Nov-18 10:15:00,8.875,15.052,12.668,8.100,8.530
1619,15-Nov-18 10:30:00,8.875,15.032,12.758,8.110,8.520
1620,15-Nov-18 10:45:00,8.875,15.042,12.668,8.110,8.520
1621,15-Nov-18 11:00:00,8.875,15.035,12.758,8.110,8.490
1622,15-Nov-18 11:15:00,8.875,15.023,12.758,8.140,8.490
1623,15-Nov-18 11:30:00,8.875,15.033,12.937,8.130,8.480
1624,15-Nov-18 11:45:00,8.875,15.028,13.026,8.150,8.480
1625,15-Nov-18 12:00:00,8.875,15.016,13.026,8.150,8.490
1626,15-Nov-18 12:15:00,8.875,15.045,13.026,8.160,8.490
1627,15-Nov-18 12:30:00,8.875,15.040,13.145,8.150,8.480
1628,15-Nov-18 12:45:00,8.875,15.027,13.354,8.170,8.480
1629,15-Nov-18 13:00:00,8.875,15.044,13.563,8.160,8.480
1630,15-Nov-18 13:15:00,8.938,15.052,13.622,8.200,8.470
1631,15-Nov-18 13:30:00,8.938,15.038,13.712,8.200,8.460
1632,15-Nov-18 13:45:00,8.938,15.073,13.771,8.190,8.460
1633,15-Nov-18 14:00:00,8.938,15.054,13.771,8.190,8.480
1634,15-Nov-18 14:15:00,8.938,15.056,13.831,8.180,8.480
1635,15-Nov-18 14:30:00,8.938,15.042,13.861,8.190,8.480
1636,15-Nov-18 14:45:00,8.875,15.046,13.861,8.200,8.470
1637,15-Nov-18 15:00:00,8.875,15.049,13.861,8.220,8.460
1638,15-Nov-18 15:15:00,8.875,15.053,13.861,8.240,8.460
1639,15-Nov-18 15:30:00,8.875,15.048,13.891,8.230,8.460
1640,15-Nov-18 15:45:00,8.875,15.047,13.861,8.220,8.460
1641,15-Nov-18 16:00:00,8.875,15.048,13.831,8.280,8.460
1642,15-Nov-18 16:15:00,8.875,15.065,13.831,8.270,8.460
1643,15-Nov-18 16:30:00,8.875,15.064,13.861,8.240,8.460
1644,15-Nov-18 16:45:00,8.875,15.062,13.801,8.240,8.450
1645,15-Nov-18 17:00:00,8.938,15.056,13.741,8.210,8.440
1646,15-Nov-18 17:15:00,8.875,15.060,13.622,8.230,8.430
1647,15-Nov-18 17:30:00,8.875,15.058,13.443,8.230,8.430
1648,15-Nov-18 17:45:00,8.813,15.041,13.324,8.220,8.420
1649,15-Nov-18 18:00:00,8.813,15.047,13.205,8.210,8.400
1650,15-Nov-18 18:15:00,8.813,15.061,13.145,8.200,8.390
1651,15-Nov-18 18:30:00,8.813,15.052,13.116,8.190,8.400
1652,15-Nov-18 18:45:00,8.750,15.055,13.116,8.180,8.370
1653,15-Nov-18 19:00:00,8.813,15.058,13.086,8.180,8.370
1654,15-Nov-18 19:15:00,8.750,15.055,13.026,8.130,8.370
1655,15-Nov-18 19:30:00,8.750,15.047,13.026,8.120,8.370
1656,15-Nov-18 19:45:00,8.813,15.043,13.026,8.090,8.370
1657,15-Nov-18 20:00:00,8.750,15.050,12.817,8.120,8.370
1658,15-Nov-18 20:15:00,8.750,15.054,12.966,8.160,8.370
1659,15-Nov-18 20:30:00,8.750,15.056,12.996,8.130,8.350
1660,15-Nov-18 20:45:00,8.750,15.050,12.996,8.120,8.340
1661,15-Nov-18 21:00:00,8.750,15.039,12.966,8.150,8.330
1662,15-Nov-18 21:15:00,8.750,15.030,12.937,8.160,8.330
1663,15-Nov-18 21:30:00,8.688,15.039,12.966,8.200,8.320
1664,15-Nov-18 21:45:00,8.688,15.029,12.966,8.160,8.330
1665,15-Nov-18 22:00:00,8.688,15.025,12.966,8.210,8.310
1666,15-Nov-18 22:15:00,8.688,15.032,12.966,8.210,8.300
1667,15-Nov-18 22:30:00,8.688,15.038,12.937,8.210,8.280
1668,15-Nov-18 22:45:00,8.688,15.023,12.966,8.210,8.270
1669,15-Nov-18 23:00:00,8.688,15.020,12.937,8.210,8.270
1670,15-Nov-18 23:15:00,8.688,15.032,12.937,8.230,8.270
1671,15-Nov-18 23:30:00,8.625,15.019,12.937,8.210,8.260
1672,15-Nov-18 23:45:00,8.625,15.024,12.937,8.220,8.240
1673,16-Nov-18 00:00:00,8.625,15.033,12.937,8.220,8.230
1674,16-Nov-18 00:15:00,8.625,15.026,12.937,8.230,8.230
1675,16-Nov-18 00:30:00,8.625,15.025,12.907,8.230,8.230
1676,16-Nov-18 00:45:00,8.625,15.038,12.937,8.250,8.220
1677,16-Nov-18 01:00:00,8.625,15.025,12.907,8.230,8.210
1678,16-Nov-18 01:15:00,8.625,15.038,12.907,8.250,8.200
1679,16-Nov-18 01:30:00,8.625,15.027,12.907,8.260,8.200
1680,16-Nov-18 01:45:00,8.563,15.025,12.907,8.220,8.170
1681,16-Nov-18 02:00:00,8.563,11.344,12.907,8.250,8.140
1682,16-Nov-18 02:15:00,8.500,11.498,12.877,8.270,8.140
1683,16-Nov-18 02:30:00,8.563,11.443,12.877,8.270,8.160
1684,16-Nov-18 02:45:00,8.563,11.527,12.877,8.270,8.140
1685,16-Nov-18 03:00:00,8.500,11.328,12.877,8.240,8.140
1686,16-Nov-18 03:15:00,8.500,11.416,12.877,8.280,8.100
1687,16-Nov-18 03:30:00,8.500,11.278,12.877,8.280,8.110
1688,16-Nov-18 03:45:00,8.500,11.328,12.877,8.300,8.100
1689,16-Nov-18 04:00:00,8.500,11.336,12.877,8.270,8.090
1690,16-Nov-18 04:15:00,8.500,11.545,12.817,8.290,8.090
1691,16-Nov-18 04:30:00,8.500,11.430,12.847,8.300,8.100
1692,16-Nov-18 04:45:00,8.500,11.306,12.847,8.280,8.090
1693,16-Nov-18 05:00:00,8.500,11.427,12.847,8.290,8.060
1694,16-Nov-18 05:15:00,8.500,11.408,12.817,8.300,8.070
1695,16-Nov-18 05:30:00,8.438,14.615,12.817,8.300,8.050
1696,16-Nov-18 05:45:00,8.438,15.056,12.817,8.290,8.020
1697,16-Nov-18 06:00:00,8.438,15.054,12.817,8.300,8.000
1698,16-Nov-18 06:15:00,8.375,15.060,12.758,8.310,7.990
1699,16-Nov-18 06:30:00,8.375,15.054,12.758,8.330,7.950
1700,16-Nov-18 06:45:00,8.375,15.060,12.758,8.350,7.950
1701,16-Nov-18 07:00:00,8.313,15.057,12.758,8.370,7.940
1702,16-Nov-18 07:15:00,8.313,15.069,12.728,8.360,7.920
1703,16-Nov-18 07:30:00,8.313,15.043,12.698,8.360,7.910
1704,16-Nov-18 07:45:00,8.313,15.063,12.728,8.370,7.910
1705,16-Nov-18 08:00:00,8.313,15.057,12.698,8.360,7.900
1706,16-Nov-18 08:15:00,8.250,15.049,12.668,8.360,7.890
1707,16-Nov-18 08:30:00,8.250,15.065,12.728,8.360,7.860
1708,16-Nov-18 08:45:00,8.250,15.073,12.847,8.380,7.850
1709,16-Nov-18 09:00:00,8.250,15.070,13.205,8.390,7.850
1710,16-Nov-18 09:15:00,8.250,15.073,13.592,8.410,7.830
1711,16-Nov-18 09:30:00,8.250,15.072,13.861,8.440,7.820
1712,16-Nov-18 09:45:00,8.250,15.079,13.891,8.450,7.820
1713,16-Nov-18 10:00:00,8.250,15.082,13.861,8.400,7.830
1714,16-Nov-18 10:15:00,8.250,15.066,13.861,8.430,7.830
1715,16-Nov-18 10:30:00,8.313,15.063,13.861,8.470,7.840
1716,16-Nov-18 10:45:00,8.313,15.081,13.920,8.450,7.870
1717,16-Nov-18 11:00:00,8.375,15.076,13.891,8.470,7.900
1718,16-Nov-18 11:15:00,8.438,15.080,13.891,8.460,7.920
1719,16-Nov-18 11:30:00,8.438,15.044,13.891,8.460,7.940
1720,16-Nov-18 11:45:00,8.563,15.058,13.891,8.460,7.960
1721,16-Nov-18 12:00:00,8.563,15.075,13.920,8.460,7.980
1722,16-Nov-18 12:15:00,8.688,15.077,13.920,8.480,8.010
1723,16-Nov-18 12:30:00,8.750,15.058,13.950,8.520,8.030
1724,16-Nov-18 12:45:00,8.813,15.046,13.920,8.540,8.060
1725,16-Nov-18 13:00:00,8.813,15.055,13.920,8.560,8.090
1726,16-Nov-18 13:15:00,8.875,15.049,13.950,8.530,8.200
1727,16-Nov-18 13:30:00,8.938,15.042,13.891,8.760,8.300
1728,16-Nov-18 13:45:00,9.000,15.049,13.920,8.750,8.390
1729,16-Nov-18 14:00:00,9.063,15.049,13.920,8.640,8.430
1730,16-Nov-18 14:15:00,9.063,15.042,13.920,8.580,8.510
1731,16-Nov-18 14:30:00,9.125,15.054,13.920,8.580,8.560
1732,16-Nov-18 14:45:00,9.250,15.038,13.920,8.580,8.570
1733,16-Nov-18 15:00:00,9.313,15.046,13.920,8.580,8.570
1734,16-Nov-18 15:15:00,9.438,15.046,13.920,8.590,8.550
1735,16-Nov-18 15:30:00,9.438,15.030,13.920,8.610,8.440
1736,16-Nov-18 15:45:00,9.313,15.046,13.920,8.630,8.450
1737,16-Nov-18 16:00:00,9.250,15.041,13.920,8.630,8.420
1738,16-Nov-18 16:15:00,9.188,15.024,13.891,8.610,8.480
1739,16-Nov-18 16:30:00,9.125,15.038,13.771,8.630,8.450
1740,16-Nov-18 16:45:00,9.063,15.040,13.891,8.640,8.480
1741,16-Nov-18 17:00:00,9.000,15.054,13.712,8.650,8.400
1742,16-Nov-18 17:15:00,8.938,15.043,13.682,8.670,8.390
1743,16-Nov-18 17:30:00,8.875,15.049,13.622,8.650,8.390
1744,16-Nov-18 17:45:00,8.875,15.061,13.592,8.630,8.430
1745,16-Nov-18 18:00:00,8.875,15.048,13.235,8.630,8.420
1746,16-Nov-18 18:15:00,8.875,15.037,13.086,8.600,8.420
1747,16-Nov-18 18:30:00,8.875,15.059,13.086,8.600,8.370
1748,16-Nov-18 18:45:00,8.750,15.066,13.056,8.610,8.310
1749,16-Nov-18 19:00:00,8.750,15.060,13.026,8.650,8.300
1750,16-Nov-18 19:15:00,8.688,15.063,12.996,8.640,8.280
1751,16-Nov-18 19:30:00,8.688,15.074,12.996,8.650,8.230
1752,16-Nov-18 19:45:00,8.688,15.079,12.996,8.580,8.150
1753,16-Nov-18 20:00:00,8.625,15.069,12.996,8.500,8.090
1754,16-Nov-18 20:15:00,8.563,15.080,12.966,8.500,8.060
1755,16-Nov-18 20:30:00,8.625,15.074,12.966,8.480,8.050
1756,16-Nov-18 20:45:00,8.563,15.068,12.937,8.450,8.090
1757,16-Nov-18 21:00:00,8.500,15.071,12.937,8.500,8.100
1758,16-Nov-18 21:15:00,8.500,15.074,12.907,8.550,8.090
1759,16-Nov-18 21:30:00,8.500,15.080,12.937,8.580,8.070
1760,16-Nov-18 21:45:00,8.438,15.089,12.937,8.540,8.050
1761,16-Nov-18 22:00:00,8.438,15.076,12.937,8.540,8.020
1762,16-Nov-18 22:15:00,8.375,15.083,12.937,8.540,7.970
1763,16-Nov-18 22:30:00,8.375,15.091,12.937,8.530,7.950
1764,16-Nov-18 22:45:00,8.313,15.076,12.907,8.560,7.940
1765,16-Nov-18 23:00:00,8.375,15.090,12.937,8.580,7.940
1766,16-Nov-18 23:15:00,8.375,15.085,12.907,8.560,7.940
1767,16-Nov-18 23:30:00,8.375,15.071,12.907,8.510,7.940
1768,16-Nov-18 23:45:00,8.313,15.072,12.907,8.520,7.930
1769,17-Nov-18 00:00:00,8.313,15.096,12.907,8.550,7.920
1770,17-Nov-18 00:15:00,8.313,15.101,12.907,8.590,7.910
1771,17-Nov-18 00:30:00,8.313,15.091,12.877,8.580,7.900
1772,17-Nov-18 00:45:00,8.313,15.081,12.907,8.560,7.890
1773,17-Nov-18 01:00:00,8.313,15.102,12.907,8.510,7.850
1774,17-Nov-18 01:15:00,8.250,15.108,12.877,8.530,7.850
1775,17-Nov-18 01:30:00,8.250,15.089,12.907,8.550,7.830
1776,17-Nov-18 01:45:00,8.250,15.082,12.877,8.550,7.820
1777,17-Nov-18 02:00:00,8.250,15.107,12.907,8.540,7.810
1778,17-Nov-18 02:15:00,8.188,15.098,12.877,8.520,7.820
1779,17-Nov-18 02:30:00,8.188,15.101,12.877,8.440,7.800
1780,17-Nov-18 02:45:00,8.188,15.089,12.877,8.450,7.770
1781,17-Nov-18 03:00:00,8.188,15.112,12.907,8.490,7.780
1782,17-Nov-18 03:15:00,8.188,15.110,12.877,8.510,7.780
1783,17-Nov-18 03:30:00,8.188,15.098,12.877,8.550,7.770
1784,17-Nov-18 03:45:00,8.188,15.093,12.877,8.490,7.750
1785,17-Nov-18 04:00:00,8.125,15.116,12.907,8.460,7.730
1786,17-Nov-18 04:15:00,8.125,15.101,12.847,8.420,7.700
1787,17-Nov-18 04:30:00,8.125,15.119,12.877,8.440,7.700
1788,17-Nov-18 04:45:00,8.125,15.124,12.668,8.490,7.700
1789,17-Nov-18 05:00:00,8.125,15.111,12.847,8.480,7.710
1790,17-Nov-18 05:15:00,8.125,15.122,12.847,8.480,7.710
1791,17-Nov-18 05:30:00,8.125,15.099,12.847,8.470,7.700
1792,17-Nov-18 05:45:00,8.125,15.107,12.847,8.440,7.690
1793,17-Nov-18 06:00:00,8.125,15.131,12.847,8.400,7.680
1794,17-Nov-18 06:15:00,8.125,15.122,12.817,8.440,7.670
1795,17-Nov-18 06:30:00,8.125,15.124,12.817,8.470,7.670
1796,17-Nov-18 06:45:00,8.063,15.121,12.817,8.490,7.670
1797,17-Nov-18 07:00:00,8.063,15.134,12.847,8.450,7.670
1798,17-Nov-18 07:15:00,8.063,15.137,12.788,8.360,7.660
1799,17-Nov-18 07:30:00,8.063,15.140,12.817,8.300,7.650
1800,17-Nov-18 07:45:00,8.063,15.150,12.817,8.380,7.640
1801,17-Nov-18 08:00:00,8.063,15.150,12.817,8.320,7.640
1802,17-Nov-18 08:15:00,8.000,15.141,12.728,8.360,7.630
1803,17-Nov-18 08:30:00,8.000,15.150,12.728,8.380,7.610
1804,17-Nov-18 08:45:00,8.000,15.155,12.758,8.400,7.610
1805,17-Nov-18 09:00:00,8.063,15.159,12.788,8.420,7.610
1806,17-Nov-18 09:15:00,8.000,15.151,12.817,8.420,7.600
1807,17-Nov-18 09:30:00,8.000,15.159,12.907,8.470,7.600
1808,17-Nov-18 09:45:00,8.000,15.164,12.996,8.480,7.600
1809,17-Nov-18 10:00:00,8.000,15.169,13.145,8.480,7.590
1810,17-Nov-18 10:15:00,8.063,15.158,13.294,8.490,7.590
1811,17-Nov-18 10:30:00,8.063,15.174,13.384,8.500,7.600
1812,17-Nov-18 10:45:00,8.063,15.168,13.443,8.520,7.600
1813,17-Nov-18 11:00:00,8.125,15.176,13.503,8.530,7.620
1814,17-Nov-18 11:15:00,8.125,15.167,13.533,8.510,7.680
1815,17-Nov-18 11:30:00,8.188,15.163,13.503,8.530,7.700
1816,17-Nov-18 11:45:00,8.250,15.151,13.622,8.540,7.730
1817,17-Nov-18 12:00:00,8.375,15.152,13.891,8.540,7.770
1818,17-Nov-18 12:15:00,8.500,15.161,13.920,8.540,7.880
1819,17-Nov-18 12:30:00,8.625,15.151,13.920,8.580,7.930
1820,17-Nov-18 12:45:00,8.688,15.155,13.920,8.590,7.980
1821,17-Nov-18 13:00:00,8.875,15.156,13.920,8.630,8.030
1822,17-Nov-18 13:15:00,9.000,15.150,13.920,8.730,8.070
1823,17-Nov-18 13:30:00,9.125,15.124,13.920,8.790,8.040
1824,17-Nov-18 13:45:00,9.250,15.134,13.891,8.710,8.150
1825,17-Nov-18 14:00:00,9.313,15.128,13.920,8.640,8.340
1826,17-Nov-18 14:15:00,9.313,15.128,13.920,8.590,8.480
1827,17-Nov-18 14:30:00,9.250,15.132,13.920,8.620,8.480
1828,17-Nov-18 14:45:00,9.313,15.133,13.920,8.650,8.600
1829,17-Nov-18 15:00:00,9.375,15.096,13.920,8.650,8.660
1830,17-Nov-18 15:15:00,9.500,15.123,13.920,8.900,8.680
1831,17-Nov-18 15:30:00,9.688,15.123,13.920,8.870,8.650
1832,17-Nov-18 15:45:00,9.688,15.121,13.920,8.840,8.560
1833,17-Nov-18 16:00:00,9.563,15.130,13.920,8.770,8.530
1834,17-Nov-18 16:15:00,9.500,15.128,13.920,8.770,8.470
1835,17-Nov-18 16:30:00,9.313,15.107,13.712,8.760,8.420
1836,17-Nov-18 16:45:00,9.188,15.121,13.831,8.810,8.420
1837,17-Nov-18 17:00:00,9.063,15.115,13.622,8.780,8.390
1838,17-Nov-18 17:15:00,9.000,15.129,13.563,8.750,8.390
1839,17-Nov-18 17:30:00,9.000,15.133,13.533,8.850,8.420
1840,17-Nov-18 17:45:00,9.000,15.127,13.175,8.800,8.410
1841,17-Nov-18 18:00:00,8.938,15.135,13.116,8.780,8.410
1842,17-Nov-18 18:15:00,8.938,15.126,13.026,8.770,8.420
1843,17-Nov-18 18:30:00,8.938,15.137,13.056,8.760,8.450
1844,17-Nov-18 18:45:00,8.875,15.143,13.026,8.710,8.410
1845,17-Nov-18 19:00:00,8.938,15.127,12.996,8.690,8.440
1846,17-Nov-18 19:15:00,8.938,15.134,12.966,8.700,8.460
1847,17-Nov-18 19:30:00,9.000,15.142,12.996,8.660,8.490
1848,17-Nov-18 19:45:00,8.938,15.138,12.996,8.710,8.480
1849,17-Nov-18 20:00:00,8.938,15.143,12.966,8.710,8.450
1850,17-Nov-18 20:15:00,8.875,15.151,12.966,8.720,8.430
1851,17-Nov-18 20:30:00,8.813,15.159,12.966,8.700,8.420
1852,17-Nov-18 20:45:00,8.750,15.152,12.937,8.650,8.390
1853,17-Nov-18 21:00:00,8.750,15.149,12.937,8.720,8.370
1854,17-Nov-18 21:15:00,8.750,15.147,12.907,8.690,8.370
1855,17-Nov-18 21:30:00,8.750,15.153,12.937,8.710,8.340
1856,17-Nov-18 21:45:00,8.750,15.160,12.966,8.740,8.300
1857,17-Nov-18 22:00:00,8.688,15.158,12.937,8.760,8.270
1858,17-Nov-18 22:15:00,8.688,15.156,12.877,8.770,8.250
1859,17-Nov-18 22:30:00,8.625,15.165,12.937,8.760,8.240
1860,17-Nov-18 22:45:00,8.625,15.161,12.907,8.750,8.210
1861,17-Nov-18 23:00:00,8.625,15.167,12.937,8.760,8.190
1862,17-Nov-18 23:15:00,8.625,15.165,12.907,8.750,8.180
1863,17-Nov-18 23:30:00,8.625,15.165,12.907,8.730,8.150
1864,17-Nov-18 23:45:00,8.563,15.150,12.907,8.730,8.120
1865,18-Nov-18 00:00:00,8.500,15.167,12.907,8.730,8.090
1866,18-Nov-18 00:15:00,8.500,15.155,12.907,8.720,8.030
1867,18-Nov-18 00:30:00,8.438,15.165,12.907,8.700,7.980
1868,18-Nov-18 00:45:00,8.375,15.161,12.877,8.720,7.930
1869,18-Nov-18 01:00:00,8.375,15.173,12.728,8.710,7.920
1870,18-Nov-18 01:15:00,8.313,15.168,12.877,8.670,7.910
1871,18-Nov-18 01:30:00,8.313,15.159,12.877,8.650,7.910
1872,18-Nov-18 01:45:00,8.313,15.155,12.877,8.680,7.900
1873,18-Nov-18 02:00:00,8.313,15.162,12.877,8.710,7.890
1874,18-Nov-18 02:15:00,8.313,15.154,12.877,8.680,7.870
1875,18-Nov-18 02:30:00,8.250,15.149,12.877,8.690,7.860
1876,18-Nov-18 02:45:00,8.250,15.154,12.877,8.710,7.860
1877,18-Nov-18 03:00:00,8.250,15.148,12.877,8.710,7.850
1878,18-Nov-18 03:15:00,8.250,15.151,12.847,8.700,7.850
1879,18-Nov-18 03:30:00,8.250,15.157,12.877,8.720,7.840
1880,18-Nov-18 03:45:00,8.250,15.154,12.847,8.690,7.810
1881,18-Nov-18 04:00:00,8.250,15.142,12.847,8.740,7.790
1882,18-Nov-18 04:15:00,8.188,15.137,12.817,8.720,7.780
1883,18-Nov-18 04:30:00,8.188,15.134,12.817,8.730,7.780
1884,18-Nov-18 04:45:00,8.125,15.141,12.847,8.710,7.760
1885,18-Nov-18 05:00:00,8.188,15.140,12.847,8.590,7.760
1886,18-Nov-18 05:15:00,8.188,15.142,12.817,8.580,7.740
1887,18-Nov-18 05:30:00,8.125,15.154,12.817,8.610,7.710
1888,18-Nov-18 05:45:00,8.125,15.148,12.817,8.590,7.720
1889,18-Nov-18 06:00:00,8.125,15.135,12.788,8.630,7.720
1890,18-Nov-18 06:15:00,8.125,15.143,12.788,8.670,7.690
1891,18-Nov-18 06:30:00,8.063,15.146,12.758,8.660,7.690
1892,18-Nov-18 06:45:00,8.063,15.153,12.788,8.660,7.670
1893,18-Nov-18 07:00:00,8.063,15.149,12.758,8.620,7.670
1894,18-Nov-18 07:15:00,8.063,15.152,12.758,8.610,7.670
1895,18-Nov-18 07:30:00,8.063,15.161,12.758,8.630,7.670
1896,18-Nov-18 07:45:00,8.063,15.162,12.758,8.580,7.670
1897,18-Nov-18 08:00:00,8.063,15.171,12.758,8.550,7.660
1898,18-Nov-18 08:15:00,8.063,15.171,12.698,8.560,7.660
1899,18-Nov-18 08:30:00,8.063,15.173,12.698,8.560,7.640
1900,18-Nov-18 08:45:00,8.063,15.170,12.758,8.600,7.630
1901,18-Nov-18 09:00:00,8.063,15.162,12.877,8.610,7.620
1902,18-Nov-18 09:15:00,8.063,15.165,12.966,8.620,7.630
1903,18-Nov-18 09:30:00,8.063,15.175,13.145,8.620,7.620
1904,18-Nov-18 09:45:00,8.063,15.144,13.324,8.590,7.620
