Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-14T13:04:52Z,-0.043,0.039,24.6606,0.6915,-0.0039,35.601,35.320403,7.8787,94.656,7.362,296.7326,2543.7,1.881935879153633
2018-05-14T13:04:52Z,-0.027,0.046,24.6577,0.6964,0.0283,35.635,35.328383,7.8906,94.736,7.361,296.888,2533,1.8839580691897242
2018-05-14T13:04:52Z,-0.01,0.052,24.6547,0.6909,0.16,35.627,35.303888,7.9026,94.84,7.362,296.9115,2416.3,1.8836320583222625
2018-05-14T13:04:52Z,0.003,0.056,24.6432,0.6795,0.3372,35.614,35.278292,7.9135,94.938,7.362,296.6725,2173.9,1.8833728865586117
2018-05-14T13:04:52Z,0.013,0.057,24.6006,0.6694,0.4007,35.627,35.272963,7.9255,95.038,7.361,296.2357,1884.9,1.8858418069558034
2018-05-14T13:04:52Z,0.028,0.057,24.5549,0.6694,0.4091,35.614,35.239425,7.9405,95.166,7.36,295.9312,1700.2,1.8869821092977217
2018-05-14T13:04:52Z,0.044,0.056,24.5399,0.6794,0.4379,35.585,35.190363,7.9548,95.286,7.36,295.9169,1632.1,1.8859677505135253
2018-05-14T13:04:52Z,0.06,0.055,24.5271,0.6894,0.4442,35.599,35.187891,7.9603,95.311,7.36,296.0632,1656.9,1.8872778656634248
2018-05-14T13:04:52Z,0.075,0.054,24.4978,0.6982,0.4544,35.629,35.209509,7.9537,95.213,7.36,296.237,1790.6,1.8901646793800164
2018-05-14T13:04:52Z,0.088,0.052,24.4682,0.7037,0.4698,35.619,35.197653,7.9419,95.068,7.36,296.2976,1724.5,1.8908177703664906
2018-05-14T13:04:52Z,0.1,0.052,24.4384,0.7089,0.4475,35.596,35.17158,7.9362,94.991,7.358,296.3655,1482.9,1.8907481941382558
2018-05-14T13:04:52Z,0.111,0.056,24.4099,0.7068,0.3677,35.583,35.148338,7.9397,95.007,7.354,296.5421,1504.4,1.8911879400888854
2018-05-14T13:04:52Z,0.122,0.061,24.4009,0.6873,0.2683,35.562,35.10719,7.9445,95.013,7.35,296.7119,2010.8,1.8903752519040933
2018-05-14T13:04:52Z,0.137,0.068,24.4046,0.6748,0.2528,35.538,35.055147,7.944,94.936,7.347,296.7839,2678.2,1.8888714089590346
2018-05-14T13:04:52Z,0.157,0.076,24.4016,0.6754,0.2723,35.542,35.027208,7.9406,94.817,7.344,296.896,2611.6,1.8892194592916738
2018-05-14T13:04:52Z,0.179,0.086,24.3881,0.6773,0.2594,35.568,35.023414,7.9401,94.739,7.341,297.208,2003.6,1.8912385099036129
2018-05-14T13:04:52Z,0.202,0.095,24.36,0.6792,0.2498,35.579,35.009234,7.9416,94.694,7.342,297.6298,1675.7,1.893014825479364
2018-05-14T13:04:52Z,0.227,0.1,24.3151,0.6789,0.2164,35.573,34.982758,7.9378,94.599,7.346,297.9525,1575.2,1.8945270974345463
2018-05-14T13:04:52Z,0.254,0.102,24.2683,0.6832,0.1913,35.563,34.95734,7.9264,94.424,7.35,298.2709,1669.8,1.8958943430534185
2018-05-14T13:04:52Z,0.283,0.102,24.226,0.6859,0.2819,35.575,34.955969,7.9126,94.23,7.354,298.8115,1522.8,1.8983212644205607
2018-05-14T13:04:52Z,0.313,0.1,24.1894,0.683,0.427,35.595,34.966154,7.9045,94.108,7.356,299.4133,1051.8,1.9009684482858065
2018-05-14T13:04:52Z,0.338,0.097,24.1629,0.685,0.4811,35.592,34.953438,7.906,94.103,7.358,299.9539,919.57,1.9018978371720459
2018-05-14T13:04:52Z,0.36,0.094,24.1411,0.6825,0.4478,35.578,34.929241,7.9139,94.17,7.359,300.5295,1361.8,1.9020098702375594
2018-05-14T13:04:52Z,0.381,0.09,24.1239,0.6808,0.3601,35.591,34.927658,7.9207,94.216,7.361,301.1245,1736.6,1.9034606593616985
2018-05-14T13:04:52Z,0.403,0.088,24.1112,0.6917,0.2749,35.611,34.934274,7.9204,94.178,7.362,301.5555,1430.4,1.9051219358412645
2018-05-14T13:04:52Z,0.428,0.087,24.0986,0.6949,0.2424,35.571,34.882177,7.9155,94.089,7.362,301.7835,1401.7,1.9033781326310206
2018-05-14T13:04:52Z,0.45,0.086,24.0846,0.683,0.2409,35.513,34.805895,7.9142,94.025,7.362,301.9884,1651.7,1.9006710573571777
2018-05-14T13:04:52Z,0.471,0.085,24.0623,0.6768,0.2571,35.511,34.774162,7.9172,93.988,7.363,302.2267,1381.6,1.9014838913217287
2018-05-14T13:04:52Z,0.493,0.083,24.04,0.684,0.2546,35.52,34.75253,7.9183,93.926,7.364,302.5135,1101.1,1.9029216182748372
2018-05-14T13:04:52Z,0.513,0.08,24.0314,0.6872,0.2413,35.528,34.734858,7.9144,93.815,7.365,302.8745,1008.8,1.9037332953163368
2018-05-14T13:04:52Z,0.533,0.077,24.0051,0.6791,0.2493,35.565,34.751001,7.907,93.679,7.365,303.15,919.39,1.9069304656146047
2018-05-14T13:04:52Z,0.553,0.074,23.9557,0.6777,0.2593,35.584,34.757128,7.8989,93.553,7.365,303.2629,1154.9,1.9100737054334584
2018-05-14T13:04:52Z,0.573,0.073,23.9122,0.6883,0.3014,35.58,34.745408,7.8892,93.421,7.364,303.4653,1933.4,1.9116664262385512
2018-05-14T13:04:52Z,0.591,0.073,23.8746,0.6884,0.3919,35.576,34.736317,7.8736,93.222,7.361,303.8758,2228.6,1.9130142543118371
2018-05-14T13:04:52Z,0.606,0.074,23.8455,0.6785,0.4379,35.556,34.710718,7.8539,92.972,7.358,304.2697,1608.1,1.9130949111864755
2018-05-14T13:04:52Z,0.622,0.074,23.8303,0.6792,0.4308,35.548,34.689965,7.8371,92.742,7.354,304.5281,1081,1.9132764178716741
2018-05-14T13:04:52Z,0.642,0.074,23.8217,0.6969,0.3973,35.553,34.675938,7.8236,92.535,7.35,304.6773,808.81,1.9139222093717616
2018-05-14T13:04:52Z,0.666,0.073,23.8149,0.718,0.3375,35.567,34.668119,7.8141,92.372,7.349,304.7829,829.29,1.9150059796211585
2018-05-14T13:04:52Z,0.688,0.07,23.8085,0.7221,0.3188,35.577,34.658922,7.8131,92.313,7.349,304.8587,1196.4,1.9158450914236371
2018-05-14T13:04:52Z,0.705,0.065,23.7918,0.7193,0.2934,35.566,34.628221,7.8189,92.334,7.349,304.9908,1550.4,1.9159192399693967
2018-05-14T13:04:52Z,0.718,0.061,23.7604,0.7206,0.2749,35.572,34.614486,7.8249,92.358,7.349,305.3473,1740.4,1.9175831023068717
2018-05-14T13:04:52Z,0.729,0.059,23.7285,0.729,0.369,35.527,34.556338,7.8304,92.386,7.348,305.7282,1527.4,1.916355140334668
2018-05-14T13:04:52Z,0.741,0.059,23.705,0.7389,0.4553,35.424,34.433293,7.8389,92.432,7.346,305.9822,1314.9,1.911455604531155
2018-05-14T13:04:52Z,0.755,0.062,23.6774,0.7392,0.4335,35.431,34.397085,7.8461,92.412,7.345,306.1819,1333.1,1.9130159753671538
2018-05-14T13:04:52Z,0.774,0.066,23.643,0.7317,0.3492,35.517,34.436088,7.8409,92.241,7.343,306.3355,1047.2,1.919387543229702
2018-05-14T13:04:52Z,0.794,0.07,23.6309,0.7226,0.2598,35.438,34.333146,7.8209,91.94,7.341,306.5489,725.7,1.9153737563945998
2018-05-14T13:04:52Z,0.813,0.073,23.6132,0.7205,0.2377,35.168,34.04163,7.8023,91.647,7.341,306.7834,709.28,1.9006559996430836
2018-05-14T13:04:52Z,0.832,0.075,23.5382,0.7158,0.2649,34.896,33.706112,7.8085,91.542,7.34,306.9336,826.35,1.8882021549092232
2018-05-14T13:04:52Z,0.849,0.077,23.4561,0.7118,0.2527,34.696,33.388637,7.8446,91.653,7.34,307.0751,899.64,1.8801403145308624
2018-05-14T13:04:52Z,0.867,0.08,23.433,0.7177,0.2124,34.593,33.124588,7.8939,91.812,7.339,307.2031,846.2,1.875183945453552
2018-05-14T13:04:52Z,0.889,0.084,23.42,0.7228,0.2054,34.581,32.926846,7.94,91.876,7.338,307.3631,943.05,1.8750323587877555
2018-05-14T13:04:52Z,0.912,0.088,23.3178,0.7269,0.2285,34.615,32.775873,7.9869,91.953,7.338,307.5463,1072.3,1.8812265390477005
2018-05-14T13:04:52Z,0.934,0.09,23.1306,0.7313,0.2476,34.703,32.696233,8.0493,92.254,7.337,307.6118,859.29,1.8941258688297993
2018-05-14T13:04:52Z,0.959,0.088,22.886,0.7486,0.2235,34.805,32.662334,8.1335,92.884,7.335,307.6393,767.36,1.9103743983781871
2018-05-14T13:04:52Z,0.985,0.083,22.5972,0.7801,0.2118,34.854,32.619876,8.2328,93.789,7.334,307.7063,956.01,1.9255864055629375
2018-05-14T13:04:52Z,1.008,0.077,22.3278,0.79,0.2588,34.852,32.563829,8.3381,94.844,7.333,307.9047,1027,1.9371229857026004
2018-05-14T13:04:52Z,1.026,0.071,22.0891,0.7853,0.2728,34.826,32.492705,8.4533,96.033,7.331,308.2313,1042.8,1.946009057486603
2018-05-14T13:04:52Z,1.041,0.066,21.8924,0.7875,0.2891,34.782,32.394985,8.586,97.384,7.331,308.3859,947.1,1.9520478646727266
2018-05-14T13:04:52Z,1.054,0.061,21.7717,0.7805,0.3651,34.787,32.334901,8.7249,98.78,7.329,308.4837,703.98,1.9576821389670558
2018-05-14T13:04:52Z,1.068,0.061,21.7077,0.774,0.4285,34.849,32.337751,8.8434,99.97,7.326,308.7252,621.83,1.9642246138969712
2018-05-14T13:04:52Z,1.083,0.063,21.6555,0.7822,0.476,34.857,32.302357,8.9283,100.81,7.322,308.8977,703.1,1.967028592964872
2018-05-14T13:04:52Z,1.099,0.067,21.5686,0.8067,0.512,34.82,32.224458,8.9898,101.381,7.318,309.0198,715.84,1.968694699695543
2018-05-14T13:04:52Z,1.117,0.071,21.4626,0.8407,0.4975,34.803,32.157957,9.0418,101.825,7.314,309.1688,737.48,1.972422315025262
2018-05-14T13:04:52Z,1.137,0.074,21.3824,0.8524,0.4529,34.763,32.069834,9.0927,102.25,7.313,309.23630000000003,801.52,1.9736193221372418
2018-05-14T13:04:52Z,1.158,0.075,21.3311,0.8472,0.4606,34.733,31.984558,9.1422,102.641,7.313,309.3206,800.77,1.9741202487411453
2018-05-14T13:04:52Z,1.178,0.075,21.2745,0.8515,0.4993,34.773,31.952457,9.1836,102.904,7.315,309.4993,791.06,1.9790819170985574
2018-05-14T13:04:52Z,1.198,0.074,21.193,0.8492,0.49370000000000003,34.827,31.935644,9.2179,103.097,7.316,309.5897,742.41,1.986030327430292
2018-05-14T13:04:52Z,1.217,0.071,21.124,0.8386,0.4535,34.852,31.908198,9.2504,103.312,7.317,309.5536,775.75,1.9906777729191314
2018-05-14T13:04:52Z,1.234,0.067,21.0505,0.842,0.4105,34.862,31.874588,9.2845,103.57,7.319,309.5789,844.79,1.994634531921077
2018-05-14T13:04:52Z,1.25,0.063,20.9354,0.8531,0.4015,34.877,31.846772,9.3226,103.874,7.323,309.6377,668.69,2.000814097349012
2018-05-14T13:04:52Z,1.265,0.06,20.8319,0.8725,0.4355,34.89,31.82586,9.3608,104.201,7.326,309.7487,514.01,2.006365252133325
2018-05-14T13:04:52Z,1.28,0.059,20.7677,0.901,0.4564,34.897,31.812227,9.3967,104.54,7.327,309.9739,522.47,2.0097550631329995
2018-05-14T13:04:52Z,1.294,0.06,20.7114,0.9133,0.4396,34.915,31.808937,9.4318,104.873,7.328,310.1241,597.98,2.0134597608562337
2018-05-14T13:04:52Z,1.308,0.061,20.6485,0.9109,0.4461,34.931,31.786052,9.4665,105.147,7.328,310.2744,677.44,2.0173573681182297
2018-05-14T13:04:52Z,1.323,0.064,20.5929,0.9547,0.4736,34.928,31.726002,9.4955,105.301,7.326,310.5859,644.68,2.0197601900654023
2018-05-14T13:04:52Z,1.339,0.068,20.5719,1.0481,0.4672,34.924,31.654396,9.5117,105.279,7.324,310.8789,699.87,2.0204930096350067
2018-05-14T13:04:52Z,1.358,0.072,20.5592,1.1031,0.4302,34.963,31.618796,9.5147,105.102,7.323,311.0637,846.95,2.0234769446353833
