Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-04-30T16:50:12Z,-0.037,-0.007,16.3089,0.286,1.2818,34.931,28.86089,9.4,95.867,7.209,315.6898,1308.1,2.2373841675226345
2018-04-30T16:50:12Z,-0.036,-0.003,16.3082,0.2815,1.2815,34.901,28.836738,9.407,95.938,7.209,315.7504,1293.4,2.2353846519237512
2018-04-30T16:50:12Z,-0.036,0,16.3068,0.2723,1.2372,34.884,28.822894,9.4165,96.036,7.209,315.6789,1287.1,2.2343069447991306
2018-04-30T16:50:12Z,-0.036,0.002,16.307,0.2658,1.1424,34.882,28.8205,9.4268,96.141,7.21,315.6,1289.1,2.23416003708839
2018-04-30T16:50:12Z,-0.035,0.004,16.3077,0.2678,1.051,34.867,28.80779,9.435,96.223,7.211,315.485,1293.9,2.233102404904669
2018-04-30T16:50:12Z,-0.035,0.01,16.3075,0.2693,1.0176,34.853,28.796234,9.4412,96.286,7.211,315.3203,1296.8,2.232162347419173
2018-04-30T16:50:12Z,-0.034,0.023,16.3075,0.2644,1.0441,34.867,28.807779,9.4446,96.32,7.207,315.1578,1301.5,2.2331133754932186
2018-04-30T16:50:12Z,-0.031,0.042,16.3076,0.2551,1.0961,34.884,28.820375,9.4461,96.333,7.197,314.9836,1303.9,2.234262694156363
2018-04-30T16:50:12Z,-0.026,0.061,16.3074,0.2482,1.1578,34.887,28.82152,9.4466,96.332,7.187,314.7629,1311.9,2.2344774800109795
2018-04-30T16:50:12Z,-0.008,0.074,16.3069,0.2548,1.1494,34.89,28.821624,9.4461,96.321,7.182,314.4676,1403.1,2.2347085072675226
2018-04-30T16:50:12Z,0.027,0.081,16.3067,0.2711,1.0862,34.892,28.821633,9.4461,96.316,7.183,314.2522,1387.6,2.2348542135184983
2018-04-30T16:50:12Z,0.065,0.081,16.3062,0.2799,1.0656,34.894,28.821624,9.4475,96.325,7.187,314.2235,1091.9,2.2350163344419545
2018-04-30T16:50:12Z,0.087,0.076,16.3035,0.2779,1.053,34.896,28.821511,9.4505,96.351,7.19,314.1211,965.5,2.2353008097018634
2018-04-30T16:50:12Z,0.097,0.065,16.3003,0.2754,1.0859,34.897,28.820262,9.4535,96.375,7.192,313.8744,1018.8,2.2355452040298736
2018-04-30T16:50:12Z,0.105,0.053,16.2976,0.2768,1.1579,34.883,28.806522,9.4552,96.385,7.194,313.8222,862.28,2.2347426908615162
2018-04-30T16:50:12Z,0.114,0.044,16.295,0.2768,1.1615,34.857,28.78238,9.457,96.395,7.194,314.0054,673.18,2.2331191579461547
2018-04-30T16:50:12Z,0.126,0.042,16.293,0.2748,1.1291,34.862,28.782371,9.4589,96.404,7.195,314.1107,751.33,2.2335688764414052
2018-04-30T16:50:12Z,0.139,0.043,16.2888,0.2717,1.1019,34.895,28.806408,9.4604,96.409,7.197,314.063,1005.6,2.2360430877655104
2018-04-30T16:50:12Z,0.15,0.043,16.2852,0.2665,1.0768,34.913,28.818993,9.4617,96.415,7.199,314.1174,1057.4,2.2374651906006715
2018-04-30T16:50:12Z,0.16,0.043,16.2826,0.2573,1.0694,34.901,28.807533,9.4601,96.395,7.2,314.3384,879.48,2.2367928598248916
2018-04-30T16:50:12Z,0.17,0.042,16.2767,0.2434,1.0427,34.886,28.794851,9.4516,96.308,7.201,314.4965,786.37,2.236098767752653
2018-04-30T16:50:12Z,0.181,0.039,16.2709,0.2459,1.0291,34.883,28.792656,9.4391,96.181,7.201,314.4805,867.96,2.2362148976595453
2018-04-30T16:50:12Z,0.193,0.036,16.2673,0.2596,1.0877,34.869,28.780997,9.4274,96.06,7.201,314.4045,839.99,2.235461428039702
2018-04-30T16:50:12Z,0.203,0.032,16.2653,0.2617,1.1101,34.872,28.780882,9.4182,95.96,7.202,314.3518,645.83,2.2357756291250337
2018-04-30T16:50:12Z,0.21,0.03,16.2654,0.2808,1.0866,34.889,28.791264,9.4137,95.905,7.205,314.3591,650.74,2.236926043846583
2018-04-30T16:50:12Z,0.215,0.029,16.2667,0.316,1.1095,34.879,28.779509,9.4135,95.893,7.207,314.4056,982.88,2.2361739701639363
2018-04-30T16:50:12Z,0.22,0.032,16.2662,0.3286,1.1428,34.865,28.765759,9.4155,95.907,7.207,314.3987,1226.6,2.235249425906373
2018-04-30T16:50:12Z,0.226,0.037,16.263,0.3326,1.122,34.852,28.752017,9.4195,95.937,7.206,314.3621,1058.2,2.2345419616633766
2018-04-30T16:50:12Z,0.234,0.044,16.2581,0.3363,1.072,34.851,28.740359,9.4266,95.98,7.203,314.393,791.75,2.2347442694302164
2018-04-30T16:50:12Z,0.247,0.049,16.2521,0.3364,1.0575,34.882,28.751787,9.4353,96.026,7.197,314.514,752.69,2.2371841206316674
2018-04-30T16:50:12Z,0.265,0.052,16.2489,0.3438,1.0675,34.907,28.763175,9.4398,96.045,7.192,314.6208,938.57,2.239061455826953
2018-04-30T16:50:12Z,0.283,0.052,16.2496,0.3427,1.0714,34.896,28.751028,9.4393,96.03,7.185,314.6522,1108.9,2.2382737421691905
2018-04-30T16:50:12Z,0.298,0.048,16.2335,0.3325,1.074,34.874,28.731914,9.4377,96.013,7.18,314.7213,979.11,2.2376669657934682
2018-04-30T16:50:12Z,0.308,0.043,16.2045,0.3303,1.0691,34.864,28.722581,9.4381,96.013,7.179,314.9403,715.11,2.2385908352269177
2018-04-30T16:50:12Z,0.316,0.038,16.1927,0.3338,1.0734,34.844,28.701684,9.4407,96.025,7.18,315.1491,575.01,2.2378815884585994
2018-04-30T16:50:12Z,0.324,0.033,16.1897,0.3381,1.1263,34.819,28.669758,9.4445,96.031,7.183,315.1808,521.68,2.2363442889732457
2018-04-30T16:50:12Z,0.332,0.03,16.1903,0.3372,1.159,34.822,28.654058,9.4461,95.996,7.187,315.2378,543.97,2.236515209528746
2018-04-30T16:50:12Z,0.34,0.028,16.1897,0.3326,1.1026,34.825,28.638825,9.4455,95.936,7.189,315.4079,999.76,2.2367525557553805
2018-04-30T16:50:12Z,0.346,0.028,16.1854,0.3375,1.0548,34.81,28.612562,9.4451,95.893,7.191,315.602,1507.5,2.235968353153645
2018-04-30T16:50:12Z,0.353,0.027,16.1688,0.3496,1.0686,34.795,28.5905,9.4446,95.858,7.194,315.8641,1189.4,2.2358644170596147
2018-04-30T16:50:12Z,0.36,0.027,16.1397,0.3503,1.0862,34.779,28.562573,9.4441,95.813,7.197,316.0825,688.36,2.2363840387758493
2018-04-30T16:50:12Z,0.366,0.028,16.1103,0.3376,1.085,34.759,28.528883,9.4437,95.758,7.198,316.2625,638.01,2.2366476825028023
2018-04-30T16:50:12Z,0.373,0.029,16.0904,0.3246,1.0845,34.749,28.500641,9.4433,95.694,7.199,316.492,642.44,2.2370676125955042
2018-04-30T16:50:12Z,0.381,0.029,16.085,0.3207,1.111,34.754,28.475083,9.4445,95.618,7.197,316.707,594.32,2.2377082449525822
2018-04-30T16:50:12Z,0.389,0.029,16.0615,0.3285,1.1306,34.793,28.473836,9.4466,95.544,7.195,316.9695,837.77,2.241676902435752
2018-04-30T16:50:12Z,0.397,0.029,16.0335,0.336,1.1695,34.831,28.485519,9.4476,95.499,7.193,317.2568,1063.5,2.245832447887992
2018-04-30T16:50:12Z,0.404,0.03,16.013,0.3374,1.2455,34.845,28.489316,9.4496,95.496,7.191,317.427,800.26,2.2479326227309246
2018-04-30T16:50:12Z,0.411,0.031,15.9661,0.3362,1.2866,34.888,28.519734,9.4547,95.533,7.188,317.4785,555.93,2.253496833931634
2018-04-30T16:50:12Z,0.418,0.032,15.9045,0.3396,1.2999,34.909,28.535792,9.4623,95.607,7.185,317.449,518.26,2.258388876020295
2018-04-30T16:50:12Z,0.427,0.033,15.8808,0.3424,1.253,34.853,28.492958,9.4719,95.714,7.184,317.4146,530.32,2.255874470297619
2018-04-30T16:50:12Z,0.437,0.035,15.8785,0.3333,1.1467,34.796,28.446346,9.4818,95.814,7.184,317.407,604.41,2.2520896858575137
2018-04-30T16:50:12Z,0.446,0.038,15.8663,0.3301,1.0827,34.77,28.41672,9.4866,95.836,7.183,317.4439,623.57,2.250987304698139
2018-04-30T16:50:12Z,0.454,0.043,15.8648,0.3414,1.0901,34.76,28.388753,9.4842,95.755,7.181,317.6875,620.27,2.2503843173877134
2018-04-30T16:50:12Z,0.464,0.048,15.8747,0.3589,1.1139,34.76,28.362177,9.4767,95.6,7.181,317.944,570.57,2.249830086685924
2018-04-30T16:50:12Z,0.477,0.051,15.8773,0.3768,1.1267,34.78,28.349354,9.465,95.397,7.18,318.0499,477.05,2.2510572969138143
2018-04-30T16:50:12Z,0.493,0.051,15.866,0.3832,1.1528,34.824,28.360672,9.4499,95.174,7.178,318.1072,480.76,2.2547112508750553
2018-04-30T16:50:12Z,0.51,0.05,15.8357,0.3902,1.155,34.852,28.371999,9.4362,95.001,7.176,318.2072,557.09,2.2583353630501204
2018-04-30T16:50:12Z,0.526,0.047,15.7942,0.3874,1.1229,34.842,28.359289,9.43,94.926,7.175,318.5696,618.21,2.2599807819335123
2018-04-30T16:50:12Z,0.536,0.043,15.7507,0.3588,1.1003,34.816,28.333993,9.4334,94.947,7.174,318.9614,612.96,2.260639762746959
2018-04-30T16:50:12Z,0.541,0.039,15.7073,0.3373,1.0948,34.804,28.320148,9.4444,95.048,7.171,319.0736,616.66,2.2622590721037574
2018-04-30T16:50:12Z,0.548,0.035,15.696,0.3302,1.0874,34.809,28.31888,9.4544,95.133,7.17,319.1512,604.51,2.2632412809560685
2018-04-30T16:50:12Z,0.558,0.032,15.6954,0.3472,1.1324,34.819,28.318662,9.4606,95.172,7.171,319.2975,534,2.2639645738010943
2018-04-30T16:50:12Z,0.568,0.031,15.6841,0.386,1.2731,34.827,28.317497,9.4659,95.204,7.172,319.3798,505.4,2.2651543652562287
2018-04-30T16:50:12Z,0.577,0.03,15.6831,0.4041,1.3547,34.818,28.304787,9.469,95.219,7.173,319.3723,445.68,2.2645896489154373
2018-04-30T16:50:12Z,0.583,0.029,15.6756,0.4006,1.3247,34.807,28.291982,9.4696,95.214,7.175,319.1204,381.08,2.2642541362007353
2018-04-30T16:50:12Z,0.589,0.026,15.6609,0.3997,1.3067,34.809,28.289673,9.4678,95.184,7.176,318.7432,357.48,2.265222670294323
2018-04-30T16:50:12Z,0.596,0.024,15.65,0.4119,1.3204,34.798,28.27686,9.4656,95.15,7.179,318.6841,353.7,2.2650792149627423
2018-04-30T16:50:12Z,0.602,0.022,15.6422,0.4186,1.3074,34.785,28.264056,9.4683,95.168,7.182,318.9213,371.95,2.2646222317653786
2018-04-30T16:50:12Z,0.607,0.022,15.6392,0.408,1.2723,34.789,28.26186,9.4773,95.244,7.184,319.1166,357.56,2.2650679387083748
2018-04-30T16:50:12Z,0.612,0.022,15.6326,0.4027,1.2628,34.784,28.250305,9.4879,95.33,7.185,319.0665,347.59,2.2650956885402302
2018-04-30T16:50:12Z,0.618,0.022,15.6252,0.4187,1.222,34.795,28.251337,9.4962,95.391,7.186,319.0032,354.91,2.266274023794696
2018-04-30T16:50:12Z,0.624,0.022,15.6238,0.445,1.1152,34.831,28.274324,9.5021,95.431,7.187,318.9537,374.56,2.268840500265754
2018-04-30T16:50:12Z,0.63,0.022,15.6171,0.454,1.0396,34.836,28.274229,9.5088,95.486,7.187,318.7263,395.69,2.2695654858585774
2018-04-30T16:50:12Z,0.636,0.022,15.6046,0.4549,1.0405,34.808,28.250193,9.5147,95.541,7.187,318.6623,409.69,2.268338258519762
2018-04-30T16:50:12Z,0.641,0.021,15.5938,0.4652,1.0642,34.795,28.237701,9.5116,95.506,7.187,318.7833,416.26,2.2680512173880176
2018-04-30T16:50:12Z,0.646,0.02,15.5826,0.4682,1.0821,34.812,28.250193,9.4979,95.364,7.187,318.8122,400.47,2.269861614152511
2018-04-30T16:50:12Z,0.651,0.02,15.5762,0.4632,1.0737,34.841,28.274219,9.4861,95.246,7.187,318.754,391.49,2.272230789179675
2018-04-30T16:50:12Z,0.656,0.021,15.5774,0.4595,1.0549,34.84,28.274199,9.4836,95.224,7.187,318.8536,388.64,2.272093295756778
2018-04-30T16:50:12Z,0.66,0.022,15.5748,0.4596,1.1295,34.811,28.249953,9.4821,95.205,7.187,319.1556,428.83,2.270234484754896
2018-04-30T16:50:12Z,0.665,0.025,15.5708,0.4647,1.2431,34.799,28.235068,9.4781,95.15,7.187,319.3079,586.45,2.269631059942012
2018-04-30T16:50:12Z,0.671,0.029,15.572,0.4665,1.2691,34.793,28.221215,9.4755,95.097,7.189,319.2329,687.65,2.2691476582541372
2018-04-30T16:50:12Z,0.679,0.032,15.5749,0.4635,1.2606,34.792,28.209442,9.4788,95.099,7.192,319.1945,685.93,2.2689138351967864
2018-04-30T16:50:12Z,0.689,0.035,15.574,0.4653,1.2919,34.816,28.219718,9.4906,95.19,7.192,319.3597,706.34,2.2706249492699846
2018-04-30T16:50:12Z,0.699,0.039,15.568,0.4694,1.3122,34.824,28.21845,9.501,95.271,7.192,319.4247,632.26,2.271518662744154
2018-04-30T16:50:12Z,0.709,0.042,15.5527,0.4671,1.2931,34.804,28.19409,9.4985,95.224,7.193,319.12,532.07,2.2710028041584795
2018-04-30T16:50:12Z,0.719,0.046,15.5344,0.4644,1.2737,34.795,28.179184,9.4885,95.101,7.193,318.9449,496.54,2.271418602668604
2018-04-30T16:50:12Z,0.731,0.048,15.5236,0.4648,1.2613,34.789,28.165212,9.4786,94.976,7.193,319.0281,506.33,2.271616188011299
2018-04-30T16:50:12Z,0.745,0.049,15.5114,0.4636,1.2652,34.784,28.152138,9.4703,94.865,7.193,319.0934,536.22,2.2719626446261865
2018-04-30T16:50:12Z,0.76,0.049,15.5005,0.4674,1.2904,34.79,28.148102,9.4639,94.775,7.193,319.1327,528.74,2.2729976485787655
2018-04-30T16:50:12Z,0.774,0.047,15.4904,0.4742,1.3228,34.759,28.116405,9.4594,94.711,7.193,318.9868,481.41,2.2714226264146458
2018-04-30T16:50:12Z,0.786,0.044,15.4769,0.4725,1.3515,34.726,28.086377,9.4589,94.696,7.192,318.8783,451.62,2.2699015547522055
2018-04-30T16:50:12Z,0.796,0.04,15.4636,0.4651,1.3618,34.749,28.102541,9.4629,94.729,7.191,318.8527,490.68,2.2722524659715906
2018-04-30T16:50:12Z,0.805,0.035,15.449,0.4586,1.3557,34.776,28.12134,9.4709,94.8,7.19,318.6781,533.25,2.274956565388729
2018-04-30T16:50:12Z,0.813,0.031,15.4396,0.4576,1.3392,34.785,28.123161,9.4819,94.894,7.19,318.5731,513.74,2.276116614136416
2018-04-30T16:50:12Z,0.821,0.028,15.4363,0.4617,1.2846,34.795,28.124552,9.4949,95.003,7.19,318.6165,477.31,2.2769987229082314
2018-04-30T16:50:12Z,0.828,0.025,15.4331,0.4622,1.245,34.82,28.138149,9.5074,95.111,7.19,318.6865,480.8,2.2789167098744385
2018-04-30T16:50:12Z,0.833,0.023,15.429,0.4544,1.2865,34.847,28.160558,9.5164,95.203,7.19,318.9893,475.8,2.2810254544227804
2018-04-30T16:50:12Z,0.838,0.021,15.4225,0.4508,1.3299,34.815,28.141493,9.5215,95.274,7.191,319.4378,519.76,2.279174348742276
2018-04-30T16:50:12Z,0.843,0.02,15.4103,0.4552,1.3117,34.756,28.098145,9.5236,95.307,7.193,319.6356,745.5,2.275772547462226
2018-04-30T16:50:12Z,0.847,0.02,15.3978,0.4527,1.2802,34.744,28.080941,9.5249,95.297,7.193,319.4873,867.69,2.2756516399401576
2018-04-30T16:50:12Z,0.852,0.02,15.3977,0.4486,1.2843,34.737,28.060477,9.5231,95.236,7.193,319.0224,646.88,2.2751708345613055
2018-04-30T16:50:12Z,0.858,0.021,15.4132,0.4605,1.3001,34.728,28.041202,9.5158,95.128,7.193,318.7465,506.99,2.273662066020036
