
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_inf_15min,,Exported,"Aqua4Plus 1.9.302"
# Records,  5857 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,15.75,13.998,
,Maximum,25.00,14.372,
,Mean,21.00,14.235,
,Variance,4.743,0.0035,
,Std Deviation,2.178,0.0593,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,4-Aug-14 11:00:00,22.13,14.311
2,4-Aug-14 11:15:00,22.25,14.312
3,4-Aug-14 11:30:00,22.31,14.309
4,4-Aug-14 11:45:00,22.38,14.309
5,4-Aug-14 12:00:00,22.44,14.307
6,4-Aug-14 12:15:00,22.56,14.305
7,4-Aug-14 12:30:00,22.69,14.300
8,4-Aug-14 12:45:00,22.69,14.305
9,4-Aug-14 13:00:00,22.75,14.302
10,4-Aug-14 13:15:00,22.88,14.302
11,4-Aug-14 13:30:00,22.94,14.299
12,4-Aug-14 13:45:00,22.94,14.298
13,4-Aug-14 14:00:00,23.06,14.298
14,4-Aug-14 14:15:00,23.13,14.293
15,4-Aug-14 14:30:00,23.25,14.292
16,4-Aug-14 14:45:00,23.38,14.291
17,4-Aug-14 15:00:00,23.44,14.292
18,4-Aug-14 15:15:00,23.44,14.289
19,4-Aug-14 15:30:00,23.56,14.286
20,4-Aug-14 15:45:00,23.63,14.284
21,4-Aug-14 16:00:00,23.63,14.281
22,4-Aug-14 16:15:00,23.69,14.282
23,4-Aug-14 16:30:00,23.69,14.284
24,4-Aug-14 16:45:00,23.75,14.281
25,4-Aug-14 17:00:00,23.75,14.280
26,4-Aug-14 17:15:00,23.75,14.279
27,4-Aug-14 17:30:00,23.75,14.281
28,4-Aug-14 17:45:00,23.75,14.282
29,4-Aug-14 18:00:00,23.75,14.279
30,4-Aug-14 18:15:00,23.75,14.280
31,4-Aug-14 18:30:00,23.75,14.277
32,4-Aug-14 18:45:00,23.75,14.276
33,4-Aug-14 19:00:00,23.81,14.277
34,4-Aug-14 19:15:00,23.81,14.277
35,4-Aug-14 19:30:00,23.81,14.276
36,4-Aug-14 19:45:00,23.75,14.278
37,4-Aug-14 20:00:00,23.69,14.276
38,4-Aug-14 20:15:00,23.69,14.277
39,4-Aug-14 20:30:00,23.63,14.280
40,4-Aug-14 20:45:00,23.56,14.285
41,4-Aug-14 21:00:00,23.56,14.285
42,4-Aug-14 21:15:00,23.50,14.283
43,4-Aug-14 21:30:00,23.44,14.291
44,4-Aug-14 21:45:00,23.44,14.295
45,4-Aug-14 22:00:00,23.38,14.297
46,4-Aug-14 22:15:00,23.38,14.297
47,4-Aug-14 22:30:00,23.31,14.297
48,4-Aug-14 22:45:00,23.31,14.301
49,4-Aug-14 23:00:00,23.25,14.299
50,4-Aug-14 23:15:00,23.25,14.297
51,4-Aug-14 23:30:00,23.19,14.295
52,4-Aug-14 23:45:00,23.19,14.295
53,5-Aug-14 00:00:00,23.19,14.296
54,5-Aug-14 00:15:00,23.13,14.294
55,5-Aug-14 00:30:00,23.06,14.290
56,5-Aug-14 00:45:00,23.13,14.292
57,5-Aug-14 01:00:00,23.06,14.291
58,5-Aug-14 01:15:00,23.06,14.292
59,5-Aug-14 01:30:00,23.00,14.291
60,5-Aug-14 01:45:00,22.94,14.284
61,5-Aug-14 02:00:00,22.94,14.285
62,5-Aug-14 02:15:00,22.94,14.286
63,5-Aug-14 02:30:00,22.88,14.286
64,5-Aug-14 02:45:00,22.88,14.286
65,5-Aug-14 03:00:00,22.81,14.282
66,5-Aug-14 03:15:00,22.75,14.280
67,5-Aug-14 03:30:00,22.75,14.281
68,5-Aug-14 03:45:00,22.69,14.281
69,5-Aug-14 04:00:00,22.69,14.281
70,5-Aug-14 04:15:00,22.63,14.277
71,5-Aug-14 04:30:00,22.63,14.276
72,5-Aug-14 04:45:00,22.63,14.280
73,5-Aug-14 05:00:00,22.63,14.280
74,5-Aug-14 05:15:00,22.56,14.279
75,5-Aug-14 05:30:00,22.56,14.280
76,5-Aug-14 05:45:00,22.56,14.280
77,5-Aug-14 06:00:00,22.56,14.279
78,5-Aug-14 06:15:00,22.50,14.285
79,5-Aug-14 06:30:00,22.50,14.283
80,5-Aug-14 06:45:00,22.50,14.284
81,5-Aug-14 07:00:00,22.44,14.285
82,5-Aug-14 07:15:00,22.44,14.285
83,5-Aug-14 07:30:00,22.44,14.287
84,5-Aug-14 07:45:00,22.44,14.289
85,5-Aug-14 08:00:00,22.50,14.290
86,5-Aug-14 08:15:00,22.50,14.294
87,5-Aug-14 08:30:00,22.56,14.292
88,5-Aug-14 08:45:00,22.56,14.293
89,5-Aug-14 09:00:00,22.63,14.292
90,5-Aug-14 09:15:00,22.69,14.291
91,5-Aug-14 09:30:00,22.75,14.287
92,5-Aug-14 09:45:00,22.75,14.291
93,5-Aug-14 10:00:00,22.81,14.291
94,5-Aug-14 10:15:00,22.88,14.294
95,5-Aug-14 10:30:00,22.94,14.292
96,5-Aug-14 10:45:00,23.00,14.290
97,5-Aug-14 11:00:00,23.06,14.288
98,5-Aug-14 11:15:00,23.13,14.288
99,5-Aug-14 11:30:00,23.19,14.286
100,5-Aug-14 11:45:00,23.25,14.284
101,5-Aug-14 12:00:00,23.31,14.283
102,5-Aug-14 12:15:00,23.44,14.281
103,5-Aug-14 12:30:00,23.50,14.280
104,5-Aug-14 12:45:00,23.63,14.277
105,5-Aug-14 13:00:00,23.63,14.274
106,5-Aug-14 13:15:00,23.75,14.275
107,5-Aug-14 13:30:00,23.81,14.271
108,5-Aug-14 13:45:00,23.94,14.266
109,5-Aug-14 14:00:00,24.00,14.263
110,5-Aug-14 14:15:00,24.06,14.262
111,5-Aug-14 14:30:00,24.13,14.260
112,5-Aug-14 14:45:00,24.13,14.261
113,5-Aug-14 15:00:00,24.13,14.259
114,5-Aug-14 15:15:00,24.19,14.255
115,5-Aug-14 15:30:00,24.25,14.248
116,5-Aug-14 15:45:00,24.25,14.247
117,5-Aug-14 16:00:00,24.31,14.247
118,5-Aug-14 16:15:00,24.38,14.244
119,5-Aug-14 16:30:00,24.38,14.244
120,5-Aug-14 16:45:00,24.38,14.240
121,5-Aug-14 17:00:00,24.38,14.242
122,5-Aug-14 17:15:00,24.38,14.241
123,5-Aug-14 17:30:00,24.38,14.245
124,5-Aug-14 17:45:00,24.38,14.245
125,5-Aug-14 18:00:00,24.44,14.245
126,5-Aug-14 18:15:00,24.44,14.246
127,5-Aug-14 18:30:00,24.50,14.245
128,5-Aug-14 18:45:00,24.50,14.243
129,5-Aug-14 19:00:00,24.50,14.243
130,5-Aug-14 19:15:00,24.50,14.242
131,5-Aug-14 19:30:00,24.44,14.241
132,5-Aug-14 19:45:00,24.44,14.245
133,5-Aug-14 20:00:00,24.38,14.242
134,5-Aug-14 20:15:00,24.38,14.244
135,5-Aug-14 20:30:00,24.31,14.245
136,5-Aug-14 20:45:00,24.25,14.250
137,5-Aug-14 21:00:00,24.19,14.248
138,5-Aug-14 21:15:00,24.13,14.247
139,5-Aug-14 21:30:00,24.13,14.250
140,5-Aug-14 21:45:00,24.13,14.253
141,5-Aug-14 22:00:00,24.13,14.255
142,5-Aug-14 22:15:00,24.06,14.252
143,5-Aug-14 22:30:00,24.00,14.252
144,5-Aug-14 22:45:00,24.00,14.251
145,5-Aug-14 23:00:00,23.94,14.254
146,5-Aug-14 23:15:00,23.88,14.256
147,5-Aug-14 23:30:00,23.81,14.253
148,5-Aug-14 23:45:00,23.81,14.251
149,6-Aug-14 00:00:00,23.81,14.255
150,6-Aug-14 00:15:00,23.75,14.253
151,6-Aug-14 00:30:00,23.75,14.254
152,6-Aug-14 00:45:00,23.69,14.254
153,6-Aug-14 01:00:00,23.69,14.254
154,6-Aug-14 01:15:00,23.63,14.249
155,6-Aug-14 01:30:00,23.63,14.252
156,6-Aug-14 01:45:00,23.56,14.250
157,6-Aug-14 02:00:00,23.50,14.252
158,6-Aug-14 02:15:00,23.50,14.252
159,6-Aug-14 02:30:00,23.44,14.252
160,6-Aug-14 02:45:00,23.38,14.249
161,6-Aug-14 03:00:00,23.38,14.246
162,6-Aug-14 03:15:00,23.31,14.247
163,6-Aug-14 03:30:00,23.25,14.245
164,6-Aug-14 03:45:00,23.25,14.245
165,6-Aug-14 04:00:00,23.25,14.248
166,6-Aug-14 04:15:00,23.19,14.248
167,6-Aug-14 04:30:00,23.13,14.249
168,6-Aug-14 04:45:00,23.13,14.248
169,6-Aug-14 05:00:00,23.06,14.246
170,6-Aug-14 05:15:00,23.06,14.247
171,6-Aug-14 05:30:00,23.00,14.250
172,6-Aug-14 05:45:00,22.94,14.253
173,6-Aug-14 06:00:00,22.88,14.248
174,6-Aug-14 06:15:00,22.81,14.245
175,6-Aug-14 06:30:00,22.75,14.245
176,6-Aug-14 06:45:00,22.75,14.249
177,6-Aug-14 07:00:00,22.69,14.249
178,6-Aug-14 07:15:00,22.69,14.251
179,6-Aug-14 07:30:00,22.69,14.249
180,6-Aug-14 07:45:00,22.69,14.252
181,6-Aug-14 08:00:00,22.69,14.252
182,6-Aug-14 08:15:00,22.75,14.250
183,6-Aug-14 08:30:00,22.75,14.254
184,6-Aug-14 08:45:00,22.75,14.251
185,6-Aug-14 09:00:00,22.81,14.249
186,6-Aug-14 09:15:00,22.81,14.246
187,6-Aug-14 09:30:00,22.88,14.246
188,6-Aug-14 09:45:00,22.94,14.249
189,6-Aug-14 10:00:00,22.94,14.250
190,6-Aug-14 10:15:00,23.00,14.250
191,6-Aug-14 10:30:00,23.06,14.249
192,6-Aug-14 10:45:00,23.13,14.251
193,6-Aug-14 11:00:00,23.19,14.250
194,6-Aug-14 11:15:00,23.25,14.251
195,6-Aug-14 11:30:00,23.31,14.250
196,6-Aug-14 11:45:00,23.38,14.251
197,6-Aug-14 12:00:00,23.50,14.250
198,6-Aug-14 12:15:00,23.56,14.245
199,6-Aug-14 12:30:00,23.69,14.245
200,6-Aug-14 12:45:00,23.69,14.243
201,6-Aug-14 13:00:00,23.81,14.240
202,6-Aug-14 13:15:00,23.88,14.235
203,6-Aug-14 13:30:00,24.00,14.234
204,6-Aug-14 13:45:00,24.06,14.235
205,6-Aug-14 14:00:00,24.13,14.231
206,6-Aug-14 14:15:00,24.13,14.227
207,6-Aug-14 14:30:00,24.13,14.225
208,6-Aug-14 14:45:00,24.13,14.225
209,6-Aug-14 15:00:00,24.19,14.220
210,6-Aug-14 15:15:00,24.25,14.216
211,6-Aug-14 15:30:00,24.31,14.215
212,6-Aug-14 15:45:00,24.31,14.214
213,6-Aug-14 16:00:00,24.31,14.214
214,6-Aug-14 16:15:00,24.31,14.214
215,6-Aug-14 16:30:00,24.25,14.209
216,6-Aug-14 16:45:00,24.25,14.212
217,6-Aug-14 17:00:00,24.25,14.216
218,6-Aug-14 17:15:00,24.25,14.216
219,6-Aug-14 17:30:00,24.25,14.218
220,6-Aug-14 17:45:00,24.25,14.218
221,6-Aug-14 18:00:00,24.25,14.215
222,6-Aug-14 18:15:00,24.25,14.217
223,6-Aug-14 18:30:00,24.19,14.214
224,6-Aug-14 18:45:00,24.25,14.215
225,6-Aug-14 19:00:00,24.25,14.219
226,6-Aug-14 19:15:00,24.25,14.224
227,6-Aug-14 19:30:00,24.31,14.224
228,6-Aug-14 19:45:00,24.25,14.223
229,6-Aug-14 20:00:00,24.25,14.225
230,6-Aug-14 20:15:00,24.19,14.221
231,6-Aug-14 20:30:00,24.13,14.225
232,6-Aug-14 20:45:00,24.13,14.230
233,6-Aug-14 21:00:00,24.06,14.234
234,6-Aug-14 21:15:00,24.00,14.237
235,6-Aug-14 21:30:00,23.94,14.235
236,6-Aug-14 21:45:00,23.94,14.235
237,6-Aug-14 22:00:00,23.88,14.236
238,6-Aug-14 22:15:00,23.88,14.234
239,6-Aug-14 22:30:00,23.81,14.232
240,6-Aug-14 22:45:00,23.81,14.232
241,6-Aug-14 23:00:00,23.75,14.236
242,6-Aug-14 23:15:00,23.75,14.238
243,6-Aug-14 23:30:00,23.75,14.240
244,6-Aug-14 23:45:00,23.69,14.241
245,7-Aug-14 00:00:00,23.69,14.240
246,7-Aug-14 00:15:00,23.63,14.241
247,7-Aug-14 00:30:00,23.63,14.245
248,7-Aug-14 00:45:00,23.56,14.242
249,7-Aug-14 01:00:00,23.50,14.246
250,7-Aug-14 01:15:00,23.50,14.247
251,7-Aug-14 01:30:00,23.50,14.242
252,7-Aug-14 01:45:00,23.44,14.241
253,7-Aug-14 02:00:00,23.44,14.235
254,7-Aug-14 02:15:00,23.44,14.238
255,7-Aug-14 02:30:00,23.38,14.237
256,7-Aug-14 02:45:00,23.38,14.235
257,7-Aug-14 03:00:00,23.38,14.232
258,7-Aug-14 03:15:00,23.38,14.230
259,7-Aug-14 03:30:00,23.38,14.235
260,7-Aug-14 03:45:00,23.38,14.235
261,7-Aug-14 04:00:00,23.31,14.234
262,7-Aug-14 04:15:00,23.31,14.231
263,7-Aug-14 04:30:00,23.31,14.232
264,7-Aug-14 04:45:00,23.25,14.229
265,7-Aug-14 05:00:00,23.25,14.234
266,7-Aug-14 05:15:00,23.19,14.235
267,7-Aug-14 05:30:00,23.19,14.236
268,7-Aug-14 05:45:00,23.13,14.234
269,7-Aug-14 06:00:00,23.13,14.237
270,7-Aug-14 06:15:00,23.06,14.240
