
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20180912,,Exported,"Aqua4Plus 1.9.10"
# Records,  2494 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,16.31,14.186,
,Maximum,21.25,14.540,
,Mean,18.80,14.308,
,Variance,1.275,0.0034,
,Std Deviation,1.129,0.0579,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,12-Sep-18 15:00:00,19.50,14.315
2,12-Sep-18 15:15:00,19.56,14.313
3,12-Sep-18 15:30:00,19.63,14.312
4,12-Sep-18 15:45:00,19.63,14.308
5,12-Sep-18 16:00:00,19.63,14.307
6,12-Sep-18 16:15:00,19.63,14.305
7,12-Sep-18 16:30:00,19.69,14.304
8,12-Sep-18 16:45:00,19.75,14.303
9,12-Sep-18 17:00:00,19.75,14.302
10,12-Sep-18 17:15:00,19.75,14.301
11,12-Sep-18 17:30:00,19.75,14.302
12,12-Sep-18 17:45:00,19.75,14.302
13,12-Sep-18 18:00:00,19.75,14.302
14,12-Sep-18 18:15:00,19.75,14.300
15,12-Sep-18 18:30:00,19.69,14.300
16,12-Sep-18 18:45:00,19.69,14.301
17,12-Sep-18 19:00:00,19.63,14.304
18,12-Sep-18 19:15:00,19.63,14.304
19,12-Sep-18 19:30:00,19.56,14.303
20,12-Sep-18 19:45:00,19.56,14.301
21,12-Sep-18 20:00:00,19.56,14.302
22,12-Sep-18 20:15:00,19.50,14.306
23,12-Sep-18 20:30:00,19.50,14.308
24,12-Sep-18 20:45:00,19.50,14.309
25,12-Sep-18 21:00:00,19.50,14.312
26,12-Sep-18 21:15:00,19.50,14.315
27,12-Sep-18 21:30:00,19.50,14.313
28,12-Sep-18 21:45:00,19.50,14.313
29,12-Sep-18 22:00:00,19.50,14.314
30,12-Sep-18 22:15:00,19.56,14.313
31,12-Sep-18 22:30:00,19.50,14.313
32,12-Sep-18 22:45:00,19.50,14.316
33,12-Sep-18 23:00:00,19.50,14.314
34,12-Sep-18 23:15:00,19.50,14.314
35,12-Sep-18 23:30:00,19.50,14.315
36,12-Sep-18 23:45:00,19.44,14.315
37,13-Sep-18 00:00:00,19.44,14.314
38,13-Sep-18 00:15:00,19.44,14.314
39,13-Sep-18 00:30:00,19.44,14.313
40,13-Sep-18 00:45:00,19.44,14.313
41,13-Sep-18 01:00:00,19.44,14.313
42,13-Sep-18 01:15:00,19.44,14.313
43,13-Sep-18 01:30:00,19.38,14.313
44,13-Sep-18 01:45:00,19.38,14.312
45,13-Sep-18 02:00:00,19.38,14.312
46,13-Sep-18 02:15:00,19.38,14.310
47,13-Sep-18 02:30:00,19.44,14.309
48,13-Sep-18 02:45:00,19.38,14.307
49,13-Sep-18 03:00:00,19.44,14.305
50,13-Sep-18 03:15:00,19.44,14.303
51,13-Sep-18 03:30:00,19.44,14.302
52,13-Sep-18 03:45:00,19.38,14.301
53,13-Sep-18 04:00:00,19.38,14.300
54,13-Sep-18 04:15:00,19.38,14.301
55,13-Sep-18 04:30:00,19.38,14.303
56,13-Sep-18 04:45:00,19.38,14.301
57,13-Sep-18 05:00:00,19.38,14.300
58,13-Sep-18 05:15:00,19.38,14.301
59,13-Sep-18 05:30:00,19.38,14.303
60,13-Sep-18 05:45:00,19.31,14.306
61,13-Sep-18 06:00:00,19.31,14.309
62,13-Sep-18 06:15:00,19.31,14.309
63,13-Sep-18 06:30:00,19.31,14.312
64,13-Sep-18 06:45:00,19.25,14.311
65,13-Sep-18 07:00:00,19.25,14.313
66,13-Sep-18 07:15:00,19.25,14.312
67,13-Sep-18 07:30:00,19.25,14.311
68,13-Sep-18 07:45:00,19.25,14.310
69,13-Sep-18 08:00:00,19.25,14.309
70,13-Sep-18 08:15:00,19.19,14.312
71,13-Sep-18 08:30:00,19.25,14.312
72,13-Sep-18 08:45:00,19.25,14.308
73,13-Sep-18 09:00:00,19.25,14.310
74,13-Sep-18 09:15:00,19.25,14.310
75,13-Sep-18 09:30:00,19.31,14.312
76,13-Sep-18 09:45:00,19.31,14.312
77,13-Sep-18 10:00:00,19.38,14.316
78,13-Sep-18 10:15:00,19.44,14.319
79,13-Sep-18 10:30:00,19.44,14.317
80,13-Sep-18 10:45:00,19.50,14.314
81,13-Sep-18 11:00:00,19.56,14.313
82,13-Sep-18 11:15:00,19.63,14.310
83,13-Sep-18 11:30:00,19.69,14.307
84,13-Sep-18 11:45:00,19.81,14.308
85,13-Sep-18 12:00:00,19.81,14.305
86,13-Sep-18 12:15:00,19.94,14.304
87,13-Sep-18 12:30:00,19.94,14.301
88,13-Sep-18 12:45:00,20.00,14.301
89,13-Sep-18 13:00:00,20.06,14.301
90,13-Sep-18 13:15:00,20.06,14.302
91,13-Sep-18 13:30:00,20.13,14.299
92,13-Sep-18 13:45:00,20.13,14.296
93,13-Sep-18 14:00:00,20.06,14.297
94,13-Sep-18 14:15:00,20.06,14.295
95,13-Sep-18 14:30:00,20.06,14.290
96,13-Sep-18 14:45:00,20.13,14.286
97,13-Sep-18 15:00:00,20.19,14.286
98,13-Sep-18 15:15:00,20.25,14.284
99,13-Sep-18 15:30:00,20.38,14.283
100,13-Sep-18 15:45:00,20.38,14.285
101,13-Sep-18 16:00:00,20.44,14.283
102,13-Sep-18 16:15:00,20.44,14.282
103,13-Sep-18 16:30:00,20.44,14.281
104,13-Sep-18 16:45:00,20.50,14.279
105,13-Sep-18 17:00:00,20.50,14.278
106,13-Sep-18 17:15:00,20.50,14.277
107,13-Sep-18 17:30:00,20.50,14.278
108,13-Sep-18 17:45:00,20.50,14.277
109,13-Sep-18 18:00:00,20.44,14.276
110,13-Sep-18 18:15:00,20.38,14.278
111,13-Sep-18 18:30:00,20.38,14.273
112,13-Sep-18 18:45:00,20.38,14.269
113,13-Sep-18 19:00:00,20.38,14.268
114,13-Sep-18 19:15:00,20.31,14.270
115,13-Sep-18 19:30:00,20.31,14.269
116,13-Sep-18 19:45:00,20.25,14.269
117,13-Sep-18 20:00:00,20.19,14.269
118,13-Sep-18 20:15:00,20.19,14.269
119,13-Sep-18 20:30:00,20.19,14.272
120,13-Sep-18 20:45:00,20.13,14.273
121,13-Sep-18 21:00:00,20.13,14.277
122,13-Sep-18 21:15:00,20.13,14.277
123,13-Sep-18 21:30:00,20.06,14.276
124,13-Sep-18 21:45:00,20.06,14.274
125,13-Sep-18 22:00:00,20.06,14.277
126,13-Sep-18 22:15:00,20.06,14.275
127,13-Sep-18 22:30:00,20.00,14.272
128,13-Sep-18 22:45:00,20.00,14.273
129,13-Sep-18 23:00:00,20.00,14.270
130,13-Sep-18 23:15:00,19.94,14.272
131,13-Sep-18 23:30:00,19.94,14.273
132,13-Sep-18 23:45:00,19.94,14.272
133,14-Sep-18 00:00:00,19.88,14.271
134,14-Sep-18 00:15:00,19.94,14.268
135,14-Sep-18 00:30:00,19.88,14.266
136,14-Sep-18 00:45:00,19.88,14.262
137,14-Sep-18 01:00:00,19.88,14.263
138,14-Sep-18 01:15:00,19.88,14.260
139,14-Sep-18 01:30:00,19.88,14.260
140,14-Sep-18 01:45:00,19.81,14.262
141,14-Sep-18 02:00:00,19.81,14.263
142,14-Sep-18 02:15:00,19.81,14.264
143,14-Sep-18 02:30:00,19.81,14.262
144,14-Sep-18 02:45:00,19.81,14.261
145,14-Sep-18 03:00:00,19.75,14.259
146,14-Sep-18 03:15:00,19.75,14.262
147,14-Sep-18 03:30:00,19.75,14.257
148,14-Sep-18 03:45:00,19.75,14.258
149,14-Sep-18 04:00:00,19.75,14.258
150,14-Sep-18 04:15:00,19.75,14.258
151,14-Sep-18 04:30:00,19.75,14.258
152,14-Sep-18 04:45:00,19.75,14.255
153,14-Sep-18 05:00:00,19.75,14.251
154,14-Sep-18 05:15:00,19.75,14.251
155,14-Sep-18 05:30:00,19.75,14.249
156,14-Sep-18 05:45:00,19.75,14.250
157,14-Sep-18 06:00:00,19.75,14.250
158,14-Sep-18 06:15:00,19.75,14.254
159,14-Sep-18 06:30:00,19.69,14.255
160,14-Sep-18 06:45:00,19.69,14.253
161,14-Sep-18 07:00:00,19.69,14.254
162,14-Sep-18 07:15:00,19.69,14.259
163,14-Sep-18 07:30:00,19.69,14.258
164,14-Sep-18 07:45:00,19.69,14.258
165,14-Sep-18 08:00:00,19.69,14.260
166,14-Sep-18 08:15:00,19.69,14.260
167,14-Sep-18 08:30:00,19.69,14.257
168,14-Sep-18 08:45:00,19.69,14.256
169,14-Sep-18 09:00:00,19.69,14.253
170,14-Sep-18 09:15:00,19.75,14.256
171,14-Sep-18 09:30:00,19.75,14.257
172,14-Sep-18 09:45:00,19.75,14.262
173,14-Sep-18 10:00:00,19.75,14.260
174,14-Sep-18 10:15:00,19.75,14.259
175,14-Sep-18 10:30:00,19.81,14.260
176,14-Sep-18 10:45:00,19.81,14.260
177,14-Sep-18 11:00:00,19.88,14.260
178,14-Sep-18 11:15:00,19.88,14.260
179,14-Sep-18 11:30:00,19.88,14.255
180,14-Sep-18 11:45:00,19.88,14.259
181,14-Sep-18 12:00:00,19.94,14.259
182,14-Sep-18 12:15:00,20.00,14.256
183,14-Sep-18 12:30:00,20.00,14.258
184,14-Sep-18 12:45:00,20.00,14.254
185,14-Sep-18 13:00:00,20.06,14.254
186,14-Sep-18 13:15:00,20.19,14.251
187,14-Sep-18 13:30:00,20.19,14.251
188,14-Sep-18 13:45:00,20.13,14.250
189,14-Sep-18 14:00:00,20.13,14.248
190,14-Sep-18 14:15:00,20.13,14.249
191,14-Sep-18 14:30:00,20.19,14.248
192,14-Sep-18 14:45:00,20.19,14.246
193,14-Sep-18 15:00:00,20.19,14.243
194,14-Sep-18 15:15:00,20.19,14.240
195,14-Sep-18 15:30:00,20.19,14.237
196,14-Sep-18 15:45:00,20.25,14.236
197,14-Sep-18 16:00:00,20.25,14.236
198,14-Sep-18 16:15:00,20.25,14.238
199,14-Sep-18 16:30:00,20.19,14.238
200,14-Sep-18 16:45:00,20.25,14.236
201,14-Sep-18 17:00:00,20.25,14.237
202,14-Sep-18 17:15:00,20.25,14.236
