
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_inf_15min,,Exported,"Aqua4Plus 1.9.302"
# Records,  10646 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,-0.50,13.854,
,Maximum,13.56,14.481,
,Mean,3.91,14.220,
,Variance,5.354,0.0131,
,Std Deviation,2.314,0.1145,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,10-Dec-14 12:00:00,5.38,14.077
2,10-Dec-14 12:15:00,5.56,14.075
3,10-Dec-14 12:30:00,5.63,14.071
4,10-Dec-14 12:45:00,5.63,14.066
5,10-Dec-14 13:00:00,5.69,14.066
6,10-Dec-14 13:15:00,5.69,14.063
7,10-Dec-14 13:30:00,5.69,14.061
8,10-Dec-14 13:45:00,5.69,14.055
9,10-Dec-14 14:00:00,5.69,14.054
10,10-Dec-14 14:15:00,5.63,14.058
11,10-Dec-14 14:30:00,5.69,14.058
12,10-Dec-14 14:45:00,5.63,14.059
13,10-Dec-14 15:00:00,5.50,14.065
14,10-Dec-14 15:15:00,5.44,14.066
15,10-Dec-14 15:30:00,5.31,14.065
16,10-Dec-14 15:45:00,5.19,14.067
17,10-Dec-14 16:00:00,5.13,14.066
18,10-Dec-14 16:15:00,5.00,14.068
19,10-Dec-14 16:30:00,4.81,14.071
20,10-Dec-14 16:45:00,4.81,14.070
21,10-Dec-14 17:00:00,4.75,14.071
22,10-Dec-14 17:15:00,4.63,14.074
23,10-Dec-14 17:30:00,4.56,14.075
24,10-Dec-14 17:45:00,4.56,14.074
25,10-Dec-14 18:00:00,4.50,14.075
26,10-Dec-14 18:15:00,4.50,14.072
27,10-Dec-14 18:30:00,4.50,14.073
28,10-Dec-14 18:45:00,4.44,14.072
29,10-Dec-14 19:00:00,4.44,14.072
30,10-Dec-14 19:15:00,4.38,14.070
31,10-Dec-14 19:30:00,4.38,14.069
32,10-Dec-14 19:45:00,4.38,14.070
33,10-Dec-14 20:00:00,4.31,14.070
34,10-Dec-14 20:15:00,4.31,14.067
35,10-Dec-14 20:30:00,4.19,14.066
36,10-Dec-14 20:45:00,4.13,14.069
37,10-Dec-14 21:00:00,4.13,14.068
38,10-Dec-14 21:15:00,4.13,14.066
39,10-Dec-14 21:30:00,4.13,14.067
40,10-Dec-14 21:45:00,4.13,14.068
41,10-Dec-14 22:00:00,4.06,14.064
42,10-Dec-14 22:15:00,4.06,14.062
43,10-Dec-14 22:30:00,4.00,14.062
44,10-Dec-14 22:45:00,4.00,14.063
45,10-Dec-14 23:00:00,3.94,14.067
46,10-Dec-14 23:15:00,3.88,14.065
47,10-Dec-14 23:30:00,3.81,14.064
48,10-Dec-14 23:45:00,3.81,14.065
49,11-Dec-14 00:00:00,3.69,14.064
50,11-Dec-14 00:15:00,3.69,14.062
51,11-Dec-14 00:30:00,3.56,14.064
52,11-Dec-14 00:45:00,3.50,14.061
53,11-Dec-14 01:00:00,3.44,14.061
54,11-Dec-14 01:15:00,3.44,14.058
55,11-Dec-14 01:30:00,3.38,14.056
56,11-Dec-14 01:45:00,3.31,14.058
57,11-Dec-14 02:00:00,3.25,14.056
58,11-Dec-14 02:15:00,3.13,14.058
59,11-Dec-14 02:30:00,3.06,14.062
60,11-Dec-14 02:45:00,3.00,14.063
61,11-Dec-14 03:00:00,3.00,14.064
62,11-Dec-14 03:15:00,3.00,14.064
63,11-Dec-14 03:30:00,2.94,14.063
64,11-Dec-14 03:45:00,2.94,14.065
65,11-Dec-14 04:00:00,2.88,14.071
66,11-Dec-14 04:15:00,2.88,14.071
67,11-Dec-14 04:30:00,2.88,14.071
68,11-Dec-14 04:45:00,2.81,14.071
69,11-Dec-14 05:00:00,2.75,14.072
70,11-Dec-14 05:15:00,2.75,14.069
71,11-Dec-14 05:30:00,2.69,14.071
72,11-Dec-14 05:45:00,2.69,14.074
73,11-Dec-14 06:00:00,2.63,14.076
74,11-Dec-14 06:15:00,2.63,14.076
75,11-Dec-14 06:30:00,2.56,14.079
76,11-Dec-14 06:45:00,2.50,14.078
77,11-Dec-14 07:00:00,2.50,14.076
78,11-Dec-14 07:15:00,2.44,14.075
79,11-Dec-14 07:30:00,2.44,14.076
80,11-Dec-14 07:45:00,2.44,14.072
81,11-Dec-14 08:00:00,2.38,14.075
82,11-Dec-14 08:15:00,2.38,14.079
83,11-Dec-14 08:30:00,2.31,14.082
84,11-Dec-14 08:45:00,2.31,14.084
85,11-Dec-14 09:00:00,2.31,14.089
86,11-Dec-14 09:15:00,2.31,14.091
87,11-Dec-14 09:30:00,2.31,14.094
88,11-Dec-14 09:45:00,2.38,14.095
89,11-Dec-14 10:00:00,2.38,14.097
90,11-Dec-14 10:15:00,2.44,14.097
91,11-Dec-14 10:30:00,2.50,14.098
92,11-Dec-14 10:45:00,2.56,14.100
93,11-Dec-14 11:00:00,2.63,14.099
94,11-Dec-14 11:15:00,2.75,14.099
95,11-Dec-14 11:30:00,2.81,14.098
96,11-Dec-14 11:45:00,2.88,14.093
97,11-Dec-14 12:00:00,3.00,14.090
98,11-Dec-14 12:15:00,3.06,14.087
99,11-Dec-14 12:30:00,3.13,14.085
100,11-Dec-14 12:45:00,3.31,14.087
101,11-Dec-14 13:00:00,3.44,14.081
102,11-Dec-14 13:15:00,3.63,14.079
103,11-Dec-14 13:30:00,3.69,14.081
104,11-Dec-14 13:45:00,3.69,14.080
105,11-Dec-14 14:00:00,3.75,14.080
106,11-Dec-14 14:15:00,3.81,14.078
107,11-Dec-14 14:30:00,3.75,14.078
108,11-Dec-14 14:45:00,3.63,14.080
109,11-Dec-14 15:00:00,3.63,14.079
110,11-Dec-14 15:15:00,3.56,14.081
111,11-Dec-14 15:30:00,3.56,14.084
112,11-Dec-14 15:45:00,3.56,14.085
113,11-Dec-14 16:00:00,3.56,14.084
114,11-Dec-14 16:15:00,3.56,14.087
115,11-Dec-14 16:30:00,3.56,14.088
116,11-Dec-14 16:45:00,3.56,14.091
117,11-Dec-14 17:00:00,3.50,14.093
118,11-Dec-14 17:15:00,3.50,14.096
119,11-Dec-14 17:30:00,3.50,14.099
120,11-Dec-14 17:45:00,3.50,14.102
121,11-Dec-14 18:00:00,3.44,14.104
122,11-Dec-14 18:15:00,3.44,14.105
123,11-Dec-14 18:30:00,3.44,14.105
124,11-Dec-14 18:45:00,3.44,14.106
125,11-Dec-14 19:00:00,3.38,14.106
126,11-Dec-14 19:15:00,3.38,14.109
127,11-Dec-14 19:30:00,3.38,14.113
128,11-Dec-14 19:45:00,3.31,14.114
129,11-Dec-14 20:00:00,3.25,14.117
130,11-Dec-14 20:15:00,3.25,14.120
131,11-Dec-14 20:30:00,3.31,14.119
