
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.302"
File Name,FCR INF 2018-07-05,,Exported,"Aqua4Plus 2.1.4"
# Records,  1723 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,16.31,13.949,
,Maximum,23.75,14.395,
,Mean,19.99,14.258,
,Variance,1.787,0.0047,
,Std Deviation,1.337,0.0685,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,5-Jul-18 14:00:00,23.31,14.374
2,5-Jul-18 14:15:00,23.31,14.370
3,5-Jul-18 14:30:00,23.25,14.367
4,5-Jul-18 14:45:00,23.25,14.364
5,5-Jul-18 15:00:00,23.31,14.362
6,5-Jul-18 15:15:00,23.44,14.359
7,5-Jul-18 15:30:00,23.50,14.356
8,5-Jul-18 15:45:00,23.63,14.350
9,5-Jul-18 16:00:00,23.69,14.348
10,5-Jul-18 16:15:00,23.75,14.347
11,5-Jul-18 16:30:00,23.69,14.346
12,5-Jul-18 16:45:00,23.69,14.343
13,5-Jul-18 17:00:00,23.63,14.341
14,5-Jul-18 17:15:00,23.63,14.339
15,5-Jul-18 17:30:00,23.50,14.339
16,5-Jul-18 17:45:00,23.50,14.338
17,5-Jul-18 18:00:00,23.44,14.336
18,5-Jul-18 18:15:00,23.38,14.335
19,5-Jul-18 18:30:00,23.31,14.331
20,5-Jul-18 18:45:00,23.31,14.331
21,5-Jul-18 19:00:00,23.25,14.332
22,5-Jul-18 19:15:00,23.19,14.333
23,5-Jul-18 19:30:00,23.13,14.336
24,5-Jul-18 19:45:00,23.06,14.338
25,5-Jul-18 20:00:00,23.06,14.341
26,5-Jul-18 20:15:00,23.00,14.341
27,5-Jul-18 20:30:00,22.94,14.341
28,5-Jul-18 20:45:00,22.88,14.341
29,5-Jul-18 21:00:00,22.81,14.339
30,5-Jul-18 21:15:00,22.75,14.341
31,5-Jul-18 21:30:00,22.69,14.344
32,5-Jul-18 21:45:00,22.63,14.345
33,5-Jul-18 22:00:00,22.50,14.345
34,5-Jul-18 22:15:00,22.44,14.344
35,5-Jul-18 22:30:00,22.38,14.347
36,5-Jul-18 22:45:00,22.38,14.343
37,5-Jul-18 23:00:00,22.31,14.341
38,5-Jul-18 23:15:00,22.25,14.342
39,5-Jul-18 23:30:00,22.19,14.343
40,5-Jul-18 23:45:00,22.19,14.345
41,6-Jul-18 00:00:00,22.13,14.342
42,6-Jul-18 00:15:00,22.06,14.342
43,6-Jul-18 00:30:00,22.06,14.342
44,6-Jul-18 00:45:00,22.06,14.339
45,6-Jul-18 01:00:00,22.00,14.338
46,6-Jul-18 01:15:00,22.00,14.337
47,6-Jul-18 01:30:00,22.00,14.334
48,6-Jul-18 01:45:00,22.00,14.330
49,6-Jul-18 02:00:00,22.00,14.334
50,6-Jul-18 02:15:00,22.00,14.335
51,6-Jul-18 02:30:00,22.00,14.334
52,6-Jul-18 02:45:00,22.00,14.335
53,6-Jul-18 03:00:00,21.94,14.330
54,6-Jul-18 03:15:00,21.88,14.327
55,6-Jul-18 03:30:00,21.81,14.325
56,6-Jul-18 03:45:00,21.75,14.320
57,6-Jul-18 04:00:00,21.63,14.322
58,6-Jul-18 04:15:00,21.56,14.321
59,6-Jul-18 04:30:00,21.50,14.320
60,6-Jul-18 04:45:00,21.44,14.318
61,6-Jul-18 05:00:00,21.44,14.319
62,6-Jul-18 05:15:00,21.38,14.318
63,6-Jul-18 05:30:00,21.38,14.317
64,6-Jul-18 05:45:00,21.38,14.317
65,6-Jul-18 06:00:00,21.31,14.316
66,6-Jul-18 06:15:00,21.31,14.317
67,6-Jul-18 06:30:00,21.25,14.317
68,6-Jul-18 06:45:00,21.25,14.318
69,6-Jul-18 07:00:00,21.31,14.315
70,6-Jul-18 07:15:00,21.31,14.317
71,6-Jul-18 07:30:00,21.31,14.317
72,6-Jul-18 07:45:00,21.31,14.318
73,6-Jul-18 08:00:00,21.38,14.320
74,6-Jul-18 08:15:00,21.38,14.318
75,6-Jul-18 08:30:00,21.38,14.318
76,6-Jul-18 08:45:00,21.44,14.316
77,6-Jul-18 09:00:00,21.44,14.316
78,6-Jul-18 09:15:00,21.44,14.316
79,6-Jul-18 09:30:00,21.50,14.316
80,6-Jul-18 09:45:00,21.50,14.318
81,6-Jul-18 10:00:00,21.56,14.316
82,6-Jul-18 10:15:00,21.63,14.314
83,6-Jul-18 10:30:00,21.69,14.314
84,6-Jul-18 10:45:00,21.69,14.317
85,6-Jul-18 11:00:00,21.75,14.317
86,6-Jul-18 11:15:00,21.81,14.318
87,6-Jul-18 11:30:00,21.81,14.320
88,6-Jul-18 11:45:00,21.88,14.317
89,6-Jul-18 12:00:00,21.88,14.313
90,6-Jul-18 12:15:00,21.94,14.311
91,6-Jul-18 12:30:00,21.94,14.307
92,6-Jul-18 12:45:00,21.94,14.304
93,6-Jul-18 13:00:00,22.06,14.303
94,6-Jul-18 13:15:00,22.25,14.299
95,6-Jul-18 13:30:00,22.44,14.295
96,6-Jul-18 13:45:00,22.63,14.295
97,6-Jul-18 14:00:00,22.75,14.292
98,6-Jul-18 14:15:00,22.81,14.291
99,6-Jul-18 14:30:00,23.00,14.286
100,6-Jul-18 14:45:00,23.13,14.283
101,6-Jul-18 15:00:00,23.25,14.281
102,6-Jul-18 15:15:00,23.25,14.281
103,6-Jul-18 15:30:00,23.25,14.283
104,6-Jul-18 15:45:00,23.13,14.284
105,6-Jul-18 16:00:00,23.13,14.277
106,6-Jul-18 16:15:00,23.06,14.271
107,6-Jul-18 16:30:00,23.00,14.268
