
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_inf_15min,,Exported,"Aqua4Plus 1.9.302"
# Records,  6429 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,0.81,13.905,
,Maximum,17.81,14.335,
,Mean,9.81,14.141,
,Variance,19.034,0.0059,
,Std Deviation,4.363,0.0769,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,4-Oct-14 12:00:00,15.56,14.026
2,4-Oct-14 12:15:00,15.56,14.026
3,4-Oct-14 12:30:00,15.56,14.024
4,4-Oct-14 12:45:00,15.56,14.022
5,4-Oct-14 13:00:00,15.56,14.022
6,4-Oct-14 13:15:00,15.56,14.022
7,4-Oct-14 13:30:00,15.56,14.019
8,4-Oct-14 13:45:00,15.50,14.016
9,4-Oct-14 14:00:00,15.50,14.014
10,4-Oct-14 14:15:00,15.50,14.017
11,4-Oct-14 14:30:00,15.44,14.018
12,4-Oct-14 14:45:00,15.31,14.019
13,4-Oct-14 15:00:00,15.31,14.021
14,4-Oct-14 15:15:00,15.19,14.018
15,4-Oct-14 15:30:00,15.25,14.015
16,4-Oct-14 15:45:00,15.19,14.019
17,4-Oct-14 16:00:00,15.19,14.017
18,4-Oct-14 16:15:00,15.19,14.018
19,4-Oct-14 16:30:00,15.13,14.019
20,4-Oct-14 16:45:00,15.06,14.019
21,4-Oct-14 17:00:00,15.00,14.022
22,4-Oct-14 17:15:00,14.94,14.025
23,4-Oct-14 17:30:00,14.88,14.024
24,4-Oct-14 17:45:00,14.81,14.028
25,4-Oct-14 18:00:00,14.75,14.028
26,4-Oct-14 18:15:00,14.75,14.035
27,4-Oct-14 18:30:00,14.63,14.039
28,4-Oct-14 18:45:00,14.56,14.040
29,4-Oct-14 19:00:00,14.56,14.040
30,4-Oct-14 19:15:00,14.50,14.039
31,4-Oct-14 19:30:00,14.44,14.043
32,4-Oct-14 19:45:00,14.44,14.044
33,4-Oct-14 20:00:00,14.38,14.045
34,4-Oct-14 20:15:00,14.31,14.046
35,4-Oct-14 20:30:00,14.25,14.047
36,4-Oct-14 20:45:00,14.25,14.049
37,4-Oct-14 21:00:00,14.19,14.051
38,4-Oct-14 21:15:00,14.19,14.057
39,4-Oct-14 21:30:00,14.13,14.058
40,4-Oct-14 21:45:00,14.06,14.060
41,4-Oct-14 22:00:00,14.06,14.062
42,4-Oct-14 22:15:00,14.06,14.062
43,4-Oct-14 22:30:00,14.00,14.065
44,4-Oct-14 22:45:00,13.94,14.066
45,4-Oct-14 23:00:00,13.94,14.066
46,4-Oct-14 23:15:00,13.94,14.066
47,4-Oct-14 23:30:00,13.88,14.063
48,4-Oct-14 23:45:00,13.88,14.061
49,5-Oct-14 00:00:00,13.81,14.061
50,5-Oct-14 00:15:00,13.81,14.061
51,5-Oct-14 00:30:00,13.81,14.058
52,5-Oct-14 00:45:00,13.75,14.054
53,5-Oct-14 01:00:00,13.75,14.052
54,5-Oct-14 01:15:00,13.75,14.054
55,5-Oct-14 01:30:00,13.69,14.056
56,5-Oct-14 01:45:00,13.63,14.059
57,5-Oct-14 02:00:00,13.63,14.057
58,5-Oct-14 02:15:00,13.63,14.060
59,5-Oct-14 02:30:00,13.63,14.064
60,5-Oct-14 02:45:00,13.56,14.067
61,5-Oct-14 03:00:00,13.50,14.071
62,5-Oct-14 03:15:00,13.50,14.070
63,5-Oct-14 03:30:00,13.50,14.073
64,5-Oct-14 03:45:00,13.44,14.072
65,5-Oct-14 04:00:00,13.44,14.074
66,5-Oct-14 04:15:00,13.44,14.077
67,5-Oct-14 04:30:00,13.38,14.079
68,5-Oct-14 04:45:00,13.38,14.080
69,5-Oct-14 05:00:00,13.31,14.082
70,5-Oct-14 05:15:00,13.25,14.081
71,5-Oct-14 05:30:00,13.25,14.083
72,5-Oct-14 05:45:00,13.19,14.086
73,5-Oct-14 06:00:00,13.13,14.087
74,5-Oct-14 06:15:00,13.13,14.090
75,5-Oct-14 06:30:00,13.06,14.090
76,5-Oct-14 06:45:00,13.00,14.090
77,5-Oct-14 07:00:00,13.00,14.090
78,5-Oct-14 07:15:00,13.00,14.095
79,5-Oct-14 07:30:00,13.00,14.096
80,5-Oct-14 07:45:00,12.94,14.096
81,5-Oct-14 08:00:00,12.94,14.099
82,5-Oct-14 08:15:00,12.88,14.102
83,5-Oct-14 08:30:00,12.88,14.106
84,5-Oct-14 08:45:00,12.94,14.112
85,5-Oct-14 09:00:00,12.94,14.113
86,5-Oct-14 09:15:00,12.94,14.113
87,5-Oct-14 09:30:00,13.00,14.114
88,5-Oct-14 09:45:00,13.00,14.110
89,5-Oct-14 10:00:00,13.13,14.113
90,5-Oct-14 10:15:00,13.19,14.113
91,5-Oct-14 10:30:00,13.19,14.114
92,5-Oct-14 10:45:00,13.25,14.112
93,5-Oct-14 11:00:00,13.31,14.116
94,5-Oct-14 11:15:00,13.44,14.112
95,5-Oct-14 11:30:00,13.44,14.109
96,5-Oct-14 11:45:00,13.56,14.110
97,5-Oct-14 12:00:00,13.69,14.108
98,5-Oct-14 12:15:00,13.75,14.104
99,5-Oct-14 12:30:00,13.81,14.101
100,5-Oct-14 12:45:00,13.88,14.100
101,5-Oct-14 13:00:00,13.94,14.097
102,5-Oct-14 13:15:00,14.00,14.094
