
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_inf_082817,,Exported,"Aqua4Plus 1.9.302"
# Records,  6714 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,3.00,13.734,
,Maximum,22.75,14.474,
,Mean,15.11,14.185,
,Variance,12.302,0.0176,
,Std Deviation,3.507,0.1326,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,28-Aug-17 17:00:00,17.63,14.255
2,28-Aug-17 17:15:00,17.63,14.255
3,28-Aug-17 17:30:00,17.69,14.255
4,28-Aug-17 17:45:00,17.63,14.255
5,28-Aug-17 18:00:00,17.63,14.253
6,28-Aug-17 18:15:00,17.63,14.253
7,28-Aug-17 18:30:00,17.63,14.256
8,28-Aug-17 18:45:00,17.56,14.255
9,28-Aug-17 19:00:00,17.56,14.253
10,28-Aug-17 19:15:00,17.56,14.252
11,28-Aug-17 19:30:00,17.50,14.253
12,28-Aug-17 19:45:00,17.50,14.252
13,28-Aug-17 20:00:00,17.44,14.255
14,28-Aug-17 20:15:00,17.44,14.253
15,28-Aug-17 20:30:00,17.44,14.247
16,28-Aug-17 20:45:00,17.38,14.251
17,28-Aug-17 21:00:00,17.38,14.255
18,28-Aug-17 21:15:00,17.38,14.252
19,28-Aug-17 21:30:00,17.31,14.252
20,28-Aug-17 21:45:00,17.31,14.253
21,28-Aug-17 22:00:00,17.31,14.254
22,28-Aug-17 22:15:00,17.25,14.256
23,28-Aug-17 22:30:00,17.19,14.255
24,28-Aug-17 22:45:00,17.19,14.254
25,28-Aug-17 23:00:00,17.19,14.251
26,28-Aug-17 23:15:00,17.13,14.248
27,28-Aug-17 23:30:00,17.13,14.247
28,28-Aug-17 23:45:00,17.06,14.245
29,29-Aug-17 00:00:00,17.06,14.248
30,29-Aug-17 00:15:00,17.06,14.246
31,29-Aug-17 00:30:00,17.00,14.245
32,29-Aug-17 00:45:00,17.00,14.245
33,29-Aug-17 01:00:00,17.00,14.244
34,29-Aug-17 01:15:00,17.00,14.243
35,29-Aug-17 01:30:00,17.00,14.241
36,29-Aug-17 01:45:00,17.00,14.241
37,29-Aug-17 02:00:00,16.94,14.240
38,29-Aug-17 02:15:00,16.94,14.239
39,29-Aug-17 02:30:00,16.94,14.236
40,29-Aug-17 02:45:00,16.94,14.233
41,29-Aug-17 03:00:00,16.88,14.231
42,29-Aug-17 03:15:00,16.88,14.231
43,29-Aug-17 03:30:00,16.81,14.229
44,29-Aug-17 03:45:00,16.81,14.228
45,29-Aug-17 04:00:00,16.75,14.227
46,29-Aug-17 04:15:00,16.75,14.227
47,29-Aug-17 04:30:00,16.69,14.226
48,29-Aug-17 04:45:00,16.69,14.223
49,29-Aug-17 05:00:00,16.63,14.223
50,29-Aug-17 05:15:00,16.63,14.221
51,29-Aug-17 05:30:00,16.56,14.219
52,29-Aug-17 05:45:00,16.56,14.218
53,29-Aug-17 06:00:00,16.50,14.221
54,29-Aug-17 06:15:00,16.50,14.224
55,29-Aug-17 06:30:00,16.44,14.226
56,29-Aug-17 06:45:00,16.44,14.225
57,29-Aug-17 07:00:00,16.44,14.224
