
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR INF 2018-03-19,,Exported,"Aqua4Plus 1.9.302"
# Records,  6250 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,3.88,14.066,
,Maximum,22.88,14.558,
,Mean,13.15,14.317,
,Variance,25.679,0.0094,
,Std Deviation,5.067,0.0970,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,19-Mar-18 13:00:00,9.38,14.138
2,19-Mar-18 13:15:00,9.50,14.139
3,19-Mar-18 13:30:00,9.81,14.138
4,19-Mar-18 13:45:00,10.06,14.134
5,19-Mar-18 14:00:00,10.25,14.132
6,19-Mar-18 14:15:00,10.38,14.131
7,19-Mar-18 14:30:00,10.63,14.131
8,19-Mar-18 14:45:00,10.81,14.133
9,19-Mar-18 15:00:00,10.75,14.128
10,19-Mar-18 15:15:00,10.69,14.127
11,19-Mar-18 15:30:00,10.94,14.127
12,19-Mar-18 15:45:00,11.06,14.126
13,19-Mar-18 16:00:00,11.13,14.124
14,19-Mar-18 16:15:00,11.06,14.123
15,19-Mar-18 16:30:00,11.13,14.122
16,19-Mar-18 16:45:00,11.13,14.120
17,19-Mar-18 17:00:00,11.13,14.118
18,19-Mar-18 17:15:00,11.00,14.118
19,19-Mar-18 17:30:00,11.00,14.112
20,19-Mar-18 17:45:00,10.94,14.114
21,19-Mar-18 18:00:00,10.81,14.117
22,19-Mar-18 18:15:00,10.69,14.117
23,19-Mar-18 18:30:00,10.63,14.118
24,19-Mar-18 18:45:00,10.50,14.119
25,19-Mar-18 19:00:00,10.44,14.119
26,19-Mar-18 19:15:00,10.31,14.117
27,19-Mar-18 19:30:00,10.19,14.120
28,19-Mar-18 19:45:00,10.13,14.116
29,19-Mar-18 20:00:00,10.06,14.117
30,19-Mar-18 20:15:00,9.94,14.119
31,19-Mar-18 20:30:00,9.88,14.122
32,19-Mar-18 20:45:00,9.75,14.121
33,19-Mar-18 21:00:00,9.69,14.118
34,19-Mar-18 21:15:00,9.63,14.114
35,19-Mar-18 21:30:00,9.56,14.111
36,19-Mar-18 21:45:00,9.44,14.113
37,19-Mar-18 22:00:00,9.38,14.110
38,19-Mar-18 22:15:00,9.25,14.110
39,19-Mar-18 22:30:00,9.19,14.109
40,19-Mar-18 22:45:00,9.13,14.106
41,19-Mar-18 23:00:00,9.00,14.105
42,19-Mar-18 23:15:00,8.94,14.104
43,19-Mar-18 23:30:00,8.88,14.104
44,19-Mar-18 23:45:00,8.81,14.103
45,20-Mar-18 00:00:00,8.75,14.099
46,20-Mar-18 00:15:00,8.69,14.104
47,20-Mar-18 00:30:00,8.63,14.103
48,20-Mar-18 00:45:00,8.56,14.107
49,20-Mar-18 01:00:00,8.50,14.097
50,20-Mar-18 01:15:00,8.44,14.101
51,20-Mar-18 01:30:00,8.38,14.102
52,20-Mar-18 01:45:00,8.31,14.112
53,20-Mar-18 02:00:00,8.25,14.107
54,20-Mar-18 02:15:00,8.19,14.105
55,20-Mar-18 02:30:00,8.19,14.106
56,20-Mar-18 02:45:00,8.13,14.108
57,20-Mar-18 03:00:00,8.06,14.102
58,20-Mar-18 03:15:00,8.06,14.100
59,20-Mar-18 03:30:00,8.00,14.099
