
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20181029,,Exported,"Aqua4Plus 1.9.10"
# Records,  2016 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,5.19,14.094,
,Maximum,14.25,14.493,
,Mean,9.85,14.335,
,Variance,5.061,0.0078,
,Std Deviation,2.250,0.0885,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,29-Oct-18 15:00:00,11.06,14.281
2,29-Oct-18 15:15:00,11.06,14.282
3,29-Oct-18 15:30:00,11.06,14.280
4,29-Oct-18 15:45:00,11.06,14.284
5,29-Oct-18 16:00:00,11.06,14.285
6,29-Oct-18 16:15:00,11.13,14.286
7,29-Oct-18 16:30:00,11.13,14.289
8,29-Oct-18 16:45:00,11.13,14.289
9,29-Oct-18 17:00:00,11.13,14.289
10,29-Oct-18 17:15:00,11.06,14.291
11,29-Oct-18 17:30:00,11.06,14.292
12,29-Oct-18 17:45:00,11.06,14.293
13,29-Oct-18 18:00:00,11.00,14.292
14,29-Oct-18 18:15:00,11.00,14.297
15,29-Oct-18 18:30:00,10.94,14.299
16,29-Oct-18 18:45:00,10.94,14.304
17,29-Oct-18 19:00:00,10.88,14.308
18,29-Oct-18 19:15:00,10.88,14.311
19,29-Oct-18 19:30:00,10.81,14.309
20,29-Oct-18 19:45:00,10.75,14.317
21,29-Oct-18 20:00:00,10.75,14.317
22,29-Oct-18 20:15:00,10.75,14.317
23,29-Oct-18 20:30:00,10.69,14.317
24,29-Oct-18 20:45:00,10.69,14.317
25,29-Oct-18 21:00:00,10.69,14.316
26,29-Oct-18 21:15:00,10.63,14.316
27,29-Oct-18 21:30:00,10.63,14.319
28,29-Oct-18 21:45:00,10.56,14.318
29,29-Oct-18 22:00:00,10.50,14.320
30,29-Oct-18 22:15:00,10.50,14.322
31,29-Oct-18 22:30:00,10.44,14.321
32,29-Oct-18 22:45:00,10.44,14.323
33,29-Oct-18 23:00:00,10.38,14.326
34,29-Oct-18 23:15:00,10.31,14.327
35,29-Oct-18 23:30:00,10.31,14.325
36,29-Oct-18 23:45:00,10.25,14.326
37,30-Oct-18 00:00:00,10.19,14.326
38,30-Oct-18 00:15:00,10.13,14.325
39,30-Oct-18 00:30:00,10.06,14.327
40,30-Oct-18 00:45:00,10.06,14.329
41,30-Oct-18 01:00:00,10.00,14.327
42,30-Oct-18 01:15:00,9.94,14.327
43,30-Oct-18 01:30:00,9.94,14.329
44,30-Oct-18 01:45:00,9.88,14.332
45,30-Oct-18 02:00:00,9.88,14.331
46,30-Oct-18 02:15:00,9.81,14.331
47,30-Oct-18 02:30:00,9.81,14.329
48,30-Oct-18 02:45:00,9.75,14.331
49,30-Oct-18 03:00:00,9.75,14.333
50,30-Oct-18 03:15:00,9.69,14.333
51,30-Oct-18 03:30:00,9.69,14.333
52,30-Oct-18 03:45:00,9.63,14.333
53,30-Oct-18 04:00:00,9.63,14.333
54,30-Oct-18 04:15:00,9.63,14.334
55,30-Oct-18 04:30:00,9.56,14.335
56,30-Oct-18 04:45:00,9.56,14.335
57,30-Oct-18 05:00:00,9.56,14.339
58,30-Oct-18 05:15:00,9.56,14.340
59,30-Oct-18 05:30:00,9.56,14.342
60,30-Oct-18 05:45:00,9.56,14.342
61,30-Oct-18 06:00:00,9.56,14.345
62,30-Oct-18 06:15:00,9.56,14.342
63,30-Oct-18 06:30:00,9.56,14.344
64,30-Oct-18 06:45:00,9.56,14.346
65,30-Oct-18 07:00:00,9.56,14.346
66,30-Oct-18 07:15:00,9.56,14.349
67,30-Oct-18 07:30:00,9.50,14.350
68,30-Oct-18 07:45:00,9.50,14.352
69,30-Oct-18 08:00:00,9.50,14.353
70,30-Oct-18 08:15:00,9.50,14.357
71,30-Oct-18 08:30:00,9.50,14.356
72,30-Oct-18 08:45:00,9.56,14.359
73,30-Oct-18 09:00:00,9.56,14.361
74,30-Oct-18 09:15:00,9.63,14.363
75,30-Oct-18 09:30:00,9.63,14.363
76,30-Oct-18 09:45:00,9.69,14.365
77,30-Oct-18 10:00:00,9.75,14.363
78,30-Oct-18 10:15:00,9.81,14.362
79,30-Oct-18 10:30:00,9.88,14.362
80,30-Oct-18 10:45:00,9.94,14.363
81,30-Oct-18 11:00:00,10.06,14.364
82,30-Oct-18 11:15:00,10.13,14.362
83,30-Oct-18 11:30:00,10.19,14.359
84,30-Oct-18 11:45:00,10.31,14.359
85,30-Oct-18 12:00:00,10.44,14.359
86,30-Oct-18 12:15:00,10.56,14.355
87,30-Oct-18 12:30:00,10.63,14.356
88,30-Oct-18 12:45:00,10.75,14.353
89,30-Oct-18 13:00:00,10.81,14.353
90,30-Oct-18 13:15:00,10.94,14.352
