
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_15min_inf,,Exported,"Aqua4Plus 1.9.302"
# Records,  8532 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,11.75,13.871,
,Maximum,24.00,14.462,
,Mean,18.50,14.195,
,Variance,8.917,0.0079,
,Std Deviation,2.986,0.0890,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,3-Aug-15 14:00:00,22.81,14.087
2,3-Aug-15 14:15:00,22.94,14.090
3,3-Aug-15 14:30:00,23.00,14.089
4,3-Aug-15 14:45:00,23.06,14.088
5,3-Aug-15 15:00:00,23.19,14.086
6,3-Aug-15 15:15:00,23.31,14.086
7,3-Aug-15 15:30:00,23.31,14.083
8,3-Aug-15 15:45:00,23.38,14.084
9,3-Aug-15 16:00:00,23.38,14.081
10,3-Aug-15 16:15:00,23.38,14.082
11,3-Aug-15 16:30:00,23.44,14.080
12,3-Aug-15 16:45:00,23.44,14.079
13,3-Aug-15 17:00:00,23.38,14.078
14,3-Aug-15 17:15:00,23.38,14.077
15,3-Aug-15 17:30:00,23.31,14.079
16,3-Aug-15 17:45:00,23.25,14.076
17,3-Aug-15 18:00:00,23.19,14.076
18,3-Aug-15 18:15:00,23.19,14.077
19,3-Aug-15 18:30:00,23.13,14.077
20,3-Aug-15 18:45:00,23.13,14.081
21,3-Aug-15 19:00:00,23.13,14.081
22,3-Aug-15 19:15:00,23.13,14.082
23,3-Aug-15 19:30:00,23.00,14.086
24,3-Aug-15 19:45:00,23.00,14.087
25,3-Aug-15 20:00:00,22.94,14.088
26,3-Aug-15 20:15:00,22.88,14.090
27,3-Aug-15 20:30:00,22.81,14.088
28,3-Aug-15 20:45:00,22.69,14.088
29,3-Aug-15 21:00:00,22.63,14.090
30,3-Aug-15 21:15:00,22.56,14.092
31,3-Aug-15 21:30:00,22.44,14.094
32,3-Aug-15 21:45:00,22.38,14.094
33,3-Aug-15 22:00:00,22.31,14.097
34,3-Aug-15 22:15:00,22.25,14.100
35,3-Aug-15 22:30:00,22.19,14.100
36,3-Aug-15 22:45:00,22.19,14.102
37,3-Aug-15 23:00:00,22.13,14.103
38,3-Aug-15 23:15:00,22.06,14.101
39,3-Aug-15 23:30:00,22.00,14.102
40,3-Aug-15 23:45:00,22.00,14.103
41,4-Aug-15 00:00:00,22.06,14.104
42,4-Aug-15 00:15:00,22.00,14.105
43,4-Aug-15 00:30:00,22.06,14.107
44,4-Aug-15 00:45:00,22.13,14.110
45,4-Aug-15 01:00:00,22.13,14.107
46,4-Aug-15 01:15:00,22.13,14.104
47,4-Aug-15 01:30:00,22.19,14.107
48,4-Aug-15 01:45:00,22.19,14.106
49,4-Aug-15 02:00:00,22.19,14.101
50,4-Aug-15 02:15:00,22.06,14.100
51,4-Aug-15 02:30:00,22.13,14.102
52,4-Aug-15 02:45:00,22.13,14.096
53,4-Aug-15 03:00:00,22.13,14.099
54,4-Aug-15 03:15:00,22.13,14.098
55,4-Aug-15 03:30:00,22.13,14.099
56,4-Aug-15 03:45:00,22.13,14.097
57,4-Aug-15 04:00:00,22.13,14.102
58,4-Aug-15 04:15:00,22.13,14.104
59,4-Aug-15 04:30:00,22.13,14.098
60,4-Aug-15 04:45:00,22.06,14.094
61,4-Aug-15 05:00:00,22.06,14.102
62,4-Aug-15 05:15:00,22.00,14.103
63,4-Aug-15 05:30:00,22.00,14.108
64,4-Aug-15 05:45:00,22.00,14.112
65,4-Aug-15 06:00:00,22.00,14.115
66,4-Aug-15 06:15:00,22.00,14.113
67,4-Aug-15 06:30:00,21.94,14.116
68,4-Aug-15 06:45:00,21.88,14.118
69,4-Aug-15 07:00:00,21.81,14.119
70,4-Aug-15 07:15:00,21.75,14.122
71,4-Aug-15 07:30:00,21.75,14.125
72,4-Aug-15 07:45:00,21.75,14.126
73,4-Aug-15 08:00:00,21.75,14.128
74,4-Aug-15 08:15:00,21.75,14.128
