
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_inf_060916,,Exported,"Aqua4Plus 1.9.302"
# Records,  3372 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,18.75,14.172,
,Maximum,24.69,14.531,
,Mean,22.29,14.351,
,Variance,1.103,0.0035,
,Std Deviation,1.050,0.0596,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,9-Jun-16 09:30:00,18.75,14.345
2,9-Jun-16 09:45:00,18.81,14.343
3,9-Jun-16 10:00:00,18.94,14.343
4,9-Jun-16 10:15:00,19.00,14.341
5,9-Jun-16 10:30:00,19.06,14.345
6,9-Jun-16 10:45:00,19.13,14.345
7,9-Jun-16 11:00:00,19.25,14.347
8,9-Jun-16 11:15:00,19.31,14.343
9,9-Jun-16 11:30:00,19.44,14.344
10,9-Jun-16 11:45:00,19.50,14.345
11,9-Jun-16 12:00:00,19.63,14.337
12,9-Jun-16 12:15:00,19.75,14.338
13,9-Jun-16 12:30:00,19.88,14.335
14,9-Jun-16 12:45:00,19.94,14.339
15,9-Jun-16 13:00:00,20.06,14.334
16,9-Jun-16 13:15:00,20.19,14.328
17,9-Jun-16 13:30:00,20.25,14.324
18,9-Jun-16 13:45:00,20.38,14.326
19,9-Jun-16 14:00:00,20.44,14.321
20,9-Jun-16 14:15:00,20.56,14.319
21,9-Jun-16 14:30:00,20.63,14.317
22,9-Jun-16 14:45:00,20.69,14.319
23,9-Jun-16 15:00:00,20.69,14.313
24,9-Jun-16 15:15:00,20.75,14.316
25,9-Jun-16 15:30:00,20.69,14.313
26,9-Jun-16 15:45:00,20.69,14.314
27,9-Jun-16 16:00:00,20.69,14.308
28,9-Jun-16 16:15:00,20.69,14.311
29,9-Jun-16 16:30:00,20.63,14.309
30,9-Jun-16 16:45:00,20.63,14.307
31,9-Jun-16 17:00:00,20.56,14.305
32,9-Jun-16 17:15:00,20.56,14.304
33,9-Jun-16 17:30:00,20.56,14.306
34,9-Jun-16 17:45:00,20.56,14.300
35,9-Jun-16 18:00:00,20.56,14.298
36,9-Jun-16 18:15:00,20.56,14.297
37,9-Jun-16 18:30:00,20.50,14.303
38,9-Jun-16 18:45:00,20.50,14.306
39,9-Jun-16 19:00:00,20.44,14.306
40,9-Jun-16 19:15:00,20.44,14.310
41,9-Jun-16 19:30:00,20.44,14.310
42,9-Jun-16 19:45:00,20.38,14.310
43,9-Jun-16 20:00:00,20.31,14.309
44,9-Jun-16 20:15:00,20.25,14.311
45,9-Jun-16 20:30:00,20.25,14.310
46,9-Jun-16 20:45:00,20.19,14.314
47,9-Jun-16 21:00:00,20.06,14.317
48,9-Jun-16 21:15:00,20.00,14.322
49,9-Jun-16 21:30:00,19.88,14.325
50,9-Jun-16 21:45:00,19.81,14.330
51,9-Jun-16 22:00:00,19.75,14.331
52,9-Jun-16 22:15:00,19.69,14.330
53,9-Jun-16 22:30:00,19.69,14.334
54,9-Jun-16 22:45:00,19.63,14.339
55,9-Jun-16 23:00:00,19.56,14.340
56,9-Jun-16 23:15:00,19.50,14.342
57,9-Jun-16 23:30:00,19.50,14.341
58,9-Jun-16 23:45:00,19.44,14.344
59,10-Jun-16 00:00:00,19.38,14.344
60,10-Jun-16 00:15:00,19.38,14.345
61,10-Jun-16 00:30:00,19.38,14.346
62,10-Jun-16 00:45:00,19.38,14.347
63,10-Jun-16 01:00:00,19.38,14.342
64,10-Jun-16 01:15:00,19.44,14.343
65,10-Jun-16 01:30:00,19.44,14.345
66,10-Jun-16 01:45:00,19.38,14.343
67,10-Jun-16 02:00:00,19.38,14.345
68,10-Jun-16 02:15:00,19.38,14.344
69,10-Jun-16 02:30:00,19.38,14.346
70,10-Jun-16 02:45:00,19.38,14.342
71,10-Jun-16 03:00:00,19.38,14.341
72,10-Jun-16 03:15:00,19.38,14.347
73,10-Jun-16 03:30:00,19.44,14.346
74,10-Jun-16 03:45:00,19.38,14.349
75,10-Jun-16 04:00:00,19.38,14.347
76,10-Jun-16 04:15:00,19.38,14.350
77,10-Jun-16 04:30:00,19.31,14.356
78,10-Jun-16 04:45:00,19.31,14.351
79,10-Jun-16 05:00:00,19.25,14.359
80,10-Jun-16 05:15:00,19.19,14.368
81,10-Jun-16 05:30:00,19.19,14.372
82,10-Jun-16 05:45:00,19.13,14.371
83,10-Jun-16 06:00:00,19.13,14.370
84,10-Jun-16 06:15:00,19.06,14.372
85,10-Jun-16 06:30:00,19.06,14.369
86,10-Jun-16 06:45:00,19.06,14.379
87,10-Jun-16 07:00:00,19.06,14.381
88,10-Jun-16 07:15:00,19.06,14.380
89,10-Jun-16 07:30:00,19.13,14.379
90,10-Jun-16 07:45:00,19.13,14.377
91,10-Jun-16 08:00:00,19.19,14.383
92,10-Jun-16 08:15:00,19.19,14.384
93,10-Jun-16 08:30:00,19.19,14.385
94,10-Jun-16 08:45:00,19.31,14.387
95,10-Jun-16 09:00:00,19.38,14.386
96,10-Jun-16 09:15:00,19.44,14.386
97,10-Jun-16 09:30:00,19.50,14.388
98,10-Jun-16 09:45:00,19.56,14.388
99,10-Jun-16 10:00:00,19.69,14.384
100,10-Jun-16 10:15:00,19.75,14.386
101,10-Jun-16 10:30:00,19.88,14.389
102,10-Jun-16 10:45:00,19.94,14.387
103,10-Jun-16 11:00:00,20.00,14.384
104,10-Jun-16 11:15:00,20.06,14.389
105,10-Jun-16 11:30:00,20.19,14.386
106,10-Jun-16 11:45:00,20.25,14.388
107,10-Jun-16 12:00:00,20.38,14.381
108,10-Jun-16 12:15:00,20.44,14.384
109,10-Jun-16 12:30:00,20.63,14.383
110,10-Jun-16 12:45:00,20.69,14.382
111,10-Jun-16 13:00:00,20.81,14.381
112,10-Jun-16 13:15:00,20.94,14.376
113,10-Jun-16 13:30:00,21.06,14.372
114,10-Jun-16 13:45:00,21.13,14.372
115,10-Jun-16 14:00:00,21.25,14.367
116,10-Jun-16 14:15:00,21.38,14.366
117,10-Jun-16 14:30:00,21.44,14.360
118,10-Jun-16 14:45:00,21.56,14.361
119,10-Jun-16 15:00:00,21.63,14.359
120,10-Jun-16 15:15:00,21.69,14.353
121,10-Jun-16 15:30:00,21.69,14.356
122,10-Jun-16 15:45:00,21.69,14.351
123,10-Jun-16 16:00:00,21.75,14.349
124,10-Jun-16 16:15:00,21.81,14.344
125,10-Jun-16 16:30:00,21.81,14.347
126,10-Jun-16 16:45:00,21.88,14.350
127,10-Jun-16 17:00:00,21.81,14.343
128,10-Jun-16 17:15:00,21.81,14.344
129,10-Jun-16 17:30:00,21.81,14.342
130,10-Jun-16 17:45:00,21.88,14.344
131,10-Jun-16 18:00:00,21.88,14.343
132,10-Jun-16 18:15:00,21.88,14.339
133,10-Jun-16 18:30:00,21.81,14.344
134,10-Jun-16 18:45:00,21.81,14.345
135,10-Jun-16 19:00:00,21.81,14.347
136,10-Jun-16 19:15:00,21.75,14.344
137,10-Jun-16 19:30:00,21.75,14.346
138,10-Jun-16 19:45:00,21.75,14.346
139,10-Jun-16 20:00:00,21.69,14.342
140,10-Jun-16 20:15:00,21.63,14.346
141,10-Jun-16 20:30:00,21.56,14.345
142,10-Jun-16 20:45:00,21.50,14.351
143,10-Jun-16 21:00:00,21.44,14.351
144,10-Jun-16 21:15:00,21.38,14.355
145,10-Jun-16 21:30:00,21.31,14.354
146,10-Jun-16 21:45:00,21.25,14.355
147,10-Jun-16 22:00:00,21.19,14.360
148,10-Jun-16 22:15:00,21.13,14.361
149,10-Jun-16 22:30:00,21.06,14.364
150,10-Jun-16 22:45:00,21.06,14.359
151,10-Jun-16 23:00:00,21.00,14.359
152,10-Jun-16 23:15:00,20.94,14.360
153,10-Jun-16 23:30:00,20.94,14.360
154,10-Jun-16 23:45:00,20.88,14.361
155,11-Jun-16 00:00:00,20.88,14.366
156,11-Jun-16 00:15:00,20.81,14.365
157,11-Jun-16 00:30:00,20.81,14.366
158,11-Jun-16 00:45:00,20.75,14.361
159,11-Jun-16 01:00:00,20.75,14.366
160,11-Jun-16 01:15:00,20.75,14.361
161,11-Jun-16 01:30:00,20.75,14.364
162,11-Jun-16 01:45:00,20.69,14.364
163,11-Jun-16 02:00:00,20.75,14.364
164,11-Jun-16 02:15:00,20.75,14.363
165,11-Jun-16 02:30:00,20.69,14.366
166,11-Jun-16 02:45:00,20.69,14.366
167,11-Jun-16 03:00:00,20.69,14.367
168,11-Jun-16 03:15:00,20.69,14.368
169,11-Jun-16 03:30:00,20.69,14.368
170,11-Jun-16 03:45:00,20.69,14.368
171,11-Jun-16 04:00:00,20.69,14.362
172,11-Jun-16 04:15:00,20.69,14.366
173,11-Jun-16 04:30:00,20.69,14.360
174,11-Jun-16 04:45:00,20.63,14.358
175,11-Jun-16 05:00:00,20.56,14.354
176,11-Jun-16 05:15:00,20.56,14.361
177,11-Jun-16 05:30:00,20.56,14.360
178,11-Jun-16 05:45:00,20.50,14.365
179,11-Jun-16 06:00:00,20.50,14.368
180,11-Jun-16 06:15:00,20.50,14.367
181,11-Jun-16 06:30:00,20.50,14.370
182,11-Jun-16 06:45:00,20.44,14.368
183,11-Jun-16 07:00:00,20.50,14.369
184,11-Jun-16 07:15:00,20.44,14.371
185,11-Jun-16 07:30:00,20.50,14.371
186,11-Jun-16 07:45:00,20.50,14.371
187,11-Jun-16 08:00:00,20.50,14.366
188,11-Jun-16 08:15:00,20.56,14.371
189,11-Jun-16 08:30:00,20.56,14.371
190,11-Jun-16 08:45:00,20.63,14.373
191,11-Jun-16 09:00:00,20.69,14.370
192,11-Jun-16 09:15:00,20.81,14.377
193,11-Jun-16 09:30:00,20.88,14.370
194,11-Jun-16 09:45:00,20.94,14.364
195,11-Jun-16 10:00:00,21.06,14.368
196,11-Jun-16 10:15:00,21.13,14.370
197,11-Jun-16 10:30:00,21.25,14.370
198,11-Jun-16 10:45:00,21.38,14.368
199,11-Jun-16 11:00:00,21.50,14.368
200,11-Jun-16 11:15:00,21.56,14.368
201,11-Jun-16 11:30:00,21.69,14.369
202,11-Jun-16 11:45:00,21.81,14.365
203,11-Jun-16 12:00:00,21.94,14.366
204,11-Jun-16 12:15:00,22.00,14.358
205,11-Jun-16 12:30:00,22.06,14.361
206,11-Jun-16 12:45:00,22.25,14.354
207,11-Jun-16 13:00:00,22.38,14.357
208,11-Jun-16 13:15:00,22.50,14.353
209,11-Jun-16 13:30:00,22.56,14.345
210,11-Jun-16 13:45:00,22.69,14.345
211,11-Jun-16 14:00:00,22.75,14.346
212,11-Jun-16 14:15:00,22.81,14.340
213,11-Jun-16 14:30:00,22.88,14.344
214,11-Jun-16 14:45:00,22.94,14.342
215,11-Jun-16 15:00:00,22.94,14.337
216,11-Jun-16 15:15:00,22.94,14.338
217,11-Jun-16 15:30:00,23.00,14.337
218,11-Jun-16 15:45:00,23.00,14.336
219,11-Jun-16 16:00:00,23.00,14.332
220,11-Jun-16 16:15:00,23.00,14.333
221,11-Jun-16 16:30:00,23.00,14.334
222,11-Jun-16 16:45:00,23.00,14.329
223,11-Jun-16 17:00:00,22.94,14.330
224,11-Jun-16 17:15:00,22.94,14.328
225,11-Jun-16 17:30:00,22.94,14.324
226,11-Jun-16 17:45:00,22.94,14.326
227,11-Jun-16 18:00:00,22.88,14.324
228,11-Jun-16 18:15:00,22.88,14.324
229,11-Jun-16 18:30:00,22.81,14.322
230,11-Jun-16 18:45:00,22.81,14.324
231,11-Jun-16 19:00:00,22.75,14.322
232,11-Jun-16 19:15:00,22.75,14.325
233,11-Jun-16 19:30:00,22.69,14.326
234,11-Jun-16 19:45:00,22.63,14.327
235,11-Jun-16 20:00:00,22.56,14.323
236,11-Jun-16 20:15:00,22.56,14.322
237,11-Jun-16 20:30:00,22.44,14.323
238,11-Jun-16 20:45:00,22.44,14.325
239,11-Jun-16 21:00:00,22.38,14.326
240,11-Jun-16 21:15:00,22.38,14.324
241,11-Jun-16 21:30:00,22.38,14.324
242,11-Jun-16 21:45:00,22.31,14.328
243,11-Jun-16 22:00:00,22.25,14.333
244,11-Jun-16 22:15:00,22.25,14.331
245,11-Jun-16 22:30:00,22.19,14.337
246,11-Jun-16 22:45:00,22.13,14.334
247,11-Jun-16 23:00:00,22.06,14.335
248,11-Jun-16 23:15:00,22.06,14.332
249,11-Jun-16 23:30:00,22.06,14.334
250,11-Jun-16 23:45:00,22.06,14.325
251,12-Jun-16 00:00:00,22.06,14.335
252,12-Jun-16 00:15:00,22.06,14.333
253,12-Jun-16 00:30:00,22.06,14.329
254,12-Jun-16 00:45:00,22.06,14.330
255,12-Jun-16 01:00:00,22.06,14.327
256,12-Jun-16 01:15:00,22.00,14.329
257,12-Jun-16 01:30:00,22.00,14.327
258,12-Jun-16 01:45:00,21.94,14.326
259,12-Jun-16 02:00:00,21.94,14.326
260,12-Jun-16 02:15:00,21.94,14.322
261,12-Jun-16 02:30:00,21.94,14.318
262,12-Jun-16 02:45:00,21.94,14.320
263,12-Jun-16 03:00:00,21.88,14.313
264,12-Jun-16 03:15:00,21.88,14.316
265,12-Jun-16 03:30:00,21.88,14.311
266,12-Jun-16 03:45:00,21.88,14.317
267,12-Jun-16 04:00:00,21.88,14.314
268,12-Jun-16 04:15:00,21.81,14.316
269,12-Jun-16 04:30:00,21.81,14.313
270,12-Jun-16 04:45:00,21.75,14.314
271,12-Jun-16 05:00:00,21.75,14.318
272,12-Jun-16 05:15:00,21.69,14.318
273,12-Jun-16 05:30:00,21.63,14.318
274,12-Jun-16 05:45:00,21.63,14.318
275,12-Jun-16 06:00:00,21.63,14.316
276,12-Jun-16 06:15:00,21.63,14.311
277,12-Jun-16 06:30:00,21.56,14.306
278,12-Jun-16 06:45:00,21.56,14.313
279,12-Jun-16 07:00:00,21.56,14.313
280,12-Jun-16 07:15:00,21.56,14.306
281,12-Jun-16 07:30:00,21.56,14.306
282,12-Jun-16 07:45:00,21.50,14.300
283,12-Jun-16 08:00:00,21.44,14.304
284,12-Jun-16 08:15:00,21.44,14.309
285,12-Jun-16 08:30:00,21.50,14.312
286,12-Jun-16 08:45:00,21.50,14.313
287,12-Jun-16 09:00:00,21.50,14.315
288,12-Jun-16 09:15:00,21.63,14.307
289,12-Jun-16 09:30:00,21.63,14.306
290,12-Jun-16 09:45:00,21.69,14.306
291,12-Jun-16 10:00:00,21.75,14.303
292,12-Jun-16 10:15:00,21.81,14.304
293,12-Jun-16 10:30:00,21.94,14.300
294,12-Jun-16 10:45:00,22.00,14.298
295,12-Jun-16 11:00:00,22.06,14.299
296,12-Jun-16 11:15:00,22.06,14.302
297,12-Jun-16 11:30:00,22.13,14.301
298,12-Jun-16 11:45:00,22.25,14.298
299,12-Jun-16 12:00:00,22.38,14.297
300,12-Jun-16 12:15:00,22.44,14.291
301,12-Jun-16 12:30:00,22.56,14.292
302,12-Jun-16 12:45:00,22.69,14.290
