
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20181015,,Exported,"Aqua4Plus 1.9.10"
# Records,  1346 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,9.63,14.115,
,Maximum,17.94,14.551,
,Mean,12.92,14.337,
,Variance,5.321,0.0116,
,Std Deviation,2.307,0.1076,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,15-Oct-18 13:45:00,17.38,14.434
2,15-Oct-18 14:00:00,17.44,14.431
3,15-Oct-18 14:15:00,17.44,14.427
4,15-Oct-18 14:30:00,17.50,14.426
5,15-Oct-18 14:45:00,17.56,14.423
6,15-Oct-18 15:00:00,17.63,14.426
7,15-Oct-18 15:15:00,17.69,14.420
8,15-Oct-18 15:30:00,17.75,14.421
9,15-Oct-18 15:45:00,17.81,14.419
10,15-Oct-18 16:00:00,17.88,14.419
11,15-Oct-18 16:15:00,17.94,14.415
12,15-Oct-18 16:30:00,17.94,14.416
13,15-Oct-18 16:45:00,17.94,14.413
14,15-Oct-18 17:00:00,17.94,14.412
15,15-Oct-18 17:15:00,17.88,14.410
16,15-Oct-18 17:30:00,17.88,14.411
17,15-Oct-18 17:45:00,17.88,14.412
18,15-Oct-18 18:00:00,17.81,14.413
19,15-Oct-18 18:15:00,17.81,14.413
20,15-Oct-18 18:30:00,17.81,14.414
21,15-Oct-18 18:45:00,17.81,14.415
22,15-Oct-18 19:00:00,17.75,14.416
23,15-Oct-18 19:15:00,17.75,14.418
24,15-Oct-18 19:30:00,17.75,14.418
25,15-Oct-18 19:45:00,17.75,14.416
26,15-Oct-18 20:00:00,17.75,14.419
27,15-Oct-18 20:15:00,17.75,14.420
28,15-Oct-18 20:30:00,17.75,14.423
29,15-Oct-18 20:45:00,17.75,14.427
30,15-Oct-18 21:00:00,17.75,14.432
31,15-Oct-18 21:15:00,17.69,14.432
32,15-Oct-18 21:30:00,17.69,14.424
33,15-Oct-18 21:45:00,17.69,14.419
34,15-Oct-18 22:00:00,17.69,14.421
35,15-Oct-18 22:15:00,17.69,14.424
36,15-Oct-18 22:30:00,17.63,14.422
37,15-Oct-18 22:45:00,17.63,14.418
38,15-Oct-18 23:00:00,17.63,14.417
39,15-Oct-18 23:15:00,17.63,14.415
40,15-Oct-18 23:30:00,17.56,14.413
41,15-Oct-18 23:45:00,17.56,14.418
42,16-Oct-18 00:00:00,17.50,14.419
43,16-Oct-18 00:15:00,17.50,14.419
44,16-Oct-18 00:30:00,17.50,14.422
45,16-Oct-18 00:45:00,17.50,14.421
46,16-Oct-18 01:00:00,17.50,14.414
47,16-Oct-18 01:15:00,17.44,14.413
48,16-Oct-18 01:30:00,17.44,14.411
49,16-Oct-18 01:45:00,17.44,14.426
50,16-Oct-18 02:00:00,17.44,14.428
51,16-Oct-18 02:15:00,17.38,14.428
52,16-Oct-18 02:30:00,17.31,14.429
53,16-Oct-18 02:45:00,17.25,14.427
54,16-Oct-18 03:00:00,17.19,14.428
55,16-Oct-18 03:15:00,17.13,14.427
56,16-Oct-18 03:30:00,17.06,14.427
57,16-Oct-18 03:45:00,17.00,14.428
58,16-Oct-18 04:00:00,16.94,14.421
59,16-Oct-18 04:15:00,16.81,14.431
60,16-Oct-18 04:30:00,16.75,14.427
61,16-Oct-18 04:45:00,16.69,14.427
62,16-Oct-18 05:00:00,16.63,14.425
63,16-Oct-18 05:15:00,16.56,14.432
64,16-Oct-18 05:30:00,16.50,14.432
65,16-Oct-18 05:45:00,16.44,14.436
66,16-Oct-18 06:00:00,16.44,14.438
67,16-Oct-18 06:15:00,16.44,14.440
68,16-Oct-18 06:30:00,16.44,14.441
69,16-Oct-18 06:45:00,16.38,14.439
70,16-Oct-18 07:00:00,16.38,14.437
71,16-Oct-18 07:15:00,16.38,14.438
72,16-Oct-18 07:30:00,16.31,14.442
73,16-Oct-18 07:45:00,16.31,14.438
74,16-Oct-18 08:00:00,16.31,14.444
75,16-Oct-18 08:15:00,16.31,14.442
76,16-Oct-18 08:30:00,16.31,14.450
77,16-Oct-18 08:45:00,16.31,14.450
78,16-Oct-18 09:00:00,16.38,14.450
79,16-Oct-18 09:15:00,16.38,14.454
80,16-Oct-18 09:30:00,16.38,14.457
81,16-Oct-18 09:45:00,16.38,14.460
82,16-Oct-18 10:00:00,16.38,14.467
83,16-Oct-18 10:15:00,16.38,14.467
84,16-Oct-18 10:30:00,16.38,14.465
85,16-Oct-18 10:45:00,16.38,14.469
86,16-Oct-18 11:00:00,16.38,14.464
87,16-Oct-18 11:15:00,16.44,14.466
88,16-Oct-18 11:30:00,16.44,14.462
89,16-Oct-18 11:45:00,16.44,14.463
90,16-Oct-18 12:00:00,16.50,14.461
91,16-Oct-18 12:15:00,16.56,14.461
92,16-Oct-18 12:30:00,16.63,14.454
93,16-Oct-18 12:45:00,16.69,14.451
94,16-Oct-18 13:00:00,16.69,14.449
95,16-Oct-18 13:15:00,16.75,14.448
96,16-Oct-18 13:30:00,16.81,14.437
97,16-Oct-18 13:45:00,16.88,14.438
98,16-Oct-18 14:00:00,16.94,14.440
99,16-Oct-18 14:15:00,16.94,14.434
100,16-Oct-18 14:30:00,17.00,14.431
101,16-Oct-18 14:45:00,17.06,14.427
102,16-Oct-18 15:00:00,17.13,14.423
103,16-Oct-18 15:15:00,17.13,14.427
104,16-Oct-18 15:30:00,17.19,14.425
105,16-Oct-18 15:45:00,17.19,14.420
106,16-Oct-18 16:00:00,17.25,14.428
107,16-Oct-18 16:15:00,17.25,14.432
108,16-Oct-18 16:30:00,17.25,14.426
109,16-Oct-18 16:45:00,17.25,14.422
110,16-Oct-18 17:00:00,17.25,14.424
111,16-Oct-18 17:15:00,17.25,14.418
112,16-Oct-18 17:30:00,17.19,14.421
113,16-Oct-18 17:45:00,17.19,14.423
114,16-Oct-18 18:00:00,17.13,14.423
115,16-Oct-18 18:15:00,17.13,14.424
116,16-Oct-18 18:30:00,17.13,14.423
117,16-Oct-18 18:45:00,17.13,14.422
118,16-Oct-18 19:00:00,17.13,14.414
119,16-Oct-18 19:15:00,17.13,14.424
120,16-Oct-18 19:30:00,17.06,14.422
121,16-Oct-18 19:45:00,17.06,14.422
122,16-Oct-18 20:00:00,17.06,14.421
123,16-Oct-18 20:15:00,17.06,14.423
124,16-Oct-18 20:30:00,17.06,14.423
125,16-Oct-18 20:45:00,17.06,14.423
126,16-Oct-18 21:00:00,17.00,14.428
127,16-Oct-18 21:15:00,17.00,14.426
128,16-Oct-18 21:30:00,17.00,14.428
129,16-Oct-18 21:45:00,17.00,14.424
130,16-Oct-18 22:00:00,17.00,14.422
131,16-Oct-18 22:15:00,17.00,14.421
132,16-Oct-18 22:30:00,17.00,14.426
133,16-Oct-18 22:45:00,16.94,14.427
134,16-Oct-18 23:00:00,16.94,14.420
135,16-Oct-18 23:15:00,16.94,14.426
136,16-Oct-18 23:30:00,16.94,14.427
137,16-Oct-18 23:45:00,16.88,14.423
138,17-Oct-18 00:00:00,16.88,14.426
139,17-Oct-18 00:15:00,16.88,14.423
140,17-Oct-18 00:30:00,16.88,14.420
141,17-Oct-18 00:45:00,16.81,14.419
142,17-Oct-18 01:00:00,16.88,14.412
143,17-Oct-18 01:15:00,16.81,14.411
144,17-Oct-18 01:30:00,16.88,14.408
145,17-Oct-18 01:45:00,16.81,14.409
146,17-Oct-18 02:00:00,16.88,14.410
147,17-Oct-18 02:15:00,16.81,14.407
148,17-Oct-18 02:30:00,16.81,14.403
149,17-Oct-18 02:45:00,16.81,14.404
150,17-Oct-18 03:00:00,16.81,14.402
151,17-Oct-18 03:15:00,16.81,14.404
152,17-Oct-18 03:30:00,16.81,14.403
153,17-Oct-18 03:45:00,16.81,14.404
