Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
5/28/2016 11:30:35 AM	1.63	0.00	0.00	0.47	0.00	0.00	0.00	0.20	2.11	100.00	0.53	23.81	866	0	0	14	0	0	0	0	880	317.30	3.66	3.57	1.36	12.05	5.94	11.86	1.05	20.54	16.95
5/28/2016 11:30:38 AM	0.00	0.00	1.86	0.00	0.00	0.00	0.00	0.22	1.86	100.00	0.63	23.78	0	0	835	0	0	0	0	0	835	317.68	9.37	0.85	4.03	13.87	3.86	11.59	1.06	20.57	16.96
5/28/2016 11:30:41 AM	0.56	0.11	2.08	0.00	0.00	0.00	0.00	0.05	2.74	100.00	0.83	23.55	295	106	936	0	0	0	0	0	1337	318.23	7.58	3.84	6.08	12.90	4.58	15.13	1.08	20.58	17.04
5/28/2016 11:30:44 AM	1.02	0.00	1.72	0.00	0.00	0.00	0.00	0.00	2.74	100.00	1.06	23.18	541	0	773	0	0	0	0	0	1315	320.32	6.59	2.24	4.53	11.76	4.81	14.65	1.10	20.67	16.98
5/28/2016 11:30:46 AM	0.00	0.03	1.35	0.81	0.00	0.00	0.00	0.37	2.18	100.00	1.37	22.81	0	26	607	24	0	0	0	0	657	317.76	8.74	2.93	4.91	17.56	7.74	15.24	1.13	20.68	16.98
5/28/2016 11:30:49 AM	1.92	0.00	0.66	0.00	0.00	0.00	0.00	0.25	2.59	100.00	1.51	22.66	1019	0	298	0	0	0	0	0	1318	316.71	4.83	-0.21	3.60	15.76	4.73	14.97	1.15	20.72	17.17
5/28/2016 11:30:52 AM	0.97	0.00	1.76	0.25	0.00	0.00	0.00	0.04	2.99	100.00	1.76	22.60	516	0	793	8	0	0	0	0	1317	320.15	7.61	2.23	3.19	13.45	7.48	16.58	1.17	20.75	17.00
5/28/2016 11:30:55 AM	0.23	0.00	2.35	0.00	0.00	0.00	0.00	0.11	2.58	100.00	2.01	22.49	123	0	1057	0	0	0	0	0	1179	319.92	8.35	2.30	3.27	14.12	5.61	16.28	1.20	20.79	17.17
5/28/2016 11:30:58 AM	0.68	0.00	2.26	0.00	0.00	0.00	0.00	0.14	2.94	100.00	2.25	22.34	361	0	1015	0	0	0	0	0	1376	320.07	8.62	1.50	4.23	16.11	6.50	17.73	1.22	20.84	17.07
5/28/2016 11:31:00 AM	0.97	0.17	1.93	0.05	0.00	0.00	0.00	0.14	3.13	100.00	2.30	22.30	516	175	871	1	0	0	0	0	1563	318.90	8.06	2.35	5.84	16.03	7.07	17.24	1.22	20.89	17.05
5/28/2016 11:31:03 AM	0.72	0.00	1.76	0.27	0.00	0.00	0.00	0.24	2.75	100.00	2.41	22.10	383	0	794	8	0	0	0	0	1185	318.38	8.15	2.43	3.77	17.10	7.06	17.37	1.24	20.92	17.14
5/28/2016 11:31:06 AM	0.00	0.00	2.37	0.20	0.00	0.00	0.00	0.25	2.57	100.00	2.46	21.98	0	0	1068	6	0	0	0	0	1074	318.47	9.54	1.61	3.48	17.38	7.34	17.53	1.24	20.97	17.08
5/28/2016 11:31:09 AM	0.06	0.05	2.57	0.06	0.00	0.00	0.00	0.13	2.74	100.00	2.54	22.01	29	54	1156	2	0	0	0	0	1241	318.62	9.36	1.81	4.78	15.23	6.73	16.85	1.25	20.96	17.12
5/28/2016 11:31:11 AM	0.92	0.00	2.14	0.00	0.00	0.00	0.00	0.10	3.06	100.00	2.75	21.81	485	0	964	0	0	0	0	0	1449	319.91	8.15	2.34	3.76	15.29	6.05	17.94	1.27	21.02	17.19
5/28/2016 11:31:14 AM	0.72	0.00	2.23	0.43	0.00	0.00	0.00	0.21	3.38	100.00	2.97	21.46	379	0	1006	13	0	0	0	0	1398	318.19	10.19	2.59	5.23	19.10	8.37	20.59	1.29	21.05	17.22
5/28/2016 11:31:17 AM	1.27	0.37	1.93	0.31	0.00	0.00	0.00	0.13	3.88	100.00	3.12	21.30	674	367	870	9	0	0	0	0	1920	318.85	9.38	2.08	7.68	17.95	10.03	19.78	1.31	21.09	17.17
5/28/2016 11:31:20 AM	1.05	0.00	2.55	0.13	0.00	0.00	0.00	0.13	3.73	100.00	3.30	21.23	555	0	1146	4	0	0	0	0	1705	318.06	10.20	2.32	5.30	18.80	7.87	21.67	1.32	21.11	17.24
5/28/2016 11:31:23 AM	0.63	0.03	2.28	0.61	0.00	0.00	0.00	0.14	3.55	100.00	3.44	21.13	337	28	1025	18	0	0	0	0	1408	319.02	10.68	3.05	6.31	18.21	8.88	20.63	1.34	21.15	17.24
5/28/2016 11:31:25 AM	1.49	0.00	2.15	0.26	0.00	0.00	0.00	0.12	3.90	100.00	3.67	21.05	791	0	966	8	0	0	0	0	1764	319.02	9.64	2.35	5.41	18.91	8.35	21.85	1.36	21.19	17.23
5/28/2016 11:31:28 AM	0.37	0.00	2.95	0.38	0.00	0.00	0.00	0.18	3.70	100.00	3.91	20.70	195	0	1327	11	0	0	0	0	1533	319.36	12.02	2.80	6.10	20.26	8.65	22.75	1.38	21.22	17.26
