Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-04-20T15:53:23Z,-0.205,0.011,14.803,0.3827,0.8596,40.591,32.327458,8.8538,87.465,7.508,237.5754,1619.8,2.7249551321235015
2018-04-20T15:53:23Z,-0.205,0.007,14.806,0.3826,0.8677,40.583,32.323508,8.7603,86.547,7.508,237.1564,1622.9,2.7241770787806816
2018-04-20T15:53:23Z,-0.204,0.003,14.8096,0.3781,0.8539,40.596,32.336128,8.6593,85.555,7.508,237.1866,1626,2.7248563437797837
2018-04-20T15:53:23Z,-0.204,0.001,14.8138,0.3826,0.8456,40.614,32.353025,8.555,84.53,7.509,237.3383,1627.8,2.725850944239603
2018-04-20T15:53:23Z,-0.204,0.001,14.8174,0.3902,0.8588,40.592,32.337266,8.4557,83.555,7.509,237.3567,1629.5,2.7240326300509623
2018-04-20T15:53:23Z,-0.204,0.002,14.8205,0.3876,0.891,40.587,32.33613,8.3642,82.656,7.508,237.7531,1630.6,2.723462036988467
2018-04-20T15:53:23Z,-0.203,0.003,14.8234,0.3796,0.8998,40.588,32.339293,8.2788,81.816,7.507,238.4311,1629.8,2.7233333513076117
2018-04-20T15:53:23Z,-0.203,0.003,14.8262,0.3854,0.8734,40.551,32.312,8.2024,81.066,7.506,238.4128,1627.4,2.720500967126138
2018-04-20T15:53:23Z,-0.202,0.004,14.8289,0.4115,0.8473,40.563,32.323704,8.1371,80.424,7.505,238.0478,1625,2.7211708117817235
2018-04-20T15:53:23Z,-0.2,0.005,14.8318,0.4378,0.858,40.598,32.35378,8.0814,79.878,7.502,237.8908,1625.2,2.723467184923659
2018-04-20T15:53:23Z,-0.199,0.009,14.8348,0.4458,0.8801,40.6,32.358077,8.0319,79.395,7.495,237.6327,1628.9,2.7234029035371723
2018-04-20T15:53:23Z,-0.198,0.014,14.8375,0.4446,0.8716,40.619,32.375672,7.9842,78.93,7.485,237.8531,1633.6,2.72457168234873
2018-04-20T15:53:23Z,-0.195,0.02,14.8402,0.4504,0.8466,40.617,32.375978,7.9363,78.461,7.47,238.7477,1633.3,2.7242427307838284
2018-04-20T15:53:23Z,-0.19,0.028,14.8426,0.4708,0.8525,40.597,32.361777,7.8896,78.001,7.454,239.1576,1631.5,2.722650893630841
2018-04-20T15:53:23Z,-0.182,0.036,14.846,0.4974,0.8815,40.637,32.394507,7.8446,77.559,7.444,239.0227,1630.5,2.7252683341807957
2018-04-20T15:53:23Z,-0.17,0.043,14.8497,0.5152,0.8934,40.711,32.45415,7.7996,77.116,7.439,238.4074,1628,2.730288962108674
2018-04-20T15:53:23Z,-0.156,0.05,14.8518,0.5197,0.8744,40.781,32.511296,7.7532,76.661,7.433,237.397,1626.4,2.735134877621914
2018-04-20T15:53:23Z,-0.142,0.055,14.8539,0.4877,0.8952,40.862,32.57734,7.7071,76.206,7.423,237.3881,1624.8,2.7407654448464203
2018-04-20T15:53:23Z,-0.128,0.059,14.8553,0.4223,0.9918,40.914,32.617546,7.6684,75.819,7.413,238.3859,1623.9,2.744376490568071
2018-04-20T15:53:23Z,-0.114,0.062,14.8561,0.3903,1.0653,40.762,32.489316,7.6459,75.584,7.407,238.965,1625.5,2.7334810087658576
2018-04-20T15:53:23Z,-0.097,0.064,14.8574,0.3957,1.1126,40.295,32.106643,7.6455,75.559,7.404,239.0551,1628.4,2.700108010544063
2018-04-20T15:53:23Z,-0.078,0.067,14.8599,0.396,1.1369,39.685,31.610903,7.6728,75.807,7.401,239.1311,1625.5,2.6565102525344195
2018-04-20T15:53:23Z,-0.06,0.068,14.8595,0.393,1.1151,39.175,31.195226,7.7326,76.38,7.396,239.1097,1619,2.6202685239502665
2018-04-20T15:53:23Z,-0.044,0.068,14.85,0.3975,1.0926,38.802,30.891351,7.8269,77.295,7.389,238.9688,1620.3,2.594389004903451
2018-04-20T15:53:23Z,-0.026,0.066,14.8362,0.4035,1.0783,38.53,30.667675,7.9619,78.614,7.384,238.5468,1624.7,2.575969292982573
2018-04-20T15:53:23Z,-0.008,0.062,14.8222,0.402,1.0641,38.435,30.586559,8.146,80.419,7.384,238.136,1623.2,2.5701321282290794
2018-04-20T15:53:23Z,0.009,0.059,14.8107,0.3971,1.0438,38.548,30.672667,8.3769,82.688,7.39,238.3048,1619.5,2.578911005767804
2018-04-20T15:53:23Z,0.024,0.055,14.8027,0.3994,1.0466,38.736,30.819683,8.6361,85.241,7.395,238.8671,1613.6,2.592801143138635
2018-04-20T15:53:23Z,0.036,0.05,14.7934,0.4022,1.0673,38.844,30.903422,8.9044,87.884,7.396,239.3419,1557.1,2.6010951772295154
2018-04-20T15:53:23Z,0.047,0.045,14.7853,0.4132,0.9888,38.794,30.859534,9.1652,90.449,7.396,239.4844,1468.9,2.598070391930568
2018-04-20T15:53:23Z,0.059,0.04,14.7802,0.44,0.8604,38.644,30.733595,9.3953,92.701,7.399,238.7839,1490.9,2.587731912514872
2018-04-20T15:53:23Z,0.069,0.037,14.7765,0.4503,0.8264,38.472,30.587356,9.5712,94.412,7.403,237.4976,1571.4,2.5757376837032426
2018-04-20T15:53:23Z,0.076,0.037,14.7758,0.4453,0.8221,38.279,30.425021,9.6774,95.435,7.408,237.0091,1539.2,2.5620573890122187
2018-04-20T15:53:23Z,0.082,0.038,14.7729,0.4452,0.8082,38.124,30.294995,9.7149,95.786,7.411,237.4377,1498.2,2.5512252932555723
2018-04-20T15:53:23Z,0.09,0.039,14.7625,0.4491,0.8115,38.038,30.221857,9.6987,95.613,7.41,237.9482,1511,2.545782770570155
