Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-04T13:50:57Z,0.007,3.7258e-9,19.625,0.4839,0.5858,35.159,31.388195,8.816,96.269,7.213,352.5332,2340.7,2.0802167142462995
2018-05-04T13:50:57Z,0.007,4.0984e-8,19.6243,0.4987,0.6048,35.194,31.42515,8.8064,96.177,7.198,352.1345,2341.9,2.0824463945949416
2018-05-04T13:50:57Z,0.007,4.5082e-7,19.6261,0.4978,0.654,35.214,31.445779,8.7937,96.045,7.188,351.2902,2342,2.0836132910540237
2018-05-04T13:50:57Z,0.007,0,19.6271,0.4819,0.7538,35.216,31.447086,8.7836,95.933,7.182,350.6711,2340.7,2.083689944055114
2018-05-04T13:50:57Z,0.007,0,19.633,0.481,0.8034,35.21,31.440957,8.7786,95.879,7.18,351.446,2338,2.0830257875766733
2018-05-04T13:50:57Z,0.006,0.001,19.6427,0.4874,0.7958,35.201,31.435183,8.7788,95.887,7.178,353.0017,2337.2,2.0819884806849993
2018-05-04T13:50:57Z,0.006,0.002,19.6466,0.486,0.7836,35.205,31.440785,8.7851,95.96,7.17,353.4772,2337.5,2.0820492289541432
2018-05-04T13:50:57Z,0.006,0.003,19.6435,0.4817,0.7175,35.212,31.445184,8.7963,96.079,7.155,352.722,2336.8,2.0826392641682863
2018-05-04T13:50:57Z,0.007,0.004,19.6422,0.4723,0.6077,35.193,31.424857,8.808,96.196,7.134,351.4419,2335.9,2.0815111670954503
2018-05-04T13:50:57Z,0.009,0.005,19.6475,0.4735,0.5546,35.153,31.385544,8.8158,96.271,7.118,350.5611,2335.9,2.078745052054205
2018-05-04T13:50:57Z,0.011,0.008,19.6514,0.4865,0.564,35.116,31.350909,8.8158,96.266,7.112,351.3642,2332.4,2.0762358775906655
2018-05-04T13:50:57Z,0.012,0.012,19.6484,0.4735,0.568,35.085,31.323626,8.8105,96.21,7.119,353.2367,2297,2.074438426756636
2018-05-04T13:50:57Z,0.013,0.017,19.6418,0.4364,0.5727,35.067,31.309702,8.8038,96.143,7.136,354.0143,2160.7,2.0736304739568547
2018-05-04T13:50:57Z,0.016,0.022,19.6367,0.4142,0.5907,35.068,31.309572,8.7974,96.07,7.161,353.2806,1788.7,2.073940678030063
2018-05-04T13:50:57Z,0.024,0.027,19.6326,0.4163,0.6017,35.091,31.322054,8.7944,96.017,7.189,352.0238,1183.2,2.075581841394569
2018-05-04T13:50:57Z,0.034,0.031,19.6342,0.4344,0.6447,35.116,31.333593,8.7967,96.011,7.217,351.208,638.32,2.07707144431984
2018-05-04T13:50:57Z,0.045,0.033,19.6408,0.4591,0.7144,35.116,31.322056,8.8022,96.039,7.246,351.074,353.39,2.076750280724546
2018-05-04T13:50:57Z,0.053,0.033,19.6396,0.4753,0.7428,35.115,31.309565,8.8083,96.076,7.276,351.2644,262.14,2.076745748920947
2018-05-04T13:50:57Z,0.06,0.033,19.6282,0.4747,0.7438,35.126,31.309566,8.8154,96.126,7.303,351.4441,338.59,2.077989785666775
2018-05-04T13:50:57Z,0.067,0.033,19.61,0.4607,0.6955,35.151,31.32206,8.8213,96.164,7.323,351.2691,512.12,2.0804441188702807
2018-05-04T13:50:57Z,0.075,0.034,19.5927,0.4351,0.6169,35.172,31.333588,8.8228,96.159,7.331,350.8691,639.26,2.082605464868044
2018-05-04T13:50:57Z,0.084,0.034,19.5778,0.4128,0.5868,35.165,31.321926,8.8181,96.093,7.332,350.3929,712.73,2.0828928475724835
2018-05-04T13:50:57Z,0.096,0.034,19.5629,0.4115,0.5757,35.155,31.30807,8.8077,95.967,7.336,349.5555,914.58,2.0829917724270124
2018-05-04T13:50:57Z,0.106,0.033,19.5482,0.4381,0.5742,35.145,31.293069,8.7983,95.849,7.344,349.0901,1151.4,2.0830809510170596
2018-05-04T13:50:57Z,0.114,0.031,19.5367,0.4771,0.5999,35.122,31.267562,8.7935,95.783,7.354,349.7559,1176.4,2.0821968578087375
2018-05-04T13:50:57Z,0.12,0.029,19.5312,0.4885,0.6115,35.109,31.253696,8.7906,95.743,7.364,350.3792,1408.2,2.0816480951955363
2018-05-04T13:50:57Z,0.126,0.028,19.5251,0.484,0.5924,35.109,31.252425,8.7893,95.725,7.375,350.603,1611.7,2.081945745229553
2018-05-04T13:50:57Z,0.132,0.028,19.5157,0.4869,0.5822,35.113,31.252197,8.791,95.734,7.387,350.8269,1355.1,2.0826561464191466
2018-05-04T13:50:57Z,0.139,0.029,19.5077,0.4861,0.5793,35.124,31.250939,8.7953,95.75,7.397,349.817,1175.8,2.0837387098423177
2018-05-04T13:50:57Z,0.146,0.032,19.5027,0.4831,0.558,35.124,31.237198,8.8,95.764,7.404,348.0292,1025.7,2.0839829655354287
2018-05-04T13:50:57Z,0.154,0.035,19.5034,0.4782,0.5376,35.106,31.213056,8.805,95.794,7.409,347.5367,811.92,2.0828163101273955
2018-05-04T13:50:57Z,0.164,0.038,19.5035,0.4737,0.5457,35.111,31.213056,8.8092,95.829,7.412,347.8207,758.97,2.083125708796397
2018-05-04T13:50:57Z,0.174,0.04,19.4839,0.4828,0.5655,35.144,31.23719,8.8122,95.85,7.415,348.5367,672.23,2.086160450571382
2018-05-04T13:50:57Z,0.186,0.041,19.4571,0.4972,0.5625,35.166,31.250818,8.8167,95.883,7.417,349.7415,482.19,2.0888583468102224
2018-05-04T13:50:57Z,0.197,0.042,19.4477,0.5003,0.5714,35.174,31.25081,8.8219,95.919,7.419,349.0516,340.74,2.089823054623048
2018-05-04T13:50:57Z,0.207,0.042,19.4457,0.4928,0.5817,35.166,31.237077,8.8238,95.921,7.419,346.734,286.94,2.089416991377
2018-05-04T13:50:57Z,0.217,0.041,19.4377,0.4799,0.5644,35.141,31.211788,8.8216,95.889,7.419,345.81,238.88,2.0882342308136113
2018-05-04T13:50:57Z,0.228,0.04,19.4308,0.4736,0.5763,35.128,31.199078,8.8173,95.839,7.42,346.1398,195.71,2.087753220256333
2018-05-04T13:50:57Z,0.239,0.039,19.4188,0.4803,0.6033,35.146,31.210414,8.8136,95.786,7.421,347.0224,184.06,2.089476033040998
2018-05-04T13:50:57Z,0.249,0.039,19.4051,0.4877,0.5849,35.17,31.221829,8.8123,95.746,7.421,348.4789,181.24,2.0916617235448167
2018-05-04T13:50:57Z,0.258,0.039,19.4038,0.4894,0.5689,35.168,31.210064,8.8113,95.706,7.422,349.2955,180.61,2.0915993034402933
