Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-11T12:02:06Z,-0.08,0.016,22.337,0.8538,0.2448,35.29,33.392682,7.457,85.801,7.262,316.6877,162.92,1.9625465466764809
2018-05-11T12:02:06Z,-0.08,0.018,22.3297,0.8323,0.2476,35.297,33.39287,7.363,84.704,7.271,316.761,163.75,1.9632807631227536
2018-05-11T12:02:06Z,-0.08,0.028,22.323,0.804,0.2063,35.336,33.42068,7.2587,83.485,7.276,315.8232,163.87,1.9658753259090507
2018-05-11T12:02:06Z,-0.077,0.044,22.3138,0.797,0.2033,35.339,33.41135,7.1521,82.232,7.276,314.0392,164.84,1.9664583484127056
2018-05-11T12:02:06Z,-0.067,0.061,22.3072,0.7936,0.273,35.29,33.343555,7.0681,81.219,7.276,313.0867,166.45,1.9638598091121005
2018-05-11T12:02:06Z,-0.045,0.077,22.2986,0.8088,0.3471,35.226,33.236108,7.0288,80.664,7.279,312.6528,165.19,1.9604637982133344
2018-05-11T12:02:06Z,-0.016,0.09,22.2855,0.8426,0.4286,35.138,33.06487,7.0422,80.621,7.283,312.3206,154.14,1.9558490746493955
2018-05-11T12:02:06Z,0.014,0.1,22.2695,0.8522,0.4637,35.118,32.924385,7.1006,81.019,7.286,312.4252,138.87,1.9553714833919333
2018-05-11T12:02:06Z,0.042,0.106,22.2501,0.8431,0.4365,35.2,32.871125,7.1893,81.737,7.289,311.681,137.4,1.9610642294902965
2018-05-11T12:02:06Z,0.065,0.107,22.1959,0.8426,0.4345,35.253,32.801811,7.2904,82.615,7.293,309.9477,140.96,1.9665881920264008
2018-05-11T12:02:06Z,0.089,0.108,22.0623,0.8558,0.4703,35.343,32.784804,7.386,83.47,7.297,309.0199,137.34,1.9778499588218903
2018-05-11T12:02:06Z,0.118,0.11,21.875,0.8651,0.473,35.435,32.792388,7.4685,84.221,7.3,309.1533,132.22,1.9917096565290249
2018-05-11T12:02:06Z,0.148,0.111,21.6799,0.8625,0.436,35.399,32.70285,7.5395,84.891,7.303,309.5823,125.93,1.9983722853578252
2018-05-11T12:02:06Z,0.178,0.113,21.5058,0.8608,0.4196,35.388,32.654837,7.5953,85.432,7.303,309.99,121.94,2.0056262645708753
2018-05-11T12:02:06Z,0.209,0.113,21.3657,0.8629,0.4274,35.423,32.656403,7.6283,85.732,7.302,310.211,123.13,2.014140748544952
2018-05-11T12:02:06Z,0.238,0.113,21.2546,0.8696,0.4389,35.386,32.594713,7.6352,85.743,7.3,310.2751,125.13,2.0170142943832383
2018-05-11T12:02:06Z,0.263,0.113,21.1755,0.8684,0.4364,35.355,32.544052,7.6165,85.482,7.299,310.68,126.07,2.0187846647014864
2018-05-11T12:02:06Z,0.291,0.117,21.1311,0.8484,0.4587,35.382,32.551933,7.5792,85.023,7.301,311.4927,126.53,2.0224701284782216
2018-05-11T12:02:06Z,0.32,0.122,21.0916,0.8301,0.4944,35.41,32.562952,7.5312,84.45,7.306,312.1,125.9,2.0259959743346814
2018-05-11T12:02:06Z,0.349,0.129,21.0463,0.8126,0.4714,35.408,32.550231,7.4795,83.845,7.308,312.5155,128.15,2.02797596496863
2018-05-11T12:02:06Z,0.383,0.135,21.0184,0.7929,0.4258,35.387,32.525137,7.4334,83.315,7.308,313.5041,146.42,2.027995824449954
2018-05-11T12:02:06Z,0.422,0.14,20.9969,0.785,0.4002,35.378,32.513581,7.3984,82.914,7.309,314.8475,247.39,2.0284472155359854
2018-05-11T12:02:06Z,0.462,0.142,20.973,0.7817,0.4064,35.41,32.537527,7.3742,82.63,7.309,315.4225,480.67,2.031503898824086
2018-05-11T12:02:06Z,0.501,0.141,20.9561,0.7802,0.4393,35.44,32.560612,7.3547,82.401,7.309,315.122,556.01,2.034115606975084
2018-05-11T12:02:06Z,0.537,0.137,20.951,0.7854,0.4316,35.418,32.538641,7.3327,82.151,7.306,314.6565,326.24,2.0330140428449774
2018-05-11T12:02:06Z,0.571,0.134,20.9492,0.7897,0.3751,35.403,32.525918,7.3077,81.872,7.301,314.7841,182.14,2.032184473482798
