Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1.000679016,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,0,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21309003,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_15min_inf,,,,,,,,
# Records,6918,,,,,,,,
Sensor File,1/11/16 13:22,FCR_15min_inf_110116.a4d,,,,,,,
,,,,,,,,,
Barometric File,1/11/16 13:53,FCRBV_110116.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1.003511906,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,0,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV,,,,,,,,
# Records, n/a,,,,,,,,
,,,,,,,,,
Statistical Data,,Pressure(in H2O),Temperature(degC),,,,,,
,Sensor Range,30 psia,,,,,,,
,Minimum,8.21,3.44,,,,,,
,Maximum,12.03,17.13,,,,,,
,Mean,9.42,9.57,,,,,,
,Variance,0.241,7.07,,,,,,
,Std Deviation,0.491,2.659,,,,,,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time,,,,
1,10/31/15,9.82,12.63,396.53,10/31/15 12:00,,,,
2,10/31/15,9.73,12.69,396.39,10/31/15 12:15,,,,
3,10/31/15,9.73,12.69,396.31,10/31/15 12:30,,,,
4,10/31/15,9.54,12.69,395.94,10/31/15 12:45,,,,
5,10/31/15,9.74,12.69,396.19,10/31/15 13:00,,,,
6,10/31/15,9.72,12.69,396.25,10/31/15 13:15,,,,
7,10/31/15,9.83,12.69,396.28,10/31/15 13:30,,,,
8,10/31/15,9.78,12.75,396.03,10/31/15 13:45,,,,
9,10/31/15,9.7,12.81,395.83,10/31/15 14:00,,,,
10,10/31/15,9.72,12.88,395.83,10/31/15 14:15,,,,
11,10/31/15,9.76,12.94,395.72,10/31/15 14:30,,,,
12,10/31/15,9.76,13,395.61,10/31/15 14:45,,,,
13,10/31/15,9.66,13,395.44,10/31/15 15:00,,,,
14,10/31/15,9.77,13.06,395.55,10/31/15 15:15,,,,
15,10/31/15,9.73,13.06,395.49,10/31/15 15:30,,,,
16,10/31/15,9.77,13.06,395.47,10/31/15 15:45,,,,
17,10/31/15,9.75,13,395.49,10/31/15 16:00,,,,
18,10/31/15,9.74,13.06,395.52,10/31/15 16:15,,,,
19,10/31/15,9.79,13,395.58,10/31/15 16:30,,,,
20,10/31/15,9.77,13,395.55,10/31/15 16:45,,,,
21,10/31/15,9.77,12.94,395.63,10/31/15 17:00,,,,
22,10/31/15,9.81,12.94,395.66,10/31/15 17:15,,,,
23,10/31/15,9.8,12.94,395.61,10/31/15 17:30,,,,
24,10/31/15,9.77,12.88,395.58,10/31/15 17:45,,,,
25,10/31/15,9.79,12.88,395.55,10/31/15 18:00,,,,
26,10/31/15,9.77,12.88,395.5,10/31/15 18:15,,,,
27,10/31/15,9.71,12.88,395.41,10/31/15 18:30,,,,
28,10/31/15,9.77,12.88,395.44,10/31/15 18:45,,,,
29,10/31/15,9.74,12.81,395.38,10/31/15 19:00,,,,
30,10/31/15,9.72,12.81,395.33,10/31/15 19:15,,,,
31,10/31/15,9.74,12.81,395.3,10/31/15 19:30,,,,
32,10/31/15,9.8,12.81,395.27,10/31/15 19:45,,,,
33,10/31/15,9.75,12.81,395.19,10/31/15 20:00,,,,
34,10/31/15,9.79,12.81,395.1,10/31/15 20:15,,,,
35,10/31/15,9.83,12.81,395.02,10/31/15 20:30,,,,
36,10/31/15,9.8,12.81,394.94,10/31/15 20:45,,,,
37,10/31/15,9.76,12.81,394.88,10/31/15 21:00,,,,
38,10/31/15,9.76,12.81,394.88,10/31/15 21:15,,,,
39,10/31/15,9.8,12.81,394.99,10/31/15 21:30,,,,
40,10/31/15,9.76,12.81,394.8,10/31/15 21:45,,,,
41,10/31/15,9.77,12.81,394.8,10/31/15 22:00,,,,
42,10/31/15,9.76,12.81,394.8,10/31/15 22:15,,,,
43,10/31/15,9.82,12.81,394.8,10/31/15 22:30,,,,
44,10/31/15,9.82,12.81,394.71,10/31/15 22:45,,,,
45,10/31/15,9.65,12.81,394.55,10/31/15 23:00,,,,
46,10/31/15,9.8,12.81,394.69,10/31/15 23:15,,,,
47,10/31/15,9.78,12.81,394.55,10/31/15 23:30,,,,
48,10/31/15,9.73,12.81,394.38,10/31/15 23:45,,,,
49,11/1/15,9.73,12.81,394.32,11/1/15 0:00,,,,
50,11/1/15,9.66,12.81,394.13,11/1/15 0:15,,,,
51,11/1/15,9.75,12.81,394.21,11/1/15 0:30,,,,
52,11/1/15,9.73,12.81,394.02,11/1/15 0:45,,,,
53,11/1/15,9.69,12.81,394.02,11/1/15 1:00,,,,
54,11/1/15,9.7,12.81,394.02,11/1/15 1:15,,,,
55,11/1/15,9.79,12.81,394.13,11/1/15 1:30,,,,
56,11/1/15,9.76,12.81,393.93,11/1/15 1:45,,,,
57,11/1/15,9.82,12.88,394.04,11/1/15 2:00,,,,
58,11/1/15,9.72,12.88,394.04,11/1/15 2:15,,,,
59,11/1/15,9.75,12.88,394.04,11/1/15 2:30,,,,
60,11/1/15,9.71,12.88,393.93,11/1/15 2:45,,,,
61,11/1/15,9.8,12.88,394.04,11/1/15 3:00,,,,
62,11/1/15,9.73,12.88,393.9,11/1/15 3:15,,,,
63,11/1/15,9.8,12.94,393.88,11/1/15 3:30,,,,
64,11/1/15,9.72,12.88,393.79,11/1/15 3:45,,,,
65,11/1/15,9.77,12.94,393.82,11/1/15 4:00,,,,
66,11/1/15,9.74,12.94,393.65,11/1/15 4:15,,,,
67,11/1/15,9.76,12.94,393.74,11/1/15 4:30,,,,
68,11/1/15,9.72,12.94,393.74,11/1/15 4:45,,,,
69,11/1/15,9.78,12.94,393.76,11/1/15 5:00,,,,
70,11/1/15,9.77,12.94,393.65,11/1/15 5:15,,,,
71,11/1/15,9.74,12.94,393.76,11/1/15 5:30,,,,
72,11/1/15,9.74,12.94,393.71,11/1/15 5:45,,,,
73,11/1/15,9.68,12.94,393.71,11/1/15 6:00,,,,
74,11/1/15,9.77,13,393.76,11/1/15 6:15,,,,
75,11/1/15,9.7,13,393.71,11/1/15 6:30,,,,
76,11/1/15,9.5,13,393.54,11/1/15 6:45,,,,
77,11/1/15,9.71,13,393.85,11/1/15 7:00,,,,
78,11/1/15,9.71,13,393.85,11/1/15 7:15,,,,
79,11/1/15,9.71,13,393.93,11/1/15 7:30,,,,
80,11/1/15,9.69,13,393.85,11/1/15 7:45,,,,
81,11/1/15,9.66,13,393.76,11/1/15 8:00,,,,
82,11/1/15,9.64,13,393.82,11/1/15 8:15,,,,
83,11/1/15,9.75,13,394.07,11/1/15 8:30,,,,
84,11/1/15,9.61,13.06,393.99,11/1/15 8:45,,,,
85,11/1/15,9.72,13.06,394.18,11/1/15 9:00,,,,
86,11/1/15,9.72,13.06,394.18,11/1/15 9:15,,,,
87,11/1/15,9.71,13.06,394.24,11/1/15 9:30,,,,
88,11/1/15,9.77,13.13,394.21,11/1/15 9:45,,,,
89,11/1/15,9.72,13.13,394.29,11/1/15 10:00,,,,
90,11/1/15,9.63,13.19,394.29,11/1/15 10:15,,,,
91,11/1/15,9.73,13.19,394.43,11/1/15 10:30,,,,
92,11/1/15,9.69,13.25,394.29,11/1/15 10:45,,,,
93,11/1/15,9.67,13.31,394.24,11/1/15 11:00,,,,
94,11/1/15,9.73,13.38,394.35,11/1/15 11:15,,,,
95,11/1/15,9.81,13.44,394.32,11/1/15 11:30,,,,
96,11/1/15,9.73,13.5,394.35,11/1/15 11:45,,,,
97,11/1/15,9.66,13.56,394.26,11/1/15 12:00,,,,
98,11/1/15,9.62,13.69,394.15,11/1/15 12:15,,,,
99,11/1/15,9.69,13.75,394.09,11/1/15 12:30,,,,
100,11/1/15,9.77,13.81,394.26,11/1/15 12:45,,,,
101,11/1/15,9.77,13.88,394.15,11/1/15 13:00,,,,
102,11/1/15,9.75,13.94,394.07,11/1/15 13:15,,,,
103,11/1/15,9.85,13.94,394.09,11/1/15 13:30,,,,
104,11/1/15,9.64,14,393.79,11/1/15 13:45,,,,
105,11/1/15,9.72,14.06,393.84,11/1/15 14:00,,,,
106,11/1/15,9.46,14.13,393.56,11/1/15 14:15,,,,
107,11/1/15,9.69,14.13,393.9,11/1/15 14:30,,,,
108,11/1/15,9.65,14.13,393.81,11/1/15 14:45,,,,
109,11/1/15,9.61,14.13,393.76,11/1/15 15:00,,,,
110,11/1/15,9.57,14.13,393.73,11/1/15 15:15,,,,
111,11/1/15,9.65,14.06,393.87,11/1/15 15:30,,,,
112,11/1/15,9.6,14.06,393.87,11/1/15 15:45,,,,
113,11/1/15,9.67,14.06,393.93,11/1/15 16:00,,,,
114,11/1/15,9.57,14.06,393.76,11/1/15 16:15,,,,
115,11/1/15,9.63,14.06,393.87,11/1/15 16:30,,,,
116,11/1/15,9.68,14.06,394.01,11/1/15 16:45,,,,
117,11/1/15,9.63,14.06,393.93,11/1/15 17:00,,,,
118,11/1/15,9.6,14,393.93,11/1/15 17:15,,,,
119,11/1/15,9.63,14,394.01,11/1/15 17:30,,,,
120,11/1/15,9.5,14,393.93,11/1/15 17:45,,,,
121,11/1/15,9.6,13.94,394.15,11/1/15 18:00,,,,
122,11/1/15,9.65,13.88,394.26,11/1/15 18:15,,,,
123,11/1/15,9.61,13.88,394.29,11/1/15 18:30,,,,
124,11/1/15,9.58,13.81,394.37,11/1/15 18:45,,,,
125,11/1/15,9.67,13.75,394.57,11/1/15 19:00,,,,
