Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,4.00E-06,-2.44E-04,1.003511906,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,unknown,0,0,0,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV,,,,,,,,
# Records,8530,,,,,,,,
Sensor File,10/31/15 11:24,FCRBV_103115.a4d,,,,,,,
,,,,,,,,,
Barometric File,10/31/15 11:24,FCRBV_103115.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1.003511906,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,0,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV,,,,,,,,
# Records, n/a,,,,,,,,
,,,,,,,,,
Statistical Data,,Pressure(in H2O),Temperature(degC),,,,,,
,Sensor Range,15 psia,,,,,,,
,Minimum,0,0.13,,,,,,
,Maximum,0,36.06,,,,,,
,Mean,0,19.52,,,,,,
,Variance,0,45.99,,,,,,
,Std Deviation,0,6.782,,,,,,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time,,,,
1,8/3/15,6.76,33.25,383.21,8/3/15 15:00,,,,
2,8/3/15,6.76,33.06,383.21,8/3/15 15:15,,,,
3,8/3/15,6.73,33.06,383.15,8/3/15 15:30,,,,
4,8/3/15,6.8,33,383.11,8/3/15 15:45,,,,
5,8/3/15,6.74,33,383.08,8/3/15 16:00,,,,
6,8/3/15,6.77,32.94,383.08,8/3/15 16:15,,,,
7,8/3/15,6.76,32.94,383.04,8/3/15 16:30,,,,
8,8/3/15,6.74,32.94,383.03,8/3/15 16:45,,,,
9,8/3/15,6.75,32.44,382.99,8/3/15 17:00,,,,
10,8/3/15,6.75,31.94,382.97,8/3/15 17:15,,,,
11,8/3/15,6.75,31.75,383.02,8/3/15 17:30,,,,
12,8/3/15,6.7,31.25,382.99,8/3/15 17:45,,,,
13,8/3/15,6.68,30.94,383,8/3/15 18:00,,,,
14,8/3/15,6.72,30.63,382.99,8/3/15 18:15,,,,
15,8/3/15,6.67,29.5,383.04,8/3/15 18:30,,,,
16,8/3/15,6.71,28.94,383.11,8/3/15 18:45,,,,
17,8/3/15,6.64,27.94,383.19,8/3/15 19:00,,,,
18,8/3/15,6.62,27.13,383.23,8/3/15 19:15,,,,
19,8/3/15,6.64,26.44,383.32,8/3/15 19:30,,,,
20,8/3/15,6.61,25.81,383.38,8/3/15 19:45,,,,
21,8/3/15,6.6,25.19,383.42,8/3/15 20:00,,,,
22,8/3/15,6.58,24.5,383.49,8/3/15 20:15,,,,
23,8/3/15,6.57,23.94,383.45,8/3/15 20:30,,,,
24,8/3/15,6.58,23.38,383.44,8/3/15 20:45,,,,
25,8/3/15,6.6,22.94,383.48,8/3/15 21:00,,,,
26,8/3/15,6.61,22.5,383.52,8/3/15 21:15,,,,
27,8/3/15,6.62,22.06,383.56,8/3/15 21:30,,,,
28,8/3/15,6.57,21.75,383.62,8/3/15 21:45,,,,
29,8/3/15,6.57,21.44,383.7,8/3/15 22:00,,,,
30,8/3/15,6.61,21.19,383.74,8/3/15 22:15,,,,
31,8/3/15,6.6,21,383.76,8/3/15 22:30,,,,
32,8/3/15,6.58,20.81,383.83,8/3/15 22:45,,,,
33,8/3/15,6.58,20.69,383.86,8/3/15 23:00,,,,
34,8/3/15,6.61,20.56,383.77,8/3/15 23:15,,,,
35,8/3/15,6.59,20.44,383.83,8/3/15 23:30,,,,
36,8/3/15,6.64,20.38,383.8,8/3/15 23:45,,,,
37,8/4/15,6.61,20.38,383.85,8/4/15 0:00,,,,
38,8/4/15,6.66,20.38,383.84,8/4/15 0:15,,,,
39,8/4/15,6.63,20.56,383.92,8/4/15 0:30,,,,
40,8/4/15,6.63,21.06,383.98,8/4/15 0:45,,,,
41,8/4/15,6.64,22.25,383.91,8/4/15 1:00,,,,
42,8/4/15,6.61,22.63,383.86,8/4/15 1:15,,,,
43,8/4/15,6.67,22.63,383.89,8/4/15 1:30,,,,
44,8/4/15,6.69,23.19,383.83,8/4/15 1:45,,,,
45,8/4/15,6.65,23.5,383.73,8/4/15 2:00,,,,
46,8/4/15,6.65,23.63,383.7,8/4/15 2:15,,,,
47,8/4/15,6.69,23.5,383.72,8/4/15 2:30,,,,
48,8/4/15,6.63,23.75,383.62,8/4/15 2:45,,,,
49,8/4/15,6.65,23.5,383.68,8/4/15 3:00,,,,
50,8/4/15,6.61,23.31,383.69,8/4/15 3:15,,,,
51,8/4/15,6.64,22.94,383.69,8/4/15 3:30,,,,
52,8/4/15,6.62,23.19,383.65,8/4/15 3:45,,,,
53,8/4/15,6.65,23.06,383.76,8/4/15 4:00,,,,
54,8/4/15,6.75,23.5,383.72,8/4/15 4:15,,,,
55,8/4/15,6.61,23.63,383.69,8/4/15 4:30,,,,
56,8/4/15,6.64,23.13,383.55,8/4/15 4:45,,,,
57,8/4/15,6.67,22.75,383.75,8/4/15 5:00,,,,
58,8/4/15,6.65,22.81,383.79,8/4/15 5:15,,,,
59,8/4/15,6.61,23.06,383.97,8/4/15 5:30,,,,
60,8/4/15,6.62,23.25,384.04,8/4/15 5:45,,,,
61,8/4/15,6.61,23.13,384.14,8/4/15 6:00,,,,
62,8/4/15,6.6,22.81,384.09,8/4/15 6:15,,,,
63,8/4/15,6.65,22.38,384.12,8/4/15 6:30,,,,
64,8/4/15,6.6,21.94,384.23,8/4/15 6:45,,,,
65,8/4/15,6.57,21.75,384.29,8/4/15 7:00,,,,
66,8/4/15,6.64,21.56,384.3,8/4/15 7:15,,,,
67,8/4/15,6.61,21.56,384.42,8/4/15 7:30,,,,
68,8/4/15,6.61,21.69,384.44,8/4/15 7:45,,,,
69,8/4/15,6.62,21.94,384.49,8/4/15 8:00,,,,
70,8/4/15,6.58,22.69,384.53,8/4/15 8:15,,,,
71,8/4/15,6.61,24.75,384.44,8/4/15 8:30,,,,
72,8/4/15,6.64,25.75,384.44,8/4/15 8:45,,,,
73,8/4/15,6.66,27.56,384.42,8/4/15 9:00,,,,
74,8/4/15,6.68,28.75,384.4,8/4/15 9:15,,,,
75,8/4/15,6.68,29.88,384.43,8/4/15 9:30,,,,
76,8/4/15,6.67,30.75,384.41,8/4/15 9:45,,,,
77,8/4/15,6.69,31.38,384.45,8/4/15 10:00,,,,
78,8/4/15,6.71,32,384.49,8/4/15 10:15,,,,
79,8/4/15,6.7,32.88,384.44,8/4/15 10:30,,,,
80,8/4/15,6.73,33.31,384.41,8/4/15 10:45,,,,
81,8/4/15,6.73,33.69,384.43,8/4/15 11:00,,,,
82,8/4/15,6.73,34.56,384.44,8/4/15 11:15,,,,
83,8/4/15,6.77,34.81,384.36,8/4/15 11:30,,,,
84,8/4/15,6.78,35,384.36,8/4/15 11:45,,,,
85,8/4/15,6.77,34.44,384.34,8/4/15 12:00,,,,
86,8/4/15,6.68,33.63,384.32,8/4/15 12:15,,,,
87,8/4/15,6.79,33.31,384.3,8/4/15 12:30,,,,
88,8/4/15,6.69,33.5,384.28,8/4/15 12:45,,,,
89,8/4/15,6.71,33.94,384.32,8/4/15 13:00,,,,
90,8/4/15,6.73,34.31,384.24,8/4/15 13:15,,,,
91,8/4/15,6.73,34.88,384.13,8/4/15 13:30,,,,
92,8/4/15,6.72,35.25,384.08,8/4/15 13:45,,,,
93,8/4/15,6.78,35,383.94,8/4/15 14:00,,,,
94,8/4/15,6.7,34.31,383.94,8/4/15 14:15,,,,
95,8/4/15,6.73,33.5,383.85,8/4/15 14:30,,,,
96,8/4/15,6.69,32.94,383.81,8/4/15 14:45,,,,
97,8/4/15,6.7,33.31,383.85,8/4/15 15:00,,,,
98,8/4/15,6.72,33.31,383.83,8/4/15 15:15,,,,
99,8/4/15,6.68,32.81,383.78,8/4/15 15:30,,,,
100,8/4/15,6.7,32.69,383.74,8/4/15 15:45,,,,
101,8/4/15,6.67,32.38,383.77,8/4/15 16:00,,,,
102,8/4/15,6.69,32,383.8,8/4/15 16:15,,,,
103,8/4/15,6.71,32.31,383.79,8/4/15 16:30,,,,
104,8/4/15,6.7,32.75,383.83,8/4/15 16:45,,,,
