Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1900-01-01 00:00:59,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,01/00/1900 00:00:00,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21309003,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_Inf2_BV2013,,,,,,,,
# Records,2493,,,,,,,,
Sensor File,06/10/13 15:02,FCR_Inf2_BV2013_061013_b.a4d,,,,,,,
,,,,,,,,,
Barometric File,06/11/13 17:28,FCRBV2013_061113.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1900-01-01 00:05:03,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,01/00/1900 00:00:00,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCR BV 15 min,,,,,,,,
# Records, n/a,,,,,,,,
,,,,,,,,,
Statistical Data,,Pressure(in H2O),Temperature(degC),,,,,,
,Sensor Range,30 psia,,,,,,,
,Minimum,1.34,10.56,,,,,,
,Maximum,11.63,20.56,,,,,,
,Mean,6.94,15.37,,,,,,
,Variance,0.471,2.43,,,,,,
,Std Deviation,0.686,1.559,,,,,,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time,,,,
1,05/15/13 16:00,1.34,20.56,384.02,2013-05-15 16:00:00,,,,
2,05/15/13 16:15,6.58,16.31,389.31,2013-05-15 16:15:00,,,,
3,05/15/13 16:30,6.71,16.19,389.31,2013-05-15 16:30:00,,,,
4,05/15/13 16:45,6.75,16.25,389.34,2013-05-15 16:45:00,,,,
5,05/15/13 17:00,6.73,16.19,389.25,2013-05-15 17:00:00,,,,
6,05/15/13 17:15,6.69,16.13,389.2,2013-05-15 17:15:00,,,,
7,05/15/13 17:30,6.73,16.06,389.22,2013-05-15 17:30:00,,,,
8,05/15/13 17:45,6.66,16.06,389.2,2013-05-15 17:45:00,,,,
9,05/15/13 18:00,6.7,16,389.14,2013-05-15 18:00:00,,,,
10,05/15/13 18:15,6.66,16,389.14,2013-05-15 18:15:00,,,,
11,05/15/13 18:30,6.7,15.94,389.17,2013-05-15 18:30:00,,,,
12,05/15/13 18:45,6.66,15.88,389.14,2013-05-15 18:45:00,,,,
13,05/15/13 19:00,6.67,15.81,389.17,2013-05-15 19:00:00,,,,
14,05/15/13 19:15,6.71,15.81,389.17,2013-05-15 19:15:00,,,,
15,05/15/13 19:30,6.72,15.75,389.25,2013-05-15 19:30:00,,,,
16,05/15/13 19:45,6.67,15.69,389.28,2013-05-15 19:45:00,,,,
17,05/15/13 20:00,6.63,15.63,389.28,2013-05-15 20:00:00,,,,
18,05/15/13 20:15,6.59,15.56,389.28,2013-05-15 20:15:00,,,,
19,05/15/13 20:30,6.62,15.5,389.34,2013-05-15 20:30:00,,,,
20,05/15/13 20:45,6.63,15.5,389.42,2013-05-15 20:45:00,,,,
21,05/15/13 21:00,6.66,15.44,389.48,2013-05-15 21:00:00,,,,
22,05/15/13 21:15,6.63,15.38,389.56,2013-05-15 21:15:00,,,,
23,05/15/13 21:30,6.67,15.38,389.65,2013-05-15 21:30:00,,,,
24,05/15/13 21:45,6.68,15.38,389.76,2013-05-15 21:45:00,,,,
25,05/15/13 22:00,6.66,15.31,389.87,2013-05-15 22:00:00,,,,
26,05/15/13 22:15,6.66,15.31,389.84,2013-05-15 22:15:00,,,,
27,05/15/13 22:30,6.71,15.25,389.9,2013-05-15 22:30:00,,,,
28,05/15/13 22:45,6.73,15.25,389.95,2013-05-15 22:45:00,,,,
29,05/15/13 23:00,6.64,15.19,389.93,2013-05-15 23:00:00,,,,
30,05/15/13 23:15,6.64,15.19,389.95,2013-05-15 23:15:00,,,,
31,05/15/13 23:30,6.61,15.13,389.93,2013-05-15 23:30:00,,,,
32,05/15/13 23:45,6.63,15.13,389.93,2013-05-15 23:45:00,,,,
33,05/16/13 00:00,6.64,15.06,389.98,2013-05-16 00:00:00,,,,
34,05/16/13 00:15,6.61,15.06,389.98,2013-05-16 00:15:00,,,,
35,05/16/13 00:30,6.57,15.06,389.98,2013-05-16 00:30:00,,,,
36,05/16/13 00:45,6.63,15,389.98,2013-05-16 00:45:00,,,,
37,05/16/13 01:00,6.6,15,389.95,2013-05-16 01:00:00,,,,
38,05/16/13 01:15,6.61,14.94,389.9,2013-05-16 01:15:00,,,,
39,05/16/13 01:30,6.6,14.94,389.87,2013-05-16 01:30:00,,,,
40,05/16/13 01:45,6.56,14.88,389.82,2013-05-16 01:45:00,,,,
41,05/16/13 02:00,6.55,14.88,389.73,2013-05-16 02:00:00,,,,
42,05/16/13 02:15,6.67,14.88,389.82,2013-05-16 02:15:00,,,,
43,05/16/13 02:30,6.63,14.81,389.76,2013-05-16 02:30:00,,,,
44,05/16/13 02:45,6.63,14.81,389.73,2013-05-16 02:45:00,,,,
45,05/16/13 03:00,6.62,14.75,389.7,2013-05-16 03:00:00,,,,
46,05/16/13 03:15,6.59,14.75,389.65,2013-05-16 03:15:00,,,,
47,05/16/13 03:30,6.53,14.69,389.59,2013-05-16 03:30:00,,,,
48,05/16/13 03:45,6.6,14.69,389.57,2013-05-16 03:45:00,,,,
49,05/16/13 04:00,6.65,14.69,389.68,2013-05-16 04:00:00,,,,
50,05/16/13 04:15,6.67,14.63,389.62,2013-05-16 04:15:00,,,,
51,05/16/13 04:30,6.58,14.63,389.62,2013-05-16 04:30:00,,,,
52,05/16/13 04:45,6.56,14.56,389.59,2013-05-16 04:45:00,,,,
53,05/16/13 05:00,6.58,14.56,389.65,2013-05-16 05:00:00,,,,
54,05/16/13 05:15,6.58,14.56,389.71,2013-05-16 05:15:00,,,,
55,05/16/13 05:30,6.55,14.5,389.68,2013-05-16 05:30:00,,,,
56,05/16/13 05:45,6.59,14.5,389.73,2013-05-16 05:45:00,,,,
57,05/16/13 06:00,6.56,14.44,389.73,2013-05-16 06:00:00,,,,
58,05/16/13 06:15,6.61,14.38,389.79,2013-05-16 06:15:00,,,,
59,05/16/13 06:30,6.55,14.38,389.79,2013-05-16 06:30:00,,,,
60,05/16/13 06:45,6.63,14.38,389.85,2013-05-16 06:45:00,,,,
61,05/16/13 07:00,6.57,14.31,389.87,2013-05-16 07:00:00,,,,
62,05/16/13 07:15,6.54,14.31,389.93,2013-05-16 07:15:00,,,,
63,05/16/13 07:30,6.56,14.31,389.99,2013-05-16 07:30:00,,,,
64,05/16/13 07:45,6.58,14.31,390.1,2013-05-16 07:45:00,,,,
65,05/16/13 08:00,6.62,14.31,390.13,2013-05-16 08:00:00,,,,
66,05/16/13 08:15,6.61,14.25,390.18,2013-05-16 08:15:00,,,,
67,05/16/13 08:30,6.65,14.31,390.21,2013-05-16 08:30:00,,,,
68,05/16/13 08:45,6.58,14.38,390.13,2013-05-16 08:45:00,,,,
69,05/16/13 09:00,6.59,14.38,390.1,2013-05-16 09:00:00,,,,
70,05/16/13 09:15,6.63,14.44,390.1,2013-05-16 09:15:00,,,,
71,05/16/13 09:30,6.68,14.5,390.18,2013-05-16 09:30:00,,,,
72,05/16/13 09:45,6.62,14.56,390.12,2013-05-16 09:45:00,,,,
73,05/16/13 10:00,6.61,14.63,390.12,2013-05-16 10:00:00,,,,
74,05/16/13 10:15,6.6,14.75,390.12,2013-05-16 10:15:00,,,,
75,05/16/13 10:30,6.58,14.81,390.12,2013-05-16 10:30:00,,,,
76,05/16/13 10:45,6.7,14.94,390.21,2013-05-16 10:45:00,,,,
77,05/16/13 11:00,6.71,14.94,390.29,2013-05-16 11:00:00,,,,
78,05/16/13 11:15,6.59,15.06,390.35,2013-05-16 11:15:00,,,,
79,05/16/13 11:30,6.65,15.19,390.35,2013-05-16 11:30:00,,,,
80,05/16/13 11:45,6.67,15.31,390.32,2013-05-16 11:45:00,,,,
81,05/16/13 12:00,6.67,15.38,390.29,2013-05-16 12:00:00,,,,
82,05/16/13 12:15,6.61,15.56,390.2,2013-05-16 12:15:00,,,,
83,05/16/13 12:30,6.63,15.69,390.2,2013-05-16 12:30:00,,,,
84,05/16/13 12:45,6.63,15.75,390.2,2013-05-16 12:45:00,,,,
85,05/16/13 13:00,6.69,15.88,390.23,2013-05-16 13:00:00,,,,
86,05/16/13 13:15,6.68,15.94,390.26,2013-05-16 13:15:00,,,,
87,05/16/13 13:30,6.65,16.13,390.2,2013-05-16 13:30:00,,,,
88,05/16/13 13:45,6.67,16.19,390.17,2013-05-16 13:45:00,,,,
89,05/16/13 14:00,6.66,16.25,390.12,2013-05-16 14:00:00,,,,
90,05/16/13 14:15,6.63,16.25,390.12,2013-05-16 14:15:00,,,,
91,05/16/13 14:30,6.65,16.19,390.09,2013-05-16 14:30:00,,,,
92,05/16/13 14:45,6.61,16.19,390.09,2013-05-16 14:45:00,,,,
93,05/16/13 15:00,6.63,16.19,390.03,2013-05-16 15:00:00,,,,
94,05/16/13 15:15,6.58,16.19,389.89,2013-05-16 15:15:00,,,,
95,05/16/13 15:30,6.54,16.31,389.78,2013-05-16 15:30:00,,,,
96,05/16/13 15:45,6.67,16.44,389.75,2013-05-16 15:45:00,,,,
97,05/16/13 16:00,6.61,16.44,389.73,2013-05-16 16:00:00,,,,
98,05/16/13 16:15,6.68,16.44,389.75,2013-05-16 16:15:00,,,,
99,05/16/13 16:30,6.71,16.44,389.78,2013-05-16 16:30:00,,,,
100,05/16/13 16:45,6.58,16.5,389.73,2013-05-16 16:45:00,,,,
101,05/16/13 17:00,6.62,16.44,389.75,2013-05-16 17:00:00,,,,
102,05/16/13 17:15,6.61,16.38,389.78,2013-05-16 17:15:00,,,,
103,05/16/13 17:30,6.69,16.44,389.87,2013-05-16 17:30:00,,,,
104,05/16/13 17:45,6.61,16.38,389.84,2013-05-16 17:45:00,,,,
105,05/16/13 18:00,6.57,16.31,389.78,2013-05-16 18:00:00,,,,
106,05/16/13 18:15,6.6,16.31,389.78,2013-05-16 18:15:00,,,,
107,05/16/13 18:30,6.58,16.25,389.75,2013-05-16 18:30:00,,,,
108,05/16/13 18:45,6.58,16.25,389.78,2013-05-16 18:45:00,,,,
109,05/16/13 19:00,6.62,16.25,389.89,2013-05-16 19:00:00,,,,
110,05/16/13 19:15,6.6,16.19,390.01,2013-05-16 19:15:00,,,,
111,05/16/13 19:30,6.66,16.13,390.12,2013-05-16 19:30:00,,,,
112,05/16/13 19:45,6.6,16.13,390.2,2013-05-16 19:45:00,,,,
113,05/16/13 20:00,6.49,16.06,390.17,2013-05-16 20:00:00,,,,
114,05/16/13 20:15,6.75,16,390.57,2013-05-16 20:15:00,,,,
115,05/16/13 20:30,6.61,16,390.48,2013-05-16 20:30:00,,,,
116,05/16/13 20:45,6.67,15.94,390.57,2013-05-16 20:45:00,,,,
117,05/16/13 21:00,6.53,15.81,390.62,2013-05-16 21:00:00,,,,
118,05/16/13 21:15,6.54,15.75,390.68,2013-05-16 21:15:00,,,,
119,05/16/13 21:30,6.53,15.69,390.71,2013-05-16 21:30:00,,,,
120,05/16/13 21:45,6.49,15.63,390.76,2013-05-16 21:45:00,,,,
121,05/16/13 22:00,6.63,15.63,390.87,2013-05-16 22:00:00,,,,
122,05/16/13 22:15,6.52,15.56,390.85,2013-05-16 22:15:00,,,,
123,05/16/13 22:30,6.5,15.5,390.76,2013-05-16 22:30:00,,,,
124,05/16/13 22:45,6.6,15.5,390.73,2013-05-16 22:45:00,,,,
125,05/16/13 23:00,6.57,15.44,390.79,2013-05-16 23:00:00,,,,
126,05/16/13 23:15,6.56,15.38,390.76,2013-05-16 23:15:00,,,,
127,05/16/13 23:30,6.57,15.31,390.79,2013-05-16 23:30:00,,,,
128,05/16/13 23:45,6.53,15.31,390.82,2013-05-16 23:45:00,,,,
129,05/17/13 00:00,6.49,15.25,390.79,2013-05-17 00:00:00,,,,
130,05/17/13 00:15,6.55,15.25,390.88,2013-05-17 00:15:00,,,,
131,05/17/13 00:30,6.55,15.19,390.85,2013-05-17 00:30:00,,,,
132,05/17/13 00:45,6.55,15.19,390.93,2013-05-17 00:45:00,,,,
133,05/17/13 01:00,6.54,15.13,390.93,2013-05-17 01:00:00,,,,
134,05/17/13 01:15,6.55,15.13,390.96,2013-05-17 01:15:00,,,,
