Reservoir,Year,Date,FLOWAVG_cmn,FLOWAVG_cms,FLOWMDN_cmn,FLOWMDN_cms,FLOWSUM_cmd,FLOWSE_cmn,FLOWSE_cms,RTIME_days,WTEMP_C
FCR,2015,2015-02-05 12:00:00,2.434371195,0.040572853,2.451261899,0.040854365,3505.49452,0.017358919,0.000289315,88.52623979,2.161875
FCR,2015,2015-02-06 12:00:00,2.2020783,0.036701305,2.054515921,0.034241932,3170.992753,0.028169673,0.000469495,98.86070009,1.234375
FCR,2015,2015-02-07 12:00:00,1.913460039,0.031891001,1.927365816,0.032122764,2755.382456,0.008743442,0.000145724,112.3087239,2.603333333
FCR,2015,2015-02-08 12:00:00,1.836318205,0.030605303,1.836554832,0.030609247,2644.298215,0.007411389,0.000123523,116.9819118,3.957083333
FCR,2015,2015-02-09 12:00:00,1.818985454,0.030316424,1.814074217,0.03023457,2619.339054,0.003743451,6.24E-05,117.9534828,5.376770833
FCR,2015,2015-02-10 12:00:00,1.909899401,0.031831657,1.915937227,0.031932287,2750.255138,0.005695744,9.49E-05,112.3900703,4.710833333
FCR,2015,2015-02-11 12:00:00,1.850384509,0.030839742,1.842191734,0.030703196,2664.553693,0.009776847,0.000162947,116.2130716,3.835729167
FCR,2015,2015-02-12 12:00:00,1.857370041,0.030956167,1.814074217,0.03023457,2674.612859,0.013314053,0.000221901,116.0026925,3.305416667
FCR,2015,2015-02-13 12:00:00,1.968817787,0.03281363,1.893145984,0.031552433,2835.097613,0.021294495,0.000354908,110.0862068,1.1121875
FCR,2015,2015-02-14 12:00:00,1.820191253,0.030336521,1.814074217,0.03023457,2621.075405,0.01324488,0.000220748,118.3914097,1.7628125
FCR,2015,2015-02-15 12:00:00,2.535501859,0.042258364,2.262113094,0.037701885,3651.122677,0.083437197,0.00139062,90.91668808,0.2575
FCR,2015,2015-02-16 12:00:00,2.249727714,0.037495462,2.160475857,0.036007931,3239.607909,0.033597908,0.000559965,97.03857202,0.19
FCR,2015,2015-02-17 12:00:00,2.542454475,0.042374241,2.470125669,0.041168761,3661.134444,0.056554965,0.000942583,88.42699365,0.4915625
FCR,2015,2015-02-18 12:00:00,1.953751217,0.03256252,1.984836481,0.033080608,2813.401753,0.011607732,0.000193462,110.1524549,0.90375
FCR,2015,2015-02-19 12:00:00,2.096339667,0.034938994,2.130873293,0.035514555,3018.72912,0.0126184,0.000210307,102.6782327,0.343541667
FCR,2015,2015-02-20 12:00:00,1.823350246,0.030389171,1.979067648,0.032984461,2625.624354,0.059426734,0.000990446,165.2049319,0.33
FCR,2015,2015-02-21 12:00:00,2.010915064,0.033515251,1.950288684,0.032504811,2895.717692,0.022356862,0.000372614,107.5835818,0.486875
FCR,2015,2015-02-22 12:00:00,2.280921467,0.038015358,2.280201435,0.038003357,3284.526913,0.009430213,0.00015717,94.17997134,1.76
FCR,2015,2015-02-23 12:00:00,2.210090887,0.036834848,2.196175163,0.036602919,3182.530878,0.00718774,0.000119796,97.13758814,2.123541667
FCR,2015,2015-02-24 12:00:00,2.110232763,0.035170546,2.107284038,0.035121401,3038.735179,0.00590133,9.84E-05,101.7088061,1.28625
FCR,2015,2015-02-25 12:00:00,1.993804366,0.033230073,1.973298814,0.032888314,2871.078287,0.011639187,0.000193986,107.9044419,1.877604167
FCR,2015,2015-02-26 12:00:00,2.014586514,0.033576442,2.019579319,0.033659655,2901.00458,0.006558706,0.000109312,106.5661005,2.1940625
FCR,2015,2015-02-27 12:00:00,1.981508105,0.033025135,2.007976781,0.03346628,2853.371671,0.009839031,0.000163984,108.4986082,2.0728125
FCR,2015,2015-02-28 12:00:00,1.963499465,0.032724991,1.950288684,0.032504811,2827.439229,0.010593479,0.000176558,109.532292,1.485416667
FCR,2015,2015-03-01 12:00:00,1.918264294,0.031971072,1.927365816,0.032122764,2762.300584,0.006142025,0.000102367,111.9156288,2.123229167
FCR,2015,2015-03-02 12:00:00,2.11353529,0.035225588,2.130873293,0.035514555,3043.490817,0.010032257,0.000167204,101.6947119,3.4521875
FCR,2015,2015-03-03 12:00:00,2.105281501,0.035088025,2.1013973,0.035023288,3031.605362,0.005345171,8.91E-05,101.9342841,2.645416667
FCR,2015,2015-03-04 12:00:00,2.628346947,0.043805782,2.759988526,0.045999809,3784.819603,0.044676163,0.000744603,83.95537688,3.842604167
FCR,2015,2015-03-05 12:00:00,5.195219538,0.086586992,5.56107066,0.092684511,7481.116135,0.117095504,0.001951592,43.52241483,2.892708333
FCR,2015,2015-03-06 12:00:00,5.857016123,0.097616935,5.760174517,0.096002909,8434.103217,0.025580875,0.000426348,36.68298671,2.313541667
FCR,2015,2015-03-07 12:00:00,5.417437327,0.090290622,5.391511578,0.089858526,7801.10975,0.017046215,0.000284104,39.6257279,3.129895833
FCR,2015,2015-03-08 12:00:00,5.219165319,0.086986089,5.233609291,0.087226822,7515.598059,0.012526176,0.00020877,41.11541426,4.024479167
FCR,2015,2015-03-09 12:00:00,5.183791271,0.086396521,5.170859585,0.086180993,7464.65943,0.00846774,0.000141129,41.38354146,4.639270833
FCR,2015,2015-03-10 12:00:00,5.093347976,0.084889133,5.092755573,0.08487926,7334.421085,0.006016213,0.00010027,42.11332771,4.802708333
FCR,2015,2015-03-11 12:00:00,5.031951991,0.083865867,5.030540355,0.083842339,7246.010868,0.006328615,0.000105477,42.62789299,5.172708333
FCR,2015,2015-03-12 12:00:00,4.852177059,0.080869618,4.784087717,0.079734795,6987.134965,0.014098341,0.000234972,44.23568491,5.113333333
FCR,2015,2015-03-13 12:00:00,4.681298527,0.078021642,4.647173226,0.077452887,6741.069879,0.014354142,0.000239236,45.85375065,4.599166667
FCR,2015,2015-03-14 12:00:00,4.97946738,0.082991123,4.984036083,0.083067268,7170.433028,0.009466225,0.00015777,43.08560001,5.461875
FCR,2015,2015-03-15 12:00:00,5.046574304,0.084109572,5.030540355,0.083842339,7267.066998,0.013081097,0.000218018,42.5250767,6.125104167
FCR,2015,2015-03-16 12:00:00,4.775502862,0.079591714,4.768813552,0.079480226,6876.724121,0.007349097,0.000122485,44.92037701,6.785625
FCR,2015,2015-03-17 12:00:00,4.618091031,0.076968184,4.609365226,0.076822754,6650.051085,0.008428152,0.000140469,46.45580032,7.304375
FCR,2015,2015-03-18 12:00:00,4.264358775,0.071072646,4.229306048,0.070488434,6140.676636,0.028644989,0.000477416,50.5059942,6.551666667
FCR,2015,2015-03-19 12:00:00,3.867584499,0.064459742,3.824061601,0.06373436,5569.321678,0.024169568,0.000402826,55.6484426,6.043229167
FCR,2015,2015-03-20 12:00:00,4.401453463,0.073357558,4.399433032,0.073323884,6338.092986,0.006902843,0.000115047,48.7383368,6.344583333
FCR,2015,2015-03-21 12:00:00,4.161493784,0.06935823,4.170629328,0.069510489,5992.551049,0.013107161,0.000218453,51.58538434,7.800520833
FCR,2015,2015-03-22 12:00:00,3.781836629,0.06303061,3.760147414,0.062669124,5445.844746,0.01599839,0.00026664,56.806519,8.490208333
FCR,2015,2015-03-23 12:00:00,3.438628762,0.057310479,3.425094421,0.057084907,4951.625418,0.006853805,0.00011423,62.39399247,8.5890625
FCR,2015,2015-03-24 12:00:00,3.261611825,0.054360197,3.241038954,0.054017316,4696.721028,0.009575605,0.000159593,65.8092088,8.5034375
FCR,2015,2015-03-25 12:00:00,3.171275158,0.052854586,3.173696209,0.052894937,4566.636227,0.004476479,7.46E-05,67.64156406,8.3471875
FCR,2015,2015-03-26 12:00:00,3.377434669,0.056290578,3.16028176,0.052671363,4863.505924,0.059134909,0.000985582,64.90196373,10.64989583
FCR,2015,2015-03-27 12:00:00,5.474843943,0.091247399,5.510895163,0.091848253,7883.775278,0.020695195,0.00034492,39.22919243,9.074166667
FCR,2015,2015-03-28 12:00:00,5.468587198,0.09114312,5.455080586,0.09091801,7874.765565,0.01648416,0.000274736,39.25202433,7.185
FCR,2015,2015-03-29 12:00:00,5.017577987,0.0836263,4.906829852,0.081780498,7225.312302,0.020737894,0.000345632,42.81173808,7.217083333
FCR,2015,2015-03-30 12:00:00,4.770371684,0.079506195,4.761184126,0.079353069,6869.335226,0.013920247,0.000232004,44.99495546,8.410416667
FCR,2015,2015-03-31 12:00:00,4.704656007,0.078410933,4.421776395,0.073696273,6774.70465,0.102716784,0.001711946,46.43684216,10.36372549
FCR,2015,2015-04-01 12:00:00,4.079540165,0.067992336,4.104929728,0.068415495,5874.537838,0.018660825,0.000311014,52.67778879,9.5521875
FCR,2015,2015-04-02 12:00:00,3.714334524,0.061905575,3.724783858,0.062079731,5348.641715,0.008388826,0.000139814,57.76912123,10.43739583
FCR,2015,2015-04-03 12:00:00,3.562625852,0.059377098,3.556530938,0.059275516,5130.181227,0.005929184,9.88E-05,60.21578998,11.70020833
FCR,2015,2015-04-04 12:00:00,3.506663019,0.058444384,3.542621478,0.059043691,5049.594747,0.018485224,0.000308087,61.32564596,11.1021875
FCR,2015,2015-04-05 12:00:00,3.066372566,0.051106209,3.027138057,0.050452301,4415.576496,0.014280151,0.000238003,70.08605657,10.3975
FCR,2015,2015-04-07 12:00:00,3.044232268,0.050737204,3.066889242,0.051114821,4383.694466,0.010469621,0.000174494,70.53230892,13.2828125
FCR,2015,2015-04-08 12:00:00,3.139841604,0.052330693,3.146885414,0.05244809,4521.37191,0.006521045,0.000108684,68.33385033,14.43510417
FCR,2015,2015-04-09 12:00:00,3.869732995,0.06449555,3.881161282,0.064686021,5572.415512,0.023914637,0.000398577,55.6371305,14.319375
FCR,2015,2015-04-10 12:00:00,3.804264819,0.063404414,3.831186514,0.063853109,5478.141339,0.011301472,0.000188358,56.42450207,14.24833333
FCR,2015,2015-04-11 12:00:00,3.510443132,0.058507386,3.514854478,0.058580908,5055.038111,0.015824251,0.000263738,61.21309053,13.70416667
FCR,2015,2015-04-12 12:00:00,3.227376115,0.053789602,3.214047876,0.053567465,4647.421606,0.007500547,0.000125009,66.48729226,13.3440625
FCR,2015,2015-04-13 12:00:00,3.181071301,0.053017855,3.187128731,0.053118812,4580.742673,0.007125869,0.000118764,67.45265488,14.31166667
FCR,2015,2015-04-14 12:00:00,3.700178699,0.061669645,3.39762395,0.056627066,5328.257326,0.059149206,0.00098582,59.34406205,14.73125
FCR,2015,2015-04-15 12:00:00,4.352894206,0.072548237,4.36226803,0.072704467,6268.167657,0.007815747,0.000130262,49.28575828,13.70322917
FCR,2015,2015-04-16 12:00:00,4.290854658,0.071514244,4.288240298,0.071470672,6178.830708,0.009396532,0.000156609,50.00559322,13.36114583
FCR,2015,2015-04-17 12:00:00,4.373522177,0.072892036,4.391990519,0.073199842,6297.871935,0.008879034,0.000147984,49.05753212,15.17166667
FCR,2015,2015-04-18 12:00:00,4.198317035,0.069971951,4.192604844,0.069876747,6045.576531,0.010173429,0.000169557,51.11296199,16.5671875
FCR,2015,2015-04-19 12:00:00,4.631401776,0.07719003,4.090374101,0.068172902,6669.218557,0.129533059,0.002158884,48.61036134,16.044375
FCR,2015,2015-04-20 12:00:00,7.357578708,0.122626312,7.133996429,0.11889994,10594.91334,0.11075746,0.001845958,29.7158084,15.20833333
FCR,2015,2015-04-21 12:00:00,5.754683274,0.095911388,5.719738341,0.095328972,8286.743915,0.020644794,0.00034408,37.31372856,14.64125
FCR,2015,2015-04-22 12:00:00,5.472590015,0.091209834,5.471009046,0.091183484,7880.529621,0.014664014,0.0002444,39.21692517,14.376875
FCR,2015,2015-04-23 12:00:00,5.314788607,0.08857981,5.328175177,0.08880292,7653.295594,0.014685973,0.000244766,40.38271393,13.539375
FCR,2015,2015-04-24 12:00:00,5.244859609,0.087414327,5.233609291,0.087226822,7552.597837,0.012524531,0.000208742,40.91334092,13.0878125
FCR,2015,2015-04-25 12:00:00,5.240484705,0.087341412,5.233609291,0.087226822,7546.297975,0.010734273,0.000178905,40.94177501,12.3715625
FCR,2015,2015-04-26 12:00:00,5.296962028,0.0882827,5.296594571,0.088276576,7627.62532,0.013833083,0.000230551,40.51506245,11.9534375
FCR,2015,2015-04-27 12:00:00,5.228434547,0.087140576,5.233609291,0.087226822,7528.945747,0.011715132,0.000195252,41.0395899,12.27145833
FCR,2015,2015-04-28 12:00:00,5.116424976,0.08527375,5.092755573,0.08487926,7367.651966,0.014464001,0.000241067,41.9491944,12.8115625
FCR,2015,2015-04-29 12:00:00,5.035490955,0.083924849,5.038306052,0.083971768,7251.106976,0.009387559,0.000156459,42.60570004,13.80197917
FCR,2015,2015-04-30 12:00:00,4.983794497,0.083063242,4.984036083,0.083067268,7176.664076,0.013781141,0.000229686,43.06448088,14.32322917
FCR,2015,2015-05-01 12:00:00,5.183804559,0.086396743,5.155209108,0.085920152,7464.678564,0.015811268,0.000263521,41.40878271,13.91239583
FCR,2015,2015-05-02 12:00:00,5.010694092,0.083511568,5.015023932,0.083583732,7215.399492,0.01318666,0.000219778,42.83060069,14.32875
FCR,2015,2015-05-03 12:00:00,4.873030216,0.08121717,4.891433918,0.081523899,7017.163512,0.010508856,0.000175148,44.03131189,15.12864583
FCR,2015,2015-05-04 12:00:00,4.753699569,0.079228326,4.753554699,0.079225912,6845.32738,0.012173689,0.000202895,45.14425567,16.35604167
FCR,2015,2015-05-05 12:00:00,4.672437502,0.077873958,4.66990758,0.077831793,6728.310003,0.014086229,0.00023477,45.94111319,17.63677083
FCR,2015,2015-05-06 12:00:00,4.460366896,0.074339448,4.4815376,0.074692293,6422.92833,0.012043932,0.000200732,48.11750597,18.53989583
FCR,2015,2015-05-07 12:00:00,4.289005838,0.071483431,4.303013927,0.071716899,6176.168407,0.009299365,0.000154989,50.02724079,19.09322917
FCR,2015,2015-05-08 12:00:00,4.124685497,0.068744758,4.126791682,0.068779861,5939.547116,0.009447223,0.000157454,52.022638,19.5709375
FCR,2015,2015-05-09 12:00:00,3.875178673,0.064586311,3.881161282,0.064686021,5580.25729,0.010448999,0.00017415,55.3829879,20.0965625
FCR,2015,2015-05-10 12:00:00,3.676099416,0.061268324,3.668426084,0.061140435,5293.583159,0.007069119,0.000117819,58.36196679,20.420625
FCR,2015,2015-05-11 12:00:00,3.551632847,0.059193881,3.549576208,0.059159603,5114.351299,0.010468086,0.000174468,60.43606439,21.04541667
FCR,2015,2015-05-12 12:00:00,3.3983861,0.056639768,3.425094421,0.057084907,4893.675984,0.014215173,0.00023692,63.21695658,21.2425
FCR,2015,2015-05-13 12:00:00,3.111535204,0.05185892,3.113476233,0.051891271,4480.610694,0.010742198,0.000179037,69.00576326,18.89260417
FCR,2015,2015-05-14 12:00:00,2.879647654,0.047994128,2.882808229,0.048046804,4146.692622,0.006600873,0.000110015,74.51466334,17.54552083
FCR,2015,2015-05-15 12:00:00,2.785221358,0.046420356,2.77926529,0.046321088,4010.718755,0.003224298,5.37E-05,77.01244947,18.353125
FCR,2015,2015-05-16 12:00:00,2.811841542,0.046864026,2.805037453,0.046750624,4049.051821,0.008071627,0.000134527,76.33246409,19.66291667
FCR,2015,2015-05-17 12:00:00,2.744378437,0.045739641,2.72794975,0.045465829,3951.90495,0.005368424,8.95E-05,78.17663818,20.57697917
FCR,2015,2015-05-18 12:00:00,2.993658242,0.049894304,2.766407755,0.046106796,4310.867869,0.059653512,0.000994225,73.40905329,20.8859375
FCR,2015,2015-05-19 12:00:00,3.117061218,0.05195102,3.146885414,0.05244809,4488.568154,0.010380268,0.000173004,68.87952477,21.25541667
FCR,2015,2015-05-20 12:00:00,2.850552923,0.047509215,2.856809193,0.047613487,4104.796209,0.009668265,0.000161138,75.32185322,20.09458333
FCR,2015,2015-05-21 12:00:00,2.740648786,0.04567748,2.759988526,0.045999809,3946.534252,0.010109769,0.000168496,78.35608003,18.42447917
FCR,2015,2015-05-22 12:00:00,2.673227625,0.044553794,2.676941113,0.044615685,3849.447779,0.010797135,0.000179952,80.35020686,17.28708333
FCR,2015,2015-05-23 12:00:00,2.501446351,0.041690773,2.482226387,0.04137044,3602.082745,0.007334871,0.000122248,85.80767488,17.5275
FCR,2015,2015-05-24 12:00:00,2.4146943,0.040244905,2.426582239,0.040443037,3477.159792,0.006808039,0.000113467,88.88612911,18.376875
FCR,2015,2015-05-25 12:00:00,2.311146808,0.038519113,2.316521889,0.038608698,3328.051404,0.006848527,0.000114142,92.87666957,19.17260417
FCR,2015,2015-05-26 12:00:00,2.240448657,0.037340811,2.232062155,0.037201036,3226.246067,0.006198873,0.000103315,95.79528716,19.9696875
FCR,2015,2015-05-27 12:00:00,2.17561799,0.0362603,2.172354699,0.036205912,3132.889906,0.0064318,0.000107197,98.66035081,20.87
FCR,2015,2015-05-28 12:00:00,2.09420098,0.03490335,2.089645031,0.034827417,3015.649411,0.006127058,0.000102118,102.4940886,21.16552083
FCR,2015,2015-05-29 12:00:00,2.007805991,0.033463433,1.99639582,0.033273264,2891.240627,0.006405777,0.000106763,106.9206003,21.39625
FCR,2015,2015-05-30 12:00:00,1.952788133,0.032546469,1.950288684,0.032504811,2812.014911,0.006626108,0.000110435,109.9486471,21.5896875
FCR,2015,2015-05-31 12:00:00,1.974437948,0.032907299,1.973298814,0.032888314,2843.190645,0.011458158,0.000190969,108.9715916,21.73875
FCR,2015,2015-06-01 12:00:00,2.24555288,0.037425881,2.130873293,0.035514555,3233.596147,0.022959153,0.000382653,96.4076142,21.76916667
FCR,2015,2015-06-02 12:00:00,2.710342707,0.045172378,2.451261899,0.040854365,3902.893499,0.056147172,0.000935786,81.65463559,21.45541667
FCR,2015,2015-06-03 12:00:00,3.650541407,0.060842357,3.654379215,0.06090632,5256.779626,0.007899146,0.000131652,58.7759039,20.08354167
FCR,2015,2015-06-04 12:00:00,3.657246255,0.060954104,3.654379215,0.06090632,5266.434607,0.007548714,0.000125812,58.66609511,19.72447917
FCR,2015,2015-06-05 12:00:00,3.520330166,0.058672169,3.542621478,0.059043691,5069.275439,0.009873023,0.00016455,60.96913043,20.1121875
FCR,2015,2015-06-06 12:00:00,3.251978907,0.054199648,3.28844794,0.054807466,4682.849626,0.016131855,0.000268864,66.10877177,21.0928125
FCR,2015,2015-06-07 12:00:00,2.933813159,0.048896886,2.928489392,0.048808157,4224.690948,0.009012991,0.000150217,73.16775424,21.17552083
FCR,2015,2015-06-08 12:00:00,4.422308849,0.073705147,4.391990519,0.073199842,6368.124742,0.209433764,0.003490563,52.78855846,21.44568627
FCR,2015,2015-06-09 12:00:00,4.127621705,0.068793695,4.170629328,0.069510489,5943.775255,0.018718603,0.000311977,52.06387656,21.5275
FCR,2015,2015-06-10 12:00:00,3.702252063,0.061704201,3.710668922,0.061844482,5331.24297,0.013011189,0.000216853,57.99802229,21.95333333
FCR,2015,2015-06-11 12:00:00,3.339633425,0.055660557,3.377065052,0.056284418,4809.072133,0.014816767,0.000246946,64.34323861,22.91489583
FCR,2015,2015-06-12 12:00:00,3.050549421,0.05084249,3.066889242,0.051114821,4392.791166,0.00872257,0.000145376,70.36103943,23.5328125
FCR,2015,2015-06-13 12:00:00,2.910981206,0.048516353,2.895835921,0.048263932,4191.812936,0.009502334,0.000158372,73.74940399,23.75260417
FCR,2015,2015-06-14 12:00:00,2.809157782,0.046819296,2.817952012,0.046965867,4045.187206,0.009516911,0.000158615,76.43009886,23.72916667
FCR,2015,2015-06-16 12:00:00,2.511685586,0.041861426,2.525779483,0.042096325,3616.827244,0.009757968,0.000162633,85.51318494,24.48
FCR,2015,2015-06-17 12:00:00,2.60481648,0.043413608,2.334753693,0.038912562,3750.935732,0.064582539,0.001076376,85.56526195,24.00020833
FCR,2015,2015-06-18 12:00:00,3.211907467,0.053531791,3.133507204,0.05222512,4625.146753,0.024455729,0.000407595,67.09302484,23.90520833
FCR,2015,2015-06-19 12:00:00,3.090325822,0.05150543,3.133507204,0.05222512,4450.069184,0.014275127,0.000237919,69.54310339,24.0015625
FCR,2015,2015-06-20 12:00:00,2.82421225,0.047070204,2.830885511,0.047181425,4066.86564,0.00789935,0.000131656,75.99583439,24.24291667
FCR,2015,2015-06-21 12:00:00,2.683888721,0.044731479,2.702406928,0.045040115,3864.799759,0.010150604,0.000169177,80.0207214,24.285625
FCR,2015,2015-06-22 12:00:00,2.452607596,0.040876793,2.463631738,0.041060529,3531.754938,0.008416082,0.000140268,87.54555068,24.26239583
FCR,2015,2015-06-23 12:00:00,2.284150184,0.03806917,2.304394583,0.038406576,3289.176264,0.010006917,0.000166782,94.07082674,24.7959375
FCR,2015,2015-06-24 12:00:00,1.969316544,0.032821942,1.984836481,0.033080608,2835.815824,0.011592392,0.000193207,109.2751681,24.19885417
FCR,2015,2015-06-25 12:00:00,1.740866841,0.029014447,1.747172091,0.029119535,2506.848251,0.006600215,0.000110004,123.3671629,23.83375
FCR,2015,2015-06-26 12:00:00,1.747225152,0.029120419,1.769382425,0.029489707,2516.004219,0.011144758,0.000185746,123.2244171,23.8246875
FCR,2015,2015-06-27 12:00:00,2.098952696,0.034982545,2.095521166,0.034925353,3022.491882,0.017257351,0.000287623,102.8721506,23.18083333
FCR,2015,2015-06-28 12:00:00,1.928783352,0.032146389,1.938816318,0.032313605,2777.448027,0.012736912,0.000212282,111.6640051,21.49791667
FCR,2015,2015-06-29 12:00:00,1.668604487,0.027810075,1.692045091,0.028200752,2402.790461,0.00635836,0.000105973,128.7218194,20.86510417
FCR,2015,2015-06-30 12:00:00,1.61686214,0.026947702,1.605041395,0.02675069,2328.281482,0.006156519,0.000102609,132.8182586,21.56958333
FCR,2015,2015-07-01 12:00:00,1.652753066,0.027545884,1.659244575,0.027654076,2379.964415,0.006795043,0.000113251,129.9730966,21.60916667
FCR,2015,2015-07-02 12:00:00,1.559108241,0.025985137,1.556762921,0.025946049,2245.115868,0.003534065,5.89E-05,137.6265301,21.76010417
FCR,2015,2015-07-03 12:00:00,1.545993404,0.025766557,1.540772679,0.025679545,2226.230502,0.003475335,5.79E-05,138.7915855,21.07927083
FCR,2015,2015-07-04 12:00:00,1.645062244,0.027417704,1.642925359,0.027382089,2368.889632,0.006890239,0.000114837,130.5872565,21.48791667
FCR,2015,2015-07-05 12:00:00,1.746719999,0.029112,1.562100923,0.026035015,2515.276798,0.04832305,0.000805384,128.4967845,21.61197917
FCR,2015,2015-07-06 12:00:00,2.677599732,0.044626662,2.626241646,0.043770694,3855.743614,0.025573848,0.000426231,80.74164483,21.92385417
FCR,2015,2015-07-07 12:00:00,2.615318748,0.043588646,2.65155259,0.044192543,3766.058998,0.010496123,0.000174935,82.13570918,22.61572917
FCR,2015,2015-07-08 12:00:00,2.435153548,0.040585892,2.438912053,0.040648534,3506.62111,0.006027691,0.000100462,88.12245702,22.9734375
