Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_Inf2_15min
# Records, 14787
Sensor File,2/5/2014 10:06:07 AM ,FCR_Inf2_15min_020514.a4d

Barometric File,2/5/2014 10:38:09 AM ,FCRBV2013_020514.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCRBV2013
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,5.80,0.19,
,Maximum,10.15,21.56,
,Mean,7.02,9.11,
,Variance,0.195,35.211,
,Std Deviation,0.441,5.934,
4612,22-Oct-13 11:06:43,6.69,13.31,389.77,22-Oct-13 11:00:00
4613,22-Oct-13 11:21:43,6.68,13.38,389.68,22-Oct-13 11:15:00
4614,22-Oct-13 11:36:43,6.67,13.44,389.68,22-Oct-13 11:30:00
4615,22-Oct-13 11:51:43,6.64,13.50,389.65,22-Oct-13 11:45:00
4616,22-Oct-13 12:06:43,6.62,13.63,389.57,22-Oct-13 12:00:00
4617,22-Oct-13 12:21:43,6.64,13.69,389.54,22-Oct-13 12:15:00
4618,22-Oct-13 12:36:43,6.64,13.81,389.43,22-Oct-13 12:30:00
4619,22-Oct-13 12:51:43,6.66,13.81,389.32,22-Oct-13 12:45:00
4620,22-Oct-13 13:06:43,6.69,13.81,389.26,22-Oct-13 13:00:00
4621,22-Oct-13 13:21:43,6.68,13.81,389.26,22-Oct-13 13:15:00
4622,22-Oct-13 13:36:43,6.64,13.81,389.21,22-Oct-13 13:30:00
4623,22-Oct-13 13:51:43,6.61,13.81,389.09,22-Oct-13 13:45:00
4624,22-Oct-13 14:06:43,6.69,13.81,389.07,22-Oct-13 14:00:00
4625,22-Oct-13 14:21:43,6.69,13.81,389.07,22-Oct-13 14:15:00
4626,22-Oct-13 14:36:43,6.66,13.81,389.01,22-Oct-13 14:30:00
4627,22-Oct-13 14:51:43,6.66,13.88,389.01,22-Oct-13 14:45:00
4628,22-Oct-13 15:06:43,6.62,13.94,388.90,22-Oct-13 15:00:00
4629,22-Oct-13 15:21:43,6.73,14.06,388.93,22-Oct-13 15:15:00
4630,22-Oct-13 15:36:43,6.72,14.06,388.90,22-Oct-13 15:30:00
4631,22-Oct-13 15:51:43,6.72,14.06,388.93,22-Oct-13 15:45:00
4632,22-Oct-13 16:06:43,6.72,14.06,388.95,22-Oct-13 16:00:00
4633,22-Oct-13 16:21:43,6.56,14.13,388.81,22-Oct-13 16:15:00
4634,22-Oct-13 16:36:43,6.67,14.13,388.79,22-Oct-13 16:30:00
4635,22-Oct-13 16:51:43,6.70,14.13,388.81,22-Oct-13 16:45:00
4636,22-Oct-13 17:06:43,6.73,14.13,388.84,22-Oct-13 17:00:00
4637,22-Oct-13 17:21:43,6.70,14.06,388.87,22-Oct-13 17:15:00
4638,22-Oct-13 17:36:43,6.62,14.06,388.81,22-Oct-13 17:30:00
4639,22-Oct-13 17:51:43,6.71,14.06,388.79,22-Oct-13 17:45:00
4640,22-Oct-13 18:06:43,6.66,14.00,388.73,22-Oct-13 18:00:00
4641,22-Oct-13 18:21:43,6.73,14.00,388.76,22-Oct-13 18:15:00
4642,22-Oct-13 18:36:43,6.77,13.94,388.84,22-Oct-13 18:30:00
4643,22-Oct-13 18:51:43,6.75,13.94,388.84,22-Oct-13 18:45:00
4644,22-Oct-13 19:06:43,6.78,13.88,388.90,22-Oct-13 19:00:00
4645,22-Oct-13 19:21:43,6.68,13.81,388.87,22-Oct-13 19:15:00
4646,22-Oct-13 19:36:43,6.67,13.75,388.84,22-Oct-13 19:30:00
4647,22-Oct-13 19:51:43,6.69,13.75,388.84,22-Oct-13 19:45:00
4648,22-Oct-13 20:06:43,6.76,13.69,388.87,22-Oct-13 20:00:00
4649,22-Oct-13 20:21:43,6.72,13.69,388.84,22-Oct-13 20:15:00
4650,22-Oct-13 20:36:43,6.72,13.63,388.82,22-Oct-13 20:30:00
4651,22-Oct-13 20:51:43,6.65,13.63,388.79,22-Oct-13 20:45:00
4652,22-Oct-13 21:06:43,6.75,13.56,388.84,22-Oct-13 21:00:00
4653,22-Oct-13 21:21:43,6.64,13.50,388.76,22-Oct-13 21:15:00
4654,22-Oct-13 21:36:43,6.76,13.50,388.82,22-Oct-13 21:30:00
4655,22-Oct-13 21:51:43,6.66,13.44,388.79,22-Oct-13 21:45:00
4656,22-Oct-13 22:06:43,6.68,13.44,388.73,22-Oct-13 22:00:00
4657,22-Oct-13 22:21:43,6.75,13.38,388.79,22-Oct-13 22:15:00
4658,22-Oct-13 22:36:43,6.68,13.38,388.71,22-Oct-13 22:30:00
4659,22-Oct-13 22:51:43,6.58,13.38,388.59,22-Oct-13 22:45:00
4660,22-Oct-13 23:06:43,6.70,13.31,388.54,22-Oct-13 23:00:00
4661,22-Oct-13 23:21:43,6.63,13.31,388.45,22-Oct-13 23:15:00
4662,22-Oct-13 23:36:43,6.64,13.25,388.32,22-Oct-13 23:30:00
4663,22-Oct-13 23:51:43,6.70,13.19,388.29,22-Oct-13 23:45:00
4664,23-Oct-13 00:06:43,6.91,13.19,388.46,23-Oct-13 00:00:00
4665,23-Oct-13 00:21:43,6.55,13.13,388.40,23-Oct-13 00:15:00
4666,23-Oct-13 00:36:43,6.69,13.06,388.34,23-Oct-13 00:30:00
4667,23-Oct-13 00:51:43,6.82,13.06,388.32,23-Oct-13 00:45:00
4668,23-Oct-13 01:06:43,7.08,13.06,388.43,23-Oct-13 01:00:00
4669,23-Oct-13 01:21:43,7.05,13.06,388.43,23-Oct-13 01:15:00
4670,23-Oct-13 01:36:43,6.85,13.06,388.23,23-Oct-13 01:30:00
4671,23-Oct-13 01:51:43,6.81,13.06,388.01,23-Oct-13 01:45:00
4672,23-Oct-13 02:06:43,7.04,13.06,388.04,23-Oct-13 02:00:00
4673,23-Oct-13 02:21:43,6.83,13.00,387.95,23-Oct-13 02:15:00
4674,23-Oct-13 02:36:43,6.83,13.00,387.87,23-Oct-13 02:30:00
4675,23-Oct-13 02:51:43,6.94,13.00,387.90,23-Oct-13 02:45:00
4676,23-Oct-13 03:06:43,6.72,12.94,387.79,23-Oct-13 03:00:00
4677,23-Oct-13 03:21:43,6.68,12.94,387.65,23-Oct-13 03:15:00
4678,23-Oct-13 03:36:43,6.72,12.94,387.59,23-Oct-13 03:30:00
4679,23-Oct-13 03:51:43,6.79,12.88,387.59,23-Oct-13 03:45:00
4680,23-Oct-13 04:06:43,6.77,12.88,387.51,23-Oct-13 04:00:00
4681,23-Oct-13 04:21:43,6.75,12.88,387.42,23-Oct-13 04:15:00
4682,23-Oct-13 04:36:43,6.77,12.81,387.42,23-Oct-13 04:30:00
4683,23-Oct-13 04:51:43,6.73,12.75,387.34,23-Oct-13 04:45:00
4684,23-Oct-13 05:06:43,6.76,12.75,387.34,23-Oct-13 05:00:00
4685,23-Oct-13 05:21:43,6.83,12.69,387.40,23-Oct-13 05:15:00
4686,23-Oct-13 05:36:43,6.78,12.63,387.40,23-Oct-13 05:30:00
4687,23-Oct-13 05:51:43,6.77,12.63,387.40,23-Oct-13 05:45:00
4688,23-Oct-13 06:06:43,6.67,12.56,387.31,23-Oct-13 06:00:00
4689,23-Oct-13 06:21:43,6.76,12.56,387.31,23-Oct-13 06:15:00
4690,23-Oct-13 06:36:43,6.74,12.50,387.29,23-Oct-13 06:30:00
4691,23-Oct-13 06:51:43,6.65,12.50,387.17,23-Oct-13 06:45:00
4692,23-Oct-13 07:06:43,6.77,12.50,387.23,23-Oct-13 07:00:00
4693,23-Oct-13 07:21:43,6.90,12.44,387.34,23-Oct-13 07:15:00
4694,23-Oct-13 07:36:43,6.88,12.44,387.45,23-Oct-13 07:30:00
4695,23-Oct-13 07:51:43,6.66,12.44,387.31,23-Oct-13 07:45:00
4696,23-Oct-13 08:06:43,6.73,12.44,387.31,23-Oct-13 08:00:00
4697,23-Oct-13 08:21:43,6.77,12.44,387.31,23-Oct-13 08:15:00
4698,23-Oct-13 08:36:43,6.86,12.44,387.48,23-Oct-13 08:30:00
4699,23-Oct-13 08:51:43,6.72,12.50,387.43,23-Oct-13 08:45:00
4700,23-Oct-13 09:06:43,6.68,12.50,387.31,23-Oct-13 09:00:00
4701,23-Oct-13 09:21:43,6.76,12.50,387.34,23-Oct-13 09:15:00
4702,23-Oct-13 09:36:43,6.89,12.50,387.45,23-Oct-13 09:30:00
4703,23-Oct-13 09:51:43,6.65,12.56,387.31,23-Oct-13 09:45:00
4704,23-Oct-13 10:06:43,6.74,12.56,387.29,23-Oct-13 10:00:00
4705,23-Oct-13 10:21:43,6.77,12.56,387.31,23-Oct-13 10:15:00
4706,23-Oct-13 10:36:43,6.78,12.63,387.34,23-Oct-13 10:30:00
4707,23-Oct-13 10:51:43,6.75,12.63,387.28,23-Oct-13 10:45:00
4708,23-Oct-13 11:06:43,6.73,12.69,387.23,23-Oct-13 11:00:00
4709,23-Oct-13 11:21:43,6.67,12.63,387.17,23-Oct-13 11:15:00
4710,23-Oct-13 11:36:43,6.90,12.63,387.37,23-Oct-13 11:30:00
4711,23-Oct-13 11:51:43,6.64,12.69,387.23,23-Oct-13 11:45:00
4712,23-Oct-13 12:06:43,6.61,12.69,387.17,23-Oct-13 12:00:00
4713,23-Oct-13 12:21:43,6.70,12.69,387.12,23-Oct-13 12:15:00
4714,23-Oct-13 12:36:43,6.73,12.69,387.14,23-Oct-13 12:30:00
4715,23-Oct-13 12:51:43,6.71,12.69,387.17,23-Oct-13 12:45:00
4716,23-Oct-13 13:06:43,6.61,12.75,387.12,23-Oct-13 13:00:00
4717,23-Oct-13 13:21:43,6.76,12.69,387.06,23-Oct-13 13:15:00
4718,23-Oct-13 13:36:43,6.73,12.75,386.98,23-Oct-13 13:30:00
4719,23-Oct-13 13:51:43,6.56,12.81,386.89,23-Oct-13 13:45:00
4720,23-Oct-13 14:06:43,6.82,12.81,386.95,23-Oct-13 14:00:00
4721,23-Oct-13 14:21:43,6.85,12.69,387.03,23-Oct-13 14:15:00
4722,23-Oct-13 14:36:43,6.78,12.75,387.03,23-Oct-13 14:30:00
4723,23-Oct-13 14:51:43,6.93,12.81,387.20,23-Oct-13 14:45:00
4724,23-Oct-13 15:06:43,7.03,12.88,387.34,23-Oct-13 15:00:00
4725,23-Oct-13 15:21:43,6.75,12.75,387.40,23-Oct-13 15:15:00
4726,23-Oct-13 15:36:43,7.34,12.75,387.68,23-Oct-13 15:30:00
4727,23-Oct-13 15:51:43,6.63,12.69,387.62,23-Oct-13 15:45:00
4728,23-Oct-13 16:06:43,6.79,12.63,387.73,23-Oct-13 16:00:00
4729,23-Oct-13 16:21:43,6.72,12.56,387.76,23-Oct-13 16:15:00
4730,23-Oct-13 16:36:43,6.88,12.50,387.93,23-Oct-13 16:30:00
4731,23-Oct-13 16:51:43,6.76,12.44,387.96,23-Oct-13 16:45:00
4732,23-Oct-13 17:06:43,6.72,12.38,388.04,23-Oct-13 17:00:00
4733,23-Oct-13 17:21:43,6.83,12.31,388.12,23-Oct-13 17:15:00
4734,23-Oct-13 17:36:43,6.99,12.19,388.40,23-Oct-13 17:30:00
4735,23-Oct-13 17:51:43,6.92,12.13,388.60,23-Oct-13 17:45:00
4736,23-Oct-13 18:06:43,6.88,12.06,388.74,23-Oct-13 18:00:00
4737,23-Oct-13 18:21:43,6.79,12.00,388.80,23-Oct-13 18:15:00
4738,23-Oct-13 18:36:43,6.88,11.94,388.99,23-Oct-13 18:30:00
4739,23-Oct-13 18:51:43,6.79,11.88,389.05,23-Oct-13 18:45:00
4740,23-Oct-13 19:06:43,6.89,11.75,389.22,23-Oct-13 19:00:00
4741,23-Oct-13 19:21:43,6.92,11.63,389.36,23-Oct-13 19:15:00
4742,23-Oct-13 19:36:43,6.88,11.50,389.44,23-Oct-13 19:30:00
4743,23-Oct-13 19:51:43,6.89,11.44,389.58,23-Oct-13 19:45:00
4744,23-Oct-13 20:06:43,6.92,11.38,389.69,23-Oct-13 20:00:00
4745,23-Oct-13 20:21:43,6.80,11.31,389.72,23-Oct-13 20:15:00
4746,23-Oct-13 20:36:43,6.90,11.19,389.83,23-Oct-13 20:30:00
4747,23-Oct-13 20:51:43,6.84,11.13,389.81,23-Oct-13 20:45:00
4748,23-Oct-13 21:06:43,6.86,11.00,389.95,23-Oct-13 21:00:00
4749,23-Oct-13 21:21:43,6.84,10.94,389.98,23-Oct-13 21:15:00
4750,23-Oct-13 21:36:43,6.83,10.88,390.03,23-Oct-13 21:30:00
4751,23-Oct-13 21:51:43,6.73,10.81,389.98,23-Oct-13 21:45:00
4752,23-Oct-13 22:06:43,6.90,10.75,390.14,23-Oct-13 22:00:00
4753,23-Oct-13 22:21:43,6.80,10.69,390.17,23-Oct-13 22:15:00
4754,23-Oct-13 22:36:43,6.79,10.63,390.17,23-Oct-13 22:30:00
4755,23-Oct-13 22:51:43,6.80,10.56,390.20,23-Oct-13 22:45:00
4756,23-Oct-13 23:06:43,6.83,10.50,390.23,23-Oct-13 23:00:00
4757,23-Oct-13 23:21:43,6.79,10.44,390.29,23-Oct-13 23:15:00
4758,23-Oct-13 23:36:43,6.85,10.38,390.34,23-Oct-13 23:30:00
4759,23-Oct-13 23:51:43,6.81,10.38,390.37,23-Oct-13 23:45:00
4760,24-Oct-13 00:06:43,6.72,10.38,390.34,24-Oct-13 00:00:00
4761,24-Oct-13 00:21:43,6.92,10.38,390.48,24-Oct-13 00:15:00
4762,24-Oct-13 00:36:43,6.86,10.38,390.54,24-Oct-13 00:30:00
4763,24-Oct-13 00:51:43,6.82,10.38,390.57,24-Oct-13 00:45:00
4764,24-Oct-13 01:06:43,6.84,10.38,390.57,24-Oct-13 01:00:00
4765,24-Oct-13 01:21:43,6.75,10.31,390.57,24-Oct-13 01:15:00
4766,24-Oct-13 01:36:43,6.83,10.38,390.68,24-Oct-13 01:30:00
4767,24-Oct-13 01:51:43,6.75,10.31,390.71,24-Oct-13 01:45:00
4768,24-Oct-13 02:06:43,6.85,10.31,390.79,24-Oct-13 02:00:00
4769,24-Oct-13 02:21:43,6.76,10.31,390.82,24-Oct-13 02:15:00
4770,24-Oct-13 02:36:43,6.80,10.25,390.85,24-Oct-13 02:30:00
4771,24-Oct-13 02:51:43,6.82,10.25,390.87,24-Oct-13 02:45:00
4772,24-Oct-13 03:06:43,6.90,10.25,391.01,24-Oct-13 03:00:00
4773,24-Oct-13 03:21:43,6.75,10.19,390.99,24-Oct-13 03:15:00
4774,24-Oct-13 03:36:43,6.77,10.19,390.96,24-Oct-13 03:30:00
4775,24-Oct-13 03:51:43,6.67,10.13,390.82,24-Oct-13 03:45:00
4776,24-Oct-13 04:06:43,6.79,10.06,390.82,24-Oct-13 04:00:00
4777,24-Oct-13 04:21:43,6.83,10.00,390.88,24-Oct-13 04:15:00
4778,24-Oct-13 04:36:43,6.92,10.00,391.02,24-Oct-13 04:30:00
4779,24-Oct-13 04:51:43,6.85,10.00,391.07,24-Oct-13 04:45:00
4780,24-Oct-13 05:06:43,6.81,10.00,391.07,24-Oct-13 05:00:00
4781,24-Oct-13 05:21:43,6.77,10.00,391.04,24-Oct-13 05:15:00
4782,24-Oct-13 05:36:43,6.80,9.94,391.10,24-Oct-13 05:30:00
4783,24-Oct-13 05:51:43,6.86,9.88,391.18,24-Oct-13 05:45:00
4784,24-Oct-13 06:06:43,6.82,9.88,391.21,24-Oct-13 06:00:00
4785,24-Oct-13 06:21:43,6.82,9.88,391.24,24-Oct-13 06:15:00
4786,24-Oct-13 06:36:43,6.89,9.88,391.32,24-Oct-13 06:30:00
4787,24-Oct-13 06:51:43,6.85,9.88,391.32,24-Oct-13 06:45:00
4788,24-Oct-13 07:06:43,6.88,9.81,391.41,24-Oct-13 07:00:00
4789,24-Oct-13 07:21:43,6.82,9.81,391.41,24-Oct-13 07:15:00
4790,24-Oct-13 07:36:43,6.88,9.88,391.46,24-Oct-13 07:30:00
4791,24-Oct-13 07:51:43,6.81,9.81,391.46,24-Oct-13 07:45:00
4792,24-Oct-13 08:06:43,6.83,9.88,391.52,24-Oct-13 08:00:00
4793,24-Oct-13 08:21:43,6.84,9.88,391.58,24-Oct-13 08:15:00
4794,24-Oct-13 08:36:43,6.77,9.88,391.60,24-Oct-13 08:30:00
4795,24-Oct-13 08:51:43,6.86,9.88,391.72,24-Oct-13 08:45:00
4796,24-Oct-13 09:06:43,6.79,9.88,391.74,24-Oct-13 09:00:00
4797,24-Oct-13 09:21:43,6.84,9.88,391.80,24-Oct-13 09:15:00
4798,24-Oct-13 09:36:43,6.75,9.94,391.80,24-Oct-13 09:30:00
4799,24-Oct-13 09:51:43,6.75,10.00,391.83,24-Oct-13 09:45:00
4800,24-Oct-13 10:06:43,6.71,10.06,391.77,24-Oct-13 10:00:00
4801,24-Oct-13 10:21:43,6.84,10.06,391.85,24-Oct-13 10:15:00
4802,24-Oct-13 10:36:43,6.80,10.06,391.91,24-Oct-13 10:30:00
4803,24-Oct-13 10:51:43,6.71,10.13,391.85,24-Oct-13 10:45:00
4804,24-Oct-13 11:06:43,6.63,10.19,391.77,24-Oct-13 11:00:00
4805,24-Oct-13 11:21:43,6.76,10.19,391.80,24-Oct-13 11:15:00
4806,24-Oct-13 11:36:43,6.83,10.25,391.88,24-Oct-13 11:30:00
4807,24-Oct-13 11:51:43,6.71,10.31,391.80,24-Oct-13 11:45:00
4808,24-Oct-13 12:06:43,6.73,10.31,391.82,24-Oct-13 12:00:00
4809,24-Oct-13 12:21:43,6.77,10.31,391.77,24-Oct-13 12:15:00
4810,24-Oct-13 12:36:43,6.70,10.38,391.68,24-Oct-13 12:30:00
4811,24-Oct-13 12:51:43,6.64,10.50,391.54,24-Oct-13 12:45:00
4812,24-Oct-13 13:06:43,6.68,10.50,391.54,24-Oct-13 13:00:00
4813,24-Oct-13 13:21:43,6.59,10.44,391.43,24-Oct-13 13:15:00
4814,24-Oct-13 13:36:43,6.74,10.56,391.43,24-Oct-13 13:30:00
4815,24-Oct-13 13:51:43,6.74,10.50,391.40,24-Oct-13 13:45:00
4816,24-Oct-13 14:06:43,6.70,10.56,391.35,24-Oct-13 14:00:00
4817,24-Oct-13 14:21:43,6.81,10.56,391.40,24-Oct-13 14:15:00
4818,24-Oct-13 14:36:43,6.80,10.56,391.52,24-Oct-13 14:30:00
4819,24-Oct-13 14:51:43,6.72,10.50,391.52,24-Oct-13 14:45:00
4820,24-Oct-13 15:06:43,6.79,10.50,391.54,24-Oct-13 15:00:00
4821,24-Oct-13 15:21:43,6.72,10.50,391.57,24-Oct-13 15:15:00
4822,24-Oct-13 15:36:43,6.75,10.50,391.57,24-Oct-13 15:30:00
4823,24-Oct-13 15:51:43,6.72,10.50,391.54,24-Oct-13 15:45:00
4824,24-Oct-13 16:06:43,6.72,10.50,391.57,24-Oct-13 16:00:00
4825,24-Oct-13 16:21:43,6.81,10.50,391.63,24-Oct-13 16:15:00
4826,24-Oct-13 16:36:43,6.76,10.44,391.66,24-Oct-13 16:30:00
4827,24-Oct-13 16:51:43,6.75,10.44,391.66,24-Oct-13 16:45:00
4828,24-Oct-13 17:06:43,6.75,10.44,391.68,24-Oct-13 17:00:00
4829,24-Oct-13 17:21:43,6.77,10.38,391.71,24-Oct-13 17:15:00
4830,24-Oct-13 17:36:43,6.77,10.38,391.74,24-Oct-13 17:30:00
4831,24-Oct-13 17:51:43,6.83,10.38,391.85,24-Oct-13 17:45:00
4832,24-Oct-13 18:06:43,6.83,10.38,391.91,24-Oct-13 18:00:00
4833,24-Oct-13 18:21:43,6.80,10.31,391.96,24-Oct-13 18:15:00
4834,24-Oct-13 18:36:43,6.92,10.31,392.13,24-Oct-13 18:30:00
4835,24-Oct-13 18:51:43,6.84,10.25,392.22,24-Oct-13 18:45:00
4836,24-Oct-13 19:06:43,6.79,10.19,392.22,24-Oct-13 19:00:00
4837,24-Oct-13 19:21:43,6.81,10.19,392.30,24-Oct-13 19:15:00
4838,24-Oct-13 19:36:43,6.77,10.13,392.33,24-Oct-13 19:30:00
4839,24-Oct-13 19:51:43,6.86,10.06,392.44,24-Oct-13 19:45:00
4840,24-Oct-13 20:06:43,6.79,10.00,392.47,24-Oct-13 20:00:00
4841,24-Oct-13 20:21:43,6.74,10.00,392.52,24-Oct-13 20:15:00
4842,24-Oct-13 20:36:43,6.82,10.00,392.61,24-Oct-13 20:30:00
4843,24-Oct-13 20:51:43,6.67,9.94,392.52,24-Oct-13 20:45:00
4844,24-Oct-13 21:06:43,6.83,9.88,392.67,24-Oct-13 21:00:00
4845,24-Oct-13 21:21:43,6.82,9.81,392.72,24-Oct-13 21:15:00
4846,24-Oct-13 21:36:43,6.76,9.81,392.69,24-Oct-13 21:30:00
4847,24-Oct-13 21:51:43,6.75,9.75,392.64,24-Oct-13 21:45:00
4848,24-Oct-13 22:06:43,6.86,9.69,392.72,24-Oct-13 22:00:00
4849,24-Oct-13 22:21:43,6.82,9.69,392.72,24-Oct-13 22:15:00
4850,24-Oct-13 22:36:43,6.80,9.63,392.78,24-Oct-13 22:30:00
4851,24-Oct-13 22:51:43,6.72,9.56,392.72,24-Oct-13 22:45:00
4852,24-Oct-13 23:06:43,6.78,9.56,392.75,24-Oct-13 23:00:00
4853,24-Oct-13 23:21:43,6.81,9.50,392.78,24-Oct-13 23:15:00
4854,24-Oct-13 23:36:43,6.75,9.50,392.75,24-Oct-13 23:30:00
4855,24-Oct-13 23:51:43,6.82,9.44,392.75,24-Oct-13 23:45:00
4856,25-Oct-13 00:06:43,6.73,9.44,392.70,25-Oct-13 00:00:00
4857,25-Oct-13 00:21:43,6.86,9.44,392.75,25-Oct-13 00:15:00
4858,25-Oct-13 00:36:43,6.89,9.38,392.84,25-Oct-13 00:30:00
4859,25-Oct-13 00:51:43,6.82,9.31,392.84,25-Oct-13 00:45:00
4860,25-Oct-13 01:06:43,6.79,9.31,392.86,25-Oct-13 01:00:00
4861,25-Oct-13 01:21:43,6.82,9.31,392.92,25-Oct-13 01:15:00
4862,25-Oct-13 01:36:43,6.77,9.25,392.92,25-Oct-13 01:30:00
4863,25-Oct-13 01:51:43,6.79,9.25,392.92,25-Oct-13 01:45:00
4864,25-Oct-13 02:06:43,6.80,9.25,392.95,25-Oct-13 02:00:00
4865,25-Oct-13 02:21:43,6.81,9.19,392.98,25-Oct-13 02:15:00
4866,25-Oct-13 02:36:43,6.76,9.19,392.98,25-Oct-13 02:30:00
4867,25-Oct-13 02:51:43,6.85,9.19,393.06,25-Oct-13 02:45:00
4868,25-Oct-13 03:06:43,6.82,9.13,393.09,25-Oct-13 03:00:00
4869,25-Oct-13 03:21:43,6.79,9.06,393.12,25-Oct-13 03:15:00
4870,25-Oct-13 03:36:43,6.81,9.06,393.15,25-Oct-13 03:30:00
4871,25-Oct-13 03:51:43,6.87,9.06,393.20,25-Oct-13 03:45:00
4872,25-Oct-13 04:06:43,6.90,9.00,393.26,25-Oct-13 04:00:00
4873,25-Oct-13 04:21:43,6.88,9.00,393.31,25-Oct-13 04:15:00
4874,25-Oct-13 04:36:43,6.88,9.00,393.37,25-Oct-13 04:30:00
4875,25-Oct-13 04:51:43,6.84,9.00,393.40,25-Oct-13 04:45:00
4876,25-Oct-13 05:06:43,6.86,8.94,393.45,25-Oct-13 05:00:00
4877,25-Oct-13 05:21:43,6.83,8.94,393.48,25-Oct-13 05:15:00
4878,25-Oct-13 05:36:43,6.85,8.88,393.54,25-Oct-13 05:30:00
4879,25-Oct-13 05:51:43,6.91,8.88,393.65,25-Oct-13 05:45:00
4880,25-Oct-13 06:06:43,6.81,8.88,393.68,25-Oct-13 06:00:00
4881,25-Oct-13 06:21:43,6.85,8.81,393.76,25-Oct-13 06:15:00
4882,25-Oct-13 06:36:43,6.87,8.81,393.82,25-Oct-13 06:30:00
4883,25-Oct-13 06:51:43,6.83,8.81,393.85,25-Oct-13 06:45:00
4884,25-Oct-13 07:06:43,6.89,8.75,393.90,25-Oct-13 07:00:00
4885,25-Oct-13 07:21:43,6.81,8.75,393.90,25-Oct-13 07:15:00
4886,25-Oct-13 07:36:43,6.90,8.69,393.99,25-Oct-13 07:30:00
4887,25-Oct-13 07:51:43,6.89,8.69,394.13,25-Oct-13 07:45:00
4888,25-Oct-13 08:06:43,6.88,8.69,394.13,25-Oct-13 08:00:00
4889,25-Oct-13 08:21:43,6.81,8.69,394.13,25-Oct-13 08:15:00
4890,25-Oct-13 08:36:43,6.93,8.69,394.29,25-Oct-13 08:30:00
4891,25-Oct-13 08:51:43,6.82,8.69,394.29,25-Oct-13 08:45:00
4892,25-Oct-13 09:06:43,6.90,8.69,394.41,25-Oct-13 09:00:00
4893,25-Oct-13 09:21:43,6.88,8.69,394.46,25-Oct-13 09:15:00
4894,25-Oct-13 09:36:43,6.89,8.69,394.57,25-Oct-13 09:30:00
4895,25-Oct-13 09:51:43,6.85,8.75,394.66,25-Oct-13 09:45:00
4896,25-Oct-13 10:06:43,6.90,8.75,394.77,25-Oct-13 10:00:00
4897,25-Oct-13 10:21:43,6.85,8.81,394.77,25-Oct-13 10:15:00
4898,25-Oct-13 10:36:43,6.75,8.88,394.71,25-Oct-13 10:30:00
4899,25-Oct-13 10:51:43,6.73,8.94,394.74,25-Oct-13 10:45:00
4900,25-Oct-13 11:06:43,6.78,8.94,394.74,25-Oct-13 11:00:00
4901,25-Oct-13 11:21:43,6.95,8.94,394.88,25-Oct-13 11:15:00
4902,25-Oct-13 11:36:43,6.72,9.06,394.82,25-Oct-13 11:30:00
4903,25-Oct-13 11:51:43,6.75,9.13,394.79,25-Oct-13 11:45:00
4904,25-Oct-13 12:06:43,6.75,9.19,394.85,25-Oct-13 12:00:00
4905,25-Oct-13 12:21:43,6.80,9.25,394.85,25-Oct-13 12:15:00
4906,25-Oct-13 12:36:43,6.69,9.31,394.76,25-Oct-13 12:30:00
4907,25-Oct-13 12:51:43,6.66,9.38,394.68,25-Oct-13 12:45:00
4908,25-Oct-13 13:06:43,6.69,9.38,394.57,25-Oct-13 13:00:00
4909,25-Oct-13 13:21:43,6.73,9.44,394.57,25-Oct-13 13:15:00
4910,25-Oct-13 13:36:43,6.75,9.44,394.57,25-Oct-13 13:30:00
4911,25-Oct-13 13:51:43,6.73,9.50,394.54,25-Oct-13 13:45:00
4912,25-Oct-13 14:06:43,6.67,9.63,394.48,25-Oct-13 14:00:00
4913,25-Oct-13 14:21:43,6.65,9.63,394.37,25-Oct-13 14:15:00
4914,25-Oct-13 14:36:43,6.75,9.69,394.37,25-Oct-13 14:30:00
4915,25-Oct-13 14:51:43,6.70,9.75,394.34,25-Oct-13 14:45:00
4916,25-Oct-13 15:06:43,6.81,9.81,394.43,25-Oct-13 15:00:00
4917,25-Oct-13 15:21:43,6.80,9.75,394.45,25-Oct-13 15:15:00
4918,25-Oct-13 15:36:43,6.76,9.81,394.45,25-Oct-13 15:30:00
4919,25-Oct-13 15:51:43,6.77,9.81,394.48,25-Oct-13 15:45:00
4920,25-Oct-13 16:06:43,6.79,9.75,394.54,25-Oct-13 16:00:00
