
Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown, 0,-6.29999994998798E-05, 1.00067901611328, 0, 8.999999408843E-06, 4.54999972134829E-04, .153439998626709
,Block 1,unknown, 0, 0, 0, 0, 0, 0, 100


Field Calibration Data,,m,b, Cal Date
,Pressure, 1, 0,unknown
,Temperature, 1, 0,unknown
SensorSN,21309003
Sensor Type,PT2X
Sensor Name,INW Smart Sensor
Session Name,FCR_inf_082817
# Records, 6714
Sensor File,11/6/2017 2:23:02 PM ,FCR_inf_11617.a4d

Barometric File,11/6/2017 1:30:30 PM ,FCR_BV_110617.a4d
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0, 38353, 4.00000044464832E-06,-2.43999995291233E-04, 1.00351190567017, 0,-7.1999995270744E-05, 4.13400027900934E-03, 3.70159968733788E-02
,Block 1, 38353, 0, 0, 0, 0, 0, 0, 100

Barometric Field Calibration Data,,m,b
,Pressure, 1, 0
,Temperature, 1, 0

SensorSN,21204020
Sensor Type,PT2X
Sensor Name,Barometric Pressure (2)
Session Name,FCR_BV_082817
# Records, n/a

Statistical Data,,Pressure(in H2O),Temperature(degC),
,Sensor Range,30 psia,,
,Minimum,2.27,3.00,
,Maximum,11.39,22.75,
,Mean,7.10,15.11,
,Variance,6.826,12.302,
,Std Deviation,2.613,3.507,
1835,16-Sep-17 19:30:00,8.56,17.44,394.78,16-Sep-17 19:30:00
1836,16-Sep-17 19:45:00,8.52,17.50,394.78,16-Sep-17 19:45:00
1837,16-Sep-17 20:00:00,8.56,17.44,394.86,16-Sep-17 20:00:00
1838,16-Sep-17 20:15:00,8.56,17.44,394.89,16-Sep-17 20:15:00
1839,16-Sep-17 20:30:00,8.57,17.38,394.92,16-Sep-17 20:30:00
1840,16-Sep-17 20:45:00,8.55,17.38,394.92,16-Sep-17 20:45:00
1841,16-Sep-17 21:00:00,8.56,17.38,395.00,16-Sep-17 21:00:00
1842,16-Sep-17 21:15:00,8.55,17.38,394.97,16-Sep-17 21:15:00
1843,16-Sep-17 21:30:00,8.52,17.38,394.94,16-Sep-17 21:30:00
1844,16-Sep-17 21:45:00,8.56,17.31,395.00,16-Sep-17 21:45:00
1845,16-Sep-17 22:00:00,8.58,17.31,395.06,16-Sep-17 22:00:00
1846,16-Sep-17 22:15:00,8.53,17.31,395.00,16-Sep-17 22:15:00
1847,16-Sep-17 22:30:00,8.56,17.31,395.03,16-Sep-17 22:30:00
1848,16-Sep-17 22:45:00,8.54,17.25,394.97,16-Sep-17 22:45:00
1849,16-Sep-17 23:00:00,8.55,17.25,395.00,16-Sep-17 23:00:00
1850,16-Sep-17 23:15:00,8.54,17.25,395.00,16-Sep-17 23:15:00
1851,16-Sep-17 23:30:00,8.55,17.25,395.00,16-Sep-17 23:30:00
1852,16-Sep-17 23:45:00,8.56,17.25,395.00,16-Sep-17 23:45:00
1853,17-Sep-17 00:00:00,8.55,17.25,394.95,17-Sep-17 00:00:00
1854,17-Sep-17 00:15:00,8.54,17.19,394.92,17-Sep-17 00:15:00
1855,17-Sep-17 00:30:00,8.57,17.19,394.92,17-Sep-17 00:30:00
1856,17-Sep-17 00:45:00,8.58,17.13,394.89,17-Sep-17 00:45:00
1857,17-Sep-17 01:00:00,8.55,17.13,394.86,17-Sep-17 01:00:00
1858,17-Sep-17 01:15:00,8.56,17.13,394.81,17-Sep-17 01:15:00
1859,17-Sep-17 01:30:00,8.54,17.06,394.81,17-Sep-17 01:30:00
1860,17-Sep-17 01:45:00,8.53,17.06,394.81,17-Sep-17 01:45:00
1861,17-Sep-17 02:00:00,8.57,17.00,394.78,17-Sep-17 02:00:00
1862,17-Sep-17 02:15:00,8.53,17.00,394.75,17-Sep-17 02:15:00
1863,17-Sep-17 02:30:00,8.56,17.00,394.78,17-Sep-17 02:30:00
1864,17-Sep-17 02:45:00,8.53,16.94,394.75,17-Sep-17 02:45:00
1865,17-Sep-17 03:00:00,8.57,16.94,394.75,17-Sep-17 03:00:00
1866,17-Sep-17 03:15:00,8.60,16.88,394.78,17-Sep-17 03:15:00
1867,17-Sep-17 03:30:00,8.56,16.88,394.75,17-Sep-17 03:30:00
1868,17-Sep-17 03:45:00,8.58,16.81,394.78,17-Sep-17 03:45:00
1869,17-Sep-17 04:00:00,8.55,16.81,394.75,17-Sep-17 04:00:00
1870,17-Sep-17 04:15:00,8.56,16.75,394.75,17-Sep-17 04:15:00
1871,17-Sep-17 04:30:00,8.56,16.75,394.72,17-Sep-17 04:30:00
1872,17-Sep-17 04:45:00,8.58,16.75,394.78,17-Sep-17 04:45:00
1873,17-Sep-17 05:00:00,8.56,16.75,394.75,17-Sep-17 05:00:00
1874,17-Sep-17 05:15:00,8.55,16.69,394.75,17-Sep-17 05:15:00
1875,17-Sep-17 05:30:00,8.58,16.69,394.84,17-Sep-17 05:30:00
1876,17-Sep-17 05:45:00,8.58,16.69,394.86,17-Sep-17 05:45:00
1877,17-Sep-17 06:00:00,8.59,16.69,394.89,17-Sep-17 06:00:00
1878,17-Sep-17 06:15:00,8.56,16.69,394.89,17-Sep-17 06:15:00
1879,17-Sep-17 06:30:00,8.59,16.69,394.98,17-Sep-17 06:30:00
1880,17-Sep-17 06:45:00,8.59,16.69,395.00,17-Sep-17 06:45:00
1881,17-Sep-17 07:00:00,8.56,16.69,395.03,17-Sep-17 07:00:00
1882,17-Sep-17 07:15:00,8.62,16.69,395.09,17-Sep-17 07:15:00
1883,17-Sep-17 07:30:00,8.59,16.69,395.14,17-Sep-17 07:30:00
1884,17-Sep-17 07:45:00,8.55,16.69,395.11,17-Sep-17 07:45:00
1885,17-Sep-17 08:00:00,8.56,16.69,395.17,17-Sep-17 08:00:00
1886,17-Sep-17 08:15:00,8.60,16.69,395.23,17-Sep-17 08:15:00
1887,17-Sep-17 08:30:00,8.57,16.75,395.17,17-Sep-17 08:30:00
1888,17-Sep-17 08:45:00,8.60,16.75,395.17,17-Sep-17 08:45:00
1889,17-Sep-17 09:00:00,8.58,16.81,395.20,17-Sep-17 09:00:00
1890,17-Sep-17 09:15:00,8.57,16.81,395.25,17-Sep-17 09:15:00
1891,17-Sep-17 09:30:00,8.59,16.88,395.31,17-Sep-17 09:30:00
1892,17-Sep-17 09:45:00,8.59,16.94,395.34,17-Sep-17 09:45:00
1893,17-Sep-17 10:00:00,8.60,17.00,395.31,17-Sep-17 10:00:00
1894,17-Sep-17 10:15:00,8.56,17.06,395.34,17-Sep-17 10:15:00
1895,17-Sep-17 10:30:00,8.63,17.06,395.39,17-Sep-17 10:30:00
1896,17-Sep-17 10:45:00,8.57,17.13,395.36,17-Sep-17 10:45:00
1897,17-Sep-17 11:00:00,8.60,17.19,395.36,17-Sep-17 11:00:00
1898,17-Sep-17 11:15:00,8.62,17.19,395.36,17-Sep-17 11:15:00
1899,17-Sep-17 11:30:00,8.66,17.19,395.34,17-Sep-17 11:30:00
1900,17-Sep-17 11:45:00,8.70,17.31,395.28,17-Sep-17 11:45:00
1901,17-Sep-17 12:00:00,8.67,17.44,395.14,17-Sep-17 12:00:00
1902,17-Sep-17 12:15:00,8.71,17.38,395.11,17-Sep-17 12:15:00
1903,17-Sep-17 12:30:00,8.71,17.44,395.08,17-Sep-17 12:30:00
1904,17-Sep-17 12:45:00,8.74,17.44,395.03,17-Sep-17 12:45:00
1905,17-Sep-17 13:00:00,8.72,17.50,394.94,17-Sep-17 13:00:00
1906,17-Sep-17 13:15:00,8.70,17.50,394.89,17-Sep-17 13:15:00
1907,17-Sep-17 13:30:00,8.69,17.56,394.86,17-Sep-17 13:30:00
1908,17-Sep-17 13:45:00,8.66,17.56,394.78,17-Sep-17 13:45:00
1909,17-Sep-17 14:00:00,8.69,17.75,394.75,17-Sep-17 14:00:00
1910,17-Sep-17 14:15:00,8.68,17.81,394.64,17-Sep-17 14:15:00
1911,17-Sep-17 14:30:00,8.64,18.00,394.50,17-Sep-17 14:30:00
1912,17-Sep-17 14:45:00,8.70,18.13,394.44,17-Sep-17 14:45:00
1913,17-Sep-17 15:00:00,8.73,18.19,394.38,17-Sep-17 15:00:00
1914,17-Sep-17 15:15:00,8.71,18.19,394.33,17-Sep-17 15:15:00
1915,17-Sep-17 15:30:00,8.69,18.13,394.27,17-Sep-17 15:30:00
1916,17-Sep-17 15:45:00,8.67,18.19,394.24,17-Sep-17 15:45:00
1917,17-Sep-17 16:00:00,8.65,18.13,394.19,17-Sep-17 16:00:00
1918,17-Sep-17 16:15:00,8.69,18.13,394.22,17-Sep-17 16:15:00
1919,17-Sep-17 16:30:00,8.65,18.13,394.16,17-Sep-17 16:30:00
1920,17-Sep-17 16:45:00,8.61,18.06,394.13,17-Sep-17 16:45:00
1921,17-Sep-17 17:00:00,8.61,18.13,394.08,17-Sep-17 17:00:00
1922,17-Sep-17 17:15:00,8.64,18.13,394.08,17-Sep-17 17:15:00
1923,17-Sep-17 17:30:00,8.61,18.13,394.02,17-Sep-17 17:30:00
1924,17-Sep-17 17:45:00,8.58,18.13,393.99,17-Sep-17 17:45:00
1925,17-Sep-17 18:00:00,8.61,18.13,394.02,17-Sep-17 18:00:00
1926,17-Sep-17 18:15:00,8.58,18.13,394.02,17-Sep-17 18:15:00
1927,17-Sep-17 18:30:00,8.59,18.13,394.02,17-Sep-17 18:30:00
1928,17-Sep-17 18:45:00,8.59,18.06,394.05,17-Sep-17 18:45:00
1929,17-Sep-17 19:00:00,8.57,18.06,394.05,17-Sep-17 19:00:00
1930,17-Sep-17 19:15:00,8.56,18.00,394.02,17-Sep-17 19:15:00
1931,17-Sep-17 19:30:00,8.59,18.00,394.10,17-Sep-17 19:30:00
1932,17-Sep-17 19:45:00,8.54,17.94,394.11,17-Sep-17 19:45:00
1933,17-Sep-17 20:00:00,8.57,17.94,394.19,17-Sep-17 20:00:00
1934,17-Sep-17 20:15:00,8.54,17.88,394.24,17-Sep-17 20:15:00
1935,17-Sep-17 20:30:00,8.53,17.88,394.36,17-Sep-17 20:30:00
1936,17-Sep-17 20:45:00,8.52,17.88,394.47,17-Sep-17 20:45:00
1937,17-Sep-17 21:00:00,8.57,17.88,394.47,17-Sep-17 21:00:00
1938,17-Sep-17 21:15:00,8.52,17.88,394.38,17-Sep-17 21:15:00
1939,17-Sep-17 21:30:00,8.53,17.81,394.41,17-Sep-17 21:30:00
1940,17-Sep-17 21:45:00,8.52,17.81,394.44,17-Sep-17 21:45:00
1941,17-Sep-17 22:00:00,8.57,17.81,394.50,17-Sep-17 22:00:00
1942,17-Sep-17 22:15:00,8.54,17.81,394.50,17-Sep-17 22:15:00
1943,17-Sep-17 22:30:00,8.56,17.81,394.52,17-Sep-17 22:30:00
1944,17-Sep-17 22:45:00,8.54,17.75,394.55,17-Sep-17 22:45:00
1945,17-Sep-17 23:00:00,8.54,17.75,394.55,17-Sep-17 23:00:00
1946,17-Sep-17 23:15:00,8.54,17.75,394.58,17-Sep-17 23:15:00
1947,17-Sep-17 23:30:00,8.57,17.75,394.58,17-Sep-17 23:30:00
1948,17-Sep-17 23:45:00,8.50,17.75,394.52,17-Sep-17 23:45:00
1949,18-Sep-17 00:00:00,8.55,17.69,394.50,18-Sep-17 00:00:00
1950,18-Sep-17 00:15:00,8.55,17.69,394.47,18-Sep-17 00:15:00
1951,18-Sep-17 00:30:00,8.57,17.69,394.47,18-Sep-17 00:30:00
1952,18-Sep-17 00:45:00,8.56,17.69,394.44,18-Sep-17 00:45:00
1953,18-Sep-17 01:00:00,8.58,17.69,394.36,18-Sep-17 01:00:00
1954,18-Sep-17 01:15:00,8.55,17.63,394.33,18-Sep-17 01:15:00
1955,18-Sep-17 01:30:00,8.56,17.63,394.30,18-Sep-17 01:30:00
1956,18-Sep-17 01:45:00,8.52,17.63,394.25,18-Sep-17 01:45:00
1957,18-Sep-17 02:00:00,8.53,17.63,394.27,18-Sep-17 02:00:00
1958,18-Sep-17 02:15:00,8.55,17.56,394.27,18-Sep-17 02:15:00
1959,18-Sep-17 02:30:00,8.55,17.56,394.16,18-Sep-17 02:30:00
1960,18-Sep-17 02:45:00,8.54,17.56,394.16,18-Sep-17 02:45:00
1961,18-Sep-17 03:00:00,8.52,17.56,394.13,18-Sep-17 03:00:00
1962,18-Sep-17 03:15:00,8.55,17.56,394.11,18-Sep-17 03:15:00
1963,18-Sep-17 03:30:00,8.57,17.50,394.05,18-Sep-17 03:30:00
1964,18-Sep-17 03:45:00,8.57,17.50,394.05,18-Sep-17 03:45:00
1965,18-Sep-17 04:00:00,8.57,17.44,394.02,18-Sep-17 04:00:00
1966,18-Sep-17 04:15:00,8.53,17.44,394.02,18-Sep-17 04:15:00
1967,18-Sep-17 04:30:00,8.53,17.38,394.08,18-Sep-17 04:30:00
1968,18-Sep-17 04:45:00,8.57,17.31,394.14,18-Sep-17 04:45:00
1969,18-Sep-17 05:00:00,8.53,17.31,394.11,18-Sep-17 05:00:00
1970,18-Sep-17 05:15:00,8.56,17.25,394.14,18-Sep-17 05:15:00
1971,18-Sep-17 05:30:00,8.56,17.19,394.11,18-Sep-17 05:30:00
1972,18-Sep-17 05:45:00,8.55,17.19,394.11,18-Sep-17 05:45:00
1973,18-Sep-17 06:00:00,8.53,17.19,394.11,18-Sep-17 06:00:00
1974,18-Sep-17 06:15:00,8.59,17.13,394.16,18-Sep-17 06:15:00
1975,18-Sep-17 06:30:00,8.56,17.06,394.19,18-Sep-17 06:30:00
1976,18-Sep-17 06:45:00,8.56,17.06,394.22,18-Sep-17 06:45:00
1977,18-Sep-17 07:00:00,8.55,17.06,394.19,18-Sep-17 07:00:00
1978,18-Sep-17 07:15:00,8.55,17.00,394.25,18-Sep-17 07:15:00
1979,18-Sep-17 07:30:00,8.56,17.00,394.30,18-Sep-17 07:30:00
1980,18-Sep-17 07:45:00,8.56,17.00,394.33,18-Sep-17 07:45:00
1981,18-Sep-17 08:00:00,8.55,16.94,394.28,18-Sep-17 08:00:00
1982,18-Sep-17 08:15:00,8.53,17.00,394.25,18-Sep-17 08:15:00
1983,18-Sep-17 08:30:00,8.54,17.00,394.25,18-Sep-17 08:30:00
1984,18-Sep-17 08:45:00,8.60,17.06,394.33,18-Sep-17 08:45:00
1985,18-Sep-17 09:00:00,8.58,17.06,394.36,18-Sep-17 09:00:00
1986,18-Sep-17 09:15:00,8.56,17.13,394.30,18-Sep-17 09:15:00
1987,18-Sep-17 09:30:00,8.57,17.13,394.30,18-Sep-17 09:30:00
1988,18-Sep-17 09:45:00,8.58,17.19,394.30,18-Sep-17 09:45:00
1989,18-Sep-17 10:00:00,8.61,17.25,394.33,18-Sep-17 10:00:00
1990,18-Sep-17 10:15:00,8.59,17.31,394.36,18-Sep-17 10:15:00
1991,18-Sep-17 10:30:00,8.58,17.44,394.30,18-Sep-17 10:30:00
1992,18-Sep-17 10:45:00,8.62,17.56,394.30,18-Sep-17 10:45:00
1993,18-Sep-17 11:00:00,8.64,17.56,394.30,18-Sep-17 11:00:00
1994,18-Sep-17 11:15:00,8.58,17.69,394.25,18-Sep-17 11:15:00
1995,18-Sep-17 11:30:00,8.58,17.75,394.25,18-Sep-17 11:30:00
1996,18-Sep-17 11:45:00,8.55,17.69,394.22,18-Sep-17 11:45:00
1997,18-Sep-17 12:00:00,8.59,17.75,394.27,18-Sep-17 12:00:00
1998,18-Sep-17 12:15:00,8.58,17.69,394.27,18-Sep-17 12:15:00
1999,18-Sep-17 12:30:00,8.57,17.75,394.22,18-Sep-17 12:30:00
2000,18-Sep-17 12:45:00,8.58,17.81,394.13,18-Sep-17 12:45:00
2001,18-Sep-17 13:00:00,8.58,17.88,394.11,18-Sep-17 13:00:00
2002,18-Sep-17 13:15:00,8.56,17.88,394.05,18-Sep-17 13:15:00
2003,18-Sep-17 13:30:00,8.56,18.13,393.94,18-Sep-17 13:30:00
2004,18-Sep-17 13:45:00,8.71,18.25,393.96,18-Sep-17 13:45:00
2005,18-Sep-17 14:00:00,8.64,18.31,393.82,18-Sep-17 14:00:00
2006,18-Sep-17 14:15:00,8.65,18.50,393.71,18-Sep-17 14:15:00
2007,18-Sep-17 14:30:00,8.64,18.50,393.66,18-Sep-17 14:30:00
2008,18-Sep-17 14:45:00,8.62,18.56,393.57,18-Sep-17 14:45:00
2009,18-Sep-17 15:00:00,8.66,18.56,393.60,18-Sep-17 15:00:00
2010,18-Sep-17 15:15:00,8.61,18.50,393.52,18-Sep-17 15:15:00
2011,18-Sep-17 15:30:00,8.62,18.50,393.46,18-Sep-17 15:30:00
2012,18-Sep-17 15:45:00,8.64,18.63,393.46,18-Sep-17 15:45:00
2013,18-Sep-17 16:00:00,8.62,18.56,393.46,18-Sep-17 16:00:00
2014,18-Sep-17 16:15:00,8.60,18.56,393.43,18-Sep-17 16:15:00
2015,18-Sep-17 16:30:00,8.57,18.44,393.41,18-Sep-17 16:30:00
2016,18-Sep-17 16:45:00,8.55,18.44,393.35,18-Sep-17 16:45:00
2017,18-Sep-17 17:00:00,8.57,18.44,393.38,18-Sep-17 17:00:00
2018,18-Sep-17 17:15:00,8.56,18.44,393.32,18-Sep-17 17:15:00
2019,18-Sep-17 17:30:00,8.56,18.38,393.32,18-Sep-17 17:30:00
2020,18-Sep-17 17:45:00,8.58,18.38,393.35,18-Sep-17 17:45:00
2021,18-Sep-17 18:00:00,8.59,18.38,393.35,18-Sep-17 18:00:00
2022,18-Sep-17 18:15:00,8.53,18.38,393.29,18-Sep-17 18:15:00
2023,18-Sep-17 18:30:00,8.57,18.31,393.32,18-Sep-17 18:30:00
2024,18-Sep-17 18:45:00,8.54,18.31,393.32,18-Sep-17 18:45:00
2025,18-Sep-17 19:00:00,8.53,18.25,393.35,18-Sep-17 19:00:00
2026,18-Sep-17 19:15:00,8.54,18.19,393.41,18-Sep-17 19:15:00
2027,18-Sep-17 19:30:00,8.52,18.19,393.43,18-Sep-17 19:30:00
2028,18-Sep-17 19:45:00,8.52,18.13,393.46,18-Sep-17 19:45:00
2029,18-Sep-17 20:00:00,8.49,18.06,393.52,18-Sep-17 20:00:00
2030,18-Sep-17 20:15:00,8.50,18.00,393.55,18-Sep-17 20:15:00
2031,18-Sep-17 20:30:00,8.49,17.94,393.60,18-Sep-17 20:30:00
2032,18-Sep-17 20:45:00,8.52,17.94,393.66,18-Sep-17 20:45:00
2033,18-Sep-17 21:00:00,8.52,17.94,393.66,18-Sep-17 21:00:00
2034,18-Sep-17 21:15:00,8.51,17.81,393.66,18-Sep-17 21:15:00
2035,18-Sep-17 21:30:00,8.52,17.81,393.66,18-Sep-17 21:30:00
2036,18-Sep-17 21:45:00,8.52,17.75,393.66,18-Sep-17 21:45:00
2037,18-Sep-17 22:00:00,8.50,17.75,393.69,18-Sep-17 22:00:00
2038,18-Sep-17 22:15:00,8.57,17.69,393.80,18-Sep-17 22:15:00
2039,18-Sep-17 22:30:00,8.50,17.63,393.83,18-Sep-17 22:30:00
2040,18-Sep-17 22:45:00,8.51,17.63,393.91,18-Sep-17 22:45:00
2041,18-Sep-17 23:00:00,8.54,17.56,393.94,18-Sep-17 23:00:00
2042,18-Sep-17 23:15:00,8.52,17.56,393.94,18-Sep-17 23:15:00
2043,18-Sep-17 23:30:00,8.49,17.56,393.91,18-Sep-17 23:30:00
2044,18-Sep-17 23:45:00,8.51,17.56,393.94,18-Sep-17 23:45:00
2045,19-Sep-17 00:00:00,8.51,17.56,393.94,19-Sep-17 00:00:00
2046,19-Sep-17 00:15:00,8.49,17.56,393.91,19-Sep-17 00:15:00
2047,19-Sep-17 00:30:00,8.54,17.56,393.88,19-Sep-17 00:30:00
2048,19-Sep-17 00:45:00,8.52,17.50,393.83,19-Sep-17 00:45:00
2049,19-Sep-17 01:00:00,8.52,17.50,393.83,19-Sep-17 01:00:00
2050,19-Sep-17 01:15:00,8.52,17.50,393.74,19-Sep-17 01:15:00
2051,19-Sep-17 01:30:00,8.51,17.44,393.60,19-Sep-17 01:30:00
2052,19-Sep-17 01:45:00,8.51,17.44,393.52,19-Sep-17 01:45:00
2053,19-Sep-17 02:00:00,8.50,17.38,393.44,19-Sep-17 02:00:00
2054,19-Sep-17 02:15:00,8.54,17.38,393.46,19-Sep-17 02:15:00
2055,19-Sep-17 02:30:00,8.52,17.31,393.38,19-Sep-17 02:30:00
2056,19-Sep-17 02:45:00,8.52,17.31,393.33,19-Sep-17 02:45:00
2057,19-Sep-17 03:00:00,8.49,17.31,393.30,19-Sep-17 03:00:00
2058,19-Sep-17 03:15:00,8.52,17.25,393.30,19-Sep-17 03:15:00
2059,19-Sep-17 03:30:00,8.51,17.19,393.27,19-Sep-17 03:30:00
2060,19-Sep-17 03:45:00,8.53,17.13,393.24,19-Sep-17 03:45:00
2061,19-Sep-17 04:00:00,8.52,17.13,393.19,19-Sep-17 04:00:00
2062,19-Sep-17 04:15:00,8.55,17.06,393.30,19-Sep-17 04:15:00
2063,19-Sep-17 04:30:00,8.54,17.06,393.30,19-Sep-17 04:30:00
2064,19-Sep-17 04:45:00,8.54,17.06,393.30,19-Sep-17 04:45:00
2065,19-Sep-17 05:00:00,8.51,17.00,393.27,19-Sep-17 05:00:00
2066,19-Sep-17 05:15:00,8.51,17.00,393.27,19-Sep-17 05:15:00
2067,19-Sep-17 05:30:00,8.57,16.94,393.30,19-Sep-17 05:30:00
2068,19-Sep-17 05:45:00,8.54,16.94,393.27,19-Sep-17 05:45:00
2069,19-Sep-17 06:00:00,8.50,16.88,393.27,19-Sep-17 06:00:00
2070,19-Sep-17 06:15:00,8.55,16.88,393.35,19-Sep-17 06:15:00
2071,19-Sep-17 06:30:00,8.53,16.88,393.38,19-Sep-17 06:30:00
2072,19-Sep-17 06:45:00,8.51,16.81,393.41,19-Sep-17 06:45:00
2073,19-Sep-17 07:00:00,8.53,16.81,393.44,19-Sep-17 07:00:00
2074,19-Sep-17 07:15:00,8.54,16.81,393.44,19-Sep-17 07:15:00
2075,19-Sep-17 07:30:00,8.51,16.75,393.44,19-Sep-17 07:30:00
2076,19-Sep-17 07:45:00,8.54,16.81,393.61,19-Sep-17 07:45:00
2077,19-Sep-17 08:00:00,8.52,16.81,393.63,19-Sep-17 08:00:00
2078,19-Sep-17 08:15:00,8.53,16.88,393.61,19-Sep-17 08:15:00
2079,19-Sep-17 08:30:00,8.56,16.94,393.61,19-Sep-17 08:30:00
2080,19-Sep-17 08:45:00,8.56,16.94,393.55,19-Sep-17 08:45:00
2081,19-Sep-17 09:00:00,8.57,17.00,393.63,19-Sep-17 09:00:00
2082,19-Sep-17 09:15:00,8.59,17.06,393.72,19-Sep-17 09:15:00
2083,19-Sep-17 09:30:00,8.57,17.13,393.74,19-Sep-17 09:30:00
2084,19-Sep-17 09:45:00,8.57,17.19,393.77,19-Sep-17 09:45:00
2085,19-Sep-17 10:00:00,8.55,17.25,393.74,19-Sep-17 10:00:00
2086,19-Sep-17 10:15:00,8.57,17.31,393.80,19-Sep-17 10:15:00
2087,19-Sep-17 10:30:00,8.55,17.38,393.83,19-Sep-17 10:30:00
2088,19-Sep-17 10:45:00,8.62,17.38,393.91,19-Sep-17 10:45:00
2089,19-Sep-17 11:00:00,8.57,17.50,393.88,19-Sep-17 11:00:00
2090,19-Sep-17 11:15:00,8.62,17.50,393.94,19-Sep-17 11:15:00
2091,19-Sep-17 11:30:00,8.58,17.63,393.83,19-Sep-17 11:30:00
2092,19-Sep-17 11:45:00,8.61,17.69,393.77,19-Sep-17 11:45:00
2093,19-Sep-17 12:00:00,8.59,17.81,393.69,19-Sep-17 12:00:00
2094,19-Sep-17 12:15:00,8.59,17.81,393.66,19-Sep-17 12:15:00
2095,19-Sep-17 12:30:00,8.61,17.94,393.55,19-Sep-17 12:30:00
2096,19-Sep-17 12:45:00,8.62,18.06,393.52,19-Sep-17 12:45:00
2097,19-Sep-17 13:00:00,8.61,18.19,393.41,19-Sep-17 13:00:00
2098,19-Sep-17 13:15:00,8.57,18.25,393.32,19-Sep-17 13:15:00
2099,19-Sep-17 13:30:00,8.63,18.31,393.27,19-Sep-17 13:30:00
2100,19-Sep-17 13:45:00,8.63,18.38,393.18,19-Sep-17 13:45:00
2101,19-Sep-17 14:00:00,8.60,18.44,393.07,19-Sep-17 14:00:00
2102,19-Sep-17 14:15:00,8.65,18.50,393.04,19-Sep-17 14:15:00
2103,19-Sep-17 14:30:00,8.62,18.63,393.01,19-Sep-17 14:30:00
2104,19-Sep-17 14:45:00,8.66,18.69,392.93,19-Sep-17 14:45:00
2105,19-Sep-17 15:00:00,8.61,18.81,392.71,19-Sep-17 15:00:00
2106,19-Sep-17 15:15:00,8.64,18.88,392.65,19-Sep-17 15:15:00
2107,19-Sep-17 15:30:00,8.64,18.88,392.62,19-Sep-17 15:30:00
2108,19-Sep-17 15:45:00,8.64,18.94,392.54,19-Sep-17 15:45:00
2109,19-Sep-17 16:00:00,8.59,18.94,392.43,19-Sep-17 16:00:00
2110,19-Sep-17 16:15:00,8.61,19.00,392.40,19-Sep-17 16:15:00
2111,19-Sep-17 16:30:00,8.60,19.00,392.34,19-Sep-17 16:30:00
2112,19-Sep-17 16:45:00,8.58,19.00,392.32,19-Sep-17 16:45:00
2113,19-Sep-17 17:00:00,8.60,18.94,392.32,19-Sep-17 17:00:00
2114,19-Sep-17 17:15:00,8.56,18.94,392.32,19-Sep-17 17:15:00
2115,19-Sep-17 17:30:00,8.55,18.94,392.32,19-Sep-17 17:30:00
2116,19-Sep-17 17:45:00,8.58,18.88,392.37,19-Sep-17 17:45:00
2117,19-Sep-17 18:00:00,8.54,18.88,392.34,19-Sep-17 18:00:00
2118,19-Sep-17 18:15:00,8.53,18.81,392.34,19-Sep-17 18:15:00
2119,19-Sep-17 18:30:00,8.55,18.81,392.34,19-Sep-17 18:30:00
2120,19-Sep-17 18:45:00,8.53,18.75,392.37,19-Sep-17 18:45:00
2121,19-Sep-17 19:00:00,8.56,18.69,392.46,19-Sep-17 19:00:00
2122,19-Sep-17 19:15:00,8.52,18.63,392.37,19-Sep-17 19:15:00
2123,19-Sep-17 19:30:00,8.49,18.56,392.40,19-Sep-17 19:30:00
2124,19-Sep-17 19:45:00,8.47,18.56,392.43,19-Sep-17 19:45:00
2125,19-Sep-17 20:00:00,8.49,18.44,392.48,19-Sep-17 20:00:00
2126,19-Sep-17 20:15:00,8.52,18.44,392.54,19-Sep-17 20:15:00
2127,19-Sep-17 20:30:00,8.46,18.38,392.51,19-Sep-17 20:30:00
2128,19-Sep-17 20:45:00,8.50,18.31,392.65,19-Sep-17 20:45:00
2129,19-Sep-17 21:00:00,8.49,18.31,392.74,19-Sep-17 21:00:00
2130,19-Sep-17 21:15:00,8.49,18.25,392.71,19-Sep-17 21:15:00
2131,19-Sep-17 21:30:00,8.48,18.19,392.68,19-Sep-17 21:30:00
2132,19-Sep-17 21:45:00,8.52,18.19,392.76,19-Sep-17 21:45:00
2133,19-Sep-17 22:00:00,8.49,18.13,392.74,19-Sep-17 22:00:00
2134,19-Sep-17 22:15:00,8.51,18.06,392.76,19-Sep-17 22:15:00
2135,19-Sep-17 22:30:00,8.48,18.06,392.79,19-Sep-17 22:30:00
2136,19-Sep-17 22:45:00,8.48,18.00,392.82,19-Sep-17 22:45:00
2137,19-Sep-17 23:00:00,8.45,18.00,392.85,19-Sep-17 23:00:00
2138,19-Sep-17 23:15:00,8.47,17.94,392.88,19-Sep-17 23:15:00
2139,19-Sep-17 23:30:00,8.47,17.94,392.82,19-Sep-17 23:30:00
2140,19-Sep-17 23:45:00,8.51,17.94,392.79,19-Sep-17 23:45:00
2141,20-Sep-17 00:00:00,8.51,17.88,392.79,20-Sep-17 00:00:00
2142,20-Sep-17 00:15:00,8.51,17.88,392.82,20-Sep-17 00:15:00
2143,20-Sep-17 00:30:00,8.48,17.88,392.79,20-Sep-17 00:30:00
