Reservoir,Year,Date,FLOWAVG_cmn,FLOWAVG_cms,FLOWMDN_cmn,FLOWMDN_cms,FLOWSUM_cmd,FLOWSE_cmn,FLOWSE_cms,RTIME_days,WTEMP_C
FCR,2014,2014-07-07 12:00:00,5.699034745,0.094983912,5.711659601,0.095194327,8206.610033,0.007762719,0.000129379,37.63926119,23.42989583
FCR,2014,2014-07-08 12:00:00,5.704419873,0.095073665,5.687451754,0.094790863,8214.364617,0.011288695,0.000188145,37.61102062,23.71875
FCR,2014,2014-07-09 12:00:00,5.748643062,0.095810718,5.719738341,0.095328972,8278.04601,0.015628141,0.000260469,37.33251989,23.51979167
FCR,2014,2014-07-10 12:00:00,5.715893691,0.095264895,5.695516303,0.094925272,8230.886915,0.019053627,0.00031756,37.55537979,23.4784375
FCR,2014,2014-07-11 12:00:00,5.738859534,0.095647659,5.72781708,0.095463618,8263.957729,0.013094706,0.000218245,37.38910746,23.48072917
FCR,2014,2014-07-12 12:00:00,5.644546843,0.094075781,5.631085281,0.093851421,8128.147454,0.009280265,0.000154671,38.0055853,23.94520833
FCR,2014,2014-07-13 12:00:00,5.629482396,0.093824707,5.615013154,0.093583553,8106.454651,0.009566759,0.000159446,38.10793881,24.13510417
FCR,2014,2014-07-14 12:00:00,5.638415137,0.093973586,5.631085281,0.093851421,8119.317797,0.010594044,0.000176567,38.04994081,24.35729167
FCR,2014,2014-07-15 12:00:00,5.65842806,0.094307134,5.615013154,0.093583553,8148.136406,0.025022778,0.000417046,37.96407927,23.8721875
FCR,2014,2014-07-16 12:00:00,5.559888008,0.0926648,5.566882566,0.092781376,8006.238731,0.008241899,0.000137365,38.58247621,23.0546875
FCR,2014,2014-07-17 12:00:00,5.533002389,0.092216706,5.534867177,0.092247786,7967.52344,0.007087506,0.000118125,38.76790693,22.746875
FCR,2014,2014-07-18 12:00:00,5.46173733,0.091028956,5.455080586,0.09091801,7864.901755,0.008315371,0.00013859,39.2763053,22.89260417
FCR,2014,2014-07-19 12:00:00,5.470847997,0.0911808,5.471009046,0.091183484,7878.021116,0.0079546,0.000132577,39.2100958,22.80760417
FCR,2014,2014-07-20 12:00:00,5.506544311,0.091775739,5.510895163,0.091848253,7929.423808,0.007274128,0.000121235,38.95459661,22.831875
FCR,2014,2014-07-21 12:00:00,5.53597976,0.092266329,5.534867177,0.092247786,7971.810854,0.006510357,0.000108506,38.7460805,23.081875
FCR,2014,2014-07-22 12:00:00,5.313747192,0.088562453,5.296594571,0.088276576,7651.795956,0.020771809,0.000346197,40.42021147,23.66604167
FCR,2014,2014-07-23 12:00:00,5.18058765,0.086343128,5.13957345,0.085659557,7460.046217,0.014476021,0.000241267,41.42852393,24.39125
FCR,2014,2014-07-24 12:00:00,5.489681738,0.091494696,5.217899733,0.086964996,7905.141703,0.093859999,0.001564333,39.72617948,23.85208333
FCR,2014,2014-07-25 12:00:00,5.793911921,0.096565199,5.566882566,0.092781376,8343.233166,0.072556372,0.001209273,37.48170025,23.18625
FCR,2014,2014-07-26 12:00:00,5.239994007,0.087333233,5.233609291,0.087226822,7545.591371,0.010741067,0.000179018,40.94565287,24.45052083
FCR,2014,2014-07-27 12:00:00,5.22344795,0.087057466,5.233609291,0.087226822,7521.765048,0.007257928,0.000120965,41.06653794,24.48020833
FCR,2014,2014-07-28 12:00:00,5.153204365,0.085886739,5.155209108,0.085920152,7420.614286,0.009824596,0.000163743,41.63287431,23.20760417
FCR,2014,2014-07-29 12:00:00,5.123277078,0.085387951,5.123952628,0.08539921,7377.518992,0.006895899,0.000114932,41.86896567,22.23958333
FCR,2014,2014-07-30 12:00:00,5.128872384,0.085481206,5.123952628,0.08539921,7385.576233,0.008367309,0.000139455,41.82667923,22.02333333
FCR,2014,2014-07-31 12:00:00,5.159726376,0.08599544,5.155209108,0.085920152,7430.005982,0.009884563,0.000164743,41.58046149,22.52635417
FCR,2014,2014-08-01 12:00:00,5.229543422,0.087159057,5.217899733,0.086964996,7530.542528,0.008208834,0.000136814,41.02064522,22.11239583
FCR,2014,2014-08-02 12:00:00,5.196929209,0.086615487,5.202204916,0.086703415,7483.578061,0.00637524,0.000106254,41.27439698,21.73625
FCR,2014,2014-08-03 12:00:00,5.19049637,0.086508273,5.186524861,0.086442081,7474.314773,0.008702278,0.000145038,41.33066276,22.12802083
FCR,2014,2014-08-04 12:00:00,5.12970436,0.085495073,5.123952628,0.08539921,7386.774278,0.012560509,0.000209342,41.82186513,23.34176471
FCR,2014,2014-08-05 12:00:00,5.109168879,0.085152815,5.108346663,0.085139111,7357.203185,0.010737376,0.000178956,41.99498181,23.4534375
FCR,2014,2014-08-06 12:00:00,5.122502212,0.085375037,5.108354101,0.085139235,7376.403185,0.010833684,0.000180561,41.88574156,23.60125
FCR,2014,2014-08-08 12:00:00,5.138788434,0.085646474,5.13957345,0.085659557,7399.855345,0.011104186,0.00018507,41.75377397,23.335
FCR,2014,2014-08-09 12:00:00,5.789250916,0.096487515,5.647178802,0.094119647,8336.521319,0.051876678,0.000864611,37.3115342,21.5925
FCR,2014,2014-08-10 12:00:00,5.488317024,0.09147195,5.471009046,0.091183484,7903.176514,0.011707832,0.000195131,39.09424482,21.2203125
FCR,2014,2014-08-11 12:00:00,5.835958902,0.097265982,5.615013154,0.093583553,8403.78082,0.074800355,0.001246673,37.20296762,20.9296875
FCR,2014,2014-08-12 12:00:00,6.976663571,0.116277726,6.816220474,0.113603675,10046.39554,0.062670779,0.001044513,30.96648221,20.33364583
FCR,2014,2014-08-13 12:00:00,5.777173475,0.096286225,5.841315088,0.097355251,8319.129804,0.024038497,0.000400642,37.18472837,20.591875
FCR,2014,2014-08-14 12:00:00,5.3909493,0.089849155,5.391511578,0.089858526,7762.966991,0.009812887,0.000163548,39.79572659,20.60333333
FCR,2014,2014-08-15 12:00:00,5.338047436,0.088967457,5.328175177,0.08880292,7686.788307,0.007504664,0.000125078,40.18503563,21.21458333
FCR,2014,2014-08-16 12:00:00,5.303538984,0.088392316,5.304486065,0.088408101,7637.096137,0.008579378,0.00014299,40.44898674,21.39114583
FCR,2014,2014-08-17 12:00:00,5.316179447,0.088602991,5.304486065,0.088408101,7655.298403,0.008114583,0.000135243,40.35165125,21.91864583
FCR,2014,2014-08-18 12:00:00,5.395316397,0.08992194,5.351900817,0.089198347,7769.255612,0.020870181,0.000347836,39.80424758,22.05614583
FCR,2014,2014-08-19 12:00:00,5.328643381,0.088810723,5.343987406,0.089066457,7673.246469,0.010444488,0.000174075,40.26316102,22.2090625
FCR,2014,2014-08-20 12:00:00,5.153678068,0.085894634,5.155209108,0.085920152,7421.296417,0.009532196,0.00015887,41.62834133,22.72208333
FCR,2014,2014-08-21 12:00:00,5.122345518,0.085372425,5.123952628,0.08539921,7376.177546,0.013210463,0.000220174,41.89605176,23.30604167
FCR,2014,2014-08-22 12:00:00,4.940447161,0.082340786,4.953108359,0.082551806,7114.243912,0.008306605,0.000138443,43.42260192,23.12635417
FCR,2014,2014-08-23 12:00:00,4.63788373,0.077298062,4.526523585,0.07544206,6678.552572,0.148233938,0.002470566,49.32076681,22.95479167
FCR,2014,2014-08-24 12:00:00,5.962521129,0.099375352,5.882018929,0.098033649,8586.030425,0.035147561,0.000585793,36.07882621,21.74645833
FCR,2014,2014-08-25 12:00:00,5.419066395,0.090317773,5.455080586,0.09091801,7803.455609,0.014784966,0.000246416,39.60511367,21.603125
FCR,2014,2014-08-26 12:00:00,5.165325832,0.086088764,5.202204916,0.086703415,7438.069197,0.01080813,0.000180136,41.53844477,21.83145833
FCR,2014,2014-08-27 12:00:00,4.997726511,0.083295442,5.007273217,0.083454554,7196.726176,0.010069716,0.000167829,42.93003969,22.34447917
FCR,2014,2014-08-28 12:00:00,4.488867038,0.074814451,4.677490851,0.077958181,6463.968535,0.046500711,0.000775012,48.36875713,23.1965625
FCR,2014,2014-08-29 12:00:00,3.157335018,0.05262225,3.187128731,0.053118812,4546.562425,0.014131705,0.000235528,68.05862968,22.14916667
FCR,2014,2014-08-30 12:00:00,2.980709187,0.049678486,2.987552604,0.049792543,4292.22123,0.009116124,0.000151935,72.01678687,23.13552083
FCR,2014,2014-08-31 12:00:00,2.829761096,0.047162685,2.817952012,0.046965867,4074.855978,0.009589955,0.000159833,75.87346717,23.6165625
FCR,2014,2014-09-01 12:00:00,2.694224507,0.044903742,2.702406928,0.045040115,3879.68329,0.008913272,0.000148555,79.68598265,23.87875
FCR,2014,2014-09-02 12:00:00,2.66449767,0.044408294,2.626241646,0.043770694,3836.876645,0.017361316,0.000289355,80.76516125,23.97104167
FCR,2014,2014-09-03 12:00:00,2.75075613,0.045845935,2.72794975,0.045465829,3961.088827,0.01900365,0.000316727,78.27479663,23.55208333
FCR,2014,2014-09-04 12:00:00,2.79013969,0.046502328,2.632564524,0.043876075,4017.801154,0.053105721,0.000885095,78.45684111,23.5696875
FCR,2014,2014-09-05 12:00:00,2.777512098,0.046291868,2.792141868,0.046535698,3999.617421,0.008441164,0.000140686,77.28477946,23.49885417
FCR,2014,2014-09-06 12:00:00,2.809867022,0.046831117,2.766407755,0.046106796,4046.208511,0.016047195,0.000267453,76.54379127,23.59479167
FCR,2014,2014-09-07 12:00:00,2.789475389,0.046491256,2.792141868,0.046535698,4016.84456,0.005286965,8.81E-05,76.91137638,22.633125
FCR,2014,2014-09-08 12:00:00,2.715704326,0.045261739,2.715168731,0.045252812,3910.614229,0.004921443,8.20E-05,78.99881854,21.42427083
FCR,2014,2014-09-09 12:00:00,2.664821189,0.044413686,2.664237173,0.044403953,3837.342511,0.005724808,9.54E-05,80.51717601,21.14583333
FCR,2014,2014-09-10 12:00:00,2.614530348,0.043575506,2.613615356,0.043560256,3764.923701,0.004654589,7.76E-05,82.05467659,21.38072917
FCR,2014,2014-09-11 12:00:00,2.600868616,0.04334781,2.588421322,0.043140355,3745.250807,0.00814945,0.000135824,82.5361388,21.78052083
FCR,2014,2014-09-12 12:00:00,2.652807789,0.044213463,2.613615356,0.043560256,3820.043216,0.015020861,0.000250348,81.07744908,21.4609375
FCR,2014,2014-09-13 12:00:00,2.663421655,0.044390361,2.664237173,0.044403953,3835.327183,0.006509385,0.00010849,80.56991477,20.34447917
FCR,2014,2014-09-14 12:00:00,2.482283222,0.041371387,2.488431242,0.041473854,3574.48784,0.005533804,9.22E-05,86.44119889,19.0378125
FCR,2014,2014-09-15 12:00:00,2.466346571,0.041105776,2.463631738,0.041060529,3551.539062,0.004677908,7.80E-05,86.98812319,19.42677083
FCR,2014,2014-09-16 12:00:00,2.4118743,0.040197905,2.401982864,0.040033048,3473.098991,0.005094165,8.49E-05,88.95989234,19.82864583
FCR,2014,2014-09-17 12:00:00,2.321643497,0.038694058,2.328669628,0.03881116,3343.166635,0.005358883,8.93E-05,92.42521233,18.99270833
FCR,2014,2014-09-18 12:00:00,2.12117117,0.035352853,2.148618,0.0358103,3054.486484,0.010987798,0.00018313,101.3714581,19.11229167
FCR,2014,2014-09-19 12:00:00,2.070819263,0.034513654,2.054515921,0.034241932,2981.979738,0.010723404,0.000178723,103.82248,18.89520833
FCR,2014,2014-09-20 12:00:00,2.00600101,0.03343335,2.031203386,0.03385339,2888.641455,0.007544218,0.000125737,107.0608343,18.9521875
FCR,2014,2014-09-21 12:00:00,1.879188512,0.031319809,1.893145984,0.031552433,2706.031457,0.006608766,0.000110146,114.2663477,19.34302083
FCR,2014,2014-09-22 12:00:00,1.699314712,0.028321912,1.703024692,0.028383745,2447.013185,0.005722869,9.54E-05,126.3448893,18.05333333
FCR,2014,2014-09-23 12:00:00,1.602230737,0.026703846,1.605041395,0.02675069,2307.212261,0.003367032,5.61E-05,133.9126812,16.61833333
FCR,2014,2014-09-24 12:00:00,1.580610346,0.026343506,1.578162311,0.026302705,2276.078899,0.003277042,5.46E-05,135.7432763,16.61041667
FCR,2014,2014-09-25 12:00:00,1.555622053,0.025927034,1.562100923,0.026035015,2240.095757,0.005586098,9.31E-05,138.0348651,17.640625
FCR,2014,2014-09-26 12:00:00,1.499671826,0.02499453,1.498402596,0.024973377,2159.527429,0.00243638,4.06E-05,143.0465728,18.02958333
FCR,2014,2014-09-27 12:00:00,1.475670354,0.024594506,1.477361747,0.024622696,2124.96531,0.005134229,8.56E-05,145.5055083,17.6215625
FCR,2014,2014-09-28 12:00:00,1.426520793,0.023775347,1.425184246,0.023753071,2054.189942,0.003691859,6.15E-05,150.4405347,17.631875
FCR,2014,2014-09-29 12:00:00,1.41620575,0.023603429,1.414822054,0.023580368,2039.336279,0.002865856,4.78E-05,151.4988381,18.13625
FCR,2014,2014-09-30 12:00:00,1.43272043,0.023878674,1.425184246,0.023753071,2063.117419,0.005195083,8.66E-05,149.8798727,18.3153125
FCR,2014,2014-10-01 12:00:00,1.380218587,0.023003643,1.383883281,0.023064721,1987.514766,0.004087693,6.81E-05,155.5178784,18.42572917
FCR,2014,2014-10-02 12:00:00,1.358963758,0.022649396,1.353167624,0.022552794,1956.907812,0.004868473,8.11E-05,158.007198,18.67239583
FCR,2014,2014-10-03 12:00:00,1.382444819,0.023040747,1.363381272,0.022723021,1990.72054,0.006668878,0.000111148,155.4682539,18.86260417
FCR,2014,2014-10-04 12:00:00,1.320873248,0.022014554,1.312563686,0.021876061,1902.057476,0.007894271,0.000131571,162.6322401,14.76255319
FCR,2014,2014-10-05 12:00:00,1.296000961,0.021600016,1.292413097,0.021540218,1866.241383,0.004451651,7.42E-05,165.6716683,13.779375
FCR,2014,2014-10-06 12:00:00,1.248431412,0.02080719,1.252417552,0.020873626,1797.741233,0.004576119,7.63E-05,172.0119245,14.47510417
FCR,2014,2014-10-07 12:00:00,1.450075392,0.024167923,1.322676932,0.022044616,2088.108564,0.033123673,0.000552061,153.3216832,15.504375
FCR,2014,2014-10-09 12:00:00,1.526424507,0.025440408,1.562100923,0.026035015,2198.05129,0.009438768,0.000157313,141.047267,15.64822917
FCR,2014,2014-10-10 12:00:00,1.471607418,0.02452679,1.466877591,0.02444796,2119.114683,0.003739365,6.23E-05,145.8270104,16.2240625
FCR,2014,2014-10-11 12:00:00,1.501836555,0.025030609,1.498402596,0.024973377,2162.64464,0.003663316,6.11E-05,142.8854465,16.4053125
FCR,2014,2014-10-12 12:00:00,1.830963067,0.030516051,1.898838292,0.031647305,2636.586817,0.02356355,0.000392726,119.0616658,15.028125
FCR,2014,2014-10-13 12:00:00,1.891216788,0.03152028,1.88178343,0.031363057,2723.352175,0.006390224,0.000106504,113.5182852,15.47010417
FCR,2014,2014-10-14 12:00:00,2.0514727,0.034191212,2.031203386,0.03385339,2954.120688,0.015719093,0.000261985,105.0362005,17.11895833
FCR,2014,2014-10-15 12:00:00,3.194203513,0.053236725,3.080176319,0.051336272,4599.653058,0.045364538,0.000756076,68.37009894,16.57739583
FCR,2014,2014-10-16 12:00:00,2.574292515,0.042904875,2.569579624,0.042826327,3706.981222,0.014148887,0.000235815,83.55258435,15.57729167
FCR,2014,2014-10-17 12:00:00,2.352424413,0.039207074,2.353026239,0.039217104,3387.491155,0.004976146,8.29E-05,91.20828251,15.56083333
FCR,2014,2014-10-18 12:00:00,2.233395191,0.037223253,2.232062155,0.037201036,3216.089074,0.006963539,0.000116059,96.11830569,15.364375
FCR,2014,2014-10-19 12:00:00,2.186123903,0.036435398,2.184254482,0.036404241,3148.01842,0.008517025,0.00014195,98.24497573,13.70677083
FCR,2014,2014-10-20 12:00:00,2.109825948,0.035163766,2.095521166,0.034925353,3038.149365,0.008942751,0.000149046,101.8279125,13.79302083
FCR,2014,2014-10-21 12:00:00,1.886569978,0.031442833,1.876113208,0.031268553,2716.660769,0.009681361,0.000161356,113.9696779,14.0240625
FCR,2014,2014-10-22 12:00:00,1.812584132,0.030209736,1.802867511,0.030047792,2610.12115,0.006708217,0.000111804,118.4749872,12.783125
FCR,2014,2014-10-23 12:00:00,1.60675885,0.026779314,1.626652672,0.027110878,2313.732743,0.020439201,0.000340653,135.6595308,12.18375
FCR,2014,2014-10-24 12:00:00,1.251689203,0.020861487,1.242482767,0.020708046,1802.432452,0.007112882,0.000118548,171.8593007,12.18635417
FCR,2014,2014-10-25 12:00:00,1.208623363,0.020143723,1.203002288,0.020050038,1740.417643,0.003921772,6.54E-05,177.6267124,12.41354167
FCR,2014,2014-10-26 12:00:00,0.950656154,0.015844269,1.054009157,0.017566819,1368.944862,0.02297545,0.000382924,242.3250886,12.90083333
FCR,2014,2014-10-27 12:00:00,0.538739476,0.008978991,0.538972686,0.008982878,775.7848453,0.004050405,6.75E-05,400.2287112,12.40895833
FCR,2014,2014-10-28 12:00:00,0.491280781,0.008188013,0.486995957,0.008116599,707.4443241,0.00321243,5.35E-05,438.2906952,13.8734375
FCR,2014,2014-10-29 12:00:00,0.394729957,0.006578833,0.381652134,0.006360869,568.4111374,0.005622588,9.37E-05,553.478619,13.83625
FCR,2014,2014-10-30 12:00:00,0.348708231,0.005811804,0.351740619,0.005862344,502.1398528,0.002632786,4.39E-05,618.4681136,11.4784375
FCR,2014,2014-10-31 12:00:00,0.368055808,0.006134263,0.374934576,0.00624891,530.0003639,0.004245164,7.08E-05,590.2127651,10.13458333
FCR,2014,2014-11-01 12:00:00,0.578701807,0.00964503,0.523945709,0.008732428,833.330602,0.014408959,0.000240149,389.866466,9.594166667
FCR,2014,2014-11-02 12:00:00,0.36224524,0.006037421,0.351740619,0.005862344,521.633145,0.007687489,0.000128125,616.9977204,7.489270833
FCR,2014,2014-11-03 12:00:00,0.310522617,0.005175377,0.297476507,0.004957942,447.1525689,0.006119276,0.000101988,712.3644714,7.9390625
FCR,2014,2014-11-04 12:00:00,0.300621524,0.005010359,0.297476507,0.004957942,432.8949943,0.00241219,4.02E-05,717.5862521,9.940104167
FCR,2014,2014-11-05 12:00:00,0.28277908,0.004712985,0.285151971,0.004752533,407.2018749,0.00256604,4.28E-05,764.3487162,11.14302083
FCR,2014,2014-11-06 12:00:00,0.308435338,0.005140589,0.30058979,0.00500983,444.1468862,0.003786382,6.31E-05,704.2635219,11.68604167
FCR,2014,2014-11-07 12:00:00,0.297273524,0.004954559,0.297476507,0.004957942,428.0738744,0.003211643,5.35E-05,730.7582495,9.294166667
FCR,2014,2014-11-08 12:00:00,0.324781976,0.005413033,0.322636331,0.005377272,467.6860455,0.003381104,5.64E-05,667.1730454,7.6971875
FCR,2014,2014-11-09 12:00:00,0.329841086,0.005497351,0.329030959,0.005483849,474.9711638,0.002094677,3.49E-05,652.7197664,8.73
FCR,2014,2014-11-10 12:00:00,0.329799756,0.005496663,0.322636331,0.005377272,474.9116481,0.003261823,5.44E-05,656.2672499,8.990833333
FCR,2014,2014-11-11 12:00:00,0.326438879,0.005440648,0.325833645,0.005430561,470.0719864,0.002396625,3.99E-05,660.4189752,9.386354167
FCR,2014,2014-11-12 12:00:00,0.318763409,0.005312723,0.322636331,0.005377272,459.0193095,0.003174476,5.29E-05,679.3319318,10.12260417
FCR,2014,2014-11-13 12:00:00,0.293475206,0.004891253,0.291292702,0.004854878,422.6042969,0.003132416,5.22E-05,738.3874464,8.494791667
FCR,2014,2014-11-14 12:00:00,0.340529228,0.005675487,0.341943831,0.005699064,490.3620879,0.003608246,6.01E-05,636.9904541,5.2659375
FCR,2014,2014-11-15 12:00:00,0.327912799,0.005465213,0.332248922,0.005537482,472.1944307,0.005329468,8.88E-05,672.5658342,3.790729167
FCR,2014,2014-11-16 12:00:00,0.304806715,0.005080112,0.303703074,0.005061718,438.9216703,0.002231793,3.72E-05,707.2563937,5.318333333
FCR,2014,2014-11-17 12:00:00,0.551899899,0.009198332,0.516484809,0.00860808,794.7358543,0.022999305,0.000383322,449.3574783,6.330625
FCR,2014,2014-11-18 12:00:00,0.455647756,0.007594129,0.450947063,0.007515784,656.1327691,0.006493059,0.000108218,479.7905127,2.660104167
FCR,2014,2014-11-19 12:00:00,0.380508885,0.006341815,0.374934576,0.00624891,547.9327946,0.006199536,0.000103326,578.3054666,1.708854167
FCR,2014,2014-11-20 12:00:00,0.35566563,0.005927761,0.348461528,0.005807692,512.1585076,0.004220881,7.03E-05,611.1370309,3.343229167
FCR,2014,2014-11-21 12:00:00,0.382481959,0.006374699,0.388408917,0.006473482,550.774021,0.003638235,6.06E-05,565.7261988,2.803229167
FCR,2014,2014-11-22 12:00:00,0.384202731,0.006403379,0.402039211,0.006700654,553.2519323,0.005532985,9.22E-05,570.1707171,2.822395833
FCR,2014,2014-11-23 12:00:00,0.488621165,0.008143686,0.395204687,0.006586745,703.6144777,0.029336579,0.000488943,515.3324616,4.743125
FCR,2014,2014-11-24 12:00:00,0.745055225,0.012417587,0.632009229,0.010533487,1072.879524,0.030752808,0.000512547,317.756929,8.758958333
FCR,2014,2014-11-25 12:00:00,0.469653371,0.007827556,0.45808362,0.007634727,676.3008547,0.004411285,7.35E-05,460.4761517,8.379166667
FCR,2014,2014-11-26 12:00:00,1.313726407,0.02189544,1.332815384,0.02221359,1891.766026,0.054705666,0.000911761,211.1135943,6.574791667
FCR,2014,2014-11-27 12:00:00,0.9051296,0.015085493,0.875949333,0.014599156,1303.386624,0.009056886,0.000150948,239.1055051,5.937395833
FCR,2014,2014-11-28 12:00:00,0.666206559,0.011103443,0.647982632,0.010799711,959.3374449,0.007734044,0.000128901,325.8459516,4.231041667
FCR,2014,2014-11-29 12:00:00,0.539638053,0.008993968,0.523945709,0.008732428,777.0787963,0.006062126,0.000101035,402.1838812,4.385729167
FCR,2014,2014-11-30 12:00:00,0.471720819,0.007862014,0.465256987,0.007754283,679.2779788,0.004271044,7.12E-05,458.2697767,5.888958333
FCR,2014,2014-12-01 12:00:00,0.427278113,0.007121302,0.42976028,0.007162671,615.2804825,0.002828307,4.71E-05,503.9679791,8.055625
FCR,2014,2014-12-02 12:00:00,0.804776334,0.013412939,0.780370485,0.013006175,1158.877921,0.015339716,0.000255662,276.5476532,7.26375
FCR,2014,2014-12-03 12:00:00,0.696899313,0.011614989,0.696680376,0.01161134,1003.53501,0.005016018,8.36E-05,309.2646256,7.238125
FCR,2014,2014-12-04 12:00:00,0.630024775,0.010500413,0.632009229,0.010533487,907.235676,0.003656113,6.09E-05,341.5299132,6.811145833
FCR,2014,2014-12-05 12:00:00,0.663127441,0.011052124,0.664086372,0.011068106,954.9035155,0.002390674,3.98E-05,323.828746,6.448645833
FCR,2014,2014-12-06 12:00:00,0.677418001,0.0112903,0.668136568,0.011135609,975.4819221,0.003819764,6.37E-05,317.4722058,7.4625
FCR,2014,2014-12-07 12:00:00,0.699707017,0.011661784,0.696680376,0.01161134,1007.578104,0.006650392,0.00011084,309.0944346,6.205729167
FCR,2014,2014-12-08 12:00:00,0.675438344,0.011257306,0.68031932,0.011338655,972.631215,0.003540916,5.90E-05,318.3634187,4.623020833
FCR,2014,2014-12-09 12:00:00,0.716292442,0.011938207,0.713168465,0.011886141,1031.461116,0.004593182,7.66E-05,300.5424495,5.431145833
FCR,2014,2014-12-10 12:00:00,0.70853452,0.011808909,0.721459817,0.01202433,1020.289709,0.009626408,0.00016044,305.342601,4.732978723
FCR,2014,2014-12-11 12:00:00,0.727222609,0.012120377,0.738136492,0.012302275,1047.200556,0.00868376,0.000144729,298.9092119,3.103854167
FCR,2014,2014-12-12 12:00:00,0.694719894,0.011578665,0.684401611,0.011406694,1000.396647,0.004824216,8.04E-05,310.1156201,3.704479167
FCR,2014,2014-12-13 12:00:00,0.677651423,0.01129419,0.672186764,0.011203113,975.8180486,0.005932094,9.89E-05,318.8104343,4.1665625
FCR,2014,2014-12-14 12:00:00,0.735828491,0.012263808,0.700794492,0.011679908,1059.593027,0.012208895,0.000203482,298.4772631,4.375833333
FCR,2014,2014-12-16 12:00:00,0.634086908,0.010568115,0.624071763,0.010401196,913.085148,0.004128009,6.88E-05,339.6055917,5.818229167
FCR,2014,2014-12-17 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5.645
FCR,2014,2014-12-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2.945
FCR,2014,2014-12-19 12:00:00,0.913396503,0.015223275,0.902637029,0.01504395,1315.290964,0.005921064,9.87E-05,235.7263335,3.819166667
FCR,2014,2014-12-20 12:00:00,0.893586262,0.014893104,0.893712038,0.014895201,1286.764217,0.002964744,4.94E-05,240.2604571,3.663958333
FCR,2014,2014-12-21 12:00:00,0.866147341,0.014435789,0.875949333,0.014599156,1247.252171,0.003555978,5.93E-05,248.0225128,4.569583333
FCR,2014,2014-12-22 12:00:00,0.927526897,0.015458782,0.929585318,0.015493089,1335.638731,0.003430967,5.72E-05,231.5283992,4.4721875
FCR,2014,2014-12-23 12:00:00,0.97074116,0.016179019,0.956791457,0.015946524,1397.86727,0.005866806,9.78E-05,221.6617625,5.319166667
FCR,2014,2014-12-24 12:00:00,1.358706002,0.0226451,1.42000315,0.023666719,1956.536643,0.021243855,0.000354064,162.1326043,6.6328125
FCR,2014,2014-12-25 12:00:00,1.340159332,0.022335989,1.332815384,0.02221359,1929.829437,0.006365087,0.000106085,160.3738912,6.158854167
FCR,2014,2014-12-26 12:00:00,1.251151681,0.020852528,1.242482767,0.020708046,1801.65842,0.006330159,0.000105503,171.8356599,4.890833333
FCR,2014,2014-12-27 12:00:00,1.201241321,0.020020689,1.183418315,0.019723639,1729.787502,0.005501405,9.17E-05,178.888854,5.745104167
FCR,2014,2014-12-28 12:00:00,1.168496675,0.019474945,1.173665668,0.019561094,1682.635212,0.002786035,4.64E-05,183.6420103,6.9703125
FCR,2014,2014-12-29 12:00:00,1.285882239,0.021431371,1.282375897,0.021372932,1851.670424,0.004692644,7.82E-05,167.005163,6.439479167
FCR,2014,2014-12-30 12:00:00,1.895150103,0.031585835,1.353167624,0.022552794,2729.016149,0.141211275,0.002353521,142.882508,4.8253125
FCR,2014,2014-12-31 12:00:00,5.346792668,0.089113211,5.351900817,0.089198347,7699.381443,0.013411285,0.000223521,40.13579695,3.803020833
