Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
126,1/12/16,7.62,3.88,392.16,1/11/16 13:45,,,,
127,1/12/16,7.68,3.88,392.21,1/11/16 13:45,,,,
128,1/12/16,7.57,3.75,392.1,1/11/16 13:45,,,,
129,1/12/16,7.71,3.75,392.24,1/11/16 13:45,,,,
130,1/12/16,7.79,3.63,392.33,1/11/16 13:45,,,,
131,1/12/16,7.93,3.56,392.47,1/11/16 13:45,,,,
132,1/12/16,7.99,3.56,392.52,1/11/16 13:45,,,,
133,1/12/16,8.16,3.44,392.69,1/11/16 13:45,,,,
134,1/12/16,8.36,3.38,392.89,1/11/16 13:45,,,,
135,1/12/16,8.3,3.31,392.83,1/11/16 13:45,,,,
136,1/12/16,8.39,3.25,392.92,1/11/16 13:45,,,,
137,1/12/16,8.44,3.19,392.97,1/11/16 13:45,,,,
138,1/12/16,8.41,3.19,392.95,1/11/16 13:45,,,,
139,1/12/16,8.44,3.13,392.97,1/11/16 13:45,,,,
140,1/12/16,8.75,3.13,393.28,1/11/16 13:45,,,,
141,1/13/16,8.72,3.13,393.25,1/11/16 13:45,,,,
142,1/13/16,8.75,3.13,393.28,1/11/16 13:45,,,,
143,1/13/16,8.89,3.06,393.42,1/11/16 13:45,,,,
144,1/13/16,8.89,3.06,393.42,1/11/16 13:45,,,,
145,1/13/16,8.83,3.06,393.37,1/11/16 13:45,,,,
146,1/13/16,9,3.06,393.53,1/11/16 13:45,,,,
147,1/13/16,9.17,3,393.7,1/11/16 13:45,,,,
148,1/13/16,9.14,3,393.67,1/11/16 13:45,,,,
149,1/13/16,9.17,2.94,393.7,1/11/16 13:45,,,,
150,1/13/16,9.25,2.94,393.79,1/11/16 13:45,,,,
151,1/13/16,9.31,2.94,393.84,1/11/16 13:45,,,,
152,1/13/16,9.51,2.88,394.04,1/11/16 13:45,,,,
153,1/13/16,9.48,2.88,394.01,1/11/16 13:45,,,,
154,1/13/16,9.48,2.81,394.01,1/11/16 13:45,,,,
155,1/13/16,9.62,2.81,394.15,1/11/16 13:45,,,,
156,1/13/16,9.67,2.88,394.21,1/11/16 13:45,,,,
157,1/13/16,9.73,2.81,394.26,1/11/16 13:45,,,,
158,1/13/16,9.73,2.81,394.26,1/11/16 13:45,,,,
159,1/13/16,9.79,2.81,394.32,1/11/16 13:45,,,,
160,1/13/16,9.9,2.75,394.43,1/11/16 13:45,,,,
161,1/13/16,9.87,2.75,394.4,1/11/16 13:45,,,,
162,1/13/16,9.96,2.69,394.49,1/11/16 13:45,,,,
163,1/13/16,9.93,2.63,394.46,1/11/16 13:45,,,,
164,1/13/16,9.99,2.56,394.52,1/11/16 13:45,,,,
165,1/13/16,10.04,2.56,394.57,1/11/16 13:45,,,,
166,1/13/16,10.07,2.5,394.6,1/11/16 13:45,,,,
167,1/13/16,10.07,2.44,394.6,1/11/16 13:45,,,,
168,1/13/16,10.1,2.44,394.63,1/11/16 13:45,,,,
169,1/13/16,10.13,2.38,394.66,1/11/16 13:45,,,,
170,1/13/16,10.24,2.38,394.77,1/11/16 13:45,,,,
171,1/13/16,10.21,2.38,394.74,1/11/16 13:45,,,,
172,1/13/16,10.16,2.38,394.69,1/11/16 13:45,,,,
173,1/13/16,10.35,2.38,394.88,1/11/16 13:45,,,,
174,1/13/16,10.41,2.38,394.94,1/11/16 13:45,,,,
175,1/13/16,10.38,2.31,394.91,1/11/16 13:45,,,,
176,1/13/16,10.43,2.38,394.97,1/11/16 13:45,,,,
177,1/13/16,10.32,2.31,394.86,1/11/16 13:45,,,,
178,1/13/16,10.41,2.31,394.94,1/11/16 13:45,,,,
179,1/13/16,10.52,2.31,395.05,1/11/16 13:45,,,,
180,1/13/16,10.52,2.38,395.05,1/11/16 13:45,,,,
181,1/13/16,10.52,2.44,395.05,1/11/16 13:45,,,,
182,1/13/16,10.52,2.44,395.05,1/11/16 13:45,,,,
183,1/13/16,10.49,2.5,395.02,1/11/16 13:45,,,,
184,1/13/16,10.46,2.56,394.99,1/11/16 13:45,,,,
185,1/13/16,10.35,2.63,394.88,1/11/16 13:45,,,,
186,1/13/16,10.32,2.75,394.85,1/11/16 13:45,,,,
187,1/13/16,10.29,2.88,394.82,1/11/16 13:45,,,,
188,1/13/16,10.15,2.94,394.68,1/11/16 13:45,,,,
189,1/13/16,10.04,3.06,394.57,1/11/16 13:45,,,,
190,1/13/16,9.95,3.19,394.48,1/11/16 13:45,,,,
191,1/13/16,9.78,3.25,394.32,1/11/16 13:45,,,,
192,1/13/16,9.78,3.38,394.31,1/11/16 13:45,,,,
193,1/13/16,9.64,3.44,394.17,1/11/16 13:45,,,,
194,1/13/16,9.64,3.56,394.17,1/11/16 13:45,,,,
195,1/13/16,9.5,3.63,394.03,1/11/16 13:45,,,,
196,1/13/16,9.41,3.69,393.95,1/11/16 13:45,,,,
197,1/13/16,9.36,3.69,393.89,1/11/16 13:45,,,,
198,1/13/16,9.3,3.75,393.83,1/11/16 13:45,,,,
199,1/13/16,9.27,3.81,393.81,1/11/16 13:45,,,,
200,1/13/16,9.25,3.81,393.78,1/11/16 13:45,,,,
201,1/13/16,9.27,3.81,393.81,1/11/16 13:45,,,,
202,1/13/16,9.19,3.75,393.72,1/11/16 13:45,,,,
203,1/13/16,9.14,3.69,393.67,1/11/16 13:45,,,,
204,1/13/16,9.16,3.69,393.7,1/11/16 13:45,,,,
205,1/13/16,9.19,3.63,393.72,1/11/16 13:45,,,,
206,1/13/16,9.16,3.56,393.7,1/11/16 13:45,,,,
207,1/13/16,9.19,3.56,393.72,1/11/16 13:45,,,,
208,1/13/16,9.14,3.5,393.67,1/11/16 13:45,,,,
209,1/13/16,9.19,3.44,393.73,1/11/16 13:45,,,,
210,1/13/16,9.11,3.38,393.64,1/11/16 13:45,,,,
211,1/13/16,9.2,3.31,393.73,1/11/16 13:45,,,,
212,1/13/16,9.06,3.31,393.59,1/11/16 13:45,,,,
213,1/13/16,8.97,3.25,393.5,1/11/16 13:45,,,,
214,1/13/16,9.17,3.19,393.7,1/11/16 13:45,,,,
215,1/13/16,9.2,3.19,393.73,1/11/16 13:45,,,,
216,1/13/16,9.17,3.13,393.7,1/11/16 13:45,,,,
217,1/13/16,9.11,3.06,393.65,1/11/16 13:45,,,,
218,1/13/16,8.89,3.06,393.42,1/11/16 13:45,,,,
219,1/13/16,8.92,3.06,393.45,1/11/16 13:45,,,,
220,1/13/16,8.75,3,393.28,1/11/16 13:45,,,,
221,1/13/16,8.72,2.94,393.26,1/11/16 13:45,,,,
222,1/13/16,8.58,3,393.12,1/11/16 13:45,,,,
223,1/13/16,8.42,3,392.95,1/11/16 13:45,,,,
224,1/13/16,8.47,2.94,393,1/11/16 13:45,,,,
225,1/13/16,8.56,3,393.09,1/11/16 13:45,,,,
226,1/13/16,8.58,3,393.12,1/11/16 13:45,,,,
227,1/13/16,8.61,3,393.14,1/11/16 13:45,,,,
228,1/13/16,8.64,3,393.17,1/11/16 13:45,,,,
229,1/13/16,8.64,3,393.17,1/11/16 13:45,,,,
230,1/13/16,8.64,2.94,393.17,1/11/16 13:45,,,,
231,1/13/16,8.64,2.94,393.17,1/11/16 13:45,,,,
232,1/13/16,8.47,2.94,393,1/11/16 13:45,,,,
233,1/13/16,8.53,2.94,393.06,1/11/16 13:45,,,,
234,1/13/16,8.47,2.94,393,1/11/16 13:45,,,,
235,1/13/16,8.39,2.94,392.92,1/11/16 13:45,,,,
236,1/13/16,8.47,3,393,1/11/16 13:45,,,,
237,1/14/16,8.33,3,392.86,1/11/16 13:45,,,,
238,1/14/16,8.36,3,392.89,1/11/16 13:45,,,,
239,1/14/16,8.22,3,392.75,1/11/16 13:45,,,,
240,1/14/16,8.08,3,392.61,1/11/16 13:45,,,,
241,1/14/16,7.94,3,392.47,1/11/16 13:45,,,,
242,1/14/16,8,3,392.53,1/11/16 13:45,,,,
243,1/14/16,7.97,3,392.5,1/11/16 13:45,,,,
244,1/14/16,8.14,3.06,392.67,1/11/16 13:45,,,,
245,1/14/16,8.22,3.13,392.75,1/11/16 13:45,,,,
246,1/14/16,8.13,3.13,392.67,1/11/16 13:45,,,,
247,1/14/16,8.13,3.13,392.67,1/11/16 13:45,,,,
248,1/14/16,8.02,3.13,392.56,1/11/16 13:45,,,,
249,1/14/16,7.91,3.13,392.44,1/11/16 13:45,,,,
250,1/14/16,7.91,3,392.45,1/11/16 13:45,,,,
251,1/14/16,7.83,3,392.36,1/11/16 13:45,,,,
252,1/14/16,7.83,2.94,392.36,1/11/16 13:45,,,,
253,1/14/16,7.83,3,392.36,1/11/16 13:45,,,,
254,1/14/16,7.72,3,392.25,1/11/16 13:45,,,,
255,1/14/16,7.72,3,392.25,1/11/16 13:45,,,,
256,1/14/16,7.58,3.06,392.11,1/11/16 13:45,,,,
257,1/14/16,7.49,3.06,392.03,1/11/16 13:45,,,,
258,1/14/16,7.58,3.06,392.11,1/11/16 13:45,,,,
259,1/14/16,7.63,3.13,392.16,1/11/16 13:45,,,,
260,1/14/16,7.63,3.13,392.16,1/11/16 13:45,,,,
261,1/14/16,7.77,3.13,392.3,1/11/16 13:45,,,,
262,1/14/16,7.69,3.19,392.22,1/11/16 13:45,,,,
263,1/14/16,7.72,3.19,392.25,1/11/16 13:45,,,,
264,1/14/16,7.8,3.19,392.33,1/11/16 13:45,,,,
265,1/14/16,7.91,3.19,392.44,1/11/16 13:45,,,,
266,1/14/16,7.94,3.25,392.47,1/11/16 13:45,,,,
267,1/14/16,7.91,3.25,392.44,1/11/16 13:45,,,,
268,1/14/16,8.02,3.25,392.55,1/11/16 13:45,,,,
269,1/14/16,8.05,3.31,392.58,1/11/16 13:45,,,,
270,1/14/16,8.11,3.31,392.64,1/11/16 13:45,,,,
271,1/14/16,8.16,3.31,392.69,1/11/16 13:45,,,,
272,1/14/16,8.13,3.31,392.67,1/11/16 13:45,,,,
273,1/14/16,8.19,3.38,392.72,1/11/16 13:45,,,,
274,1/14/16,8.41,3.44,392.94,1/11/16 13:45,,,,
275,1/14/16,8.38,3.44,392.92,1/11/16 13:45,,,,
276,1/14/16,8.38,3.5,392.92,1/11/16 13:45,,,,
277,1/14/16,8.35,3.56,392.89,1/11/16 13:45,,,,
278,1/14/16,8.35,3.63,392.89,1/11/16 13:45,,,,
279,1/14/16,8.44,3.75,392.97,1/11/16 13:45,,,,
280,1/14/16,8.41,3.81,392.94,1/11/16 13:45,,,,
281,1/14/16,8.32,3.94,392.85,1/11/16 13:45,,,,
282,1/14/16,8.32,4.06,392.85,1/11/16 13:45,,,,
283,1/14/16,8.26,4.19,392.8,1/11/16 13:45,,,,
284,1/14/16,8.15,4.31,392.68,1/11/16 13:45,,,,
285,1/14/16,8.07,4.5,392.6,1/11/16 13:45,,,,
286,1/14/16,7.98,4.63,392.51,1/11/16 13:45,,,,
287,1/14/16,7.92,4.75,392.46,1/11/16 13:45,,,,
288,1/14/16,7.84,4.88,392.37,1/11/16 13:45,,,,
289,1/14/16,7.84,5,392.37,1/11/16 13:45,,,,
290,1/14/16,7.75,5.06,392.29,1/11/16 13:45,,,,
291,1/14/16,7.86,5.13,392.4,1/11/16 13:45,,,,
292,1/14/16,7.7,5.19,392.23,1/11/16 13:45,,,,
293,1/14/16,7.7,5.25,392.23,1/11/16 13:45,,,,
294,1/14/16,7.64,5.31,392.17,1/11/16 13:45,,,,
295,1/14/16,7.58,5.31,392.12,1/11/16 13:45,,,,
296,1/14/16,7.69,5.31,392.23,1/11/16 13:45,,,,
297,1/14/16,7.67,5.31,392.2,1/11/16 13:45,,,,
298,1/14/16,7.7,5.25,392.23,1/11/16 13:45,,,,
299,1/14/16,7.81,5.25,392.34,1/11/16 13:45,,,,
300,1/14/16,7.84,5.19,392.37,1/11/16 13:45,,,,
301,1/14/16,7.95,5.13,392.48,1/11/16 13:45,,,,
302,1/14/16,7.98,5,392.51,1/11/16 13:45,,,,
303,1/14/16,7.95,4.94,392.48,1/11/16 13:45,,,,
304,1/14/16,7.98,4.88,392.51,1/11/16 13:45,,,,
305,1/14/16,8.01,4.75,392.54,1/11/16 13:45,,,,
306,1/14/16,8.01,4.69,392.54,1/11/16 13:45,,,,
307,1/14/16,8.01,4.63,392.54,1/11/16 13:45,,,,
308,1/14/16,8.15,4.56,392.68,1/11/16 13:45,,,,
309,1/14/16,8.15,4.5,392.68,1/11/16 13:45,,,,
310,1/14/16,8.07,4.38,392.6,1/11/16 13:45,,,,
311,1/14/16,8.15,4.38,392.68,1/11/16 13:45,,,,
312,1/14/16,8.18,4.25,392.71,1/11/16 13:45,,,,
313,1/14/16,8.12,4.19,392.66,1/11/16 13:45,,,,
314,1/14/16,8.15,4.19,392.68,1/11/16 13:45,,,,
315,1/14/16,8.21,4.13,392.74,1/11/16 13:45,,,,
316,1/14/16,8.1,4.06,392.63,1/11/16 13:45,,,,
317,1/14/16,8.13,4,392.66,1/11/16 13:45,,,,
318,1/14/16,8.1,4.06,392.63,1/11/16 13:45,,,,
319,1/14/16,8.07,4,392.6,1/11/16 13:45,,,,
320,1/14/16,7.96,4,392.49,1/11/16 13:45,,,,
321,1/14/16,7.9,3.94,392.44,1/11/16 13:45,,,,
322,1/14/16,7.93,3.94,392.46,1/11/16 13:45,,,,
323,1/14/16,7.82,3.88,392.35,1/11/16 13:45,,,,
324,1/14/16,7.85,3.88,392.38,1/11/16 13:45,,,,
325,1/14/16,7.82,3.88,392.35,1/11/16 13:45,,,,
326,1/14/16,7.85,3.88,392.38,1/11/16 13:45,,,,
327,1/14/16,7.79,3.88,392.32,1/11/16 13:45,,,,
328,1/14/16,7.82,3.88,392.35,1/11/16 13:45,,,,
329,1/14/16,7.9,3.88,392.44,1/11/16 13:45,,,,
330,1/14/16,7.82,3.88,392.35,1/11/16 13:45,,,,
331,1/14/16,7.74,3.88,392.27,1/11/16 13:45,,,,
332,1/14/16,7.71,3.88,392.24,1/11/16 13:45,,,,
333,1/15/16,7.62,3.81,392.16,1/11/16 13:45,,,,
334,1/15/16,7.57,3.81,392.1,1/11/16 13:45,,,,
335,1/15/16,7.46,3.88,391.99,1/11/16 13:45,,,,
336,1/15/16,7.4,3.81,391.93,1/11/16 13:45,,,,
337,1/15/16,7.37,3.81,391.91,1/11/16 13:45,,,,
338,1/15/16,7.46,3.81,391.99,1/11/16 13:45,,,,
339,1/15/16,7.46,3.75,391.99,1/11/16 13:45,,,,
340,1/15/16,7.37,3.75,391.91,1/11/16 13:45,,,,
341,1/15/16,7.32,3.75,391.85,1/11/16 13:45,,,,
342,1/15/16,7.4,3.75,391.93,1/11/16 13:45,,,,
343,1/15/16,7.32,3.75,391.85,1/11/16 13:45,,,,
344,1/15/16,7.43,3.69,391.96,1/11/16 13:45,,,,
345,1/15/16,7.35,3.69,391.88,1/11/16 13:45,,,,
346,1/15/16,7.32,3.69,391.85,1/11/16 13:45,,,,
347,1/15/16,7.15,3.69,391.68,1/11/16 13:45,,,,
348,1/15/16,7.29,3.69,391.82,1/11/16 13:45,,,,
349,1/15/16,7.26,3.63,391.8,1/11/16 13:45,,,,
350,1/15/16,7.1,3.63,391.63,1/11/16 13:45,,,,
351,1/15/16,7.32,3.63,391.85,1/11/16 13:45,,,,
352,1/15/16,7.32,3.63,391.85,1/11/16 13:45,,,,
353,1/15/16,7.26,3.63,391.8,1/11/16 13:45,,,,
354,1/15/16,7.12,3.56,391.66,1/11/16 13:45,,,,
355,1/15/16,7.1,3.56,391.63,1/11/16 13:45,,,,
356,1/15/16,7.01,3.5,391.55,1/11/16 13:45,,,,
357,1/15/16,6.96,3.44,391.49,1/11/16 13:45,,,,
358,1/15/16,7.21,3.44,391.74,1/11/16 13:45,,,,
359,1/15/16,7.15,3.44,391.69,1/11/16 13:45,,,,
360,1/15/16,7.01,3.44,391.55,1/11/16 13:45,,,,
361,1/15/16,7.13,3.38,391.66,1/11/16 13:45,,,,
362,1/15/16,7.04,3.38,391.57,1/11/16 13:45,,,,
363,1/15/16,7.13,3.31,391.66,1/11/16 13:45,,,,
364,1/15/16,7.15,3.31,391.69,1/11/16 13:45,,,,
365,1/15/16,6.99,3.31,391.52,1/11/16 13:45,,,,
366,1/15/16,6.9,3.31,391.44,1/11/16 13:45,,,,
367,1/15/16,7.1,3.38,391.63,1/11/16 13:45,,,,
368,1/15/16,6.9,3.44,391.43,1/11/16 13:45,,,,
369,1/15/16,6.79,3.5,391.32,1/11/16 13:45,,,,
370,1/15/16,6.84,3.63,391.38,1/11/16 13:45,,,,
371,1/15/16,6.93,3.69,391.46,1/11/16 13:45,,,,
372,1/15/16,6.73,3.81,391.26,1/11/16 13:45,,,,
373,1/15/16,6.42,3.94,390.95,1/11/16 13:45,,,,
374,1/15/16,6.28,4,390.81,1/11/16 13:45,,,,
375,1/15/16,6.17,4.13,390.7,1/11/16 13:45,,,,
376,1/15/16,6.17,4.25,390.7,1/11/16 13:45,,,,
377,1/15/16,5.89,4.31,390.42,1/11/16 13:45,,,,
378,1/15/16,5.55,4.38,390.08,1/11/16 13:45,,,,
379,1/15/16,5.33,4.44,389.86,1/11/16 13:45,,,,
380,1/15/16,4.96,4.5,389.5,1/11/16 13:45,,,,
381,1/15/16,4.71,4.56,389.24,1/11/16 13:45,,,,
382,1/15/16,4.38,4.56,388.91,1/11/16 13:45,,,,
383,1/15/16,4.12,4.63,388.66,1/11/16 13:45,,,,
384,1/15/16,4.04,4.63,388.57,1/11/16 13:45,,,,
385,1/15/16,4.04,4.63,388.57,1/11/16 13:45,,,,
386,1/15/16,3.82,4.56,388.35,1/11/16 13:45,,,,
387,1/15/16,3.9,4.56,388.43,1/11/16 13:45,,,,
388,1/15/16,3.93,4.56,388.46,1/11/16 13:45,,,,
389,1/15/16,3.73,4.56,388.27,1/11/16 13:45,,,,
390,1/15/16,3.71,4.5,388.24,1/11/16 13:45,,,,
391,1/15/16,3.65,4.5,388.18,1/11/16 13:45,,,,
