Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
189,9/6/13 09:21,6,16.69,393.22,2013-09-06 09:15:00,,,,
190,9/6/13 09:36,5.99,16.69,393.27,2013-09-06 09:30:00,,,,
191,9/6/13 09:51,5.94,16.75,393.24,2013-09-06 09:45:00,,,,
192,9/6/13 10:06,6.05,16.81,393.3,2013-09-06 10:00:00,,,,
193,9/6/13 10:21,6.03,16.81,393.33,2013-09-06 10:15:00,,,,
194,9/6/13 10:36,6.06,16.88,393.35,2013-09-06 10:30:00,,,,
195,9/6/13 10:51,6.06,16.88,393.38,2013-09-06 10:45:00,,,,
196,9/6/13 11:06,5.98,16.88,393.38,2013-09-06 11:00:00,,,,
197,9/6/13 11:21,5.92,16.94,393.33,2013-09-06 11:15:00,,,,
198,9/6/13 11:36,5.99,16.94,393.33,2013-09-06 11:30:00,,,,
199,9/6/13 11:51,5.91,17.06,393.24,2013-09-06 11:45:00,,,,
200,9/6/13 12:06,5.92,17.19,393.19,2013-09-06 12:00:00,,,,
201,9/6/13 12:21,5.99,17.19,393.19,2013-09-06 12:15:00,,,,
202,9/6/13 12:36,5.95,17.19,393.16,2013-09-06 12:30:00,,,,
203,9/6/13 12:51,5.96,17.25,393.16,2013-09-06 12:45:00,,,,
204,9/6/13 13:06,5.94,17.25,393.13,2013-09-06 13:00:00,,,,
205,9/6/13 13:21,5.9,17.38,393.02,2013-09-06 13:15:00,,,,
206,9/6/13 13:36,5.9,17.44,392.93,2013-09-06 13:30:00,,,,
207,9/6/13 13:51,5.94,17.44,392.85,2013-09-06 13:45:00,,,,
208,9/6/13 14:06,5.94,17.5,392.79,2013-09-06 14:00:00,,,,
209,9/6/13 14:21,5.94,17.56,392.71,2013-09-06 14:15:00,,,,
210,9/6/13 14:36,5.93,17.69,392.63,2013-09-06 14:30:00,,,,
211,9/6/13 14:51,5.96,17.69,392.6,2013-09-06 14:45:00,,,,
212,9/6/13 15:06,5.88,17.75,392.51,2013-09-06 15:00:00,,,,
213,9/6/13 15:21,5.87,17.88,392.4,2013-09-06 15:15:00,,,,
214,9/6/13 15:36,5.93,17.88,392.37,2013-09-06 15:30:00,,,,
215,9/6/13 15:51,5.91,17.94,392.32,2013-09-06 15:45:00,,,,
216,9/6/13 16:06,5.97,17.94,392.29,2013-09-06 16:00:00,,,,
217,9/6/13 16:21,5.91,17.94,392.23,2013-09-06 16:15:00,,,,
218,9/6/13 16:36,5.9,17.94,392.21,2013-09-06 16:30:00,,,,
219,9/6/13 16:51,5.88,17.94,392.15,2013-09-06 16:45:00,,,,
220,9/6/13 17:06,5.85,17.88,392.09,2013-09-06 17:00:00,,,,
221,9/6/13 17:21,5.93,17.88,392.15,2013-09-06 17:15:00,,,,
222,9/6/13 17:36,5.86,17.81,392.12,2013-09-06 17:30:00,,,,
223,9/6/13 17:51,5.88,17.75,392.1,2013-09-06 17:45:00,,,,
224,9/6/13 18:06,5.92,17.69,392.12,2013-09-06 18:00:00,,,,
225,9/6/13 18:21,5.86,17.69,392.1,2013-09-06 18:15:00,,,,
226,9/6/13 18:36,5.81,17.63,392.01,2013-09-06 18:30:00,,,,
227,9/6/13 18:51,5.82,17.56,391.98,2013-09-06 18:45:00,,,,
228,9/6/13 19:06,5.91,17.5,392.01,2013-09-06 19:00:00,,,,
229,9/6/13 19:21,5.95,17.38,392.1,2013-09-06 19:15:00,,,,
230,9/6/13 19:36,5.88,17.31,392.1,2013-09-06 19:30:00,,,,
231,9/6/13 19:51,5.86,17.25,392.04,2013-09-06 19:45:00,,,,
232,9/6/13 20:06,5.95,17.19,392.1,2013-09-06 20:00:00,,,,
233,9/6/13 20:21,5.93,17.06,392.15,2013-09-06 20:15:00,,,,
234,9/6/13 20:36,5.96,17,392.21,2013-09-06 20:30:00,,,,
235,9/6/13 20:51,5.92,16.94,392.21,2013-09-06 20:45:00,,,,
236,9/6/13 21:06,5.94,16.88,392.27,2013-09-06 21:00:00,,,,
237,9/6/13 21:21,5.93,16.81,392.29,2013-09-06 21:15:00,,,,
238,9/6/13 21:36,5.96,16.75,392.32,2013-09-06 21:30:00,,,,
239,9/6/13 21:51,5.96,16.63,392.38,2013-09-06 21:45:00,,,,
240,9/6/13 22:06,5.92,16.56,392.41,2013-09-06 22:00:00,,,,
241,9/6/13 22:21,5.87,16.5,392.38,2013-09-06 22:15:00,,,,
242,9/6/13 22:36,5.91,16.44,392.38,2013-09-06 22:30:00,,,,
243,9/6/13 22:51,5.9,16.38,392.38,2013-09-06 22:45:00,,,,
244,9/6/13 23:06,5.94,16.31,392.38,2013-09-06 23:00:00,,,,
245,9/6/13 23:21,5.95,16.25,392.41,2013-09-06 23:15:00,,,,
246,9/6/13 23:36,5.9,16.25,392.41,2013-09-06 23:30:00,,,,
247,9/6/13 23:51,5.9,16.19,392.38,2013-09-06 23:45:00,,,,
248,9/7/13 00:06,5.91,16.13,392.38,2013-09-07 00:00:00,,,,
249,9/7/13 00:21,5.97,16.13,392.41,2013-09-07 00:15:00,,,,
250,9/7/13 00:36,5.9,16.06,392.32,2013-09-07 00:30:00,,,,
251,9/7/13 00:51,5.89,16.06,392.27,2013-09-07 00:45:00,,,,
252,9/7/13 01:06,5.94,16,392.3,2013-09-07 01:00:00,,,,
253,9/7/13 01:21,5.92,16,392.27,2013-09-07 01:15:00,,,,
254,9/7/13 01:36,5.87,15.94,392.21,2013-09-07 01:30:00,,,,
255,9/7/13 01:51,5.92,15.94,392.16,2013-09-07 01:45:00,,,,
256,9/7/13 02:06,5.95,15.88,392.16,2013-09-07 02:00:00,,,,
257,9/7/13 02:21,5.93,15.88,392.16,2013-09-07 02:15:00,,,,
258,9/7/13 02:36,5.95,15.81,392.13,2013-09-07 02:30:00,,,,
259,9/7/13 02:51,5.95,15.75,392.1,2013-09-07 02:45:00,,,,
260,9/7/13 03:06,5.89,15.75,392.07,2013-09-07 03:00:00,,,,
261,9/7/13 03:21,5.94,15.75,392.05,2013-09-07 03:15:00,,,,
262,9/7/13 03:36,5.91,15.69,391.99,2013-09-07 03:30:00,,,,
263,9/7/13 03:51,6.01,15.63,392.05,2013-09-07 03:45:00,,,,
264,9/7/13 04:06,6,15.63,392.07,2013-09-07 04:00:00,,,,
265,9/7/13 04:21,5.91,15.56,392.02,2013-09-07 04:15:00,,,,
266,9/7/13 04:36,6.01,15.5,392.05,2013-09-07 04:30:00,,,,
267,9/7/13 04:51,5.96,15.5,391.99,2013-09-07 04:45:00,,,,
268,9/7/13 05:06,6.04,15.44,392.05,2013-09-07 05:00:00,,,,
269,9/7/13 05:21,6.03,15.44,392.1,2013-09-07 05:15:00,,,,
270,9/7/13 05:36,5.96,15.38,392.05,2013-09-07 05:30:00,,,,
271,9/7/13 05:51,6,15.31,392.08,2013-09-07 05:45:00,,,,
272,9/7/13 06:06,5.96,15.31,392.08,2013-09-07 06:00:00,,,,
273,9/7/13 06:21,5.97,15.31,392.08,2013-09-07 06:15:00,,,,
274,9/7/13 06:36,6.04,15.25,392.19,2013-09-07 06:30:00,,,,
275,9/7/13 06:51,5.92,15.25,392.16,2013-09-07 06:45:00,,,,
276,9/7/13 07:06,5.98,15.19,392.19,2013-09-07 07:00:00,,,,
277,9/7/13 07:21,5.99,15.19,392.22,2013-09-07 07:15:00,,,,
278,9/7/13 07:36,5.91,15.13,392.1,2013-09-07 07:30:00,,,,
279,9/7/13 07:51,5.95,15.13,392.1,2013-09-07 07:45:00,,,,
280,9/7/13 08:06,5.92,15.13,392.08,2013-09-07 08:00:00,,,,
281,9/7/13 08:21,6.02,15.13,392.1,2013-09-07 08:15:00,,,,
282,9/7/13 08:36,5.9,15.19,392.02,2013-09-07 08:30:00,,,,
283,9/7/13 08:51,5.98,15.25,392.05,2013-09-07 08:45:00,,,,
284,9/7/13 09:06,5.92,15.31,391.99,2013-09-07 09:00:00,,,,
285,9/7/13 09:21,5.95,15.38,391.99,2013-09-07 09:15:00,,,,
286,9/7/13 09:36,5.99,15.44,392.02,2013-09-07 09:30:00,,,,
287,9/7/13 09:51,5.95,15.5,391.96,2013-09-07 09:45:00,,,,
288,9/7/13 10:06,5.93,15.63,391.94,2013-09-07 10:00:00,,,,
289,9/7/13 10:21,6.01,15.69,391.96,2013-09-07 10:15:00,,,,
290,9/7/13 10:36,6.07,15.75,392.02,2013-09-07 10:30:00,,,,
291,9/7/13 10:51,5.95,15.88,391.93,2013-09-07 10:45:00,,,,
292,9/7/13 11:06,5.97,16,391.88,2013-09-07 11:00:00,,,,
293,9/7/13 11:21,6,16.13,391.88,2013-09-07 11:15:00,,,,
294,9/7/13 11:36,6,16.19,391.82,2013-09-07 11:30:00,,,,
295,9/7/13 11:51,6.02,16.31,391.76,2013-09-07 11:45:00,,,,
296,9/7/13 12:06,6,16.44,391.71,2013-09-07 12:00:00,,,,
297,9/7/13 12:21,5.98,16.56,391.62,2013-09-07 12:15:00,,,,
298,9/7/13 12:36,5.92,16.69,391.48,2013-09-07 12:30:00,,,,
299,9/7/13 12:51,5.96,16.81,391.4,2013-09-07 12:45:00,,,,
300,9/7/13 13:06,5.97,16.94,391.32,2013-09-07 13:00:00,,,,
301,9/7/13 13:21,5.94,17.06,391.2,2013-09-07 13:15:00,,,,
302,9/7/13 13:36,6.01,17.19,391.2,2013-09-07 13:30:00,,,,
303,9/7/13 13:51,5.96,17.19,391.09,2013-09-07 13:45:00,,,,
304,9/7/13 14:06,5.93,17.31,391.01,2013-09-07 14:00:00,,,,
305,9/7/13 14:21,5.92,17.38,390.87,2013-09-07 14:15:00,,,,
306,9/7/13 14:36,5.97,17.5,390.81,2013-09-07 14:30:00,,,,
307,9/7/13 14:51,5.96,17.56,390.76,2013-09-07 14:45:00,,,,
308,9/7/13 15:06,5.93,17.63,390.64,2013-09-07 15:00:00,,,,
309,9/7/13 15:21,5.98,17.69,390.64,2013-09-07 15:15:00,,,,
310,9/7/13 15:36,5.94,17.75,390.59,2013-09-07 15:30:00,,,,
311,9/7/13 15:51,5.92,17.81,390.53,2013-09-07 15:45:00,,,,
312,9/7/13 16:06,5.94,17.88,390.5,2013-09-07 16:00:00,,,,
313,9/7/13 16:21,5.92,17.94,390.45,2013-09-07 16:15:00,,,,
314,9/7/13 16:36,5.87,17.94,390.36,2013-09-07 16:30:00,,,,
315,9/7/13 16:51,5.93,17.94,390.34,2013-09-07 16:45:00,,,,
316,9/7/13 17:06,5.9,17.94,390.31,2013-09-07 17:00:00,,,,
317,9/7/13 17:21,5.94,17.94,390.31,2013-09-07 17:15:00,,,,
318,9/7/13 17:36,5.9,17.94,390.28,2013-09-07 17:30:00,,,,
319,9/7/13 17:51,5.94,17.94,390.31,2013-09-07 17:45:00,,,,
