Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
126,4/1/15,9.12,10.94,394.59,4/1/15 18:15,,,,
127,4/1/15,9.11,10.81,394.59,4/1/15 18:30,,,,
128,4/1/15,9.03,10.63,394.53,4/1/15 18:45,,,,
129,4/1/15,9.12,10.5,394.67,4/1/15 19:00,,,,
130,4/1/15,9.08,10.38,394.67,4/1/15 19:15,,,,
131,4/1/15,9.13,10.25,394.81,4/1/15 19:30,,,,
132,4/1/15,9.14,10.13,394.9,4/1/15 19:45,,,,
133,4/1/15,9.1,10,394.93,4/1/15 20:00,,,,
134,4/1/15,9.14,9.94,395.12,4/1/15 20:15,,,,
135,4/1/15,9.15,9.81,395.26,4/1/15 20:30,,,,
136,4/1/15,9.06,9.75,395.24,4/1/15 20:45,,,,
137,4/1/15,9.14,9.69,395.4,4/1/15 21:00,,,,
138,4/1/15,9.14,9.63,395.52,4/1/15 21:15,,,,
139,4/1/15,9.11,9.56,395.57,4/1/15 21:30,,,,
140,4/1/15,9.13,9.5,395.66,4/1/15 21:45,,,,
141,4/1/15,9.09,9.44,395.69,4/1/15 22:00,,,,
142,4/1/15,9.11,9.44,395.8,4/1/15 22:15,,,,
143,4/1/15,9.09,9.38,395.83,4/1/15 22:30,,,,
144,4/1/15,9.12,9.38,395.88,4/1/15 22:45,,,,
145,4/1/15,9.09,9.31,395.91,4/1/15 23:00,,,,
146,4/1/15,9.03,9.31,395.88,4/1/15 23:15,,,,
147,4/1/15,9.02,9.25,395.97,4/1/15 23:30,,,,
148,4/1/15,9.08,9.25,396.02,4/1/15 23:45,,,,
149,4/2/15,9.06,9.19,395.99,4/2/15 0:00,,,,
150,4/2/15,9.09,9.19,396.02,4/2/15 0:15,,,,
151,4/2/15,9.08,9.13,396.02,4/2/15 0:30,,,,
152,4/2/15,9.03,9.13,395.97,4/2/15 0:45,,,,
153,4/2/15,9.07,9.06,395.97,4/2/15 1:00,,,,
154,4/2/15,9.12,9.06,396,4/2/15 1:15,,,,
155,4/2/15,9.06,9,395.97,4/2/15 1:30,,,,
156,4/2/15,9.15,9,396.11,4/2/15 1:45,,,,
157,4/2/15,9.1,8.94,396,4/2/15 2:00,,,,
158,4/2/15,9.07,8.94,395.97,4/2/15 2:15,,,,
159,4/2/15,9.1,8.94,396.02,4/2/15 2:30,,,,
160,4/2/15,9.08,8.88,396,4/2/15 2:45,,,,
161,4/2/15,9.05,8.81,395.89,4/2/15 3:00,,,,
162,4/2/15,9.05,8.81,395.86,4/2/15 3:15,,,,
163,4/2/15,9.06,8.75,395.86,4/2/15 3:30,,,,
164,4/2/15,9.11,8.75,395.91,4/2/15 3:45,,,,
165,4/2/15,9.09,8.69,395.89,4/2/15 4:00,,,,
166,4/2/15,9.09,8.69,395.89,4/2/15 4:15,,,,
167,4/2/15,9.04,8.69,395.89,4/2/15 4:30,,,,
168,4/2/15,9.09,8.69,395.89,4/2/15 4:45,,,,
169,4/2/15,9.06,8.63,395.86,4/2/15 5:00,,,,
170,4/2/15,9.08,8.63,395.83,4/2/15 5:15,,,,
171,4/2/15,9.08,8.63,395.92,4/2/15 5:30,,,,
172,4/2/15,9.06,8.63,395.97,4/2/15 5:45,,,,
173,4/2/15,9.03,8.63,396,4/2/15 6:00,,,,
174,4/2/15,8.96,8.63,396.03,4/2/15 6:15,,,,
175,4/2/15,9.09,8.63,396.17,4/2/15 6:30,,,,
176,4/2/15,9.04,8.63,396.19,4/2/15 6:45,,,,
177,4/2/15,9.06,8.63,396.25,4/2/15 7:00,,,,
178,4/2/15,9.03,8.69,396.31,4/2/15 7:15,,,,
179,4/2/15,9,8.69,396.33,4/2/15 7:30,,,,
180,4/2/15,9.01,8.69,396.39,4/2/15 7:45,,,,
181,4/2/15,9.02,8.75,396.42,4/2/15 8:00,,,,
182,4/2/15,9,8.75,396.36,4/2/15 8:15,,,,
183,4/2/15,9.01,8.81,396.33,4/2/15 8:30,,,,
184,4/2/15,8.98,8.88,396.3,4/2/15 8:45,,,,
185,4/2/15,9.01,8.94,396.42,4/2/15 9:00,,,,
186,4/2/15,8.98,9,396.39,4/2/15 9:15,,,,
187,4/2/15,8.99,9.13,396.36,4/2/15 9:30,,,,
188,4/2/15,9.01,9.25,396.36,4/2/15 9:45,,,,
189,4/2/15,8.99,9.31,396.27,4/2/15 10:00,,,,
190,4/2/15,9,9.44,396.16,4/2/15 10:15,,,,
191,4/2/15,9.02,9.63,396.1,4/2/15 10:30,,,,
192,4/2/15,9,9.81,396.05,4/2/15 10:45,,,,
193,4/2/15,9.03,10.13,395.96,4/2/15 11:00,,,,
194,4/2/15,9,10.38,395.85,4/2/15 11:15,,,,
195,4/2/15,9.05,10.69,395.79,4/2/15 11:30,,,,
196,4/2/15,8.98,11,395.59,4/2/15 11:45,,,,
197,4/2/15,9.04,11.25,395.59,4/2/15 12:00,,,,
198,4/2/15,9.02,11.56,395.53,4/2/15 12:15,,,,
199,4/2/15,9.04,11.69,395.47,4/2/15 12:30,,,,
200,4/2/15,9.08,11.88,395.42,4/2/15 12:45,,,,
201,4/2/15,8.99,12.13,395.22,4/2/15 13:00,,,,
202,4/2/15,9.06,12.31,395.19,4/2/15 13:15,,,,
203,4/2/15,8.97,12.56,395.05,4/2/15 13:30,,,,
204,4/2/15,9.04,12.63,395.13,4/2/15 13:45,,,,
205,4/2/15,9.06,12.63,394.94,4/2/15 14:00,,,,
206,4/2/15,9.03,12.75,394.85,4/2/15 14:15,,,,
207,4/2/15,8.96,12.94,394.77,4/2/15 14:30,,,,
208,4/2/15,8.97,12.88,394.66,4/2/15 14:45,,,,
209,4/2/15,9.04,12.69,394.63,4/2/15 15:00,,,,
210,4/2/15,9.01,12.94,394.46,4/2/15 15:15,,,,
211,4/2/15,9.03,13,394.41,4/2/15 15:30,,,,
212,4/2/15,9.03,13,394.35,4/2/15 15:45,,,,
213,4/2/15,9.03,12.94,394.32,4/2/15 16:00,,,,
214,4/2/15,9.03,12.94,394.24,4/2/15 16:15,,,,
215,4/2/15,8.94,12.88,394.07,4/2/15 16:30,,,,
216,4/2/15,8.97,12.75,394.02,4/2/15 16:45,,,,
217,4/2/15,9.09,12.5,394.16,4/2/15 17:00,,,,
218,4/2/15,9.02,12.38,394.02,4/2/15 17:15,,,,
219,4/2/15,9.01,12.19,393.99,4/2/15 17:30,,,,
220,4/2/15,8.98,12.06,393.99,4/2/15 17:45,,,,
221,4/2/15,8.94,11.94,393.91,4/2/15 18:00,,,,
222,4/2/15,8.9,11.88,393.83,4/2/15 18:15,,,,
223,4/2/15,9.02,11.75,393.88,4/2/15 18:30,,,,
224,4/2/15,8.92,11.63,393.91,4/2/15 18:45,,,,
225,4/2/15,8.97,11.5,394,4/2/15 19:00,,,,
226,4/2/15,8.94,11.44,394,4/2/15 19:15,,,,
227,4/2/15,8.9,11.31,394.16,4/2/15 19:30,,,,
228,4/2/15,8.97,11.31,394.19,4/2/15 19:45,,,,
229,4/2/15,8.92,11.25,394.19,4/2/15 20:00,,,,
230,4/2/15,8.98,11.19,394.28,4/2/15 20:15,,,,
231,4/2/15,8.98,11.19,394.28,4/2/15 20:30,,,,
232,4/2/15,8.91,11.13,394.22,4/2/15 20:45,,,,
233,4/2/15,8.9,11.13,394.19,4/2/15 21:00,,,,
234,4/2/15,8.94,11.06,394.19,4/2/15 21:15,,,,
235,4/2/15,8.92,11,394.25,4/2/15 21:30,,,,
236,4/2/15,8.9,11,394.11,4/2/15 21:45,,,,
237,4/2/15,8.88,10.94,394.11,4/2/15 22:00,,,,
238,4/2/15,8.97,10.88,394.17,4/2/15 22:15,,,,
239,4/2/15,8.94,10.81,394.14,4/2/15 22:30,,,,
240,4/2/15,8.94,10.81,394.08,4/2/15 22:45,,,,
241,4/2/15,8.96,10.81,394.08,4/2/15 23:00,,,,
242,4/2/15,8.96,10.81,394.08,4/2/15 23:15,,,,
243,4/2/15,8.94,10.88,393.97,4/2/15 23:30,,,,
244,4/2/15,8.99,10.88,394.06,4/2/15 23:45,,,,
245,4/3/15,8.92,10.88,393.94,4/3/15 0:00,,,,
246,4/3/15,8.9,10.94,393.78,4/3/15 0:15,,,,
247,4/3/15,8.88,10.94,393.69,4/3/15 0:30,,,,
248,4/3/15,8.92,10.88,393.64,4/3/15 0:45,,,,
249,4/3/15,8.93,10.88,393.61,4/3/15 1:00,,,,
250,4/3/15,8.78,10.88,393.38,4/3/15 1:15,,,,
251,4/3/15,8.88,10.88,393.41,4/3/15 1:30,,,,
252,4/3/15,8.89,10.88,393.33,4/3/15 1:45,,,,
253,4/3/15,8.94,10.88,393.19,4/3/15 2:00,,,,
254,4/3/15,8.8,10.88,392.97,4/3/15 2:15,,,,
255,4/3/15,8.89,10.88,392.99,4/3/15 2:30,,,,
256,4/3/15,8.89,10.88,392.94,4/3/15 2:45,,,,
257,4/3/15,8.89,10.94,392.88,4/3/15 3:00,,,,
258,4/3/15,8.89,10.94,392.88,4/3/15 3:15,,,,
259,4/3/15,8.95,10.94,392.94,4/3/15 3:30,,,,
260,4/3/15,8.86,10.94,392.77,4/3/15 3:45,,,,
261,4/3/15,8.91,10.88,392.66,4/3/15 4:00,,,,
262,4/3/15,8.88,10.88,392.63,4/3/15 4:15,,,,
263,4/3/15,8.93,10.88,392.71,4/3/15 4:30,,,,
264,4/3/15,8.92,10.81,392.71,4/3/15 4:45,,,,
265,4/3/15,8.93,10.81,392.74,4/3/15 5:00,,,,
266,4/3/15,8.94,10.81,392.69,4/3/15 5:15,,,,
267,4/3/15,8.97,10.81,392.8,4/3/15 5:30,,,,
268,4/3/15,8.96,10.81,392.71,4/3/15 5:45,,,,
269,4/3/15,8.92,10.75,392.63,4/3/15 6:00,,,,
270,4/3/15,8.9,10.75,392.69,4/3/15 6:15,,,,
271,4/3/15,8.93,10.81,392.74,4/3/15 6:30,,,,
272,4/3/15,8.9,10.81,392.74,4/3/15 6:45,,,,
273,4/3/15,8.85,10.81,392.77,4/3/15 7:00,,,,
274,4/3/15,8.94,10.88,392.85,4/3/15 7:15,,,,
275,4/3/15,8.93,10.81,392.99,4/3/15 7:30,,,,
276,4/3/15,8.89,10.88,392.88,4/3/15 7:45,,,,
277,4/3/15,8.95,10.88,392.99,4/3/15 8:00,,,,
278,4/3/15,8.92,10.94,392.83,4/3/15 8:15,,,,
279,4/3/15,8.9,10.94,392.77,4/3/15 8:30,,,,
280,4/3/15,8.91,11.06,392.82,4/3/15 8:45,,,,
281,4/3/15,8.85,11.13,392.8,4/3/15 9:00,,,,
282,4/3/15,8.93,11.25,392.74,4/3/15 9:15,,,,
283,4/3/15,8.91,11.38,392.68,4/3/15 9:30,,,,
284,4/3/15,8.95,11.5,392.77,4/3/15 9:45,,,,
285,4/3/15,8.89,11.63,392.77,4/3/15 10:00,,,,
286,4/3/15,8.91,11.69,392.77,4/3/15 10:15,,,,
287,4/3/15,8.88,11.88,392.71,4/3/15 10:30,,,,
288,4/3/15,8.91,12,392.71,4/3/15 10:45,,,,
289,4/3/15,8.93,12.19,392.59,4/3/15 11:00,,,,
290,4/3/15,8.89,12.38,392.54,4/3/15 11:15,,,,
291,4/3/15,8.95,12.44,392.51,4/3/15 11:30,,,,
292,4/3/15,8.89,12.5,392.56,4/3/15 11:45,,,,
293,4/3/15,8.95,12.5,392.54,4/3/15 12:00,,,,
294,4/3/15,8.97,12.5,392.56,4/3/15 12:15,,,,
295,4/3/15,8.93,12.44,392.54,4/3/15 12:30,,,,
296,4/3/15,8.93,12.31,392.59,4/3/15 12:45,,,,
297,4/3/15,8.91,12.31,392.54,4/3/15 13:00,,,,
298,4/3/15,8.96,12.31,392.51,4/3/15 13:15,,,,
299,4/3/15,8.91,12.31,392.37,4/3/15 13:30,,,,
300,4/3/15,8.89,12.38,392.23,4/3/15 13:45,,,,
301,4/3/15,8.96,12.38,392.12,4/3/15 14:00,,,,
302,4/3/15,8.88,12.38,391.98,4/3/15 14:15,,,,
303,4/3/15,8.93,12.5,391.92,4/3/15 14:30,,,,
304,4/3/15,8.97,12.56,391.89,4/3/15 14:45,,,,
305,4/3/15,8.9,12.63,391.81,4/3/15 15:00,,,,
306,4/3/15,8.94,12.63,391.78,4/3/15 15:15,,,,
307,4/3/15,8.89,12.69,391.73,4/3/15 15:30,,,,
308,4/3/15,8.96,12.63,391.7,4/3/15 15:45,,,,
309,4/3/15,8.9,12.56,391.75,4/3/15 16:00,,,,
310,4/3/15,9.02,12.5,391.81,4/3/15 16:15,,,,
311,4/3/15,8.9,12.5,391.59,4/3/15 16:30,,,,
312,4/3/15,8.93,12.44,391.53,4/3/15 16:45,,,,
313,4/3/15,8.94,12.44,391.42,4/3/15 17:00,,,,
314,4/3/15,8.94,12.44,391.28,4/3/15 17:15,,,,
315,4/3/15,8.94,12.44,391.25,4/3/15 17:30,,,,
316,4/3/15,8.9,12.44,391.2,4/3/15 17:45,,,,
317,4/3/15,8.88,12.38,391.06,4/3/15 18:00,,,,
318,4/3/15,8.94,12.38,391.14,4/3/15 18:15,,,,
319,4/3/15,8.87,12.31,391,4/3/15 18:30,,,,
320,4/3/15,8.87,12.31,390.92,4/3/15 18:45,,,,
321,4/3/15,8.9,12.25,390.95,4/3/15 19:00,,,,
322,4/3/15,8.85,12.19,390.75,4/3/15 19:15,,,,
323,4/3/15,8.93,12.19,390.7,4/3/15 19:30,,,,
324,4/3/15,8.88,12.19,390.64,4/3/15 19:45,,,,
325,4/3/15,8.88,12.13,390.64,4/3/15 20:00,,,,
326,4/3/15,8.8,12.13,390.5,4/3/15 20:15,,,,
327,4/3/15,8.87,12.06,390.44,4/3/15 20:30,,,,
328,4/3/15,8.88,12,390.42,4/3/15 20:45,,,,
329,4/3/15,8.87,12,390.47,4/3/15 21:00,,,,
330,4/3/15,8.88,12,390.39,4/3/15 21:15,,,,
331,4/3/15,8.82,12,390.39,4/3/15 21:30,,,,
332,4/3/15,8.97,12.06,390.67,4/3/15 21:45,,,,
333,4/3/15,8.84,12,390.75,4/3/15 22:00,,,,
334,4/3/15,8.8,12.06,390.72,4/3/15 22:15,,,,
335,4/3/15,8.87,12.06,390.58,4/3/15 22:30,,,,
336,4/3/15,8.9,12,390.72,4/3/15 22:45,,,,
337,4/3/15,8.88,12,390.56,4/3/15 23:00,,,,
338,4/3/15,8.9,12,390.58,4/3/15 23:15,,,,
339,4/3/15,8.88,11.94,390.53,4/3/15 23:30,,,,
340,4/3/15,8.82,11.94,390.45,4/3/15 23:45,,,,
341,4/4/15,8.89,11.94,390.58,4/4/15 0:00,,,,
342,4/4/15,8.91,11.94,390.72,4/4/15 0:15,,,,
343,4/4/15,9.01,11.94,390.7,4/4/15 0:30,,,,
344,4/4/15,8.98,11.94,390.5,4/4/15 0:45,,,,
345,4/4/15,8.94,11.94,390.19,4/4/15 1:00,,,,
346,4/4/15,8.93,11.94,390.25,4/4/15 1:15,,,,
347,4/4/15,8.92,11.94,390.22,4/4/15 1:30,,,,
348,4/4/15,8.98,11.94,390.33,4/4/15 1:45,,,,
349,4/4/15,9.01,11.94,390.39,4/4/15 2:00,,,,
350,4/4/15,9.04,11.94,390.61,4/4/15 2:15,,,,
351,4/4/15,9,11.94,390.56,4/4/15 2:30,,,,
352,4/4/15,9,11.94,390.92,4/4/15 2:45,,,,
353,4/4/15,8.97,11.88,390.92,4/4/15 3:00,,,,
354,4/4/15,9.07,11.75,391.12,4/4/15 3:15,,,,
355,4/4/15,9.04,11.69,391.12,4/4/15 3:30,,,,
356,4/4/15,9.08,11.63,391.31,4/4/15 3:45,,,,
357,4/4/15,9.03,11.5,391.17,4/4/15 4:00,,,,
358,4/4/15,9.01,11.44,391.29,4/4/15 4:15,,,,
359,4/4/15,9.08,11.31,391.54,4/4/15 4:30,,,,
360,4/4/15,8.89,11.25,391.48,4/4/15 4:45,,,,
361,4/4/15,9.01,11.19,391.76,4/4/15 5:00,,,,
362,4/4/15,8.97,11.06,391.93,4/4/15 5:15,,,,
363,4/4/15,9.02,11,392.02,4/4/15 5:30,,,,
364,4/4/15,8.99,10.94,392.13,4/4/15 5:45,,,,
365,4/4/15,9.03,10.88,392.38,4/4/15 6:00,,,,
366,4/4/15,9.06,10.75,392.52,4/4/15 6:15,,,,
367,4/4/15,9.02,10.69,392.55,4/4/15 6:30,,,,
368,4/4/15,8.96,10.56,392.69,4/4/15 6:45,,,,
369,4/4/15,8.88,10.5,392.8,4/4/15 7:00,,,,
370,4/4/15,8.98,10.38,392.97,4/4/15 7:15,,,,
371,4/4/15,8.81,10.25,393,4/4/15 7:30,,,,
372,4/4/15,8.98,10.19,393.19,4/4/15 7:45,,,,
373,4/4/15,8.98,10.06,393.39,4/4/15 8:00,,,,
374,4/4/15,8.87,9.94,393.5,4/4/15 8:15,,,,
375,4/4/15,8.93,9.88,393.67,4/4/15 8:30,,,,
376,4/4/15,8.86,9.81,393.73,4/4/15 8:45,,,,
377,4/4/15,8.93,9.81,393.89,4/4/15 9:00,,,,
378,4/4/15,8.96,9.75,394.03,4/4/15 9:15,,,,
379,4/4/15,8.97,9.81,394.06,4/4/15 9:30,,,,
380,4/4/15,8.87,9.88,394.15,4/4/15 9:45,,,,
381,4/4/15,8.93,10,394.34,4/4/15 10:00,,,,
382,4/4/15,8.88,10.06,394.48,4/4/15 10:15,,,,
383,4/4/15,8.96,10.25,394.59,4/4/15 10:30,,,,
384,4/4/15,8.85,10.38,394.62,4/4/15 10:45,,,,
385,4/4/15,8.95,10.56,394.73,4/4/15 11:00,,,,
386,4/4/15,8.89,10.81,394.7,4/4/15 11:15,,,,
387,4/4/15,8.96,11,394.75,4/4/15 11:30,,,,
388,4/4/15,8.91,11.25,394.7,4/4/15 11:45,,,,
389,4/4/15,8.88,11.44,394.64,4/4/15 12:00,,,,
390,4/4/15,8.91,11.63,394.64,4/4/15 12:15,,,,
391,4/4/15,8.96,11.81,394.75,4/4/15 12:30,,,,
392,4/4/15,8.89,12,394.72,4/4/15 12:45,,,,
