Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
204,4/20/2016,9.55,16.88,400.36,2016-04-20 17:00:00,,,,
205,4/20/2016,9.54,16.75,400.31,2016-04-20 17:15:00,,,,
206,4/20/2016,9.64,16.63,400.42,2016-04-20 17:30:00,,,,
207,4/20/2016,9.5,16.5,400.25,2016-04-20 17:45:00,,,,
208,4/20/2016,9.64,16.38,400.39,2016-04-20 18:00:00,,,,
209,4/20/2016,9.68,16.31,400.45,2016-04-20 18:15:00,,,,
210,4/20/2016,9.68,16.19,400.42,2016-04-20 18:30:00,,,,
211,4/20/2016,9.67,16.13,400.39,2016-04-20 18:45:00,,,,
212,4/20/2016,9.62,16.06,400.37,2016-04-20 19:00:00,,,,
213,4/20/2016,9.63,16,400.4,2016-04-20 19:15:00,,,,
214,4/20/2016,9.51,15.94,400.28,2016-04-20 19:30:00,,,,
215,4/20/2016,9.61,15.88,400.37,2016-04-20 19:45:00,,,,
216,4/20/2016,9.65,15.81,400.42,2016-04-20 20:00:00,,,,
217,4/20/2016,9.49,15.75,400.26,2016-04-20 20:15:00,,,,
218,4/20/2016,9.65,15.69,400.45,2016-04-20 20:30:00,,,,
219,4/20/2016,9.64,15.63,400.48,2016-04-20 20:45:00,,,,
220,4/20/2016,9.51,15.56,400.4,2016-04-20 21:00:00,,,,
221,4/20/2016,9.63,15.5,400.51,2016-04-20 21:15:00,,,,
222,4/20/2016,9.53,15.5,400.45,2016-04-20 21:30:00,,,,
223,4/20/2016,9.6,15.44,400.57,2016-04-20 21:45:00,,,,
224,4/20/2016,9.52,15.44,400.45,2016-04-20 22:00:00,,,,
225,4/20/2016,9.55,15.38,400.48,2016-04-20 22:15:00,,,,
226,4/20/2016,9.51,15.38,400.43,2016-04-20 22:30:00,,,,
227,4/20/2016,9.57,15.38,400.48,2016-04-20 22:45:00,,,,
228,4/20/2016,9.65,15.31,400.54,2016-04-20 23:00:00,,,,
229,4/20/2016,9.64,15.31,400.54,2016-04-20 23:15:00,,,,
230,4/20/2016,9.67,15.31,400.57,2016-04-20 23:30:00,,,,
231,4/20/2016,9.54,15.25,400.48,2016-04-20 23:45:00,,,,
232,4/21/2016,9.53,15.25,400.45,2016-04-21 00:00:00,,,,
233,4/21/2016,9.57,15.25,400.48,2016-04-21 00:15:00,,,,
234,4/21/2016,9.59,15.19,400.48,2016-04-21 00:30:00,,,,
235,4/21/2016,9.48,15.19,400.37,2016-04-21 00:45:00,,,,
236,4/21/2016,9.45,15.13,400.37,2016-04-21 01:00:00,,,,
237,4/21/2016,9.49,15.13,400.34,2016-04-21 01:15:00,,,,
238,4/21/2016,9.53,15.13,400.34,2016-04-21 01:30:00,,,,
239,4/21/2016,9.66,15.06,400.43,2016-04-21 01:45:00,,,,
240,4/21/2016,9.61,15.06,400.32,2016-04-21 02:00:00,,,,
241,4/21/2016,9.59,15.06,400.26,2016-04-21 02:15:00,,,,
242,4/21/2016,9.65,15,400.32,2016-04-21 02:30:00,,,,
243,4/21/2016,9.61,15.06,400.2,2016-04-21 02:45:00,,,,
244,4/21/2016,9.59,15,400.18,2016-04-21 03:00:00,,,,
245,4/21/2016,9.65,15,400.23,2016-04-21 03:15:00,,,,
246,4/21/2016,9.64,14.94,400.23,2016-04-21 03:30:00,,,,
247,4/21/2016,9.64,14.94,400.2,2016-04-21 03:45:00,,,,
248,4/21/2016,9.55,14.94,400.09,2016-04-21 04:00:00,,,,
249,4/21/2016,9.58,15,400.09,2016-04-21 04:15:00,,,,
250,4/21/2016,9.56,15,400.09,2016-04-21 04:30:00,,,,
251,4/21/2016,9.53,15.06,400.04,2016-04-21 04:45:00,,,,
252,4/21/2016,9.53,15.06,399.98,2016-04-21 05:00:00,,,,
253,4/21/2016,9.6,15.06,400.06,2016-04-21 05:15:00,,,,
254,4/21/2016,9.6,15,400.06,2016-04-21 05:30:00,,,,
255,4/21/2016,9.53,15.06,400.04,2016-04-21 05:45:00,,,,
256,4/21/2016,9.48,15,399.95,2016-04-21 06:00:00,,,,
257,4/21/2016,9.5,15.06,399.98,2016-04-21 06:15:00,,,,
258,4/21/2016,9.52,15,400.01,2016-04-21 06:30:00,,,,
259,4/21/2016,9.51,15,400.06,2016-04-21 06:45:00,,,,
260,4/21/2016,9.63,15,400.26,2016-04-21 07:00:00,,,,
261,4/21/2016,9.55,15.06,400.26,2016-04-21 07:15:00,,,,
262,4/21/2016,9.48,15.06,400.26,2016-04-21 07:30:00,,,,
263,4/21/2016,9.59,15.06,400.32,2016-04-21 07:45:00,,,,
264,4/21/2016,9.56,15.06,400.26,2016-04-21 08:00:00,,,,
265,4/21/2016,9.62,15.13,400.32,2016-04-21 08:15:00,,,,
266,4/21/2016,9.58,15.19,400.32,2016-04-21 08:30:00,,,,
267,4/21/2016,9.58,15.25,400.29,2016-04-21 08:45:00,,,,
268,4/21/2016,9.63,15.25,400.29,2016-04-21 09:00:00,,,,
269,4/21/2016,9.56,15.31,400.2,2016-04-21 09:15:00,,,,
270,4/21/2016,9.56,15.38,400.15,2016-04-21 09:30:00,,,,
271,4/21/2016,9.51,15.5,400.09,2016-04-21 09:45:00,,,,
272,4/21/2016,9.5,15.56,400.06,2016-04-21 10:00:00,,,,
273,4/21/2016,9.51,15.75,400.03,2016-04-21 10:15:00,,,,
274,4/21/2016,9.61,15.88,400.09,2016-04-21 10:30:00,,,,
275,4/21/2016,9.63,16.06,400.06,2016-04-21 10:45:00,,,,
276,4/21/2016,9.53,16.25,399.89,2016-04-21 11:00:00,,,,
277,4/21/2016,9.57,16.44,399.92,2016-04-21 11:15:00,,,,
278,4/21/2016,9.62,16.63,399.97,2016-04-21 11:30:00,,,,
279,4/21/2016,9.62,16.75,399.89,2016-04-21 11:45:00,,,,
280,4/21/2016,9.61,16.94,399.78,2016-04-21 12:00:00,,,,
281,4/21/2016,9.54,17.19,399.64,2016-04-21 12:15:00,,,,
282,4/21/2016,9.56,17.19,399.55,2016-04-21 12:30:00,,,,
283,4/21/2016,9.63,17.31,399.58,2016-04-21 12:45:00,,,,
284,4/21/2016,9.58,17.38,399.41,2016-04-21 13:00:00,,,,
285,4/21/2016,9.56,17.5,399.3,2016-04-21 13:15:00,,,,
286,4/21/2016,9.66,17.75,399.22,2016-04-21 13:30:00,,,,
287,4/21/2016,9.79,17.81,399.13,2016-04-21 13:45:00,,,,
288,4/21/2016,9.77,17.69,399.19,2016-04-21 14:00:00,,,,
289,4/21/2016,9.77,17.69,399.1,2016-04-21 14:15:00,,,,
290,4/21/2016,9.7,17.75,398.99,2016-04-21 14:30:00,,,,
291,4/21/2016,9.45,17.81,398.66,2016-04-21 14:45:00,,,,
292,4/21/2016,9.63,17.81,398.77,2016-04-21 15:00:00,,,,
293,4/21/2016,9.72,17.88,398.63,2016-04-21 15:15:00,,,,
294,4/21/2016,9.72,17.75,398.57,2016-04-21 15:30:00,,,,
295,4/21/2016,9.76,17.56,398.6,2016-04-21 15:45:00,,,,
296,4/21/2016,9.72,17.5,398.46,2016-04-21 16:00:00,,,,
297,4/21/2016,9.57,17.38,398.3,2016-04-21 16:15:00,,,,
298,4/21/2016,9.65,17.31,398.3,2016-04-21 16:30:00,,,,
299,4/21/2016,9.64,17.31,398.21,2016-04-21 16:45:00,,,,
300,4/21/2016,9.71,17.25,398.27,2016-04-21 17:00:00,,,,
301,4/21/2016,9.64,17.13,398.16,2016-04-21 17:15:00,,,,
302,4/21/2016,9.62,17.06,398.13,2016-04-21 17:30:00,,,,
303,4/21/2016,9.68,16.94,398.16,2016-04-21 17:45:00,,,,
304,4/21/2016,9.59,16.88,398.19,2016-04-21 18:00:00,,,,
305,4/21/2016,9.66,16.75,398.27,2016-04-21 18:15:00,,,,
306,4/21/2016,9.65,16.75,398.21,2016-04-21 18:30:00,,,,
307,4/21/2016,9.62,16.69,398.19,2016-04-21 18:45:00,,,,
308,4/21/2016,9.68,16.63,398.24,2016-04-21 19:00:00,,,,
309,4/21/2016,9.58,16.63,398.21,2016-04-21 19:15:00,,,,
310,4/21/2016,9.62,16.56,398.27,2016-04-21 19:30:00,,,,
311,4/21/2016,9.62,16.5,398.3,2016-04-21 19:45:00,,,,
312,4/21/2016,9.54,16.5,398.24,2016-04-21 20:00:00,,,,
313,4/21/2016,9.47,16.44,398.22,2016-04-21 20:15:00,,,,
314,4/21/2016,9.56,16.5,398.35,2016-04-21 20:30:00,,,,
315,4/21/2016,9.56,16.44,398.41,2016-04-21 20:45:00,,,,
316,4/21/2016,9.55,16.44,398.44,2016-04-21 21:00:00,,,,
317,4/21/2016,9.59,16.38,398.44,2016-04-21 21:15:00,,,,
318,4/21/2016,9.62,16.38,398.52,2016-04-21 21:30:00,,,,
319,4/21/2016,9.44,16.31,398.33,2016-04-21 21:45:00,,,,
320,4/21/2016,9.59,16.31,398.47,2016-04-21 22:00:00,,,,
321,4/21/2016,9.55,16.31,398.41,2016-04-21 22:15:00,,,,
322,4/21/2016,9.54,16.25,398.41,2016-04-21 22:30:00,,,,
323,4/21/2016,9.54,16.25,398.38,2016-04-21 22:45:00,,,,
324,4/21/2016,9.57,16.19,398.44,2016-04-21 23:00:00,,,,
325,4/21/2016,9.56,16.13,398.36,2016-04-21 23:15:00,,,,
326,4/21/2016,9.54,16.13,398.36,2016-04-21 23:30:00,,,,
327,4/21/2016,9.59,16.13,398.41,2016-04-21 23:45:00,,,,
328,4/22/2016,9.58,16.06,398.38,2016-04-22 00:00:00,,,,
329,4/22/2016,9.61,16,398.36,2016-04-22 00:15:00,,,,
330,4/22/2016,9.55,16,398.27,2016-04-22 00:30:00,,,,
331,4/22/2016,9.58,15.94,398.3,2016-04-22 00:45:00,,,,
332,4/22/2016,9.53,15.94,398.22,2016-04-22 01:00:00,,,,
333,4/22/2016,9.69,15.88,398.33,2016-04-22 01:15:00,,,,
334,4/22/2016,9.53,15.88,398.13,2016-04-22 01:30:00,,,,
335,4/22/2016,9.56,15.88,398.05,2016-04-22 01:45:00,,,,
336,4/22/2016,9.55,15.88,397.97,2016-04-22 02:00:00,,,,
337,4/22/2016,9.63,15.88,397.99,2016-04-22 02:15:00,,,,
338,4/22/2016,9.58,15.88,397.91,2016-04-22 02:30:00,,,,
339,4/22/2016,9.53,15.88,397.83,2016-04-22 02:45:00,,,,
340,4/22/2016,9.56,15.88,397.8,2016-04-22 03:00:00,,,,
341,4/22/2016,9.31,15.88,397.55,2016-04-22 03:15:00,,,,
342,4/22/2016,9.56,15.88,397.8,2016-04-22 03:30:00,,,,
343,4/22/2016,9.65,15.88,397.85,2016-04-22 03:45:00,,,,
344,4/22/2016,9.54,15.81,397.77,2016-04-22 04:00:00,,,,
