Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1.000679016,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,0,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21309003,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_inf_15min,,,,,,,,
# Records,6429,,,,,,,,
Sensor File,12/10/14 10:05,FCR_inf_15min_121014.a4d,,,,,,,
,,,,,,,,,
Barometric File,12/10/14 10:27,FCRBV_121014.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1.003511906,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,0,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV,,,,,,,,
# Records, n/a,,,,,,,,
,,,,,,,,,
Statistical Data,,Pressure(in H2O),Temperature(degC),,,,,,
,Sensor Range,30 psia,,,,,,,
,Minimum,5.6,0.81,,,,,,
,Maximum,9.47,17.81,,,,,,
,Mean,6.56,9.81,,,,,,
,Variance,0.549,19.034,,,,,,
,Std Deviation,0.741,4.363,,,,,,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time,,,,
1,10/4/14,7.1,15.56,388.3,10/4/14 12:00,,,,
2,10/4/14,7.18,15.56,388.3,10/4/14 12:15,,,,
3,10/4/14,7.11,15.56,388.25,10/4/14 12:30,,,,
4,10/4/14,7.14,15.56,388.19,10/4/14 12:45,,,,
5,10/4/14,7.08,15.56,388.19,10/4/14 13:00,,,,
6,10/4/14,7.08,15.56,388.19,10/4/14 13:15,,,,
7,10/4/14,7.1,15.56,388.11,10/4/14 13:30,,,,
8,10/4/14,7.09,15.5,388.03,10/4/14 13:45,,,,
9,10/4/14,7.07,15.5,387.97,10/4/14 14:00,,,,
10,10/4/14,7.06,15.5,388.05,10/4/14 14:15,,,,
11,10/4/14,7.09,15.44,388.08,10/4/14 14:30,,,,
12,10/4/14,7.11,15.31,388.11,10/4/14 14:45,,,,
13,10/4/14,7.18,15.31,388.17,10/4/14 15:00,,,,
14,10/4/14,7.14,15.19,388.08,10/4/14 15:15,,,,
15,10/4/14,7.05,15.25,388,10/4/14 15:30,,,,
16,10/4/14,7.17,15.19,388.11,10/4/14 15:45,,,,
17,10/4/14,7.11,15.19,388.06,10/4/14 16:00,,,,
18,10/4/14,7.06,15.19,388.08,10/4/14 16:15,,,,
19,10/4/14,7.07,15.13,388.11,10/4/14 16:30,,,,
20,10/4/14,6.99,15.06,388.11,10/4/14 16:45,,,,
21,10/4/14,7.05,15,388.2,10/4/14 17:00,,,,
22,10/4/14,7.07,14.94,388.28,10/4/14 17:15,,,,
23,10/4/14,7.07,14.88,388.25,10/4/14 17:30,,,,
24,10/4/14,7.06,14.81,388.36,10/4/14 17:45,,,,
25,10/4/14,7.05,14.75,388.36,10/4/14 18:00,,,,
26,10/4/14,7.07,14.75,388.53,10/4/14 18:15,,,,
27,10/4/14,7.13,14.63,388.64,10/4/14 18:30,,,,
28,10/4/14,7.06,14.56,388.67,10/4/14 18:45,,,,
29,10/4/14,7.04,14.56,388.67,10/4/14 19:00,,,,
30,10/4/14,7.02,14.5,388.64,10/4/14 19:15,,,,
31,10/4/14,7.03,14.44,388.76,10/4/14 19:30,,,,
32,10/4/14,7.01,14.44,388.78,10/4/14 19:45,,,,
33,10/4/14,7.01,14.38,388.81,10/4/14 20:00,,,,
34,10/4/14,7.04,14.31,388.84,10/4/14 20:15,,,,
35,10/4/14,7.03,14.25,388.87,10/4/14 20:30,,,,
36,10/4/14,7.05,14.25,388.92,10/4/14 20:45,,,,
37,10/4/14,7.01,14.19,388.98,10/4/14 21:00,,,,
38,10/4/14,7.02,14.19,389.15,10/4/14 21:15,,,,
39,10/4/14,6.98,14.13,389.18,10/4/14 21:30,,,,
40,10/4/14,7.03,14.06,389.23,10/4/14 21:45,,,,
41,10/4/14,7.03,14.06,389.29,10/4/14 22:00,,,,
42,10/4/14,6.96,14.06,389.29,10/4/14 22:15,,,,
43,10/4/14,7,14,389.37,10/4/14 22:30,,,,
44,10/4/14,7.02,13.94,389.4,10/4/14 22:45,,,,
45,10/4/14,7,13.94,389.4,10/4/14 23:00,,,,
46,10/4/14,7.02,13.94,389.4,10/4/14 23:15,,,,
47,10/4/14,7.03,13.88,389.32,10/4/14 23:30,,,,
48,10/4/14,6.95,13.88,389.26,10/4/14 23:45,,,,
49,10/5/14,6.98,13.81,389.26,10/5/14 0:00,,,,
50,10/5/14,7.01,13.81,389.26,10/5/14 0:15,,,,
51,10/5/14,7.04,13.81,389.18,10/5/14 0:30,,,,
52,10/5/14,7.02,13.75,389.07,10/5/14 0:45,,,,
53,10/5/14,7.06,13.75,389.01,10/5/14 1:00,,,,
54,10/5/14,7.05,13.75,389.07,10/5/14 1:15,,,,
55,10/5/14,7.1,13.69,389.12,10/5/14 1:30,,,,
56,10/5/14,7.06,13.63,389.21,10/5/14 1:45,,,,
57,10/5/14,7.04,13.63,389.15,10/5/14 2:00,,,,
58,10/5/14,7.08,13.63,389.24,10/5/14 2:15,,,,
59,10/5/14,7.07,13.63,389.35,10/5/14 2:30,,,,
60,10/5/14,7.02,13.56,389.43,10/5/14 2:45,,,,
61,10/5/14,7.03,13.5,389.54,10/5/14 3:00,,,,
62,10/5/14,7.03,13.5,389.51,10/5/14 3:15,,,,
63,10/5/14,7.03,13.5,389.6,10/5/14 3:30,,,,
64,10/5/14,6.99,13.44,389.57,10/5/14 3:45,,,,
65,10/5/14,7.03,13.44,389.63,10/5/14 4:00,,,,
66,10/5/14,7.05,13.44,389.71,10/5/14 4:15,,,,
67,10/5/14,7.09,13.38,389.77,10/5/14 4:30,,,,
68,10/5/14,7.1,13.38,389.79,10/5/14 4:45,,,,
69,10/5/14,7.12,13.31,389.85,10/5/14 5:00,,,,
70,10/5/14,7.09,13.25,389.82,10/5/14 5:15,,,,
71,10/5/14,7.07,13.25,389.88,10/5/14 5:30,,,,
72,10/5/14,7.11,13.19,389.96,10/5/14 5:45,,,,
73,10/5/14,7.07,13.13,389.99,10/5/14 6:00,,,,
74,10/5/14,7.09,13.13,390.08,10/5/14 6:15,,,,
75,10/5/14,7.12,13.06,390.08,10/5/14 6:30,,,,
76,10/5/14,7.13,13,390.08,10/5/14 6:45,,,,
77,10/5/14,7.11,13,390.08,10/5/14 7:00,,,,
78,10/5/14,7.1,13,390.22,10/5/14 7:15,,,,
79,10/5/14,7.09,13,390.24,10/5/14 7:30,,,,
80,10/5/14,7.08,12.94,390.24,10/5/14 7:45,,,,
81,10/5/14,7.08,12.94,390.33,10/5/14 8:00,,,,
82,10/5/14,7.08,12.88,390.41,10/5/14 8:15,,,,
83,10/5/14,7.08,12.88,390.52,10/5/14 8:30,,,,
84,10/5/14,7.07,12.94,390.66,10/5/14 8:45,,,,
85,10/5/14,7.02,12.94,390.69,10/5/14 9:00,,,,
86,10/5/14,7.04,12.94,390.69,10/5/14 9:15,,,,
87,10/5/14,7.07,13,390.72,10/5/14 9:30,,,,
88,10/5/14,6.93,13,390.63,10/5/14 9:45,,,,
89,10/5/14,7,13.13,390.72,10/5/14 10:00,,,,
90,10/5/14,7.01,13.19,390.72,10/5/14 10:15,,,,
91,10/5/14,6.99,13.19,390.75,10/5/14 10:30,,,,
92,10/5/14,7.03,13.25,390.69,10/5/14 10:45,,,,
93,10/5/14,7.06,13.31,390.8,10/5/14 11:00,,,,
94,10/5/14,7.03,13.44,390.69,10/5/14 11:15,,,,
95,10/5/14,7.04,13.44,390.6,10/5/14 11:30,,,,
96,10/5/14,7.04,13.56,390.63,10/5/14 11:45,,,,
97,10/5/14,7.03,13.69,390.58,10/5/14 12:00,,,,
98,10/5/14,7.06,13.75,390.46,10/5/14 12:15,,,,
99,10/5/14,6.99,13.81,390.38,10/5/14 12:30,,,,
100,10/5/14,7.04,13.88,390.35,10/5/14 12:45,,,,
101,10/5/14,7.05,13.94,390.27,10/5/14 13:00,,,,
102,10/5/14,7.03,14,390.18,10/5/14 13:15,,,,
103,10/5/14,7.04,14.13,390.13,10/5/14 13:30,,,,
104,10/5/14,7.03,14.19,389.99,10/5/14 13:45,,,,
105,10/5/14,7.03,14.25,390.01,10/5/14 14:00,,,,
106,10/5/14,7,14.31,389.96,10/5/14 14:15,,,,
107,10/5/14,7.06,14.38,389.96,10/5/14 14:30,,,,
108,10/5/14,7.04,14.44,389.85,10/5/14 14:45,,,,
109,10/5/14,6.97,14.5,389.73,10/5/14 15:00,,,,
110,10/5/14,6.99,14.56,389.71,10/5/14 15:15,,,,
111,10/5/14,7.07,14.63,389.79,10/5/14 15:30,,,,
112,10/5/14,7.06,14.63,389.73,10/5/14 15:45,,,,
113,10/5/14,6.93,14.63,389.62,10/5/14 16:00,,,,
114,10/5/14,7.06,14.69,389.65,10/5/14 16:15,,,,
115,10/5/14,6.96,14.75,389.62,10/5/14 16:30,,,,
116,10/5/14,6.98,14.75,389.59,10/5/14 16:45,,,,
117,10/5/14,7.01,14.81,389.59,10/5/14 17:00,,,,
118,10/5/14,6.97,14.81,389.65,10/5/14 17:15,,,,
119,10/5/14,6.99,14.81,389.65,10/5/14 17:30,,,,
120,10/5/14,6.98,14.81,389.65,10/5/14 17:45,,,,
121,10/5/14,7,14.81,389.7,10/5/14 18:00,,,,
122,10/5/14,7,14.75,389.73,10/5/14 18:15,,,,
123,10/5/14,6.98,14.69,389.76,10/5/14 18:30,,,,
124,10/5/14,7.03,14.56,389.85,10/5/14 18:45,,,,
125,10/5/14,6.99,14.5,389.9,10/5/14 19:00,,,,
