Advanced Calibration Data,,,,,,,,,,
,Temperature,Cal Date, Tm, Tzs, Tb,,,,,
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0,0,0,,,,,
,Pressure,3/25/13 09:51,0,-0.000063,1.000679,0.000009,0.000455,0.15344,0,1
,,,,,,,,,,
Field Calibration Data,,,,,,,,,,
,Temperature,Cal Date,m,b,,,,,,
,Pressure,Cal Date,m,b,,,,,,
,Temperature(degC),unknown,1,0,,,,,,
,Pressure(in H2O),unknown,1,0,,,,,,
,,,,,,,,,,
Sensor/Session information,,,,,,,,,,
SensorSN,21309003,,Modbus Addr.,2,,,,,,
Sensor Type,PT2X,,Initialized w/fw Rev,2. 9,,,,,,
Sensor Name,INW Smart Sensor,,Uploaded,Aqua4Plus 1.9.501,,,,,,
Session Name,INF BV 2017-12-11,,Exported,Aqua4Plus 1.9.501,,,,,,
# Records,3347,,,,,,,,,
Statistical Data,,Temperature(degC),Pressure(in H2O),,,,,,,
,Sensor Range,-40 - +125 degC,30 psia,,,,,,,
,Minimum,-1.94,387.12,,,,,,,
,Maximum,9.38,402.68,,,,,,,
,Mean,1.92,395.08,,,,,,,
,Variance,6.149,9.861,,,,,,,
,Std Deviation,2.48,3.14,,,,,,,
,,,,,,,,,,
,Field Cal Date,unknown,unknown,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O),,,,,,,
1,12/11/17 15:00,4.19,392.49,,,,,,,
2,12/11/17 15:15,4.25,392.46,,,,,,,
3,12/11/17 15:30,4.25,392.43,,,,,,,
4,12/11/17 15:45,4.25,392.29,,,,,,,
5,12/11/17 16:00,4.25,392.38,,,,,,,
6,12/11/17 16:15,4.19,392.32,,,,,,,
7,12/11/17 16:30,4.19,392.24,,,,,,,
8,12/11/17 16:45,4.13,392.27,,,,,,,
9,12/11/17 17:00,4,392.21,,,,,,,
10,12/11/17 17:15,3.94,392.32,,,,,,,
11,12/11/17 17:30,3.88,392.21,,,,,,,
12,12/11/17 17:45,3.75,392.05,,,,,,,
13,12/11/17 18:00,3.69,392.07,,,,,,,
14,12/11/17 18:15,3.63,391.99,,,,,,,
15,12/11/17 18:30,3.56,392.02,,,,,,,
16,12/11/17 18:45,3.5,391.96,,,,,,,
17,12/11/17 19:00,3.5,391.99,,,,,,,
18,12/11/17 19:15,3.5,392.02,,,,,,,
19,12/11/17 19:30,3.44,391.97,,,,,,,
20,12/11/17 19:45,3.38,391.88,,,,,,,
21,12/11/17 20:00,3.31,391.83,,,,,,,
22,12/11/17 20:15,3.31,391.8,,,,,,,
23,12/11/17 20:30,3.25,391.63,,,,,,,
24,12/11/17 20:45,3.19,391.58,,,,,,,
25,12/11/17 21:00,3.19,391.55,,,,,,,
26,12/11/17 21:15,3.19,391.44,,,,,,,
27,12/11/17 21:30,3.19,391.33,,,,,,,
28,12/11/17 21:45,3.19,391.21,,,,,,,
29,12/11/17 22:00,3.25,391.16,,,,,,,
30,12/11/17 22:15,3.25,391.02,,,,,,,
31,12/11/17 22:30,3.25,391.05,,,,,,,
32,12/11/17 22:45,3.25,390.93,,,,,,,
33,12/11/17 23:00,3.25,390.91,,,,,,,
34,12/11/17 23:15,3.25,390.82,,,,,,,
35,12/11/17 23:30,3.25,390.68,,,,,,,
36,12/11/17 23:45,3.25,390.57,,,,,,,
37,12/12/17 00:00,3.25,390.54,,,,,,,
38,12/12/17 00:15,3.31,390.49,,,,,,,
39,12/12/17 00:30,3.31,390.29,,,,,,,
40,12/12/17 00:45,3.31,390.18,,,,,,,
41,12/12/17 01:00,3.38,390.15,,,,,,,
42,12/12/17 01:15,3.31,389.98,,,,,,,
43,12/12/17 01:30,3.31,389.84,,,,,,,
44,12/12/17 01:45,3.38,389.67,,,,,,,
45,12/12/17 02:00,3.38,389.7,,,,,,,
46,12/12/17 02:15,3.38,389.67,,,,,,,
47,12/12/17 02:30,3.31,389.59,,,,,,,
48,12/12/17 02:45,3.25,389.48,,,,,,,
49,12/12/17 03:00,3.25,389.34,,,,,,,
50,12/12/17 03:15,3.25,389.17,,,,,,,
51,12/12/17 03:30,3.31,389.2,,,,,,,
52,12/12/17 03:45,3.38,389.12,,,,,,,
53,12/12/17 04:00,3.38,388.98,,,,,,,
54,12/12/17 04:15,3.38,389,,,,,,,
55,12/12/17 04:30,3.38,388.89,,,,,,,
56,12/12/17 04:45,3.44,388.95,,,,,,,
57,12/12/17 05:00,3.38,388.78,,,,,,,
58,12/12/17 05:15,3.44,388.72,,,,,,,
59,12/12/17 05:30,3.44,388.67,,,,,,,
60,12/12/17 05:45,3.5,388.61,,,,,,,
61,12/12/17 06:00,3.5,388.5,,,,,,,
62,12/12/17 06:15,3.5,388.39,,,,,,,
63,12/12/17 06:30,3.5,388.53,,,,,,,
64,12/12/17 06:45,3.56,388.53,,,,,,,
65,12/12/17 07:00,3.56,388.5,,,,,,,
66,12/12/17 07:15,3.56,388.53,,,,,,,
67,12/12/17 07:30,3.56,388.5,,,,,,,
68,12/12/17 07:45,3.63,388.64,,,,,,,
69,12/12/17 08:00,3.63,388.61,,,,,,,
70,12/12/17 08:15,3.69,388.5,,,,,,,
71,12/12/17 08:30,3.75,388.52,,,,,,,
72,12/12/17 08:45,3.75,388.55,,,,,,,
73,12/12/17 09:00,3.81,388.58,,,,,,,
74,12/12/17 09:15,3.81,388.58,,,,,,,
75,12/12/17 09:30,3.88,388.66,,,,,,,
76,12/12/17 09:45,3.94,388.63,,,,,,,
77,12/12/17 10:00,3.94,388.61,,,,,,,
78,12/12/17 10:15,3.94,388.61,,,,,,,
79,12/12/17 10:30,4,388.52,,,,,,,
80,12/12/17 10:45,4,388.52,,,,,,,
81,12/12/17 11:00,4.06,388.38,,,,,,,
82,12/12/17 11:15,4.06,388.41,,,,,,,
83,12/12/17 11:30,4.13,388.24,,,,,,,
84,12/12/17 11:45,4.13,388.1,,,,,,,
85,12/12/17 12:00,4.19,388.02,,,,,,,
86,12/12/17 12:15,4.25,388.02,,,,,,,
87,12/12/17 12:30,4.38,388.18,,,,,,,
88,12/12/17 12:45,4.38,388.02,,,,,,,
89,12/12/17 13:00,4.44,387.9,,,,,,,
90,12/12/17 13:15,4.5,387.76,,,,,,,
91,12/12/17 13:30,4.56,387.85,,,,,,,
92,12/12/17 13:45,4.69,387.73,,,,,,,
93,12/12/17 14:00,4.69,387.76,,,,,,,
94,12/12/17 14:15,4.69,388.01,,,,,,,
95,12/12/17 14:30,4.69,388.01,,,,,,,
96,12/12/17 14:45,4.69,388.1,,,,,,,
97,12/12/17 15:00,4.56,388.18,,,,,,,
98,12/12/17 15:15,4.5,388.13,,,,,,,
99,12/12/17 15:30,4.31,388.18,,,,,,,
100,12/12/17 15:45,4.25,388.32,,,,,,,
101,12/12/17 16:00,4.19,388.63,,,,,,,
102,12/12/17 16:15,4,388.69,,,,,,,
103,12/12/17 16:30,3.88,388.78,,,,,,,
104,12/12/17 16:45,3.75,388.92,,,,,,,
105,12/12/17 17:00,3.63,389.03,,,,,,,
106,12/12/17 17:15,3.5,389.14,,,,,,,
107,12/12/17 17:30,3.31,389.12,,,,,,,
108,12/12/17 17:45,3.13,389.23,,,,,,,
109,12/12/17 18:00,3,389.23,,,,,,,
110,12/12/17 18:15,2.88,389.37,,,,,,,
111,12/12/17 18:30,2.81,389.46,,,,,,,
112,12/12/17 18:45,2.69,389.57,,,,,,,
113,12/12/17 19:00,2.56,389.6,,,,,,,
114,12/12/17 19:15,2.5,389.68,,,,,,,
115,12/12/17 19:30,2.44,389.82,,,,,,,
116,12/12/17 19:45,2.38,389.77,,,,,,,
117,12/12/17 20:00,2.25,389.77,,,,,,,
118,12/12/17 20:15,2.19,389.74,,,,,,,
119,12/12/17 20:30,2.06,389.74,,,,,,,
120,12/12/17 20:45,1.88,389.83,,,,,,,
121,12/12/17 21:00,1.75,389.78,,,,,,,
122,12/12/17 21:15,1.69,389.8,,,,,,,
123,12/12/17 21:30,1.56,389.97,,,,,,,
124,12/12/17 21:45,1.56,389.94,,,,,,,
125,12/12/17 22:00,1.44,389.83,,,,,,,
126,12/12/17 22:15,1.25,389.89,,,,,,,
127,12/12/17 22:30,1.19,389.92,,,,,,,
128,12/12/17 22:45,1.13,389.92,,,,,,,
