Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
126,6/10/16,7.87,21.88,397.25,6/10/16 16:45,,,,
127,6/10/16,7.7,21.81,397.08,6/10/16 17:00,,,,
128,6/10/16,7.8,21.81,397.11,6/10/16 17:15,,,,
129,6/10/16,7.79,21.81,397.06,6/10/16 17:30,,,,
130,6/10/16,7.88,21.88,397.11,6/10/16 17:45,,,,
131,6/10/16,7.87,21.88,397.08,6/10/16 18:00,,,,
132,6/10/16,7.74,21.88,396.97,6/10/16 18:15,,,,
133,6/10/16,7.83,21.81,397.11,6/10/16 18:30,,,,
134,6/10/16,7.81,21.81,397.14,6/10/16 18:45,,,,
135,6/10/16,7.86,21.81,397.2,6/10/16 19:00,,,,
136,6/10/16,7.75,21.75,397.11,6/10/16 19:15,,,,
137,6/10/16,7.77,21.75,397.17,6/10/16 19:30,,,,
138,6/10/16,7.8,21.75,397.17,6/10/16 19:45,,,,
139,6/10/16,7.66,21.69,397.06,6/10/16 20:00,,,,
140,6/10/16,7.78,21.63,397.17,6/10/16 20:15,,,,
141,6/10/16,7.65,21.56,397.14,6/10/16 20:30,,,,
142,6/10/16,7.74,21.5,397.28,6/10/16 20:45,,,,
143,6/10/16,7.65,21.44,397.28,6/10/16 21:00,,,,
144,6/10/16,7.71,21.38,397.39,6/10/16 21:15,,,,
145,6/10/16,7.59,21.31,397.36,6/10/16 21:30,,,,
146,6/10/16,7.59,21.25,397.39,6/10/16 21:45,,,,
147,6/10/16,7.73,21.19,397.53,6/10/16 22:00,,,,
148,6/10/16,7.77,21.13,397.56,6/10/16 22:15,,,,
149,6/10/16,7.77,21.06,397.64,6/10/16 22:30,,,,
150,6/10/16,7.62,21.06,397.5,6/10/16 22:45,,,,
151,6/10/16,7.69,21,397.5,6/10/16 23:00,,,,
152,6/10/16,7.7,20.94,397.53,6/10/16 23:15,,,,
153,6/10/16,7.63,20.94,397.53,6/10/16 23:30,,,,
154,6/10/16,7.61,20.88,397.56,6/10/16 23:45,,,,
155,6/11/16,7.71,20.88,397.7,6/11/16 0:00,,,,
156,6/11/16,7.65,20.81,397.67,6/11/16 0:15,,,,
157,6/11/16,7.76,20.81,397.7,6/11/16 0:30,,,,
158,6/11/16,7.67,20.75,397.56,6/11/16 0:45,,,,
159,6/11/16,7.81,20.75,397.7,6/11/16 1:00,,,,
160,6/11/16,7.68,20.75,397.56,6/11/16 1:15,,,,
161,6/11/16,7.77,20.75,397.64,6/11/16 1:30,,,,
162,6/11/16,7.75,20.69,397.64,6/11/16 1:45,,,,
163,6/11/16,7.72,20.75,397.64,6/11/16 2:00,,,,
164,6/11/16,7.71,20.75,397.62,6/11/16 2:15,,,,
165,6/11/16,7.76,20.69,397.7,6/11/16 2:30,,,,
166,6/11/16,7.79,20.69,397.7,6/11/16 2:45,,,,
167,6/11/16,7.81,20.69,397.73,6/11/16 3:00,,,,
168,6/11/16,7.83,20.69,397.76,6/11/16 3:15,,,,
169,6/11/16,7.81,20.69,397.76,6/11/16 3:30,,,,
170,6/11/16,7.78,20.69,397.76,6/11/16 3:45,,,,
171,6/11/16,7.7,20.69,397.59,6/11/16 4:00,,,,
172,6/11/16,7.87,20.69,397.7,6/11/16 4:15,,,,
173,6/11/16,7.71,20.69,397.53,6/11/16 4:30,,,,
174,6/11/16,7.72,20.63,397.48,6/11/16 4:45,,,,
175,6/11/16,7.66,20.56,397.37,6/11/16 5:00,,,,
176,6/11/16,7.72,20.56,397.56,6/11/16 5:15,,,,
177,6/11/16,7.66,20.56,397.53,6/11/16 5:30,,,,
178,6/11/16,7.8,20.5,397.67,6/11/16 5:45,,,,
179,6/11/16,7.83,20.5,397.76,6/11/16 6:00,,,,
180,6/11/16,7.76,20.5,397.73,6/11/16 6:15,,,,
181,6/11/16,7.83,20.5,397.81,6/11/16 6:30,,,,
182,6/11/16,7.8,20.44,397.76,6/11/16 6:45,,,,
183,6/11/16,7.78,20.5,397.78,6/11/16 7:00,,,,
184,6/11/16,7.82,20.44,397.84,6/11/16 7:15,,,,
185,6/11/16,7.84,20.5,397.84,6/11/16 7:30,,,,
186,6/11/16,7.87,20.5,397.84,6/11/16 7:45,,,,
187,6/11/16,7.71,20.5,397.7,6/11/16 8:00,,,,
188,6/11/16,7.84,20.56,397.84,6/11/16 8:15,,,,
189,6/11/16,7.76,20.56,397.84,6/11/16 8:30,,,,
190,6/11/16,7.79,20.63,397.9,6/11/16 8:45,,,,
191,6/11/16,7.69,20.69,397.81,6/11/16 9:00,,,,
192,6/11/16,7.9,20.81,398.01,6/11/16 9:15,,,,
193,6/11/16,7.85,20.88,397.81,6/11/16 9:30,,,,
194,6/11/16,7.8,20.94,397.64,6/11/16 9:45,,,,
195,6/11/16,7.92,21.06,397.76,6/11/16 10:00,,,,
196,6/11/16,7.92,21.13,397.81,6/11/16 10:15,,,,
197,6/11/16,7.87,21.25,397.81,6/11/16 10:30,,,,
198,6/11/16,7.89,21.38,397.75,6/11/16 10:45,,,,
199,6/11/16,7.9,21.5,397.75,6/11/16 11:00,,,,
200,6/11/16,7.94,21.56,397.75,6/11/16 11:15,,,,
201,6/11/16,7.97,21.69,397.78,6/11/16 11:30,,,,
202,6/11/16,7.93,21.81,397.67,6/11/16 11:45,,,,
203,6/11/16,7.95,21.94,397.7,6/11/16 12:00,,,,
204,6/11/16,7.8,22,397.47,6/11/16 12:15,,,,
205,6/11/16,7.87,22.06,397.56,6/11/16 12:30,,,,
206,6/11/16,7.78,22.25,397.36,6/11/16 12:45,,,,
207,6/11/16,7.96,22.38,397.45,6/11/16 13:00,,,,
208,6/11/16,7.83,22.5,397.33,6/11/16 13:15,,,,
209,6/11/16,7.72,22.56,397.14,6/11/16 13:30,,,,
210,6/11/16,7.75,22.69,397.14,6/11/16 13:45,,,,
211,6/11/16,7.91,22.75,397.17,6/11/16 14:00,,,,
212,6/11/16,7.8,22.81,397,6/11/16 14:15,,,,
213,6/11/16,7.91,22.88,397.11,6/11/16 14:30,,,,
214,6/11/16,7.95,22.94,397.06,6/11/16 14:45,,,,
215,6/11/16,7.84,22.94,396.92,6/11/16 15:00,,,,
216,6/11/16,7.88,22.94,396.94,6/11/16 15:15,,,,
217,6/11/16,7.85,23,396.92,6/11/16 15:30,,,,
218,6/11/16,7.85,23,396.89,6/11/16 15:45,,,,
219,6/11/16,7.78,23,396.78,6/11/16 16:00,,,,
220,6/11/16,7.82,23,396.8,6/11/16 16:15,,,,
221,6/11/16,7.86,23,396.83,6/11/16 16:30,,,,
222,6/11/16,7.8,23,396.69,6/11/16 16:45,,,,
223,6/11/16,7.85,22.94,396.72,6/11/16 17:00,,,,
224,6/11/16,7.82,22.94,396.66,6/11/16 17:15,,,,
225,6/11/16,7.73,22.94,396.55,6/11/16 17:30,,,,
226,6/11/16,7.87,22.94,396.61,6/11/16 17:45,,,,
227,6/11/16,7.8,22.88,396.55,6/11/16 18:00,,,,
228,6/11/16,7.81,22.88,396.55,6/11/16 18:15,,,,
229,6/11/16,7.73,22.81,396.5,6/11/16 18:30,,,,
230,6/11/16,7.83,22.81,396.55,6/11/16 18:45,,,,
231,6/11/16,7.79,22.75,396.5,6/11/16 19:00,,,,
232,6/11/16,7.81,22.75,396.58,6/11/16 19:15,,,,
233,6/11/16,7.84,22.69,396.61,6/11/16 19:30,,,,
234,6/11/16,7.84,22.63,396.64,6/11/16 19:45,,,,
235,6/11/16,7.75,22.56,396.53,6/11/16 20:00,,,,
236,6/11/16,7.74,22.56,396.5,6/11/16 20:15,,,,
237,6/11/16,7.72,22.44,396.53,6/11/16 20:30,,,,
238,6/11/16,7.74,22.44,396.58,6/11/16 20:45,,,,
239,6/11/16,7.74,22.38,396.61,6/11/16 21:00,,,,
240,6/11/16,7.63,22.38,396.55,6/11/16 21:15,,,,
241,6/11/16,7.63,22.38,396.55,6/11/16 21:30,,,,
242,6/11/16,7.63,22.31,396.66,6/11/16 21:45,,,,
243,6/11/16,7.71,22.25,396.8,6/11/16 22:00,,,,
244,6/11/16,7.61,22.25,396.75,6/11/16 22:15,,,,
245,6/11/16,7.75,22.19,396.92,6/11/16 22:30,,,,
246,6/11/16,7.7,22.13,396.83,6/11/16 22:45,,,,
247,6/11/16,7.71,22.06,396.86,6/11/16 23:00,,,,
248,6/11/16,7.67,22.06,396.78,6/11/16 23:15,,,,
249,6/11/16,7.75,22.06,396.83,6/11/16 23:30,,,,
250,6/11/16,7.49,22.06,396.58,6/11/16 23:45,,,,
251,6/12/16,7.8,22.06,396.86,6/12/16 0:00,,,,
252,6/12/16,7.77,22.06,396.8,6/12/16 0:15,,,,
253,6/12/16,7.7,22.06,396.69,6/12/16 0:30,,,,
254,6/12/16,7.73,22.06,396.72,6/12/16 0:45,,,,
255,6/12/16,7.7,22.06,396.64,6/12/16 1:00,,,,
256,6/12/16,7.73,22,396.69,6/12/16 1:15,,,,
257,6/12/16,7.73,22,396.64,6/12/16 1:30,,,,
258,6/12/16,7.73,21.94,396.61,6/12/16 1:45,,,,
259,6/12/16,7.74,21.94,396.61,6/12/16 2:00,,,,
260,6/12/16,7.73,21.94,396.5,6/12/16 2:15,,,,
261,6/12/16,7.59,21.94,396.39,6/12/16 2:30,,,,
262,6/12/16,7.77,21.94,396.44,6/12/16 2:45,,,,
263,6/12/16,7.63,21.88,396.25,6/12/16 3:00,,,,
264,6/12/16,7.73,21.88,396.33,6/12/16 3:15,,,,
265,6/12/16,7.6,21.88,396.19,6/12/16 3:30,,,,
266,6/12/16,7.77,21.88,396.36,6/12/16 3:45,,,,
267,6/12/16,7.67,21.88,396.27,6/12/16 4:00,,,,
268,6/12/16,7.67,21.81,396.33,6/12/16 4:15,,,,
269,6/12/16,7.67,21.81,396.25,6/12/16 4:30,,,,
270,6/12/16,7.67,21.75,396.27,6/12/16 4:45,,,,
271,6/12/16,7.77,21.75,396.39,6/12/16 5:00,,,,
272,6/12/16,7.75,21.69,396.39,6/12/16 5:15,,,,
273,6/12/16,7.68,21.63,396.39,6/12/16 5:30,,,,
274,6/12/16,7.7,21.63,396.39,6/12/16 5:45,,,,
275,6/12/16,7.7,21.63,396.33,6/12/16 6:00,,,,
276,6/12/16,7.67,21.63,396.19,6/12/16 6:15,,,,
277,6/12/16,7.49,21.56,396.05,6/12/16 6:30,,,,
278,6/12/16,7.74,21.56,396.25,6/12/16 6:45,,,,
279,6/12/16,7.74,21.56,396.25,6/12/16 7:00,,,,
280,6/12/16,7.67,21.56,396.05,6/12/16 7:15,,,,
281,6/12/16,7.68,21.56,396.05,6/12/16 7:30,,,,
282,6/12/16,7.53,21.5,395.88,6/12/16 7:45,,,,
283,6/12/16,7.67,21.44,396,6/12/16 8:00,,,,
284,6/12/16,7.77,21.44,396.14,6/12/16 8:15,,,,
285,6/12/16,7.77,21.5,396.22,6/12/16 8:30,,,,
286,6/12/16,7.9,21.5,396.25,6/12/16 8:45,,,,
287,6/12/16,7.82,21.5,396.3,6/12/16 9:00,,,,
288,6/12/16,7.67,21.63,396.08,6/12/16 9:15,,,,
289,6/12/16,7.7,21.63,396.05,6/12/16 9:30,,,,
290,6/12/16,7.92,21.69,396.05,6/12/16 9:45,,,,
291,6/12/16,7.9,21.75,395.97,6/12/16 10:00,,,,
292,6/12/16,7.84,21.81,396,6/12/16 10:15,,,,
293,6/12/16,7.81,21.94,395.88,6/12/16 10:30,,,,
294,6/12/16,7.72,22,395.83,6/12/16 10:45,,,,
295,6/12/16,7.79,22.06,395.86,6/12/16 11:00,,,,
296,6/12/16,7.88,22.06,395.94,6/12/16 11:15,,,,
297,6/12/16,7.88,22.13,395.91,6/12/16 11:30,,,,
298,6/12/16,7.81,22.25,395.83,6/12/16 11:45,,,,
299,6/12/16,7.87,22.38,395.8,6/12/16 12:00,,,,
300,6/12/16,7.8,22.44,395.63,6/12/16 12:15,,,,
301,6/12/16,7.88,22.56,395.66,6/12/16 12:30,,,,
302,6/12/16,7.86,22.69,395.6,6/12/16 12:45,,,,
303,6/12/16,7.82,22.81,395.58,6/12/16 13:00,,,,
304,6/12/16,7.79,22.88,395.49,6/12/16 13:15,,,,
305,6/12/16,7.81,22.94,395.52,6/12/16 13:30,,,,
306,6/12/16,7.61,22.94,395.27,6/12/16 13:45,,,,
307,6/12/16,7.74,22.94,395.38,6/12/16 14:00,,,,
308,6/12/16,7.59,23.13,395.13,6/12/16 14:15,,,,
309,6/12/16,7.73,23.13,395.16,6/12/16 14:30,,,,
310,6/12/16,7.86,23.13,395.21,6/12/16 14:45,,,,
311,6/12/16,7.8,23.13,395.05,6/12/16 15:00,,,,
312,6/12/16,7.79,23.13,395.05,6/12/16 15:15,,,,
313,6/12/16,7.78,23.13,394.96,6/12/16 15:30,,,,
314,6/12/16,7.7,23.13,394.93,6/12/16 15:45,,,,
315,6/12/16,7.86,23.19,395.02,6/12/16 16:00,,,,
316,6/12/16,7.88,23.13,395.13,6/12/16 16:15,,,,
317,6/12/16,7.77,23.13,395.05,6/12/16 16:30,,,,
318,6/12/16,7.74,23.13,394.88,6/12/16 16:45,,,,
319,6/12/16,7.6,23.06,394.71,6/12/16 17:00,,,,
320,6/12/16,7.79,23,395.02,6/12/16 17:15,,,,
321,6/12/16,7.7,23,394.96,6/12/16 17:30,,,,
322,6/12/16,7.7,22.94,394.91,6/12/16 17:45,,,,
323,6/12/16,7.7,22.88,394.91,6/12/16 18:00,,,,
324,6/12/16,7.67,22.88,394.99,6/12/16 18:15,,,,
325,6/12/16,7.69,22.88,394.99,6/12/16 18:30,,,,
326,6/12/16,7.78,22.81,395.16,6/12/16 18:45,,,,
327,6/12/16,7.57,22.81,395.02,6/12/16 19:00,,,,
328,6/12/16,7.62,22.75,395.1,6/12/16 19:15,,,,
329,6/12/16,7.58,22.75,395.02,6/12/16 19:30,,,,
330,6/12/16,7.7,22.69,395.16,6/12/16 19:45,,,,
331,6/12/16,7.5,22.69,394.96,6/12/16 20:00,,,,
332,6/12/16,7.77,22.63,395.19,6/12/16 20:15,,,,
333,6/12/16,7.61,22.63,395.13,6/12/16 20:30,,,,
334,6/12/16,7.68,22.56,395.16,6/12/16 20:45,,,,
335,6/12/16,7.73,22.5,395.24,6/12/16 21:00,,,,
336,6/12/16,7.75,22.44,395.3,6/12/16 21:15,,,,
337,6/12/16,7.7,22.44,395.27,6/12/16 21:30,,,,
338,6/12/16,7.82,22.44,395.35,6/12/16 21:45,,,,
339,6/12/16,7.74,22.38,395.3,6/12/16 22:00,,,,
340,6/12/16,7.71,22.31,395.21,6/12/16 22:15,,,,
341,6/12/16,7.7,22.13,395.24,6/12/16 22:30,,,,
342,6/12/16,7.62,22,395.16,6/12/16 22:45,,,,
343,6/12/16,7.52,21.88,395.16,6/12/16 23:00,,,,
344,6/12/16,7.56,21.75,395.33,6/12/16 23:15,,,,
345,6/12/16,7.54,21.75,395.47,6/12/16 23:30,,,,
346,6/12/16,7.6,21.63,395.72,6/12/16 23:45,,,,
347,6/13/16,7.54,21.56,395.72,6/13/16 0:00,,,,
348,6/13/16,7.71,21.44,395.91,6/13/16 0:15,,,,
349,6/13/16,7.67,21.31,395.88,6/13/16 0:30,,,,
350,6/13/16,7.66,21.19,395.88,6/13/16 0:45,,,,
351,6/13/16,7.67,21.13,395.88,6/13/16 1:00,,,,
352,6/13/16,7.59,21.06,395.83,6/13/16 1:15,,,,
353,6/13/16,7.55,20.94,395.75,6/13/16 1:30,,,,
354,6/13/16,7.62,20.81,395.86,6/13/16 1:45,,,,
355,6/13/16,7.65,20.69,395.8,6/13/16 2:00,,,,
356,6/13/16,7.6,20.63,395.75,6/13/16 2:15,,,,
357,6/13/16,7.66,20.56,395.75,6/13/16 2:30,,,,
358,6/13/16,7.63,20.5,395.72,6/13/16 2:45,,,,
359,6/13/16,7.55,20.44,395.52,6/13/16 3:00,,,,
360,6/13/16,7.59,20.38,395.61,6/13/16 3:15,,,,
361,6/13/16,7.69,20.31,395.66,6/13/16 3:30,,,,
362,6/13/16,7.66,20.25,395.64,6/13/16 3:45,,,,
363,6/13/16,7.66,20.19,395.61,6/13/16 4:00,,,,
364,6/13/16,7.62,20.13,395.58,6/13/16 4:15,,,,
365,6/13/16,7.67,20,395.69,6/13/16 4:30,,,,
366,6/13/16,7.63,20,395.78,6/13/16 4:45,,,,
367,6/13/16,7.59,19.94,395.75,6/13/16 5:00,,,,
368,6/13/16,7.63,19.88,395.78,6/13/16 5:15,,,,
369,6/13/16,7.7,19.81,395.94,6/13/16 5:30,,,,
370,6/13/16,7.62,19.69,395.89,6/13/16 5:45,,,,
371,6/13/16,7.72,19.63,396,6/13/16 6:00,,,,
372,6/13/16,7.62,19.56,396.03,6/13/16 6:15,,,,
373,6/13/16,7.62,19.5,396.11,6/13/16 6:30,,,,
374,6/13/16,7.54,19.44,396.11,6/13/16 6:45,,,,
375,6/13/16,7.55,19.31,396.14,6/13/16 7:00,,,,
376,6/13/16,7.51,19.31,396.2,6/13/16 7:15,,,,
377,6/13/16,7.52,19.31,396.28,6/13/16 7:30,,,,
378,6/13/16,7.52,19.25,396.31,6/13/16 7:45,,,,
379,6/13/16,7.53,19.25,396.34,6/13/16 8:00,,,,
380,6/13/16,7.54,19.25,396.39,6/13/16 8:15,,,,
381,6/13/16,7.46,19.31,396.42,6/13/16 8:30,,,,
382,6/13/16,7.59,19.31,396.59,6/13/16 8:45,,,,
383,6/13/16,7.6,19.31,396.59,6/13/16 9:00,,,,
384,6/13/16,7.53,19.38,396.45,6/13/16 9:15,,,,
385,6/13/16,7.55,19.44,396.47,6/13/16 9:30,,,,
386,6/13/16,7.69,19.44,396.56,6/13/16 9:45,,,,
387,6/13/16,7.52,19.5,396.42,6/13/16 10:00,,,,
388,6/13/16,7.65,19.56,396.5,6/13/16 10:15,,,,
389,6/13/16,7.47,19.69,396.33,6/13/16 10:30,,,,
390,6/13/16,7.64,19.81,396.45,6/13/16 10:45,,,,
