Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
126,3/24/16,10.11,12.06,392.12,3/24/16 20:00,,,,
127,3/24/16,10.11,12.06,392.12,3/24/16 20:15,,,,
128,3/24/16,10.07,12,392.12,3/24/16 20:30,,,,
129,3/24/16,10.07,12,392.12,3/24/16 20:45,,,,
130,3/24/16,10.12,12,392.09,3/24/16 21:00,,,,
131,3/24/16,10.05,12,392.01,3/24/16 21:15,,,,
132,3/24/16,10.09,11.94,391.93,3/24/16 21:30,,,,
133,3/24/16,10.08,11.94,391.81,3/24/16 21:45,,,,
134,3/24/16,10.11,11.94,391.76,3/24/16 22:00,,,,
135,3/24/16,10.07,11.88,391.59,3/24/16 22:15,,,,
136,3/24/16,10.01,11.88,391.51,3/24/16 22:30,,,,
137,3/24/16,10.07,11.81,391.48,3/24/16 22:45,,,,
138,3/24/16,10.04,11.88,391.4,3/24/16 23:00,,,,
139,3/24/16,10.08,11.88,391.4,3/24/16 23:15,,,,
140,3/24/16,10.12,11.88,391.45,3/24/16 23:30,,,,
141,3/24/16,10.04,11.88,391.37,3/24/16 23:45,,,,
142,3/25/16,9.97,11.88,391.17,3/25/16 0:00,,,,
143,3/25/16,10.05,11.94,391.23,3/25/16 0:15,,,,
144,3/25/16,10.05,11.94,391.23,3/25/16 0:30,,,,
145,3/25/16,10.05,11.94,391.2,3/25/16 0:45,,,,
146,3/25/16,10.08,11.94,391.17,3/25/16 1:00,,,,
147,3/25/16,10.05,12,391.09,3/25/16 1:15,,,,
148,3/25/16,10.09,12,391.17,3/25/16 1:30,,,,
149,3/25/16,10.1,11.94,391.06,3/25/16 1:45,,,,
150,3/25/16,10.17,11.94,391.12,3/25/16 2:00,,,,
151,3/25/16,10.08,11.94,390.98,3/25/16 2:15,,,,
152,3/25/16,10.06,11.94,390.86,3/25/16 2:30,,,,
153,3/25/16,10.06,11.94,390.84,3/25/16 2:45,,,,
154,3/25/16,9.97,11.94,390.7,3/25/16 3:00,,,,
155,3/25/16,10.09,11.94,390.78,3/25/16 3:15,,,,
156,3/25/16,10.04,11.94,390.72,3/25/16 3:30,,,,
157,3/25/16,10.06,12,390.7,3/25/16 3:45,,,,
158,3/25/16,10.03,11.94,390.67,3/25/16 4:00,,,,
159,3/25/16,10.03,11.94,390.64,3/25/16 4:15,,,,
160,3/25/16,9.98,11.94,390.58,3/25/16 4:30,,,,
161,3/25/16,10.09,11.94,390.81,3/25/16 4:45,,,,
162,3/25/16,10.15,11.94,390.84,3/25/16 5:00,,,,
163,3/25/16,10.02,11.94,390.72,3/25/16 5:15,,,,
164,3/25/16,10.04,11.94,390.64,3/25/16 5:30,,,,
165,3/25/16,10.05,11.94,390.7,3/25/16 5:45,,,,
166,3/25/16,10.01,11.88,390.7,3/25/16 6:00,,,,
167,3/25/16,10.04,11.88,390.86,3/25/16 6:15,,,,
168,3/25/16,9.96,11.81,390.84,3/25/16 6:30,,,,
169,3/25/16,10,11.81,390.86,3/25/16 6:45,,,,
170,3/25/16,9.99,11.88,390.92,3/25/16 7:00,,,,
171,3/25/16,10.06,11.88,391,3/25/16 7:15,,,,
172,3/25/16,10.04,11.88,391.06,3/25/16 7:30,,,,
173,3/25/16,10.09,11.88,391.2,3/25/16 7:45,,,,
174,3/25/16,10.17,11.88,391.45,3/25/16 8:00,,,,
175,3/25/16,10.02,11.88,391.48,3/25/16 8:15,,,,
176,3/25/16,10.05,11.88,391.62,3/25/16 8:30,,,,
177,3/25/16,10.03,11.94,391.62,3/25/16 8:45,,,,
178,3/25/16,10.1,11.94,391.76,3/25/16 9:00,,,,
179,3/25/16,10,12,391.65,3/25/16 9:15,,,,
180,3/25/16,10.08,12.13,391.76,3/25/16 9:30,,,,
181,3/25/16,9.94,12.13,391.7,3/25/16 9:45,,,,
182,3/25/16,9.92,12.19,391.76,3/25/16 10:00,,,,
183,3/25/16,10.11,12.25,392.01,3/25/16 10:15,,,,
184,3/25/16,10.08,12.44,391.98,3/25/16 10:30,,,,
185,3/25/16,10.07,12.56,391.98,3/25/16 10:45,,,,
186,3/25/16,10,12.75,391.98,3/25/16 11:00,,,,
187,3/25/16,10.05,12.94,392.03,3/25/16 11:15,,,,
188,3/25/16,10.05,13.13,392.2,3/25/16 11:30,,,,
189,3/25/16,10.06,13.19,392.34,3/25/16 11:45,,,,
190,3/25/16,10.16,13.31,392.48,3/25/16 12:00,,,,
191,3/25/16,10.02,13.38,392.48,3/25/16 12:15,,,,
192,3/25/16,10.09,13.31,392.62,3/25/16 12:30,,,,
193,3/25/16,10.14,13.5,392.59,3/25/16 12:45,,,,
194,3/25/16,10.1,13.69,392.53,3/25/16 13:00,,,,
195,3/25/16,10.04,13.75,392.53,3/25/16 13:15,,,,
196,3/25/16,9.89,13.88,392.33,3/25/16 13:30,,,,
197,3/25/16,10.1,14,392.47,3/25/16 13:45,,,,
198,3/25/16,10.04,14.19,392.42,3/25/16 14:00,,,,
199,3/25/16,10.07,14.38,392.42,3/25/16 14:15,,,,
200,3/25/16,10.08,14.5,392.47,3/25/16 14:30,,,,
201,3/25/16,9.94,14.56,392.27,3/25/16 14:45,,,,
202,3/25/16,10.11,14.5,392.41,3/25/16 15:00,,,,
203,3/25/16,9.96,14.44,392.36,3/25/16 15:15,,,,
204,3/25/16,10.1,14.38,392.36,3/25/16 15:30,,,,
205,3/25/16,10.08,14.31,392.39,3/25/16 15:45,,,,
206,3/25/16,10.21,14.25,392.56,3/25/16 16:00,,,,
207,3/25/16,10.06,14.06,392.42,3/25/16 16:15,,,,
208,3/25/16,10.16,13.94,392.5,3/25/16 16:30,,,,
209,3/25/16,10.07,13.88,392.56,3/25/16 16:45,,,,
210,3/25/16,10.1,13.75,392.7,3/25/16 17:00,,,,
211,3/25/16,10.13,13.56,392.78,3/25/16 17:15,,,,
212,3/25/16,10.16,13.44,392.84,3/25/16 17:30,,,,
213,3/25/16,9.93,13.31,392.62,3/25/16 17:45,,,,
214,3/25/16,10.16,13.13,392.98,3/25/16 18:00,,,,
215,3/25/16,10.1,13,392.98,3/25/16 18:15,,,,
216,3/25/16,10.09,12.88,393.07,3/25/16 18:30,,,,
217,3/25/16,10.1,12.69,393.12,3/25/16 18:45,,,,
218,3/25/16,10.11,12.63,393.26,3/25/16 19:00,,,,
219,3/25/16,10.21,12.5,393.35,3/25/16 19:15,,,,
220,3/25/16,10.11,12.38,393.38,3/25/16 19:30,,,,
221,3/25/16,10.18,12.31,393.49,3/25/16 19:45,,,,
222,3/25/16,10.2,12.25,393.57,3/25/16 20:00,,,,
223,3/25/16,10.14,12.19,393.66,3/25/16 20:15,,,,
224,3/25/16,10.12,12.13,393.82,3/25/16 20:30,,,,
225,3/25/16,10.14,12.06,393.82,3/25/16 20:45,,,,
226,3/25/16,10.11,12,394.02,3/25/16 21:00,,,,
227,3/25/16,10.17,11.94,394.13,3/25/16 21:15,,,,
228,3/25/16,10.13,11.94,394.19,3/25/16 21:30,,,,
229,3/25/16,10.19,11.88,394.22,3/25/16 21:45,,,,
230,3/25/16,10.14,11.88,394.27,3/25/16 22:00,,,,
231,3/25/16,10.17,11.81,394.33,3/25/16 22:15,,,,
232,3/25/16,10.13,11.81,394.44,3/25/16 22:30,,,,
233,3/25/16,10.13,11.75,394.52,3/25/16 22:45,,,,
234,3/25/16,10.14,11.69,394.55,3/25/16 23:00,,,,
235,3/25/16,10.06,11.63,394.55,3/25/16 23:15,,,,
236,3/25/16,10.07,11.63,394.69,3/25/16 23:30,,,,
237,3/25/16,10.12,11.63,394.92,3/25/16 23:45,,,,
238,3/26/16,10.05,11.56,394.94,3/26/16 0:00,,,,
239,3/26/16,10.08,11.56,395.06,3/26/16 0:15,,,,
240,3/26/16,10.07,11.5,395.06,3/26/16 0:30,,,,
241,3/26/16,10.04,11.5,395.06,3/26/16 0:45,,,,
242,3/26/16,10.04,11.44,395.17,3/26/16 1:00,,,,
243,3/26/16,10.03,11.44,395.17,3/26/16 1:15,,,,
244,3/26/16,10.06,11.44,395.28,3/26/16 1:30,,,,
245,3/26/16,10.09,11.44,395.31,3/26/16 1:45,,,,
246,3/26/16,10.04,11.38,395.31,3/26/16 2:00,,,,
247,3/26/16,10.08,11.38,395.42,3/26/16 2:15,,,,
248,3/26/16,10.05,11.38,395.42,3/26/16 2:30,,,,
249,3/26/16,10.14,11.31,395.56,3/26/16 2:45,,,,
250,3/26/16,10.11,11.31,395.48,3/26/16 3:00,,,,
251,3/26/16,10.09,11.25,395.48,3/26/16 3:15,,,,
252,3/26/16,10.1,11.19,395.51,3/26/16 3:30,,,,
253,3/26/16,10.06,11.13,395.45,3/26/16 3:45,,,,
254,3/26/16,10.11,11.13,395.42,3/26/16 4:00,,,,
255,3/26/16,10.09,11.13,395.53,3/26/16 4:15,,,,
256,3/26/16,10.05,11.06,395.53,3/26/16 4:30,,,,
257,3/26/16,10.07,11,395.62,3/26/16 4:45,,,,
258,3/26/16,10.13,11,395.67,3/26/16 5:00,,,,
259,3/26/16,10.06,10.94,395.65,3/26/16 5:15,,,,
260,3/26/16,10.07,10.94,395.7,3/26/16 5:30,,,,
261,3/26/16,10.1,10.94,395.84,3/26/16 5:45,,,,
262,3/26/16,10.07,10.94,395.95,3/26/16 6:00,,,,
263,3/26/16,10.13,10.88,396.15,3/26/16 6:15,,,,
264,3/26/16,10.06,10.88,396.18,3/26/16 6:30,,,,
265,3/26/16,10.09,10.81,396.29,3/26/16 6:45,,,,
266,3/26/16,10.02,10.81,396.35,3/26/16 7:00,,,,
267,3/26/16,10.1,10.88,396.57,3/26/16 7:15,,,,
268,3/26/16,10.1,10.88,396.68,3/26/16 7:30,,,,
269,3/26/16,10.06,10.94,396.76,3/26/16 7:45,,,,
270,3/26/16,9.98,11,396.79,3/26/16 8:00,,,,
271,3/26/16,10.07,11.06,396.93,3/26/16 8:15,,,,
272,3/26/16,10.03,11.13,396.93,3/26/16 8:30,,,,
273,3/26/16,9.99,11.13,397.07,3/26/16 8:45,,,,
274,3/26/16,10.06,11.19,397.18,3/26/16 9:00,,,,
275,3/26/16,10.05,11.25,397.21,3/26/16 9:15,,,,
276,3/26/16,10.07,11.38,397.24,3/26/16 9:30,,,,
277,3/26/16,9.97,11.5,397.15,3/26/16 9:45,,,,
278,3/26/16,9.97,11.63,397.15,3/26/16 10:00,,,,
279,3/26/16,10.09,11.69,397.21,3/26/16 10:15,,,,
280,3/26/16,9.95,11.75,397.09,3/26/16 10:30,,,,
281,3/26/16,10.02,11.88,397.23,3/26/16 10:45,,,,
282,3/26/16,9.98,11.94,397.2,3/26/16 11:00,,,,
283,3/26/16,10.02,12,397.2,3/26/16 11:15,,,,
284,3/26/16,10.02,12,397.18,3/26/16 11:30,,,,
285,3/26/16,10.01,12.06,397.18,3/26/16 11:45,,,,
286,3/26/16,9.95,12,397.18,3/26/16 12:00,,,,
287,3/26/16,9.97,12.06,397.2,3/26/16 12:15,,,,
288,3/26/16,9.97,12.06,397.12,3/26/16 12:30,,,,
289,3/26/16,10.02,12.13,397.12,3/26/16 12:45,,,,
290,3/26/16,9.99,12.13,397.12,3/26/16 13:00,,,,
291,3/26/16,10.04,12.19,397.09,3/26/16 13:15,,,,
292,3/26/16,10.04,12.25,397.18,3/26/16 13:30,,,,
293,3/26/16,10.03,12.25,397.29,3/26/16 13:45,,,,
294,3/26/16,10.06,12.19,397.26,3/26/16 14:00,,,,
295,3/26/16,10.1,12.19,397.15,3/26/16 14:15,,,,
296,3/26/16,10,12.38,396.92,3/26/16 14:30,,,,
297,3/26/16,10.01,12.5,396.7,3/26/16 14:45,,,,
298,3/26/16,10,12.69,396.7,3/26/16 15:00,,,,
299,3/26/16,9.96,12.81,396.67,3/26/16 15:15,,,,
300,3/26/16,10.07,12.81,396.7,3/26/16 15:30,,,,
301,3/26/16,9.93,12.81,396.56,3/26/16 15:45,,,,
302,3/26/16,10.06,12.75,396.7,3/26/16 16:00,,,,
303,3/26/16,9.98,12.69,396.7,3/26/16 16:15,,,,
304,3/26/16,9.98,12.63,396.84,3/26/16 16:30,,,,
305,3/26/16,9.99,12.5,396.78,3/26/16 16:45,,,,
306,3/26/16,10,12.44,396.84,3/26/16 17:00,,,,
307,3/26/16,10.04,12.38,396.81,3/26/16 17:15,,,,
308,3/26/16,10.06,12.31,396.73,3/26/16 17:30,,,,
309,3/26/16,10.03,12.19,396.92,3/26/16 17:45,,,,
310,3/26/16,10.08,12.13,397.01,3/26/16 18:00,,,,
311,3/26/16,10.02,12.06,397.01,3/26/16 18:15,,,,
312,3/26/16,10.05,12.06,397.15,3/26/16 18:30,,,,
313,3/26/16,10.03,11.94,397.18,3/26/16 18:45,,,,
314,3/26/16,10.06,11.88,397.21,3/26/16 19:00,,,,
315,3/26/16,10.05,11.81,397.29,3/26/16 19:15,,,,
316,3/26/16,10.02,11.81,397.32,3/26/16 19:30,,,,
317,3/26/16,10.07,11.75,397.4,3/26/16 19:45,,,,
318,3/26/16,10.06,11.69,397.35,3/26/16 20:00,,,,
319,3/26/16,10,11.69,397.32,3/26/16 20:15,,,,
320,3/26/16,10.02,11.63,397.35,3/26/16 20:30,,,,
321,3/26/16,10.02,11.56,397.32,3/26/16 20:45,,,,
322,3/26/16,10.14,11.56,397.43,3/26/16 21:00,,,,
323,3/26/16,10.03,11.5,397.32,3/26/16 21:15,,,,
324,3/26/16,10.05,11.44,397.38,3/26/16 21:30,,,,
325,3/26/16,10.09,11.44,397.52,3/26/16 21:45,,,,
326,3/26/16,10.01,11.38,397.54,3/26/16 22:00,,,,
327,3/26/16,10.01,11.38,397.49,3/26/16 22:15,,,,
328,3/26/16,10.04,11.38,397.49,3/26/16 22:30,,,,
329,3/26/16,10.06,11.38,397.68,3/26/16 22:45,,,,
330,3/26/16,10.06,11.38,397.71,3/26/16 23:00,,,,
331,3/26/16,10.03,11.38,397.71,3/26/16 23:15,,,,
332,3/26/16,10.03,11.38,397.74,3/26/16 23:30,,,,
333,3/26/16,10.03,11.38,397.71,3/26/16 23:45,,,,
334,3/27/16,10.01,11.31,397.6,3/27/16 0:00,,,,
335,3/27/16,10,11.38,397.57,3/27/16 0:15,,,,
336,3/27/16,10.03,11.38,397.57,3/27/16 0:30,,,,
337,3/27/16,10.06,11.44,397.68,3/27/16 0:45,,,,
338,3/27/16,10.04,11.44,397.63,3/27/16 1:00,,,,
339,3/27/16,10.03,11.5,397.57,3/27/16 1:15,,,,
340,3/27/16,10.04,11.5,397.54,3/27/16 1:30,,,,
341,3/27/16,10.03,11.5,397.57,3/27/16 1:45,,,,
342,3/27/16,10.03,11.5,397.57,3/27/16 2:00,,,,
343,3/27/16,10.04,11.5,397.49,3/27/16 2:15,,,,
344,3/27/16,10,11.5,397.38,3/27/16 2:30,,,,
345,3/27/16,10.05,11.5,397.46,3/27/16 2:45,,,,
346,3/27/16,10.05,11.5,397.43,3/27/16 3:00,,,,
347,3/27/16,10.07,11.5,397.38,3/27/16 3:15,,,,
348,3/27/16,10.07,11.56,397.29,3/27/16 3:30,,,,
349,3/27/16,10.01,11.56,397.12,3/27/16 3:45,,,,
350,3/27/16,10,11.56,397.18,3/27/16 4:00,,,,
351,3/27/16,10,11.56,397.26,3/27/16 4:15,,,,
352,3/27/16,10.05,11.56,397.29,3/27/16 4:30,,,,
353,3/27/16,10,11.56,397.21,3/27/16 4:45,,,,
354,3/27/16,10.05,11.56,397.24,3/27/16 5:00,,,,
355,3/27/16,10.01,11.5,397.26,3/27/16 5:15,,,,
356,3/27/16,10,11.56,397.24,3/27/16 5:30,,,,
357,3/27/16,10,11.56,397.24,3/27/16 5:45,,,,
358,3/27/16,10,11.56,397.24,3/27/16 6:00,,,,
359,3/27/16,10.04,11.56,397.29,3/27/16 6:15,,,,
360,3/27/16,10.05,11.56,397.32,3/27/16 6:30,,,,
361,3/27/16,10.08,11.56,397.37,3/27/16 6:45,,,,
362,3/27/16,10.04,11.5,397.4,3/27/16 7:00,,,,
363,3/27/16,10,11.56,397.35,3/27/16 7:15,,,,
364,3/27/16,10.04,11.56,397.49,3/27/16 7:30,,,,
365,3/27/16,10.07,11.56,397.46,3/27/16 7:45,,,,
366,3/27/16,10,11.56,397.37,3/27/16 8:00,,,,
367,3/27/16,10.01,11.56,397.43,3/27/16 8:15,,,,
368,3/27/16,10.07,11.56,397.49,3/27/16 8:30,,,,
369,3/27/16,10.03,11.63,397.51,3/27/16 8:45,,,,
370,3/27/16,10.04,11.63,397.54,3/27/16 9:00,,,,
371,3/27/16,10.05,11.69,397.63,3/27/16 9:15,,,,
372,3/27/16,10.04,11.69,397.6,3/27/16 9:30,,,,
373,3/27/16,10.02,11.75,397.51,3/27/16 9:45,,,,
374,3/27/16,10.01,11.75,397.54,3/27/16 10:00,,,,
375,3/27/16,10.05,11.81,397.54,3/27/16 10:15,,,,
376,3/27/16,10.1,11.88,397.51,3/27/16 10:30,,,,
377,3/27/16,10.03,11.94,397.46,3/27/16 10:45,,,,
378,3/27/16,10.01,12,397.34,3/27/16 11:00,,,,
379,3/27/16,10.02,12,397.43,3/27/16 11:15,,,,
380,3/27/16,10.06,12.06,397.4,3/27/16 11:30,,,,
381,3/27/16,9.95,12.13,397.2,3/27/16 11:45,,,,
382,3/27/16,10.04,12.19,397.18,3/27/16 12:00,,,,
383,3/27/16,10.03,12.25,397.01,3/27/16 12:15,,,,
384,3/27/16,10,12.25,396.95,3/27/16 12:30,,,,
385,3/27/16,10,12.31,396.84,3/27/16 12:45,,,,
386,3/27/16,10.07,12.31,396.81,3/27/16 13:00,,,,
387,3/27/16,10.01,12.31,396.64,3/27/16 13:15,,,,
388,3/27/16,9.96,12.31,396.56,3/27/16 13:30,,,,
389,3/27/16,10.01,12.38,396.48,3/27/16 13:45,,,,
390,3/27/16,10.02,12.38,396.53,3/27/16 14:00,,,,
391,3/27/16,10.08,12.38,396.59,3/27/16 14:15,,,,
392,3/27/16,10.04,12.38,396.53,3/27/16 14:30,,,,
