Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1.000679016,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,0,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21309003,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_inf_15min,,,,,,,,
# Records,5386,,,,,,,,
Sensor File,8/3/15 13:26,FCR_inf_15min_080315.a4d,,,,,,,
,,,,,,,,,
Barometric File,8/3/15 14:01,FCRBV_080315.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1.003511906,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,0,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV,,,,,,,,
# Records, n/a,,,,,,,,
,,,,,,,,,
Statistical Data,,Pressure(in H2O),Temperature(degC),,,,,,
,Sensor Range,30 psia,,,,,,,
,Minimum,6.67,19.56,,,,,,
,Maximum,13.12,26,,,,,,
,Mean,7.87,23.17,,,,,,
,Variance,0.477,1.536,,,,,,
,Std Deviation,0.69,1.239,,,,,,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time,,,,
1,6/8/15,9.74,21.63,392.73,6/8/15 16:00,,,,
2,6/8/15,9.71,21.69,392.7,6/8/15 16:00,,,,
3,6/8/15,9.71,21.75,392.7,6/8/15 16:00,,,,
4,6/8/15,9.65,21.81,392.65,6/8/15 16:00,,,,
5,6/8/15,9.6,21.94,392.59,6/8/15 16:00,,,,
6,6/8/15,9.51,22,392.51,6/8/15 16:00,,,,
7,6/8/15,9.37,22.06,392.37,6/8/15 16:00,,,,
8,6/8/15,9.37,22.06,392.37,6/8/15 16:00,,,,
9,6/8/15,9.23,22.19,392.23,6/8/15 16:00,,,,
10,6/8/15,9.09,22.19,392.09,6/8/15 16:00,,,,
11,6/8/15,8.95,22.25,391.95,6/8/15 16:00,,,,
12,6/8/15,8.84,22.25,391.84,6/8/15 16:00,,,,
13,6/8/15,8.84,22.25,391.84,6/8/15 16:00,,,,
14,6/8/15,8.67,22.25,391.67,6/8/15 16:00,,,,
15,6/8/15,8.65,22.31,391.64,6/8/15 16:00,,,,
16,6/8/15,8.53,22.38,391.53,6/8/15 16:00,,,,
17,6/8/15,8.48,22.38,391.47,6/8/15 16:00,,,,
18,6/8/15,8.59,22.31,391.58,6/8/15 16:00,,,,
19,6/8/15,8.53,22.31,391.53,6/8/15 16:00,,,,
20,6/8/15,8.45,22.31,391.44,6/8/15 16:00,,,,
21,6/8/15,8.31,22.31,391.31,6/8/15 16:00,,,,
22,6/8/15,8.3,22.38,391.17,6/8/15 16:15,,,,
23,6/8/15,8.28,22.31,391.14,6/8/15 16:30,,,,
24,6/8/15,8.24,22.31,391.22,6/8/15 16:45,,,,
25,6/8/15,8.31,22.31,391.19,6/8/15 17:00,,,,
26,6/8/15,8.43,22.25,391.81,6/8/15 17:15,,,,
27,6/8/15,9.71,21.63,392.9,6/8/15 17:30,,,,
28,6/8/15,11.82,21.25,394.99,6/8/15 17:45,,,,
29,6/8/15,13.12,20.63,396.25,6/8/15 18:00,,,,
30,6/8/15,11.77,19.88,394.88,6/8/15 18:15,,,,
31,6/8/15,10.96,19.75,393.91,6/8/15 18:30,,,,
32,6/8/15,10.58,19.88,393.49,6/8/15 18:45,,,,
33,6/8/15,10.19,20.06,393.01,6/8/15 19:00,,,,
34,6/8/15,9.99,20.25,392.73,6/8/15 19:15,,,,
35,6/8/15,9.84,20.44,392.59,6/8/15 19:30,,,,
36,6/8/15,9.78,20.56,392.62,6/8/15 19:45,,,,
37,6/8/15,9.69,20.69,392.59,6/8/15 20:00,,,,
38,6/8/15,9.73,20.75,392.65,6/8/15 20:15,,,,
39,6/8/15,9.48,20.88,392.37,6/8/15 20:30,,,,
40,6/8/15,9.76,20.88,392.81,6/8/15 20:45,,,,
41,6/8/15,9.62,20.94,392.67,6/8/15 21:00,,,,
42,6/8/15,9.6,20.94,392.56,6/8/15 21:15,,,,
43,6/8/15,9.62,21,392.56,6/8/15 21:30,,,,
44,6/8/15,9.63,20.94,392.59,6/8/15 21:45,,,,
45,6/8/15,9.58,20.94,392.73,6/8/15 22:00,,,,
46,6/8/15,9.52,21,392.7,6/8/15 22:15,,,,
47,6/8/15,9.47,21,392.56,6/8/15 22:30,,,,
48,6/8/15,9.48,20.94,392.51,6/8/15 22:45,,,,
49,6/8/15,9.44,20.94,392.4,6/8/15 23:00,,,,
50,6/8/15,9.41,21,392.51,6/8/15 23:15,,,,
51,6/8/15,9.47,21,392.53,6/8/15 23:30,,,,
52,6/8/15,9.37,21,392.48,6/8/15 23:45,,,,
53,6/9/15,9.33,21,392.45,6/9/15 0:00,,,,
54,6/9/15,9.37,21,392.4,6/9/15 0:15,,,,
55,6/9/15,9.46,21,392.42,6/9/15 0:30,,,,
56,6/9/15,9.47,21,392.4,6/9/15 0:45,,,,
57,6/9/15,9.36,21,392.2,6/9/15 1:00,,,,
58,6/9/15,9.39,21,392.17,6/9/15 1:15,,,,
59,6/9/15,9.42,21,392.06,6/9/15 1:30,,,,
60,6/9/15,9.36,21,391.95,6/9/15 1:45,,,,
61,6/9/15,9.33,21,391.84,6/9/15 2:00,,,,
62,6/9/15,9.46,21,391.92,6/9/15 2:15,,,,
63,6/9/15,9.33,21,391.67,6/9/15 2:30,,,,
64,6/9/15,9.37,21,391.61,6/9/15 2:45,,,,
65,6/9/15,9.42,21,391.59,6/9/15 3:00,,,,
66,6/9/15,9.26,21,391.42,6/9/15 3:15,,,,
67,6/9/15,9.47,21,391.61,6/9/15 3:30,,,,
68,6/9/15,9.43,21,391.59,6/9/15 3:45,,,,
69,6/9/15,9.44,20.94,391.7,6/9/15 4:00,,,,
70,6/9/15,9.39,20.94,391.73,6/9/15 4:15,,,,
71,6/9/15,9.4,20.94,391.73,6/9/15 4:30,,,,
72,6/9/15,9.37,20.94,391.73,6/9/15 4:45,,,,
73,6/9/15,9.41,20.94,391.78,6/9/15 5:00,,,,
74,6/9/15,9.32,20.94,391.81,6/9/15 5:15,,,,
75,6/9/15,9.37,20.94,391.92,6/9/15 5:30,,,,
76,6/9/15,9.29,20.94,391.86,6/9/15 5:45,,,,
77,6/9/15,9.3,20.94,391.86,6/9/15 6:00,,,,
78,6/9/15,9.33,20.88,391.92,6/9/15 6:15,,,,
79,6/9/15,9.29,20.94,391.92,6/9/15 6:30,,,,
80,6/9/15,9.43,20.88,392.09,6/9/15 6:45,,,,
81,6/9/15,9.4,20.88,392.06,6/9/15 7:00,,,,
82,6/9/15,9.37,20.88,392.06,6/9/15 7:15,,,,
83,6/9/15,9.4,20.88,392.14,6/9/15 7:30,,,,
84,6/9/15,9.27,20.88,392.06,6/9/15 7:45,,,,
85,6/9/15,9.35,20.88,392.14,6/9/15 8:00,,,,
86,6/9/15,9.42,20.88,392.23,6/9/15 8:15,,,,
87,6/9/15,9.45,20.94,392.23,6/9/15 8:30,,,,
88,6/9/15,9.5,20.94,392.23,6/9/15 8:45,,,,
89,6/9/15,9.47,21,392.2,6/9/15 9:00,,,,
90,6/9/15,9.32,21,392.03,6/9/15 9:15,,,,
91,6/9/15,9.38,21.06,392.09,6/9/15 9:30,,,,
92,6/9/15,9.42,21.13,392.09,6/9/15 9:45,,,,
93,6/9/15,9.39,21.19,392.06,6/9/15 10:00,,,,
94,6/9/15,9.38,21.25,391.92,6/9/15 10:15,,,,
95,6/9/15,9.5,21.31,392.06,6/9/15 10:30,,,,
96,6/9/15,9.4,21.31,392.06,6/9/15 10:45,,,,
97,6/9/15,9.34,21.38,392,6/9/15 11:00,,,,
98,6/9/15,9.44,21.44,392.03,6/9/15 11:15,,,,
99,6/9/15,9.41,21.44,391.98,6/9/15 11:30,,,,
100,6/9/15,9.36,21.5,391.86,6/9/15 11:45,,,,
101,6/9/15,9.37,21.56,391.92,6/9/15 12:00,,,,
102,6/9/15,9.29,21.63,391.78,6/9/15 12:15,,,,
103,6/9/15,9.5,21.75,391.86,6/9/15 12:30,,,,
104,6/9/15,9.35,21.81,391.84,6/9/15 12:45,,,,
105,6/9/15,9.36,21.88,391.89,6/9/15 13:00,,,,
106,6/9/15,9.38,21.94,391.86,6/9/15 13:15,,,,
107,6/9/15,9.36,22,391.84,6/9/15 13:30,,,,
108,6/9/15,9.35,22,391.84,6/9/15 13:45,,,,
109,6/9/15,9.22,22.06,391.67,6/9/15 14:00,,,,
110,6/9/15,9.31,22.06,391.72,6/9/15 14:15,,,,
111,6/9/15,9.39,22.13,391.81,6/9/15 14:30,,,,
112,6/9/15,9.37,22.19,391.7,6/9/15 14:45,,,,
113,6/9/15,9.16,22.25,391.5,6/9/15 15:00,,,,
114,6/9/15,9.26,22.25,391.5,6/9/15 15:15,,,,
115,6/9/15,9.37,22.31,391.61,6/9/15 15:30,,,,
116,6/9/15,9.24,22.31,391.36,6/9/15 15:45,,,,
117,6/9/15,9.29,22.31,391.44,6/9/15 16:00,,,,
118,6/9/15,9.26,22.38,391.39,6/9/15 16:15,,,,
119,6/9/15,9.33,22.38,391.44,6/9/15 16:30,,,,
120,6/9/15,9.18,22.38,391.31,6/9/15 16:45,,,,
121,6/9/15,9.28,22.38,391.33,6/9/15 17:00,,,,
122,6/9/15,9.22,22.38,391.33,6/9/15 17:15,,,,
123,6/9/15,9.27,22.44,391.33,6/9/15 17:30,,,,
124,6/9/15,9.2,22.44,391.22,6/9/15 17:45,,,,
125,6/9/15,9.17,22.44,391.22,6/9/15 18:00,,,,
126,6/9/15,9.24,22.38,391.31,6/9/15 18:15,,,,
