Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
185,10/6/2014 10:00,6.97,13.63,391.36,2014-10-06 10:00:00,,,,
186,10/6/2014 10:15,6.98,13.75,391.39,2014-10-06 10:15:00,,,,
187,10/6/2014 10:30,6.96,13.88,391.38,2014-10-06 10:30:00,,,,
188,10/6/2014 10:45,6.97,14,391.36,2014-10-06 10:45:00,,,,
189,10/6/2014 11:00,6.94,14.13,391.27,2014-10-06 11:00:00,,,,
190,10/6/2014 11:15,6.96,14.25,391.22,2014-10-06 11:15:00,,,,
191,10/6/2014 11:30,6.95,14.38,391.1,2014-10-06 11:30:00,,,,
192,10/6/2014 11:45,6.99,14.5,391.05,2014-10-06 11:45:00,,,,
193,10/6/2014 12:00,7.04,14.63,391.02,2014-10-06 12:00:00,,,,
194,10/6/2014 12:15,6.96,14.81,390.91,2014-10-06 12:15:00,,,,
195,10/6/2014 12:30,7.05,14.94,390.85,2014-10-06 12:30:00,,,,
196,10/6/2014 12:45,7.03,15.06,390.82,2014-10-06 12:45:00,,,,
197,10/6/2014 13:00,7.05,15.19,390.74,2014-10-06 13:00:00,,,,
198,10/6/2014 13:15,6.95,15.31,390.57,2014-10-06 13:15:00,,,,
199,10/6/2014 13:30,7,15.38,390.62,2014-10-06 13:30:00,,,,
200,10/6/2014 13:45,6.98,15.44,390.57,2014-10-06 13:45:00,,,,
201,10/6/2014 14:00,7,15.5,390.57,2014-10-06 14:00:00,,,,
202,10/6/2014 14:15,6.99,15.44,390.54,2014-10-06 14:15:00,,,,
203,10/6/2014 14:30,6.96,15.56,390.43,2014-10-06 14:30:00,,,,
204,10/6/2014 14:45,6.99,15.63,390.46,2014-10-06 14:45:00,,,,
205,10/6/2014 15:00,6.99,15.69,390.34,2014-10-06 15:00:00,,,,
206,10/6/2014 15:15,6.97,15.69,390.4,2014-10-06 15:15:00,,,,
207,10/6/2014 15:30,6.92,15.75,390.23,2014-10-06 15:30:00,,,,
208,10/6/2014 15:45,6.96,15.75,390.34,2014-10-06 15:45:00,,,,
209,10/6/2014 16:00,7,15.75,390.4,2014-10-06 16:00:00,,,,
210,10/6/2014 16:15,6.88,15.75,390.54,2014-10-06 16:15:00,,,,
211,10/6/2014 16:30,6.92,15.75,390.57,2014-10-06 16:30:00,,,,
212,10/6/2014 16:45,6.94,15.75,390.65,2014-10-06 16:45:00,,,,
213,10/6/2014 17:00,6.96,15.75,390.99,2014-10-06 17:00:00,,,,
214,10/6/2014 17:15,6.95,15.75,390.65,2014-10-06 17:15:00,,,,
215,10/6/2014 17:30,6.94,15.75,390.57,2014-10-06 17:30:00,,,,
216,10/6/2014 17:45,6.97,15.75,390.71,2014-10-06 17:45:00,,,,
217,10/6/2014 18:00,6.97,15.69,390.65,2014-10-06 18:00:00,,,,
218,10/6/2014 18:15,6.91,15.69,390.59,2014-10-06 18:15:00,,,,
219,10/6/2014 18:30,6.94,15.69,390.59,2014-10-06 18:30:00,,,,
220,10/6/2014 18:45,6.93,15.63,390.62,2014-10-06 18:45:00,,,,
221,10/6/2014 19:00,6.92,15.63,390.65,2014-10-06 19:00:00,,,,
222,10/6/2014 19:15,6.91,15.63,390.59,2014-10-06 19:15:00,,,,
223,10/6/2014 19:30,6.92,15.56,390.59,2014-10-06 19:30:00,,,,
224,10/6/2014 19:45,6.94,15.56,390.65,2014-10-06 19:45:00,,,,
225,10/6/2014 20:00,6.94,15.56,390.62,2014-10-06 20:00:00,,,,
226,10/6/2014 20:15,6.95,15.56,390.68,2014-10-06 20:15:00,,,,
227,10/6/2014 20:30,6.94,15.56,390.73,2014-10-06 20:30:00,,,,
228,10/6/2014 20:45,6.91,15.56,390.82,2014-10-06 20:45:00,,,,
229,10/6/2014 21:00,6.99,15.56,391.01,2014-10-06 21:00:00,,,,
230,10/6/2014 21:15,6.98,15.56,391.13,2014-10-06 21:15:00,,,,
231,10/6/2014 21:30,6.9,15.56,391.07,2014-10-06 21:30:00,,,,
232,10/6/2014 21:45,6.98,15.5,390.99,2014-10-06 21:45:00,,,,
233,10/6/2014 22:00,6.9,15.56,390.9,2014-10-06 22:00:00,,,,
234,10/6/2014 22:15,6.93,15.56,391.01,2014-10-06 22:15:00,,,,
235,10/6/2014 22:30,6.93,15.5,391.15,2014-10-06 22:30:00,,,,
236,10/6/2014 22:45,6.98,15.5,391.29,2014-10-06 22:45:00,,,,
237,10/6/2014 23:00,6.98,15.56,391.21,2014-10-06 23:00:00,,,,
238,10/6/2014 23:15,6.98,15.56,391.24,2014-10-06 23:15:00,,,,
239,10/6/2014 23:30,6.98,15.56,391.32,2014-10-06 23:30:00,,,,
240,10/6/2014 23:45,6.94,15.56,391.32,2014-10-06 23:45:00,,,,
241,10/7/2014 0:00,6.97,15.56,391.4,2014-10-07 00:00:00,,,,
242,10/7/2014 0:15,6.97,15.56,391.38,2014-10-07 00:15:00,,,,
243,10/7/2014 0:30,7.01,15.56,391.52,2014-10-07 00:30:00,,,,
244,10/7/2014 0:45,6.98,15.56,391.77,2014-10-07 00:45:00,,,,
245,10/7/2014 1:00,7.15,15.44,392.02,2014-10-07 01:00:00,,,,
246,10/7/2014 1:15,7.07,15.44,391.85,2014-10-07 01:15:00,,,,
247,10/7/2014 1:30,7.14,15.38,391.96,2014-10-07 01:30:00,,,,
248,10/7/2014 1:45,7.21,15.38,392.13,2014-10-07 01:45:00,,,,
249,10/7/2014 2:00,7.24,15.38,392.19,2014-10-07 02:00:00,,,,
250,10/7/2014 2:15,7.26,15.38,392.13,2014-10-07 02:15:00,,,,
251,10/7/2014 2:30,7.19,15.31,392.27,2014-10-07 02:30:00,,,,
252,10/7/2014 2:45,6.98,15.31,392.24,2014-10-07 02:45:00,,,,
253,10/7/2014 3:00,7.16,15.25,392.47,2014-10-07 03:00:00,,,,
254,10/7/2014 3:15,7.15,15.19,392.36,2014-10-07 03:15:00,,,,
255,10/7/2014 3:30,7.15,15.13,392.27,2014-10-07 03:30:00,,,,
256,10/7/2014 3:45,7.1,15.13,392.16,2014-10-07 03:45:00,,,,
257,10/7/2014 4:00,7.1,15.06,392.11,2014-10-07 04:00:00,,,,
258,10/7/2014 4:15,7.03,15,392.05,2014-10-07 04:15:00,,,,
259,10/7/2014 4:30,7.09,15,392.11,2014-10-07 04:30:00,,,,
260,10/7/2014 4:45,7.1,14.94,392.13,2014-10-07 04:45:00,,,,
261,10/7/2014 5:00,7.01,14.94,392.13,2014-10-07 05:00:00,,,,
262,10/7/2014 5:15,7.01,14.88,392.08,2014-10-07 05:15:00,,,,
263,10/7/2014 5:30,7.01,14.88,391.99,2014-10-07 05:30:00,,,,
264,10/7/2014 5:45,7.06,14.88,392.11,2014-10-07 05:45:00,,,,
265,10/7/2014 6:00,6.97,14.81,391.99,2014-10-07 06:00:00,,,,
266,10/7/2014 6:15,7.01,14.81,391.91,2014-10-07 06:15:00,,,,
267,10/7/2014 6:30,7.02,14.81,391.83,2014-10-07 06:30:00,,,,
268,10/7/2014 6:45,6.96,14.81,391.77,2014-10-07 06:45:00,,,,
269,10/7/2014 7:00,7.01,14.81,391.88,2014-10-07 07:00:00,,,,
270,10/7/2014 7:15,6.97,14.75,391.88,2014-10-07 07:15:00,,,,
271,10/7/2014 7:30,7,14.75,391.83,2014-10-07 07:30:00,,,,
272,10/7/2014 7:45,6.94,14.75,391.88,2014-10-07 07:45:00,,,,
273,10/7/2014 8:00,7.04,14.75,392.13,2014-10-07 08:00:00,,,,
274,10/7/2014 8:15,6.97,14.75,392.02,2014-10-07 08:15:00,,,,
275,10/7/2014 8:30,6.96,14.75,392.02,2014-10-07 08:30:00,,,,
276,10/7/2014 8:45,6.94,14.81,392.08,2014-10-07 08:45:00,,,,
277,10/7/2014 9:00,7.01,14.81,392.3,2014-10-07 09:00:00,,,,
278,10/7/2014 9:15,6.94,14.88,392.22,2014-10-07 09:15:00,,,,
279,10/7/2014 9:30,6.94,14.94,392.25,2014-10-07 09:30:00,,,,
280,10/7/2014 9:45,6.95,14.94,392.19,2014-10-07 09:45:00,,,,
281,10/7/2014 10:00,6.96,15,392.08,2014-10-07 10:00:00,,,,
282,10/7/2014 10:15,6.95,15.06,392.11,2014-10-07 10:15:00,,,,
283,10/7/2014 10:30,6.98,15.13,392.05,2014-10-07 10:30:00,,,,
284,10/7/2014 10:45,6.93,15.19,392.02,2014-10-07 10:45:00,,,,
285,10/7/2014 11:00,6.98,15.31,391.99,2014-10-07 11:00:00,,,,
286,10/7/2014 11:15,6.97,15.38,391.99,2014-10-07 11:15:00,,,,
287,10/7/2014 11:30,7.02,15.44,391.88,2014-10-07 11:30:00,,,,
288,10/7/2014 11:45,7.01,15.5,391.82,2014-10-07 11:45:00,,,,
289,10/7/2014 12:00,7,15.63,391.68,2014-10-07 12:00:00,,,,
290,10/7/2014 12:15,7.02,15.69,391.63,2014-10-07 12:15:00,,,,
291,10/7/2014 12:30,6.99,15.81,391.63,2014-10-07 12:30:00,,,,
292,10/7/2014 12:45,7.04,15.88,391.57,2014-10-07 12:45:00,,,,
293,10/7/2014 13:00,6.99,16,391.43,2014-10-07 13:00:00,,,,
294,10/7/2014 13:15,7.07,16.06,391.35,2014-10-07 13:15:00,,,,
295,10/7/2014 13:30,7.04,16.19,391.15,2014-10-07 13:30:00,,,,
296,10/7/2014 13:45,7.06,16.25,391.1,2014-10-07 13:45:00,,,,
297,10/7/2014 14:00,7.06,16.31,390.98,2014-10-07 14:00:00,,,,
298,10/7/2014 14:15,7.04,16.38,390.87,2014-10-07 14:15:00,,,,
299,10/7/2014 14:30,7.1,16.38,390.82,2014-10-07 14:30:00,,,,
300,10/7/2014 14:45,7,16.44,390.79,2014-10-07 14:45:00,,,,
301,10/7/2014 15:00,6.97,16.44,390.82,2014-10-07 15:00:00,,,,
302,10/7/2014 15:15,6.96,16.44,390.82,2014-10-07 15:15:00,,,,
303,10/7/2014 15:30,6.98,16.44,390.73,2014-10-07 15:30:00,,,,
304,10/7/2014 15:45,6.99,16.38,390.79,2014-10-07 15:45:00,,,,
305,10/7/2014 16:00,6.95,16.38,390.9,2014-10-07 16:00:00,,,,
306,10/7/2014 16:15,6.97,16.31,391.18,2014-10-07 16:15:00,,,,
307,10/7/2014 16:30,7.16,16.25,391.51,2014-10-07 16:30:00,,,,
308,10/7/2014 16:45,7.19,16.19,391.65,2014-10-07 16:45:00,,,,
309,10/7/2014 17:00,7.29,16.06,391.74,2014-10-07 17:00:00,,,,
310,10/7/2014 17:15,7.32,16,391.65,2014-10-07 17:15:00,,,,
311,10/7/2014 17:30,7.39,15.94,391.32,2014-10-07 17:30:00,,,,
312,10/7/2014 17:45,7.37,15.94,391.04,2014-10-07 17:45:00,,,,
