Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-07T10:27:07Z,-0.056,0.008,18.7881,1.0386,1.0242,34.976,30.634946,8.1309,87.292,7.139,288.6895,1881,2.109953438259229
2018-05-07T10:27:07Z,-0.055,0.013,18.7845,1.0527,1.0401,34.96,30.622036,8.1276,87.26,7.144,288.6548,1883.9,2.1091101860288957
2018-05-07T10:27:07Z,-0.05,0.018,18.7826,1.051,1.0759,34.93,30.594438,8.1293,87.274,7.147,288.6683,1892.1,2.107286187024141
2018-05-07T10:27:07Z,-0.044,0.023,18.7848,1.0732,1.0601,34.892,30.555284,8.1353,87.324,7.147,288.766,1900.1,2.104745546923053
2018-05-07T10:27:07Z,-0.037,0.027,18.7904,1.0997,1.0319,34.873,30.529665,8.1448,87.402,7.146,288.7173,1905.8,2.1032507926116515
2018-05-07T10:27:07Z,-0.029,0.029,18.7934,1.1056,1.0399,34.897,30.538685,8.1571,87.503,7.141,288.5957,1910.7,2.10463552119372
2018-05-07T10:27:07Z,-0.021,0.03,18.7914,1.1086,1.0657,34.907,30.537322,8.1693,87.609,7.134,288.5858,1913.8,2.1053746283060084
2018-05-07T10:27:07Z,-0.014,0.03,18.7842,1.1174,1.1006,34.885,30.513169,8.1762,87.671,7.127,288.5977,1915.5,2.1043271126467795
2018-05-07T10:27:07Z,-0.006,0.029,18.7698,1.1199,1.126,34.874,30.500677,8.1776,87.678,7.121,288.5675,1917.5,2.104342371152402
2018-05-07T10:27:07Z,0.003,0.027,18.7494,1.1204,1.1275,34.89,30.513282,8.1817,87.718,7.116,288.6515,1918.3,2.1063854864632643
2018-05-07T10:27:07Z,0.01,0.025,18.7326,1.1239,1.1193,34.918,30.538571,8.1948,87.862,7.111,288.7526,1910.5,2.109018748215349
2018-05-07T10:27:07Z,0.015,0.023,18.7285,1.1253,1.1188,34.931,30.552415,8.219,88.128,7.108,288.7573,1809.3,2.1100566057822836
2018-05-07T10:27:07Z,0.02,0.022,18.7254,1.128,1.1514,34.932,30.553664,8.2551,88.515,7.107,288.7938,1547.2,2.110275885942186
2018-05-07T10:27:07Z,0.026,0.02,18.7211,1.1289,1.1469,34.936,30.553674,8.2989,88.977,7.107,288.7646,1182.7,2.1107475250407077
2018-05-07T10:27:07Z,0.031,0.02,18.7241,1.1174,1.0648,34.939,30.55253,8.3455,89.466,7.108,288.6626,786.5,2.1107891699838466
2018-05-07T10:27:07Z,0.035,0.02,18.7298,1.1089,1.0434,34.929,30.53982,8.3921,89.956,7.11,288.6783,496.44,2.109862891447704
2018-05-07T10:27:07Z,0.04,0.02,18.73,1.1451,1.1022,34.916,30.527014,8.4312,90.371,7.113,288.696,468.56,2.109020151653343
2018-05-07T10:27:07Z,0.046,0.02,18.7244,1.2153,1.135,34.913,30.524704,8.4568,90.646,7.118,288.7047,665.24,2.1091083813087725
2018-05-07T10:27:07Z,0.051,0.02,18.7175,1.2496,1.1346,34.897,30.511883,8.4719,90.811,7.125,288.7842,927.66,2.10842897072761
2018-05-07T10:27:07Z,0.056,0.02,18.7116,1.248,1.1284,34.88,30.499016,8.478,90.881,7.13,288.6249,1149.5,2.1076352159218623
2018-05-07T10:27:07Z,0.061,0.021,18.7101,1.2692,1.1507,34.878,30.496142,8.4765,90.862,7.135,288.1546,1267.9,2.10758203013561
2018-05-07T10:27:07Z,0.066,0.022,18.7104,1.3036,1.1911,34.866,30.477142,8.472,90.792,7.14,287.7441,1269.5,2.1067981336671426
2018-05-07T10:27:07Z,0.071,0.023,18.7114,1.3058,1.1588,34.861,30.459799,8.4678,90.711,7.144,287.5336,1250.4,2.106427615059168
2018-05-07T10:27:07Z,0.077,0.024,18.7162,1.2966,1.0954,34.895,30.476949,8.4636,90.634,7.145,287.4159,1309.4,2.108365297260797
2018-05-07T10:27:07Z,0.084,0.026,18.7183,1.3012,1.1576,34.923,30.493956,8.4571,90.545,7.145,287.3535,1379.4,2.1100536759470456
2018-05-07T10:27:07Z,0.091,0.029,18.7055,1.3064,1.3006,34.903,30.474904,8.4509,90.473,7.147,287.3816,1514.8,2.109413542036024
2018-05-07T10:27:07Z,0.098,0.031,18.682,1.3051,1.3591,34.861,30.437113,8.4492,90.453,7.149,287.4985,1649.1,2.1078989071221526
2018-05-07T10:27:07Z,0.106,0.033,18.6613,1.2947,1.3165,34.844,30.418063,8.4522,90.473,7.151,287.561,1758,2.1078457817501337
2018-05-07T10:27:07Z,0.115,0.035,18.6513,1.2627,1.2428,34.871,30.435084,8.4588,90.527,7.152,287.536,1837.3,2.1100789638000337
2018-05-07T10:27:07Z,0.125,0.036,18.652,1.2124,1.1698,34.898,30.452389,8.4655,90.583,7.152,287.5397,1500.8,2.11177585633874
2018-05-07T10:27:07Z,0.135,0.037,18.6526,1.183,1.105,34.885,30.436771,8.469,90.607,7.153,287.6062,1145.3,2.110911445449369
2018-05-07T10:27:07Z,0.145,0.037,18.6456,1.1826,1.0695,34.89,30.43676,8.4694,90.601,7.154,287.6514,1134.6,2.111583423730523
2018-05-07T10:27:07Z,0.154,0.038,18.6344,1.1798,1.0767,34.911,30.452249,8.468,90.579,7.154,287.6562,1148,2.113493616773661
2018-05-07T10:27:07Z,0.163,0.039,18.6258,1.1586,1.1017,34.891,30.433514,8.4645,90.537,7.153,287.6644,1246.8,2.112641806065075
2018-05-07T10:27:07Z,0.172,0.042,18.6195,1.1285,1.0969,34.855,30.400754,8.4587,90.472,7.153,287.578,1489.3,2.110646788682815
2018-05-07T10:27:07Z,0.182,0.046,18.6128,1.1103,1.0795,34.827,30.373685,8.4515,90.389,7.15,287.5576,1513.7,2.109185051567065
2018-05-07T10:27:07Z,0.194,0.05,18.6086,1.1034,1.0741,34.817,30.360257,8.4455,90.312,7.143,287.6768,1237.9,2.108753366103682
