Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1900-01-01 00:00:59,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,###############################################################################################################################################################################################################################################################,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_15min_inf,,,,,,,,
# Records,5/11/1923 0:00,,,,,,,,
Sensor File,10/31/2015 9:53,FCR_15min_inf_103115.a4d,,,,,,,
,,,,,,,,,
Barometric File,10/31/2015 10:24,FCRBV_103115.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1900-01-01 00:05:03,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,###############################################################################################################################################################################################################################################################,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV,,,,,,,,
# Records, n/a,,,,,,,,
,,,,,,,,,
Statistical Data,,Pressure(in H2O),Temperature(degC),,,,,,
,Sensor Range,30 psia,,,,,,,
,Minimum,-0.98,11.75,,,,,,
,Maximum,17.56,24,,,,,,
,Mean,7.65,18.5,,,,,,
,Variance,2.612,8.917,,,,,,
,Std Deviation,1.616,2.986,,,,,,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time,,,,
1,8/3/2015 14:00,6.79,22.81,389.99,2015-08-03 15:00:00,,,,
2,8/3/2015 14:15,6.87,22.94,390.08,2015-08-03 15:00:00,,,,
3,8/3/2015 14:30,6.84,23,390.05,2015-08-03 15:00:00,,,,
4,8/3/2015 14:45,6.81,23.06,390.02,2015-08-03 15:00:00,,,,
5,8/3/2015 15:00,6.76,23.19,389.96,2015-08-03 15:00:00,,,,
6,8/3/2015 15:15,6.76,23.31,389.96,2015-08-03 15:15:00,,,,
7,8/3/2015 15:30,6.73,23.31,389.88,2015-08-03 15:30:00,,,,
8,8/3/2015 15:45,6.8,23.38,389.91,2015-08-03 15:45:00,,,,
9,8/3/2015 16:00,6.74,23.38,389.83,2015-08-03 16:00:00,,,,
10,8/3/2015 16:15,6.77,23.38,389.85,2015-08-03 16:15:00,,,,
11,8/3/2015 16:30,6.76,23.44,389.8,2015-08-03 16:30:00,,,,
12,8/3/2015 16:45,6.74,23.44,389.77,2015-08-03 16:45:00,,,,
13,8/3/2015 17:00,6.75,23.38,389.74,2015-08-03 17:00:00,,,,
14,8/3/2015 17:15,6.75,23.38,389.71,2015-08-03 17:15:00,,,,
15,8/3/2015 17:30,6.75,23.31,389.77,2015-08-03 17:30:00,,,,
16,8/3/2015 17:45,6.7,23.25,389.69,2015-08-03 17:45:00,,,,
17,8/3/2015 18:00,6.68,23.19,389.69,2015-08-03 18:00:00,,,,
18,8/3/2015 18:15,6.72,23.19,389.71,2015-08-03 18:15:00,,,,
19,8/3/2015 18:30,6.67,23.13,389.71,2015-08-03 18:30:00,,,,
20,8/3/2015 18:45,6.71,23.13,389.83,2015-08-03 18:45:00,,,,
21,8/3/2015 19:00,6.64,23.13,389.83,2015-08-03 19:00:00,,,,
22,8/3/2015 19:15,6.62,23.13,389.85,2015-08-03 19:15:00,,,,
23,8/3/2015 19:30,6.64,23,389.97,2015-08-03 19:30:00,,,,
24,8/3/2015 19:45,6.61,23,389.99,2015-08-03 19:45:00,,,,
25,8/3/2015 20:00,6.6,22.94,390.02,2015-08-03 20:00:00,,,,
26,8/3/2015 20:15,6.58,22.88,390.08,2015-08-03 20:15:00,,,,
27,8/3/2015 20:30,6.57,22.81,390.02,2015-08-03 20:30:00,,,,
28,8/3/2015 20:45,6.58,22.69,390.02,2015-08-03 20:45:00,,,,
29,8/3/2015 21:00,6.6,22.63,390.08,2015-08-03 21:00:00,,,,
30,8/3/2015 21:15,6.61,22.56,390.13,2015-08-03 21:15:00,,,,
31,8/3/2015 21:30,6.62,22.44,390.19,2015-08-03 21:30:00,,,,
32,8/3/2015 21:45,6.57,22.38,390.19,2015-08-03 21:45:00,,,,
33,8/3/2015 22:00,6.57,22.31,390.27,2015-08-03 22:00:00,,,,
34,8/3/2015 22:15,6.61,22.25,390.36,2015-08-03 22:15:00,,,,
35,8/3/2015 22:30,6.6,22.19,390.36,2015-08-03 22:30:00,,,,
36,8/3/2015 22:45,6.58,22.19,390.41,2015-08-03 22:45:00,,,,
37,8/3/2015 23:00,6.58,22.13,390.44,2015-08-03 23:00:00,,,,
38,8/3/2015 23:15,6.61,22.06,390.38,2015-08-03 23:15:00,,,,
39,8/3/2015 23:30,6.59,22,390.41,2015-08-03 23:30:00,,,,
40,8/3/2015 23:45,6.64,22,390.44,2015-08-03 23:45:00,,,,
41,8/4/2015 0:00,6.61,22.06,390.47,2015-08-04 00:00:00,,,,
42,8/4/2015 0:15,6.66,22,390.5,2015-08-04 00:15:00,,,,
43,8/4/2015 0:30,6.63,22.06,390.55,2015-08-04 00:30:00,,,,
44,8/4/2015 0:45,6.63,22.13,390.61,2015-08-04 00:45:00,,,,
45,8/4/2015 1:00,6.64,22.13,390.55,2015-08-04 01:00:00,,,,
46,8/4/2015 1:15,6.61,22.13,390.47,2015-08-04 01:15:00,,,,
47,8/4/2015 1:30,6.67,22.19,390.55,2015-08-04 01:30:00,,,,
48,8/4/2015 1:45,6.69,22.19,390.52,2015-08-04 01:45:00,,,,
49,8/4/2015 2:00,6.65,22.19,390.38,2015-08-04 02:00:00,,,,
50,8/4/2015 2:15,6.65,22.06,390.36,2015-08-04 02:15:00,,,,
51,8/4/2015 2:30,6.69,22.13,390.41,2015-08-04 02:30:00,,,,
52,8/4/2015 2:45,6.63,22.13,390.24,2015-08-04 02:45:00,,,,
53,8/4/2015 3:00,6.65,22.13,390.33,2015-08-04 03:00:00,,,,
54,8/4/2015 3:15,6.61,22.13,390.3,2015-08-04 03:15:00,,,,
55,8/4/2015 3:30,6.64,22.13,390.33,2015-08-04 03:30:00,,,,
56,8/4/2015 3:45,6.62,22.13,390.27,2015-08-04 03:45:00,,,,
57,8/4/2015 4:00,6.65,22.13,390.41,2015-08-04 04:00:00,,,,
58,8/4/2015 4:15,6.75,22.13,390.47,2015-08-04 04:15:00,,,,
59,8/4/2015 4:30,6.61,22.13,390.3,2015-08-04 04:30:00,,,,
60,8/4/2015 4:45,6.64,22.06,390.19,2015-08-04 04:45:00,,,,
61,8/4/2015 5:00,6.67,22.06,390.41,2015-08-04 05:00:00,,,,
62,8/4/2015 5:15,6.65,22,390.44,2015-08-04 05:15:00,,,,
63,8/4/2015 5:30,6.61,22,390.58,2015-08-04 05:30:00,,,,
64,8/4/2015 5:45,6.62,22,390.66,2015-08-04 05:45:00,,,,
65,8/4/2015 6:00,6.61,22,390.75,2015-08-04 06:00:00,,,,
66,8/4/2015 6:15,6.6,22,390.69,2015-08-04 06:15:00,,,,
67,8/4/2015 6:30,6.65,21.94,390.78,2015-08-04 06:30:00,,,,
68,8/4/2015 6:45,6.6,21.88,390.83,2015-08-04 06:45:00,,,,
69,8/4/2015 7:00,6.57,21.81,390.86,2015-08-04 07:00:00,,,,
70,8/4/2015 7:15,6.64,21.75,390.94,2015-08-04 07:15:00,,,,
71,8/4/2015 7:30,6.61,21.75,391.03,2015-08-04 07:30:00,,,,
72,8/4/2015 7:45,6.61,21.75,391.05,2015-08-04 07:45:00,,,,
73,8/4/2015 8:00,6.62,21.75,391.11,2015-08-04 08:00:00,,,,
74,8/4/2015 8:15,6.58,21.75,391.11,2015-08-04 08:15:00,,,,
75,8/4/2015 8:30,6.61,21.75,391.05,2015-08-04 08:30:00,,,,
76,8/4/2015 8:45,6.64,21.81,391.08,2015-08-04 08:45:00,,,,
77,8/4/2015 9:00,6.66,21.81,391.08,2015-08-04 09:00:00,,,,
78,8/4/2015 9:15,6.68,21.94,391.08,2015-08-04 09:15:00,,,,
79,8/4/2015 9:30,6.68,22,391.11,2015-08-04 09:30:00,,,,
80,8/4/2015 9:45,6.67,22,391.08,2015-08-04 09:45:00,,,,
81,8/4/2015 10:00,6.69,22.06,391.14,2015-08-04 10:00:00,,,,
82,8/4/2015 10:15,6.71,22.19,391.19,2015-08-04 10:15:00,,,,
83,8/4/2015 10:30,6.7,22.31,391.14,2015-08-04 10:30:00,,,,
84,8/4/2015 10:45,6.73,22.38,391.14,2015-08-04 10:45:00,,,,
85,8/4/2015 11:00,6.73,22.5,391.17,2015-08-04 11:00:00,,,,
86,8/4/2015 11:15,6.73,22.63,391.17,2015-08-04 11:15:00,,,,
87,8/4/2015 11:30,6.77,22.75,391.14,2015-08-04 11:30:00,,,,
88,8/4/2015 11:45,6.78,22.88,391.14,2015-08-04 11:45:00,,,,
89,8/4/2015 12:00,6.77,22.88,391.11,2015-08-04 12:00:00,,,,
90,8/4/2015 12:15,6.68,22.94,391,2015-08-04 12:15:00,,,,
91,8/4/2015 12:30,6.79,23,391.08,2015-08-04 12:30:00,,,,
92,8/4/2015 12:45,6.69,23.13,390.97,2015-08-04 12:45:00,,,,
93,8/4/2015 13:00,6.71,23.19,391.03,2015-08-04 13:00:00,,,,
94,8/4/2015 13:15,6.73,23.25,390.97,2015-08-04 13:15:00,,,,
95,8/4/2015 13:30,6.73,23.44,390.86,2015-08-04 13:30:00,,,,
96,8/4/2015 13:45,6.72,23.5,390.8,2015-08-04 13:45:00,,,,
97,8/4/2015 14:00,6.78,23.5,390.72,2015-08-04 14:00:00,,,,
98,8/4/2015 14:15,6.7,23.5,390.63,2015-08-04 14:15:00,,,,
99,8/4/2015 14:30,6.73,23.5,390.58,2015-08-04 14:30:00,,,,
100,8/4/2015 14:45,6.69,23.69,390.5,2015-08-04 14:45:00,,,,
101,8/4/2015 15:00,6.7,23.75,390.55,2015-08-04 15:00:00,,,,
102,8/4/2015 15:15,6.72,23.69,390.55,2015-08-04 15:15:00,,,,
103,8/4/2015 15:30,6.68,23.75,390.47,2015-08-04 15:30:00,,,,
104,8/4/2015 15:45,6.7,23.75,390.44,2015-08-04 15:45:00,,,,
105,8/4/2015 16:00,6.67,23.69,390.44,2015-08-04 16:00:00,,,,
106,8/4/2015 16:15,6.69,23.75,390.5,2015-08-04 16:15:00,,,,
107,8/4/2015 16:30,6.71,23.81,390.5,2015-08-04 16:30:00,,,,
108,8/4/2015 16:45,6.7,23.81,390.52,2015-08-04 16:45:00,,,,
109,8/4/2015 17:00,6.64,23.81,390.52,2015-08-04 17:00:00,,,,
110,8/4/2015 17:15,6.62,23.81,390.47,2015-08-04 17:15:00,,,,
111,8/4/2015 17:30,6.59,23.81,390.47,2015-08-04 17:30:00,,,,
112,8/4/2015 17:45,6.63,23.75,390.5,2015-08-04 17:45:00,,,,
113,8/4/2015 18:00,6.57,23.81,390.5,2015-08-04 18:00:00,,,,
114,8/4/2015 18:15,6.64,23.81,390.52,2015-08-04 18:15:00,,,,
115,8/4/2015 18:30,6.59,23.75,390.47,2015-08-04 18:30:00,,,,
116,8/4/2015 18:45,6.62,23.75,390.52,2015-08-04 18:45:00,,,,
117,8/4/2015 19:00,6.59,23.69,390.44,2015-08-04 19:00:00,,,,
118,8/4/2015 19:15,6.6,23.63,390.47,2015-08-04 19:15:00,,,,
119,8/4/2015 19:30,6.56,23.56,390.47,2015-08-04 19:30:00,,,,
120,8/4/2015 19:45,6.61,23.56,390.63,2015-08-04 19:45:00,,,,
121,8/4/2015 20:00,6.55,23.5,390.61,2015-08-04 20:00:00,,,,
122,8/4/2015 20:15,6.58,23.44,390.63,2015-08-04 20:15:00,,,,
123,8/4/2015 20:30,6.58,23.38,390.69,2015-08-04 20:30:00,,,,
124,8/4/2015 20:45,6.61,23.31,390.83,2015-08-04 20:45:00,,,,
125,8/4/2015 21:00,6.59,23.25,390.86,2015-08-04 21:00:00,,,,
126,8/4/2015 21:15,6.56,23.25,390.91,2015-08-04 21:15:00,,,,
127,8/4/2015 21:30,6.58,23.19,391.03,2015-08-04 21:30:00,,,,
128,8/4/2015 21:45,6.54,23.13,391.08,2015-08-04 21:45:00,,,,
129,8/4/2015 22:00,6.54,23.06,391.14,2015-08-04 22:00:00,,,,
130,8/4/2015 22:15,6.55,23.06,391.11,2015-08-04 22:15:00,,,,
131,8/4/2015 22:30,6.55,23,391.05,2015-08-04 22:30:00,,,,
132,8/4/2015 22:45,6.54,23,391.08,2015-08-04 22:45:00,,,,
133,8/4/2015 23:00,6.54,22.94,391.08,2015-08-04 23:00:00,,,,
134,8/4/2015 23:15,6.57,22.94,391.11,2015-08-04 23:15:00,,,,
135,8/4/2015 23:30,6.55,22.94,391.08,2015-08-04 23:30:00,,,,
136,8/4/2015 23:45,6.53,22.88,391.08,2015-08-04 23:45:00,,,,
137,8/5/2015 0:00,6.51,22.88,391.05,2015-08-05 00:00:00,,,,
138,8/5/2015 0:15,6.53,22.81,391.05,2015-08-05 00:15:00,,,,
139,8/5/2015 0:30,6.53,22.75,391.17,2015-08-05 00:30:00,,,,
140,8/5/2015 0:45,6.54,22.75,391.19,2015-08-05 00:45:00,,,,
141,8/5/2015 1:00,6.57,22.69,391.19,2015-08-05 01:00:00,,,,
142,8/5/2015 1:15,6.54,22.69,391.25,2015-08-05 01:15:00,,,,
143,8/5/2015 1:30,6.54,22.63,391.17,2015-08-05 01:30:00,,,,
144,8/5/2015 1:45,6.57,22.56,391.11,2015-08-05 01:45:00,,,,
145,8/5/2015 2:00,6.54,22.56,391.03,2015-08-05 02:00:00,,,,
146,8/5/2015 2:15,6.6,22.5,391.05,2015-08-05 02:15:00,,,,
147,8/5/2015 2:30,6.55,22.44,391,2015-08-05 02:30:00,,,,
148,8/5/2015 2:45,6.57,22.44,390.89,2015-08-05 02:45:00,,,,
149,8/5/2015 3:00,6.54,22.38,390.86,2015-08-05 03:00:00,,,,
150,8/5/2015 3:15,6.51,22.31,390.83,2015-08-05 03:15:00,,,,
151,8/5/2015 3:30,6.56,22.31,390.91,2015-08-05 03:30:00,,,,
152,8/5/2015 3:45,6.51,22.25,390.91,2015-08-05 03:45:00,,,,
153,8/5/2015 4:00,6.57,22.19,390.89,2015-08-05 04:00:00,,,,
154,8/5/2015 4:15,6.55,22.19,391.03,2015-08-05 04:15:00,,,,
155,8/5/2015 4:30,6.53,22.19,391.03,2015-08-05 04:30:00,,,,
156,8/5/2015 4:45,6.53,22.19,390.97,2015-08-05 04:45:00,,,,
157,8/5/2015 5:00,6.54,22.19,391.08,2015-08-05 05:00:00,,,,
158,8/5/2015 5:15,6.57,22.13,391.19,2015-08-05 05:15:00,,,,
159,8/5/2015 5:30,6.58,22.13,391.22,2015-08-05 05:30:00,,,,
160,8/5/2015 5:45,6.57,22.13,391.28,2015-08-05 05:45:00,,,,
161,8/5/2015 6:00,6.54,22.06,391.31,2015-08-05 06:00:00,,,,
162,8/5/2015 6:15,6.54,22.06,391.28,2015-08-05 06:15:00,,,,
163,8/5/2015 6:30,6.55,22.06,391.45,2015-08-05 06:30:00,,,,
164,8/5/2015 6:45,6.55,22,391.5,2015-08-05 06:45:00,,,,
165,8/5/2015 7:00,6.57,22,391.58,2015-08-05 07:00:00,,,,
166,8/5/2015 7:15,6.57,22,391.61,2015-08-05 07:15:00,,,,
167,8/5/2015 7:30,6.6,22,391.7,2015-08-05 07:30:00,,,,
168,8/5/2015 7:45,6.55,22,391.67,2015-08-05 07:45:00,,,,
169,8/5/2015 8:00,6.58,22,391.7,2015-08-05 08:00:00,,,,
170,8/5/2015 8:15,6.57,22.06,391.72,2015-08-05 08:15:00,,,,
171,8/5/2015 8:30,6.57,22.06,391.75,2015-08-05 08:30:00,,,,
172,8/5/2015 8:45,6.6,22.06,391.81,2015-08-05 08:45:00,,,,
173,8/5/2015 9:00,6.57,22.13,391.72,2015-08-05 09:00:00,,,,
174,8/5/2015 9:15,6.56,22.13,391.72,2015-08-05 09:15:00,,,,
175,8/5/2015 9:30,6.62,22.19,391.78,2015-08-05 09:30:00,,,,
176,8/5/2015 9:45,6.61,22.25,391.81,2015-08-05 09:45:00,,,,
177,8/5/2015 10:00,6.64,22.25,391.81,2015-08-05 10:00:00,,,,
178,8/5/2015 10:15,6.64,22.38,391.81,2015-08-05 10:15:00,,,,
179,8/5/2015 10:30,6.64,22.44,391.81,2015-08-05 10:30:00,,,,
180,8/5/2015 10:45,6.64,22.44,391.84,2015-08-05 10:45:00,,,,
181,8/5/2015 11:00,6.63,22.5,391.84,2015-08-05 11:00:00,,,,
182,8/5/2015 11:15,6.64,22.63,391.81,2015-08-05 11:15:00,,,,
183,8/5/2015 11:30,6.6,22.69,391.72,2015-08-05 11:30:00,,,,
