Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1900-01-01 00:00:59,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21309003,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_inf_082817,,,,,,,,
# Records,6714,,,,,,,,
Sensor File,11/6/17 15:23,FCR_inf_11617.a4d,,,,,,,
,,,,,,,,,
Barometric File,11/6/17 14:30,FCR_BV_110617.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1900-01-01 00:05:03,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCR_BV_082817,,,,,,,,
# Records, n/a,,,,,,,,
,,,,,,,,,
Statistical Data,,Pressure(in H2O),Temperature(degC),,,,,,
,Sensor Range,30 psia,,,,,,,
,Minimum,2.27,3,,,,,,
,Maximum,11.39,22.75,,,,,,
,Mean,7.1,15.11,,,,,,
,Variance,6.826,12.302,,,,,,
,Std Deviation,2.613,3.507,,,,,,
Rec #,Date/Time,Pressure(in H2O),Temperature(degC),SensorPressure(in H2O),Barometric Date/Time,,,,
1,8/28/17 17:00,8.53,17.63,394.64,2017-08-28 17:00:00,,,,
2,8/28/17 17:15,8.53,17.63,394.64,2017-08-28 17:15:00,,,,
3,8/28/17 17:30,8.53,17.69,394.64,2017-08-28 17:30:00,,,,
4,8/28/17 17:45,8.55,17.63,394.64,2017-08-28 17:45:00,,,,
5,8/28/17 18:00,8.55,17.63,394.58,2017-08-28 18:00:00,,,,
6,8/28/17 18:15,8.5,17.63,394.58,2017-08-28 18:15:00,,,,
7,8/28/17 18:30,8.52,17.63,394.66,2017-08-28 18:30:00,,,,
8,8/28/17 18:45,8.5,17.56,394.64,2017-08-28 18:45:00,,,,
9,8/28/17 19:00,8.53,17.56,394.58,2017-08-28 19:00:00,,,,
10,8/28/17 19:15,8.53,17.56,394.55,2017-08-28 19:15:00,,,,
11,8/28/17 19:30,8.5,17.5,394.58,2017-08-28 19:30:00,,,,
12,8/28/17 19:45,8.5,17.5,394.55,2017-08-28 19:45:00,,,,
13,8/28/17 20:00,8.53,17.44,394.64,2017-08-28 20:00:00,,,,
14,8/28/17 20:15,8.53,17.44,394.58,2017-08-28 20:15:00,,,,
15,8/28/17 20:30,8.48,17.44,394.41,2017-08-28 20:30:00,,,,
16,8/28/17 20:45,8.51,17.38,394.53,2017-08-28 20:45:00,,,,
17,8/28/17 21:00,8.52,17.38,394.64,2017-08-28 21:00:00,,,,
18,8/28/17 21:15,8.48,17.38,394.55,2017-08-28 21:15:00,,,,
19,8/28/17 21:30,8.48,17.31,394.55,2017-08-28 21:30:00,,,,
20,8/28/17 21:45,8.49,17.31,394.58,2017-08-28 21:45:00,,,,
21,8/28/17 22:00,8.55,17.31,394.61,2017-08-28 22:00:00,,,,
22,8/28/17 22:15,8.51,17.25,394.67,2017-08-28 22:15:00,,,,
23,8/28/17 22:30,8.48,17.19,394.64,2017-08-28 22:30:00,,,,
24,8/28/17 22:45,8.54,17.19,394.61,2017-08-28 22:45:00,,,,
25,8/28/17 23:00,8.52,17.19,394.53,2017-08-28 23:00:00,,,,
26,8/28/17 23:15,8.51,17.13,394.44,2017-08-28 23:15:00,,,,
27,8/28/17 23:30,8.61,17.13,394.41,2017-08-28 23:30:00,,,,
28,8/28/17 23:45,8.5,17.06,394.36,2017-08-28 23:45:00,,,,
29,8/29/17 00:00,8.57,17.06,394.44,2017-08-29 00:00:00,,,,
30,8/29/17 00:15,8.53,17.06,394.39,2017-08-29 00:15:00,,,,
31,8/29/17 00:30,8.5,17,394.36,2017-08-29 00:30:00,,,,
32,8/29/17 00:45,8.55,17,394.36,2017-08-29 00:45:00,,,,
33,8/29/17 01:00,8.54,17,394.33,2017-08-29 01:00:00,,,,
34,8/29/17 01:15,8.53,17,394.3,2017-08-29 01:15:00,,,,
35,8/29/17 01:30,8.57,17,394.25,2017-08-29 01:30:00,,,,
36,8/29/17 01:45,8.5,17,394.25,2017-08-29 01:45:00,,,,
37,8/29/17 02:00,8.53,16.94,394.22,2017-08-29 02:00:00,,,,
38,8/29/17 02:15,8.54,16.94,394.19,2017-08-29 02:15:00,,,,
39,8/29/17 02:30,8.52,16.94,394.11,2017-08-29 02:30:00,,,,
40,8/29/17 02:45,8.47,16.94,394.02,2017-08-29 02:45:00,,,,
41,8/29/17 03:00,8.5,16.88,393.97,2017-08-29 03:00:00,,,,
42,8/29/17 03:15,8.53,16.88,393.97,2017-08-29 03:15:00,,,,
43,8/29/17 03:30,8.55,16.81,393.91,2017-08-29 03:30:00,,,,
44,8/29/17 03:45,8.52,16.81,393.89,2017-08-29 03:45:00,,,,
45,8/29/17 04:00,8.53,16.75,393.86,2017-08-29 04:00:00,,,,
46,8/29/17 04:15,8.55,16.75,393.86,2017-08-29 04:15:00,,,,
47,8/29/17 04:30,8.54,16.69,393.83,2017-08-29 04:30:00,,,,
48,8/29/17 04:45,8.52,16.69,393.75,2017-08-29 04:45:00,,,,
49,8/29/17 05:00,8.53,16.63,393.75,2017-08-29 05:00:00,,,,
50,8/29/17 05:15,8.54,16.63,393.69,2017-08-29 05:15:00,,,,
51,8/29/17 05:30,8.54,16.56,393.64,2017-08-29 05:30:00,,,,
52,8/29/17 05:45,8.54,16.56,393.61,2017-08-29 05:45:00,,,,
53,8/29/17 06:00,8.54,16.5,393.69,2017-08-29 06:00:00,,,,
54,8/29/17 06:15,8.54,16.5,393.77,2017-08-29 06:15:00,,,,
55,8/29/17 06:30,8.56,16.44,393.83,2017-08-29 06:30:00,,,,
56,8/29/17 06:45,8.56,16.44,393.8,2017-08-29 06:45:00,,,,
57,8/29/17 07:00,8.53,16.44,393.78,2017-08-29 07:00:00,,,,
58,8/29/17 07:15,8.56,16.44,393.89,2017-08-29 07:15:00,,,,
59,8/29/17 07:30,8.56,16.38,393.92,2017-08-29 07:30:00,,,,
60,8/29/17 07:45,8.6,16.38,393.92,2017-08-29 07:45:00,,,,
61,8/29/17 08:00,8.61,16.31,393.94,2017-08-29 08:00:00,,,,
62,8/29/17 08:15,8.62,16.25,393.97,2017-08-29 08:15:00,,,,
63,8/29/17 08:30,8.66,16.25,394,2017-08-29 08:30:00,,,,
64,8/29/17 08:45,8.62,16.19,393.97,2017-08-29 08:45:00,,,,
65,8/29/17 09:00,8.65,16.19,393.94,2017-08-29 09:00:00,,,,
66,8/29/17 09:15,8.72,16.13,393.97,2017-08-29 09:15:00,,,,
67,8/29/17 09:30,8.72,16.13,393.94,2017-08-29 09:30:00,,,,
68,8/29/17 09:45,8.77,16.13,394.03,2017-08-29 09:45:00,,,,
69,8/29/17 10:00,8.84,16.06,394.06,2017-08-29 10:00:00,,,,
70,8/29/17 10:15,8.88,16.06,394.08,2017-08-29 10:15:00,,,,
71,8/29/17 10:30,8.87,16.06,394.08,2017-08-29 10:30:00,,,,
72,8/29/17 10:45,8.94,16.06,394.17,2017-08-29 10:45:00,,,,
73,8/29/17 11:00,8.91,16.06,394.08,2017-08-29 11:00:00,,,,
74,8/29/17 11:15,8.94,16.06,394.14,2017-08-29 11:15:00,,,,
75,8/29/17 11:30,8.87,16.06,394.11,2017-08-29 11:30:00,,,,
76,8/29/17 11:45,8.86,16.06,394.06,2017-08-29 11:45:00,,,,
77,8/29/17 12:00,8.88,16.13,394,2017-08-29 12:00:00,,,,
78,8/29/17 12:15,8.82,16.13,393.94,2017-08-29 12:15:00,,,,
79,8/29/17 12:30,8.79,16.19,393.92,2017-08-29 12:30:00,,,,
80,8/29/17 12:45,8.79,16.19,393.89,2017-08-29 12:45:00,,,,
81,8/29/17 13:00,8.73,16.25,393.66,2017-08-29 13:00:00,,,,
82,8/29/17 13:15,8.75,16.31,393.72,2017-08-29 13:15:00,,,,
83,8/29/17 13:30,8.71,16.38,393.72,2017-08-29 13:30:00,,,,
84,8/29/17 13:45,8.72,16.38,393.66,2017-08-29 13:45:00,,,,
85,8/29/17 14:00,8.74,16.38,393.72,2017-08-29 14:00:00,,,,
86,8/29/17 14:15,8.65,16.38,393.66,2017-08-29 14:15:00,,,,
87,8/29/17 14:30,8.69,16.44,393.61,2017-08-29 14:30:00,,,,
88,8/29/17 14:45,8.69,16.5,393.55,2017-08-29 14:45:00,,,,
89,8/29/17 15:00,8.68,16.63,393.47,2017-08-29 15:00:00,,,,
90,8/29/17 15:15,8.69,16.63,393.41,2017-08-29 15:15:00,,,,
91,8/29/17 15:30,8.69,16.69,393.38,2017-08-29 15:30:00,,,,
92,8/29/17 15:45,8.7,16.81,393.38,2017-08-29 15:45:00,,,,
93,8/29/17 16:00,8.72,16.81,393.41,2017-08-29 16:00:00,,,,
94,8/29/17 16:15,8.69,16.88,393.35,2017-08-29 16:15:00,,,,
95,8/29/17 16:30,8.73,16.94,393.35,2017-08-29 16:30:00,,,,
96,8/29/17 16:45,8.67,17,393.35,2017-08-29 16:45:00,,,,
97,8/29/17 17:00,8.64,17,393.41,2017-08-29 17:00:00,,,,
98,8/29/17 17:15,8.67,16.94,393.41,2017-08-29 17:15:00,,,,
99,8/29/17 17:30,8.73,17,393.44,2017-08-29 17:30:00,,,,
100,8/29/17 17:45,8.69,17,393.38,2017-08-29 17:45:00,,,,
101,8/29/17 18:00,8.7,17,393.35,2017-08-29 18:00:00,,,,
102,8/29/17 18:15,8.67,17,393.38,2017-08-29 18:15:00,,,,
103,8/29/17 18:30,8.65,17,393.35,2017-08-29 18:30:00,,,,
104,8/29/17 18:45,8.65,17,393.38,2017-08-29 18:45:00,,,,
105,8/29/17 19:00,8.65,17,393.33,2017-08-29 19:00:00,,,,
106,8/29/17 19:15,8.62,16.94,393.33,2017-08-29 19:15:00,,,,
107,8/29/17 19:30,8.66,16.94,393.41,2017-08-29 19:30:00,,,,
108,8/29/17 19:45,8.63,16.94,393.41,2017-08-29 19:45:00,,,,
109,8/29/17 20:00,8.64,16.88,393.41,2017-08-29 20:00:00,,,,
110,8/29/17 20:15,8.58,16.88,393.41,2017-08-29 20:15:00,,,,
111,8/29/17 20:30,8.6,16.81,393.44,2017-08-29 20:30:00,,,,
112,8/29/17 20:45,8.63,16.81,393.52,2017-08-29 20:45:00,,,,
113,8/29/17 21:00,8.6,16.75,393.49,2017-08-29 21:00:00,,,,
114,8/29/17 21:15,8.59,16.75,393.55,2017-08-29 21:15:00,,,,
115,8/29/17 21:30,8.63,16.69,393.61,2017-08-29 21:30:00,,,,
116,8/29/17 21:45,8.62,16.63,393.66,2017-08-29 21:45:00,,,,
117,8/29/17 22:00,8.6,16.63,393.69,2017-08-29 22:00:00,,,,
118,8/29/17 22:15,8.62,16.56,393.69,2017-08-29 22:15:00,,,,
119,8/29/17 22:30,8.62,16.5,393.66,2017-08-29 22:30:00,,,,
120,8/29/17 22:45,8.58,16.5,393.66,2017-08-29 22:45:00,,,,
121,8/29/17 23:00,8.62,16.44,393.69,2017-08-29 23:00:00,,,,
122,8/29/17 23:15,8.61,16.38,393.72,2017-08-29 23:15:00,,,,
123,8/29/17 23:30,8.61,16.38,393.66,2017-08-29 23:30:00,,,,
124,8/29/17 23:45,8.64,16.38,393.61,2017-08-29 23:45:00,,,,
125,8/30/17 00:00,8.62,16.31,393.58,2017-08-30 00:00:00,,,,
126,8/30/17 00:15,8.61,16.31,393.55,2017-08-30 00:15:00,,,,
127,8/30/17 00:30,8.61,16.31,393.55,2017-08-30 00:30:00,,,,
128,8/30/17 00:45,8.61,16.31,393.5,2017-08-30 00:45:00,,,,
129,8/30/17 01:00,8.62,16.31,393.55,2017-08-30 01:00:00,,,,
130,8/30/17 01:15,8.65,16.31,393.55,2017-08-30 01:15:00,,,,
131,8/30/17 01:30,8.64,16.31,393.47,2017-08-30 01:30:00,,,,
132,8/30/17 01:45,8.64,16.31,393.44,2017-08-30 01:45:00,,,,
133,8/30/17 02:00,8.64,16.25,393.41,2017-08-30 02:00:00,,,,
134,8/30/17 02:15,8.63,16.25,393.38,2017-08-30 02:15:00,,,,
135,8/30/17 02:30,8.63,16.19,393.39,2017-08-30 02:30:00,,,,
136,8/30/17 02:45,8.61,16.19,393.3,2017-08-30 02:45:00,,,,
137,8/30/17 03:00,8.63,16.19,393.3,2017-08-30 03:00:00,,,,
138,8/30/17 03:15,8.61,16.13,393.27,2017-08-30 03:15:00,,,,
139,8/30/17 03:30,8.61,16.13,393.33,2017-08-30 03:30:00,,,,
140,8/30/17 03:45,8.63,16.13,393.33,2017-08-30 03:45:00,,,,
141,8/30/17 04:00,8.58,16.13,393.3,2017-08-30 04:00:00,,,,
142,8/30/17 04:15,8.6,16.13,393.41,2017-08-30 04:15:00,,,,
143,8/30/17 04:30,8.62,16.13,393.47,2017-08-30 04:30:00,,,,
144,8/30/17 04:45,8.65,16.13,393.5,2017-08-30 04:45:00,,,,
145,8/30/17 05:00,8.6,16.19,393.5,2017-08-30 05:00:00,,,,
146,8/30/17 05:15,8.61,16.13,393.53,2017-08-30 05:15:00,,,,
147,8/30/17 05:30,8.64,16.19,393.61,2017-08-30 05:30:00,,,,
148,8/30/17 05:45,8.64,16.19,393.66,2017-08-30 05:45:00,,,,
149,8/30/17 06:00,8.65,16.19,393.69,2017-08-30 06:00:00,,,,
150,8/30/17 06:15,8.65,16.19,393.75,2017-08-30 06:15:00,,,,
151,8/30/17 06:30,8.61,16.19,393.72,2017-08-30 06:30:00,,,,
152,8/30/17 06:45,8.61,16.19,393.75,2017-08-30 06:45:00,,,,
153,8/30/17 07:00,8.61,16.19,393.86,2017-08-30 07:00:00,,,,
154,8/30/17 07:15,8.65,16.19,393.89,2017-08-30 07:15:00,,,,
155,8/30/17 07:30,8.61,16.19,393.92,2017-08-30 07:30:00,,,,
156,8/30/17 07:45,8.62,16.19,393.94,2017-08-30 07:45:00,,,,
157,8/30/17 08:00,8.61,16.19,394,2017-08-30 08:00:00,,,,
158,8/30/17 08:15,8.62,16.25,394.06,2017-08-30 08:15:00,,,,
159,8/30/17 08:30,8.62,16.25,394.03,2017-08-30 08:30:00,,,,
160,8/30/17 08:45,8.61,16.31,394,2017-08-30 08:45:00,,,,
161,8/30/17 09:00,8.61,16.38,394.05,2017-08-30 09:00:00,,,,
162,8/30/17 09:15,8.6,16.38,394.05,2017-08-30 09:15:00,,,,
163,8/30/17 09:30,8.62,16.44,394.14,2017-08-30 09:30:00,,,,
164,8/30/17 09:45,8.64,16.5,394.19,2017-08-30 09:45:00,,,,
165,8/30/17 10:00,8.64,16.5,394.19,2017-08-30 10:00:00,,,,
166,8/30/17 10:15,8.61,16.56,394.19,2017-08-30 10:15:00,,,,
167,8/30/17 10:30,8.66,16.63,394.25,2017-08-30 10:30:00,,,,
168,8/30/17 10:45,8.67,16.63,394.25,2017-08-30 10:45:00,,,,
169,8/30/17 11:00,8.66,16.69,394.22,2017-08-30 11:00:00,,,,
170,8/30/17 11:15,8.66,16.75,394.25,2017-08-30 11:15:00,,,,
171,8/30/17 11:30,8.69,16.81,394.28,2017-08-30 11:30:00,,,,
172,8/30/17 11:45,8.68,16.88,394.22,2017-08-30 11:45:00,,,,
173,8/30/17 12:00,8.64,17,394.08,2017-08-30 12:00:00,,,,
174,8/30/17 12:15,8.69,17.19,394.08,2017-08-30 12:15:00,,,,
175,8/30/17 12:30,8.75,17.25,393.97,2017-08-30 12:30:00,,,,
176,8/30/17 12:45,8.7,17.31,393.94,2017-08-30 12:45:00,,,,
177,8/30/17 13:00,8.7,17.38,393.86,2017-08-30 13:00:00,,,,
178,8/30/17 13:15,8.72,17.5,393.88,2017-08-30 13:15:00,,,,
179,8/30/17 13:30,8.75,17.69,393.85,2017-08-30 13:30:00,,,,
180,8/30/17 13:45,8.75,17.69,393.77,2017-08-30 13:45:00,,,,
181,8/30/17 14:00,8.75,17.75,393.77,2017-08-30 14:00:00,,,,
182,8/30/17 14:15,8.78,17.88,393.71,2017-08-30 14:15:00,,,,
183,8/30/17 14:30,8.77,17.94,393.57,2017-08-30 14:30:00,,,,
184,8/30/17 14:45,8.76,18.19,393.41,2017-08-30 14:45:00,,,,
185,8/30/17 15:00,8.75,18.31,393.41,2017-08-30 15:00:00,,,,
186,8/30/17 15:15,8.74,18.38,393.32,2017-08-30 15:15:00,,,,
187,8/30/17 15:30,8.74,18.44,393.24,2017-08-30 15:30:00,,,,
188,8/30/17 15:45,8.75,18.56,393.24,2017-08-30 15:45:00,,,,
189,8/30/17 16:00,8.74,18.63,393.15,2017-08-30 16:00:00,,,,
