Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
,Block 0,unknown,0,-6.30E-05,1900-01-01 00:00:59,0,9.00E-06,4.55E-04,0.153439999
,Block 1,unknown,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
,,,,,,,,,
Field Calibration Data,,m,b, Cal Date,,,,,
,Pressure,1,0,unknown,,,,,
,Temperature,1,0,unknown,,,,,
SensorSN,21309003,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,INW Smart Sensor,,,,,,,,
Session Name,FCR_inf_15min,,,,,,,,
# Records,5857,,,,,,,,
Sensor File,10/4/2014 11:16,FCR_inf_15min_100414.a4d,,,,,,,
,,,,,,,,,
Barometric File,10/4/2014 11:40,FCRBV_100414.a4d,,,,,,,
Barometric Factory Calibration Data,,m3,m2,m1,m0,b3,b2,b1,b0
,Block 0,38353,4.00E-06,-2.44E-04,1900-01-01 00:05:03,0,-7.20E-05,4.13E-03,3.70E-02
,Block 1,38353,0,0,1900-01-00 00:00:00,0,0,0,100
,,,,,,,,,
Barometric Field Calibration Data,,m,b,,,,,,
,Pressure,1,0,,,,,,
,Temperature,1,0,,,,,,
,,,,,,,,,
SensorSN,21204020,,,,,,,,
Sensor Type,PT2X,,,,,,,,
Sensor Name,Barometric Pressure (2),,,,,,,,
Session Name,FCRBV,,,,,,,,
1280,8/17/2014 18:45,10.07,22.44,394.26,2014-08-17 18:45:00,,,,
1281,8/17/2014 19:00,10.02,22.44,394.18,2014-08-17 19:00:00,,,,
1282,8/17/2014 19:15,10.06,22.44,394.24,2014-08-17 19:15:00,,,,
1283,8/17/2014 19:30,10.03,22.38,394.24,2014-08-17 19:30:00,,,,
1284,8/17/2014 19:45,10.03,22.38,394.21,2014-08-17 19:45:00,,,,
1285,8/17/2014 20:00,10.06,22.31,394.24,2014-08-17 20:00:00,,,,
1286,8/17/2014 20:15,10.03,22.31,394.1,2014-08-17 20:15:00,,,,
1287,8/17/2014 20:30,10.03,22.31,394.12,2014-08-17 20:30:00,,,,
1288,8/17/2014 20:45,10.02,22.31,394.18,2014-08-17 20:45:00,,,,
1289,8/17/2014 21:00,10.04,22.31,394.18,2014-08-17 21:00:00,,,,
1290,8/17/2014 21:15,9.97,22.31,394.15,2014-08-17 21:15:00,,,,
1291,8/17/2014 21:30,10.04,22.31,394.24,2014-08-17 21:30:00,,,,
1292,8/17/2014 21:45,10.04,22.31,394.21,2014-08-17 21:45:00,,,,
1293,8/17/2014 22:00,10.02,22.31,394.26,2014-08-17 22:00:00,,,,
1294,8/17/2014 22:15,10.02,22.31,394.26,2014-08-17 22:15:00,,,,
1295,8/17/2014 22:30,10.02,22.25,394.26,2014-08-17 22:30:00,,,,
1296,8/17/2014 22:45,10.06,22.25,394.32,2014-08-17 22:45:00,,,,
1297,8/17/2014 23:00,10.02,22.19,394.26,2014-08-17 23:00:00,,,,
1298,8/17/2014 23:15,10.06,22.19,394.29,2014-08-17 23:15:00,,,,
1299,8/17/2014 23:30,10.06,22.19,394.29,2014-08-17 23:30:00,,,,
1300,8/17/2014 23:45,10.01,22.19,394.18,2014-08-17 23:45:00,,,,
1301,8/18/2014 0:00,9.98,22.19,394.24,2014-08-18 00:00:00,,,,
1302,8/18/2014 0:15,10.02,22.13,394.24,2014-08-18 00:15:00,,,,
1303,8/18/2014 0:30,10.01,22.13,394.18,2014-08-18 00:30:00,,,,
1304,8/18/2014 0:45,9.96,22.13,394.1,2014-08-18 00:45:00,,,,
1305,8/18/2014 1:00,10.01,22.13,394.04,2014-08-18 01:00:00,,,,
1306,8/18/2014 1:15,10.05,22.13,394.04,2014-08-18 01:15:00,,,,
1307,8/18/2014 1:30,10.03,22.13,394.01,2014-08-18 01:30:00,,,,
1308,8/18/2014 1:45,10.02,22.13,393.9,2014-08-18 01:45:00,,,,
1309,8/18/2014 2:00,10.06,22.13,393.93,2014-08-18 02:00:00,,,,
1310,8/18/2014 2:15,10.06,22.13,393.87,2014-08-18 02:15:00,,,,
1311,8/18/2014 2:30,10.02,22.13,393.85,2014-08-18 02:30:00,,,,
1312,8/18/2014 2:45,10.12,22.13,393.87,2014-08-18 02:45:00,,,,
1313,8/18/2014 3:00,10,22.13,393.76,2014-08-18 03:00:00,,,,
1314,8/18/2014 3:15,10.06,22.13,393.79,2014-08-18 03:15:00,,,,
1315,8/18/2014 3:30,10.03,22.13,393.76,2014-08-18 03:30:00,,,,
1316,8/18/2014 3:45,10.06,22.06,393.71,2014-08-18 03:45:00,,,,
1317,8/18/2014 4:00,10.07,22.06,393.71,2014-08-18 04:00:00,,,,
1318,8/18/2014 4:15,10.01,22.13,393.62,2014-08-18 04:15:00,,,,
1319,8/18/2014 4:30,10.03,22.13,393.57,2014-08-18 04:30:00,,,,
1320,8/18/2014 4:45,10.05,22.13,393.59,2014-08-18 04:45:00,,,,
1321,8/18/2014 5:00,10.09,22.06,393.65,2014-08-18 05:00:00,,,,
1322,8/18/2014 5:15,10.06,22.06,393.62,2014-08-18 05:15:00,,,,
1323,8/18/2014 5:30,10.01,22.06,393.54,2014-08-18 05:30:00,,,,
1324,8/18/2014 5:45,10.01,22.06,393.59,2014-08-18 05:45:00,,,,
1325,8/18/2014 6:00,10.03,22.06,393.59,2014-08-18 06:00:00,,,,
1326,8/18/2014 6:15,10.09,22.06,393.59,2014-08-18 06:15:00,,,,
1327,8/18/2014 6:30,10.05,22.06,393.57,2014-08-18 06:30:00,,,,
1328,8/18/2014 6:45,10.12,22,393.68,2014-08-18 06:45:00,,,,
1329,8/18/2014 7:00,10.08,22,393.68,2014-08-18 07:00:00,,,,
1330,8/18/2014 7:15,9.84,22,393.43,2014-08-18 07:15:00,,,,
1331,8/18/2014 7:30,10.1,22,393.71,2014-08-18 07:30:00,,,,
1332,8/18/2014 7:45,10.05,22,393.62,2014-08-18 07:45:00,,,,
1333,8/18/2014 8:00,10.08,22,393.62,2014-08-18 08:00:00,,,,
1334,8/18/2014 8:15,10.02,22,393.54,2014-08-18 08:15:00,,,,
1335,8/18/2014 8:30,10.07,22.06,393.65,2014-08-18 08:30:00,,,,
1336,8/18/2014 8:45,10.02,22.06,393.65,2014-08-18 08:45:00,,,,
1337,8/18/2014 9:00,10.13,22.06,393.68,2014-08-18 09:00:00,,,,
1338,8/18/2014 9:15,10.19,22.06,393.62,2014-08-18 09:15:00,,,,
1339,8/18/2014 9:30,10.07,22.06,393.51,2014-08-18 09:30:00,,,,
1340,8/18/2014 9:45,10.1,22.06,393.57,2014-08-18 09:45:00,,,,
1341,8/18/2014 10:00,10.07,22.13,393.57,2014-08-18 10:00:00,,,,
1342,8/18/2014 10:15,10.07,22.13,393.48,2014-08-18 10:15:00,,,,
1343,8/18/2014 10:30,10.1,22.19,393.59,2014-08-18 10:30:00,,,,
1344,8/18/2014 10:45,10.12,22.19,393.59,2014-08-18 10:45:00,,,,
1345,8/18/2014 11:00,10.14,22.19,393.59,2014-08-18 11:00:00,,,,
1346,8/18/2014 11:15,10.12,22.19,393.57,2014-08-18 11:15:00,,,,
1347,8/18/2014 11:30,10.05,22.19,393.57,2014-08-18 11:30:00,,,,
1348,8/18/2014 11:45,10.09,22.19,393.51,2014-08-18 11:45:00,,,,
1349,8/18/2014 12:00,10.1,22.19,393.4,2014-08-18 12:00:00,,,,
1350,8/18/2014 12:15,10.17,22.13,393.37,2014-08-18 12:15:00,,,,
1351,8/18/2014 12:30,10.1,22.19,393.26,2014-08-18 12:30:00,,,,
1352,8/18/2014 12:45,10.11,22.19,393.34,2014-08-18 12:45:00,,,,
1353,8/18/2014 13:00,10.09,22.13,393.34,2014-08-18 13:00:00,,,,
1354,8/18/2014 13:15,10.16,22.13,393.32,2014-08-18 13:15:00,,,,
1355,8/18/2014 13:30,10.16,22.13,393.23,2014-08-18 13:30:00,,,,
1356,8/18/2014 13:45,10.16,22.06,393.15,2014-08-18 13:45:00,,,,
1357,8/18/2014 14:00,10.13,22.06,393.01,2014-08-18 14:00:00,,,,
1358,8/18/2014 14:15,10.11,22.13,392.98,2014-08-18 14:15:00,,,,
1359,8/18/2014 14:30,10.13,22.13,392.87,2014-08-18 14:30:00,,,,
1360,8/18/2014 14:45,10.07,22.13,392.76,2014-08-18 14:45:00,,,,
1361,8/18/2014 15:00,10.19,22.13,392.76,2014-08-18 15:00:00,,,,
1362,8/18/2014 15:15,10.2,22.06,392.76,2014-08-18 15:15:00,,,,
1363,8/18/2014 15:30,10.16,22.06,392.65,2014-08-18 15:30:00,,,,
1364,8/18/2014 15:45,10.24,22.06,392.59,2014-08-18 15:45:00,,,,
1365,8/18/2014 16:00,10.37,22,392.65,2014-08-18 16:00:00,,,,
1366,8/18/2014 16:15,10.61,22,392.92,2014-08-18 16:15:00,,,,
1367,8/18/2014 16:30,10.61,21.94,392.84,2014-08-18 16:30:00,,,,
1368,8/18/2014 16:45,10.52,21.88,392.76,2014-08-18 16:45:00,,,,
1369,8/18/2014 17:00,10.51,21.81,392.67,2014-08-18 17:00:00,,,,
1370,8/18/2014 17:15,10.45,21.81,392.59,2014-08-18 17:15:00,,,,
1371,8/18/2014 17:30,10.33,21.88,392.42,2014-08-18 17:30:00,,,,
1372,8/18/2014 17:45,10.31,21.88,392.39,2014-08-18 17:45:00,,,,
1373,8/18/2014 18:00,10.3,21.88,392.37,2014-08-18 18:00:00,,,,
1374,8/18/2014 18:15,10.24,21.94,392.31,2014-08-18 18:15:00,,,,
1375,8/18/2014 18:30,10.24,22,392.25,2014-08-18 18:30:00,,,,
1376,8/18/2014 18:45,10.14,22,392.2,2014-08-18 18:45:00,,,,
1377,8/18/2014 19:00,10.13,22,392.25,2014-08-18 19:00:00,,,,
1378,8/18/2014 19:15,10.23,22.06,392.34,2014-08-18 19:15:00,,,,
1379,8/18/2014 19:30,10.19,22,392.34,2014-08-18 19:30:00,,,,
1380,8/18/2014 19:45,10.14,22,392.31,2014-08-18 19:45:00,,,,
1381,8/18/2014 20:00,10.12,22,392.28,2014-08-18 20:00:00,,,,
1382,8/18/2014 20:15,10.16,22,392.28,2014-08-18 20:15:00,,,,
1383,8/18/2014 20:30,10.2,22,392.34,2014-08-18 20:30:00,,,,
1384,8/18/2014 20:45,10.23,22,392.31,2014-08-18 20:45:00,,,,
1385,8/18/2014 21:00,10.22,22,392.39,2014-08-18 21:00:00,,,,
1386,8/18/2014 21:15,10.12,22,392.34,2014-08-18 21:15:00,,,,
1387,8/18/2014 21:30,10.16,22,392.39,2014-08-18 21:30:00,,,,
1388,8/18/2014 21:45,10.13,22,392.34,2014-08-18 21:45:00,,,,
1389,8/18/2014 22:00,10.23,22,392.45,2014-08-18 22:00:00,,,,
1390,8/18/2014 22:15,10.12,22,392.31,2014-08-18 22:15:00,,,,
1391,8/18/2014 22:30,10.13,22,392.34,2014-08-18 22:30:00,,,,
1392,8/18/2014 22:45,10.15,21.94,392.28,2014-08-18 22:45:00,,,,
1393,8/18/2014 23:00,10.17,21.94,392.34,2014-08-18 23:00:00,,,,
1394,8/18/2014 23:15,10.1,21.94,392.25,2014-08-18 23:15:00,,,,
1395,8/18/2014 23:30,10.09,21.94,392.31,2014-08-18 23:30:00,,,,
1396,8/18/2014 23:45,10.09,21.94,392.37,2014-08-18 23:45:00,,,,
1397,8/19/2014 0:00,10.08,21.94,392.37,2014-08-19 00:00:00,,,,
1398,8/19/2014 0:15,10.02,21.94,392.31,2014-08-19 00:15:00,,,,
1399,8/19/2014 0:30,10.1,21.94,392.37,2014-08-19 00:30:00,,,,
1400,8/19/2014 0:45,10.19,21.94,392.45,2014-08-19 00:45:00,,,,
1401,8/19/2014 1:00,10.2,21.88,392.42,2014-08-19 01:00:00,,,,
1402,8/19/2014 1:15,10.23,21.94,392.45,2014-08-19 01:15:00,,,,
1403,8/19/2014 1:30,10.12,21.88,392.34,2014-08-19 01:30:00,,,,
1404,8/19/2014 1:45,10.16,21.88,392.34,2014-08-19 01:45:00,,,,
1405,8/19/2014 2:00,10.12,21.88,392.25,2014-08-19 02:00:00,,,,
1406,8/19/2014 2:15,10.16,21.88,392.42,2014-08-19 02:15:00,,,,
1407,8/19/2014 2:30,10.05,21.88,392.25,2014-08-19 02:30:00,,,,
1408,8/19/2014 2:45,10.1,21.88,392.28,2014-08-19 02:45:00,,,,
1409,8/19/2014 3:00,10.15,21.88,392.37,2014-08-19 03:00:00,,,,
1410,8/19/2014 3:15,10.17,21.88,392.37,2014-08-19 03:15:00,,,,
1411,8/19/2014 3:30,10.1,21.88,392.25,2014-08-19 03:30:00,,,,
1412,8/19/2014 3:45,10.16,21.81,392.31,2014-08-19 03:45:00,,,,
1413,8/19/2014 4:00,10.13,21.88,392.28,2014-08-19 04:00:00,,,,
1414,8/19/2014 4:15,10.17,21.81,392.28,2014-08-19 04:15:00,,,,
1415,8/19/2014 4:30,10.06,21.81,392.17,2014-08-19 04:30:00,,,,
1416,8/19/2014 4:45,10.1,21.81,392.23,2014-08-19 04:45:00,,,,
1417,8/19/2014 5:00,10.06,21.81,392.2,2014-08-19 05:00:00,,,,
1418,8/19/2014 5:15,10.05,21.81,392.2,2014-08-19 05:15:00,,,,
1419,8/19/2014 5:30,10.13,21.81,392.28,2014-08-19 05:30:00,,,,
1420,8/19/2014 5:45,10.06,21.81,392.2,2014-08-19 05:45:00,,,,
1421,8/19/2014 6:00,10.13,21.81,392.34,2014-08-19 06:00:00,,,,
1422,8/19/2014 6:15,10.04,21.75,392.34,2014-08-19 06:15:00,,,,
1423,8/19/2014 6:30,10.1,21.75,392.51,2014-08-19 06:30:00,,,,
1424,8/19/2014 6:45,10.12,21.75,392.59,2014-08-19 06:45:00,,,,
1425,8/19/2014 7:00,10.11,21.75,392.65,2014-08-19 07:00:00,,,,
1426,8/19/2014 7:15,10.05,21.75,392.62,2014-08-19 07:15:00,,,,
1427,8/19/2014 7:30,10.06,21.75,392.73,2014-08-19 07:30:00,,,,
1428,8/19/2014 7:45,10.06,21.75,392.87,2014-08-19 07:45:00,,,,
1429,8/19/2014 8:00,9.87,21.75,392.84,2014-08-19 08:00:00,,,,
1430,8/19/2014 8:15,10.07,21.75,392.81,2014-08-19 08:15:00,,,,
1431,8/19/2014 8:30,10.1,21.75,392.87,2014-08-19 08:30:00,,,,
1432,8/19/2014 8:45,10.12,21.81,392.92,2014-08-19 08:45:00,,,,
1433,8/19/2014 9:00,10.12,21.81,392.9,2014-08-19 09:00:00,,,,
1434,8/19/2014 9:15,10.13,21.81,392.98,2014-08-19 09:15:00,,,,
1435,8/19/2014 9:30,10.13,21.88,393.04,2014-08-19 09:30:00,,,,
1436,8/19/2014 9:45,10.1,21.88,393.06,2014-08-19 09:45:00,,,,
1437,8/19/2014 10:00,10.1,21.94,393.09,2014-08-19 10:00:00,,,,
1438,8/19/2014 10:15,10.16,22,393.2,2014-08-19 10:15:00,,,,
1439,8/19/2014 10:30,10.13,22,393.18,2014-08-19 10:30:00,,,,
1440,8/19/2014 10:45,10.1,22,393.2,2014-08-19 10:45:00,,,,
1441,8/19/2014 11:00,10.12,22.06,393.18,2014-08-19 11:00:00,,,,
1442,8/19/2014 11:15,10.15,22.06,393.29,2014-08-19 11:15:00,,,,
1443,8/19/2014 11:30,10.09,22.06,393.23,2014-08-19 11:30:00,,,,
1444,8/19/2014 11:45,10.09,22.13,393.12,2014-08-19 11:45:00,,,,
1445,8/19/2014 12:00,10.13,22.19,393.18,2014-08-19 12:00:00,,,,
1446,8/19/2014 12:15,10.04,22.19,393.09,2014-08-19 12:15:00,,,,
1447,8/19/2014 12:30,10.05,22.25,393.06,2014-08-19 12:30:00,,,,
1448,8/19/2014 12:45,10.05,22.25,393.12,2014-08-19 12:45:00,,,,
1449,8/19/2014 13:00,10.06,22.31,393.15,2014-08-19 13:00:00,,,,
1450,8/19/2014 13:15,10.16,22.31,393.29,2014-08-19 13:15:00,,,,
1451,8/19/2014 13:30,10.16,22.38,393.26,2014-08-19 13:30:00,,,,
1452,8/19/2014 13:45,10.14,22.44,393.15,2014-08-19 13:45:00,,,,
1453,8/19/2014 14:00,10.14,22.44,393.12,2014-08-19 14:00:00,,,,
1454,8/19/2014 14:15,10.11,22.5,393.04,2014-08-19 14:15:00,,,,
1455,8/19/2014 14:30,10.15,22.5,393.06,2014-08-19 14:30:00,,,,
1456,8/19/2014 14:45,10.12,22.5,393.04,2014-08-19 14:45:00,,,,
1457,8/19/2014 15:00,10.07,22.5,392.92,2014-08-19 15:00:00,,,,
1458,8/19/2014 15:15,10.17,22.56,392.98,2014-08-19 15:15:00,,,,
1459,8/19/2014 15:30,10.08,22.56,392.9,2014-08-19 15:30:00,,,,
1460,8/19/2014 15:45,10.11,22.56,392.78,2014-08-19 15:45:00,,,,
1461,8/19/2014 16:00,10.14,22.63,392.81,2014-08-19 16:00:00,,,,
1462,8/19/2014 16:15,10.09,22.63,392.7,2014-08-19 16:15:00,,,,
1463,8/19/2014 16:30,10.07,22.69,392.64,2014-08-19 16:30:00,,,,
1464,8/19/2014 16:45,10.03,22.69,392.62,2014-08-19 16:45:00,,,,
1465,8/19/2014 17:00,10.08,22.75,392.73,2014-08-19 17:00:00,,,,
1466,8/19/2014 17:15,10.05,22.69,392.78,2014-08-19 17:15:00,,,,
1467,8/19/2014 17:30,10.01,22.75,392.78,2014-08-19 17:30:00,,,,
1468,8/19/2014 17:45,10.02,22.75,392.81,2014-08-19 17:45:00,,,,
1469,8/19/2014 18:00,9.99,22.75,392.7,2014-08-19 18:00:00,,,,
1470,8/19/2014 18:15,9.97,22.81,392.67,2014-08-19 18:15:00,,,,
1471,8/19/2014 18:30,10.04,22.81,392.78,2014-08-19 18:30:00,,,,
1472,8/19/2014 18:45,10.01,22.81,392.78,2014-08-19 18:45:00,,,,
1473,8/19/2014 19:00,9.99,22.81,392.87,2014-08-19 19:00:00,,,,
1474,8/19/2014 19:15,9.98,22.81,392.95,2014-08-19 19:15:00,,,,
1475,8/19/2014 19:30,9.99,22.81,393.06,2014-08-19 19:30:00,,,,
1476,8/19/2014 19:45,10.06,22.75,393.15,2014-08-19 19:45:00,,,,
1477,8/19/2014 20:00,10.02,22.75,393.2,2014-08-19 20:00:00,,,,
1478,8/19/2014 20:15,9.97,22.75,393.29,2014-08-19 20:15:00,,,,
1479,8/19/2014 20:30,10.03,22.69,393.4,2014-08-19 20:30:00,,,,
1480,8/19/2014 20:45,10.03,22.69,393.4,2014-08-19 20:45:00,,,,
1481,8/19/2014 21:00,10.04,22.63,393.54,2014-08-19 21:00:00,,,,
1482,8/19/2014 21:15,10.18,22.56,393.65,2014-08-19 21:15:00,,,,
1483,8/19/2014 21:30,10.28,22.56,393.82,2014-08-19 21:30:00,,,,
1484,8/19/2014 21:45,10.18,22.5,393.73,2014-08-19 21:45:00,,,,
1485,8/19/2014 22:00,10.17,22.44,393.71,2014-08-19 22:00:00,,,,
1486,8/19/2014 22:15,10.16,22.44,393.71,2014-08-19 22:15:00,,,,
1487,8/19/2014 22:30,10.06,22.38,393.65,2014-08-19 22:30:00,,,,
1488,8/19/2014 22:45,10.06,22.38,393.68,2014-08-19 22:45:00,,,,
1489,8/19/2014 23:00,10.05,22.31,393.68,2014-08-19 23:00:00,,,,
1490,8/19/2014 23:15,10.03,22.38,393.65,2014-08-19 23:15:00,,,,
1491,8/19/2014 23:30,10.02,22.31,393.71,2014-08-19 23:30:00,,,,
1492,8/19/2014 23:45,9.99,22.31,393.71,2014-08-19 23:45:00,,,,
1493,8/20/2014 0:00,10.05,22.31,393.76,2014-08-20 00:00:00,,,,
1494,8/20/2014 0:15,10.09,22.31,393.82,2014-08-20 00:15:00,,,,
1495,8/20/2014 0:30,9.95,22.25,393.68,2014-08-20 00:30:00,,,,
1496,8/20/2014 0:45,10.02,22.25,393.76,2014-08-20 00:45:00,,,,
1497,8/20/2014 1:00,9.97,22.25,393.68,2014-08-20 01:00:00,,,,
1498,8/20/2014 1:15,10.01,22.19,393.71,2014-08-20 01:15:00,,,,
1499,8/20/2014 1:30,10.02,22.13,393.71,2014-08-20 01:30:00,,,,
1500,8/20/2014 1:45,9.98,22.13,393.65,2014-08-20 01:45:00,,,,
1501,8/20/2014 2:00,9.97,22.13,393.62,2014-08-20 02:00:00,,,,
1502,8/20/2014 2:15,10.02,22.06,393.68,2014-08-20 02:15:00,,,,
1503,8/20/2014 2:30,9.98,22.06,393.59,2014-08-20 02:30:00,,,,
1504,8/20/2014 2:45,10,22.06,393.65,2014-08-20 02:45:00,,,,
1505,8/20/2014 3:00,10,22.06,393.65,2014-08-20 03:00:00,,,,
1506,8/20/2014 3:15,10,22.06,393.73,2014-08-20 03:15:00,,,,
1507,8/20/2014 3:30,10,22.06,393.76,2014-08-20 03:30:00,,,,
1508,8/20/2014 3:45,10.01,22.06,393.82,2014-08-20 03:45:00,,,,
1509,8/20/2014 4:00,10.01,22.06,393.71,2014-08-20 04:00:00,,,,
1510,8/20/2014 4:15,10.01,22.13,393.65,2014-08-20 04:15:00,,,,
1511,8/20/2014 4:30,9.95,22.06,393.59,2014-08-20 04:30:00,,,,
1512,8/20/2014 4:45,9.97,22.06,393.65,2014-08-20 04:45:00,,,,
1513,8/20/2014 5:00,9.99,22.06,393.79,2014-08-20 05:00:00,,,,
1514,8/20/2014 5:15,9.97,22.06,393.87,2014-08-20 05:15:00,,,,
1515,8/20/2014 5:30,9.98,22.06,393.87,2014-08-20 05:30:00,,,,
1516,8/20/2014 5:45,9.96,22.06,393.99,2014-08-20 05:45:00,,,,
1517,8/20/2014 6:00,9.92,22.06,393.99,2014-08-20 06:00:00,,,,
1518,8/20/2014 6:15,9.89,22.06,393.99,2014-08-20 06:15:00,,,,
1519,8/20/2014 6:30,9.87,22.06,394.01,2014-08-20 06:30:00,,,,
1520,8/20/2014 6:45,9.89,22.06,394.1,2014-08-20 06:45:00,,,,
1521,8/20/2014 7:00,9.84,22.06,394.1,2014-08-20 07:00:00,,,,
1522,8/20/2014 7:15,9.94,22.06,394.18,2014-08-20 07:15:00,,,,
1523,8/20/2014 7:30,9.85,22.06,394.24,2014-08-20 07:30:00,,,,
1524,8/20/2014 7:45,9.91,22.06,394.29,2014-08-20 07:45:00,,,,
1525,8/20/2014 8:00,9.85,22.06,394.26,2014-08-20 08:00:00,,,,
1526,8/20/2014 8:15,9.98,22.06,394.38,2014-08-20 08:15:00,,,,
1527,8/20/2014 8:30,9.88,22.06,394.4,2014-08-20 08:30:00,,,,
1528,8/20/2014 8:45,10.03,22.06,394.57,2014-08-20 08:45:00,,,,
1529,8/20/2014 9:00,9.96,22.06,394.57,2014-08-20 09:00:00,,,,
1530,8/20/2014 9:15,9.95,22.06,394.54,2014-08-20 09:15:00,,,,
1531,8/20/2014 9:30,9.99,22.06,394.54,2014-08-20 09:30:00,,,,
1532,8/20/2014 9:45,10.11,22.06,394.6,2014-08-20 09:45:00,,,,
1533,8/20/2014 10:00,10.01,22.13,394.57,2014-08-20 10:00:00,,,,
1534,8/20/2014 10:15,10.02,22.19,394.57,2014-08-20 10:15:00,,,,
1535,8/20/2014 10:30,10.01,22.19,394.32,2014-08-20 10:30:00,,,,
1536,8/20/2014 10:45,9.89,22.25,394.43,2014-08-20 10:45:00,,,,
1537,8/20/2014 11:00,9.95,22.31,394.49,2014-08-20 11:00:00,,,,
1538,8/20/2014 11:15,10.01,22.38,394.54,2014-08-20 11:15:00,,,,
1539,8/20/2014 11:30,9.93,22.44,394.38,2014-08-20 11:30:00,,,,
1540,8/20/2014 11:45,10,22.44,394.6,2014-08-20 11:45:00,,,,
1541,8/20/2014 12:00,10.06,22.44,394.68,2014-08-20 12:00:00,,,,
1542,8/20/2014 12:15,9.94,22.5,394.43,2014-08-20 12:15:00,,,,
1543,8/20/2014 12:30,10.04,22.56,394.46,2014-08-20 12:30:00,,,,
1544,8/20/2014 12:45,9.98,22.63,394.35,2014-08-20 12:45:00,,,,
1545,8/20/2014 13:00,9.94,22.75,394.32,2014-08-20 13:00:00,,,,
1546,8/20/2014 13:15,9.94,22.81,394.38,2014-08-20 13:15:00,,,,
1547,8/20/2014 13:30,10.08,22.94,394.49,2014-08-20 13:30:00,,,,
1548,8/20/2014 13:45,9.99,23,394.35,2014-08-20 13:45:00,,,,
1549,8/20/2014 14:00,9.88,23.13,394.18,2014-08-20 14:00:00,,,,
1550,8/20/2014 14:15,10.03,23.19,394.24,2014-08-20 14:15:00,,,,
1551,8/20/2014 14:30,10.13,23.25,394.24,2014-08-20 14:30:00,,,,
1552,8/20/2014 14:45,9.93,23.31,394.07,2014-08-20 14:45:00,,,,
1553,8/20/2014 15:00,9.96,23.38,394.04,2014-08-20 15:00:00,,,,
1554,8/20/2014 15:15,10.04,23.38,394.07,2014-08-20 15:15:00,,,,
1555,8/20/2014 15:30,10.08,23.44,394.12,2014-08-20 15:30:00,,,,
1556,8/20/2014 15:45,10.11,23.44,394.12,2014-08-20 15:45:00,,,,
1557,8/20/2014 16:00,9.99,23.5,393.96,2014-08-20 16:00:00,,,,
1558,8/20/2014 16:15,9.99,23.5,393.98,2014-08-20 16:15:00,,,,
1559,8/20/2014 16:30,10.12,23.5,394.15,2014-08-20 16:30:00,,,,
1560,8/20/2014 16:45,9.95,23.5,393.96,2014-08-20 16:45:00,,,,
1561,8/20/2014 17:00,10,23.5,393.98,2014-08-20 17:00:00,,,,
1562,8/20/2014 17:15,9.92,23.5,393.96,2014-08-20 17:15:00,,,,
1563,8/20/2014 17:30,10.03,23.5,394.04,2014-08-20 17:30:00,,,,
1564,8/20/2014 17:45,10.02,23.5,393.98,2014-08-20 17:45:00,,,,
1565,8/20/2014 18:00,9.93,23.5,393.98,2014-08-20 18:00:00,,,,
1566,8/20/2014 18:15,9.95,23.5,393.98,2014-08-20 18:15:00,,,,
1567,8/20/2014 18:30,9.88,23.5,393.9,2014-08-20 18:30:00,,,,
1568,8/20/2014 18:45,9.95,23.56,393.96,2014-08-20 18:45:00,,,,
1569,8/20/2014 19:00,9.98,23.56,393.98,2014-08-20 19:00:00,,,,
1570,8/20/2014 19:15,9.98,23.56,394.1,2014-08-20 19:15:00,,,,
1571,8/20/2014 19:30,10.05,23.56,394.26,2014-08-20 19:30:00,,,,
1572,8/20/2014 19:45,10,23.56,394.29,2014-08-20 19:45:00,,,,
1573,8/20/2014 20:00,9.95,23.56,394.26,2014-08-20 20:00:00,,,,
1574,8/20/2014 20:15,9.97,23.5,394.32,2014-08-20 20:15:00,,,,
1575,8/20/2014 20:30,10.02,23.5,394.43,2014-08-20 20:30:00,,,,
1576,8/20/2014 20:45,10,23.44,394.6,2014-08-20 20:45:00,,,,
1577,8/20/2014 21:00,9.99,23.44,394.71,2014-08-20 21:00:00,,,,
1578,8/20/2014 21:15,9.9,23.44,394.68,2014-08-20 21:15:00,,,,
1579,8/20/2014 21:30,9.93,23.44,394.79,2014-08-20 21:30:00,,,,
1580,8/20/2014 21:45,9.93,23.44,394.79,2014-08-20 21:45:00,,,,
1581,8/20/2014 22:00,10,23.38,394.96,2014-08-20 22:00:00,,,,
1582,8/20/2014 22:15,9.92,23.38,394.93,2014-08-20 22:15:00,,,,
1583,8/20/2014 22:30,9.99,23.38,395.05,2014-08-20 22:30:00,,,,
1584,8/20/2014 22:45,10.04,23.38,395.02,2014-08-20 22:45:00,,,,
1585,8/20/2014 23:00,9.96,23.38,394.88,2014-08-20 23:00:00,,,,
1586,8/20/2014 23:15,10.03,23.38,394.99,2014-08-20 23:15:00,,,,
1587,8/20/2014 23:30,9.95,23.31,394.93,2014-08-20 23:30:00,,,,
1588,8/20/2014 23:45,9.93,23.31,394.91,2014-08-20 23:45:00,,,,
1589,8/21/2014 0:00,9.92,23.31,394.91,2014-08-21 00:00:00,,,,
1590,8/21/2014 0:15,9.89,23.25,394.93,2014-08-21 00:15:00,,,,
