Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
176,2015-06-10 00:00:00,9.12,20.88,392.87,2015-06-10 06:45:00,,,,
177,2015-06-10 00:00:00,9.1,20.88,392.93,2015-06-10 07:00:00,,,,
178,2015-06-10 00:00:00,9.2,20.88,393.04,2015-06-10 07:15:00,,,,
179,2015-06-10 00:00:00,9.07,20.88,392.93,2015-06-10 07:30:00,,,,
180,2015-06-10 00:00:00,9,20.94,392.84,2015-06-10 07:45:00,,,,
181,2015-06-10 00:00:00,9.06,20.94,392.95,2015-06-10 08:00:00,,,,
182,2015-06-10 00:00:00,9.03,21,392.93,2015-06-10 08:15:00,,,,
183,2015-06-10 00:00:00,8.97,21.06,392.93,2015-06-10 08:30:00,,,,
184,2015-06-10 00:00:00,8.98,21.06,393.04,2015-06-10 08:45:00,,,,
185,2015-06-10 00:00:00,9.06,21.13,393.09,2015-06-10 09:00:00,,,,
186,2015-06-10 00:00:00,9.07,21.19,393.15,2015-06-10 09:15:00,,,,
187,2015-06-10 00:00:00,9.11,21.25,393.15,2015-06-10 09:30:00,,,,
188,2015-06-10 00:00:00,9.05,21.31,393.06,2015-06-10 09:45:00,,,,
189,2015-06-10 00:00:00,9.04,21.38,393.06,2015-06-10 10:00:00,,,,
190,2015-06-10 00:00:00,9,21.44,393.01,2015-06-10 10:15:00,,,,
191,2015-06-10 00:00:00,9.11,21.56,393.06,2015-06-10 10:30:00,,,,
192,2015-06-10 00:00:00,9.04,21.63,392.95,2015-06-10 10:45:00,,,,
193,2015-06-10 00:00:00,9.06,21.75,392.95,2015-06-10 11:00:00,,,,
194,2015-06-10 00:00:00,8.94,21.81,392.79,2015-06-10 11:15:00,,,,
195,2015-06-10 00:00:00,8.98,21.94,392.79,2015-06-10 11:30:00,,,,
196,2015-06-10 00:00:00,9.01,22,392.81,2015-06-10 11:45:00,,,,
197,2015-06-10 00:00:00,9.06,22.06,392.84,2015-06-10 12:00:00,,,,
198,2015-06-10 00:00:00,9.13,22.13,392.9,2015-06-10 12:15:00,,,,
199,2015-06-10 00:00:00,9.02,22.19,392.76,2015-06-10 12:30:00,,,,
200,2015-06-10 00:00:00,9.16,22.25,392.87,2015-06-10 12:45:00,,,,
201,2015-06-10 00:00:00,9.06,22.31,392.76,2015-06-10 13:00:00,,,,
202,2015-06-10 00:00:00,9.05,22.44,392.67,2015-06-10 13:15:00,,,,
203,2015-06-10 00:00:00,9,22.44,392.65,2015-06-10 13:30:00,,,,
204,2015-06-10 00:00:00,8.99,22.56,392.59,2015-06-10 13:45:00,,,,
205,2015-06-10 00:00:00,8.91,22.63,392.51,2015-06-10 14:00:00,,,,
206,2015-06-10 00:00:00,9.06,22.69,392.64,2015-06-10 14:15:00,,,,
207,2015-06-10 00:00:00,9.03,22.75,392.62,2015-06-10 14:30:00,,,,
208,2015-06-10 00:00:00,9.02,22.81,392.59,2015-06-10 14:45:00,,,,
209,2015-06-10 00:00:00,9,22.88,392.56,2015-06-10 15:00:00,,,,
210,2015-06-10 00:00:00,9.04,22.88,392.59,2015-06-10 15:15:00,,,,
211,2015-06-10 00:00:00,8.89,22.88,392.42,2015-06-10 15:30:00,,,,
212,2015-06-10 00:00:00,9,23,392.48,2015-06-10 15:45:00,,,,
213,2015-06-10 00:00:00,8.88,23,392.37,2015-06-10 16:00:00,,,,
214,2015-06-10 00:00:00,9.01,23,392.48,2015-06-10 16:15:00,,,,
215,2015-06-10 00:00:00,8.95,23,392.39,2015-06-10 16:30:00,,,,
216,2015-06-10 00:00:00,8.92,23,392.34,2015-06-10 16:45:00,,,,
217,2015-06-10 00:00:00,8.97,23.06,392.37,2015-06-10 17:00:00,,,,
218,2015-06-10 00:00:00,8.95,23.06,392.39,2015-06-10 17:15:00,,,,
219,2015-06-10 00:00:00,8.92,23,392.31,2015-06-10 17:30:00,,,,
220,2015-06-10 00:00:00,8.92,23,392.25,2015-06-10 17:45:00,,,,
221,2015-06-10 00:00:00,9.04,23,392.39,2015-06-10 18:00:00,,,,
222,2015-06-10 00:00:00,8.89,23,392.28,2015-06-10 18:15:00,,,,
223,2015-06-10 00:00:00,8.91,23,392.34,2015-06-10 18:30:00,,,,
224,2015-06-10 00:00:00,8.97,23,392.42,2015-06-10 18:45:00,,,,
225,2015-06-10 00:00:00,8.94,23,392.48,2015-06-10 19:00:00,,,,
226,2015-06-10 00:00:00,8.84,23,392.39,2015-06-10 19:15:00,,,,
227,2015-06-10 00:00:00,8.95,22.94,392.51,2015-06-10 19:30:00,,,,
228,2015-06-10 00:00:00,8.92,22.94,392.53,2015-06-10 19:45:00,,,,
229,2015-06-10 00:00:00,8.86,22.94,392.48,2015-06-10 20:00:00,,,,
230,2015-06-10 00:00:00,8.96,22.94,392.56,2015-06-10 20:15:00,,,,
231,2015-06-10 00:00:00,8.98,22.88,392.64,2015-06-10 20:30:00,,,,
232,2015-06-10 00:00:00,8.9,22.81,392.67,2015-06-10 20:45:00,,,,
233,2015-06-10 00:00:00,8.83,22.75,392.7,2015-06-10 21:00:00,,,,
234,2015-06-10 00:00:00,8.77,22.75,392.7,2015-06-10 21:15:00,,,,
235,2015-06-10 00:00:00,8.91,22.69,392.92,2015-06-10 21:30:00,,,,
236,2015-06-10 00:00:00,8.91,22.63,392.95,2015-06-10 21:45:00,,,,
237,2015-06-10 00:00:00,8.84,22.63,392.95,2015-06-10 22:00:00,,,,
238,2015-06-10 00:00:00,8.94,22.63,393.12,2015-06-10 22:15:00,,,,
239,2015-06-10 00:00:00,8.9,22.56,393.04,2015-06-10 22:30:00,,,,
240,2015-06-10 00:00:00,8.85,22.56,392.95,2015-06-10 22:45:00,,,,
241,2015-06-10 00:00:00,8.9,22.5,393.01,2015-06-10 23:00:00,,,,
242,2015-06-10 00:00:00,8.81,22.5,392.92,2015-06-10 23:15:00,,,,
243,2015-06-10 00:00:00,8.88,22.44,393.01,2015-06-10 23:30:00,,,,
244,2015-06-10 00:00:00,8.88,22.44,393.06,2015-06-10 23:45:00,,,,
245,2015-06-11 00:00:00,8.85,22.38,393.01,2015-06-11 00:00:00,,,,
246,2015-06-11 00:00:00,8.79,22.38,392.95,2015-06-11 00:15:00,,,,
247,2015-06-11 00:00:00,8.82,22.38,392.92,2015-06-11 00:30:00,,,,
248,2015-06-11 00:00:00,8.78,22.31,392.87,2015-06-11 00:45:00,,,,
249,2015-06-11 00:00:00,8.82,22.31,392.92,2015-06-11 01:00:00,,,,
250,2015-06-11 00:00:00,8.85,22.25,393.01,2015-06-11 01:15:00,,,,
251,2015-06-11 00:00:00,8.89,22.25,393.04,2015-06-11 01:30:00,,,,
252,2015-06-11 00:00:00,8.77,22.19,392.92,2015-06-11 01:45:00,,,,
253,2015-06-11 00:00:00,8.84,22.19,393.04,2015-06-11 02:00:00,,,,
254,2015-06-11 00:00:00,8.81,22.13,392.92,2015-06-11 02:15:00,,,,
255,2015-06-11 00:00:00,8.84,22.13,392.95,2015-06-11 02:30:00,,,,
256,2015-06-11 00:00:00,8.84,22.06,392.92,2015-06-11 02:45:00,,,,
257,2015-06-11 00:00:00,8.77,22.06,392.76,2015-06-11 03:00:00,,,,
258,2015-06-11 00:00:00,8.87,22,392.9,2015-06-11 03:15:00,,,,
259,2015-06-11 00:00:00,8.87,22,392.87,2015-06-11 03:30:00,,,,
260,2015-06-11 00:00:00,8.79,22,392.84,2015-06-11 03:45:00,,,,
261,2015-06-11 00:00:00,8.86,22,392.87,2015-06-11 04:00:00,,,,
262,2015-06-11 00:00:00,8.84,21.94,392.84,2015-06-11 04:15:00,,,,
263,2015-06-11 00:00:00,8.76,21.94,392.76,2015-06-11 04:30:00,,,,
264,2015-06-11 00:00:00,8.83,21.88,392.92,2015-06-11 04:45:00,,,,
265,2015-06-11 00:00:00,8.83,21.88,392.98,2015-06-11 05:00:00,,,,
266,2015-06-11 00:00:00,8.84,21.88,392.98,2015-06-11 05:15:00,,,,
267,2015-06-11 00:00:00,8.8,21.88,393.04,2015-06-11 05:30:00,,,,
268,2015-06-11 00:00:00,8.81,21.81,393.15,2015-06-11 05:45:00,,,,
269,2015-06-11 00:00:00,8.84,21.81,393.2,2015-06-11 06:00:00,,,,
270,2015-06-11 00:00:00,8.85,21.81,393.23,2015-06-11 06:15:00,,,,
271,2015-06-11 00:00:00,8.76,21.81,393.18,2015-06-11 06:30:00,,,,
272,2015-06-11 00:00:00,8.77,21.81,393.29,2015-06-11 06:45:00,,,,
273,2015-06-11 00:00:00,8.82,21.81,393.34,2015-06-11 07:00:00,,,,
274,2015-06-11 00:00:00,8.84,21.81,393.37,2015-06-11 07:15:00,,,,
275,2015-06-11 00:00:00,8.85,21.81,393.46,2015-06-11 07:30:00,,,,
276,2015-06-11 00:00:00,8.78,21.88,393.4,2015-06-11 07:45:00,,,,
277,2015-06-11 00:00:00,8.75,21.88,393.43,2015-06-11 08:00:00,,,,
278,2015-06-11 00:00:00,8.77,21.94,393.4,2015-06-11 08:15:00,,,,
279,2015-06-11 00:00:00,8.72,22,393.4,2015-06-11 08:30:00,,,,
280,2015-06-11 00:00:00,8.82,22,393.54,2015-06-11 08:45:00,,,,
281,2015-06-11 00:00:00,8.8,22,393.57,2015-06-11 09:00:00,,,,
282,2015-06-11 00:00:00,8.79,22,393.57,2015-06-11 09:15:00,,,,
283,2015-06-11 00:00:00,8.77,22.06,393.51,2015-06-11 09:30:00,,,,
284,2015-06-11 00:00:00,8.91,22.13,393.65,2015-06-11 09:45:00,,,,
285,2015-06-11 00:00:00,8.83,22.19,393.59,2015-06-11 10:00:00,,,,
286,2015-06-11 00:00:00,8.76,22.25,393.57,2015-06-11 10:15:00,,,,
287,2015-06-11 00:00:00,8.83,22.31,393.65,2015-06-11 10:30:00,,,,
288,2015-06-11 00:00:00,8.83,22.38,393.65,2015-06-11 10:45:00,,,,
289,2015-06-11 00:00:00,8.84,22.44,393.59,2015-06-11 11:00:00,,,,
290,2015-06-11 00:00:00,8.86,22.56,393.57,2015-06-11 11:15:00,,,,
291,2015-06-11 00:00:00,8.85,22.63,393.51,2015-06-11 11:30:00,,,,
292,2015-06-11 00:00:00,8.8,22.69,393.43,2015-06-11 11:45:00,,,,
293,2015-06-11 00:00:00,8.92,22.81,393.54,2015-06-11 12:00:00,,,,
294,2015-06-11 00:00:00,8.86,22.94,393.45,2015-06-11 12:15:00,,,,
295,2015-06-11 00:00:00,8.79,23,393.37,2015-06-11 12:30:00,,,,
296,2015-06-11 00:00:00,8.79,23.13,393.31,2015-06-11 12:45:00,,,,
297,2015-06-11 00:00:00,8.81,23.25,393.26,2015-06-11 13:00:00,,,,
298,2015-06-11 00:00:00,8.8,23.31,393.18,2015-06-11 13:15:00,,,,
