Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2018-06-28T11:00:35Z,0.035,24.0431,2.2806,3.9921,27.527873,28.048,9.2362,109.766,8.843,239.5109,404.67,0.0206,0.096,0
2018-06-28T11:00:35Z,0.061,24.0331,2.2847,3.9115,27.456255,27.974,9.2299,109.693,8.841,231.1823,550.49,0.0206,0.096,0
2018-06-28T11:00:35Z,0.067,24.0304,2.313,3.8712,27.455033,27.984,9.2132,109.49,8.842,230.2359,921.76,0.0206,0.092,0
2018-06-28T11:00:35Z,0.077,24.0245,2.2847,3.8309,27.499755,28.047,9.2018,109.341,8.848,229.3273,639.02,0.0206,0.085,0
2018-06-28T11:00:35Z,0.105,24.0146,2.2928,3.8041,27.459898,27.991,9.2002,109.318,8.853,229.0623,384.3,0.0206,0.084,0
2018-06-28T11:00:35Z,0.125,24.0078,2.313,3.8578,27.445345,27.995,9.2319,109.693,8.853,229.02440000000001,460.82,0.0206,0.085,0
2018-06-28T11:00:35Z,0.135,24.0042,2.2766,3.8175,27.458575,28.001,9.2492,109.896,8.852,229.1759,304.41,0.0206,0.08,0
2018-06-28T11:00:35Z,0.132,24.0037,2.3939,3.8309,27.473082,28.033,9.2682,110.115,8.846,229.1001,249.52,0.0206,0.067,0
2018-06-28T11:00:35Z,0.129,24.0082,2.3656,3.7369,27.456939,28.007,9.2697,110.126,8.848,229.1001,272.36,0.0206,0.051,0
2018-06-28T11:00:35Z,0.133,24.0139,2.3656,3.7369,27.449019,28.007,9.2698,110.123,8.852,228.8351,237.82,0.0206,0.04,0
2018-06-28T11:00:35Z,0.156,24.0164,2.3656,3.8041,27.453293,28.004,9.2753,110.189,8.856,229.3273,211.42,0.0206,0.038,0
2018-06-28T11:00:35Z,0.184,24.0173,2.4181,3.7235,27.451619,28.001,9.2819,110.267,8.844,229.2516,228.47,0.0206,0.039,0
2018-06-28T11:00:35Z,0.202,24.0145,2.3979,3.7907,27.4511,28,9.2939,110.399,8.834,229.0623,228.28,0.0206,0.04,0
2018-06-28T11:00:35Z,0.228,24.0088,2.4262,3.7504,27.453938,27.999,9.3001,110.456,8.835,229.4409,217.29,0.0206,0.048,0
2018-06-28T11:00:35Z,0.25,24.0065,2.4222,3.7504,27.477734,28.029,9.3041,110.487,8.836,230.1601,205.96,0.0206,0.062,0
2018-06-28T11:00:35Z,0.263,24.0056,2.503,3.9786,27.510427,28.061,9.3102,110.54,8.835,229.7059,192.76,0.0206,0.073,0
2018-06-28T11:00:35Z,0.275,24.0044,2.4869,3.9518,27.502193,28.062,9.3099,110.521,8.84,230.2737,184.83,0.0206,0.079,0
2018-06-28T11:00:35Z,0.299,24.0014,2.4909,3.9518,27.458336,28.006,9.3082,110.491,8.845,231.258,177.21,0.0206,0.081,0
2018-06-28T11:00:35Z,0.323,23.9975,2.4828,3.9384,27.446422,28.006,9.2912,110.286,8.844,231.1066,163.92,0.0206,0.078,0
2018-06-28T11:00:35Z,0.342,23.9958,2.8104,3.9786,27.457728,28.008,9.277,110.116,8.844,231.3716,161.53,0.0206,0.076,0
2018-06-28T11:00:35Z,0.356,23.9959,2.8063,3.9786,27.473913,28.039,9.2745,110.087,8.843,231.5987,153.12,0.0206,0.075,0
2018-06-28T11:00:35Z,0.365,23.9956,2.8144,3.9115,27.455928,28.011,9.2646,109.973,8.846,231.9773,153.54,0.0206,0.07,0
2018-06-28T11:00:35Z,0.375,23.9908,2.7901,3.9384,27.450466,28.011,9.2552,109.864,8.848,231.9394,152.72,0.0206,0.066,0
2018-06-28T11:00:35Z,0.392,23.9831,2.8751,4.0189,27.451065,28.011,9.2578,109.896,8.852,232.318,148.67,0.0206,0.064,0
2018-06-28T11:00:35Z,0.405,23.9748,2.8872,3.9249,27.455181,28.014,9.269,110.026,8.847,232.5073,151.73,0.0206,0.06,0
2018-06-28T11:00:35Z,0.417,23.9654,2.8548,4.0324,27.445345,28.019,9.2771,110.114,8.851,232.053,147.27,0.0206,0.054,0
2018-06-28T11:00:35Z,0.43,23.9576,2.8751,4.0324,27.404019,27.966,9.2839,110.191,8.853,232.7723,143.79,0.0205,0.051,0
2018-06-28T11:00:35Z,0.439,23.9531,2.8427,3.8981,27.417676,28,9.2807,110.146,8.845,232.3559,142.61,0.0206,0.049,0
2018-06-28T11:00:35Z,0.444,23.9513,2.964,3.9384,27.398705,27.976,9.2694,110.006,8.844,232.7723,138.15,0.0205,0.046,0
2018-06-28T11:00:35Z,0.446,23.951,2.9357,3.9652,27.397985,27.979,9.2675,109.981,8.842,232.583,132.63,0.0205,0.043,0
2018-06-28T11:00:35Z,0.453,23.9513,2.9559,3.9786,27.388928,27.98,9.2704,110.011,8.846,232.6209,130.59,0.0205,0.038,0
2018-06-28T11:00:35Z,0.465,23.9528,2.9559,3.9518,27.409977,27.98,9.2727,110.036,8.848,232.7344,127.44,0.0205,0.033,0
2018-06-28T11:00:35Z,0.481,23.9539,3.0085,3.8175,27.431083,28.037,9.2754,110.067,8.851,232.7344,123.82,0.0206,0.033,0
2018-06-28T11:00:35Z,0.498,23.9543,2.9964,3.7504,27.421954,27.979,9.2788,110.105,8.854,233.378,124.13,0.0205,0.035,0
2018-06-28T11:00:35Z,0.514,23.9529,3.0085,3.7504,27.450983,28.064,9.2831,110.154,8.851,233.908,121.54,0.0206,0.04,0
2018-06-28T11:00:35Z,0.523,23.9495,2.9721,3.6832,27.424603,27.978,9.2752,110.06,8.843,233.3402,119.83,0.0205,0.044,0
