Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-17T10:52:37Z,-0.146,0.041,22.7983,2.2806,1.6019,27.100972,28.333,7.8516,91.176,7.359,237.088,649.03,0.0203
2018-05-17T10:52:37Z,-0.138,0.04,22.7977,2.2806,1.5079,27.162664,28.421,7.8552,91.219,7.356,236.9744,647.94,0.0204
2018-05-17T10:52:37Z,-0.129,0.038,22.798,2.402,1.5616,27.177664,28.421,7.8517,91.18,7.357,237.3152,653.64,0.0204
2018-05-17T10:52:37Z,-0.123,0.035,22.7982,2.3898,1.4945,27.171242,28.421,7.8422,91.071,7.361,237.2773,652.61,0.0204
2018-05-17T10:52:37Z,-0.117,0.032,22.7973,2.4262,1.5885,27.170658,28.421,7.8398,91.043,7.361,237.3152,667.52,0.0204
2018-05-17T10:52:37Z,-0.113,0.03,22.7954,2.4181,1.4945,27.089455,28.333,7.8343,90.978,7.364,237.0502,618.26,0.0203
2018-05-17T10:52:37Z,-0.103,0.029,22.7926,2.4181,1.4542,27.094425,28.334,7.8316,90.943,7.369,237.3909,487.72,0.0203
2018-05-17T10:52:37Z,-0.094,0.029,22.7902,2.3979,1.5348,27.164474,28.423,7.8167,90.768,7.369,237.4666,469.47,0.0204
2018-05-17T10:52:37Z,-0.085,0.029,22.7889,2.4181,1.5885,27.180155,28.424,7.8052,90.634,7.372,237.5423,477.12,0.0204
2018-05-17T10:52:37Z,-0.077,0.029,22.7886,2.4222,1.4945,27.193492,28.455,7.7997,90.569,7.371,238.2237,456.16,0.0204
2018-05-17T10:52:37Z,-0.07,0.03,22.7888,2.3939,1.481,27.177521,28.427,7.8067,90.649,7.371,237.9587,462.34,0.0204
2018-05-17T10:52:37Z,-0.066,0.03,22.7896,2.4141,1.5616,27.170385,28.427,7.8131,90.722,7.372,238.1859,450.83,0.0204
2018-05-17T10:52:37Z,-0.061,0.029,22.7906,2.4181,1.5079,27.172726,28.427,7.8187,90.787,7.374,238.2616,432.3,0.0204
2018-05-17T10:52:37Z,-0.055,0.028,22.7912,2.41,1.6288,27.174607,28.426,7.8333,90.958,7.376,238.148,430.47,0.0204
2018-05-17T10:52:37Z,-0.048,0.026,22.7913,2.5394,1.5616,27.168045,28.426,7.8389,91.026,7.378,238.1859,428.69,0.0204
2018-05-17T10:52:37Z,-0.041,0.025,22.79,2.5475,1.481,27.180894,28.425,7.8492,91.146,7.38,237.6937,414.5,0.0204
2018-05-17T10:52:37Z,-0.035,0.024,22.7884,2.5111,1.4542,27.188263,28.454,7.8511,91.167,7.383,237.5423,415.03,0.0204
2018-05-17T10:52:37Z,-0.03,0.023,22.7872,2.5435,1.5482,27.099584,28.338,7.8535,91.193,7.385,237.3152,408.86,0.0203
2018-05-17T10:52:37Z,-0.023,0.024,22.7865,2.681,1.5213,27.083737,28.339,7.8598,91.265,7.389,237.3152,400.16,0.0203
2018-05-17T10:52:37Z,-0.014,0.025,22.7859,2.6729,1.5348,27.17834,28.428,7.8579,91.242,7.389,237.6937,398.1,0.0204
2018-05-17T10:52:37Z,-0.004,0.027,22.7851,2.6527,1.4408,27.159725,28.428,7.855,91.205,7.389,237.4287,385.46,0.0204
2018-05-17T10:52:37Z,0.008,0.029,22.7848,2.6729,1.5885,27.106901,28.341,7.8479,91.117,7.389,236.7094,381.06,0.0203
2018-05-17T10:52:37Z,0.023,0.033,22.7851,2.6769,1.5616,27.155141,28.429,7.8417,91.036,7.387,237.1259,374.75,0.0204
2018-05-17T10:52:37Z,0.037,0.038,22.7858,2.685,1.4273,27.188629,28.429,7.8299,90.891,7.385,237.3909,368.69,0.0204
2018-05-17T10:52:37Z,0.051,0.043,22.787,2.6688,1.4945,27.154163,28.429,7.8189,90.757,7.383,237.5423,363.71,0.0204
2018-05-17T10:52:37Z,0.068,0.049,22.7875,2.6769,1.6019,27.109097,28.341,7.8109,90.659,7.379,237.5423,349.36,0.0203
2018-05-17T10:52:37Z,0.096,0.056,22.7869,2.681,1.5348,27.155776,28.428,7.802,90.552,7.367,237.883,340.57,0.0204
2018-05-17T10:52:37Z,0.118,0.064,22.786,2.6527,1.4945,27.096071,28.34,7.8092,90.633,7.356,237.4666,335.27,0.0203
2018-05-17T10:52:37Z,0.132,0.069,22.7852,2.6931,1.5213,27.094462,28.34,7.8114,90.654,7.354,238.1102,330.13,0.0203
2018-05-17T10:52:37Z,0.147,0.071,22.7846,2.6405,1.4676,27.157779,28.428,7.8153,90.691,7.352,237.9966,325.97,0.0204
2018-05-17T10:52:37Z,0.161,0.071,22.783,2.6244,1.6288,27.106212,28.341,7.8185,90.716,7.354,238.2995,320.6,0.0203
2018-05-17T10:52:37Z,0.173,0.07,22.7794,2.5475,1.5885,27.158637,28.429,7.8218,90.737,7.357,238.7537,316.23,0.0204
2018-05-17T10:52:37Z,0.19,0.067,22.7743,2.5111,1.3871,27.181474,28.43,7.8361,90.888,7.36,239.3595,310.76,0.0204
2018-05-17T10:52:37Z,0.21,0.064,22.7698,2.5314,1.4945,27.166729,28.432,7.8417,90.939,7.353,239.8137,304.42,0.0204
2018-05-17T10:52:37Z,0.227,0.061,22.7662,2.5354,1.5348,27.176989,28.435,7.8426,90.926,7.349,240.3816,299.61,0.0204
2018-05-17T10:52:37Z,0.245,0.062,22.763,2.8225,1.4676,27.168706,28.438,7.8284,90.734,7.34,240.6087,293.53,0.0204
2018-05-17T10:52:37Z,0.266,0.065,22.7607,2.7861,1.4945,27.177037,28.44,7.805,90.437,7.336,242.0852,285.66,0.0204
2018-05-17T10:52:37Z,0.297,0.072,22.7591,2.7982,1.5079,27.166624,28.442,7.7789,90.12,7.326,242.5395,274.84,0.0204
2018-05-17T10:52:37Z,0.33,0.081,22.7567,2.7942,1.5213,27.092733,28.356,7.7554,89.838,7.325,242.9559,268.31,0.0203
2018-05-17T10:52:37Z,0.353,0.088,22.7518,2.6527,1.5348,27.091122,28.357,7.7344,89.565,7.328,243.1073,265.68,0.0203
2018-05-17T10:52:37Z,0.368,0.091,22.7449,2.6769,1.5348,27.168627,28.446,7.7172,89.331,7.336,243.5995,261.42,0.0204
2018-05-17T10:52:37Z,0.385,0.092,22.7353,2.6769,1.5079,27.174151,28.449,7.7045,89.161,7.341,243.9023,256.82,0.0204
2018-05-17T10:52:37Z,0.403,0.091,22.7262,2.6607,1.6288,27.173186,28.453,7.7091,89.199,7.342,244.3188,253.04,0.0204
2018-05-17T10:52:37Z,0.422,0.087,22.718,2.7618,1.575,27.169832,28.459,7.717,89.278,7.345,244.6973,248.19,0.0204
2018-05-17T10:52:37Z,0.443,0.083,22.7051,2.7416,1.669,27.17833,28.464,7.724,89.34,7.344,244.9623,242.68,0.0204
2018-05-17T10:52:37Z,0.462,0.077,22.689,2.7214,1.6153,27.221905,28.527,7.7301,89.382,7.346,245.4166,239.41,0.0204
2018-05-17T10:52:37Z,0.482,0.073,22.674,2.7214,1.4676,27.174898,28.477,7.7314,89.37,7.344,245.9845,235.51,0.0204
2018-05-17T10:52:37Z,0.498,0.073,22.666,2.7174,1.5348,27.088608,28.398,7.7276,89.302,7.344,246.363,232.07,0.0203
2018-05-17T10:52:37Z,0.514,0.073,22.6595,2.9357,1.5348,27.092134,28.407,7.7102,89.084,7.344,246.5902,227.78,0.0203
2018-05-17T10:52:37Z,0.539,0.074,22.6423,2.9357,1.6153,27.111224,28.441,7.6846,88.777,7.342,246.5145,219.93,0.0203
2018-05-17T10:52:37Z,0.572,0.079,22.6219,2.9236,1.5348,27.035208,28.357,7.6457,88.32,7.33,247.1202,214.94,0.0203
2018-05-17T10:52:37Z,0.594,0.083,22.6085,2.9115,1.5213,26.979219,28.309,7.6138,87.947,7.321,246.9688,211.88,0.0203
2018-05-17T10:52:37Z,0.612,0.085,22.5995,3.0813,1.6153,26.973389,28.321,7.5863,87.625,7.319,247.5366,208.58,0.0203
2018-05-17T10:52:37Z,0.628,0.085,22.5921,3.0449,1.5616,26.983181,28.329,7.5725,87.453,7.315,247.8395,206.34,0.0203
2018-05-17T10:52:37Z,0.643,0.084,22.5806,3.057,1.4408,26.967041,28.334,7.5555,87.223,7.309,247.9531,202.74,0.0203
2018-05-17T10:52:37Z,0.661,0.082,22.5645,3.0489,1.5213,26.99348,28.339,7.5523,87.15,7.308,248.0666,198.72,0.0203
2018-05-17T10:52:37Z,0.684,0.08,22.5485,2.9802,1.5616,27.039217,28.434,7.5654,87.278,7.302,248.6723,194.86,0.0203
2018-05-17T10:52:37Z,0.703,0.076,22.5347,3.0085,1.5079,26.93977,28.296,7.6096,87.769,7.288,249.3916,192.8,0.0203
2018-05-17T10:52:37Z,0.712,0.069,22.5248,3.0085,1.4945,26.909727,28.306,7.7046,88.86,7.27,248.5588,192.12,0.0203
2018-05-17T10:52:37Z,0.715,0.064,22.518,2.9802,1.4676,26.928383,28.314,7.827,90.269,7.261,249.1645,191.42,0.0203
2018-05-17T10:52:37Z,0.718,0.056,22.5134,3.1986,1.5482,26.975849,28.379,7.9481,91.664,7.251,249.1645,189.91,0.0203
2018-05-17T10:52:37Z,0.723,0.048,22.5109,3.1702,1.5213,26.969243,28.383,8.0487,92.824,7.251,249.0509,188.06,0.0203
2018-05-17T10:52:37Z,0.733,0.041,22.5085,3.1743,1.4945,26.936606,28.327,8.141,93.879,7.256,249.4295,185.86,0.0203
2018-05-17T10:52:37Z,0.753,0.037,22.5,3.2107,1.5348,26.986821,28.417,8.2022,94.546,7.264,249.2402,179.18,0.0203
2018-05-17T10:52:37Z,0.79,0.041,22.4802,3.1783,1.4945,27.054982,28.447,8.233,94.833,7.268,249.8081,174.18,0.0203
2018-05-17T10:52:37Z,0.815,0.051,22.4594,3.5544,1.6153,27.148238,28.599,8.2427,94.844,7.259,250.0352,172.79,0.0204
2018-05-17T10:52:37Z,0.825,0.061,22.4445,3.5787,1.6422,27.048641,28.464,8.2342,94.683,7.249,249.8081,170.6,0.0203
2018-05-17T10:52:37Z,0.836,0.069,22.4337,3.5948,1.5213,27.030707,28.477,8.2564,94.836,7.243,250.3002,170.04,0.0203
2018-05-17T10:52:37Z,0.841,0.07,22.4301,3.5867,1.4945,27.081626,28.544,8.303,95.222,7.225,250.0731,169.34,0.0203
2018-05-17T10:52:37Z,0.846,0.066,22.4298,3.9628,1.7765,27.04457,28.493,8.3851,96.032,7.225,250.3002,167.64,0.0203
2018-05-17T10:52:37Z,0.853,0.058,22.4281,3.9305,1.763,27.047182,28.524,8.4711,96.965,7.225,250.3381,166.74,0.0203
2018-05-17T10:52:37Z,0.862,0.046,22.4286,3.9507,1.7496,27.048733,28.495,8.5651,97.987,7.229,250.3002,164.65,0.0203
2018-05-17T10:52:37Z,0.879,0.037,22.4221,3.9709,1.6422,27.012995,28.495,8.6517,98.862,7.237,250.7166,161.81,0.0203
2018-05-17T10:52:37Z,0.897,0.036,22.4024,3.9992,1.7362,27.002721,28.437,8.7216,99.572,7.246,250.4138,158.92,0.0203
2018-05-17T10:52:37Z,0.916,0.042,22.3623,4.0396,1.8302,27.150457,28.646,8.7799,100.16,7.249,250.5652,155.51,0.0204
2018-05-17T10:52:37Z,0.938,0.05,22.3108,4.0315,1.7228,27.244179,28.718,8.832,100.615,7.256,250.3759,152.49,0.0204
2018-05-17T10:52:37Z,0.961,0.06,22.2725,4.0315,1.7496,27.301131,28.829,8.8778,101.008,7.26,250.8681,149.21,0.0204
2018-05-17T10:52:37Z,0.985,0.07,22.2177,4.1448,1.7362,27.227825,28.774,8.9079,101.272,7.256,251.2466,146.53,0.0204
2018-05-17T10:52:37Z,0.998,0.075,22.1355,4.1569,1.7362,27.09826,28.648,8.9372,101.464,7.255,251.1709,144.84,0.0203
2018-05-17T10:52:37Z,1.013,0.077,22.0665,4.1609,1.8302,27.076997,28.682,8.9622,101.565,7.257,250.7545,142.1,0.0203
2018-05-17T10:52:37Z,1.032,0.077,22.0369,4.1529,1.6959,27.10608,28.732,8.999,101.858,7.261,251.2466,139.49,0.0203
2018-05-17T10:52:37Z,1.052,0.076,22.0073,4.0841,1.669,27.15103,28.864,9.0287,102.089,7.262,251.4359,137.33,0.0203
2018-05-17T10:52:37Z,1.072,0.074,21.9486,4.0922,1.8436,27.110019,28.792,9.0815,102.551,7.261,251.1709,134.95,0.0203
2018-05-17T10:52:37Z,1.09,0.073,21.9021,4.0639,1.7765,27.097841,28.839,9.1306,102.988,7.265,251.1709,132.77,0.0203
2018-05-17T10:52:37Z,1.108,0.071,21.8607,4.1084,1.7899,27.047615,28.787,9.1709,103.361,7.27,251.0952,130.56,0.0203
2018-05-17T10:52:37Z,1.126,0.071,21.7899,4.0801,1.7899,26.965024,28.756,9.2001,103.575,7.271,251.3981,128.49,0.0202
2018-05-17T10:52:37Z,1.145,0.073,21.7252,4.0154,1.8167,26.933834,28.721,9.2398,103.858,7.274,251.8902,126.34,0.0202
2018-05-17T10:52:37Z,1.164,0.074,21.6825,4.0477,1.7362,26.967868,28.825,9.2815,104.063,7.271,251.9659,124.97,0.0202
2018-05-17T10:52:37Z,1.177,0.072,21.6114,4.0356,1.857,26.922692,28.805,9.3227,104.177,7.271,252.4581,123.62,0.0202
2018-05-17T10:52:37Z,1.192,0.069,21.5202,4.0194,1.7765,26.812205,28.711,9.3563,104.307,7.275,252.6095,121.73,0.0202
2018-05-17T10:52:37Z,1.209,0.067,21.4568,4.1609,1.9645,26.779291,28.725,9.3853,104.406,7.279,252.5716,119.87,0.0201
2018-05-17T10:52:37Z,1.228,0.067,21.4035,4.1609,1.8705,26.756164,28.752,9.4213,104.603,7.28,252.6473,118.14,0.0201
2018-05-17T10:52:37Z,1.246,0.066,21.3361,4.1569,1.951,26.75208,28.791,9.4664,104.923,7.284,253.1774,116.75,0.0201
2018-05-17T10:52:37Z,1.261,0.065,21.2782,4.1245,2.0047,26.754752,28.824,9.5111,105.177,7.285,253.2152,114.85,0.0201
