Date,Depth_m,Descent Rate (m/s),Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP,PAR,Salinity
2018-05-11T11:01:23Z,10.308,0.057,7.1522,0.9029,13.4744,37.512,24.117653,0.3765,3.113,6.385,361.8307,0.1255,3.081065111978657
2018-05-11T11:01:23Z,10.323,0.053,7.1517,0.8908,13.4494,38.118,24.504576,0.3462,2.863,6.385,361.7779,0.12551,3.134062832762913
2018-05-11T11:01:23Z,10.336,0.05,7.1497,0.8894,13.4614,38.904,25.005615,0.3187,2.635,6.385,361.7028,0.12551,3.203026501551482
2018-05-11T11:01:23Z,10.346,0.049,7.1466,0.8958,13.4665,39.645,25.47732,0.2873,2.375,6.384,361.6118,0.12553,3.268262241058461
2018-05-11T11:01:23Z,10.356,0.05,7.145,0.9033,13.4508,41.085,26.398387,0.2579,2.132,6.383,361.6234,0.12552,3.3949044236896584
2018-05-11T11:01:23Z,10.367,0.052,7.1419,0.9067,13.424,43.407,27.887524,0.232,1.917,6.382,361.7572,0.12547,3.5999201269155368
2018-05-11T11:01:23Z,10.382,0.053,7.136,0.9002,13.4167,45.252,29.068121,0.2065,1.707,6.381,361.8528,0.12552,3.7638385568190764
2018-05-11T11:01:23Z,10.399,0.053,7.129,0.8981,13.4842,47.115,30.258741,0.185,1.529,6.381,361.7472,0.12561,3.93006946334352
2018-05-11T11:01:23Z,10.415,0.051,7.1246,0.9,13.5996,50.521,32.439406,0.1684,1.391,6.382,361.5125,0.12561,4.234473435286479
2018-05-11T11:01:23Z,10.428,0.046,7.1227,0.8946,13.6531,54.492,34.982965,0.1522,1.257,6.383,361.2517,0.12558,4.591144801194429
2018-05-11T11:01:23Z,10.439,0.04,7.1166,0.8883,13.6425,57.547,36.939151,0.1384,1.142,6.382,361.0027,0.12557,4.867689061408264
2018-05-11T11:01:23Z,10.447,0.034,7.1097,0.9058,13.5932,60.171,38.622091,0.1296,1.071,6.381,360.8257,0.12554,5.106518633259246
2018-05-11T11:01:23Z,10.454,0.029,7.1044,0.9421,13.5144,62.75,40.273973,0.1235,1.02,6.381,360.6598,0.12554,5.341966914148468
2018-05-11T11:01:23Z,10.459,0.025,7.097,0.9594,13.4527,64.735,41.535933,0.1193,0.985,6.381,360.4601,0.12557,5.524324468731164
2018-05-11T11:01:23Z,10.465,0.023,7.0912,0.9681,13.4273,66.075,42.379395,0.1157,0.954,6.379,360.3033,0.1256,5.647871230266888
2018-05-11T11:01:23Z,10.471,0.022,7.0927,0.9734,13.4822,65.536,42.020637,0.11,0.907,6.377,360.1407,0.12561,5.598279271865446
2018-05-11T11:01:23Z,10.478,0.022,7.0928,0.9688,13.5974,61.49,39.42198,0.1045,0.862,6.375,359.8717,0.12558,5.2289679138726095
2018-05-11T11:01:23Z,10.483,0.022,7.0818,0.9667,13.6606,55.638,35.675653,0.1018,0.841,6.371,359.5458,0.12554,4.699968919034761
2018-05-11T11:01:23Z,10.488,0.022,7.0658,0.9665,13.6658,52.745,33.82638,0.1013,0.836,6.368,359.3837,0.12552,4.441362439295032
