Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2018-04-30T10:39:40Z,-0.197,14.2147,0.3908,1.3811,35.124,27.55401,9.1463,89.187,7.236,297.4344,136.32,2.372070601,0.001,0
2018-04-30T10:39:40Z,-0.195,14.2165,0.3938,1.316,35.104,27.538097,9.1536,89.259,7.236,297.9312,135.91,2.370528239,0.009,0
2018-04-30T10:39:40Z,-0.192,14.2172,0.4017,1.2763,35.1,27.535961,9.1575,89.299,7.236,298.0575,135.6,2.370199138,0.014,0
2018-04-30T10:39:40Z,-0.189,14.2192,0.4034,1.2669,35.089,27.528179,9.161,89.336,7.237,297.3268,135.27,2.369289721,0.019,0
2018-04-30T10:39:40Z,-0.184,14.2212,0.3962,1.2939,35.062,27.507499,9.1635,89.361,7.24,295.9797,135.27,2.367233995,0.025,0
2018-04-30T10:39:40Z,-0.178,14.2204,0.3976,1.2981,35.023,27.476419,9.1645,89.37,7.24,295.1056,135.66,2.364488178,0.031,0
2018-04-30T10:39:40Z,-0.17,14.2201,0.4107,1.2872,35.015,27.469892,9.1656,89.379,7.238,294.9321,136.2,2.363932997,0.038,0
2018-04-30T10:39:40Z,-0.159,14.2227,0.4167,1.2845,35.043,27.492082,9.164,89.364,7.237,295.0861,136.65,2.365781394,0.045,0
2018-04-30T10:39:40Z,-0.145,14.2246,0.4054,1.2955,35.042,27.490707,9.162,89.344,7.236,295.2468,137.45,2.365594383,0.051,0
2018-04-30T10:39:40Z,-0.13,14.2232,0.3934,1.2984,34.995,27.453269,9.1614,89.336,7.231,295.1543,138.43,2.362311724,0.056,0
2018-04-30T10:39:40Z,-0.115,14.2221,0.3919,1.289,34.954,27.420417,9.1636,89.356,7.224,294.914,139.12,2.359440897,0.059,0
2018-04-30T10:39:40Z,-0.099,14.2227,0.3969,1.3044,34.941,27.410982,9.1672,89.392,7.217,294.578,140.03,2.358473167,0.059,0
2018-04-30T10:39:40Z,-0.083,14.2224,0.4172,1.3007,34.931,27.40269,9.1667,89.388,7.212,294.2757,141.12,2.357774509,0.058,0
2018-04-30T10:39:40Z,-0.067,14.2208,0.4441,1.2749,34.906,27.383663,9.1622,89.343,7.206,294.1843,142.05,2.356079802,0.058,0
2018-04-30T10:39:40Z,-0.053,14.2198,0.4559,1.2988,34.891,27.371425,9.1565,89.286,7.198,294.1609,142.92,2.355065209,0.058,0
2018-04-30T10:39:40Z,-0.041,14.2205,0.4584,1.3443,34.905,27.38171,9.1505,89.226,7.191,294.2511,143.6,2.356025439,0.057,0
2018-04-30T10:39:40Z,-0.027,14.2215,0.4648,1.337,34.905,27.381019,9.1453,89.174,7.186,294.4152,144.45,2.355964848,0.056,0
2018-04-30T10:39:40Z,-0.011,14.2214,0.4687,1.3018,34.883,27.363074,9.1429,89.149,7.186,294.5959,145.37,2.354394736,0.054,0
2018-04-30T10:39:40Z,0.004,14.2197,0.4593,1.315,34.873,27.355226,9.1443,89.161,7.187,294.8012,145.67,2.35378032,0.054,0
2018-04-30T10:39:40Z,0.018,14.2186,0.4528,1.3445,34.866,27.349626,9.1483,89.2,7.187,294.747,145.97,2.353344735,0.054,0
2018-04-30T10:39:40Z,0.031,14.2184,0.454,1.3228,34.878,27.358863,9.156,89.276,7.187,294.457,146.63,2.354215781,0.053,0
2018-04-30T10:39:40Z,0.042,14.2177,0.4555,1.2967,34.935,27.403413,9.1669,89.382,7.189,293.961,147.33,2.358340267,0.052,0
2018-04-30T10:39:40Z,0.055,14.2171,0.4621,1.3034,35.069,27.507287,9.1773,89.48,7.191,293.3102,148.17,2.367976068,0.052,0
2018-04-30T10:39:40Z,0.069,14.2172,0.4597,1.3129,35.269,27.662319,9.1879,89.577,7.192,293.1278,145.52,2.382302972,0.053,0
2018-04-30T10:39:40Z,0.082,14.2172,0.4547,1.3203,35.39,27.753923,9.2001,89.687,7.191,293.3901,140.28,2.39097733,0.056,0
2018-04-30T10:39:40Z,0.096,14.217,0.4656,1.3312,35.439,27.789369,9.212,89.796,7.191,293.2981,157.13,2.394502681,0.058,0
2018-04-30T10:39:40Z,0.111,14.2167,0.4731,1.3225,35.503,27.836904,9.2234,89.9,7.19,292.8757,271.66,2.399110233,0.06,0
2018-04-30T10:39:40Z,0.129,14.2132,0.4618,1.3066,35.484,27.82067,9.2327,89.985,7.19,292.2408,561.24,2.397961544,0.06,0
2018-04-30T10:39:40Z,0.146,14.207,0.4493,1.2918,35.358,27.720075,9.2377,90.029,7.19,291.4724,851.35,2.389303716,0.06,0
2018-04-30T10:39:40Z,0.161,14.2033,0.4508,1.2654,35.172,27.573099,9.2361,90.012,7.189,291.1564,959.65,2.376191611,0.06,0
2018-04-30T10:39:40Z,0.174,14.2007,0.4604,1.262,35.003,27.44056,9.2266,89.919,7.188,291.7749,1000.7,2.364234389,0.059,0
2018-04-30T10:39:40Z,0.189,14.1972,0.4642,1.2812,34.936,27.38753,9.2147,89.802,7.188,292.8426,1277.7,2.359643351,0.058,0
2018-04-30T10:39:40Z,0.205,14.195,0.4597,1.2835,34.922,27.376414,9.2065,89.72,7.189,293.2244,1510.5,2.358772118,0.057,0
2018-04-30T10:39:40Z,0.22,14.1944,0.4612,1.2596,34.916,27.36964,9.2029,89.679,7.189,293.1221,1199.5,2.358377758,0.057,0
2018-04-30T10:39:40Z,0.233,14.1941,0.4644,1.2673,34.919,27.369122,9.2056,89.697,7.184,293.0682,912.58,2.358610473,0.06,0
2018-04-30T10:39:40Z,0.246,14.1934,0.4619,1.3156,34.924,27.370147,9.2136,89.768,7.177,292.917,1383.6,2.359010628,0.063,0
2018-04-30T10:39:40Z,0.26,14.1934,0.4678,1.3546,34.94,27.38204,9.2205,89.833,7.171,292.7569,2454.7,2.360157037,0.065,0
2018-04-30T10:39:40Z,0.279,14.1907,0.4802,1.3731,34.946,27.385924,9.2251,89.877,7.168,292.853,2891.9,2.3607495,0.067,0
2018-04-30T10:39:40Z,0.3,14.1846,0.4832,1.3257,34.906,27.353609,9.2288,89.911,7.168,293.3045,2299.8,2.358249348,0.069,0
2018-04-30T10:39:40Z,0.32,14.1813,0.4763,1.2706,34.849,27.308802,9.2294,89.915,7.167,293.8279,1599.2,2.354361451,0.071,0
2018-04-30T10:39:40Z,0.337,14.1811,0.4713,1.2856,34.824,27.288655,9.2287,89.906,7.164,294.363,1401.1,2.35258091,0.072,0
2018-04-30T10:39:40Z,0.352,14.1802,0.4679,1.2932,34.84,27.300503,9.23,89.916,7.158,295.0423,1576.4,2.353781539,0.072,0
2018-04-30T10:39:40Z,0.369,14.179,0.4625,1.2714,34.872,27.325059,9.2335,89.95,7.153,295.589,1596.3,2.356147314,0.072,0
2018-04-30T10:39:40Z,0.389,14.1784,0.4612,1.2669,34.881,27.33157,9.2403,90.015,7.151,295.5522,1483.7,2.356828063,0.072,0
2018-04-30T10:39:40Z,0.409,14.1777,0.4612,1.2693,34.862,27.315721,9.2503,90.11,7.148,295.2,1538.6,2.355507384,0.073,0
2018-04-30T10:39:40Z,0.429,14.1765,0.4726,1.2688,34.873,27.323926,9.2619,90.222,7.147,295.5458,1903.3,2.356367677,0.073,0
2018-04-30T10:39:40Z,0.446,14.1757,0.4879,1.2615,34.93,27.367283,9.2736,90.333,7.147,296.5504,1843.3,2.360502443,0.072,0
2018-04-30T10:39:40Z,0.463,14.1749,0.4813,1.2422,34.966,27.395457,9.2804,90.398,7.148,297.2804,1123.3,2.36313182,0.069,0
2018-04-30T10:39:40Z,0.483,14.1746,0.4662,1.2489,34.984,27.410577,9.2823,90.419,7.151,297.6604,657.53,2.364440124,0.065,0
2018-04-30T10:39:40Z,0.501,14.1736,0.4622,1.2809,34.999,27.423117,9.2824,90.423,7.155,298.1334,647.6,2.365575813,0.062,0
2018-04-30T10:39:40Z,0.516,14.1712,0.4782,1.2934,34.994,27.420078,9.2792,90.395,7.158,298.0954,1176.9,2.365361934,0.06,0
