Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2018-09-03T13:21:31Z,0.071,27.4872,2.0157,1.2955,37.092,38.781143,5.9288,74.761,8.134,223.9638,167.06,1.8511368469367353,-0.061,0
2018-09-03T13:21:31Z,0.057,27.5795,1.9826,1.3071,37.208,38.784621,6.5418,82.259,8.129,224.0481,167.19,1.8537155806149481,-0.047,0
2018-09-03T13:21:31Z,0.052,27.6135,1.9688,1.3238,37.293,38.796943,7.2503,91.01,8.123,224.0636,166.63,1.8568926776999466,-0.032,0
2018-09-03T13:21:31Z,0.05,27.4828,1.9687,1.3149,37.339,38.802956,7.9403,99.575,8.12,224.3235,166.83,1.8643709175842318,-0.022,0
2018-09-03T13:21:31Z,0.05,27.2526,1.9721,1.2905,37.352,38.793723,8.5376,107.01,8.12,224.6954,166.74,1.874016157264121,-0.015,0
2018-09-03T13:21:31Z,0.048,27.0882,1.9736,1.274,37.322,38.748805,8.9935,112.688,8.121,224.8607,166.45,1.8788579353364434,-0.011,0
2018-09-03T13:21:31Z,0.042,26.9964,1.9677,1.267,37.292,38.704556,9.293,116.406,8.122,224.8597,166.43,1.8808653625106933,-0.008,0
2018-09-03T13:21:31Z,0.035,26.9439,1.9562,1.2679,37.303,38.703412,9.4385,118.191,8.124,224.8545,166.57,1.883522573354078,-0.005,0
2018-09-03T13:21:31Z,0.035,26.9208,1.9461,1.3144,37.341,38.734961,9.4479,118.286,8.126,225.2289,166.78,1.8864685339483753,-0.001,0
2018-09-03T13:21:31Z,0.038,26.9047,1.9547,1.4027,37.371,38.768338,9.3639,117.244,8.129,225.8584,167.09,1.8887116314049333,0.004,0
2018-09-03T13:21:31Z,0.042,26.8886,1.9689,1.4505,37.385,38.789328,9.2388,115.696,8.132,226.0124,167.88,1.890099076169286,0.009,0
2018-09-03T13:21:31Z,0.045,26.8683,1.9707,1.4652,37.395,38.798162,9.1145,114.133,8.135,225.8003,168.58,1.891439650773717,0.014,0
2018-09-03T13:21:31Z,0.049,26.8518,1.9674,1.4581,37.418,38.811608,9.0097,112.792,8.137,225.6169,169.41,1.893327437119439,0.018,0
2018-09-03T13:21:31Z,0.053,26.86,1.9664,1.456,37.437,38.824828,8.9246,111.71,8.137,225.5159,171.91,1.8940204550367565,0.022,0
2018-09-03T13:21:31Z,0.058,26.8802,1.9667,1.5007,37.443,38.830924,8.8523,110.805,8.136,225.6983,190.54,1.8935398826195602,0.027,0
2018-09-03T13:21:31Z,0.065,26.8739,1.971,1.5097,37.433,38.821789,8.7889,110.015,8.133,226.1866,289.24,1.893253905415995,0.032,0
2018-09-03T13:21:31Z,0.075,26.8521,1.9909,1.4741,37.39,38.777909,8.7349,109.339,8.129,226.6882,456.48,1.8918137126579329,0.038,0
2018-09-03T13:21:31Z,0.086,26.8431,2.0145,1.4669,37.356,38.745092,8.6909,108.794,8.124,226.8584,546.64,1.8903473223738656,0.043,0
2018-09-03T13:21:31Z,0.096,26.8473,2.0264,1.4839,37.351,38.742667,8.6582,108.395,8.121,226.7822,499.47,1.889912492822071,0.046,0
2018-09-03T13:21:31Z,0.109,26.8498,2.0337,1.4959,37.352,38.748591,8.6381,108.155,8.119,226.6273,359.19,1.8898668310512667,0.047,0
2018-09-03T13:21:31Z,0.125,26.8484,2.0389,1.4598,37.357,38.753196,8.6343,108.106,8.115,226.4489,219.81,1.8901900755527756,0.045,0
2018-09-03T13:21:31Z,0.139,26.8505,2.0894,1.4138,37.35,38.734812,8.6475,108.243,8.113,226.4314,165.34,1.8897312129006414,0.042,0
2018-09-03T13:21:31Z,0.148,26.8561,2.2026,1.4288,37.35,38.716887,8.67,108.478,8.115,226.416,159.95,1.889509207666093,0.037,0
2018-09-03T13:21:31Z,0.156,26.8652,2.2861,1.4573,37.374,38.727027,8.6916,108.708,8.117,226.2626,154.89,1.8904349422905278,0.032,0
2018-09-03T13:21:31Z,0.162,26.8691,2.3086,1.4836,37.388,38.730335,8.7076,108.879,8.12,225.9529,151.62,1.8910305882516285,0.03,0
2018-09-03T13:21:31Z,0.166,26.8518,2.3554,1.5024,37.365,38.693332,8.718,108.974,8.122,225.5964,152.61,1.8904835058370557,0.031,0
2018-09-03T13:21:31Z,0.171,26.8218,2.4392,1.5017,37.288,38.597263,8.7212,108.972,8.121,225.5669,151.82,1.887542788125673,0.036,0
2018-09-03T13:21:31Z,0.18,26.8003,2.4762,1.5058,37.172,38.458178,8.7168,108.867,8.118,225.6818,145.9,1.882169834784552,0.043,0
2018-09-03T13:21:31Z,0.194,26.7911,2.4809,1.5214,37.087,38.345777,8.7082,108.696,8.116,225.8669,141.09,1.8779719380732511,0.053,0
2018-09-03T13:21:31Z,0.209,26.773,2.4957,1.5371,37.085,38.3182,8.6976,108.497,8.114,226.2563,139.7,1.87857808713935,0.065,0
2018-09-03T13:21:31Z,0.226,26.7478,2.4997,1.5432,37.161,38.378823,8.686,108.305,8.114,226.2603,136.85,1.88365408762015,0.076,0
2018-09-03T13:21:31Z,0.247,26.7284,2.4913,1.5337,37.229,38.443428,8.6759,108.163,8.116,225.829,132.13,1.8880757884793191,0.083,0
2018-09-03T13:21:31Z,0.272,26.6919,2.4861,1.4845,37.248,38.464036,8.6697,108.088,8.12,225.7745,127.98,1.8905461911883377,0.086,0
2018-09-03T13:21:31Z,0.298,26.6523,2.5196,1.4058,37.222,38.437396,8.6648,108.028,8.123,226.2028,123.89,1.8907210836319026,0.086,0
2018-09-03T13:21:31Z,0.323,26.6259,2.5851,1.3444,37.101,38.311924,8.6589,107.952,8.124,226.7055,120.11,1.8852549816834336,0.086,0
2018-09-03T13:21:31Z,0.343,26.6189,2.6152,1.3228,36.959,38.154024,8.6554,107.88,8.126,227.2066,117.3,1.8778862921779456,0.085,0
2018-09-03T13:21:31Z,0.36,26.6295,2.6084,1.2978,36.894,38.052939,8.6547,107.779,8.128,227.7006,114.85,1.873968752290224,0.084,0
2018-09-03T13:21:31Z,0.379,26.6252,2.6037,1.285,36.869,37.979065,8.6543,107.65,8.128,228.0336,112.36,1.8727924223307515,0.084,0
2018-09-03T13:21:31Z,0.401,26.6271,2.6133,1.2903,36.892,37.959569,8.6567,107.566,8.126,228.2207,109.98,1.8739549964914053,0.086,0
2018-09-03T13:21:31Z,0.424,26.6286,2.6242,1.2709,36.975,38.007734,8.6659,107.581,8.126,228.4151,107.87,1.8783628541680442,0.087,0
