Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2018-08-10T10:30:05Z,0.005,26.1981,3.8253,2.6493,37.649794,36.817,6.6918,83.177,7.745,211.3829,1192.5,0.0247,0.07,0
2018-08-10T10:30:05Z,0.026,26.2157,4.0113,2.7164,37.636235,36.751,6.9695,86.647,7.754,210.7015,1396.5,0.0247,0.082,0
2018-08-10T10:30:05Z,0.051,26.2546,4.0073,2.7433,37.421241,36.547,7.1711,89.164,7.751,210.0579,1183.7,0.0246,0.091,0
2018-08-10T10:30:05Z,0.078,26.3051,4.0477,2.6896,37.324132,36.427,7.3138,90.949,7.757,209.2629,624.89,0.0246,0.099,0
2018-08-10T10:30:05Z,0.1,26.3496,3.983,2.7164,37.252848,36.344,7.406,92.104,7.773,210.2094,873.27,0.0245,0.103,0
2018-08-10T10:30:05Z,0.124,26.3835,4.1407,2.797,37.213332,36.254,7.4529,92.685,7.787,209.7551,1570.2,0.0245,0.104,0
2018-08-10T10:30:05Z,0.147,26.4094,4.1529,2.8373,37.195326,36.222,7.4512,92.664,7.793,209.5279,1498.1,0.0245,0.101,0
2018-08-10T10:30:05Z,0.169,26.4256,4.1529,2.7164,37.156597,36.144,7.4353,92.47,7.802,208.4301,1470.8,0.0245,0.095,0
2018-08-10T10:30:05Z,0.198,26.4333,4.1771,2.703,37.142873,36.126,7.4149,92.219,7.797,209.6794,780.68,0.0245,0.094,0
2018-08-10T10:30:05Z,0.217,26.4461,4.1286,2.703,37.153071,36.114,7.3779,91.762,7.786,209.5279,648.82,0.0245,0.094,0
2018-08-10T10:30:05Z,0.232,26.4592,4.2822,2.6493,37.143897,36.109,7.3258,91.118,7.786,210.0201,1480.9,0.0245,0.09,0
2018-08-10T10:30:05Z,0.249,26.4692,4.2418,2.7567,37.154286,36.1,7.2586,90.287,7.787,212.7837,909.12,0.0245,0.086,0
2018-08-10T10:30:05Z,0.261,26.4767,4.2822,2.7164,37.140137,36.091,7.2059,89.626,7.792,212.2158,823.27,0.0245,0.081,0
