Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2018-06-18T15:23:14Z,0.02,27.4095,0.7683,0.3262,35.047433,33.295,8.8741,111.236,7.759,276.0431,1441.1,0.0236,0.092,0
2018-06-18T15:23:14Z,0.049,27.325,0.74,0.3531,34.949227,33.259,8.886,111.353,7.768,275.816,1546,0.0236,0.095,0
2018-06-18T15:23:14Z,0.07,27.2691,0.7036,0.6217,34.991225,33.384,8.8964,111.433,7.772,274.7938,1757.8,0.0236,0.097,0
2018-06-18T15:23:14Z,0.09,27.2422,0.6996,0.6351,34.995217,33.437,8.909,111.504,7.778,274.7938,1534.4,0.0236,0.097,0
2018-06-18T15:23:14Z,0.113,27.2252,0.7077,0.6619,34.944298,33.419,8.9164,111.469,7.778,275.7403,842.11,0.0236,0.098,0
2018-06-18T15:23:14Z,0.144,27.1691,0.6955,0.5142,34.935993,33.437,8.9254,111.419,7.778,274.5667,1369.8,0.0236,0.099,0
2018-06-18T15:23:14Z,0.178,27.1044,0.74,0.6485,34.827629,33.339,8.9212,111.204,7.778,274.1503,1506.5,0.0236,0.102,0
2018-06-18T15:23:14Z,0.214,27.0472,0.7319,0.6754,34.782605,33.323,8.9033,110.907,7.777,273.431,1166.6,0.0235,0.105,0
2018-06-18T15:23:14Z,0.244,26.9871,0.7643,0.6888,34.814111,33.418,8.8906,110.692,7.78,273.0146,1057.5,0.0236,0.109,0
2018-06-18T15:23:14Z,0.267,26.9478,0.736,0.6082,34.788451,33.4,8.8737,110.418,7.782,272.8253,1298.1,0.0235,0.111,0
2018-06-18T15:23:14Z,0.291,26.9272,0.9341,0.5277,34.814567,33.494,8.8553,110.119,7.786,270.6295,1590.4,0.0236,0.114,0
2018-06-18T15:23:14Z,0.322,26.9103,0.9099,0.6888,34.840949,33.518,8.8441,109.849,7.787,270.4403,1112.2,0.0236,0.116,0
2018-06-18T15:23:14Z,0.354,26.886,0.922,0.6351,34.814951,33.532,8.8409,109.517,7.785,270.0238,971.97,0.0236,0.116,0
2018-06-18T15:23:14Z,0.388,26.8417,0.926,0.6217,34.698652,33.408,8.824,109.015,7.777,270.7431,991.21,0.0235,0.116,0
2018-06-18T15:23:14Z,0.422,26.7791,0.9341,0.6082,34.629817,33.37,8.815,108.692,7.771,271.2731,1151.6,0.0235,0.116,0
2018-06-18T15:23:14Z,0.45,26.6969,0.9422,0.5008,34.663379,33.425,8.8136,108.473,7.77,272.3331,992.04,0.0235,0.117,0
2018-06-18T15:23:14Z,0.479,26.6189,0.9058,0.6082,34.686561,33.493,8.8207,108.337,7.769,271.9924,863.55,0.0235,0.119,0
2018-06-18T15:23:14Z,0.503,26.5783,0.9018,0.5948,34.689966,33.545,8.8483,108.409,7.763,272.1817,1031.1,0.0235,0.12,0
2018-06-18T15:23:14Z,0.522,26.5516,0.8088,0.6217,34.688835,33.598,8.8677,108.24,7.76,272.371,792.62,0.0235,0.117,0
2018-06-18T15:23:14Z,0.541,26.5181,0.7966,0.5545,34.688002,33.622,8.8809,107.943,7.761,271.8788,745.43,0.0235,0.109,0
2018-06-18T15:23:14Z,0.565,26.4848,0.8128,0.5679,34.691026,33.641,8.9098,107.924,7.759,272.2953,884.41,0.0235,0.102,0
2018-06-18T15:23:14Z,0.597,26.4152,0.8128,0.6082,34.774056,33.743,8.9504,108.079,7.754,276.2703,799.71,0.0235,0.097,0
2018-06-18T15:23:14Z,0.63,26.2718,0.7885,0.5679,34.762625,33.766,8.9851,108.289,7.746,275.5888,840.37,0.0235,0.097,0
2018-06-18T15:23:14Z,0.661,26.1231,0.8775,0.6485,34.645958,33.674,9.0134,108.435,7.736,275.9296,801.9,0.0235,0.1,0
2018-06-18T15:23:14Z,0.686,26.0158,0.8532,0.5948,34.62272,33.771,9.0431,108.578,7.728,274.226,736.66,0.0235,0.103,0
2018-06-18T15:23:14Z,0.707,25.9129,0.8492,0.6485,34.584013,33.814,9.0625,108.593,7.719,274.4531,766.13,0.0235,0.105,0
2018-06-18T15:23:14Z,0.731,25.8002,0.9099,0.6351,34.575571,33.885,9.0961,108.762,7.71,274.6424,734.49,0.0235,0.107,0
2018-06-18T15:23:14Z,0.763,25.6636,1.0878,0.6082,34.544312,33.925,9.1226,108.949,7.696,278.9203,778.62,0.0235,0.109,0
2018-06-18T15:23:14Z,0.793,25.459,1.0797,0.6351,34.415372,33.864,9.1644,109.393,7.688,278.2389,755.45,0.0234,0.108,0
2018-06-18T15:23:14Z,0.817,25.2319,1.0514,0.5814,34.291251,33.843,9.2109,110.09,7.679,278.6174,804.43,0.0234,0.106,0
2018-06-18T15:23:14Z,0.834,25.0405,1.0676,0.6082,34.224355,33.898,9.2987,111.228,7.672,279.261,755.23,0.0233,0.102,0
2018-06-18T15:23:14Z,0.848,24.8774,1.1363,0.6485,34.142847,33.998,9.3898,112.242,7.666,277.6331,639.43,0.0233,0.096,0
2018-06-18T15:23:14Z,0.863,24.7684,1.1161,0.5814,34.125886,34.069,9.48,113.169,7.661,277.8224,601.78,0.0233,0.091,0
2018-06-18T15:23:14Z,0.876,24.6721,1.1403,0.6082,34.156586,34.268,9.5519,113.821,7.656,280.056,495.4,0.0233,0.084,0
2018-06-18T15:23:14Z,0.89,24.5669,1.1323,0.6217,34.015749,34.144,9.5848,114.004,7.65,280.8131,473.34,0.0232,0.075,0
2018-06-18T15:23:14Z,0.906,24.4556,1.1929,0.6888,33.91569,34.154,9.5977,113.92,7.644,280.5481,472.02,0.0232,0.066,0
2018-06-18T15:23:14Z,0.924,24.3465,1.1848,0.6888,33.74736,34.031,9.6014,113.706,7.641,280.586,393.04,0.0231,0.061,0
2018-06-18T15:23:14Z,0.939,24.2758,1.2131,0.6082,33.57287,33.935,9.6223,113.699,7.632,280.8131,336.79,0.0231,0.059,0
2018-06-18T15:23:14Z,0.957,24.2565,1.1767,0.6082,33.569445,34.014,9.6954,114.355,7.623,281.3053,306.38,0.0231,0.06,0
2018-06-18T15:23:14Z,0.982,24.3183,1.2576,0.6082,33.57374,34.059,9.8449,115.954,7.613,278.9581,295.19,0.0231,0.064,0
2018-06-18T15:23:14Z,1.003,24.3627,1.2657,0.6351,33.567556,34.078,10.0401,118.127,7.604,280.4346,313.71,0.0231,0.068,0
2018-06-18T15:23:14Z,1.019,24.3271,1.2859,0.6351,33.577145,34.029,10.2532,120.537,7.595,280.2453,348.83,0.0231,0.072,0
2018-06-18T15:23:14Z,1.032,24.2544,1.2616,0.6351,33.56179,34,10.4688,123.038,7.59,280.321,403.95,0.0231,0.073,0
2018-06-18T15:23:14Z,1.046,24.159300000000002,1.2495,0.6082,33.468033,33.912,10.6681,125.371,7.584,282.1381,399.27,0.023,0.071,0
2018-06-18T15:23:14Z,1.058,24.0591,1.3991,0.6888,33.456597,33.961,10.8274,127.185,7.577,281.9489,429.07,0.023,0.068,0
