Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/19/2015 10:22:59 AM	2.16	0.14	1.64	0.00	0.00	0.00	0.00	0.06	3.94	100.00	0.49	26.60	1143	144	738	0	0	0	0	0	2025	298.21	7.82	1.28	7.30	17.07	6.12	19.96	1.05	20.26	17.42
6/19/2015 10:23:02 AM	0.33	0.20	2.49	0.52	0.00	0.00	0.00	0.06	3.55	100.00	0.71	26.73	177	196	1121	16	0	0	0	0	1510	300.18	10.93	2.60	6.66	16.49	9.51	19.63	1.07	20.30	17.45
6/19/2015 10:23:05 AM	1.65	0.00	1.06	0.99	0.00	0.00	0.00	0.13	3.70	100.00	0.87	26.68	872	0	476	30	0	0	0	0	1378	301.58	8.70	3.90	6.33	17.41	9.13	19.77	1.09	20.34	17.41
6/19/2015 10:23:08 AM	1.70	0.00	1.67	0.69	0.00	0.00	0.00	0.07	4.06	100.00	1.19	26.72	901	0	751	21	0	0	0	0	1673	300.10	9.56	3.07	5.68	17.96	9.39	21.74	1.12	20.39	17.45
6/19/2015 10:23:10 AM	3.18	0.04	0.93	0.81	0.00	0.00	0.00	0.01	4.96	100.00	1.68	26.88	1686	35	420	24	0	0	0	0	2166	300.03	8.59	2.90	7.33	19.09	10.43	23.81	1.17	20.44	17.50
6/19/2015 10:23:13 AM	2.10	0.00	1.74	0.58	0.00	0.00	0.00	0.10	4.42	100.00	2.12	26.83	1115	0	782	17	0	0	0	0	1914	300.02	9.84	2.86	5.91	19.96	9.60	23.71	1.21	20.49	17.45
6/19/2015 10:23:16 AM	1.82	0.25	2.28	0.00	0.00	0.00	0.00	0.05	4.35	100.00	2.51	26.81	963	253	1026	0	0	0	0	0	2241	299.97	9.77	0.61	7.13	18.67	9.10	22.21	1.25	20.53	17.53
6/19/2015 10:23:19 AM	1.95	0.28	2.48	0.03	0.00	0.00	0.00	0.01	4.74	100.00	2.82	26.78	1034	282	1117	1	0	0	0	0	2434	299.11	10.36	2.61	7.90	19.39	9.34	23.86	1.28	20.57	17.55
6/19/2015 10:23:22 AM	1.89	0.26	2.19	0.00	0.00	0.00	0.00	0.04	4.34	100.00	3.16	26.86	1000	263	984	0	0	0	0	0	2247	299.86	9.38	1.71	7.22	18.27	8.78	21.86	1.31	20.62	17.51
6/19/2015 10:23:24 AM	2.87	0.00	2.73	0.26	0.00	0.00	0.00	0.02	5.87	100.00	3.52	26.02	1523	0	1230	8	0	0	0	0	2761	299.59	12.46	2.50	7.64	24.41	10.62	30.81	1.34	20.67	17.53
6/19/2015 10:23:27 AM	3.33	0.03	4.72	0.38	0.00	0.00	0.00	0.09	8.45	100.00	3.79	23.98	1764	31	2124	11	0	0	0	0	3930	296.81	20.03	3.48	11.63	36.92	14.88	46.17	1.37	20.71	17.58
