Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/23/2015 1:02:35 PM	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.00	0.84	41.87	0.05	26.36	0	839	0	0	0	0	0	0	839	117.45	0.69	0.37	5.76	1.06	6.67	-0.03	1.01	27.92	23.56
6/23/2015 2:01:37 PM	1.92	0.10	1.99	0.00	0.00	0.00	0.00	0.33	4.01	99.64	0.32	28.79	1017	103	895	0	0	0	0	0	2015	279.74	9.49	2.39	6.69	23.73	7.10	23.65	1.03	29.93	25.73
6/23/2015 2:01:40 PM	2.71	0.00	1.40	0.47	0.00	0.00	0.00	0.38	4.58	100.00	0.59	27.62	1438	0	630	14	0	0	0	0	2082	287.61	9.87	1.63	5.98	26.51	10.02	26.53	1.06	29.96	25.75
6/23/2015 2:01:43 PM	2.26	0.37	2.78	0.00	0.00	0.00	0.00	0.06	5.41	100.00	0.71	27.72	1196	366	1252	0	0	0	0	0	2814	289.41	11.78	2.66	9.10	22.98	10.65	27.48	1.07	30.01	25.77
6/23/2015 2:01:46 PM	1.67	0.00	2.92	1.08	0.00	0.00	0.00	0.00	5.67	100.00	0.80	27.56	885	0	1313	32	0	0	0	0	2230	285.42	14.86	2.24	8.39	22.66	13.63	30.82	1.08	30.03	25.79
6/23/2015 2:01:48 PM	0.91	0.51	3.49	0.00	0.00	0.00	0.00	0.06	4.91	100.00	0.92	27.31	480	513	1572	0	0	0	0	0	2565	289.12	13.36	1.05	9.25	21.46	11.64	25.65	1.09	30.07	25.78
6/23/2015 2:01:51 PM	3.18	0.18	2.62	0.01	0.00	0.00	0.00	0.01	5.99	100.00	1.02	27.14	1685	175	1177	0	0	0	0	0	3038	290.00	11.64	2.37	8.63	24.13	10.50	30.12	1.10	30.10	25.80
6/23/2015 2:01:54 PM	4.26	0.00	1.42	0.76	0.00	0.00	0.00	0.06	6.44	100.00	1.10	27.01	2256	0	640	23	0	0	0	0	2919	290.65	11.02	2.72	8.11	25.99	12.58	32.03	1.11	30.13	25.84
6/23/2015 2:01:57 PM	2.98	0.00	2.44	0.63	0.00	0.00	0.00	0.00	6.04	100.00	1.18	26.95	1580	0	1097	19	0	0	0	0	2695	288.57	12.67	2.60	8.29	23.52	11.88	31.60	1.12	30.16	25.80
