Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#4	#5	#6	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/19/2015 11:03:10 AM	0.46	0.27	1.70	0.34	0.00	0.00	0.00	0.13	2.78	100.00	0.73	26.85	246	274	766	10	0	0	0	0	1296	296.29	8.19	1.38	5.55	14.41	8.56	15.17	1.07	20.43	17.49
6/19/2015 11:03:13 AM	2.80	0.48	0.97	0.00	0.00	0.00	0.00	0.00	4.24	100.00	1.11	26.93	1483	477	436	0	0	0	0	0	2396	299.07	6.07	2.50	8.10	15.33	8.60	18.37	1.11	20.47	17.49
6/19/2015 11:03:15 AM	1.31	0.40	2.19	0.00	0.00	0.00	0.00	0.04	3.89	100.00	1.52	26.98	693	397	984	0	0	0	0	0	2073	298.72	9.07	1.79	7.51	16.46	8.74	19.32	1.15	20.52	17.50
6/19/2015 11:03:18 AM	2.32	0.08	0.75	0.81	0.00	0.00	0.00	0.00	3.96	100.00	1.86	26.94	1230	80	339	24	0	0	0	0	1673	299.16	7.38	1.97	6.25	14.82	9.80	18.91	1.18	20.57	17.51
6/19/2015 11:03:21 AM	1.40	0.00	1.63	0.55	0.00	0.00	0.00	0.06	3.58	100.00	2.13	26.90	742	0	734	16	0	0	0	0	1493	299.59	8.61	3.93	5.16	16.11	7.82	19.46	1.21	20.61	17.49
6/19/2015 11:03:24 AM	1.56	0.07	2.06	0.00	0.00	0.00	0.00	0.06	3.68	100.00	2.47	26.94	826	68	926	0	0	0	0	0	1820	298.35	8.51	2.10	5.52	16.75	7.01	19.77	1.24	20.67	17.54
6/19/2015 11:03:26 AM	0.74	0.20	2.66	0.00	0.00	0.00	0.00	0.10	3.60	100.00	2.77	26.93	391	200	1197	0	0	0	0	0	1788	298.79	10.23	1.81	7.08	17.68	6.94	20.22	1.27	20.71	17.54
6/19/2015 11:03:29 AM	2.46	0.13	1.12	0.60	0.00	0.00	0.00	0.06	4.32	100.00	3.11	26.93	1306	131	506	18	0	0	0	0	1960	300.24	8.22	2.69	6.95	17.89	9.59	21.20	1.31	20.76	17.54
6/19/2015 11:03:32 AM	1.90	0.00	2.69	0.00	0.00	0.00	0.00	0.06	4.58	100.00	3.48	26.56	1006	0	1209	0	0	0	0	0	2215	298.65	10.82	1.32	5.30	20.47	7.44	25.71	1.34	20.81	17.53
6/19/2015 11:03:35 AM	3.56	0.00	4.72	0.31	0.00	0.00	0.00	0.00	8.59	100.00	3.80	24.79	1887	0	2124	9	0	0	0	0	4021	299.20	19.55	3.87	11.04	35.19	14.57	46.19	1.37	20.85	17.57
6/19/2015 11:03:38 AM	4.63	0.17	3.48	0.00	0.00	0.00	0.00	0.07	8.28	100.00	4.16	21.28	2453	171	1567	0	0	0	0	0	4191	298.84	15.76	3.04	11.65	34.37	13.11	42.43	1.41	20.90	17.60
6/19/2015 11:03:40 AM	4.21	0.25	2.76	0.00	0.00	0.00	0.00	0.24	7.22	100.00	4.51	19.85	2233	253	1240	0	0	0	0	0	3725	300.07	13.74	2.13	10.55	33.61	12.50	37.84	1.44	20.94	17.61
6/19/2015 11:03:43 AM	4.62	0.13	2.05	0.19	0.00	0.00	0.00	0.23	6.98	100.00	4.89	18.79	2446	131	921	6	0	0	0	0	3504	302.00	12.14	2.55	9.64	32.06	11.97	36.13	1.48	20.98	17.61
6/19/2015 11:03:46 AM	4.17	0.06	1.97	0.17	0.00	0.00	0.00	0.23	6.38	100.00	5.28	17.68	2212	64	886	5	0	0	0	0	3167	299.59	11.38	2.75	8.71	29.92	10.70	33.55	1.52	21.01	17.64
6/19/2015 11:03:49 AM	5.01	0.05	1.82	0.48	0.00	0.00	0.00	0.22	7.37	100.00	5.62	16.05	2657	54	819	14	0	0	0	0	3545	300.55	12.54	2.91	9.97	32.98	12.86	37.83	1.55	21.04	17.63
6/19/2015 11:03:52 AM	5.64	0.00	2.13	0.39	0.00	0.00	0.00	0.11	8.16	100.00	5.97	14.61	2990	0	959	12	0	0	0	0	3960	300.56	13.37	2.71	10.26	33.91	13.45	41.10	1.59	21.08	17.63
6/19/2015 11:03:54 AM	4.22	0.05	2.10	0.92	0.00	0.00	0.00	0.21	7.29	100.00	6.28	13.58	2236	52	944	28	0	0	0	0	3261	299.83	14.29	3.81	10.59	32.86	14.13	38.14	1.62	21.11	17.69
6/19/2015 11:03:57 AM	3.26	0.45	2.47	1.07	0.00	0.00	0.00	0.18	7.26	100.00	6.58	12.67	1728	452	1112	32	0	0	0	0	3324	299.83	15.60	4.31	12.86	31.57	16.47	36.67	1.64	21.13	17.71
6/19/2015 11:04:00 AM	3.08	1.66	4.40	2.74	0.00	0.00	0.00	0.16	11.88	100.00	6.91	11.77	1630	1664	1981	82	0	0	0	0	5356	295.30	28.55	8.43	26.76	46.39	33.02	56.05	1.68	21.15	17.72
